id,type,conditions,comment,created_at,updated_at
173,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":30}",素材ID=26:30個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
174,PotentialSquareCondition::PotentialItem,"{""item_id"":27,""quantity"":3}",素材ID=27:3個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
175,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":15}",素材ID=26:15個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
176,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":30}",素材ID=25:30個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
177,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":15}",素材ID=25:15個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
178,PotentialSquareCondition::SkillLv,"{""skill_lv"":5}",必殺技Lv5以上,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
179,PotentialSquareCondition::PotentialItem,"{""item_id"":25,""quantity"":100}",素材ID=25:100個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
180,PotentialSquareCondition::PotentialItem,"{""item_id"":26,""quantity"":50}",素材ID=26:50個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
181,PotentialSquareCondition::PotentialItem,"{""item_id"":27,""quantity"":5}",素材ID=27:5個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
182,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":20}",素材ID=28:20個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
183,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":10}",素材ID=29:10個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
184,PotentialSquareCondition::PotentialItem,"{""item_id"":30,""quantity"":1}",素材ID=30:1個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
185,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":5}",素材ID=28:5個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
186,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":40}",素材ID=28:40個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
187,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":20}",素材ID=29:20個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
188,PotentialSquareCondition::PotentialItem,"{""item_id"":30,""quantity"":2}",素材ID=30:2個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
189,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":10}",素材ID=28:10個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
190,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":5}",素材ID=29:5個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
191,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":100}",素材ID=28:100個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
192,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":50}",素材ID=29:50個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
193,PotentialSquareCondition::PotentialItem,"{""item_id"":30,""quantity"":5}",素材ID=30:5個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
194,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":50}",素材ID=28:50個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
195,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":30}",素材ID=29:30個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
196,PotentialSquareCondition::PotentialItem,"{""item_id"":30,""quantity"":3}",素材ID=30:3個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
197,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":15}",素材ID=29:15個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
198,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":30}",素材ID=28:30個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
199,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":75}",素材ID=28:75個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
200,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":15}",素材ID=28:15個,2024-06-26 10:51:05.466283,2024-06-26 10:51:05.466283
201,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":500}",素材ID=28:500個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
202,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":250}",素材ID=29:250個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
203,PotentialSquareCondition::PotentialItem,"{""item_id"":30,""quantity"":30}",素材ID=30:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
204,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":20}",素材ID=31:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
205,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":10}",素材ID=32:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
206,PotentialSquareCondition::PotentialItem,"{""item_id"":33,""quantity"":1}",素材ID=33:1個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
207,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":5}",素材ID=31:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
208,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":40}",素材ID=31:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
209,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":20}",素材ID=32:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
210,PotentialSquareCondition::PotentialItem,"{""item_id"":33,""quantity"":2}",素材ID=33:2個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
211,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":10}",素材ID=31:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
212,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":5}",素材ID=32:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
213,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":250}",素材ID=31:250個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
214,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":100}",素材ID=32:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
215,PotentialSquareCondition::PotentialItem,"{""item_id"":33,""quantity"":15}",素材ID=33:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
216,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":100}",素材ID=31:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
217,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":50}",素材ID=32:50個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
218,PotentialSquareCondition::PotentialItem,"{""item_id"":33,""quantity"":5}",素材ID=33:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
219,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":15}",素材ID=32:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
220,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":30}",素材ID=31:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
221,PotentialSquareCondition::PotentialItem,"{""item_id"":33,""quantity"":3}",素材ID=33:3個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
222,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":75}",素材ID=31:75個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
223,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":30}",素材ID=32:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
224,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":15}",素材ID=31:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
225,PotentialSquareCondition::PotentialItem,"{""item_id"":31,""quantity"":600}",素材ID=31:600個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
226,PotentialSquareCondition::PotentialItem,"{""item_id"":32,""quantity"":300}",素材ID=32:300個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
227,PotentialSquareCondition::PotentialItem,"{""item_id"":33,""quantity"":40}",素材ID=33:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
228,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":20}",素材ID=34:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
229,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":10}",素材ID=35:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
230,PotentialSquareCondition::PotentialItem,"{""item_id"":36,""quantity"":1}",素材ID=36:1個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
231,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":5}",素材ID=34:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
232,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":40}",素材ID=34:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
233,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":20}",素材ID=35:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
234,PotentialSquareCondition::PotentialItem,"{""item_id"":36,""quantity"":2}",素材ID=36:2個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
235,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":10}",素材ID=34:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
236,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":5}",素材ID=35:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
237,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":250}",素材ID=34:250個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
238,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":100}",素材ID=35:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
239,PotentialSquareCondition::PotentialItem,"{""item_id"":36,""quantity"":15}",素材ID=36:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
240,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":50}",素材ID=34:50個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
241,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":30}",素材ID=35:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
242,PotentialSquareCondition::PotentialItem,"{""item_id"":36,""quantity"":3}",素材ID=36:3個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
243,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":15}",素材ID=35:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
244,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":30}",素材ID=34:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
245,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":15}",素材ID=34:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
246,PotentialSquareCondition::PotentialItem,"{""item_id"":34,""quantity"":100}",素材ID=34:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
247,PotentialSquareCondition::PotentialItem,"{""item_id"":35,""quantity"":50}",素材ID=35:50個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
248,PotentialSquareCondition::PotentialItem,"{""item_id"":36,""quantity"":5}",素材ID=36:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
249,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":20}",素材ID=37:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
250,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":10}",素材ID=38:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
251,PotentialSquareCondition::PotentialItem,"{""item_id"":39,""quantity"":1}",素材ID=39:1個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
252,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":5}",素材ID=37:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
253,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":40}",素材ID=37:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
254,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":20}",素材ID=38:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
255,PotentialSquareCondition::PotentialItem,"{""item_id"":39,""quantity"":2}",素材ID=39:2個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
256,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":10}",素材ID=37:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
257,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":5}",素材ID=38:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
258,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":250}",素材ID=37:250個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
259,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":100}",素材ID=38:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
260,PotentialSquareCondition::PotentialItem,"{""item_id"":39,""quantity"":15}",素材ID=39:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
261,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":50}",素材ID=37:50個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
262,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":30}",素材ID=38:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
263,PotentialSquareCondition::PotentialItem,"{""item_id"":39,""quantity"":3}",素材ID=39:3個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
264,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":15}",素材ID=38:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
265,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":30}",素材ID=37:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
266,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":75}",素材ID=37:75個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
267,PotentialSquareCondition::PotentialItem,"{""item_id"":39,""quantity"":5}",素材ID=39:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
268,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":15}",素材ID=37:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
269,PotentialSquareCondition::PotentialItem,"{""item_id"":37,""quantity"":100}",素材ID=37:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
270,PotentialSquareCondition::PotentialItem,"{""item_id"":38,""quantity"":50}",素材ID=38:50個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
271,PotentialSquareCondition::PotentialItem,"{""item_id"":28,""quantity"":80}",素材ID=28:80個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
272,PotentialSquareCondition::PotentialItem,"{""item_id"":29,""quantity"":40}",素材ID=29:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
273,PotentialSquareCondition::PotentialItem,"{""item_id"":30,""quantity"":4}",素材ID=30:4個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
274,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":20}",素材ID=40:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
275,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":10}",素材ID=41:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
276,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":1}",素材ID=42:1個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
277,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":5}",素材ID=40:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
278,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":40}",素材ID=40:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
279,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":20}",素材ID=41:20個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
280,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":2}",素材ID=42:2個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
281,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":10}",素材ID=40:10個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
282,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":5}",素材ID=41:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
283,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":250}",素材ID=40:250個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
284,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":100}",素材ID=41:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
285,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":15}",素材ID=42:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
286,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":100}",素材ID=40:100個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
287,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":50}",素材ID=41:50個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
288,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":5}",素材ID=42:5個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
289,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":80}",素材ID=40:80個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
290,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":40}",素材ID=41:40個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
291,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":4}",素材ID=42:4個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
292,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":15}",素材ID=41:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
293,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":30}",素材ID=40:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
294,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":3}",素材ID=42:3個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
295,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":75}",素材ID=40:75個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
296,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":30}",素材ID=41:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
297,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":15}",素材ID=40:15個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
298,PotentialSquareCondition::PotentialItem,"{""item_id"":40,""quantity"":500}",素材ID=40:500個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
299,PotentialSquareCondition::PotentialItem,"{""item_id"":41,""quantity"":250}",素材ID=41:250個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
300,PotentialSquareCondition::PotentialItem,"{""item_id"":42,""quantity"":30}",素材ID=42:30個,2024-06-26 10:51:05.484571,2024-06-26 10:51:05.484571
301,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":20}",素材ID=43:20個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
302,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":10}",素材ID=44:10個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
303,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":1}",素材ID=45:1個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
304,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":5}",素材ID=43:5個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
305,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":40}",素材ID=43:40個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
306,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":20}",素材ID=44:20個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
307,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":2}",素材ID=45:2個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
308,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":10}",素材ID=43:10個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
309,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":5}",素材ID=44:5個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
310,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":250}",素材ID=43:250個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
311,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":100}",素材ID=44:100個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
312,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":15}",素材ID=45:15個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
313,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":100}",素材ID=43:100個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
314,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":50}",素材ID=44:50個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
315,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":5}",素材ID=45:5個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
316,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":80}",素材ID=43:80個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
317,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":40}",素材ID=44:40個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
318,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":4}",素材ID=45:4個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
319,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":15}",素材ID=44:15個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
320,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":30}",素材ID=43:30個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
321,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":3}",素材ID=45:3個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
322,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":75}",素材ID=43:75個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
323,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":30}",素材ID=44:30個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
324,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":15}",素材ID=43:15個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
325,PotentialSquareCondition::PotentialItem,"{""item_id"":43,""quantity"":500}",素材ID=43:500個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
326,PotentialSquareCondition::PotentialItem,"{""item_id"":44,""quantity"":250}",素材ID=44:250個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
327,PotentialSquareCondition::PotentialItem,"{""item_id"":45,""quantity"":30}",素材ID=45:30個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
328,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":20}",素材ID=46:20個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
329,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":10}",素材ID=47:10個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
330,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":1}",素材ID=48:1個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
331,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":5}",素材ID=46:5個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
332,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":40}",素材ID=46:40個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
333,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":20}",素材ID=47:20個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
334,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":2}",素材ID=48:2個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
335,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":10}",素材ID=46:10個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
336,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":5}",素材ID=47:5個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
337,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":250}",素材ID=46:250個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
338,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":100}",素材ID=47:100個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
339,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":15}",素材ID=48:15個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
340,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":100}",素材ID=46:100個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
341,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":50}",素材ID=47:50個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
342,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":5}",素材ID=48:5個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
343,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":80}",素材ID=46:80個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
344,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":40}",素材ID=47:40個,2024-06-26 10:51:05.505408,2024-06-26 10:51:05.505408
