id,name,description,created_at,updated_at
1322,Keen Insight,"ATK & DEF +80%; Ki +4 and 
an additional ATK & DEF +20% 
when facing 2 or more enemies",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1323,Sure Win,"ATK & DEF +100%; Ki +6 and 
an additional ATK & DEF +30% 
when facing 2 or more enemies",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1324,You're Gonna Regret This,"ATK & DEF +80%; Ki +2 
plus an additional ATK +20% 
when HP is 80% or less",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1325,Nothing is Impossible,"ATK & DEF +100%; Ki +2 plus 
an additional ATK +20% when HP is 
80% or less; plus an additional Ki +2 
and ATK +50% when HP is 50% or less",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1326,Wicked Clincher,"""Wicked Bloodline"" Category allies' 
ATK & DEF +25% and chance to 
perform a critical hit +5%",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1327,Synergy,"ATK & DEF +15% per ""Wicked Bloodline"" Category 
ally on the team (up to 80%); all allies' Ki +2 
when HP is 50% or more",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1328,Demoralizer,"ATK & DEF +15% per ""Wicked Bloodline"" Category 
ally on the team (up to 80%); attacked enemy's 
ATK -20% for 2 turns",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1329,Reinforce and Repair,"ATK & DEF +15% per ""Wicked Bloodline"" Category 
ally on the team (up to 80%); recovers 5% HP 
at start of turn",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1330,Numeric Mayhem,"ATK & DEF +15% per ""Wicked Bloodline"" Category 
ally on the team (up to 80%); all allies' 
ATK & DEF +15%",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1331,Scientific Support,"ATK & DEF +15% per ""Wicked Bloodline"" Category 
ally on the team (up to 80%); recovers 15% of damage 
dealt as HP",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1332,Tough Body,"All allies' DEF +50%; 
reduces damage received by 40% 
for 7 turns from the character's entry turn",2024-06-26 10:48:08.218250,2024-06-26 10:48:08.218250
1333,Quivering Anger,"ATK & DEF +80% at start of turn; 
plus an additional ATK +40% 
for 4 turns after receiving attack; 
Rages when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1334,Ultimate Battle Form,"ATK & DEF +90% at start of turn; 
recovers 20% HP whenever HP is 30% or less",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1335,"Out of the Frying Pan, Into the Fire​","ATK +180% when performing a Super Attack; 
ATK -60% for 3 turns after receiving attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1336,Sweet Flowers Abloom on the Battlefield,"Raises ATK & DEF by up to 100% (the more 
HP remaining, the greater the stat boost); 
all enemies' ATK -5% per ""Peppy Gals"" 
Category ally on the team (up to 15%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1337,Fabled Strength,"ATK & DEF +15% per 
""Peppy Gals"" Category ally on the team; 
attacked enemy's ATK -20% for 2 turns; 
recovers 20% of damage dealt as HP",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1338,The First Search for Dragon Balls,"Chance of evading enemy's attack 
(including Super Attack) +15% 
at start of each turn (up to 60%); 
ATK +70% and DEF +120% for 7 turns 
from the character's entry turn",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1339,Growing Resistance,"All allies' Ki +3; AGL Type ATK & DEF +20%; 
""Peppy Gals"" Category allies' chance of 
performing a critical hit +10%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1340,Feeling Good Today,"ATK & DEF +14% per Ki Sphere obtained, 
plus an additional ATK & DEF +1% per 
""Peppy Gals"" Category ally on the team",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1341,The Power of Everyone's Love,"ATK & DEF +20% per 
""Peppy Gals"" Category ally on the team; 
recovers 8888 HP per Rainbow Ki Sphere obtained",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1342,Learning Ki,"ATK +80%; ATK -7% with each turn passed 
(up to 49%); high chance of launching up to 
2 additional attacks, each of which has 
a chance of becoming a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1343,"New Power, New Companions","ATK +100%; ATK -7% with each turn passed 
(up to 35%); high chance of launching up to 
2 additional attacks, each of which has 
a chance of becoming a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1344,Aura of the Supreme,"Reduces damage received by 80% 
for 10 turns from the character's entry turn; 
ATK +120% when the target enemy is stunned",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1345,Fatal Stance,"ATK +90% at start of turn; 
Ki +2 and DEF +120% when Ki is 10 or more",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1346,Super Warrior's Stance,"ATK & DEF +80% and guard activated against 
all attacks; plus an additional ATK +30% 
when performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1347,A Prince Awakened,"ATK & DEF +80% and disables enemy's guard; 
plus an additional ATK +50% when performing 
a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1348,Godly Strength,"All allies' Ki +2, ATK & DEF +20% and 
chance of performing a critical hit +7%; 
great chance of an additional ATK +20% for all allies; 
great chance of an additional DEF +20% for all allies",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1349,Murderous Intent,"ATK +100% and disables enemy's guard; 
attacked enemy's ATK & DEF -20% for 2 turns",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1350,Dark Ambitions,"ATK +120%; Extreme Class allies' Ki +3; 
all enemies' ATK & DEF -20%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1351,Dark Mask's Brainwashing,"ATK & DEF +80%; plus an additional 
DEF +70% for 4 turns after receiving attack; 
recovers 10% of damage dealt as HP",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1352,Thirst for Strength,"ATK & DEF +90% when Ki is 6 or more, 
plus an additional ATK & DEF +30% when 
Ki is 8 or more and Ki +2 when Ki is 10 or more",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1353,Divine Mind and Goku's Body,"ATK +30% at start of each turn (up to 90%); 
chance of performing a critical hit +5% 
with each attack received (up to 30%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1354,The Strength of a God and a Saiyan,"ATK +40% at start of each turn (up to 120%); 
chance of performing a critical hit +5% 
with each attack received (up to 40%); 
Transforms when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1355,The Strength of a God and a Saiyan,"ATK +40% at start of each turn (up to 120%); 
chance of performing a critical hit +5% 
with each attack received (up to 40%); 
Transforms when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1356,Beauty and Ambition,"ATK +150% and chance of performing 
a critical hit +50%; Extreme Class allies' Ki +3",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1357,Precise Moves,"Attacked enemy's ATK -15% and DEF -60% for 2 turns; 
medium chance of stunning the attacked enemy for 1 turn; 
ATK +100% when performing a Super Attack; 
plus an additional ATK +60% and attacks effective 
against all Types when the target enemy is stunned",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1358,Wipe Out the Target,"ATK +120% when performing a Super Attack; 
plus an additional ATK +80% and attacks effective 
against all Types when the target enemy is stunned; 
attacked enemy's ATK -20% and DEF -80% for 2 turns; 
high chance of stunning the attacked enemy for 1 turn",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1359,Spirited Duo,"Ki +2 and ATK & DEF +80%; 
guards all attacks when HP is 70% or less",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1360,Tenacious Duo,"Ki +3 and ATK & DEF +100%; 
guards all attacks when HP is 80% or less",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1361,My Own Kind of Revenge,"Ki +2 for 6 turns from the character's 
entry turn; ATK +100% and DEF +40% with 
a medium chance of stunning the enemy 
when performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1362,Balance of Physical Strength,"Ki +3 for 6 turns from the character's 
entry turn; ATK +120% and DEF +60% with 
a medium chance of stunning the enemy 
when performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1363,Peculiar Proposition,"""Universe 6"" Category allies' Ki +2 and 
ATK & DEF +40%; medium chance of ATK +200%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1364,Steam Burst,"Ki +2 and ATK & DEF +70% when 
facing only 1 enemy; plus an additional 
Ki +2 and ATK & DEF +30% when 
facing 2 or more enemies",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1365,Damage Countermeasures,"DEF +80%; high chance of 
reducing damage received by 50%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1366,A Clash of Power,"ATK & DEF +40% for 4 turns 
from the character's entry turn; 
DEF +30% with each attack performed (up to 120%); 
ATK +30% with each attack received (up to 180%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1367,A Clash of Beliefs,"ATK & DEF +40% for 4 turns 
from the character's entry turn; 
DEF +30% with each attack performed (up to 180%); 
ATK +30% with each attack received (up to 120%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1368,Space Domination,"ATK & DEF +70%; guard activated against 
all attacks; medium chance of evading 
enemy's attack (including Super Attack) 
for 1 turn and plus an additional ATK +40% 
for 4 turns when guard is activated",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1369,Iron Will,"Ki +3 and ATK +100%; DEF +120% when HP 
is 80% or above; performs a critical hit 
(once only) and DEF +40% when HP is 79% or below",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1370,Deep Focus,"ATK +100% when Ki is 6 or more; 
DEF +120% when HP is 80% or above; 
performs a critical hit (once only) and 
DEF +40% when HP is 79% or below",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1371,The Hyena's Weak Point?!,"ATK & DEF +10000 when 
performing a Super Attack; 
character will be stunned when 
there is a ""Peppy Gals"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1372,The Bandit's Weak Point?!,"ATK & DEF +15000 when 
performing a Super Attack; 
character will be stunned when 
there is a ""Peppy Gals"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1373,The Wolf's Weak Point?!,"ATK & DEF +20000 when performing 
a Super Attack, plus an additional 
ATK & DEF +10000 when performing 
an Ultra Super Attack; character will be stunned 
when there is a ""Peppy Gals"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1374,An Adequate Performance,"High chance of evading enemy's attack 
(including Super Attack); ATK & DEF +60% 
for 3 turns after receiving an attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1375,Confidence in Power Growth,"Ki +3 and ATK & DEF +80%; 
high chance of an additional ATK +50%; 
high chance of an additional DEF +50%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1376,SOS from the Future,"ATK +40%; ATK & DEF +10% (up to 40%) per 
""Time Travelers"" Category ally on the team; 
Ki +3 and medium chance of evading enemy's 
attack (including Super Attack) when there is 
a ""Future Saga"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1377,Time-Traveling Helper,"ATK +50%; ATK & DEF +10% (up to 50%) per 
""Time Travelers"" Category ally on the team; 
Ki +4 and medium chance of evading enemy's 
attack (including Super Attack) when there is 
a ""Future Saga"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1378,Resistance Allies from the Future,"ATK +70%; ATK & DEF +10% (up to 70%) per 
""Time Travelers"" Category ally on the team; 
Ki +6 and high chance of evading enemy's 
attack (including Super Attack) when there is 
a ""Future Saga"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1379,A Saiyan Raised on Earth,"ATK & DEF +40%; Ki +2 and plus 
an additional DEF +30% when there is 
a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1380,A Saiyan Living on Earth,"ATK & DEF +40%; Ki +2 and plus 
an additional ATK +30% when there is 
a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1381,A Saiyan Fighting on Earth,"ATK & DEF +50%; Ki +3 and plus 
an additional ATK +40% when there is 
a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1382,Encounter and Conflict,"ATK & DEF +30%; 
plus an additional ATK & DEF +20% 
at start of each turn (up to 40%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1383,The Most Malevolent,"Reduces damage received by 20%; 
DEF +15% with each attack received 
(up to 45%); ""Movie Bosses"" Category 
allies' Ki +1 and ATK & DEF +20%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1384,A Saiyan Protecting Earth,"ATK & DEF +50%; Ki +3 and plus 
an additional DEF +40% when there is 
a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1385,Liberation and Disappearance,"ATK & DEF +40%; 
plus an additional ATK & DEF +30% 
at start of each turn (up to 60%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1386,True Evil,"Reduces damage received by 30%; 
DEF +15% with each attack received 
(up to 60%); ""Movie Bosses"" Category 
allies' Ki +2 and ATK & DEF +30%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1387,A High-Stakes Chance,"Randomly changes Ki Spheres of a certain Type 
to Rainbow Ki Spheres; ATK +20% and Ki +2 per 
Rainbow Ki Sphere obtained",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1388,Pressure of an Evil Ki,"Ki +2 and ATK & DEF +70%; raises ATK by up to 50% 
(the more HP remaining, the greater the ATK boost); 
disables enemy's guard when performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1389,Perfect Fusion,"ATK & DEF +77%; attacks effective 
against all Types; medium chance of 
evading enemy's attack (including Super Attack)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1390,True Strength,"ATK & DEF +100%; attacks effective 
against all Types; medium chance of evading 
enemy's attack (including Super Attack); 
Transforms when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1391,True Strength,"ATK & DEF +100%; attacks effective 
against all Types; medium chance of evading 
enemy's attack (including Super Attack); 
Transforms when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1392,Dawn of the Omnipotent Warrior,"ATK & DEF +130%; performs a critical hit 
when attacking; high chance of evading 
enemy's attack (including Super Attack)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1393,Adaptive Strategist,"Ki +2 and ATK & DEF +77%; 
randomly changes Ki Spheres of 
a certain Type to Rainbow Ki Spheres",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1394,Godly Fighting Style,"Ki +3 and ATK & DEF +100%; randomly 
changes Ki Spheres of a certain Type to 
Rainbow Ki Spheres; plus an additional 
ATK +7% per Rainbow Ki Sphere obtained; 
reduces damage received by 77% when 
there is a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1395,Fighting Pace Adjustment,"Ki +2 and ATK & DEF +77%; 
medium chance of guarding all attacks",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1396,Divine Pressure,"Ki +3 and ATK & DEF +100%; high chance of 
guarding all attacks; high chance of stunning 
the attacked enemy when there is a 
""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1397,Incited Anger,"Ki +5, ATK +100% and DEF +80%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1398,Savage Instinct,"Ki +6, ATK +130% and DEF +100%; 
Transforms when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1399,Savage Instinct,"Ki +6, ATK +130% and DEF +100%; 
Transforms when conditions are met",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1400,The Ultimate Saiyan Adversary,"Ki +8, ATK +188% and DEF +120%; 
launches an additional attack that has 
a high chance of becoming a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1401,Fight and Learn,"ATK & DEF +50%; plus an additional 
DEF +15% with each attack performed 
(up to 60%); plus an additional ATK +15% 
with each attack received (up to 60%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1402,The Power of a Giant Ape in Human Form,"ATK & DEF +60%; plus an additional 
DEF +20% with each attack performed 
(up to 60%); plus an additional ATK +20% 
with each attack received (up to 60%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1403,Collision between Saiyans,"""Pure Saiyans"" Category allies' Ki +1 
and ATK & DEF +30%; ATK +90% when 
there is a ""Pure Saiyans"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1404,Clash between Saiyans,"""Pure Saiyans"" or ""Joined Forces"" Category 
allies' Ki +2 and ATK & DEF +40%; ATK +130% 
when there is a ""Pure Saiyans"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1405,The Power of a Giant Ape in Human Form,"Ki +1 at start of every turn; ATK & DEF +70%; 
plus an additional DEF +20% with each attack 
performed (up to 80%); plus an additional 
ATK +20% with each attack received (up to 80%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1406,A Saiyan Protecting Earth,"ATK & DEF +77%; Ki +4 and plus 
an additional DEF +50% when there 
is a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1407,A Saiyan Fighting on Earth,"ATK & DEF +77%; Ki +4 and plus 
an additional ATK +50% when there 
is a ""Movie Bosses"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1408,Overwhelming Strike,"ATK & DEF +77%; ATK +7% 
per Rainbow Ki Sphere obtained; 
attacks effective against all Types",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1409,Skill Copy,"Recovers 14% HP at start of turn; 
ATK +14% and DEF +7% per Ki Sphere obtained",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1410,Innocent Request,"All allies' Ki +3 and ATK +40%; chance of evading 
enemy's attack (including Super Attack) +30% per 
""Peppy Gals"" Category ally on the team (up to 60%)",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1411,Pure Dream,"ATK +100% at start of turn; 
""Peppy Gals"" Category allies' Ki +3 and DEF +120%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1412,Back in the Tournament Groove,"TEQ, INT and STR Type Ki +1 and ATK & DEF +20%; 
Ki +3 and plus an additional ATK & DEF +77% when 
there is a ""World Tournament"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1413,The Most Tenacious in the House,"ATK +80%; medium chance of evading enemy's attack 
(including Super Attack); performs a critical hit as the 
1st attacker in a turn; ATK -80% within the same turn 
after receiving attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1414,Resistance,"ATK & DEF +80%; 
Ki +2 and an additional ATK +50% when 
there is an ""Androids"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1415,Saiyan Radiance,"ATK & DEF +44%, plus an additional ATK +44% when 
attacking; ""Pure Saiyans"" Category allies' DEF +44%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1416,Robot in the Way,"Ki +1 and ATK & DEF +50% when there is 
a ""Hybrid Saiyans"" Category ally on the team; 
""Dragon Ball Seekers"" Category allies' 
Ki +1 and ATK & DEF +20%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1417,Support for the Journey,"Ki +2 and ATK & DEF +60% when there is 
a ""Hybrid Saiyans"" Category ally on the team; 
""Dragon Ball Seekers"" Category allies' 
Ki +2 and ATK & DEF +30%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1418,Bursting Forth,"Recovers 33% of damage dealt as HP; 
high chance of reducing damage received by 55%",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1419,Intriguing Scheme,"All allies' Ki +2 and ATK & DEF +30% 
at start of turn",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1420,Unbeatable Courage,"Ki +1 at start of turn; ATK +50% with a 
great chance of an additional ATK +50% 
when performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1421,Unbeatable Courage,"Ki +2 at start of turn; ATK +60% with a 
great chance of an additional ATK & DEF +60% 
when performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1422,Miraculous Transformation,"ATK +50%; DEF +20% at start of each turn (up to 50%); 
plus an additional Ki +1 per Rainbow or AGL Ki Sphere 
obtained; medium chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1423,Supreme Battle Form,"ATK +60%; DEF +20% at start of each turn (up to 60%); 
plus an additional Ki +1 per Rainbow or AGL Ki Sphere 
obtained; medium chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1424,Victory Will Be Mine!,"ATK +80%; DEF +20% at start of each turn (up to 80%); 
plus an additional Ki +2 per Rainbow or AGL Ki Sphere 
obtained; medium chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1425,Indomitable Transformation,"DEF +50%; ATK +20% at start of each turn (up to 50%); 
plus an additional Ki +1 per Rainbow or STR Ki Sphere 
obtained; medium chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1426,Unrivaled Battle Form,"DEF +60%; ATK +20% at start of each turn (up to 60%); 
plus an additional Ki +1 per Rainbow or STR Ki Sphere 
obtained; medium chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1427,This Isn't the End!,"DEF +80%; ATK +20% at start of each turn (up to 80%); 
plus an additional Ki +2 per Rainbow or STR Ki Sphere 
obtained; medium chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1428,Elevated Saiyan Power,"Ki +3 and ATK +100% when Ki is 9 or more; 
DEF +120% and chance of performing a critical hit +40% 
for 4 turns after performing a Super Attack",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1429,Fresh Battle Experience,"ATK +20% and DEF +10% per Ki Sphere obtained; 
plus an additional ATK +7% and Ki +1 per 
Rainbow Ki Sphere obtained",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1430,Power of Determination,"Changes STR Ki Spheres to AGL Ki Spheres; 
ATK +17%, DEF +7% and recovers 7777 HP 
per Ki Sphere obtained; plus an additional 
ATK & DEF +3% per Ki Sphere obtained when 
there is a ""Vegeta's Family"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1431,Power of Resolve,"Changes AGL Ki Spheres to STR Ki Spheres; 
ATK & DEF +17% per Ki Sphere obtained; plus an 
additional ATK & DEF +3% per Ki Sphere obtained 
when there is a ""Goku's Family"" Category enemy",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1432,All-Out Effort,"Ki +1 at start of each turn and DEF +60% when 
there is a ""Vegeta's Family"" Category enemy; 
ATK & DEF +90% when performing a Super Attack; 
Ki +6 and ATK +60% when HP is 60% or less",2024-06-26 10:48:08.232237,2024-06-26 10:48:08.232237
1433,Warrior's Mettle,"Ki +1 at start of each turn and ATK +60% when 
there is a ""Goku's Family"" Category enemy; 
ATK & DEF +90% when performing a Super Attack; 
Ki +6 and DEF +60% when HP is 60% or less",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1434,Secret of Birth,"Raises Ki by up to 6 and ATK & DEF by up to 90% 
(the more HP remaining, the greater the stat boost); 
fuses with Mr. Buu when conditions are met",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1435,Secret of Birth,"Raises Ki by up to 6 and ATK & DEF by up to 90% 
(the more HP remaining, the greater the stat boost); 
fuses with Mr. Buu when conditions are met",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1436,Buu and Uub,"Recovers 40% HP (once only); ATK & DEF +100% 
at start of turn; randomly changes Ki Spheres of 
a certain Type to Rainbow Ki Spheres; plus an 
additional Ki +2 per Rainbow Ki Sphere obtained",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1437,Vegeta's Descendant,"ATK & DEF +20% at start of turn; 
ATK +30% for 3 turns after receiving attack",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1438,My Full Strength,"ATK & DEF +40% at start of turn; 
ATK +40% for 4 turns after receiving attack",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1439,My Full Strength,"ATK & DEF +40% at start of turn; 
Ki +1 and ATK +40% for 4 turns 
after receiving attack",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1440,My Full Strength,"ATK & DEF +60% at start of turn; 
Ki +2 and ATK +50% for 5 turns 
after receiving attack",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1441,Miraculous Call,"ATK & DEF +7% per Ki Sphere obtained; 
plus an additional ATK +10% and Ki +1 
per Rainbow Ki Sphere obtained",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1442,Miraculous Call,"ATK & DEF +7% per Ki Sphere obtained; 
plus an additional ATK +15% and Ki +1 
per Rainbow Ki Sphere obtained; randomly 
changes Ki Spheres of a certain Type 
to Rainbow Ki Spheres when there is a 
""Shadow Dragon Saga"" Category enemy",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1443,Miraculous Call,"ATK & DEF +12% per Ki Sphere obtained; 
plus an additional ATK +20% and Ki +2 
per Rainbow Ki Sphere obtained; randomly 
changes Ki Spheres of a certain Type 
to Rainbow Ki Spheres when there is a 
""Shadow Dragon Saga"" Category enemy",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1444,Fragments of Hope,"ATK +77% when performing a Super Attack; 
Ki +1 per ""Dragon Ball Seekers"" Category ally 
on the team",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1445,Universe's Hope,"ATK & DEF +77% when performing a Super Attack; 
Ki +1 per ""Dragon Ball Seekers"" Category ally 
on the team",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1446,"Love, Courage and Pride","ATK & DEF +77% when performing 
a Super Attack, plus an additional ATK +77% 
if it is an Ultra Super Attack; Ki +1 per 
""Dragon Ball Seekers"" Category ally on the team",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1447,Possession of the Hated,"Ki +2 and ATK & DEF +70%; plus an additional 
Ki +2 and ATK +30% when there is a ""Pure Saiyans"" 
Category enemy; plus an additional Ki +2 and ATK +30% 
when there is a ""Hybrid Saiyans"" Category enemy",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
1448,Saiyan Power Absorbed,"Ki +2 and ATK & DEF +80%; plus an additional 
Ki +2 and ATK +40% when there is a ""Pure Saiyans"" 
Category enemy; plus an additional Ki +2 and ATK +40% 
when there is a ""Hybrid Saiyans"" Category enemy",2024-06-26 10:48:08.244718,2024-06-26 10:48:08.244718
