id,condition_set_id,condition_id,created_at,updated_at
368,118,73,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
369,118,74,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
370,119,18,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
371,119,76,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
372,119,73,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
373,119,74,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
374,120,17,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
375,120,68,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
376,120,65,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
377,120,66,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
378,121,18,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
379,121,68,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
380,121,65,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
381,121,66,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
382,122,18,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
383,122,75,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
384,122,77,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
385,122,72,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
386,123,18,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
387,123,70,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
388,123,71,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
389,123,72,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
390,124,18,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
391,124,34,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
392,124,35,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
393,124,31,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
394,125,78,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
395,125,79,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
396,125,80,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
397,126,81,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
398,127,82,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
399,128,82,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
400,128,83,2024-06-18 10:28:01.866670,2024-06-18 10:28:01.866670
401,129,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
402,129,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
403,129,80,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
404,130,84,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
405,130,85,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
406,130,86,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
407,131,78,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
408,131,87,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
409,131,88,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
410,132,89,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
411,132,87,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
412,132,86,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
413,133,13,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
414,133,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
415,133,83,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
416,134,13,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
417,134,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
418,134,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
419,135,14,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
420,135,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
421,135,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
422,135,80,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
423,136,14,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
424,136,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
425,136,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
426,137,15,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
427,137,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
428,137,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
429,138,13,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
430,138,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
431,139,15,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
432,139,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
433,139,83,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
434,140,15,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
435,140,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
436,140,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
437,140,80,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
438,141,14,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
439,141,90,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
440,141,87,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
441,141,88,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
442,142,17,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
443,142,90,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
444,142,87,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
445,142,88,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
446,143,18,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
447,143,90,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
448,143,87,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
449,143,88,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
450,144,17,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
451,144,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
452,144,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
453,144,80,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
454,145,18,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
455,145,82,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
456,145,79,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
457,145,80,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
458,146,18,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
459,146,89,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
460,146,91,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
461,146,86,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
462,147,18,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
463,147,84,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
464,147,85,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
465,147,86,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
466,148,92,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
467,148,91,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
468,148,88,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
469,149,93,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
470,149,94,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
471,149,95,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
472,150,84,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
473,150,96,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
474,150,97,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
475,151,18,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
476,151,93,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
477,151,94,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
478,151,95,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
479,152,18,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
480,152,98,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
481,152,99,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
482,152,100,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
483,153,14,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
484,153,93,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
485,153,94,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
486,153,95,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
487,154,13,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
488,154,84,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
489,154,96,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
490,154,97,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
491,155,101,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
492,155,102,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
493,155,97,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
494,156,103,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
495,156,96,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
496,156,97,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
497,157,13,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
498,157,101,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
499,157,102,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
500,157,97,2024-06-18 10:28:01.872551,2024-06-18 10:28:01.872551
501,158,104,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
502,158,105,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
503,158,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
504,159,107,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
505,159,108,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
506,159,109,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
507,160,110,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
508,160,111,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
509,160,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
510,161,112,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
511,161,113,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
512,161,114,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
513,162,115,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
514,162,116,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
515,162,109,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
516,163,14,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
517,163,117,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
518,163,118,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
519,163,119,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
520,164,13,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
521,164,110,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
522,164,111,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
523,164,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
524,165,18,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
525,165,120,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
526,165,121,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
527,165,122,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
528,166,13,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
529,166,107,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
530,166,108,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
531,166,109,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
532,167,123,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
533,167,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
534,167,125,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
535,168,126,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
536,169,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
537,170,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
538,170,128,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
539,171,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
540,171,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
541,171,125,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
542,172,117,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
543,172,118,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
544,172,119,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
545,173,123,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
546,173,129,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
547,173,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
548,174,130,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
549,174,129,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
550,174,131,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
551,175,13,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
552,175,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
553,175,128,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
554,176,13,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
555,176,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
556,176,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
557,177,14,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
558,177,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
559,177,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
560,178,15,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
561,178,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
562,178,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
563,179,13,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
564,179,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
565,180,15,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
566,180,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
567,180,128,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
568,181,14,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
569,181,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
570,181,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
571,181,125,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
572,182,15,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
573,182,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
574,182,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
575,182,125,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
576,183,14,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
577,183,132,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
578,183,129,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
579,183,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
580,184,17,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
581,184,132,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
582,184,129,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
583,184,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
584,185,18,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
585,185,132,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
586,185,129,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
587,185,106,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
588,186,17,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
589,186,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
590,186,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
591,186,125,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
592,187,18,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
593,187,127,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
594,187,124,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
595,187,125,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
596,188,18,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
597,188,130,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
598,188,105,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
599,188,131,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
600,189,133,2024-06-18 10:28:01.877734,2024-06-18 10:28:01.877734
601,189,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
602,189,135,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
603,190,136,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
604,191,137,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
605,191,138,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
606,191,139,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
607,192,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
608,193,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
609,193,141,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
610,194,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
611,194,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
612,194,135,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
613,195,142,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
614,195,143,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
615,195,144,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
616,196,145,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
617,196,146,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
618,196,147,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
619,197,148,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
620,197,149,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
621,197,150,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
622,198,133,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
623,198,151,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
624,198,139,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
625,199,152,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
626,199,151,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
627,199,153,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
628,200,154,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
629,200,155,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
630,200,147,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
631,201,13,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
632,201,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
633,201,141,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
634,202,13,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
635,202,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
636,202,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
637,203,14,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
638,203,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
639,203,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
640,204,15,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
641,204,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
642,204,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
643,205,13,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
644,205,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
645,206,15,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
646,206,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
647,206,141,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
648,207,14,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
649,207,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
650,207,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
651,207,135,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
652,208,15,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
653,208,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
654,208,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
655,208,135,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
656,209,14,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
657,209,156,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
658,209,151,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
659,209,139,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
660,210,17,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
661,210,156,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
662,210,151,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
663,210,139,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
664,211,18,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
665,211,156,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
666,211,151,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
667,211,139,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
668,212,17,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
669,212,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
670,212,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
671,212,135,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
672,213,18,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
673,213,140,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
674,213,134,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
675,213,135,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
676,214,18,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
677,214,152,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
678,214,138,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
679,214,153,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
680,215,14,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
681,215,142,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
682,215,143,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
683,215,144,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
684,216,13,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
685,216,145,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
686,216,146,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
687,216,147,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
688,217,18,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
689,217,157,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
690,217,158,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
691,217,159,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
692,218,160,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
693,218,161,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
694,218,162,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
695,219,163,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
696,220,164,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
697,220,165,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
698,220,166,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
699,221,167,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
700,222,167,2024-06-18 10:28:01.882927,2024-06-18 10:28:01.882927
701,222,168,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
702,223,167,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
703,223,161,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
704,223,162,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
705,224,14,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
706,224,169,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
707,224,170,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
708,224,171,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
709,225,172,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
710,225,173,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
711,225,174,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
712,226,160,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
713,226,175,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
714,226,166,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
715,227,176,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
716,227,175,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
717,227,174,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
718,228,172,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
719,228,165,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
720,228,174,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
721,229,13,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
722,229,167,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
723,229,168,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
724,230,13,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
725,230,167,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
726,230,161,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
727,231,14,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
728,231,167,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
729,231,161,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
730,232,15,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
731,232,167,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
732,232,161,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
733,233,13,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
734,233,167,2024-06-18 10:28:01.889246,2024-06-18 10:28:01.889246
