id,link_skill_lv_id,link_check_type,efficacy_type,target_type,sub_target_type_set_id,calc_option,turn,lnk_value1,lnk_value2,lnk_value3,eff_value1,eff_value2,eff_value3,created_at,updated_at
340901,3409,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.047173,2024-07-08 11:03:31.047173
340902,3409,0,3,1,0,2,1,0,0,0,4.5,4.5,0.0,2024-07-08 11:03:31.047173,2024-07-08 11:03:31.047173
341001,3410,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.047173,2024-07-08 11:03:31.047173
341002,3410,0,3,1,0,2,1,0,0,0,5.0,5.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350101,3501,0,2,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350201,3502,0,2,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350301,3503,0,2,1,0,2,1,0,0,0,12.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350401,3504,0,2,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350501,3505,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350502,3505,0,2,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350601,3506,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350602,3506,0,2,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350701,3507,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350702,3507,0,2,1,0,2,1,0,0,0,17.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350801,3508,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350802,3508,0,2,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350901,3509,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
350902,3509,0,2,1,0,2,1,0,0,0,19.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
351001,3510,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
351002,3510,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360101,3601,0,3,1,0,2,1,0,0,0,10.0,10.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360201,3602,0,3,1,0,2,1,0,0,0,11.0,11.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360301,3603,0,3,1,0,2,1,0,0,0,12.0,12.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360401,3604,0,3,1,0,2,1,0,0,0,13.0,13.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360501,3605,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360502,3605,0,3,1,0,2,1,0,0,0,15.0,15.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360601,3606,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360602,3606,0,3,1,0,2,1,0,0,0,16.0,16.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360701,3607,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360702,3607,0,3,1,0,2,1,0,0,0,17.0,17.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360801,3608,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360802,3608,0,3,1,0,2,1,0,0,0,18.0,18.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360901,3609,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
360902,3609,0,3,1,0,2,1,0,0,0,19.0,19.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
361001,3610,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
361002,3610,0,3,1,0,2,1,0,0,0,20.0,20.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370101,3701,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370102,3701,0,2,4,0,3,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370201,3702,0,1,1,0,2,1,0,0,0,10.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370202,3702,0,2,4,0,3,1,0,0,0,15.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370301,3703,0,1,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370302,3703,0,2,4,0,3,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370401,3704,0,1,1,0,2,1,0,0,0,11.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370402,3704,0,2,4,0,3,1,0,0,0,16.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370501,3705,0,1,1,0,2,1,0,0,0,12.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370502,3705,0,2,4,0,3,1,0,0,0,17.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370601,3706,0,1,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370602,3706,0,2,4,0,3,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370701,3707,0,1,1,0,2,1,0,0,0,13.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370702,3707,0,2,4,0,3,1,0,0,0,18.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370801,3708,0,1,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370802,3708,0,2,4,0,3,1,0,0,0,19.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370901,3709,0,1,1,0,2,1,0,0,0,14.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
370902,3709,0,2,4,0,3,1,0,0,0,19.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
371001,3710,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
371002,3710,0,2,4,0,3,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380101,3801,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380201,3802,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380202,3802,0,13,1,0,2,1,0,0,0,99.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380301,3803,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380302,3803,0,13,1,0,2,1,0,0,0,99.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380401,3804,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380402,3804,0,13,1,0,2,1,0,0,0,98.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380501,3805,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380502,3805,0,13,1,0,2,1,0,0,0,97.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380601,3806,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380602,3806,0,13,1,0,2,1,0,0,0,97.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380701,3807,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380702,3807,0,13,1,0,2,1,0,0,0,96.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380801,3808,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380802,3808,0,13,1,0,2,1,0,0,0,96.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380901,3809,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
380902,3809,0,13,1,0,2,1,0,0,0,95.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
381001,3810,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
381002,3810,0,13,1,0,2,1,0,0,0,95.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390101,3901,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390201,3902,0,2,1,0,2,1,0,0,0,20.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390301,3903,0,2,1,0,2,1,0,0,0,21.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390401,3904,0,2,1,0,2,1,0,0,0,21.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390501,3905,0,2,1,0,2,1,0,0,0,22.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390601,3906,0,2,1,0,2,1,0,0,0,23.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390701,3907,0,2,1,0,2,1,0,0,0,23.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390801,3908,0,2,1,0,2,1,0,0,0,24.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
390901,3909,0,2,1,0,2,1,0,0,0,24.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
391001,3910,0,2,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400101,4001,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400201,4002,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400202,4002,0,1,1,0,2,1,0,0,0,0.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400301,4003,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400302,4003,0,1,1,0,2,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400401,4004,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400402,4004,0,1,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400501,4005,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400502,4005,0,1,1,0,2,1,0,0,0,2.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400601,4006,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400602,4006,0,1,1,0,2,1,0,0,0,3.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400701,4007,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400702,4007,0,1,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400801,4008,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400802,4008,0,1,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400901,4009,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
400902,4009,0,1,1,0,2,1,0,0,0,4.5,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
401001,4010,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.059345,2024-07-08 11:03:31.059345
401002,4010,0,1,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410101,4101,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410201,4102,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410202,4102,0,90,1,0,2,1,0,0,0,0.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410301,4103,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410302,4103,0,90,1,0,2,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410401,4104,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410402,4104,0,90,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410501,4105,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410502,4105,0,90,1,0,2,1,0,0,0,2.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410601,4106,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410602,4106,0,90,1,0,2,1,0,0,0,3.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410701,4107,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410702,4107,0,90,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410801,4108,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410802,4108,0,90,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410901,4109,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
410902,4109,0,90,1,0,2,1,0,0,0,4.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
411001,4110,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
411002,4110,0,90,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420101,4201,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420102,4201,0,2,4,0,3,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420201,4202,0,1,1,0,2,1,0,0,0,10.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420202,4202,0,2,4,0,3,1,0,0,0,10.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420301,4203,0,1,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420302,4203,0,2,4,0,3,1,0,0,0,11.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420401,4204,0,1,1,0,2,1,0,0,0,11.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420402,4204,0,2,4,0,3,1,0,0,0,11.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420501,4205,0,1,1,0,2,1,0,0,0,12.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420502,4205,0,2,4,0,3,1,0,0,0,12.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420601,4206,0,1,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420602,4206,0,2,4,0,3,1,0,0,0,13.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420701,4207,0,1,1,0,2,1,0,0,0,13.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420702,4207,0,2,4,0,3,1,0,0,0,13.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420801,4208,0,1,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420802,4208,0,2,4,0,3,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420901,4209,0,1,1,0,2,1,0,0,0,14.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
420902,4209,0,2,4,0,3,1,0,0,0,14.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
421001,4210,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
421002,4210,0,2,4,0,3,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430101,4301,0,1,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430201,4302,0,3,1,0,2,1,0,0,0,20.0,1.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430301,4303,0,3,1,0,2,1,0,0,0,20.0,2.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430401,4304,0,3,1,0,2,1,0,0,0,20.0,3.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430501,4305,0,3,1,0,2,1,0,0,0,20.0,5.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430601,4306,0,3,1,0,2,1,0,0,0,20.0,6.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430701,4307,0,3,1,0,2,1,0,0,0,20.0,7.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430801,4308,0,3,1,0,2,1,0,0,0,20.0,8.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
430901,4309,0,3,1,0,2,1,0,0,0,20.0,9.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
431001,4310,0,3,1,0,2,1,0,0,0,20.0,10.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440101,4401,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440201,4402,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440202,4402,0,13,1,0,2,1,0,0,0,99.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440301,4403,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440302,4403,0,13,1,0,2,1,0,0,0,99.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440401,4404,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440402,4404,0,13,1,0,2,1,0,0,0,98.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440501,4405,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440502,4405,0,13,1,0,2,1,0,0,0,97.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440601,4406,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440602,4406,0,13,1,0,2,1,0,0,0,97.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440701,4407,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440702,4407,0,13,1,0,2,1,0,0,0,96.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440801,4408,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440802,4408,0,13,1,0,2,1,0,0,0,96.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440901,4409,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
440902,4409,0,13,1,0,2,1,0,0,0,95.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
441001,4410,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
441002,4410,0,13,1,0,2,1,0,0,0,95.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450101,4501,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450201,4502,0,1,1,0,2,1,0,0,0,15.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450301,4503,0,1,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450401,4504,0,1,1,0,2,1,0,0,0,16.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450501,4505,0,1,1,0,2,1,0,0,0,17.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450601,4506,0,1,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450701,4507,0,1,1,0,2,1,0,0,0,18.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450801,4508,0,1,1,0,2,1,0,0,0,19.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
450901,4509,0,1,1,0,2,1,0,0,0,19.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
451001,4510,0,1,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460101,4601,5,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460201,4602,5,1,1,0,2,1,0,0,0,10.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460301,4603,5,1,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460401,4604,5,1,1,0,2,1,0,0,0,11.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460501,4605,5,1,1,0,2,1,0,0,0,12.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460601,4606,5,1,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460701,4607,5,1,1,0,2,1,0,0,0,13.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460801,4608,5,1,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
460901,4609,5,1,1,0,2,1,0,0,0,14.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
461001,4610,5,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470101,4701,5,1,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470201,4702,5,1,1,0,2,1,0,0,0,5.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470301,4703,5,1,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470401,4704,5,1,1,0,2,1,0,0,0,6.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470501,4705,5,1,1,0,2,1,0,0,0,7.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470601,4706,5,1,1,0,2,1,0,0,0,8.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470701,4707,5,1,1,0,2,1,0,0,0,8.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470801,4708,5,1,1,0,2,1,0,0,0,9.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
470901,4709,5,1,1,0,2,1,0,0,0,9.5,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
471001,4710,5,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
480101,4801,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.071407,2024-07-08 11:03:31.071407
480102,4801,0,13,1,0,2,1,0,0,0,100.0,0.0,0.0,2024-07-08 11:03:31.102054,2024-07-08 11:03:31.102054
