id,enemy_skill_id,passive_skill_set_id
261014,2610,709
261015,2610,823
261016,2610,868
261017,2610,951
261018,2610,981
261019,2610,1205
261020,2610,1253
261021,2610,1255
261022,2610,1260
261023,2610,1257
261024,2610,1259
261025,2610,1261
261026,2610,1262
261027,2610,1295
261028,2610,1296
261029,2610,1297
261030,2610,1322
261031,2610,1323
261032,2610,1594
261033,2610,1595
261034,2610,1596
261035,2610,1928
261036,2610,2108
261037,2610,2081
261038,2610,2546
261039,2610,2547
261040,2610,2722
261041,2610,2831
261042,2610,2958
261043,2610,2959
261044,2610,2968
261045,2610,3225
261046,2610,3347
261047,2610,3436
261048,2610,3437
261049,2610,3438
261050,2610,3454
261051,2610,3455
261052,2610,3553
261053,2610,3554
261054,2610,3555
261055,2610,3873
261056,2610,3874
261057,2610,4018
261058,2610,4145
262000,2620,10
262001,2620,148
262002,2620,255
262003,2620,386
262004,2620,256
262005,2620,407
262006,2620,419
262007,2620,450
262008,2620,559
262009,2620,616
262010,2620,68
262011,2620,707
262012,2620,708
262013,2620,724
262014,2620,709
262015,2620,823
262016,2620,868
262017,2620,951
262018,2620,981
262019,2620,1205
262020,2620,1253
262021,2620,1255
262022,2620,1260
262023,2620,1257
262024,2620,1259
262025,2620,1261
262026,2620,1262
262027,2620,1295
262028,2620,1296
262029,2620,1297
262030,2620,1322
262031,2620,1323
262032,2620,1594
262033,2620,1595
262034,2620,1596
262035,2620,1928
262036,2620,2108
262037,2620,2081
262038,2620,2546
262039,2620,2547
262040,2620,2722
262041,2620,2831
262042,2620,2958
262043,2620,2959
262044,2620,2968
262045,2620,3225
262046,2620,3347
262047,2620,3436
262048,2620,3437
262049,2620,3438
262050,2620,3454
262051,2620,3455
262052,2620,3553
262053,2620,3554
262054,2620,3555
262055,2620,3873
262056,2620,3874
262057,2620,4018
262058,2620,4145
263000,2630,10
263001,2630,148
263002,2630,255
263003,2630,386
263004,2630,256
263005,2630,407
263006,2630,419
263007,2630,450
263008,2630,559
263009,2630,616
263010,2630,68
263011,2630,707
263012,2630,708
263013,2630,724
263014,2630,709
263015,2630,823
263016,2630,868
263017,2630,951
263018,2630,981
263019,2630,1205
263020,2630,1253
263021,2630,1255
263022,2630,1260
263023,2630,1257
263024,2630,1259
263025,2630,1261
263026,2630,1262
263027,2630,1295
263028,2630,1296
263029,2630,1297
263030,2630,1322
263031,2630,1323
263032,2630,1594
263033,2630,1595
263034,2630,1596
263035,2630,1928
263036,2630,2108
263037,2630,2081
263038,2630,2546
263039,2630,2547
263040,2630,2722
263041,2630,2831
263042,2630,2958
263043,2630,2959
263044,2630,2968
263045,2630,3225
263046,2630,3347
263047,2630,3436
263048,2630,3437
263049,2630,3438
263050,2630,3454
263051,2630,3455
263052,2630,3553
263053,2630,3554
263054,2630,3555
263055,2630,3873
263056,2630,3874
263057,2630,4018
263058,2630,4145
310000,3100,204
310001,3100,231
310002,3100,255
310003,3100,280
310004,3100,284
310005,3100,406
310006,3100,407
310007,3100,408
310008,3100,409
310009,3100,414
310010,3100,520
310011,3100,521
310012,3100,525
310013,3100,559
310014,3100,652
310015,3100,653
310016,3100,654
310017,3100,655
310018,3100,656
310019,3100,801
310020,3100,823
310021,3100,862
310022,3100,863
310023,3100,864
310024,3100,865
310025,3100,868
310026,3100,981
310027,3100,982
310028,3100,1205
310029,3100,1295
310030,3100,1296
310031,3100,1297
310032,3100,1299
310033,3100,1300
310034,3100,1304
310035,3100,1305
310036,3100,1310
310037,3100,1409
310038,3100,1601
310039,3100,2104
310040,3100,2105
310041,3100,2106
310042,3100,2107
310043,3100,2108
310044,3100,2081
310045,3100,2189
310046,3100,2226
310048,3100,2180
310049,3100,2181
310050,3100,2182
310051,3100,2186
310052,3100,2187
310053,3100,2257
310054,3100,2696
310055,3100,2697
310056,3100,2722
310057,3100,3347
310058,3100,3349
310059,3100,3350
310060,3100,3436
310061,3100,3437
310062,3100,3438
310063,3100,3873
310064,3100,3874
310065,3100,4018
310066,3100,4037
310067,3100,4131
310068,3100,4132
310069,3100,4135
310070,3100,4136
310071,3100,4112
310072,3100,4114
310073,3100,4143
310074,3100,4144
310075,3100,4145
310076,3100,4157
311000,3110,204
311001,3110,231
311002,3110,255
311003,3110,280
311004,3110,284
311005,3110,406
311006,3110,407
311007,3110,408
311008,3110,409
311009,3110,414
311010,3110,520
311011,3110,521
311012,3110,525
311013,3110,559
311014,3110,652
311015,3110,653
311016,3110,654
311017,3110,655
311018,3110,656
311019,3110,801
311020,3110,823
311021,3110,862
311022,3110,863
311023,3110,864
311024,3110,865
311025,3110,868
311026,3110,981
311027,3110,982
311028,3110,1205
311029,3110,1295
311030,3110,1296
311031,3110,1297
311032,3110,1299
311033,3110,1300
311034,3110,1304
311035,3110,1305
311036,3110,1310
311037,3110,1409
311038,3110,1601
311039,3110,2104
311040,3110,2105
311041,3110,2106
311042,3110,2107
311043,3110,2108
311044,3110,2081
311045,3110,2189
311046,3110,2226
311048,3110,2180
311049,3110,2181
311050,3110,2182
311051,3110,2186
311052,3110,2187
311053,3110,2257
311054,3110,2696
311055,3110,2697
311056,3110,2722
311057,3110,3347
311058,3110,3349
311059,3110,3350
311060,3110,3436
311061,3110,3437
311062,3110,3438
311063,3110,3873
311064,3110,3874
311065,3110,4018
311066,3110,4037
311067,3110,4131
311068,3110,4132
311069,3110,4135
311070,3110,4136
311071,3110,4112
311072,3110,4114
311073,3110,4143
311074,3110,4144
311075,3110,4145
311076,3110,4157
360000,3600,437
360001,3600,438
360002,3600,1023
360003,3600,1056
360004,3600,1057
360005,3600,1058
360006,3600,1059
360007,3600,1060
360008,3600,1061
360009,3600,1062
360010,3600,1063
360011,3600,1065
360012,3600,1066
360013,3600,1067
360014,3600,1068
360015,3600,1069
360016,3600,1311
360017,3600,2190
360018,3600,2191
360019,3600,2192
360020,3600,2416
360021,3600,2420
360022,3600,2421
360023,3600,2422
360024,3600,2423
360025,3600,2702
360026,3600,2703
360027,3600,2704
360028,3600,2705
360029,3600,3986
360030,3600,3987
360031,3600,3993
360032,3600,3994
360033,3600,3995
360034,3600,4003
360035,3600,4070
361000,3610,437
361001,3610,438
361002,3610,1023
361003,3610,1056
361004,3610,1057
361005,3610,1058
361006,3610,1059
361007,3610,1060
361008,3610,1061
361009,3610,1062
361010,3610,1063
361011,3610,1065
361012,3610,1066
361013,3610,1067
361014,3610,1068
361015,3610,1069
361016,3610,1311
361017,3610,2190
361018,3610,2191
361019,3610,2192
361020,3610,2416
361021,3610,2420
361022,3610,2421
361023,3610,2422
361024,3610,2423
361025,3610,2702
361026,3610,2703
361027,3610,2704
361028,3610,2705
361029,3610,3986
361030,3610,3987
361031,3610,3993
361032,3610,3994
361033,3610,3995
361034,3610,4003
361035,3610,4070
362000,3620,437
362001,3620,438
362002,3620,1023
362003,3620,1056
362004,3620,1057
362005,3620,1058
362006,3620,1059
362007,3620,1060
362008,3620,1061
362009,3620,1062
362010,3620,1063
362011,3620,1065
362012,3620,1066
362013,3620,1067
362014,3620,1068
362015,3620,1069
362016,3620,1311
362017,3620,2190
362018,3620,2191
362019,3620,2192
362020,3620,2416
362021,3620,2420
362022,3620,2421
362023,3620,2422
362024,3620,2423
362025,3620,2702
362026,3620,2703
362027,3620,2704
362028,3620,2705
362029,3620,3986
362030,3620,3987
362031,3620,3993
362032,3620,3994
362033,3620,3995
362034,3620,4003
362035,3620,4070
369000,3690,437
369001,3690,438
369002,3690,1023
369003,3690,1056
369004,3690,1057
369005,3690,1058
369006,3690,1059
369007,3690,1060
369008,3690,1061
369009,3690,1062
369010,3690,1063
369011,3690,1065
369012,3690,1066
369013,3690,1067
369014,3690,1068
369015,3690,1069
369016,3690,1311
369017,3690,2190
369018,3690,2191
369019,3690,2192
369020,3690,2416
369021,3690,2420
369022,3690,2421
369023,3690,2422
369024,3690,2423
369025,3690,2702
369026,3690,2703
369027,3690,2704
369028,3690,2705
369029,3690,3986
369030,3690,3987
369031,3690,3993
369032,3690,3994
369033,3690,3995
369034,3690,4003
369035,3690,4070
371000,3710,725
371001,3710,726
371002,3710,729
371003,3710,730
371004,3710,733
371005,3710,1073
371006,3710,1074
371007,3710,1077
371008,3710,1078
371009,3710,1079
371010,3710,1038
371011,3710,1039
371012,3710,1040
371013,3710,1376
371014,3710,1377
371015,3710,1378
371016,3710,1515
371017,3710,2018
371018,3710,2019
371019,3710,2020
371020,3710,2021
371021,3710,2022
371022,3710,2028
371023,3710,2029
371024,3710,2011
371025,3710,2644
371029,3710,2937
371030,3710,2907
371031,3710,2905
371032,3710,3374
371033,3710,3375
371034,3710,3526
371035,3710,3531
371036,3710,3532
371037,3710,3559
371038,3710,3567
371039,3710,3571
371040,3710,3572
371041,3710,3573
371042,3710,3574
371043,3710,3582
371044,3710,3570
371045,3710,3568
371046,3710,3569
371048,3710,4149
371049,3710,4150
372000,3720,725
372001,3720,726
372002,3720,729
372003,3720,730
372004,3720,733
372005,3720,1073
372006,3720,1074
372007,3720,1077
372008,3720,1078
372009,3720,1079
372010,3720,1038
372011,3720,1039
372012,3720,1040
372013,3720,1376
372014,3720,1377
372015,3720,1378
372016,3720,1515
372017,3720,2018
372018,3720,2019
372019,3720,2020
372020,3720,2021
372021,3720,2022
372022,3720,2028
372023,3720,2029
372024,3720,2011
372025,3720,2644
372029,3720,2937
372030,3720,2907
372031,3720,2905
372032,3720,3374
372033,3720,3375
372034,3720,3526
372035,3720,3531
372036,3720,3532
372037,3720,3559
372038,3720,3567
372039,3720,3571
372040,3720,3572
372041,3720,3573
372042,3720,3574
372043,3720,3582
372044,3720,3570
372045,3720,3568
372046,3720,3569
372048,3720,4149
372049,3720,4150
373000,3730,725
373001,3730,726
373002,3730,729
373003,3730,730
373004,3730,733
373005,3730,1073
373006,3730,1074
373007,3730,1077
373008,3730,1078
373009,3730,1079
373010,3730,1038
373011,3730,1039
373012,3730,1040
373013,3730,1376
373014,3730,1377
373015,3730,1378
373016,3730,1515
373017,3730,2018
373018,3730,2019
373019,3730,2020
373020,3730,2021
373021,3730,2022
373022,3730,2028
373023,3730,2029
373024,3730,2011
373025,3730,2644
373029,3730,2937
373030,3730,2907
373031,3730,2905
373032,3730,3374
373033,3730,3375
373034,3730,3526
373035,3730,3531
373036,3730,3532
373037,3730,3559
373038,3730,3567
373039,3730,3571
373040,3730,3572
373041,3730,3573
373042,3730,3574
373043,3730,3582
373044,3730,3570
373045,3730,3568
373046,3730,3569
373048,3730,4149
373049,3730,4150
375000,3750,725
375001,3750,726
375002,3750,729
375003,3750,730
375004,3750,733
375005,3750,1073
375006,3750,1074
375007,3750,1077
375008,3750,1078
375009,3750,1079
375010,3750,1038
375011,3750,1039
375012,3750,1040
375013,3750,1376
375014,3750,1377
375015,3750,1378
375016,3750,1515
375017,3750,2018
375018,3750,2019
375019,3750,2020
375020,3750,2021
375021,3750,2022
375022,3750,2028
375023,3750,2029
375024,3750,2011
375025,3750,2644
375029,3750,2937
375030,3750,2907
375031,3750,2905
375032,3750,3374
375033,3750,3375
375034,3750,3526
375035,3750,3531
375036,3750,3532
375037,3750,3559
375038,3750,3567
375039,3750,3571
375040,3750,3572
375041,3750,3573
375042,3750,3574
375043,3750,3582
375044,3750,3570
375045,3750,3568
375046,3750,3569
375048,3750,4149
375049,3750,4150
381000,3810,698
381001,3810,699
381002,3810,700
381003,3810,727
381004,3810,728
381005,3810,731
381006,3810,732
381007,3810,918
381008,3810,919
381009,3810,920
381010,3810,1075
381011,3810,1076
381012,3810,1080
381013,3810,1081
381014,3810,1082
381015,3810,1353
381016,3810,1354
381017,3810,1355
381018,3810,1356
381019,3810,1480
381020,3810,760
381021,3810,761
381022,3810,762
381023,3810,1510
381024,3810,1511
381025,3810,1512
381026,3810,1513
381027,3810,1514
381028,3810,1504
381029,3810,2003
381030,3810,2040
381031,3810,2041
381032,3810,2042
381033,3810,2043
381034,3810,2012
381035,3810,2645
381036,3810,2883
381037,3810,2899
381038,3810,2900
381039,3810,2908
381040,3810,2906
381041,3810,2909
381042,3810,2910
381043,3810,2911
381044,3810,3527
381045,3810,3528
381046,3810,3529
381047,3810,3530
381048,3810,3533
381049,3810,3534
381050,3810,3560
381051,3810,3561
381052,3810,3562
381053,3810,3854
381054,3810,3855
381055,3810,3856
381056,3810,3857
381057,3810,3996
381058,3810,3997
381059,3810,3998
381060,3810,4163
382000,3820,698
382001,3820,699
382002,3820,700
382003,3820,727
382004,3820,728
382005,3820,731
382006,3820,732
382007,3820,918
382008,3820,919
382009,3820,920
382010,3820,1075
382011,3820,1076
382012,3820,1080
382013,3820,1081
382014,3820,1082
382015,3820,1353
382016,3820,1354
382017,3820,1355
382018,3820,1356
382019,3820,1480
382020,3820,760
382021,3820,761
382022,3820,762
382023,3820,1510
382024,3820,1511
382025,3820,1512
382026,3820,1513
382027,3820,1514
382028,3820,1504
382029,3820,2003
382030,3820,2040
382031,3820,2041
382032,3820,2042
382033,3820,2043
382034,3820,2012
382035,3820,2645
382036,3820,2883
382037,3820,2899
382038,3820,2900
382039,3820,2908
382040,3820,2906
382041,3820,2909
382042,3820,2910
382043,3820,2911
382044,3820,3527
382045,3820,3528
382046,3820,3529
382047,3820,3530
382048,3820,3533
382049,3820,3534
382050,3820,3560
382051,3820,3561
382052,3820,3562
382053,3820,3854
382054,3820,3855
382055,3820,3856
382056,3820,3857
382057,3820,3996
382058,3820,3997
382059,3820,3998
382060,3820,4163
383000,3830,698
383001,3830,699
383002,3830,700
383003,3830,727
383004,3830,728
383005,3830,731
383006,3830,732
383007,3830,918
383008,3830,919
383009,3830,920
383010,3830,1075
383011,3830,1076
383012,3830,1080
383013,3830,1081
383014,3830,1082
383015,3830,1353
383016,3830,1354
383017,3830,1355
383018,3830,1356
383019,3830,1480
383020,3830,760
383021,3830,761
383022,3830,762
383023,3830,1510
383024,3830,1511
383025,3830,1512
383026,3830,1513
383027,3830,1514
383028,3830,1504
383029,3830,2003
383030,3830,2040
383031,3830,2041
383032,3830,2042
383033,3830,2043
383034,3830,2012
383035,3830,2645
383036,3830,2883
383037,3830,2899
383038,3830,2900
383039,3830,2908
383040,3830,2906
383041,3830,2909
383042,3830,2910
383043,3830,2911
383044,3830,3527
383045,3830,3528
383046,3830,3529
383047,3830,3530
383048,3830,3533
383049,3830,3534
383050,3830,3854
383051,3830,3855
383052,3830,3856
383053,3830,3857
383054,3830,3996
383055,3830,3997
383056,3830,3998
383060,3830,4163
384060,3850,4163
385000,3850,698
385001,3850,699
385002,3850,700
385003,3850,727
385004,3850,728
385005,3850,731
385006,3850,732
385007,3850,918
385008,3850,919
385009,3850,920
385010,3850,1075
385011,3850,1076
385012,3850,1080
385013,3850,1081
385014,3850,1082
385015,3850,1353
385016,3850,1354
385017,3850,1355
385018,3850,1356
385019,3850,1480
385020,3850,760
385021,3850,761
385022,3850,762
385023,3850,1510
385024,3850,1511
385025,3850,1512
385026,3850,1513
385027,3850,1514
385028,3850,1504
385029,3850,2003
385030,3850,2040
385031,3850,2041
385032,3850,2042
385033,3850,2043
385034,3850,2012
385035,3850,2645
385036,3850,2883
385037,3850,2899
385038,3850,2900
385039,3850,2908
385040,3850,2906
385041,3850,2909
385042,3850,2910
385043,3850,2911
385044,3850,3527
385045,3850,3528
385046,3850,3529
385047,3850,3530
385048,3850,3533
385049,3850,3534
385050,3850,3560
385051,3850,3561
385052,3850,3562
385053,3850,3854
385054,3850,3855
385055,3850,3856
385056,3850,3857
385057,3850,3996
385058,3850,3997
385059,3850,3998
390000,3900,459
390001,3900,460
390002,3900,874
390003,3900,875
390004,3900,878
390005,3900,1368
390006,3900,2337
390007,3900,2341
390008,3900,2468
390009,3900,2469
390010,3900,2503
390011,3900,2471
391000,3910,459
391001,3910,460
391002,3910,874
391003,3910,875
391004,3910,878
391005,3910,1368
391006,3910,2337
391007,3910,2341
391008,3910,2468
391009,3910,2469
391010,3910,2503
391011,3910,2471
392000,3920,459
392001,3920,460
392002,3920,874
392003,3920,875
392004,3920,878
392005,3920,1368
392006,3920,2337
392007,3920,2341
392008,3920,2468
392009,3920,2469
392010,3920,2503
392011,3920,2471
400000,4000,284
400001,4000,406
400002,4000,408
400003,4000,409
400004,4000,652
400005,4000,862
400006,4000,863
400007,4000,865
400008,4000,1310
400009,4000,1409
400010,4000,2257
400011,4000,2696
400012,4000,2697
400013,4000,4157
401000,4010,284
401001,4010,406
401002,4010,408
401003,4010,409
401004,4010,652
401005,4010,862
401006,4010,863
401007,4010,865
401008,4010,1310
401009,4010,1409
401010,4010,2257
401011,4010,2696
401012,4010,2697
401013,4010,4157
402000,4020,284
402001,4020,406
402002,4020,408
402003,4020,409
402004,4020,652
402005,4020,862
402006,4020,863
402007,4020,865
402008,4020,1310
402009,4020,1409
402010,4020,2257
402011,4020,2696
402012,4020,2697
402013,4020,4157
410001,4100,1116
410002,4110,1116
410003,4120,1116
410004,4130,1116
410005,4100,1157
410006,4110,1157
410007,4120,1157
410008,4130,1157
410009,4100,1168
410010,4110,1168
410011,4120,1168
410012,4130,1168
410013,4100,2167
410014,4110,2167
410015,4120,2167
410016,4130,2167
410017,4100,2168
410018,4110,2168
410019,4120,2168
410020,4130,2168
410021,4100,2169
410022,4110,2169
410023,4120,2169
410024,4130,2169
441000,4410,1128
441001,4410,2354
441002,4410,2342
441003,4410,2370
441004,4410,2371
441005,4410,2376
441006,4100,3901
441007,4410,4059
442000,4420,1128
442001,4420,2354
442002,4420,2342
442003,4420,2370
442004,4420,2371
442005,4420,2376
442006,4110,3901
442007,4420,4059
443000,4430,1128
443001,4430,2354
443002,4430,2342
443003,4430,2370
443004,4430,2371
443005,4430,2376
443006,4120,3901
443007,4430,4059
444000,4440,1128
444001,4440,2354
444002,4440,2342
444003,4440,2370
444004,4440,2371
444005,4440,2376
444006,4130,3901
444007,4440,4059
451001,4510,180
451002,4510,181
451003,4510,480
451004,4510,481
451005,4510,1192
451006,4510,1193
451007,4510,1911
451008,4510,1912
451009,4510,1913
451010,4510,1914
451011,4510,2619
451012,4510,2620
451013,4510,2621
451014,4510,2622
451015,4510,2665
451016,4510,2666
451017,4510,3543
451018,4510,3544
452001,4520,180
452002,4520,181
452003,4520,480
452004,4520,481
452005,4520,1192
452006,4520,1193
452007,4520,1911
452008,4520,1912
452009,4520,1913
452010,4520,1914
452011,4520,2619
452012,4520,2620
452013,4520,2621
452014,4520,2622
452015,4520,2665
452016,4520,2666
452017,4520,3543
452018,4520,3544
453001,4530,180
453002,4530,181
453003,4530,480
453004,4530,481
453005,4530,1192
453006,4530,1193
453007,4530,1911
453008,4530,1912
453009,4530,1913
453010,4530,1914
453011,4530,2619
453012,4530,2620
453013,4530,2621
453014,4530,2622
453015,4530,2665
453016,4530,2666
453017,4530,3543
453018,4530,3544
454001,4540,180
454002,4540,181
454003,4540,480
454004,4540,481
454005,4540,1192
454006,4540,1193
454007,4540,1911
454008,4540,1912
454009,4540,1913
454010,4540,1914
454011,4540,2619
454012,4540,2620
454013,4540,2621
454014,4540,2622
454015,4540,2665
454016,4540,2666
454017,4540,3543
454018,4540,3544
480000,4800,488
480001,4800,489
480002,4800,1148
480003,4800,755
480004,4800,756
480005,4800,757
480006,4800,1275
480007,4800,1277
480008,4800,1279
480009,4800,1281
480010,4800,1282
480011,4800,1288
480012,4800,1536
480013,4800,1537
480014,4800,1539
480015,4800,1540
480016,4800,1541
480017,4800,2121
480018,4800,2135
480019,4800,2136
480020,4800,2280
480021,4800,2497
480022,4800,2498
480023,4800,2499
480024,4800,2500
480025,4800,2501
480026,4800,2543
480027,4800,2544
480028,4800,2545
480029,4800,2931
481000,4810,488
481001,4810,489
481002,4810,1148
481003,4810,755
481004,4810,756
481005,4810,757
481006,4810,1275
481007,4810,1277
481008,4810,1279
481009,4810,1281
481010,4810,1282
481011,4810,1288
481012,4810,1536
481013,4810,1537
481014,4810,1539
481015,4810,1540
481016,4810,1541
481017,4810,2121
481018,4810,2135
481019,4810,2136
481020,4810,2280
481021,4810,2497
481022,4810,2498
481023,4810,2499
481024,4810,2500
481025,4810,2501
481026,4810,2543
481027,4810,2544
481028,4810,2545
481029,4810,2931
482000,4820,488
482001,4820,489
482002,4820,1148
482003,4820,755
482004,4820,756
482005,4820,757
482006,4820,1275
482007,4820,1277
482008,4820,1279
482009,4820,1281
482010,4820,1282
482011,4820,1288
482012,4820,1536
482013,4820,1537
482014,4820,1539
482015,4820,1540
482016,4820,1541
482017,4820,2121
482018,4820,2135
482019,4820,2136
482020,4820,2280
482021,4820,2497
482022,4820,2498
482023,4820,2499
482024,4820,2500
482025,4820,2501
482026,4820,2543
482027,4820,2544
482028,4820,2545
482029,4820,2931
483000,4830,488
483001,4830,489
483002,4830,1148
483003,4830,755
483004,4830,756
483005,4830,757
483006,4830,1275
483007,4830,1277
483008,4830,1279
483009,4830,1281
483010,4830,1282
483011,4830,1288
483012,4830,1536
483013,4830,1537
483014,4830,1539
483015,4830,1540
483016,4830,1541
483017,4830,2121
483018,4830,2135
483019,4830,2136
483020,4830,2280
483021,4830,2497
483022,4830,2498
483023,4830,2499
483024,4830,2500
483025,4830,2501
483026,4830,2543
483027,4830,2544
483028,4830,2545
483029,4830,2931
486000,4860,488
486001,4860,489
486002,4860,1148
486003,4860,755
486004,4860,756
486005,4860,757
486006,4860,1275
486007,4860,1277
486008,4860,1279
486009,4860,1281
486010,4860,1282
486011,4860,1288
486012,4860,1536
486013,4860,1537
486014,4860,1539
486015,4860,1540
486016,4860,1541
486017,4860,2121
486018,4860,2135
486019,4860,2136
486020,4860,2280
486021,4860,2497
486022,4860,2498
486023,4860,2499
486024,4860,2500
486025,4860,2501
486026,4860,2543
486027,4860,2544
486028,4860,2545
486029,4860,2931
490000,4900,490
490001,4900,987
490002,4900,599
490003,4900,600
490004,4900,601
490005,4900,1265
490006,4900,1267
490007,4900,1269
490008,4900,1271
490009,4900,1272
490010,4900,1287
490011,4900,1534
490012,4900,1535
490013,4900,2163
490014,4900,2540
490015,4900,2541
490016,4900,2542
490017,4900,2505
490018,4900,2506
490019,4900,2507
490020,4900,2508
490021,4900,2509
490022,4900,2949
490023,4900,2950
490024,4900,3326
490025,4900,3327
490026,4900,267
490027,4900,792
491000,4910,490
491001,4910,987
491002,4910,599
491003,4910,600
491004,4910,601
491005,4910,1265
491006,4910,1267
491007,4910,1269
491008,4910,1271
491009,4910,1272
491010,4910,1287
491011,4910,1534
491012,4910,1535
491013,4910,2163
491014,4910,2540
491015,4910,2541
491016,4910,2542
491017,4910,2505
491018,4910,2506
491019,4910,2507
491020,4910,2508
491021,4910,2509
491022,4910,2949
491023,4910,2950
491024,4910,3326
491025,4910,3327
491026,4910,267
491027,4910,792
492000,4920,490
492001,4920,987
492002,4920,599
492003,4920,600
492004,4920,601
492005,4920,1265
492006,4920,1267
492007,4920,1269
492008,4920,1271
492009,4920,1272
492010,4920,1287
492011,4920,1534
492012,4920,1535
492013,4920,2163
492014,4920,2540
492015,4920,2541
492016,4920,2542
492017,4920,2505
492018,4920,2506
492019,4920,2507
492020,4920,2508
492021,4920,2509
492022,4920,2949
492023,4920,2950
492024,4920,3326
492025,4920,3327
492026,4920,267
492027,4920,792
495000,4950,490
495001,4950,987
495002,4950,599
495003,4950,600
495004,4950,601
495005,4950,1265
495006,4950,1267
495007,4950,1269
495008,4950,1271
495009,4950,1272
495010,4950,1287
495011,4950,1534
495012,4950,1535
495013,4950,2163
495014,4950,2540
495015,4950,2541
495016,4950,2542
495017,4950,2505
495018,4950,2506
495019,4950,2507
495020,4950,2508
495021,4950,2509
495022,4950,2949
495023,4950,2950
495024,4950,3326
495025,4950,3327
495026,4950,267
495027,4950,792
520000,5200,364
520001,5200,803
520002,5200,1322
520003,5200,1323
520004,5200,1324
520005,5200,1325
520006,5200,1603
520007,5200,2968
520008,5200,2967
520009,5200,2973
520010,5200,2974
520011,5200,2975
520012,5200,2976
520013,5200,2987
521000,5210,364
521001,5210,803
521002,5210,1322
521003,5210,1323
521004,5210,1324
521005,5210,1325
521006,5210,1603
521007,5210,2968
521008,5210,2967
521009,5210,2973
521010,5210,2974
521011,5210,2975
521012,5210,2976
521013,5210,2987
522000,5220,364
522001,5220,803
522002,5220,1322
522003,5220,1323
522004,5220,1324
522005,5220,1325
522006,5220,1603
522007,5220,2968
522008,5220,2967
522009,5220,2973
522010,5220,2974
522011,5220,2975
522012,5220,2976
522013,5220,2987
523000,5230,364
523001,5230,803
523002,5230,1322
523003,5230,1323
523004,5230,1324
523005,5230,1325
523006,5230,1603
523007,5230,2968
523008,5230,2967
523009,5230,2973
523010,5230,2974
523011,5230,2975
523012,5230,2976
523013,5230,2987
524000,5240,364
524001,5240,803
524002,5240,1322
524003,5240,1323
524004,5240,1324
524005,5240,1325
524006,5240,1603
524007,5240,2968
524008,5240,2967
524009,5240,2973
524010,5240,2974
524011,5240,2975
524012,5240,2976
524013,5240,2987
550000,5500,1379
550001,5500,1380
550002,5500,1381
550003,5500,1383
550004,5500,1384
550005,5500,1386
550006,5500,1389
550007,5500,1390
550008,5500,1391
550009,5500,1392
550010,5500,1393
550011,5500,1394
550012,5500,1395
550013,5500,1396
550014,5500,1406
550015,5500,1407
550016,5500,1520
550017,5500,1521
550018,5500,1522
550019,5500,2023
550020,5500,2024
550021,5500,2025
550022,5500,2026
550023,5500,2027
550024,5500,2725
550025,5500,2726
550026,5500,2727
550027,5500,2728
550028,5500,2756
550029,5500,2757
550030,5500,3111
550031,5500,3112
550032,5500,3372
550033,5500,3373
550034,5500,4020
550037,5500,4040
550038,5500,4041
550039,5500,4042
550040,5500,4043
550041,5500,4045
550042,5500,4046
550045,5500,4021
550046,5500,4022
555000,5550,1379
555001,5550,1380
555002,5550,1381
555003,5550,1383
555004,5550,1384
555005,5550,1386
555006,5550,1389
555007,5550,1390
555008,5550,1391
555009,5550,1392
555010,5550,1393
555011,5550,1394
555012,5550,1395
555013,5550,1396
555014,5550,1406
555015,5550,1407
555016,5550,1520
555017,5550,1521
555018,5550,1522
555019,5550,2023
555020,5550,2024
555021,5550,2025
555022,5550,2026
555023,5550,2027
555024,5550,2725
555025,5550,2726
555026,5550,2727
555027,5550,2728
555028,5550,2756
555029,5550,2757
555030,5550,3111
555031,5550,3112
555032,5550,3372
555033,5550,3373
555034,5550,4020
555037,5550,4040
555038,5550,4043
555039,5550,4045
555040,5550,4046
555045,5550,4041
555046,5550,4042
555047,5550,4021
555048,5550,4022
556000,5560,1379
556001,5560,1380
556002,5560,1381
556003,5560,1383
556004,5560,1384
556005,5560,1386
556006,5560,1389
556007,5560,1390
556008,5560,1391
556009,5560,1392
556010,5560,1393
556011,5560,1394
556012,5560,1395
556013,5560,1396
556014,5560,1406
556015,5560,1407
556016,5560,1520
556017,5560,1521
556018,5560,1522
556019,5560,2023
556020,5560,2024
556021,5560,2025
556022,5560,2026
556023,5560,2027
556024,5560,2725
556025,5560,2726
556026,5560,2727
556027,5560,2728
556028,5560,2756
556029,5560,2757
556030,5560,3111
556031,5560,3112
556032,5560,3372
556033,5560,3373
556034,5560,4020
556037,5560,4040
556038,5560,4041
556039,5560,4042
556040,5560,4043
556041,5560,4045
556042,5560,4046
556045,5560,4021
556048,5560,4022
557000,5570,1379
557001,5570,1380
557002,5570,1381
557003,5570,1383
557004,5570,1384
557005,5570,1386
557006,5570,1389
557007,5570,1390
557008,5570,1391
557009,5570,1392
557010,5570,1393
557011,5570,1394
557012,5570,1395
557013,5570,1396
557014,5570,1406
557015,5570,1407
557016,5570,1520
557017,5570,1521
557018,5570,1522
557019,5570,2023
557020,5570,2024
557021,5570,2025
557022,5570,2026
557023,5570,2027
557024,5570,2725
557025,5570,2726
557026,5570,2727
557027,5570,2728
557028,5570,2756
557029,5570,2757
557030,5570,3111
557031,5570,3112
557032,5570,3372
557033,5570,3373
557034,5570,4020
