id,card_id,special_set_id,priority,style,lv_start,eball_num_start,view_id,card_costume_condition_id,special_bonus_id1,special_bonus_lv1,bonus_view_id1,special_bonus_id2,special_bonus_lv2,bonus_view_id2,causality_conditions,special_asset_id,created_at,updated_at
2320,9011291,773,0,Normal,0,12,2320,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2321,9011300,774,0,Normal,0,12,2321,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2322,9011301,774,0,Normal,0,12,2322,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2323,1010960,775,0,Normal,0,12,2323,0,5,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2324,1010961,775,0,Normal,0,12,2324,0,5,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2325,1010950,776,0,Normal,0,12,2325,0,5,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2326,1010951,776,0,Normal,0,12,2326,0,5,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2327,1010970,777,0,Normal,0,12,2327,0,4,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2328,1010971,777,0,Normal,0,12,2328,0,4,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2329,1010980,778,0,Normal,0,12,2329,0,4,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2330,1010981,778,0,Normal,0,12,2330,0,4,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2331,1010990,779,0,Normal,0,12,2331,0,5,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2332,1010991,779,0,Normal,0,12,2332,0,5,10,0,0,0,0,,,2024-06-05 09:25:34.240671,2024-06-05 09:25:34.240671
2333,1011000,780,0,Normal,0,12,2333,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2334,1011001,780,0,Normal,0,12,2334,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2335,1011010,781,0,Normal,0,12,2335,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2336,1011011,781,0,Normal,0,12,2336,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2337,1011700,782,0,Normal,0,12,2337,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2338,1011701,782,0,Normal,0,12,2338,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2339,1011710,783,0,Normal,0,12,2339,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2340,1011711,783,0,Normal,0,12,2340,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2341,1011720,784,0,Normal,0,12,2341,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2342,1011720,785,0,Hyper,0,18,2342,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2343,1011721,784,0,Normal,0,12,2343,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2344,1011721,785,0,Hyper,0,18,2344,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2345,1011470,786,0,Normal,0,12,2345,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2346,1011471,786,0,Normal,0,12,2346,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2347,1010770,787,0,Normal,0,12,2347,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2348,1010771,787,0,Normal,0,12,2348,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2349,1011820,788,0,Normal,0,12,2349,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2350,1011821,788,0,Normal,0,12,2350,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2351,1011830,789,0,Normal,0,12,2351,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2352,1011831,789,0,Normal,0,12,2352,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2353,1011850,790,0,Normal,0,12,2353,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2354,1011851,790,0,Normal,0,12,2354,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2355,1009440,791,0,Normal,0,12,2355,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2356,1009441,791,0,Normal,0,12,2356,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2357,1011650,792,0,Normal,0,12,2357,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2358,1011651,792,0,Normal,0,12,2358,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2359,1011910,793,0,Normal,0,12,2359,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2360,1011911,793,0,Normal,0,12,2360,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2361,9011850,794,0,Normal,0,12,2361,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2362,9011851,794,0,Normal,0,12,2362,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2363,1011810,795,0,Normal,0,12,2363,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2364,1011811,795,0,Normal,0,12,2364,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2365,1011800,796,0,Normal,0,12,2365,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2366,1011801,796,0,Normal,0,12,2366,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2367,1011790,797,0,Normal,0,12,2367,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2368,1011791,797,0,Normal,0,12,2368,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2369,1011990,798,0,Normal,0,12,2369,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2370,1011991,798,0,Normal,0,12,2370,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2371,1012000,799,0,Normal,0,12,2371,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2372,1012001,799,0,Normal,0,12,2372,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2373,1011370,800,0,Normal,0,12,2373,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2374,1011371,800,0,Normal,0,12,2374,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2375,9011800,801,0,Normal,0,12,2375,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2376,9011801,801,0,Normal,0,12,2376,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2377,1011620,802,0,Normal,0,12,2377,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2378,1011621,802,0,Normal,0,12,2378,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2379,1011630,803,0,Normal,0,12,2379,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2380,1011631,803,0,Normal,0,12,2380,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2381,1011640,804,0,Normal,0,12,2381,0,7,1,2382,5,20,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2383,1011640,805,0,Hyper,0,18,2383,0,8,1,2384,5,20,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2385,1011641,804,0,Normal,0,12,2385,0,7,1,2386,5,20,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2387,1011641,805,0,Hyper,0,18,2387,0,8,1,2388,5,20,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2389,1011380,806,0,Normal,0,12,2389,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2390,1011381,806,0,Normal,0,12,2390,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2391,1010750,807,0,Normal,0,12,2391,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2392,1010751,807,0,Normal,0,12,2392,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2393,1011270,808,0,Normal,0,12,2393,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2394,1011271,808,0,Normal,0,12,2394,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2395,1011200,809,0,Normal,0,12,2395,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2396,1011201,809,0,Normal,0,12,2396,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2397,1011210,810,0,Normal,0,12,2397,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2398,1011211,810,0,Normal,0,12,2398,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2399,1011100,811,0,Normal,0,12,2399,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2400,1011101,811,0,Normal,0,12,2400,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2401,1011110,812,0,Normal,0,12,2401,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2402,1011111,812,0,Normal,0,12,2402,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2403,4011110,813,0,Normal,0,12,2403,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2404,4011111,813,0,Normal,0,12,2404,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2405,1011220,814,0,Normal,0,12,2405,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2406,1011221,814,0,Normal,0,12,2406,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2407,1011230,815,0,Normal,0,12,2407,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2408,1011231,815,0,Normal,0,12,2408,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2409,1011580,816,0,Normal,0,12,2409,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2410,1011581,816,0,Normal,0,12,2410,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2411,4011580,817,0,Normal,0,12,2411,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2412,4011581,817,0,Normal,0,12,2412,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2413,1011940,818,0,Normal,0,12,2413,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2414,1011941,818,0,Normal,0,12,2414,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2415,1011590,819,0,Normal,0,12,2415,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2416,1011591,819,0,Normal,0,12,2416,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2417,1011950,820,0,Normal,0,12,2417,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2418,1011951,820,0,Normal,0,12,2418,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2419,1012170,821,0,Normal,0,12,2419,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2420,1012171,821,0,Normal,0,12,2420,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2421,9011560,822,0,Normal,0,12,2421,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2422,9011561,822,0,Normal,0,12,2422,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2423,9011570,823,0,Normal,0,12,2423,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2424,9011571,823,0,Normal,0,12,2424,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2425,9011590,824,0,Normal,0,12,2425,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2426,9011591,824,0,Normal,0,12,2426,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2427,1012020,825,0,Normal,0,12,2427,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2428,1012021,825,0,Normal,0,12,2428,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2429,1012030,826,0,Normal,0,12,2429,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2430,1012031,826,0,Normal,0,12,2430,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2431,1012220,827,0,Normal,0,12,2431,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2432,1012221,827,0,Normal,0,12,2432,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2433,1011920,828,0,Normal,0,12,2433,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2434,1011921,828,0,Normal,0,12,2434,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2435,1012010,829,0,Normal,0,12,2435,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2436,1012011,829,0,Normal,0,12,2436,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.256115,2024-06-05 09:25:34.256115
2437,1011970,830,0,Normal,0,12,2437,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2438,1011971,830,0,Normal,0,12,2438,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2439,1011980,831,0,Normal,0,12,2439,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2440,1011981,831,0,Normal,0,12,2440,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2441,9011950,832,0,Normal,0,12,2441,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2442,9011951,832,0,Normal,0,12,2442,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2443,9012190,833,0,Normal,0,12,2443,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2444,9012191,833,0,Normal,0,12,2444,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2445,9011930,834,0,Normal,0,12,2445,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2446,9011931,834,0,Normal,0,12,2446,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2447,9012010,835,0,Normal,0,12,2447,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2448,9012011,835,0,Normal,0,12,2448,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2449,9011980,836,0,Normal,0,12,2449,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2450,9011981,836,0,Normal,0,12,2450,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2451,1012370,837,0,Normal,0,12,2451,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2452,1012371,837,0,Normal,0,12,2452,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2453,1012180,838,0,Normal,0,12,2453,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2454,1012181,838,0,Normal,0,12,2454,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2455,9012040,839,0,Normal,0,12,2455,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2456,9012041,839,0,Normal,0,12,2456,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2457,9011970,840,0,Normal,0,12,2457,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2458,9011971,840,0,Normal,0,12,2458,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2459,1012140,841,0,Normal,0,12,2459,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2460,1012141,841,0,Normal,0,12,2460,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2461,1012150,842,0,Normal,0,12,2461,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2462,1012151,842,0,Normal,0,12,2462,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2463,1012160,843,0,Normal,0,12,2463,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2464,1012160,844,0,Hyper,0,18,2464,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2465,1012161,843,0,Normal,0,12,2465,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2466,1012161,844,0,Hyper,0,18,2466,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2467,1012340,845,0,Normal,0,12,2467,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2468,1012341,845,0,Normal,0,12,2468,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2469,1012350,846,0,Normal,0,12,2469,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2470,1012351,846,0,Normal,0,12,2470,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2471,1012360,847,0,Normal,0,12,2471,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2472,1012360,848,0,Hyper,0,18,2472,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2473,1012361,847,0,Normal,0,12,2473,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2474,1012361,848,0,Hyper,0,18,2474,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2475,1012400,849,0,Normal,0,12,2475,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2476,1012400,850,0,Hyper,0,18,2476,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2477,1012401,849,0,Normal,0,12,2477,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2478,1012401,850,0,Hyper,0,18,2478,0,5,20,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2479,1012100,851,0,Normal,0,12,2479,0,4,5,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2480,1012101,851,0,Normal,0,12,2480,0,4,5,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2481,1012230,165,0,Normal,0,12,2481,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2482,1012231,165,0,Normal,0,12,2482,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2483,1012240,165,0,Normal,0,12,2483,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2484,1012241,165,0,Normal,0,12,2484,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2485,1012250,165,0,Normal,0,12,2485,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2486,1012251,165,0,Normal,0,12,2486,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2487,1012260,165,0,Normal,0,12,2487,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2488,1012261,165,0,Normal,0,12,2488,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2489,1012270,165,0,Normal,0,12,2489,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2490,1012271,165,0,Normal,0,12,2490,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2491,9001160,852,0,Normal,0,12,116,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2492,9001161,852,0,Normal,0,12,270,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2493,9101160,852,0,Normal,0,12,116,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2494,9101161,852,0,Normal,0,12,270,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2495,9201160,852,0,Normal,0,12,116,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2496,9201161,852,0,Normal,0,12,270,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2497,9301160,852,0,Normal,0,12,116,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2498,9301161,852,0,Normal,0,12,270,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2499,9401160,852,0,Normal,0,12,116,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2500,9401161,852,0,Normal,0,12,270,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2501,9001200,853,0,Normal,0,12,120,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2502,9001201,853,0,Normal,0,12,274,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2503,9101200,853,0,Normal,0,12,120,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2504,9101201,853,0,Normal,0,12,274,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2505,9201200,853,0,Normal,0,12,120,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2506,9201201,853,0,Normal,0,12,274,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2507,9301200,853,0,Normal,0,12,120,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2508,9301201,853,0,Normal,0,12,274,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2509,9401200,853,0,Normal,0,12,120,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2510,9401201,853,0,Normal,0,12,274,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2511,9000310,854,0,Normal,0,12,31,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2512,9000311,854,0,Normal,0,12,185,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2513,9100310,854,0,Normal,0,12,31,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2514,9100311,854,0,Normal,0,12,185,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2515,9200310,854,0,Normal,0,12,31,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2516,9200311,854,0,Normal,0,12,185,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2517,9300310,854,0,Normal,0,12,31,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2518,9300311,854,0,Normal,0,12,185,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2519,9400310,854,0,Normal,0,12,31,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2520,9400311,854,0,Normal,0,12,185,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
2521,9002910,855,0,Normal,0,12,1075,0,0,0,0,0,0,0,,,2024-06-05 09:25:34.270729,2024-06-05 09:25:34.270729
