id,name,description,support_memory_id,exec_timing_type,target_type,target_type_values,sub_target_type_set_id,probability,turn,causality_conditions,calc_option,efficacy_type,efficacy_values,created_at,updated_at
2000423,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員のATKとDEF10%UP、
または「超サイヤ人2」カテゴリの
味方全員のATKとDEF20%UP(1回のみ)",200042,1,2,[],196,100,2,,2,3,"[10,10,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000424,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員のATKとDEF10%UP、
または「超サイヤ人2」カテゴリの
味方全員のATKとDEF20%UP(1回のみ)",200042,1,2,[],107,100,2,,2,3,"[20,20,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000431,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200043,1,2,[],98,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000432,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200043,1,2,[],33,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000433,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200043,1,2,[],196,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000434,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200043,1,2,[],196,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000435,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200043,1,2,[],107,100,2,,2,3,"[25,25,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000436,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1し、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200043,1,2,[],107,100,2,,0,5,"[2,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000441,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],98,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000442,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],98,100,2,,2,1,"[5,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000443,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],33,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:04.158006,2024-06-18 10:28:04.158006
2000444,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],33,100,2,,2,1,"[5,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000445,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],196,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000446,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],196,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000447,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],107,100,2,,2,3,"[25,25,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000448,超サイヤ人を超えろ！,"バトル開始から2ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK5%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200044,1,2,[],107,100,2,,0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000451,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],98,100,3,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000452,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],98,100,3,,2,1,"[8,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000453,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],33,100,3,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000454,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],33,100,3,,2,1,"[8,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000455,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],196,100,3,,2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000456,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],196,100,3,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000457,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],107,100,3,,2,3,"[25,25,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000458,超サイヤ人を超えろ！,"バトル開始から3ターンの間、
「純粋サイヤ人」または「混血サイヤ人」
カテゴリの味方全員の気力+1、ATK8%UPし、
更に「超サイヤ人」カテゴリの
味方全員の気力+1、ATKとDEF15%UP、
または「超サイヤ人2」カテゴリの
味方全員の気力+2、ATKとDEF25%UP(1回のみ)",200045,1,2,[],107,100,3,,0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000821,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが35%回復する(1回のみ)",200082,1,1,[],0,100,1,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,4,"[35,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000831,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復する(1回のみ)",200083,1,1,[],0,100,1,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,4,"[50,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000841,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復し、1ターンの間、
「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの
味方全員のATKとDEF10%UP(1回のみ)",200084,1,1,[],0,100,1,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,4,"[50,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000842,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復し、1ターンの間、
「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの
味方全員のATKとDEF10%UP(1回のみ)",200084,1,2,[],397,100,1,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000843,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復し、1ターンの間、
「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの
味方全員のATKとDEF10%UP(1回のみ)",200084,1,2,[],118,100,1,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000851,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復し、2ターンの間、
「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの
味方全員のATKとDEF10%UP(1回のみ)",200085,1,1,[],0,100,1,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,4,"[50,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000852,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復し、2ターンの間、
「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの
味方全員のATKとDEF10%UP(1回のみ)",200085,1,2,[],397,100,2,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2000853,奇妙な巡り合わせ,"バトル開始から4ターン目、
または自身のHP40%以下で
チームに「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの味方がいるとき、
HPが50%回復し、2ターンの間、
「純粋サイヤ人」カテゴリまたは
「地球人」カテゴリの
味方全員のATKとDEF10%UP(1回のみ)",200085,1,2,[],118,100,2,"{""source"":""(442\u00262438)|(442\u0026954)|713"",""compiled"":[""|"",[""\u0026"",442,2438],[""\u0026"",442,954],713]}",2,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001121,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員のATKとDEF15%UP(1回のみ),200112,1,2,[],441,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001122,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員のATKとDEF15%UP(1回のみ),200112,1,2,[],267,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001131,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),200113,1,2,[],441,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001132,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),200113,1,2,[],267,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001133,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),200113,1,2,[],441,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001134,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),200113,1,2,[],267,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001141,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200114,1,2,[],441,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001142,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200114,1,2,[],267,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001143,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200114,1,2,[],441,100,2,,2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001144,過去で築いた絆,バトル開始から2ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200114,1,2,[],267,100,2,,2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001151,過去で築いた絆,バトル開始から3ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200115,1,2,[],441,100,3,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001152,過去で築いた絆,バトル開始から3ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200115,1,2,[],267,100,3,,0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001153,過去で築いた絆,バトル開始から3ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200115,1,2,[],441,100,3,,2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
2001154,過去で築いた絆,バトル開始から3ターンの間、「ベジータの系譜」または「親子の絆」カテゴリの味方全員の気力+1、ATKとDEF20%UP(1回のみ),200115,1,2,[],267,100,3,,2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000121,シッポを引き出せ！,"極系の敵がいるとき、1ターンの間、
超系の味方全員のATK20%UP(1回のみ)",300012,1,12,[],0,100,1,"{""source"":""805"",""compiled"":805}",2,1,"[20,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000131,シッポを引き出せ！,"極系の敵がいるとき、2ターンの間、
超系の味方全員のATK20%UP(1回のみ)",300013,1,12,[],0,100,2,"{""source"":""805"",""compiled"":805}",2,1,"[20,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000521,悟空が子供に！？,バトル開始から2ターンの間、敵全体のATKとDEFを5%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300052,1,4,[],0,100,2,,3,3,"[5,5,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000522,悟空が子供に！？,バトル開始から2ターンの間、敵全体のATKとDEFを5%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300052,1,4,[],0,100,2,"{""source"":""2426|865"",""compiled"":[""|"",2426,865]}",3,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000531,悟空が子供に！？,バトル開始から2ターンの間、敵全体のATKとDEFを10%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300053,1,4,[],0,100,2,,3,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000532,悟空が子供に！？,バトル開始から2ターンの間、敵全体のATKとDEFを10%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300053,1,4,[],0,100,2,"{""source"":""2426|865"",""compiled"":[""|"",2426,865]}",3,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000541,悟空が子供に！？,バトル開始から2ターンの間、敵全体のATKとDEFを15%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300054,1,4,[],0,100,2,,3,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000542,悟空が子供に！？,バトル開始から2ターンの間、敵全体のATKとDEFを15%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300054,1,4,[],0,100,2,"{""source"":""2426|865"",""compiled"":[""|"",2426,865]}",3,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000551,悟空が子供に！？,バトル開始から3ターンの間、敵全体のATKとDEFを15%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300055,1,4,[],0,100,3,,3,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
3000552,悟空が子供に！？,バトル開始から3ターンの間、敵全体のATKとDEFを15%DOWNし、「孫悟空の系譜」カテゴリまたは「GT HERO」カテゴリの敵がいる場合、更に敵全体のATKとDEFを10%DOWNさせる(1回のみ),300055,1,4,[],0,100,3,"{""source"":""2426|865"",""compiled"":[""|"",2426,865]}",3,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000121,初めてのてんぷら,"バトル開始から3ターン目に、
2ターンの間、味方全員の気力+3(1回のみ)",400012,1,2,[],0,100,2,"{""source"":""806"",""compiled"":806}",0,5,"[3,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000131,初めてのてんぷら,"バトル開始から3ターン目に、
3ターンの間、味方全員の気力+3(1回のみ)",400013,1,2,[],0,100,3,"{""source"":""806"",""compiled"":806}",0,5,"[3,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000421,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、1ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400042,1,1,[],0,100,1,"{""source"":""808"",""compiled"":808}",2,4,"[18,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000422,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、1ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400042,1,2,[],450,100,1,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000423,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、1ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400042,1,2,[],451,100,1,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000424,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、1ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400042,1,2,[],450,100,1,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000425,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、1ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400042,1,2,[],451,100,1,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000431,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400043,1,1,[],0,100,1,"{""source"":""808"",""compiled"":808}",2,4,"[18,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000432,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400043,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000433,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400043,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000434,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400043,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000435,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが18%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400043,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000441,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400044,1,1,[],0,100,1,"{""source"":""808"",""compiled"":808}",2,4,"[35,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000442,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400044,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
