id,quest_id,type,card_category_id,quest_category_bonus_rarity_table_id,created_at,updated_at
225,366001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
226,366002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
227,366003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
228,366004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
229,366005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
230,366006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
231,366007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
232,366008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
233,368001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
234,368002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
235,368003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
236,368004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
237,368005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
238,368006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
239,368007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
240,368008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
241,369001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
242,369002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
243,369003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
244,369004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
245,369005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
246,369006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
247,369007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
248,369008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
249,369009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
250,369010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
251,188001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,33,42,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
252,188002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,33,42,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
253,188003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,33,42,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
254,371001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
255,371002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
256,371003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
257,371004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
258,371005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
259,371006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
260,371007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
261,371008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
262,371009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
263,371010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
264,371011,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
265,371012,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
266,373001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
267,373002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
268,373003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
269,373004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
270,373005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
271,373006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
272,373007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
273,189001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,45,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
274,189002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,45,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
275,181001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
276,181002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
277,181003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
278,181004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
279,181005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
280,181006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
281,181007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
282,181008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
283,372001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
284,372002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
285,372003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
286,372004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
287,372005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
288,372006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
289,374001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
290,374002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
291,374003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
292,374004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
293,374005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
294,374006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
295,374007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
296,374008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
297,374009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
298,374010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
299,605001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,38,49,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
300,605002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,38,49,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
301,605003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,38,49,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
302,376001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
303,376002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
304,376003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
305,375001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
306,375002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
307,375003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
308,375004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
309,375005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
310,376004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
311,376005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
312,376006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
313,377001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
314,377002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
315,377003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
316,377004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
317,377005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
318,377006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
319,377007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
320,377008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
321,377009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
322,378001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
323,378002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.160702,2024-06-26 10:47:54.160702
324,378003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
325,378004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
326,378005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
327,378006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
328,378007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
329,378008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
330,363005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,32,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
331,323001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
332,323002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
333,323003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
334,323004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
335,323005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
336,323006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
337,323007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
338,323008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
339,323009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
340,323010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
341,160005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,4,12,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
342,160005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,6,12,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
343,379001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,56,52,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
344,379002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,56,52,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
345,379003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,56,52,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
346,381001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
347,381002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
348,381003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
349,381004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
350,381005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
351,381006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
352,382001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
353,382002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
354,382003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
355,382004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
356,382005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
357,382006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
358,382007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
359,382008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
360,209001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,7,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
361,382009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
362,382010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
363,384001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,41,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
364,384002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,41,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
365,384003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,41,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
366,211001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,53,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
367,211001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,39,53,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
368,211002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,53,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
369,211002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,39,53,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
370,212001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
371,212002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
372,383001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
373,383002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
374,383003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
375,383004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
376,383005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
377,357013,QuestCategoryBonus::SugorokuStart::AdditionalDrop,2,29,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
378,387001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
379,387002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
380,387003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
381,387004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
382,387005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
383,387006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
384,387007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
385,606001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
386,606002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
387,606003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
388,325001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
389,325002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
390,325003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
391,325004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
392,325005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
393,325006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
394,325007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
395,325008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
398,337001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
399,337002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
400,337003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
401,337004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
402,386001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
403,386002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
404,386003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
405,386004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
406,386005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
407,386006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
408,386007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
409,386008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
410,386009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
411,386010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
412,385001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
413,385002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
414,385003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
415,385004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
416,385005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
417,385006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
418,215001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,48,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
419,351001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
420,351002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
421,351003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
422,351004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
423,351005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
424,338001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
425,338002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-06-26 10:47:54.169437,2024-06-26 10:47:54.169437
426,338003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-06-26 10:47:54.192091,2024-06-26 10:47:54.192091
427,338004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-06-26 10:47:54.192091,2024-06-26 10:47:54.192091
428,338005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-06-26 10:47:54.192091,2024-06-26 10:47:54.192091
