id,escalation_type,level,enemy_skill_id,created_at,updated_at
1029,308,13,1000451,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1030,308,1,1000453,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1031,308,11,1000454,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1032,308,21,1000455,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1033,308,1,1000456,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1034,308,11,1000457,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1035,308,16,1000458,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1036,308,21,1000459,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1037,308,30,1000460,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1038,308,3,1000021,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1039,308,14,1000022,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1040,308,5,1000023,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1041,308,20,1000024,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1042,308,10,1000162,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1043,315,21,1000007,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1044,315,26,1000025,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1045,315,30,1000008,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1046,315,13,1000451,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1047,315,21,1000455,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1048,315,21,1000459,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1049,315,30,1000460,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1050,315,20,1000021,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1051,315,21,1000022,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1052,315,20,1000023,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1053,315,21,1000024,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1054,315,21,1000162,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1055,322,1,1000002,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1056,322,3,1000003,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1057,322,5,1000004,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1058,322,10,1000005,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1059,322,15,1000006,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1060,322,20,1000007,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1061,322,25,1000025,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1062,322,30,1000008,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1063,322,4,1000462,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1064,322,13,1000463,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1065,322,20,1000473,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1066,322,1,1000465,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1067,322,15,1000466,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1068,322,25,1000467,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1069,322,1,1000468,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1070,322,10,1000469,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1071,322,15,1000470,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1072,322,20,1000471,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1073,322,30,1000472,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1074,322,3,1000021,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1075,322,15,1000022,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1076,322,5,1000023,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1077,322,20,1000024,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1078,322,10,1000162,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1079,329,1,1000003,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1080,329,6,1000004,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1081,329,11,1000005,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1082,329,16,1000006,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1083,329,21,1000007,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1084,329,26,1000025,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1085,329,30,1000008,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1086,329,4,1000474,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1087,329,13,1000275,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1088,329,1,1000475,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1089,329,11,1000483,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1090,329,21,1000484,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1091,329,1,1000478,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1092,329,11,1000479,2024-06-18 10:28:41.654470,2024-06-18 10:28:41.654470
1093,329,16,1000480,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1094,329,21,1000481,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1095,329,30,1000482,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1096,329,3,1000021,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1097,329,14,1000022,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1098,329,5,1000023,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1099,329,20,1000024,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1100,329,10,1000162,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1101,336,21,1000007,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1102,336,26,1000025,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1103,336,30,1000008,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1104,336,15,1000275,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1105,336,21,1000484,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1106,336,21,1000481,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1107,336,30,1000482,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1108,336,20,1000021,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1109,336,21,1000022,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1110,336,20,1000023,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1111,336,21,1000024,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1112,336,21,1000162,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1113,343,1,1000002,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1114,343,3,1000003,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1115,343,5,1000004,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1116,343,10,1000005,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1117,343,15,1000006,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1118,343,20,1000007,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1119,343,25,1000025,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1120,343,30,1000008,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1121,343,4,1000485,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1122,343,13,1000486,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1123,343,20,1000496,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1124,343,1,1000488,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1125,343,15,1000489,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1126,343,25,1000490,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1127,343,1,1000491,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1128,343,10,1000492,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1129,343,15,1000493,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1130,343,20,1000494,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1131,343,30,1000495,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1132,343,3,1000021,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1133,343,15,1000022,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1134,343,5,1000023,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1135,343,20,1000024,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1136,343,10,1000162,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1137,350,1,1000002,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1138,350,3,1000003,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1139,350,5,1000004,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1140,350,10,1000005,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1141,350,15,1000006,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1142,350,20,1000007,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1143,350,25,1000025,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1144,350,30,1000008,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1145,350,4,1000113,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1146,350,8,1000114,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1147,350,13,1000101,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1148,350,20,1000249,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1149,350,1,1000502,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1150,350,15,1000497,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1151,350,25,1000154,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1152,350,1,1000161,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1153,350,10,1000506,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1154,350,15,1000507,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1155,350,20,1000505,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1156,350,30,1000508,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1157,350,3,1000021,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1158,350,15,1000022,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1159,350,5,1000023,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1160,350,20,1000024,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1161,350,10,1000162,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1162,357,1,1000002,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1163,357,3,1000003,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1164,357,5,1000004,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1165,357,10,1000005,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1166,357,15,1000006,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1167,357,20,1000007,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1168,357,25,1000025,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1169,357,30,1000008,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1170,357,4,1000509,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1171,357,13,1000510,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1172,357,20,1000511,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1173,357,1,1000525,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1174,357,15,1000512,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1175,357,25,1000513,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1176,357,1,1000517,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1177,357,10,1000521,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1178,357,15,1000522,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1179,357,20,1000523,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1180,357,30,1000524,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1181,357,3,1000021,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1182,357,15,1000022,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1183,357,5,1000023,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1184,357,20,1000024,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1185,357,10,1000162,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1186,364,1,1000002,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1187,364,3,1000003,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1188,364,5,1000004,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1189,364,10,1000005,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1190,364,15,1000006,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1191,364,20,1000007,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1192,364,25,1000025,2024-06-18 10:28:41.660045,2024-06-18 10:28:41.660045
1193,364,30,1000008,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1194,364,4,1000526,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1195,364,8,1000527,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1196,364,13,1000528,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1197,364,20,1000529,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1198,364,1,1000530,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1199,364,15,1000206,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1200,364,25,1000082,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1201,364,1,1000535,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1202,364,10,1000537,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1203,364,15,1000533,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1204,364,20,1000538,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1205,364,30,1000539,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1206,364,3,1000021,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1207,364,15,1000022,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1208,364,5,1000023,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1209,364,20,1000024,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1210,364,10,1000162,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1211,371,1,1000002,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1212,371,3,1000003,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1213,371,5,1000004,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1214,371,10,1000005,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1215,371,15,1000006,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1216,371,20,1000007,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1217,371,25,1000025,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1218,371,30,1000008,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1219,371,4,1000540,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1220,371,8,1000541,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1221,371,13,1000542,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1222,371,20,1000543,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1223,371,1,1000551,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1224,371,15,1000544,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1225,371,25,1000545,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1226,371,1,1000546,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1227,371,10,1000547,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1228,371,15,1000548,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1229,371,20,1000549,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1230,371,30,1000550,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1231,371,3,1000021,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1232,371,15,1000022,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1233,371,5,1000023,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1234,371,20,1000024,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1235,371,10,1000162,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1236,378,1,1000003,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1237,378,6,1000004,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1238,378,11,1000005,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1239,378,16,1000006,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1240,378,21,1000007,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1241,378,26,1000025,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1242,378,30,1000008,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1243,378,4,1000462,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1244,378,13,1000224,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1245,378,1,1000558,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1246,378,11,1000559,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1247,378,21,1000560,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1248,378,1,1000561,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1249,378,11,1000565,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1250,378,16,1000562,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1251,378,21,1000563,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1252,378,30,1000564,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1253,378,3,1000021,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1254,378,14,1000022,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1255,378,5,1000023,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1256,378,20,1000024,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1257,378,10,1000162,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1258,385,21,1000007,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1259,385,26,1000025,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1260,385,30,1000008,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1261,385,21,1000224,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1262,385,21,1000560,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1263,385,21,1000563,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1264,385,30,1000564,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1265,385,20,1000021,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1266,385,21,1000022,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1267,385,20,1000023,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1268,385,21,1000024,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1269,385,21,1000162,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1270,392,1,1000002,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1271,392,3,1000003,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1272,392,5,1000004,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1273,392,10,1000005,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1274,392,15,1000006,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1275,392,20,1000007,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1276,392,25,1000025,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1277,392,30,1000008,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1278,392,4,1000584,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1280,392,13,1000585,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1282,392,1,1000566,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1283,392,15,1000567,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1284,392,25,1000568,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1285,392,1,1000579,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1286,392,10,1000580,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1287,392,15,1000581,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1288,392,20,1000582,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1289,392,30,1000583,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1290,392,3,1000021,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1291,392,15,1000022,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1292,392,5,1000023,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1293,392,20,1000024,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1294,392,10,1000162,2024-06-18 10:28:41.665433,2024-06-18 10:28:41.665433
1361,427,1,1000007,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1362,427,3,1000025,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1363,427,5,1000008,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1364,427,7,1000586,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1365,427,10,1000587,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1366,427,1,1000596,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1367,427,4,1000597,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1368,427,7,1000598,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1369,427,10,1000599,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1370,427,1,1000481,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1371,427,4,1000482,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1372,427,7,1000592,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1373,427,10,1000593,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1374,427,3,1000021,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1375,427,6,1000022,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1376,427,1,1000023,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1377,427,3,1000024,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1378,427,1,1000162,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1397,441,1,1000003,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1398,441,6,1000004,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1399,441,11,1000005,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1400,441,16,1000006,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1401,441,21,1000007,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1402,441,26,1000025,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1403,441,30,1000008,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1404,441,4,1000526,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1405,441,13,1000600,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1406,441,21,1000601,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1407,441,1,1000602,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1408,441,11,1000603,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1409,441,21,1000604,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1410,441,1,1000610,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1411,441,11,1000611,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1412,441,16,1000612,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1413,441,21,1000607,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1414,441,30,1000608,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1415,441,3,1000021,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1416,441,14,1000022,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1417,441,5,1000023,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1418,441,20,1000024,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1419,441,10,1000162,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1420,448,21,1000007,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1421,448,26,1000025,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1422,448,30,1000008,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1423,448,21,1000601,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1424,448,21,1000604,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1425,448,21,1000607,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1426,448,30,1000608,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1427,448,20,1000021,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1428,448,21,1000022,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1429,448,20,1000023,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1430,448,21,1000024,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1431,448,21,1000162,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1457,462,26,1000025,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1458,462,30,1000008,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1459,462,26,1000601,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1460,462,26,1000604,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1461,462,26,1000607,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1462,462,30,1000608,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
1463,462,25,1000021,2024-06-18 10:28:41.670867,2024-06-18 10:28:41.670867
