id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option,created_at,updated_at
11590,Regeneration,Recovers HP,0,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11600,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,190.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11700,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11710,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11720,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11730,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11740,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,69.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11750,Regeneration,Recovers HP,0,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11760,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11770,Turn Into Candy!,Changes Ki Spheres into sweet treats,1,0,0,33,,0,1,0,0,0,0,4,63.0,448.0,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11780,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11790,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11800,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11810,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,5.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11900,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,18.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11910,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
11920,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12000,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12010,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12020,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12030,Emperor's Mental Prowess,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12040,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12050,Full-Power Battle,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12060,Ultimate Focus,Disables Evasion and attacks the enemy,1,0,0,100,,0,1,0,0,0,0,9,,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12100,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12200,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,280.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12210,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,370.0,,,{},0,2024-07-16 08:42:39.011079,2024-07-16 08:42:39.011079
12220,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,345.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12230,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,330.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12240,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,270.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12300,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12310,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12320,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12330,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12340,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12350,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12360,Freeze,Locks character switching,1,0,0,35,,0,11,75,25,0,0,5,,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12370,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12380,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12390,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12400,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12410,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,5.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12420,Disable Super Attacks,Chance of sealing Super Attacks,1,1,0,30,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12430,Freeze,Locks character switching,1,0,0,50,,0,11,70,30,0,0,5,,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12500,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12510,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12520,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12530,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,69.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12540,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12550,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12560,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,220.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12570,Mystic Energy,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12600,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,52.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12610,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12620,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12630,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12640,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12650,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,69.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12660,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,71.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12670,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12680,Electric Slime,Nullifies damage from Ki Blast Super Attacks,4,1,0,100,"{""source"":""1410"",""compiled"":1410}",0,1,0,0,0,0,21,0.0,0.0,5.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12681,Electric Slime,,5,1,0,100,,0,1,0,0,0,0,22,10.0,12680.0,1.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12690,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12700,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12710,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12720,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,6.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12730,Disable Super Attacks,Chance of sealing Super Attacks,1,1,0,33,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12740,Coercion,Locks character switching,1,0,0,45,,0,11,80,20,0,0,5,,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12750,Coercion,Locks character switching,1,0,0,55,,0,11,75,25,0,0,5,,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12800,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12810,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12820,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12830,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12840,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12850,Golden Aura,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12860,Mystic Energy,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12900,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,48.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12910,Damage Reduction,Reduces damage received by 100%,0,0,0,0,,1,0,0,0,0,0,7,100.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12920,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12930,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12940,Evil Mind,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12950,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,270.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
12960,Fearless,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13000,Damage Reduction,Reduces damage received by 100%,0,0,0,0,,1,0,0,0,0,0,7,100.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13010,Evasion,"Evades enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,100.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13100,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13110,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,59.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13120,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13130,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,210.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13140,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13150,Mustered Up Ki,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13160,Otherworld Super Warrior,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13200,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13210,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,61.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13220,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13230,Space Distortion,Randomly changes all Ki Spheres,1,0,0,100,,0,1,0,0,0,0,6,,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13240,Evil Mind,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13250,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,190.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13260,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,40.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13300,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13310,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13320,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13330,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13340,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,5.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13350,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,7.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13360,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13370,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13380,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13390,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,73.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13400,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,3.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13410,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,15.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13420,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13430,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13440,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13500,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,69.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13510,Coercion,Locks character switching,1,0,0,25,,0,11,20,40,40,0,5,,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13520,Disable Super Attacks,Chance of sealing Super Attacks,1,1,0,30,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13600,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,61.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13610,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13620,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,72.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13630,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13640,Quiet Fiery Spirit,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13650,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13660,Mystic Energy,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13700,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13710,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13720,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,{},0,2024-07-16 08:42:39.217917,2024-07-16 08:42:39.217917
13730,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13740,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13750,Unrelenting Pride,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13760,Mystic Energy,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13800,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13810,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13820,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13830,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,69.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13840,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,71.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13850,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13860,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13870,Regeneration,Recovers HP,0,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13880,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13890,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13900,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,0,100,,0,1,0,0,0,0,8,5.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13910,Barrier,Nullifies damage from Ki Blast Super Attacks,4,1,0,100,"{""source"":""1410"",""compiled"":1410}",0,1,0,0,0,0,21,0.0,0.0,2.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13911,Barrier,,5,1,0,100,,0,1,0,0,0,0,22,10.0,13910.0,1.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
13920,Disable Evasion,Disables Evasion and attacks the enemy,1,0,0,100,,0,1,0,0,0,0,9,,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
14000,Damage Reduction,Reduces damage received,0,0,0,0,,1,0,0,0,0,0,7,25.0,,,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
14010,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
14020,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
14030,Disable ATK Reduction,Disables ATK Reduction,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,{},0,2024-07-16 08:42:39.418014,2024-07-16 08:42:39.418014
