id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
10012,10008,1005480,Card,1,765122,[1.5 Million Zeni] Hercule Statue (Platinum) x1,Clear a stage 4 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10013,10009,11,Point::Stone,5,0,Dragon Stone x5,Clear a stage 5 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10014,10010,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 6 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10015,10010,1013400,Card,1,0,[Light Doze] Elder Kai (Dozing) x1,Clear a stage 6 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10016,10011,20,AwakeningItem,1,0,[Awakening Medal] Elder Kai x1,Clear a stage 7 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10017,10011,1013400,Card,2,0,[Light Doze] Elder Kai (Dozing) x2,Clear a stage 7 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10018,10012,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 8 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10019,10012,7,TrainingField,3,0,Gravity Chamber (150G) x3,Clear a stage 8 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10020,10013,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10021,10013,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10022,10014,1,AwakeningItem,20,0,[Awakening Medal] Gregory x20,Clear Level 1.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10023,10014,2,AwakeningItem,20,0,[Awakening Medal] Bubbles x20,Clear Level 1.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10024,10014,3,AwakeningItem,20,0,[Awakening Medal] Dr. Gero x20,Clear Level 1.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10025,10015,4,AwakeningItem,20,0,[Awakening Medal] Mr. Popo x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10026,10015,5,AwakeningItem,20,0,[Awakening Medal] Master Shen x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10027,10015,6,AwakeningItem,20,0,[Awakening Medal] Master Roshi x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10028,10015,7,AwakeningItem,20,0,[Awakening Medal] Mutaito x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10029,10015,8,AwakeningItem,20,0,[Awakening Medal] Grandpa Gohan x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10030,10016,9,AwakeningItem,20,0,[Awakening Medal] Kami x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10031,10016,10,AwakeningItem,20,0,[Awakening Medal] Grand Elder Guru x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10032,10016,11,AwakeningItem,20,0,[Awakening Medal] Babidi x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10033,10016,12,AwakeningItem,20,0,[Awakening Medal] Bibidi x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10034,10016,13,AwakeningItem,20,0,[Awakening Medal] Korin x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10035,10017,1,PotentialItem,1000,0,AGL Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10036,10017,2,PotentialItem,1000,0,TEQ Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10037,10017,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10038,10017,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10039,10017,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10040,10018,6,PotentialItem,500,0,AGL Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10041,10018,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10042,10018,8,PotentialItem,500,0,INT Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10043,10018,9,PotentialItem,500,0,STR Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10044,10018,10,PotentialItem,500,0,PHY Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10045,10019,11,PotentialItem,50,0,AGL Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10046,10019,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10047,10019,13,PotentialItem,50,0,INT Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10048,10019,14,PotentialItem,50,0,STR Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10049,10019,15,PotentialItem,50,0,PHY Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10050,10020,11,Point::Stone,12,0,Dragon Stone x12,Clear Level 3.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10051,10021,19,AwakeningItem,2,0,[Awakening Medal] Supreme Kai x2,Clear Level 3 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10052,10021,20,AwakeningItem,2,0,[Awakening Medal] Elder Kai x2,Clear Level 3 for 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
10053,10022,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear Level 3 for 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11001,11001,11,Point::Stone,1,0,Dragon Stone x1,Enter an Ultimate Clash.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11002,11002,2000,TreasureItem,1000,0,Battlefield Memory x1000,[Weekly] Clear a stage once.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11003,11003,2000,TreasureItem,2000,0,Battlefield Memory x2000,[Weekly] Clear a stage 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11004,11004,2000,TreasureItem,3000,0,Battlefield Memory x3000,[Weekly] Clear a stage 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11005,11005,900,TrainingItem,1,0,Z-Sword [AGL] x1,Clear a stage once.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11006,11005,901,TrainingItem,1,0,Z-Sword [TEQ] x1,Clear a stage once.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11007,11005,902,TrainingItem,1,0,Z-Sword [INT] x1,Clear a stage once.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11008,11005,903,TrainingItem,1,0,Z-Sword [STR] x1,Clear a stage once.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11009,11005,904,TrainingItem,1,0,Z-Sword [PHY] x1,Clear a stage once.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11010,11006,11,Point::Stone,3,0,Dragon Stone x3,Clear a stage 2 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11011,11007,1002630,Card,1,765122,[1 Million Zeni] Hercule Statue (Gold) x1,Clear a stage 3 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11012,11008,1005480,Card,1,765122,[1.5 Million Zeni] Hercule Statue (Platinum) x1,Clear a stage 4 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11013,11009,11,Point::Stone,5,0,Dragon Stone x5,Clear a stage 5 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11014,11010,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 6 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11015,11010,1013400,Card,1,0,[Light Doze] Elder Kai (Dozing) x1,Clear a stage 6 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11016,11011,20,AwakeningItem,1,0,[Awakening Medal] Elder Kai x1,Clear a stage 7 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11017,11011,1013400,Card,2,0,[Light Doze] Elder Kai (Dozing) x2,Clear a stage 7 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11018,11012,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 8 times.,2024-07-16 08:39:34.326797,2024-07-16 08:39:34.326797
11019,11012,7,TrainingField,3,0,Gravity Chamber (150G) x3,Clear a stage 8 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11020,11013,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11021,11013,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11022,11014,1,AwakeningItem,20,0,[Awakening Medal] Gregory x20,Clear Level 1.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11023,11014,2,AwakeningItem,20,0,[Awakening Medal] Bubbles x20,Clear Level 1.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11024,11014,3,AwakeningItem,20,0,[Awakening Medal] Dr. Gero x20,Clear Level 1.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11025,11015,4,AwakeningItem,20,0,[Awakening Medal] Mr. Popo x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11026,11015,5,AwakeningItem,20,0,[Awakening Medal] Master Shen x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11027,11015,6,AwakeningItem,20,0,[Awakening Medal] Master Roshi x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11028,11015,7,AwakeningItem,20,0,[Awakening Medal] Mutaito x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11029,11015,8,AwakeningItem,20,0,[Awakening Medal] Grandpa Gohan x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11030,11016,9,AwakeningItem,20,0,[Awakening Medal] Kami x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11031,11016,10,AwakeningItem,20,0,[Awakening Medal] Grand Elder Guru x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11032,11016,11,AwakeningItem,20,0,[Awakening Medal] Babidi x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11033,11016,12,AwakeningItem,20,0,[Awakening Medal] Bibidi x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11034,11016,13,AwakeningItem,20,0,[Awakening Medal] Korin x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11035,11017,1,PotentialItem,1000,0,AGL Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11036,11017,2,PotentialItem,1000,0,TEQ Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11037,11017,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11038,11017,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11039,11017,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11040,11018,6,PotentialItem,500,0,AGL Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11041,11018,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11042,11018,8,PotentialItem,500,0,INT Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11043,11018,9,PotentialItem,500,0,STR Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11044,11018,10,PotentialItem,500,0,PHY Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11045,11019,11,PotentialItem,50,0,AGL Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11046,11019,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11047,11019,13,PotentialItem,50,0,INT Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11048,11019,14,PotentialItem,50,0,STR Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11049,11019,15,PotentialItem,50,0,PHY Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11050,11020,11,Point::Stone,12,0,Dragon Stone x12,Clear Level 3.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11051,11021,19,AwakeningItem,2,0,[Awakening Medal] Supreme Kai x2,Clear Level 3 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11052,11021,20,AwakeningItem,2,0,[Awakening Medal] Elder Kai x2,Clear Level 3 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
11053,11022,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear Level 3 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12001,12001,11,Point::Stone,1,0,Dragon Stone x1,Enter an Ultimate Clash.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12002,12002,2000,TreasureItem,1000,0,Battlefield Memory x1000,[Weekly] Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12003,12003,2000,TreasureItem,2000,0,Battlefield Memory x2000,[Weekly] Clear a stage 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12004,12004,2000,TreasureItem,3000,0,Battlefield Memory x3000,[Weekly] Clear a stage 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12005,12005,900,TrainingItem,1,0,Z-Sword [AGL] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12006,12005,901,TrainingItem,1,0,Z-Sword [TEQ] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12007,12005,902,TrainingItem,1,0,Z-Sword [INT] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12008,12005,903,TrainingItem,1,0,Z-Sword [STR] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12009,12005,904,TrainingItem,1,0,Z-Sword [PHY] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12010,12006,11,Point::Stone,3,0,Dragon Stone x3,Clear a stage 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12011,12007,1002630,Card,1,765122,[1 Million Zeni] Hercule Statue (Gold) x1,Clear a stage 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12012,12008,1005480,Card,1,765122,[1.5 Million Zeni] Hercule Statue (Platinum) x1,Clear a stage 4 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12013,12009,11,Point::Stone,5,0,Dragon Stone x5,Clear a stage 5 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12014,12010,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 6 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12015,12010,1013400,Card,1,0,[Light Doze] Elder Kai (Dozing) x1,Clear a stage 6 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12016,12011,20,AwakeningItem,1,0,[Awakening Medal] Elder Kai x1,Clear a stage 7 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12017,12011,1013400,Card,2,0,[Light Doze] Elder Kai (Dozing) x2,Clear a stage 7 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12018,12012,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 8 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12019,12012,7,TrainingField,3,0,Gravity Chamber (150G) x3,Clear a stage 8 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12020,12013,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12021,12013,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12022,12014,1,AwakeningItem,20,0,[Awakening Medal] Gregory x20,Clear Level 1.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12023,12014,2,AwakeningItem,20,0,[Awakening Medal] Bubbles x20,Clear Level 1.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12024,12014,3,AwakeningItem,20,0,[Awakening Medal] Dr. Gero x20,Clear Level 1.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12025,12015,4,AwakeningItem,20,0,[Awakening Medal] Mr. Popo x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12026,12015,5,AwakeningItem,20,0,[Awakening Medal] Master Shen x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12027,12015,6,AwakeningItem,20,0,[Awakening Medal] Master Roshi x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12028,12015,7,AwakeningItem,20,0,[Awakening Medal] Mutaito x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12029,12015,8,AwakeningItem,20,0,[Awakening Medal] Grandpa Gohan x20,Clear Level 1 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12030,12016,9,AwakeningItem,20,0,[Awakening Medal] Kami x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12031,12016,10,AwakeningItem,20,0,[Awakening Medal] Grand Elder Guru x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12032,12016,11,AwakeningItem,20,0,[Awakening Medal] Babidi x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12033,12016,12,AwakeningItem,20,0,[Awakening Medal] Bibidi x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12034,12016,13,AwakeningItem,20,0,[Awakening Medal] Korin x20,Clear Level 1 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12035,12017,1,PotentialItem,1000,0,AGL Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12036,12017,2,PotentialItem,1000,0,TEQ Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12037,12017,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12038,12017,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12039,12017,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,Clear Level 2.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12040,12018,6,PotentialItem,500,0,AGL Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12041,12018,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12042,12018,8,PotentialItem,500,0,INT Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12043,12018,9,PotentialItem,500,0,STR Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12044,12018,10,PotentialItem,500,0,PHY Potential Orb (M) x500,Clear Level 2 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12045,12019,11,PotentialItem,50,0,AGL Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12046,12019,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12047,12019,13,PotentialItem,50,0,INT Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12048,12019,14,PotentialItem,50,0,STR Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12049,12019,15,PotentialItem,50,0,PHY Potential Orb (L) x50,Clear Level 2 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12050,12020,11,Point::Stone,12,0,Dragon Stone x12,Clear Level 3.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12051,12021,19,AwakeningItem,2,0,[Awakening Medal] Supreme Kai x2,Clear Level 3 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12052,12021,20,AwakeningItem,2,0,[Awakening Medal] Elder Kai x2,Clear Level 3 for 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
12053,12022,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear Level 3 for 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13001,13001,11,Point::Stone,1,0,Dragon Stone x1,Enter an Ultimate Clash.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13002,13002,2000,TreasureItem,1000,0,Battlefield Memory x1000,[Weekly] Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13003,13003,2000,TreasureItem,2000,0,Battlefield Memory x2000,[Weekly] Clear a stage 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13004,13004,2000,TreasureItem,3000,0,Battlefield Memory x3000,[Weekly] Clear a stage 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13005,13005,900,TrainingItem,1,0,Z-Sword [AGL] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13006,13005,901,TrainingItem,1,0,Z-Sword [TEQ] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13007,13005,902,TrainingItem,1,0,Z-Sword [INT] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13008,13005,903,TrainingItem,1,0,Z-Sword [STR] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13009,13005,904,TrainingItem,1,0,Z-Sword [PHY] x1,Clear a stage once.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13010,13006,11,Point::Stone,3,0,Dragon Stone x3,Clear a stage 2 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13011,13007,1002630,Card,1,765122,[1 Million Zeni] Hercule Statue (Gold) x1,Clear a stage 3 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13012,13008,1005480,Card,1,765122,[1.5 Million Zeni] Hercule Statue (Platinum) x1,Clear a stage 4 times.,2024-07-16 08:39:34.335031,2024-07-16 08:39:34.335031
13013,13009,11,Point::Stone,5,0,Dragon Stone x5,Clear a stage 5 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13014,13010,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 6 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13015,13010,1013400,Card,1,0,[Light Doze] Elder Kai (Dozing) x1,Clear a stage 6 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13016,13011,20,AwakeningItem,1,0,[Awakening Medal] Elder Kai x1,Clear a stage 7 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13017,13011,1013400,Card,2,0,[Light Doze] Elder Kai (Dozing) x2,Clear a stage 7 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13018,13012,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 8 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13019,13012,7,TrainingField,3,0,Gravity Chamber (150G) x3,Clear a stage 8 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13020,13013,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13021,13013,19,AwakeningItem,1,0,[Awakening Medal] Supreme Kai x1,Clear a stage 9 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13022,13014,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Clear a stage 10 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13023,13014,20,AwakeningItem,1,0,[Awakening Medal] Elder Kai x1,Clear a stage 10 times.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13024,13015,1,AwakeningItem,20,0,[Awakening Medal] Gregory x20,Clear Level 1.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
13025,13015,2,AwakeningItem,20,0,[Awakening Medal] Bubbles x20,Clear Level 1.,2024-07-16 08:39:34.343351,2024-07-16 08:39:34.343351
