id,causality_type,cau_val1,cau_val2,cau_val3,created_at,updated_at
681,44,3,5,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
682,2,59,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
683,41,2,44,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
684,2,77,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
685,1,50,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
686,34,0,52,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
687,34,0,52,2,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
688,34,0,52,3,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
689,34,0,52,4,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
690,34,0,52,5,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
691,34,0,52,6,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
692,34,0,52,7,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
693,17,58,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
694,45,2,9,45,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
695,34,1,9,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
696,34,1,17,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
697,34,1,5,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
698,17,58,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
700,41,2,13,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
702,3,275,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
703,3,300,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
704,41,1,13,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
706,34,0,9,7,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
707,45,2,9,13,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
708,45,2,9,45,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
712,45,2,9,13,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
713,5,3,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
714,3,400,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
715,3,600,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
716,34,2,4,2,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
717,2,50,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
718,34,1,6,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
719,34,2,6,2,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
720,34,0,44,7,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
721,42,32,2,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
722,2,49,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
723,41,1,30,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
724,41,2,30,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
725,41,2,1,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
726,3,600,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
727,5,7,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
728,2,60,0,0,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
729,34,2,60,1,2024-07-30 10:30:26.801584,2024-07-30 10:30:26.801584
730,34,2,60,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
731,2,50,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
732,5,3,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
733,19,0,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
734,34,1,24,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
735,19,1,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
736,19,2,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
737,19,0,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
738,19,2,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
739,3,450,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
740,39,32,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
741,34,2,60,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
742,34,0,61,5,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
743,1,90,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
744,34,0,60,5,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
745,34,1,2,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
746,44,3,4,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
747,34,0,61,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
748,34,0,61,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
749,34,0,61,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
750,34,0,61,4,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
751,34,0,61,5,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
752,34,0,61,6,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
753,34,0,61,7,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
754,3,200,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
755,3,333,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
756,34,2,42,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
757,46,2,64,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
758,46,0,64,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
759,46,0,64,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
760,46,0,64,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
761,46,0,64,4,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
762,46,0,64,5,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
763,46,0,64,6,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
764,46,0,64,7,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
765,2,30,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
766,5,4,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
767,45,0,29,13,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
768,34,0,62,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
769,34,0,62,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
770,34,0,62,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
771,34,0,62,4,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
772,34,0,62,5,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
773,34,0,62,6,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
774,34,0,62,7,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
775,41,2,46,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
776,34,2,8,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
777,46,2,2,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
778,44,1,3,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
779,42,1,3,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
780,42,1,5,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
781,42,31,4,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
782,42,32,2,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
783,41,2,35,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
784,41,2,47,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
785,44,3,5,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
786,3,300,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
787,42,31,3,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
788,17,50,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
789,34,2,22,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
790,40,0,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
791,44,3,3,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
792,42,2,1,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
793,42,2,2,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
794,42,2,4,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
795,42,2,5,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
796,42,16,1,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
797,42,16,4,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
798,42,16,5,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
799,3,400,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
800,42,4,6,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
801,34,0,65,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
802,34,2,65,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
803,44,3,7,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
804,46,1,32,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
805,46,1,64,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
806,5,2,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
807,2,70,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
808,2,50,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
809,44,3,7,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
810,3,300,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
811,3,400,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
812,34,0,22,5,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
813,3,733,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
814,44,1,4,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
815,34,2,22,3,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
816,38,1328,1,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
817,41,2,48,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
818,42,4,5,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
819,41,2,36,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
820,41,2,34,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
821,41,0,49,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
822,41,0,20,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
823,41,0,36,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
824,41,0,34,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
836,41,0,50,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
837,3,300,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
838,3,400,0,0,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
839,34,0,70,1,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
840,34,0,70,2,2024-07-30 10:30:26.807773,2024-07-30 10:30:26.807773
841,34,0,70,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
842,34,0,70,4,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
843,34,0,70,5,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
844,34,0,70,6,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
845,34,0,70,7,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
846,41,0,51,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
847,41,0,52,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
848,41,0,53,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
849,34,2,4,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
850,34,2,33,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
851,34,0,71,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
852,34,0,35,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
853,34,0,29,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
854,34,0,29,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
855,34,0,29,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
856,34,0,29,4,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
857,34,0,29,5,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
858,34,0,29,6,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
859,34,0,29,7,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
860,41,0,54,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
861,41,2,54,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
862,34,2,72,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
863,34,2,72,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
864,3,400,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
865,34,1,72,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
866,1,88,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
867,5,6,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
868,34,2,21,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
869,34,2,21,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
870,34,2,43,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
871,34,2,43,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
872,34,0,73,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
873,34,0,73,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
874,34,0,73,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
875,34,0,73,4,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
876,34,0,73,5,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
877,34,0,73,6,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
878,34,0,73,7,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
879,34,2,31,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
880,34,2,31,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
881,41,0,55,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
882,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
883,34,2,74,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
884,39,32,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
885,41,0,56,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
886,41,0,37,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
887,2,58,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
888,24,0,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
889,3,400,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
890,44,2,6,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
891,1,59,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
892,34,0,48,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
893,34,0,48,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
894,34,0,48,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
895,34,0,48,4,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
896,34,0,48,5,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
897,34,0,48,6,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
898,34,0,48,7,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
899,34,1,70,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
900,46,2,64,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
901,34,2,48,3,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
902,41,2,55,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
903,41,2,2,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
904,41,2,57,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
905,48,2,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
906,1,70,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
907,34,0,30,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
908,41,0,58,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
909,3,400,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
910,41,0,36,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
911,41,1,13,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
912,41,2,13,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
913,2,30,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
914,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
915,55,0,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
916,38,1040,1,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
917,38,256,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
918,34,2,56,2,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
919,3,240,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
920,44,1,3,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
921,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
922,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
923,24,0,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
924,40,0,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
925,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
926,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
927,34,1,38,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
928,41,1,59,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
929,16,2,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
930,5,4,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
931,1,50,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
932,41,1,8,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
933,44,3,1,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
934,39,32,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
935,41,0,13,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
936,3,300,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
937,41,2,13,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
938,2,58,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
939,3,450,0,0,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
940,41,2,31,1,2024-07-30 10:30:26.813942,2024-07-30 10:30:26.813942
941,39,64,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
942,3,300,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
943,19,1,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
944,19,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
945,19,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
946,34,0,21,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
947,34,0,21,2,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
948,34,0,21,3,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
949,34,0,21,4,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
950,34,0,21,5,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
951,34,0,21,6,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
952,34,0,21,7,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
953,34,2,21,2,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
954,34,0,17,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
955,41,0,17,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
956,3,300,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
957,43,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
958,3,400,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
959,44,5,4,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
960,34,0,14,2,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
961,44,5,4,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
962,16,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
963,39,64,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
964,18,30,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
965,39,32,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
966,46,1,64,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
967,3,400,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
968,16,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
969,15,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
970,39,32,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
971,19,1,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
972,19,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
973,46,1,64,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
974,24,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
975,41,1,31,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
976,46,1,32,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
977,41,1,13,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
978,1,50,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
979,3,240,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
980,3,100,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
981,24,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
982,34,0,15,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
983,34,0,15,2,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
984,34,0,15,3,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
985,34,0,15,4,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
986,34,0,15,5,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
987,3,400,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
988,41,2,31,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
989,3,240,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
990,3,300,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
991,43,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
992,24,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
993,34,0,4,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
994,34,0,4,2,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
995,34,0,4,3,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
996,34,0,4,4,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
997,34,0,4,5,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
998,34,0,4,6,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
999,34,0,4,7,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1000,2,50,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1001,2,18,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1002,19,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1003,19,1,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1004,19,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1005,34,1,14,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1006,1,20,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1007,2,20,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1008,2,30,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1009,3,600,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1010,16,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1011,15,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1012,41,1,31,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1013,19,1,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1014,19,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1015,5,2,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1016,44,1,4,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1017,1,30,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1018,2,29,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1019,47,0,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1020,3,400,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1021,46,1,64,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1022,34,1,14,1,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1023,3,300,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1024,3,800,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1025,1,30,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1026,3,300,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1027,3,400,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
1028,5,4,0,0,2024-07-30 10:30:26.820105,2024-07-30 10:30:26.820105
