id,help_id,image_path,description,created_at,updated_at
112,39,,"During battle, a character's stats may change and 
the character may suffer abnormal effects due to 
characters' or enemies' skills. In addition, certain 
enemy skills can nullify specific attacks or actions. 
 
These stat and status changes will be indicated by 
icons shown on the character's icon. You can check 
the skills that the enemy has activated by tapping 
and holding the enemy's character icon. 
 
Please refer to the following for what each icon 
represents.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
113,39,,{color : #FFFF00}▼ATK Up{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
114,39,images/en/help/3_8_11.png,Character's ATK increases.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
115,39,,{color : #FFFF00}▼DEF Up{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
116,39,images/en/help/3_8_13.png,Character's DEF increases.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
117,39,,{color : #FFFF00}▼Ki Up{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
118,39,images/en/help/3_8_15.png,Character's Ki increases.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
119,39,,{color : #FFFF00}Chance of Performing a Critical Hit Raised{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
120,39,images/en/help/st_critical_up.png,"Character's chance of performing a critical hit 
is increased.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
121,39,,{color : #FFFF00}Damage Reduction Rate Raised{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
122,39,images/en/help/st_resist_damage_up.png,Character's damage reduction rate is increased.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
123,39,,{color : #FFFF00}▼ATK Down{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
124,39,images/en/help/3_8_17.png,Character's ATK decreases.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
125,39,,{color : #FFFF00}▼DEF Down{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
126,39,images/en/help/3_8_110.png,Character's DEF decreases.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
127,39,,{color : #FFFF00}Chance of Performing a Critical Hit Lowered{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
128,39,images/en/help/st_critical_down.png,"Character's chance of performing a critical hit 
is lowered.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
129,39,,{color : #FFFF00}Damage Reduction Rate Lowered{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
130,39,images/en/help/st_resist_damage_down.png,Character's damage reduction rate is lowered.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
131,39,,{color : #FFFF00}▼Stunned{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
132,39,images/en/help/3_8_12.png,The character is unable to attack when stunned,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
133,40,,"Certain characters can turn into ""Giant Form"" 
(Giant Form, Giant Ape, Rage, etc.) with their Passive Skills.

Turning into ""Giant Form"" will trigger the following effects: 
- The character will become your only active character.
- The character will perform all attacks.
- The character will receive a massive ATK boost 
and will become immune to damage and status effects.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
134,40,images/en/help/20160506-Help_08.png,"
HP, ATK and DEF raised through Hidden Potential activation 
as well as Potential Skills such as ""Combo Attack"" and 
""Critical Hit"" are still valid during Giant Form Transformation.

There is a set probability that the transformation may end
at the end of each turn if the duration of the transformation 
is not specified.

In addition to ""Giant Form"", ""Giant Ape"" and ""Rage"", 
Giant Form Transformation also includes ""Core appears"", 
""break Phantom Majin's Seal"", etc.

* The requirement(s), probability and maximum number of 
Giant Form Transformations differ between characters.
The count for the number of times a character can 
turn into Giant Form will reset when the battle ends.
* During Giant Form mode, Support Items cannot be used, and 
one's HP will not be recovered even after attaining Ki Spheres 
of the character's Type. Moreover, the Dokkan Gauge will be 
frozen, and Dokkan Mode will not be triggered even if the 
Dokkan Gauge is full when the Giant Form mode is activated.
* The effect of the character's skills, such as Passive Skill, 
may change during Giant Form Transformation.
* Turns passed during Giant Form state
will not be counted.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
135,16,,"The basic battle rules are as follows.
You win when the HP of each enemy is reduced to 0, and 
you lose when the total HP of your allies drops to 0.
If the total HP of your allies drops to 0, you can continue 
the battle by using one Dragon Stone.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
136,16,images/en/help/3_1.png,"Right after using a Continue, the unperformed actions of 
both allies and enemies in the turn in which your team HP 
reaches 0 will be skipped. The battle will resume from the 
next turn, and you will receive the following effects: 

{color: #FFFF00}- HP of allies fully recovers 
- All allies' Ki +3 for 1 turn 
- Dokkan Gauge increases{color} 

{color: #FF0000}*If a character ""transforms"" due to an Active Skill or 
through other means in the turn right after using a Continue, 
the Ki +3 effect from the Continue will not come into effect.{color} 

*Continues cannot be used in certain stages.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
137,41,images/en/help/potential_help_1.png,"Hidden Potential Activation is a feature that allows you 
to strengthen your characters further by accessing the 
power that exists beyond their max level. 

* This feature is unrelated to the ""Hidden Potential"" 
mentioned in Link Skills, character names, and so on. 

To use this feature, you must fulfill the 
following requirements: 

1. You must be {color : #FFFF00}Rank 50 or higher{color}. 

2. You must clear Stage 2 ""Super Saiyan Goku"" of 
    the event ""An Epic Showdown"" on {color : #FFFF00}Z-HARD{color}. 

Activating a character's Hidden Potential 
requires items called {color : #FF00FF}Potential Orbs{color}. 
Furthermore, only characters with a rarity of 
UR or LR can be developed further with 
Hidden Potential Activation. 

* Effects from a character's Hidden Potential will 
still be applied when the character transforms into 
special states such as Giant Ape and Rage.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
138,42,,"Potential Orbs are required to activate a character's 
Hidden Potential. As a general rule, you will need 
an Orb of the same Type as the character's Type.

There are three orb sizes: small (S), medium (M), and large (L). 
As you progress in activating a character's Hidden Potential, 
the size of Potential Orbs required will change.

You can obtain Potential Orbs by various means, 
including earning rewards in the weekly event 
""Activate Your Hidden Potential"".",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
139,42,images/en/help/potential_help_2.png,,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
140,43,,"The term ""Hidden Potential Stats"" refers to a character's 
HP, ATK and DEF that have been boosted by 
the Hidden Potential Activation feature.
",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
141,43,images/en/help/potential_help_3.png,"The stats that will be boosted, and the types and 
number of Potential Orbs required will vary depending on 
the node being activated.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
142,44,,"Hidden Potential Skills can be learned by activating 
a character's Hidden Potential.

There are seven kinds of Hidden Potential Skills in total, 
and their chances of being activated, 
as well as the strength of their effect, 
grow as you raise the skill's level.

{size : 26}1. Combo Attack{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
143,44,images/en/help/pot_skill_01_on.png,"Grants a rare chance of performing an {color : #FFFF00}extra attack{color}. 
The higher the skill level, 
the higher the chance of unleashing an extra attack.

{size : 26}2. Critical{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
144,44,images/en/help/pot_skill_02_on.png,"Grants a rare chance of performing a {color : #FFFF00}critical hit{color}. 
This attack boosts damage, ignores the enemy's DEF, 
and is effective against all Types. The higher the skill level, 
the higher the chance of performing a critical hit.

{size : 26}3. Evasion{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
145,44,images/en/help/pot_skill_03_on.png,"Grants a rare chance of {color : #FFFF00}evading an enemy's attack (including 
Super Attack){color}. 
However, this doesn't work against certain abilities, 
including Passive Skills. The higher the skill level, 
the higher the chance of evading successfully.

{size : 26}4. Type ATK Boost{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
146,44,images/en/help/pot_skill_04_on.png,"{color : #FFFF00}Slightly raises ATK{color} when AGL attacks STR, STR attacks PHY, 
PHY attacks INT, INT attacks TEQ, or TEQ attacks AGL, 
and it works for both Super or Extreme Types. 
The effect increases along with the skill level.

{size : 26}5. Type DEF Boost{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
147,44,images/en/help/pot_skill_05_on.png,"{color : #FFFF00}Slightly lowers damage received{color} when AGL is attacked by STR, 
STR is attacked by PHY, PHY is attacked by INT, 
INT is attacked by TEQ, and TEQ is attacked by AGL, 
and it works for both Super or Extreme Types. 
The effect increases along with the skill level.

{size : 24}6. Super Attack Boost{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
148,44,images/en/help/pot_skill_06_on.png,"{color : #FFFF00}Slightly raises the power of a Super Attack.{color} 
Any additional effects of the Super Attack will not change. 
The effect increases along with the skill level.

{size : 26}7. Recovery Boost{size}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
149,44,images/en/help/pot_skill_07_on.png,"{color : #FFFF00}Slightly raises the amount of HP recovered{color} when obtaining 
a Ki Sphere that matches that character's Type. 
The effect increases along with the skill level.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
150,45,images/en/help/potential_help_4.png,"{color : #FFFF00}Some nodes give you the choice to activate 
one of several optional Hidden Potential Skills.{color} 
The items required to activate each skill are the same, 
but the number of levels raised may differ.

Once you've learned an optional skill, you can {color : #FFFF00}forget{color} it by 
tapping its node again. {color : #FFFF00}Any skill node you forget 
will revert to its original state{color}.

Note that you must use either Dragon Stones or 
an identical character to forget a skill.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
151,45,images/en/help/news_banner_senzai_20161121_13.png,"{color : #FF0000}Relearning a skill you've forgotten also requires Potential Orbs, 
just like when you first learned it{color}.

The nodes with optional skills are marked with a star.

",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
152,45,images/en/help/potential_help_5.png,,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
153,46,images/en/help/potential_help_6.png,"There are four categories by which you can strengthen a 
character, with each category branching in a different 
direction on the board.

{size : 26}1. Balance{size}
Extends to the upper-left.
{color : #FFFF00}Well-balanced development{color} of ATK, DEF and other stats, 
with optional Hidden Potential Skills 
at the end of the additional route.

{size : 26}2. Offense{size}
Extends to the upper-right.
{color : #FFFF00}Develop a character's ATK.{color} 

{size : 26}3. HP & Defense{size}
Extends to the lower-left.
{color : #FFFF00}Develop a character's HP and DEF.{color}

{size : 26}4. High Growth{size}
Extends to the lower-right.
{color : #FFFF00}Boosted development of both ATK and DEF{color}, 
with optional Hidden Potential Skills 
at the end of the additional route. 
However, you can only activate nodes on this route 
{color : #FFFF00}if the Super Attack is above a certain level{color}.

Lastly, strengthening a character by 
activating the Hidden Potential {color : #FFFF00}is different for each character{color}, 
so the above information may not always apply.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
154,47,,"You may run into roadblocks while activating 
a character's Hidden Potential. 
To get past these obstacles and move on to further nodes, 
you must use an {color : #FF0000}identical character{color} to the one 
whose Hidden Potential that you are activating.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
155,47,images/en/help/news_banner_senzai_20161121_07.png,"
When you unlock an additional route, the block 
will change to a regular stat node that can be 
activated with Potential Orbs. 

{color : #FFFF00}An additional route can be unlocked even if 
the nodes leading up to it are not yet activated.{color} 

{color : #FFFF00}It doesn't matter whether the identical character 
you use to unlock a route has been Z-Awakened or not{color}, 
but {color : #FFFF00}the character's Dokkan Awakened form will be 
considered a different character{color}. Note that {color : #FFFF00}characters 
whose routes have all been unlocked cannot be used to 
unlock the route of another character{color}.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
156,47,images/en/help/potential_help_7.png,"The four icons on the top-right of the screen indicate 
the locked/unlocked status of additional routes.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
157,47,images/en/help/news_banner_senzai_20161121_08.png,"Tapping one of these icons will jump straight to the place 
where an additional route can be unlocked.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
158,48,,"Reverse allows you to {color : #FFFF00}temporarily revert 
a transcended UR (Max Lv. 120) or LR character 
to their pre-Dokkan Awakened rarity{color}.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
159,48,images/en/help/reverse_01.png,"You can use this feature to unlock an additional 
Hidden Potential route for Dokkan Awakened characters 
or when you have troubles with strengthening 
a Dokkan Awakened character.

Reverse will change a character's stats and Super Attack level 
to those of their Reversed states, 
which means they may go down temporarily. 
However, the reversed characters can be restored to 
their previous status through the {color : #FFFF00}Reverse Dokkan Awakening{color}.

Reversing requires a special Awakening Medal called 
{color : #FF00FF}Incredible Hourglass{color}.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
160,48,images/en/help/reverse_02.png,"You can obtain Incredible Hourglasses at Baba's Shop, 
among other places.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
161,49,,"A Reverse Dokkan Awakening will restore Reversed characters 
to their Dokkan Awakened status. 
Unlike a normal Dokkan Awakening, 
{color : #FFFF00}this doesn't require any Awakening Medals or Zeni{color}.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
162,49,images/en/help/reverse_03.png,"After a Reverse Dokkan Awakening, 
characters are restored to their status before the Reverse. 
However, {color : #FFFF00}as with Z-Awakening and Dokkan Awakening, 
any activated Hidden Potential and boosted Super Attack levels 
will be carried over.{color}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
163,39,,{color : #FFFF00}▼Sealed{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
164,39,images/en/help/3_8_14.png,Super Attack is sealed.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
165,21,,"
{color : #FFFF00}Ki Blasts{color}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
166,39,,{color : #FFFF00}▼Delayed{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
167,39,images/en/help/3_8_18.png,"Displayed on enemies whose attacking turn 
has been delayed. 
* The effect of ""Ghost Usher"" does not stack 
when used more than once.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
168,21,images/en/help/sp_skill_icon_01.png,"Super Attacks displaying this icon are classified
in the Ki Blasts category.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
169,39,,{color : #FFFF00}▼Chance Time{color},2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
170,39,images/en/help/3_8_19.png,Character's DEF drops to 0.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
171,2,images/en/help/help_training_07_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}Button for Random Training Partners{outline}{color}{size}
Tapping the Random button for training partners automatically 
sets up to 5 characters with a rarity of N or R.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
172,2,images/en/help/help_training_09_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}Auto Button for Training Items{outline}{color}{size} 
By tapping the Auto button, Training Items will be selected 
automatically based on the amount of EXP required to level up 
the character to the max level. Up to 50 Training Items of the 
same Type will be set automatically (10 for each kind of item, 
and up to 5 kinds). If you don't have enough Training Items for 
your selected character to reach the max level, items will be 
set automatically to get the character as close to max level as 
possible. Training Location effects are also taken into account.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
173,2,images/en/help/help_training_03_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}Raising Super Attack Level{outline}{color}{size} 
Raising a character's Super Attack Level increases 
the Super Attack power. To raise Super Attack Level, 
select a Training Partner identical to the Training Character. 
There is a chance of leveling up the Super Attack if you 
select a Training Partner of the same character name 
but a different second name.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
174,2,images/en/help/traning_tab_01.png,"
Z-Awaken the same-name character you want to use as 
a Training Partner to increase the chances of leveling up 
the Super Attack. The chance of a Super Attack level-up 
is displayed when selecting a Training Partner. The chances 
are counted separately for each Training Partner, and each 
Training Partner can only raise the Super Attack Level by 1, 
regardless of the Training Partner's Super Attack Level.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
175,2,images/en/help/news_howto_training_21.png,"
If you select an identical character as a Training Partner, 
the Training Partner's Super Attack Level will be added 
to the Training Character's Super Attack Level.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
176,2,images/en/help/news_howto_training_31_1.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}Switch Button{outline}{color}{size}
Tap the Switch button to toggle between ""Until Next Level"" and 
""Until Max Level"".
",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
177,2,images/en/help/help_training_05_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}Same Type Bonus{outline}{color}{size} 

Using Training Partners or Training Items of the same Type 
as the Training Character will grant an extra 50% EXP.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
178,2,images/en/help/help_training_06_01.png,"In addition, there is a chance of obtaining bonus EXP 
when the result of training is Big Success, 
Great Success or Super Success. 

* Please note that the Training Partners, Training Items 
and Training Locations (except for Wasteland) used 
in Training will be consumed. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Max Growth ={color}{outline}{size} 
By tapping the ""Max Growth"" button, the 
Training Location, Training Partners and 
Training Items will be automatically selected 
for the character to reach the max level.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
179,50,,{color: #FFFF00}Category{color} defines different groups to which characters belong.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
180,50,images/en/help/news_banner_category_help_01.png,"Building your teams with characters in the same Category 
triggers Special Effects in certain stages or battles. 
The activated Special Effect will differ between Categories.
* Please note that some characters may not belong to any 
Categories.
* Please note that Categories are subject to be added or changed 
without prior notice.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
181,51,,"Extreme Z-Awakening raises the limit of a character's 
max level and its Super Attack level, 
allowing a character to become even more powerful. 

The Awakening Medals required for 
Extreme Z-Awakening each character is different. 
You can get the required Awakening Medals 
in the corresponding Extreme Z-Battle. 

Check the Awakening screen after Extreme Z-Awakening 
to see how much a character has powered up! 

Note: Characters must be at their max level 
before they can be Extreme Z-Awakened.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
182,51,images/en/help/z_help_02_01.png,,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
183,52,images/en/help/z_battle_tute_4.png,"Extreme Z-Battle is a super-difficult event where you'll
battle enemies that get stronger each time you defeat them.

No Continues or Support Items are 
allowed in Extreme Z-Battle, 
but no STA will be consumed 
unless you retry a level you have already cleared.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
184,53,,"Each time you defeat an enemy in Extreme Z-Battle, 
the enemy will level up, 
making the battle tougher! 

Other than changes to the HP, ATK, DEF parameters, 
other special changes may also occur 
after an enemy levels up. ",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
185,53,images/en/help/z_help_06.png,"You can tell how powerful an enemy 
has become from his or her level-up animation and 
the information provided in the Battle Info dialog.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
186,53,images/en/help/z_help_01_2.png,,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
187,53,images/en/help/z_help_04.png,"Boosts from the latest level increase will be shown in yellow. 

The Battle Info dialog also provides information 
on ally characters that are effective against the enemy.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
188,53,images/en/help/z_help_05.png,,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
189,54,,"Extreme Z-Battle has 
a checkpoint every few levels. 

After clearing a checkpoint level, 
you can rechallenge it by consuming STA. 

To rechallenge, select the enemy's level 
by tapping the ""Select Lv"" button.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
190,54,images/en/help/z_battle_tute_3_2.png,"The highest level you reach will not reset even if you
retry a level you have already cleared.
You can return to the highest level reached
at any time by tapping the ""Select Lv"" button.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
191,55,,"There are two types of rewards 
that you can obtain from Extreme Z-Battles: 
1) Clear a level for the first time 
2) Reclear a checkpoint level.  

Rewards obtained upon reclearing a stage 
are determined randomly. 

In addition, you may get the Awakening Medals required 
for Extreme Z-Awakening by clearing levels. 
In general, the higher the level of the enemy you defeat, 
the better your chances of obtaining rare Awakening Medals. 

The rewards obtainable upon victory can be 
checked by tapping the ""Battle Info"" button.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
192,55,images/en/help/z_help_00_2.png,"You can also view some of the available rewards 
when selecting a level.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
193,55,images/en/help/z_help_03.png,,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
194,56,images/en/help/news_banner_senzai_20161121_01.png,Activating this node with Potential Orbs raises a character's HP.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
195,56,images/en/help/news_banner_senzai_20161121_02.png,"In general, routes extending to the upper left develop 
HP, ATK, and DEF in a {color : #FFFF00}well-balanced manner{color}. 
With routes extending to the lower right, 
you can only activate nodes when a character's Super Attack  
has reached a certain level, but {color : #FFFF00}higher growth can be expected{color}. 

{color : #FF0000}*The size and quantity of Potential Orbs required as well as 
the stats to be boosted differ by node.{color}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
196,57,images/en/help/news_banner_senzai_20161121_03.png,Activating this node with Potential Orbs raises a character's ATK.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
197,57,images/en/help/news_banner_senzai_20161121_04.png,"With routes extending to the upper right, 
{color : #FFFF00}ATK-focused growth{color} can be expected. 

{color : #FF0000}*The size and quantity of Potential Orbs required as well as 
the stats to be boosted differ by node.{color}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
198,58,images/en/help/news_banner_senzai_20161121_05.png,Activating this node with Potential Orbs raises a character's DEF.,2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
199,58,images/en/help/news_banner_senzai_20161121_06.png,"With routes extending to the lower left, 
{color : #FFFF00}HP and DEF-focused growth{color} can be expected. 

{color : #FF0000}*The size and quantity of Potential Orbs required as well as 
the stats to be boosted differ by node.{color}",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
200,59,images/en/help/news_banner_senzai_20161121_09.png,"There are seven kinds of Hidden Potential Skills in total. 
The higher the sum of the level activated, 
the higher the chances of the skills being activated and 
the greater the effect of the skills.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
201,59,images/en/help/news_banner_senzai_20161121_10.png,"For more information on Hidden Potential Skills, 
tap the Skill icons on the upper part of the screen.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
203,61,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}= About the Portal of Memories ={outline}{color}{size}
This feature grants access to past events.",2024-07-16 08:42:44.501821,2024-07-16 08:42:44.501821
204,61,images/en/help/event_kagi_help_01.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
205,61,images/en/help/event_kagi_help_02.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
206,61,images/en/help/event_kagi_help_03.png,"* You must have the corresponding Keys 
to challenge an event. 
* The Keys are consumable items. 
* The stages' content and rewards will be the same 
as the ones from the events held in the past. 
* Treasure Items obtained from the Portal of Memories 
can be used only when the corresponding section is 
available at Baba's Shop. 
* Selectable stages will be added in the future. 
* Stage Clear Details from ""Event"" will be 
carried over to the Portal of Memories. 
{color : #FFFF00}[Info that will be carried over 
between Event and Portal of Memories]{color} 
- Stage Clear Details 
- Team from Previous Clear 
- Clear Record 
- Level Reached in Extreme Z-Battle 

{size : 24}{color : #FFFF00}{outline : #FF0000, 2}- Reopening Events{outline}{color}{size} 
On the ""Event"" page, a notice will be shown in 
the bottom-right corner shortly before the 
reopening events are available. 
The text will change to ""Event Coming Soon"" 
one day before the events reopen.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
207,61,images/en/help/event_kagi_help_04.png,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}- In Preparation{outline}{color}{size}
When the event is in preparation,
you will not be able to challenge the event
and its button will be grayed out.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
208,61,images/en/help/event_kagi_help_05.png,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}- Limited{outline}{color}{size}
In the Portal of Memories, there are special
events that require a ""Limited Key"" to challenge.
""Limited"" contents will be updated in the future.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
209,61,,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
210,62,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}= About Keys ={outline}{color}{size}
Keys are required to challenge events 
from the Portal of Memories.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
211,62,images/en/help/kagi_help_01.png,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}- Using Keys{outline}{color}{size}
The type and number of Keys required will vary
depending on the event.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
212,62,images/en/help/kagi_help_02.png,"Keys can be obtained via various ways 
such as Login Bonus and missions.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
213,33,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}= Trial Missions ={outline}{color}{size} 
You can take on high difficulty Trial Missions 
in each stage. Complete Trial Missions to get 
items including special Treasures as rewards. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}- How to Play{outline}{color}{size} 
{color: #FFFF00}Step 1: Check Available Trial Missions!{color} 
Check the information of Trial Missions and 
rewards of each stage.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
214,33,images/en/help/help_mission_siren_01.png,"{color: #FFFF00}Step 2: Take on a Trial Mission!{color} 
After checking the Trial Mission and rewards, 
proceed to the stage.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
215,33,images/en/help/help_mission_siren_02.png,"{color: #FFFF00}Step 3: Choose Difficulty!{color}
The difficulties where you can take on ""Trial Missions"" 
will be marked with a scroll icon.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
216,33,images/en/help/boken_help4.png,"{color: #FFFF00}Step 4: Confirm Trial Mission Result!{color} 
Completed Trial Missions will be marked with 
a ""Success"" stamp. You will get the reward(s) 
upon completing a Trial Mission.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
217,33,images/en/help/help_mission_siren_04.png,"The special Treasures obtained from the Trial Missions 
can be exchanged for goods at Baba's Shop. 

* More Trial Missions to be added in the future.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
218,63,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Are Active Skills? ={outline}{color}{size} 
These are special skills that belong only to certain characters.
They can be activated in battle when certain conditions are met.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
219,63,images/en/help/activeskill_help_02.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}- Activating Active Skills{outline}{color}{size} 
Tap the icon of a character whose Active Skill is 
ready to be activated and swipe up. Let go when ""Release!"" 
appears to activate the skill.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
220,63,images/en/help/activeskill_help_03.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
221,64,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Are Active Skills? ={outline}{color}{size} 
These are special skills that belong only to certain characters. 
They can be activated in battle at any time once 
certain conditions are met. 
The conditions required to activate Active Skills differ 
from skill to skill, as do their effects. 

You can check the activation conditions and the skill's effects 
from ""Active Skill"" found on the ""Character Details"" page. 
In general, Active Skills can be used once per battle.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
