id,card_id,attack,hp,element,rarity,series,number,description,open_at,created_at,updated_at
1005930,1005930,4000,6000,23,1,15,537,[Mighty Machine Mutant] General Rilldo's Dokkan Awakened form.,2024-04-22 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006000,1006000,2650,4000,2,0,15,553,Can be recruited from Summons.,2024-04-22 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006080,1006080,2400,3600,4,0,11,396,Can be recruited from the World Tournament Ticket Summon.,2023-06-27 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006330,1006330,7200,8650,24,2,14,487,[Shadow Dragons' Master] Syn Shenron's Dokkan Awakened form.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006340,1006340,2100,3150,1,0,14,510,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006350,1006350,3850,5750,22,1,14,499,"Can be recruited from the Dokkan Event ""The Shadow Dragons of Despair"".",2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006360,1006360,3900,5850,21,1,14,498,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006370,1006370,2500,3750,4,0,14,512,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006380,1006380,2400,3600,0,0,14,509,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006400,1006400,2300,3450,2,0,14,511,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006410,1006410,4500,6750,23,1,14,496,Can be recruited from Dokkan Festivals.,2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006550,1006550,3750,5600,22,1,10,352,[Proud Royalty] King Vegeta's Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006580,1006580,4100,6150,22,1,3,94,[Great Power Unleashed] Android #16's Dokkan Awakened form.,2021-09-06 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006590,1006590,2800,4200,1,0,14,508,"Can be recruited from the Super Strike Event ""The Divine Demonic Namekian Warrior"".",2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1006710,1006710,4200,6300,23,1,4,128,Can be recruited from Summons.,2021-12-15 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007020,1007020,2550,3750,4,0,8,288,Can be recruited from Summons.,2022-11-11 00:00:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007050,1007050,2550,3800,0,0,8,289,Can be recruited from Summons.,2022-11-11 00:00:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007060,1007060,2600,3900,1,0,8,287,"Can be recruited from the Story Event ""Dragon Ball Super: Universe 6 Saga"".",2022-11-11 00:00:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007120,1007120,7450,8950,24,2,4,118,[A Monster Unleashed] Majin Buu (Good)'s Dokkan Awakened form.,2021-12-15 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007190,1007190,3950,5900,13,1,5,162,[Masterful Comeback] Super Saiyan Gotenks' Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007300,1007300,2750,4150,1,0,15,543,"Can be recruited from the Dragon Ball Story ""Dragon Ball GT: Ultimate DB Saga"".",2024-04-22 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007380,1007380,4300,6450,11,1,4,127,Can be recruited from Summons.,2021-12-15 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007470,1007470,10800,10800,11,3,1,1,"Can be recruited from the Prime Battle Event ""Transcended Warrior"".",2021-05-25 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007660,1007660,2800,4200,2,0,10,360,12th World Tournament Overall Ranking Reward,2023-04-24 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007680,1007680,2750,4100,0,0,10,366,[Warriors' Pride] Vegeta (Giant Ape)'s Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007750,1007750,2600,3900,3,0,10,365,[Invader from Afar] Vegeta's Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007830,1007830,2650,4000,1,0,12,428,Can be recruited from Legendary Summons.,2023-10-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1007840,1007840,3800,5700,11,1,12,416,[Quiet Grit] Goku's Dokkan Awakened form.,2023-10-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008020,1008020,3000,4500,0,0,14,506,"Can be recruited from the Dragon Ball Story ""Dragon Ball GT: Baby Saga"".",2024-02-23 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008070,1008070,7200,8650,13,2,13,447,[Ferocious Counterattack] Android #18's Dokkan Awakened form.,2023-12-19 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008080,1008080,4000,6000,14,1,10,344,[The Trump Card] Goku (Kaioken)'s Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008090,1008090,7500,9000,22,2,5,155,[Ultimate Majin Menace] Majin Buu (Ultimate Gohan)'s Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008100,1008100,4200,6300,22,1,5,167,Can be recruited from Dokkan Festivals.,2022-02-08 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008130,1008130,3850,5800,21,1,5,168,[Relentless Onslaught] Buu (Kid)'s Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008260,1008260,3750,5600,11,1,2,53,[Wish Entrusted by the Hero] Trunks (Kid)'s Dokkan Awakened form.,2021-07-26 06:30:00,2024-07-16 08:39:35.080665,2024-07-16 08:39:35.080665
1008500,1008500,2750,4150,0,0,13,473,Can be recruited from the World Tournament Ticket Summon.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008510,1008510,4300,6450,14,1,13,461,Can be recruited from the World Tournament Ticket Summon.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008600,1008600,2800,4200,1,0,7,255,"Can be recruited from the Dokkan Event ""The Darkness Shrouding the Future"".",2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008610,1008610,7600,9100,10,2,4,117,[A God Evolved] Super Saiyan God SS Goku's Dokkan Awakened form.,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008710,1008710,7400,8900,23,2,14,486,[Agent of the Apocalypse] Omega Shenron's Dokkan Awakened form.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008720,1008720,4300,6450,24,1,14,497,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008730,1008730,7600,9100,21,2,4,121,Can be recruited from Dokkan Festivals.,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008780,1008780,4100,6150,20,1,3,95,[Unbridled Horror] Androids #17 & #18's Dokkan Awakened form.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008800,1008800,10900,10900,20,3,2,39,[Ingenious Collaboration] Androids #17 & #18's Dokkan Awakened form.,2021-07-26 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008810,1008810,7350,8800,23,2,10,339,Can be recruited from Dokkan Festivals.,2023-04-24 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008820,1008820,7400,8900,23,2,3,81,[Systematic Victory] Perfect Cell's Dokkan Awakened form.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008840,1008840,4100,6150,24,1,7,238,Can be recruited from Dokkan Festivals.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1008880,1008880,2250,3400,2,0,7,249,Can be recruited from Summons.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009280,1009280,2450,3700,0,0,4,134,Can be recruited from Baba's Shop.,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009320,1009320,7500,9000,14,2,7,224,Can be recruited from Dokkan Festivals.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009340,1009340,7300,8750,20,2,7,228,Can be recruited from Dokkan Festivals.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009380,1009380,10500,10500,23,3,1,2,"Can be recruited from the Prime Battle Event ""Summit of the Universe"".",2021-05-25 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009390,1009390,4250,6350,20,1,3,96,[Aggregate of Evil] Janemba's Dokkan Awakened form.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009480,1009480,7400,8900,14,2,13,446,[Rage of Justice] Great Saiyaman (SS2)'s Dokkan Awakened form.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009490,1009490,4100,6150,13,1,4,124,17th World Tournament Overall Ranking Reward,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009510,1009510,4200,6300,23,1,15,536,[Dangerous Justice] Zamasu's Dokkan Awakened form.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009530,1009530,2950,4400,3,0,7,245,Can be recruited from Summons.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009540,1009540,2950,4400,1,0,7,246,Can be recruited from Summons.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009550,1009550,2450,3700,3,0,7,248,"Can be recruited from the Story Event ""Dragon Ball Super: Future Trunks Saga"".",2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009560,1009560,3100,4650,3,0,15,541,[Standing Defiant] Trunks (Teen) (Future)'s Dokkan Awakened form.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009570,1009570,4000,6000,12,1,7,235,Can be recruited from Dokkan Festivals.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009590,1009590,7100,8500,12,2,15,521,[Uncontrollable Rage] Super Saiyan God SS Vegeta's Dokkan Awakened form.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009600,1009600,4350,6500,21,1,7,241,Can be recruited from Dokkan Festivals.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009680,1009680,3000,4500,4,0,7,256,"Can be recruited from the Dokkan Event ""Eternal God, Distorter of Worlds"".",2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009700,1009700,4050,6100,14,1,7,233,[Lightning-Fast Strike] Super Saiyan Trunks (Future)'s Dokkan Awakened form.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009710,1009710,4200,6300,11,1,7,234,[Saiyan Tenacity] Super Saiyan God SS Vegeta's Dokkan Awakened form.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009750,1009750,7350,8800,12,2,7,226,Can be recruited from Dokkan Festivals.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009770,1009770,7250,8700,14,2,3,79,[Swelling Power] Super Trunks' Dokkan Awakened form.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009780,1009780,4000,6000,13,1,14,495,[Surging Spirit] Super Trunks' Dokkan Awakened form.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009800,1009800,3750,5600,22,1,11,389,"Can be recruited from the Limit Event ""The Bizarre Rabbit Mob!"".",2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009910,1009910,6750,8100,21,2,14,488,[Warrior of the Sun] Nuova Shenron's Dokkan Awakened form.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009920,1009920,7000,8400,14,2,12,410,[Triumphant Light] Super Saiyan Goku's Dokkan Awakened form.,2023-10-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009970,1009970,4300,6450,10,1,6,200,[Destructive Whim] Beerus' Dokkan Awakened form.,2022-05-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1009990,1009990,2250,3400,4,0,14,502,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010000,1010000,3750,5600,14,1,14,493,[Furious Girl] Pan (GT)'s Dokkan Awakened form.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010060,1010060,7250,8700,12,2,10,338,[Day of Destiny] Super Saiyan Gohan (Youth)'s Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010070,1010070,11000,11000,12,3,3,75,[Fatal Resolve] Super Saiyan 2 Gohan (Youth)'s Dokkan Awakened form.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010110,1010110,2350,3500,1,0,3,108,Can be recruited from Summons.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010120,1010120,2250,3400,0,0,7,250,Can be recruited from Summons.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010160,1010160,11100,11100,20,3,4,112,[The Final Clash] Majin Vegeta's Dokkan Awakened form.,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010200,1010200,3800,5700,21,1,14,500,Can be recruited from TEQ Type-Exclusive Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010210,1010210,3750,5600,11,1,3,89,Can be recruited from TEQ Type-Exclusive Summons.,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010220,1010220,3800,5700,22,1,1,15,Can be recruited from Type-Exclusive Summons.,2021-05-25 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010240,1010240,4500,6750,11,1,12,423,Can be recruited from Dokkan Festivals.,2023-10-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010260,1010260,7450,8950,11,2,4,116,[Extreme Power Brawl] Super Saiyan 3 Goku (Angel)'s Dokkan Awakened form.,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010410,1010410,7400,8900,10,2,10,337,[Entrusted Mission] Super Saiyan 2 Gohan (Youth)'s Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010450,1010450,7300,8750,23,2,10,342,[Full Strength Tremor] Full Power Boujack's Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010470,1010470,2300,3450,0,0,5,183,[Brutal Battlefield Diva] Zangya's Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010730,1010730,4250,6350,12,1,6,196,[Saiyan Savior of Legend] Super Saiyan God Goku's Dokkan Awakened form.,2022-05-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010740,1010740,7350,8800,14,2,6,188,[State of God] Super Saiyan God Goku's Dokkan Awakened form.,2022-05-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010750,1010750,4300,6400,10,1,10,348,[Pure Confidence] Super Vegeta's Dokkan Awakened form.,2023-04-24 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010830,1010830,4000,6000,21,1,5,166,[Savage Battle Instinct] Buu (Super)'s Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010930,1010930,2750,4100,2,0,5,171,Can be recruited from Baba's Shop.,2022-02-08 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1010980,1010980,7350,8800,22,2,4,120,[Demon King's Oppression] Dabura's Dokkan Awakened form.,2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011020,1011020,2350,3550,0,0,15,544,Can be recruited from Summons.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011050,1011050,7200,8650,14,2,5,153,Can be recruited from Dokkan Festivals.,2022-02-08 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011120,1011120,3050,4600,1,0,15,550,Can be recruited from Legendary Summons.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011140,1011140,11350,11350,21,3,7,223,[Distorted Justice] Goku Black & Zamasu's Dokkan Awakened form.,2022-08-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011190,1011190,7150,8600,12,2,6,192,[The Future Changer] Super Saiyan Trunks (Future)'s Dokkan Awakened form.,2022-05-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011200,1011200,4050,6100,12,1,11,388,Can be recruited from the World Tournament Ticket Summon.,2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011210,1011210,7150,8600,12,2,11,377,[Eerie Victory Declaration] Jackie Chun's Dokkan Awakened form.,2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011220,1011220,2050,3100,4,0,13,477,Can be recruited from the World Tournament Ticket Summon.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011230,1011230,2450,3700,3,0,11,397,Can be recruited from the World Tournament Ticket Summon.,2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011260,1011260,4350,6500,22,1,11,385,Can be recruited from the World Tournament Ticket Summon.,2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011280,1011280,2250,3400,2,0,3,97,19th World Tournament Overall Ranking Reward,2021-09-06 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011290,1011290,4600,6900,11,1,14,492,Can be recruited from Dokkan Festivals.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011300,1011300,7500,9000,11,2,14,484,[The Supreme Fusion] Super Saiyan 4 Gogeta's Dokkan Awakened form.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011400,1011400,2050,3100,3,0,2,66,Distributed during a campaign.,2021-07-26 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011420,1011420,3600,5400,11,1,11,384,"Can be recruited from the Special Event ""Looking For Mr. Right!"".",2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011430,1011430,6650,8000,11,2,11,374,[Branches of Fate] Bulma (Youth)'s Dokkan Awakened form.,2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011590,1011590,4300,6450,13,1,9,313,Can be recruited from Summons.,2023-01-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011620,1011620,2850,4300,0,0,13,465,Can be recruited from Legendary Summons.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011630,1011630,4450,6700,10,1,13,455,[Covert Masked Fighter] Mighty Mask's Dokkan Awakened form.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011640,1011640,11650,11650,10,3,13,444,[Plucky Little Fighters] Mighty Mask's Dokkan Awakened form.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011660,1011660,3300,4800,3,0,15,539,Can be recruited from Baba's Shop.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011680,1011680,11800,11800,13,3,15,517,[Engraved Strength] Vegito's Dokkan Awakened form.,2024-04-22 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011720,1011720,10600,10600,14,3,2,38,[Startling Super Warrior] Super Saiyan Trunks (Teen)'s Dokkan Awakened form.,2021-07-26 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011730,1011730,3200,4800,4,0,14,503,Can be recruited from Summons.,2024-02-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011810,1011810,7300,8750,13,2,5,152,Can be recruited from Dokkan Festivals.,2022-02-08 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011900,1011900,4050,6100,12,1,8,271,[Sage from Universe 7] Piccolo's Dokkan Awakened form.,2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011920,1011920,2000,3000,1,0,8,286,"Can be recruited from the Story Event ""Dragon Ball Super: Universe Survival Saga"".",2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011940,1011940,2700,4050,0,0,8,285,Can be recruited from Summons.,2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011950,1011950,2800,4200,1,0,9,320,Can be recruited from Summons.,2023-01-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011970,1011970,2400,3600,3,0,8,282,"Can be recruited from the Story Event ""Dragon Ball Super: Universe Survival Saga"".",2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1011980,1011980,2900,4350,3,0,9,321,[Time in Hell] Frieza (Final Form) (Angel)'s Dokkan Awakened form.,2023-01-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012010,1012010,2850,4300,0,0,9,322,"Can be recruited from the Story Event ""Dragon Ball Super: Universe Survival Saga"".",2023-01-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012030,1012030,7250,8700,22,2,8,263,[Revived Emperor] Golden Frieza (Angel)'s Dokkan Awakened form.,2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012040,1012040,2750,4100,1,0,9,319,Can be recruited from Summons.,2023-01-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012050,1012050,2500,3750,1,0,4,137,"Can be recruited from the Story Event ""The Unknown Battle of Gods and Majin"".",2021-12-15 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012060,1012060,3700,5600,13,1,13,464,Can be recruited from Summons.,2023-12-19 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012070,1012070,3850,5700,14,1,11,383,Can be recruited from Summons.,2023-06-27 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012150,1012150,7200,8650,22,2,5,158,[Resurrection from the Seal] Boujack's Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012170,1012170,2850,4300,4,0,8,281,"Can be recruited from the Story Event ""Dragon Ball Super: Universe Survival Saga"".",2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012180,1012180,3100,4650,4,0,9,318,[The Desired Battle] Goku's Dokkan Awakened form.,2023-01-23 06:30:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012310,1012310,2650,4000,0,0,8,291,"Can be recruited from the Special Event ""Spread Love! Magical Girl Fighters!"".",2022-11-11 00:00:00,2024-07-16 08:39:35.092072,2024-07-16 08:39:35.092072
1012320,1012320,2650,4000,2,0,8,292,"Can be recruited from the Special Event ""Spread Love! Magical Girl Fighters!"".",2022-11-11 00:00:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012330,1012330,4200,6300,13,1,7,232,[Indomitable Battle Lust] Super Saiyan God SS Goku's Dokkan Awakened form.,2022-08-22 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012350,1012350,3800,5700,23,1,5,170,[Sky-Splitting Sword] Gokua's Dokkan Awakened form.,2022-02-08 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012390,1012390,4450,6700,13,1,15,529,[Determined Fusion] Vegito's Dokkan Awakened form.,2024-04-22 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012420,1012420,7500,9000,10,2,2,47,[Hero's Secret] Tapion (Hirudegarn)'s Dokkan Awakened form.,2021-07-26 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012450,1012450,2900,4350,4,0,12,429,"Can be recruited from the Dokkan Event ""Phantom Majin of Smoke and Flame"".",2023-10-23 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012460,1012460,4000,6000,11,1,12,418,[Lone Hero] Tapion's Dokkan Awakened form.,2023-10-23 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012470,1012470,2200,3300,3,0,12,438,Can be recruited from Summons.,2023-10-23 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012490,1012490,2550,3850,2,0,12,431,"Can be recruited from the Story Event ""Wrath of the Dragon"".",2023-10-23 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012500,1012500,2300,3450,4,0,12,432,"Can be recruited from the Story Event ""Wrath of the Dragon"".",2023-10-23 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012560,1012560,2650,4000,4,0,11,400,Can be recruited from the World Tournament Ticket Summon.,2023-06-27 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012610,1012610,4200,6300,10,1,9,314,Can be recruited from Summons.,2023-01-23 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012620,1012620,2500,3750,0,0,6,208,"Can be recruited from the Story Event ""Vegeta the Indomitable Warrior"".",2022-05-19 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012630,1012630,4000,6000,10,1,6,197,[Mixed Feelings] Vegeta's Dokkan Awakened form.,2022-05-19 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
1012640,1012640,3900,5850,13,1,6,198,Can be recruited from Summons.,2022-05-19 06:30:00,2024-07-16 08:39:35.103674,2024-07-16 08:39:35.103674
