id,card_id,priority,created_at,updated_at
396,1012331,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
397,1013601,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
398,1013591,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
399,1010731,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
400,1012651,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
401,1012681,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
402,1005321,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
403,1005311,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
404,1026311,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
405,1021851,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
406,1007981,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
407,1009961,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
408,1008081,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
409,1010711,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
410,1011071,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
411,1011081,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
412,1026531,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
413,1026561,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
414,1026631,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
415,1011431,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
416,1025251,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
417,1026851,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
418,1026481,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
419,1009971,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
420,1009951,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
421,1010031,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
422,1007971,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
423,1026751,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
424,1013681,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
425,1013791,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
426,1026941,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
427,1021391,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
428,1014491,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
429,1014331,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
430,1014351,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
431,1027001,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
432,1016611,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
433,1011451,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
434,1011461,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
435,1024001,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
436,1011101,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
437,1009981,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
438,1007141,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
439,1013301,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
440,1016251,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
441,1017701,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
442,1017021,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
443,1017061,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
444,1018151,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
445,1012961,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
446,1012991,1,2024-05-17 11:40:42.816627,2024-05-17 11:40:42.816627
447,1019281,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
448,1008531,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
449,1027251,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
450,1027351,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
451,1027431,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
452,1027511,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
453,1027521,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
454,1015791,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
455,1015811,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
456,1015841,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
457,1013341,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
458,1014721,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
459,1014711,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
460,1011111,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
461,1025231,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
462,1028131,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
463,1027951,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
464,1025461,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
465,1020651,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
466,1020671,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
467,1020551,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
468,1020911,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
469,1020821,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
470,1020831,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
471,1020841,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
472,1020851,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
473,1027651,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
474,1014641,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
475,1015651,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
476,1013111,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
477,1017431,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
478,1013121,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
479,1018101,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
480,1027621,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
481,1028161,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
482,1012461,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
483,1022011,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
486,1028281,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
487,1019841,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
488,1019711,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
489,1019721,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
490,1007101,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
491,1015001,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
492,1014991,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
493,1015261,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
494,1015251,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
495,1015221,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
496,1015211,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
497,1015231,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
498,1015241,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
499,1015141,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
500,1015131,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
506,1028731,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
507,1028491,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
508,1017591,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
509,1017571,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
510,1010751,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
511,1011211,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
512,1017961,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
513,1018661,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
514,1018841,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
515,1028791,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
516,1028811,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
517,1012001,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
518,1015101,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
519,1015111,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
524,1019461,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
525,1019471,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
530,1008891,1,2024-05-17 11:40:42.821159,2024-05-17 11:40:42.821159
