id,z_battle_normal_reward_table_group_id,created_at,updated_at
426,304,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
427,305,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
428,305,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
429,305,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
430,306,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
431,306,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
432,306,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
440,314,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
441,315,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
442,316,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
443,317,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
444,318,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
445,319,2024-07-16 08:41:59.590466,2024-07-16 08:41:59.590466
446,320,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
447,321,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
448,322,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
449,323,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
450,324,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
451,325,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
452,326,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
453,327,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
454,327,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
455,328,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
456,328,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
457,329,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
458,329,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
459,330,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
460,330,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
461,331,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
462,331,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
463,332,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
464,332,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
465,333,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
466,334,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
467,335,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
468,336,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
469,337,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
470,338,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
471,339,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
472,340,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
473,341,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
474,342,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
475,343,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
476,344,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
477,345,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
516,360,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
517,360,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
518,360,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
519,360,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
520,360,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
521,361,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
522,361,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
523,361,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
524,361,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
525,361,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
526,362,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
527,362,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
528,362,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
529,362,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
530,362,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
531,363,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
532,363,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
533,363,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
534,363,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
535,363,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
536,364,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
537,364,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
538,364,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
539,364,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
540,364,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
541,365,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
542,365,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
543,365,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
544,365,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
545,365,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
548,368,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
549,369,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
550,370,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
551,371,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
552,372,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
553,373,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
554,374,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
555,375,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
556,376,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
557,377,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
558,378,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
559,379,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
560,380,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
562,382,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
563,383,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
564,383,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
565,383,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
566,384,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
567,384,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
568,384,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
569,385,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
570,385,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
571,385,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
572,386,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
573,386,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
574,386,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
575,387,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
576,387,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
577,387,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
578,388,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
579,388,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
580,388,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
581,389,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
582,390,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
583,391,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
584,392,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
585,393,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
586,394,2024-07-16 08:41:59.595793,2024-07-16 08:41:59.595793
588,396,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
589,396,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
590,397,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
591,397,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
592,398,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
593,398,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
594,399,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
595,399,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
596,400,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
597,400,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
598,401,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
599,401,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
684,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
685,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
686,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
687,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
688,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
689,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
690,414,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
691,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
692,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
693,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
694,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
695,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
696,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
697,415,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
698,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
699,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
700,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
701,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
702,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
703,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
704,416,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
705,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
706,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
707,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
708,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
709,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
710,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
711,417,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
712,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
713,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
714,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
715,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
716,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
717,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
718,418,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
719,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
720,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
721,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
722,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
723,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
724,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
725,419,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
726,420,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
727,421,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
728,422,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
729,423,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
730,424,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
731,425,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
732,426,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
733,427,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
734,427,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
735,427,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
736,427,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
737,428,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
738,428,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
739,428,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
740,428,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
741,429,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
742,429,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
743,429,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
744,429,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
745,430,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
746,430,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
747,430,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
748,430,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
749,431,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
750,431,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
751,431,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
752,431,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
753,432,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
754,432,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
755,432,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
756,432,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
757,433,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
758,433,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
759,433,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
760,433,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
761,433,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
762,434,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
763,434,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
764,434,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
765,434,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
766,434,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
767,435,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
768,435,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
769,435,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
770,435,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
771,435,2024-07-16 08:41:59.600535,2024-07-16 08:41:59.600535
772,436,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
773,436,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
774,436,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
775,436,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
776,436,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
777,437,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
778,437,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
779,437,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
780,437,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
781,437,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
782,438,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
783,438,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
784,438,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
785,438,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
786,438,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
787,439,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
788,440,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
789,440,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
790,441,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
791,441,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
792,442,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
793,442,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
794,443,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
795,443,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
796,444,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
797,444,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
798,445,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
799,445,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
800,446,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
801,446,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
802,447,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
803,447,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
804,448,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
805,448,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
806,449,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
807,449,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
808,450,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
809,450,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
810,451,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
811,451,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
812,452,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
814,454,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
815,455,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
816,455,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
817,456,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
818,457,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
819,458,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
820,459,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
821,460,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
822,461,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
823,462,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
824,462,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
825,462,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
826,462,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
827,462,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
828,463,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
829,464,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
830,465,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
831,466,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
832,467,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
833,468,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
834,469,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
835,470,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
836,471,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
837,472,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
838,473,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
839,474,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
841,476,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
842,477,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
843,478,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
844,479,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
845,480,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
846,481,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
847,482,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
848,483,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
849,483,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
850,484,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
851,484,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
852,485,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
853,485,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
854,486,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
855,486,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
856,487,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
857,487,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
858,488,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
859,488,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
860,489,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
861,490,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
862,491,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
863,492,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
864,493,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
865,494,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
866,495,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
867,496,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
869,498,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
870,499,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
871,499,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
872,499,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
873,499,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
874,500,2024-07-16 08:41:59.605656,2024-07-16 08:41:59.605656
875,500,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
876,500,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
877,500,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
878,501,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
879,501,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
880,501,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
881,501,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
882,502,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
883,502,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
884,502,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
885,502,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
886,503,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
887,503,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
888,503,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
889,503,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
890,504,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
891,504,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
892,504,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
893,504,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
894,505,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
895,506,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
896,507,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
897,508,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
898,509,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
899,510,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
900,511,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
901,512,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
902,513,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
903,514,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
904,515,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
905,516,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
906,517,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
907,518,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
908,519,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
909,520,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
910,521,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
911,522,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
912,523,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
913,524,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
914,525,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
915,526,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
916,527,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
917,528,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
918,529,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
94000,94000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
94001,94001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
94002,94002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
94003,94003,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
94004,94004,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
94005,94005,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95000,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95001,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95002,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95003,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95004,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95005,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95006,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95007,95000,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95008,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95009,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95010,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95011,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95012,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95013,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95014,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95015,95001,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95016,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95017,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95018,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95019,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95020,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95021,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
95022,95002,2024-07-16 08:41:59.627045,2024-07-16 08:41:59.627045
