id,type,mission_id,wday,wday_start_at,wday_hours_to_end,dot_character_point
80117,MissionPeriod::DailyMissionPeriod,80117,,,,0
80118,MissionPeriod::DailyMissionPeriod,80118,,,,0
80119,MissionPeriod::DailyMissionPeriod,80119,,,,0
80120,MissionPeriod::DailyMissionPeriod,80120,,,,0
80121,MissionPeriod::DailyMissionPeriod,80121,,,,0
80122,MissionPeriod::DailyMissionPeriod,80122,,,,0
80123,MissionPeriod::DailyMissionPeriod,80123,,,,0
80124,MissionPeriod::DailyMissionPeriod,80124,,,,0
80125,MissionPeriod::DailyMissionPeriod,80125,,,,0
80126,MissionPeriod::DailyMissionPeriod,80126,,,,0
80127,MissionPeriod::DailyMissionPeriod,80127,,,,0
80128,MissionPeriod::DailyMissionPeriod,80128,,,,0
80129,MissionPeriod::DailyMissionPeriod,80129,,,,0
80130,MissionPeriod::DailyMissionPeriod,80130,,,,0
80131,MissionPeriod::DailyMissionPeriod,80131,,,,0
80132,MissionPeriod::DailyMissionPeriod,80132,,,,0
80133,MissionPeriod::DailyMissionPeriod,80133,,,,0
80134,MissionPeriod::DailyMissionPeriod,80134,,,,0
80135,MissionPeriod::DailyMissionPeriod,80135,,,,0
80136,MissionPeriod::DailyMissionPeriod,80136,,,,0
80137,MissionPeriod::DailyMissionPeriod,80137,,,,0
80138,MissionPeriod::DailyMissionPeriod,80138,,,,0
80139,MissionPeriod::DailyMissionPeriod,80139,,,,0
80140,MissionPeriod::DailyMissionPeriod,80140,,,,0
80141,MissionPeriod::DailyMissionPeriod,80141,,,,0
80142,MissionPeriod::DailyMissionPeriod,80142,,,,0
80143,MissionPeriod::DailyMissionPeriod,80143,,,,0
80144,MissionPeriod::DailyMissionPeriod,80144,,,,0
80145,MissionPeriod::DailyMissionPeriod,80145,,,,0
80146,MissionPeriod::DailyMissionPeriod,80146,,,,0
80147,MissionPeriod::DailyMissionPeriod,80147,,,,0
80148,MissionPeriod::DailyMissionPeriod,80148,,,,0
80149,MissionPeriod::DailyMissionPeriod,80149,,,,0
80150,MissionPeriod::DailyMissionPeriod,80150,,,,0
80151,MissionPeriod::DailyMissionPeriod,80151,,,,0
80152,MissionPeriod::DailyMissionPeriod,80152,,,,0
80153,MissionPeriod::DailyMissionPeriod,80153,,,,0
80154,MissionPeriod::DailyMissionPeriod,80154,,,,0
80155,MissionPeriod::DailyMissionPeriod,80155,,,,0
80156,MissionPeriod::DailyMissionPeriod,80156,,,,0
80157,MissionPeriod::WeekdayMissionPeriod,80157,64.0,00:00:00,24.0,1
80158,MissionPeriod::WeekdayMissionPeriod,80158,1.0,00:00:00,24.0,1
90001,MissionPeriod::DailyMissionPeriod,90001,,,,0
90002,MissionPeriod::DailyMissionPeriod,90002,,,,0
90003,MissionPeriod::DailyMissionPeriod,90003,,,,0
90004,MissionPeriod::DailyMissionPeriod,90004,,,,0
90005,MissionPeriod::DailyMissionPeriod,90005,,,,0
90006,MissionPeriod::DailyMissionPeriod,90015,,,,0
90007,MissionPeriod::DailyMissionPeriod,90016,,,,0
90008,MissionPeriod::DailyMissionPeriod,90017,,,,0
90022,MissionPeriod::DailyMissionPeriod,90022,,,,0
90023,MissionPeriod::DailyMissionPeriod,90023,,,,0
90024,MissionPeriod::DailyMissionPeriod,90024,,,,0
90025,MissionPeriod::DailyMissionPeriod,90025,,,,0
90026,MissionPeriod::DailyMissionPeriod,90053,,,,0
90027,MissionPeriod::DailyMissionPeriod,90054,,,,0
90028,MissionPeriod::DailyMissionPeriod,90055,,,,0
90029,MissionPeriod::DailyMissionPeriod,90056,,,,0
90030,MissionPeriod::DailyMissionPeriod,90057,,,,0
90058,MissionPeriod::DailyMissionPeriod,90058,,,,0
90059,MissionPeriod::DailyMissionPeriod,90059,,,,0
90060,MissionPeriod::DailyMissionPeriod,90060,,,,0
90061,MissionPeriod::DailyMissionPeriod,90061,,,,0
90062,MissionPeriod::DailyMissionPeriod,90062,,,,0
90063,MissionPeriod::DailyMissionPeriod,90063,,,,0
90064,MissionPeriod::DailyMissionPeriod,90064,,,,0
90065,MissionPeriod::DailyMissionPeriod,90065,,,,0
90066,MissionPeriod::DailyMissionPeriod,90066,,,,0
90067,MissionPeriod::DailyMissionPeriod,90067,,,,0
90068,MissionPeriod::DailyMissionPeriod,90068,,,,0
90069,MissionPeriod::DailyMissionPeriod,90069,,,,0
90070,MissionPeriod::DailyMissionPeriod,90070,,,,0
90076,MissionPeriod::DailyMissionPeriod,90076,,,,0
90077,MissionPeriod::DailyMissionPeriod,90077,,,,0
90078,MissionPeriod::DailyMissionPeriod,90092,,,,0
90079,MissionPeriod::DailyMissionPeriod,90093,,,,0
90080,MissionPeriod::DailyMissionPeriod,90094,,,,0
90081,MissionPeriod::DailyMissionPeriod,90095,,,,0
90082,MissionPeriod::DailyMissionPeriod,90101,,,,0
90083,MissionPeriod::DailyMissionPeriod,90102,,,,0
90084,MissionPeriod::DailyMissionPeriod,90103,,,,0
90085,MissionPeriod::DailyMissionPeriod,90109,,,,0
90086,MissionPeriod::DailyMissionPeriod,90110,,,,0
90087,MissionPeriod::DailyMissionPeriod,90111,,,,0
90088,MissionPeriod::DailyMissionPeriod,90119,,,,0
90089,MissionPeriod::DailyMissionPeriod,90120,,,,0
90090,MissionPeriod::DailyMissionPeriod,90121,,,,0
90091,MissionPeriod::DailyMissionPeriod,90122,,,,0
90092,MissionPeriod::DailyMissionPeriod,90123,,,,0
90093,MissionPeriod::DailyMissionPeriod,90124,,,,0
90094,MissionPeriod::DailyMissionPeriod,90125,,,,0
90095,MissionPeriod::DailyMissionPeriod,90126,,,,0
90096,MissionPeriod::DailyMissionPeriod,90127,,,,0
90097,MissionPeriod::DailyMissionPeriod,90128,,,,0
90098,MissionPeriod::DailyMissionPeriod,90136,,,,0
90099,MissionPeriod::DailyMissionPeriod,90137,,,,0
90100,MissionPeriod::DailyMissionPeriod,90138,,,,0
90101,MissionPeriod::DailyMissionPeriod,90148,,,,0
90102,MissionPeriod::DailyMissionPeriod,90149,,,,0
90103,MissionPeriod::DailyMissionPeriod,90150,,,,0
90104,MissionPeriod::DailyMissionPeriod,90151,,,,0
90105,MissionPeriod::DailyMissionPeriod,90157,,,,0
90106,MissionPeriod::DailyMissionPeriod,90158,,,,0
90107,MissionPeriod::DailyMissionPeriod,90159,,,,0
90108,MissionPeriod::DailyMissionPeriod,90163,,,,0
90109,MissionPeriod::DailyMissionPeriod,90164,,,,0
90110,MissionPeriod::DailyMissionPeriod,90176,,,,0
90111,MissionPeriod::DailyMissionPeriod,90177,,,,0
90112,MissionPeriod::DailyMissionPeriod,90186,,,,0
90113,MissionPeriod::DailyMissionPeriod,90187,,,,0
90114,MissionPeriod::DailyMissionPeriod,90188,,,,0
90115,MissionPeriod::DailyMissionPeriod,90189,,,,0
90116,MissionPeriod::DailyMissionPeriod,90190,,,,0
90117,MissionPeriod::DailyMissionPeriod,90196,,,,0
90118,MissionPeriod::DailyMissionPeriod,90197,,,,0
90119,MissionPeriod::DailyMissionPeriod,90198,,,,0
90120,MissionPeriod::DailyMissionPeriod,90199,,,,0
90121,MissionPeriod::DailyMissionPeriod,90200,,,,0
90122,MissionPeriod::DailyMissionPeriod,90201,,,,0
90123,MissionPeriod::DailyMissionPeriod,90202,,,,0
90124,MissionPeriod::DailyMissionPeriod,90203,,,,0
90125,MissionPeriod::DailyMissionPeriod,90204,,,,0
90126,MissionPeriod::DailyMissionPeriod,90205,,,,0
90127,MissionPeriod::DailyMissionPeriod,90229,,,,0
90128,MissionPeriod::DailyMissionPeriod,90230,,,,0
90129,MissionPeriod::DailyMissionPeriod,90249,,,,0
90130,MissionPeriod::DailyMissionPeriod,90250,,,,0
90131,MissionPeriod::DailyMissionPeriod,90265,,,,0
90132,MissionPeriod::DailyMissionPeriod,90266,,,,0
90133,MissionPeriod::DailyMissionPeriod,90267,,,,0
90134,MissionPeriod::DailyMissionPeriod,90280,,,,0
90135,MissionPeriod::DailyMissionPeriod,90281,,,,0
90136,MissionPeriod::DailyMissionPeriod,90282,,,,0
90137,MissionPeriod::DailyMissionPeriod,90283,,,,0
90138,MissionPeriod::DailyMissionPeriod,90284,,,,0
90139,MissionPeriod::DailyMissionPeriod,90285,,,,0
90140,MissionPeriod::DailyMissionPeriod,90286,,,,0
90141,MissionPeriod::DailyMissionPeriod,90287,,,,0
90142,MissionPeriod::DailyMissionPeriod,90288,,,,0
90143,MissionPeriod::DailyMissionPeriod,90373,,,,0
90144,MissionPeriod::DailyMissionPeriod,90374,,,,0
90145,MissionPeriod::DailyMissionPeriod,90375,,,,0
90146,MissionPeriod::DailyMissionPeriod,90376,,,,0
90295,MissionPeriod::DailyMissionPeriod,90295,,,,0
90296,MissionPeriod::DailyMissionPeriod,90296,,,,0
90297,MissionPeriod::DailyMissionPeriod,90297,,,,0
90298,MissionPeriod::DailyMissionPeriod,90298,,,,0
90299,MissionPeriod::DailyMissionPeriod,90299,,,,0
90300,MissionPeriod::DailyMissionPeriod,90300,,,,0
90301,MissionPeriod::DailyMissionPeriod,90301,,,,0
90302,MissionPeriod::DailyMissionPeriod,90302,,,,0
90303,MissionPeriod::DailyMissionPeriod,90303,,,,0
90330,MissionPeriod::DailyMissionPeriod,90330,,,,0
90331,MissionPeriod::DailyMissionPeriod,90331,,,,0
90332,MissionPeriod::DailyMissionPeriod,90332,,,,0
90333,MissionPeriod::DailyMissionPeriod,90333,,,,0
90334,MissionPeriod::DailyMissionPeriod,90334,,,,0
90335,MissionPeriod::DailyMissionPeriod,90335,,,,0
90336,MissionPeriod::DailyMissionPeriod,90336,,,,0
90337,MissionPeriod::DailyMissionPeriod,90337,,,,0
90338,MissionPeriod::DailyMissionPeriod,90338,,,,0
90354,MissionPeriod::DailyMissionPeriod,90354,,,,0
90355,MissionPeriod::DailyMissionPeriod,90355,,,,0
90356,MissionPeriod::DailyMissionPeriod,90356,,,,0
90357,MissionPeriod::DailyMissionPeriod,90357,,,,0
90377,MissionPeriod::DailyMissionPeriod,90377,,,,0
90378,MissionPeriod::DailyMissionPeriod,90378,,,,0
90379,MissionPeriod::DailyMissionPeriod,90379,,,,0
90380,MissionPeriod::DailyMissionPeriod,90380,,,,0
90381,MissionPeriod::DailyMissionPeriod,90381,,,,0
90382,MissionPeriod::DailyMissionPeriod,90382,,,,0
90383,MissionPeriod::DailyMissionPeriod,90383,,,,0
90384,MissionPeriod::DailyMissionPeriod,90384,,,,0
90413,MissionPeriod::DailyMissionPeriod,90413,,,,0
90414,MissionPeriod::DailyMissionPeriod,90414,,,,0
90415,MissionPeriod::DailyMissionPeriod,90415,,,,0
90416,MissionPeriod::DailyMissionPeriod,90416,,,,0
90417,MissionPeriod::DailyMissionPeriod,90417,,,,0
90418,MissionPeriod::DailyMissionPeriod,90418,,,,0
90419,MissionPeriod::DailyMissionPeriod,90419,,,,0
90420,MissionPeriod::DailyMissionPeriod,90420,,,,0
90421,MissionPeriod::DailyMissionPeriod,90421,,,,0
90445,MissionPeriod::DailyMissionPeriod,90445,,,,0
90446,MissionPeriod::DailyMissionPeriod,90446,,,,0
90447,MissionPeriod::DailyMissionPeriod,90447,,,,0
90448,MissionPeriod::DailyMissionPeriod,90448,,,,0
90449,MissionPeriod::DailyMissionPeriod,90449,,,,0
90450,MissionPeriod::DailyMissionPeriod,90450,,,,0
90451,MissionPeriod::DailyMissionPeriod,90451,,,,0
90452,MissionPeriod::DailyMissionPeriod,90452,,,,0
90473,MissionPeriod::DailyMissionPeriod,90473,,,,0
90474,MissionPeriod::DailyMissionPeriod,90474,,,,0
90475,MissionPeriod::DailyMissionPeriod,90475,,,,0
90476,MissionPeriod::DailyMissionPeriod,90476,,,,0
90477,MissionPeriod::DailyMissionPeriod,90477,,,,0
90478,MissionPeriod::DailyMissionPeriod,90478,,,,0
90479,MissionPeriod::DailyMissionPeriod,90479,,,,0
90480,MissionPeriod::DailyMissionPeriod,90480,,,,0
90481,MissionPeriod::DailyMissionPeriod,90481,,,,0
90482,MissionPeriod::DailyMissionPeriod,90482,,,,0
90516,MissionPeriod::DailyMissionPeriod,90516,,,,0
90517,MissionPeriod::DailyMissionPeriod,90517,,,,0
90518,MissionPeriod::DailyMissionPeriod,90518,,,,0
90519,MissionPeriod::DailyMissionPeriod,90519,,,,0
90520,MissionPeriod::DailyMissionPeriod,90520,,,,0
90521,MissionPeriod::DailyMissionPeriod,90521,,,,0
90522,MissionPeriod::DailyMissionPeriod,90522,,,,0
90523,MissionPeriod::DailyMissionPeriod,90523,,,,0
90546,MissionPeriod::DailyMissionPeriod,90546,,,,0
90547,MissionPeriod::DailyMissionPeriod,90547,,,,0
90548,MissionPeriod::DailyMissionPeriod,90548,,,,0
90549,MissionPeriod::DailyMissionPeriod,90549,,,,0
90565,MissionPeriod::DailyMissionPeriod,90565,,,,0
90566,MissionPeriod::DailyMissionPeriod,90566,,,,0
90567,MissionPeriod::DailyMissionPeriod,90567,,,,0
90568,MissionPeriod::DailyMissionPeriod,90568,,,,0
90587,MissionPeriod::DailyMissionPeriod,90587,,,,0
90588,MissionPeriod::DailyMissionPeriod,90588,,,,0
90589,MissionPeriod::DailyMissionPeriod,90589,,,,0
90590,MissionPeriod::DailyMissionPeriod,90590,,,,0
90608,MissionPeriod::DailyMissionPeriod,90608,,,,0
90609,MissionPeriod::DailyMissionPeriod,90609,,,,0
90610,MissionPeriod::DailyMissionPeriod,90610,,,,0
90611,MissionPeriod::DailyMissionPeriod,90611,,,,0
90647,MissionPeriod::DailyMissionPeriod,90647,,,,0
90648,MissionPeriod::DailyMissionPeriod,90648,,,,0
90649,MissionPeriod::DailyMissionPeriod,90649,,,,0
90650,MissionPeriod::DailyMissionPeriod,90650,,,,0
90651,MissionPeriod::DailyMissionPeriod,90651,,,,0
90652,MissionPeriod::DailyMissionPeriod,90652,,,,0
90653,MissionPeriod::DailyMissionPeriod,90653,,,,0
90654,MissionPeriod::DailyMissionPeriod,90654,,,,0
90655,MissionPeriod::DailyMissionPeriod,90655,,,,0
90656,MissionPeriod::DailyMissionPeriod,90656,,,,0
90657,MissionPeriod::DailyMissionPeriod,90657,,,,0
90668,MissionPeriod::DailyMissionPeriod,90668,,,,0
90669,MissionPeriod::DailyMissionPeriod,90669,,,,0
90670,MissionPeriod::DailyMissionPeriod,90670,,,,0
90671,MissionPeriod::DailyMissionPeriod,90671,,,,0
90672,MissionPeriod::DailyMissionPeriod,90672,,,,0
90673,MissionPeriod::DailyMissionPeriod,90673,,,,0
90674,MissionPeriod::DailyMissionPeriod,90674,,,,0
90675,MissionPeriod::DailyMissionPeriod,90675,,,,0
90676,MissionPeriod::DailyMissionPeriod,90676,,,,0
90677,MissionPeriod::DailyMissionPeriod,90677,,,,0
90678,MissionPeriod::DailyMissionPeriod,90678,,,,0
90679,MissionPeriod::DailyMissionPeriod,90679,,,,0
90706,MissionPeriod::DailyMissionPeriod,90706,,,,0
90707,MissionPeriod::DailyMissionPeriod,90707,,,,0
90708,MissionPeriod::DailyMissionPeriod,90708,,,,0
90709,MissionPeriod::DailyMissionPeriod,90709,,,,0
90710,MissionPeriod::DailyMissionPeriod,90710,,,,0
90711,MissionPeriod::DailyMissionPeriod,90711,,,,0
90712,MissionPeriod::DailyMissionPeriod,90712,,,,0
90713,MissionPeriod::DailyMissionPeriod,90713,,,,0
90714,MissionPeriod::DailyMissionPeriod,90714,,,,0
90715,MissionPeriod::DailyMissionPeriod,90715,,,,0
90716,MissionPeriod::DailyMissionPeriod,90716,,,,0
90731,MissionPeriod::DailyMissionPeriod,90731,,,,0
90732,MissionPeriod::DailyMissionPeriod,90732,,,,0
90733,MissionPeriod::DailyMissionPeriod,90733,,,,0
90749,MissionPeriod::DailyMissionPeriod,90749,,,,0
90750,MissionPeriod::DailyMissionPeriod,90750,,,,0
90751,MissionPeriod::DailyMissionPeriod,90751,,,,0
90769,MissionPeriod::DailyMissionPeriod,90769,,,,0
90770,MissionPeriod::DailyMissionPeriod,90770,,,,0
90771,MissionPeriod::DailyMissionPeriod,90771,,,,0
90772,MissionPeriod::DailyMissionPeriod,90772,,,,0
90773,MissionPeriod::DailyMissionPeriod,90773,,,,0
90774,MissionPeriod::DailyMissionPeriod,90774,,,,0
90775,MissionPeriod::DailyMissionPeriod,90775,,,,0
90794,MissionPeriod::DailyMissionPeriod,90794,,,,0
90795,MissionPeriod::DailyMissionPeriod,90795,,,,0
90816,MissionPeriod::DailyMissionPeriod,90816,,,,0
90817,MissionPeriod::DailyMissionPeriod,90817,,,,0
90818,MissionPeriod::DailyMissionPeriod,90818,,,,0
90841,MissionPeriod::DailyMissionPeriod,90841,,,,0
90842,MissionPeriod::DailyMissionPeriod,90842,,,,0
90843,MissionPeriod::DailyMissionPeriod,90843,,,,0
90872,MissionPeriod::DailyMissionPeriod,90872,,,,0
90873,MissionPeriod::DailyMissionPeriod,90873,,,,0
90874,MissionPeriod::DailyMissionPeriod,90874,,,,0
90923,MissionPeriod::DailyMissionPeriod,90923,,,,0
90924,MissionPeriod::DailyMissionPeriod,90924,,,,0
90925,MissionPeriod::DailyMissionPeriod,90925,,,,0
90926,MissionPeriod::WeekdayMissionPeriod,90926,64.0,00:00:00,24.0,0
90927,MissionPeriod::WeekdayMissionPeriod,90927,1.0,00:00:00,24.0,0
90928,MissionPeriod::DailyMissionPeriod,90928,,,,0
90956,MissionPeriod::DailyMissionPeriod,90956,,,,0
90957,MissionPeriod::DailyMissionPeriod,90957,,,,0
90958,MissionPeriod::DailyMissionPeriod,90958,,,,0
90984,MissionPeriod::DailyMissionPeriod,90984,,,,0
90985,MissionPeriod::DailyMissionPeriod,90985,,,,0
90986,MissionPeriod::DailyMissionPeriod,90986,,,,0
90987,MissionPeriod::DailyMissionPeriod,90987,,,,0
90988,MissionPeriod::DailyMissionPeriod,90988,,,,0
90989,MissionPeriod::DailyMissionPeriod,90989,,,,0
90990,MissionPeriod::DailyMissionPeriod,90990,,,,0
90991,MissionPeriod::DailyMissionPeriod,90991,,,,0
91013,MissionPeriod::DailyMissionPeriod,91013,,,,0
91014,MissionPeriod::DailyMissionPeriod,91014,,,,0
91015,MissionPeriod::DailyMissionPeriod,91015,,,,0
91042,MissionPeriod::DailyMissionPeriod,91042,,,,0
91043,MissionPeriod::DailyMissionPeriod,91043,,,,0
91044,MissionPeriod::DailyMissionPeriod,91044,,,,0
91067,MissionPeriod::DailyMissionPeriod,91067,,,,0
91068,MissionPeriod::DailyMissionPeriod,91068,,,,0
91069,MissionPeriod::DailyMissionPeriod,91069,,,,0
91070,MissionPeriod::DailyMissionPeriod,91070,,,,0
91071,MissionPeriod::DailyMissionPeriod,91071,,,,0
91072,MissionPeriod::DailyMissionPeriod,91072,,,,0
91073,MissionPeriod::DailyMissionPeriod,91073,,,,0
91074,MissionPeriod::WeekdayMissionPeriod,91074,64.0,00:00:00,24.0,0
91075,MissionPeriod::WeekdayMissionPeriod,91075,1.0,00:00:00,24.0,0
91076,MissionPeriod::DailyMissionPeriod,91076,,,,0
91107,MissionPeriod::DailyMissionPeriod,91107,,,,0
91108,MissionPeriod::DailyMissionPeriod,91108,,,,0
91127,MissionPeriod::DailyMissionPeriod,91127,,,,0
91128,MissionPeriod::DailyMissionPeriod,91128,,,,0
91161,MissionPeriod::DailyMissionPeriod,91161,,,,0
91162,MissionPeriod::DailyMissionPeriod,91162,,,,0
91193,MissionPeriod::DailyMissionPeriod,91193,,,,0
91194,MissionPeriod::DailyMissionPeriod,91194,,,,0
91225,MissionPeriod::DailyMissionPeriod,91225,,,,0
91226,MissionPeriod::DailyMissionPeriod,91226,,,,0
91227,MissionPeriod::DailyMissionPeriod,91227,,,,0
91228,MissionPeriod::DailyMissionPeriod,91228,,,,0
91229,MissionPeriod::DailyMissionPeriod,91229,,,,0
91230,MissionPeriod::DailyMissionPeriod,91230,,,,0
91248,MissionPeriod::DailyMissionPeriod,91248,,,,0
91249,MissionPeriod::DailyMissionPeriod,91249,,,,0
91250,MissionPeriod::DailyMissionPeriod,91250,,,,0
91318,MissionPeriod::DailyMissionPeriod,91318,,,,0
91319,MissionPeriod::DailyMissionPeriod,91319,,,,0
91355,MissionPeriod::DailyMissionPeriod,91355,,,,0
91356,MissionPeriod::DailyMissionPeriod,91356,,,,0
91372,MissionPeriod::DailyMissionPeriod,91372,,,,0
91373,MissionPeriod::DailyMissionPeriod,91373,,,,0
91374,MissionPeriod::DailyMissionPeriod,91374,,,,0
91402,MissionPeriod::DailyMissionPeriod,91402,,,,0
91403,MissionPeriod::DailyMissionPeriod,91403,,,,0
91404,MissionPeriod::DailyMissionPeriod,91404,,,,0
91433,MissionPeriod::DailyMissionPeriod,91433,,,,0
91434,MissionPeriod::DailyMissionPeriod,91434,,,,0
91435,MissionPeriod::DailyMissionPeriod,91435,,,,0
91470,MissionPeriod::DailyMissionPeriod,91470,,,,0
91471,MissionPeriod::DailyMissionPeriod,91471,,,,0
91472,MissionPeriod::DailyMissionPeriod,91472,,,,0
91473,MissionPeriod::DailyMissionPeriod,91473,,,,0
91496,MissionPeriod::DailyMissionPeriod,91496,,,,0
91497,MissionPeriod::DailyMissionPeriod,91497,,,,0
91498,MissionPeriod::DailyMissionPeriod,91498,,,,0
91499,MissionPeriod::WeekdayMissionPeriod,91499,64.0,0:00:00,24.0,0
91500,MissionPeriod::WeekdayMissionPeriod,91500,1.0,0:00:00,24.0,0
91501,MissionPeriod::DailyMissionPeriod,91501,,,,0
91564,MissionPeriod::DailyMissionPeriod,91564,,,,0
91565,MissionPeriod::DailyMissionPeriod,91565,,,,0
91654,MissionPeriod::DailyMissionPeriod,91654,,,,0
91655,MissionPeriod::DailyMissionPeriod,91655,,,,0
91656,MissionPeriod::DailyMissionPeriod,91656,,,,0
91657,MissionPeriod::DailyMissionPeriod,91657,,,,0
91669,MissionPeriod::DailyMissionPeriod,91669,,,,0
91670,MissionPeriod::DailyMissionPeriod,91670,,,,0
91671,MissionPeriod::DailyMissionPeriod,91671,,,,0
91867,MissionPeriod::DailyMissionPeriod,91867,,,,1
91868,MissionPeriod::DailyMissionPeriod,91868,,,,1
91869,MissionPeriod::DailyMissionPeriod,91869,,,,1
91891,MissionPeriod::DailyMissionPeriod,91891,,,,1
91892,MissionPeriod::DailyMissionPeriod,91892,,,,1
91893,MissionPeriod::DailyMissionPeriod,91893,,,,1
91894,MissionPeriod::WeekdayMissionPeriod,91894,64.0,00:00:00,24.0,1
91895,MissionPeriod::WeekdayMissionPeriod,91895,1.0,00:00:00,24.0,1
91896,MissionPeriod::DailyMissionPeriod,91896,,,,1
91971,MissionPeriod::DailyMissionPeriod,91971,,,,1
91972,MissionPeriod::DailyMissionPeriod,91972,,,,1
92014,MissionPeriod::DailyMissionPeriod,92014,,,,1
92015,MissionPeriod::DailyMissionPeriod,92015,,,,1
92035,MissionPeriod::WeekdayMissionPeriod,92035,64.0,00:00:00,24.0,1
92036,MissionPeriod::WeekdayMissionPeriod,92036,64.0,00:00:00,24.0,1
92037,MissionPeriod::WeekdayMissionPeriod,92037,64.0,00:00:00,24.0,1
92038,MissionPeriod::WeekdayMissionPeriod,92038,1.0,00:00:00,24.0,1
92039,MissionPeriod::WeekdayMissionPeriod,92039,1.0,00:00:00,24.0,1
92040,MissionPeriod::WeekdayMissionPeriod,92040,1.0,00:00:00,24.0,1
92124,MissionPeriod::DailyMissionPeriod,92124,,,,1
92125,MissionPeriod::DailyMissionPeriod,92125,,,,1
92126,MissionPeriod::DailyMissionPeriod,92126,,,,1
92127,MissionPeriod::DailyMissionPeriod,92127,,,,1
95462,MissionPeriod::DailyMissionPeriod,95462,,,,1
95463,MissionPeriod::DailyMissionPeriod,95463,,,,1
95464,MissionPeriod::DailyMissionPeriod,95464,,,,1
95486,MissionPeriod::DailyMissionPeriod,95486,,,,1
95487,MissionPeriod::DailyMissionPeriod,95487,,,,1
95488,MissionPeriod::DailyMissionPeriod,95488,,,,1
95489,MissionPeriod::WeekdayMissionPeriod,95489,64.0,00:00:00,24.0,1
95490,MissionPeriod::WeekdayMissionPeriod,95490,1.0,00:00:00,24.0,1
95491,MissionPeriod::DailyMissionPeriod,95491,,,,1
95577,MissionPeriod::DailyMissionPeriod,95577,,,,1
95578,MissionPeriod::DailyMissionPeriod,95578,,,,1
95617,MissionPeriod::DailyMissionPeriod,95617,,,,1
95618,MissionPeriod::DailyMissionPeriod,95618,,,,1
95684,MissionPeriod::WeekdayMissionPeriod,95684,64.0,00:00:00,24.0,1
95685,MissionPeriod::WeekdayMissionPeriod,95685,64.0,00:00:00,24.0,1
95686,MissionPeriod::WeekdayMissionPeriod,95686,64.0,00:00:00,24.0,1
95687,MissionPeriod::WeekdayMissionPeriod,95687,1.0,00:00:00,24.0,1
95688,MissionPeriod::WeekdayMissionPeriod,95688,1.0,00:00:00,24.0,1
95689,MissionPeriod::WeekdayMissionPeriod,95689,1.0,00:00:00,24.0,1
95765,MissionPeriod::DailyMissionPeriod,95765,,,,1
95766,MissionPeriod::DailyMissionPeriod,95766,,,,1
95767,MissionPeriod::DailyMissionPeriod,95767,,,,1
95768,MissionPeriod::DailyMissionPeriod,95768,,,,1
911340,MissionPeriod::DailyMissionPeriod,911340,,,,0
911341,MissionPeriod::DailyMissionPeriod,911341,,,,0
911342,MissionPeriod::DailyMissionPeriod,911342,,,,0
911343,MissionPeriod::DailyMissionPeriod,911343,,,,0
911344,MissionPeriod::DailyMissionPeriod,911344,,,,0
911345,MissionPeriod::DailyMissionPeriod,911345,,,,0
911346,MissionPeriod::DailyMissionPeriod,911346,,,,0
911347,MissionPeriod::DailyMissionPeriod,911347,,,,0
911348,MissionPeriod::DailyMissionPeriod,911348,,,,0
911349,MissionPeriod::DailyMissionPeriod,911349,,,,0
911350,MissionPeriod::DailyMissionPeriod,911350,,,,0
911351,MissionPeriod::DailyMissionPeriod,911351,,,,0
911352,MissionPeriod::DailyMissionPeriod,911352,,,,0
911353,MissionPeriod::DailyMissionPeriod,911353,,,,0
911354,MissionPeriod::DailyMissionPeriod,911354,,,,0
911385,MissionPeriod::DailyMissionPeriod,911385,,,,0
911386,MissionPeriod::DailyMissionPeriod,911386,,,,0
911387,MissionPeriod::DailyMissionPeriod,911387,,,,0
911388,MissionPeriod::DailyMissionPeriod,911388,,,,0
911389,MissionPeriod::DailyMissionPeriod,911389,,,,0
911390,MissionPeriod::DailyMissionPeriod,911390,,,,0
911391,MissionPeriod::DailyMissionPeriod,911391,,,,0
911392,MissionPeriod::DailyMissionPeriod,911392,,,,0
911393,MissionPeriod::DailyMissionPeriod,911393,,,,0
911394,MissionPeriod::DailyMissionPeriod,911394,,,,0
911395,MissionPeriod::DailyMissionPeriod,911395,,,,0
911396,MissionPeriod::DailyMissionPeriod,911396,,,,0
911454,MissionPeriod::DailyMissionPeriod,911454,,,,0
911455,MissionPeriod::DailyMissionPeriod,911455,,,,0
911456,MissionPeriod::DailyMissionPeriod,911456,,,,0
911457,MissionPeriod::DailyMissionPeriod,911457,,,,0
911458,MissionPeriod::DailyMissionPeriod,911458,,,,0
911459,MissionPeriod::DailyMissionPeriod,911459,,,,0
