id,budokai_ranking_gift_set_id,description,item_type,item_id,quantity,card_exp_init
221602,2216,(Gold) World Tournament Ticket x3,SpecialItem,2,3,0
221603,2216,"(500,000 Zeni) Hercule Statue (Silver) x3",Card,1002640,3,93879
221604,2216,Awakening Medals - 85 in total,AwakeningItem,8,5,0
221605,2216,Training Items - 25 in total,TrainingItem,900,5,0
221606,2216,(Awakening Medals) Mutaito x5,AwakeningItem,7,5,0
221607,2216,(Awakening Medals) Master Roshi x5,AwakeningItem,6,5,0
221608,2216,(Awakening Medals) Master Shen x5,AwakeningItem,5,5,0
221609,2216,(Awakening Medals) Mr. Popo x5,AwakeningItem,4,5,0
221610,2216,(Awakening Medals) Dr. Gero x20,AwakeningItem,3,20,0
221611,2216,(Awakening Medals) Bubbles x20,AwakeningItem,2,20,0
221612,2216,(Awakening Medals) Gregory x20,AwakeningItem,1,20,0
221613,2216,Z-Sword TEQ x5,TrainingItem,901,5,0
221614,2216,Z-Sword INT x5,TrainingItem,902,5,0
221615,2216,Z-Sword STR x5,TrainingItem,903,5,0
221616,2216,Z-Sword PHY x5,TrainingItem,904,5,0
221617,2216,Friend Points x1000,Point::GashaPoint,10002,1,0
221701,2217,(Silver) SSR Guaranteed Ticket x1,SpecialItem,3,1,0
221702,2217,(Gold) World Tournament Ticket x2,SpecialItem,2,2,0
221703,2217,"(500,000 Zeni) Hercule Statue (Silver) x3",Card,1002640,3,93879
221704,2217,Awakening Medals - 60 in total,AwakeningItem,1,20,0
221705,2217,Training Items - 25 in total,TrainingItem,900,5,0
221706,2217,(Awakening Medals) Dr. Gero x20,AwakeningItem,3,20,0
221707,2217,(Awakening Medals) Bubbles x20,AwakeningItem,2,20,0
221708,2217,Z-Sword TEQ x5,TrainingItem,901,5,0
221709,2217,Z-Sword INT x5,TrainingItem,902,5,0
221710,2217,Z-Sword STR x5,TrainingItem,903,5,0
221711,2217,Z-Sword PHY x5,TrainingItem,904,5,0
221712,2217,Friend Points x1000,Point::GashaPoint,10002,1,0
221801,2218,Son Gohan (Youth) x1,Card,1011280,1,0
221901,2219,[Mysterious Ritual] Elder Kai x1,Card,1003970,1,0
222001,2220,(Silver) SSR Guaranteed Ticket x3,SpecialItem,3,3,0
230101,2301,Chi-Chi x15,Card,1013130,15,0
230102,2301,(Gold) SSR Guaranteed Ticket x 15,SpecialItem,4,15,0
230103,2301,(Gold) World Tournament Ticket x15,SpecialItem,2,15,0
230104,2301,[Mysterious Ritual] Elder Kai x15,Card,1003970,15,0
230105,2301,Grand Kai [AGL] x1 and more,Card,1012230,1,0
230106,2301,Grand Kai [TEQ] x1,Card,1012240,1,0
230107,2301,Grand Kai [INT] x1,Card,1012250,1,0
230108,2301,Grand Kai [STR] x1,Card,1012260,1,0
230109,2301,Grand Kai [PHY] x1,Card,1012270,1,0
230110,2301,AGL Potential Orb (L) x2500,PotentialItem,11,2500,0
230111,2301,TEQ Potential Orb (L) x2500,PotentialItem,12,2500,0
230112,2301,INT Potential Orb (L) x2500,PotentialItem,13,2500,0
230113,2301,STR Potential Orb (L) x2500,PotentialItem,14,2500,0
230114,2301,PHY Potential Orb (L) x2500,PotentialItem,15,2500,0
230115,2301,AGL Potential Orb (M) x25000,PotentialItem,6,25000,0
230116,2301,TEQ Potential Orb (M) x25000,PotentialItem,7,25000,0
230117,2301,INT Potential Orb (M) x25000,PotentialItem,8,25000,0
230118,2301,STR Potential Orb (M) x25000,PotentialItem,9,25000,0
230119,2301,PHY Potential Orb (M) x25000,PotentialItem,10,25000,0
230120,2301,AGL Potential Orb (S) x45000,PotentialItem,1,45000,0
230121,2301,TEQ Potential Orb (S) x45000,PotentialItem,2,45000,0
230122,2301,INT Potential Orb (S) x45000,PotentialItem,3,45000,0
230123,2301,STR Potential Orb (S) x45000,PotentialItem,4,45000,0
230124,2301,PHY Potential Orb (S) x45000,PotentialItem,5,45000,0
230125,2301,Hercule Statue (Diamond) x5,Card,1011481,5,1500000
230126,2301,(Awakening Medals) Elder Kai x2,AwakeningItem,20,2,0
230127,2301,(Awakening Medals) Supreme Kai x2,AwakeningItem,19,2,0
230128,2301,(Awakening Medals) North Kai x10,AwakeningItem,18,10,0
230129,2301,(Awakening Medals) East Kai x10,AwakeningItem,17,10,0
230130,2301,(Awakening Medals) South Kai x10,AwakeningItem,16,10,0
230131,2301,(Awakening Medals) West Kai x10,AwakeningItem,15,10,0
230132,2301,(Awakening Medals) Kibito x10,AwakeningItem,14,10,0
230133,2301,(Awakening Medals) Korin x20,AwakeningItem,13,20,0
230134,2301,(Awakening Medals) Bibidi x20,AwakeningItem,12,20,0
230135,2301,(Awakening Medals) Babidi x20,AwakeningItem,11,20,0
230136,2301,(Awakening Medals) Grand Elder Guru x20,AwakeningItem,10,20,0
230137,2301,(Awakening Medals) Kami x20,AwakeningItem,9,20,0
230138,2301,(Awakening Medals) Grandpa Gohan x40,AwakeningItem,8,40,0
230139,2301,(Awakening Medals) Mutaito x40,AwakeningItem,7,40,0
230140,2301,(Awakening Medals) Master Roshi x40,AwakeningItem,6,40,0
230141,2301,(Awakening Medals) Master Shen x40,AwakeningItem,5,40,0
230142,2301,(Awakening Medals) Mr. Popo x40,AwakeningItem,4,40,0
230143,2301,(Awakening Medals) Dr. Gero x100,AwakeningItem,3,100,0
230144,2301,(Awakening Medals) Bubbles x100,AwakeningItem,2,100,0
230145,2301,(Awakening Medals) Gregory x100,AwakeningItem,1,100,0
230146,2301,Platinum Turtle Shell [AGL] x 10,TrainingItem,1000,10,0
230147,2301,Platinum Turtle Shell [TEQ] x 10,TrainingItem,1001,10,0
230148,2301,Platinum Turtle Shell [INT] x 10,TrainingItem,1002,10,0
230149,2301,Platinum Turtle Shell [STR] x 10,TrainingItem,1003,10,0
230150,2301,Platinum Turtle Shell [PHY] x 10,TrainingItem,1004,10,0
230151,2301,Z-Sword [AGL] x20,TrainingItem,900,20,0
230152,2301,Z-Sword [TEQ] x20,TrainingItem,901,20,0
230153,2301,Z-Sword [INT] x20,TrainingItem,902,20,0
230154,2301,Z-Sword [STR] x20,TrainingItem,903,20,0
230155,2301,Z-Sword [PHY] x20,TrainingItem,904,20,0
230156,2301,Friend Points x20000,Point::GashaPoint,12,20000,0
230201,2302,Chi-Chi x14,Card,1013130,14,0
230202,2302,(Gold) SSR Guaranteed Ticket x 12,SpecialItem,4,12,0
230203,2302,(Gold) World Tournament Ticket x12,SpecialItem,2,12,0
230204,2302,[Mysterious Ritual] Elder Kai x12,Card,1003970,12,0
230205,2302,AGL Potential Orb (L) x2000 and more,PotentialItem,11,2000,0
230206,2302,TEQ Potential Orb (L) x2000,PotentialItem,12,2000,0
230207,2302,INT Potential Orb (L) x2000,PotentialItem,13,2000,0
230208,2302,STR Potential Orb (L) x2000,PotentialItem,14,2000,0
230209,2302,PHY Potential Orb (L) x2000,PotentialItem,15,2000,0
230210,2302,AGL Potential Orb (M) x20000,PotentialItem,6,20000,0
230211,2302,TEQ Potential Orb (M) x20000,PotentialItem,7,20000,0
230212,2302,INT Potential Orb (M) x20000,PotentialItem,8,20000,0
230213,2302,STR Potential Orb (M) x20000,PotentialItem,9,20000,0
230214,2302,PHY Potential Orb (M) x20000,PotentialItem,10,20000,0
230215,2302,AGL Potential Orb (S) x36000,PotentialItem,1,36000,0
230216,2302,TEQ Potential Orb (S) x36000,PotentialItem,2,36000,0
230217,2302,INT Potential Orb (S) x36000,PotentialItem,3,36000,0
230218,2302,STR Potential Orb (S) x36000,PotentialItem,4,36000,0
230219,2302,PHY Potential Orb (S) x36000,PotentialItem,5,36000,0
230220,2302,Hercule Statue (Diamond) x4,Card,1011481,4,1500000
230221,2302,(Awakening Medals) Elder Kai x2,AwakeningItem,20,2,0
230222,2302,(Awakening Medals) Supreme Kai x2,AwakeningItem,19,2,0
230223,2302,(Awakening Medals) North Kai x10,AwakeningItem,18,10,0
230224,2302,(Awakening Medals) East Kai x10,AwakeningItem,17,10,0
230225,2302,(Awakening Medals) South Kai x10,AwakeningItem,16,10,0
230226,2302,(Awakening Medals) West Kai x10,AwakeningItem,15,10,0
230227,2302,(Awakening Medals) Kibito x10,AwakeningItem,14,10,0
230228,2302,(Awakening Medals) Korin x20,AwakeningItem,13,20,0
230229,2302,(Awakening Medals) Bibidi x20,AwakeningItem,12,20,0
230230,2302,(Awakening Medals) Babidi x20,AwakeningItem,11,20,0
230231,2302,(Awakening Medals) Grand Elder Guru x20,AwakeningItem,10,20,0
230232,2302,(Awakening Medals) Kami x20,AwakeningItem,9,20,0
230233,2302,(Awakening Medals) Grandpa Gohan x40,AwakeningItem,8,40,0
230234,2302,(Awakening Medals) Mutaito x40,AwakeningItem,7,40,0
230235,2302,(Awakening Medals) Master Roshi x40,AwakeningItem,6,40,0
230236,2302,(Awakening Medals) Master Shen x40,AwakeningItem,5,40,0
230237,2302,(Awakening Medals) Mr. Popo x40,AwakeningItem,4,40,0
230238,2302,(Awakening Medals) Dr. Gero x100,AwakeningItem,3,100,0
230239,2302,(Awakening Medals) Bubbles x100,AwakeningItem,2,100,0
230240,2302,(Awakening Medals) Gregory x100,AwakeningItem,1,100,0
230241,2302,Platinum Turtle Shell [AGL] x 10,TrainingItem,1000,10,0
230242,2302,Platinum Turtle Shell [TEQ] x 10,TrainingItem,1001,10,0
230243,2302,Platinum Turtle Shell [INT] x 10,TrainingItem,1002,10,0
230244,2302,Platinum Turtle Shell [STR] x 10,TrainingItem,1003,10,0
230245,2302,Platinum Turtle Shell [PHY] x 10,TrainingItem,1004,10,0
230246,2302,Z-Sword [AGL] x20,TrainingItem,900,20,0
230247,2302,Z-Sword [TEQ] x20,TrainingItem,901,20,0
230248,2302,Z-Sword [INT] x20,TrainingItem,902,20,0
230249,2302,Z-Sword [STR] x20,TrainingItem,903,20,0
230250,2302,Z-Sword [PHY] x20,TrainingItem,904,20,0
230251,2302,Friend Points x18000,Point::GashaPoint,12,18000,0
230301,2303,Chi-Chi x13,Card,1013130,13,0
230302,2303,(Gold) SSR Guaranteed Ticket x 10,SpecialItem,4,10,0
230303,2303,(Gold) World Tournament Ticket x10,SpecialItem,2,10,0
230304,2303,[Mysterious Ritual] Elder Kai x10,Card,1003970,10,0
230305,2303,AGL Potential Orb (L) x1500 and more,PotentialItem,11,1500,0
230306,2303,TEQ Potential Orb (L) x1500,PotentialItem,12,1500,0
230307,2303,INT Potential Orb (L) x1500,PotentialItem,13,1500,0
230308,2303,STR Potential Orb (L) x1500,PotentialItem,14,1500,0
230309,2303,PHY Potential Orb (L) x1500,PotentialItem,15,1500,0
230310,2303,AGL Potential Orb (M) x15000,PotentialItem,6,15000,0
230311,2303,TEQ Potential Orb (M) x15000,PotentialItem,7,15000,0
230312,2303,INT Potential Orb (M) x15000,PotentialItem,8,15000,0
230313,2303,STR Potential Orb (M) x15000,PotentialItem,9,15000,0
230314,2303,PHY Potential Orb (M) x15000,PotentialItem,10,15000,0
230315,2303,AGL Potential Orb (S) x27000,PotentialItem,1,27000,0
230316,2303,TEQ Potential Orb (S) x27000,PotentialItem,2,27000,0
230317,2303,INT Potential Orb (S) x27000,PotentialItem,3,27000,0
230318,2303,STR Potential Orb (S) x27000,PotentialItem,4,27000,0
230319,2303,PHY Potential Orb (S) x27000,PotentialItem,5,27000,0
230320,2303,Hercule Statue (Diamond) x3,Card,1011481,3,1500000
230321,2303,(Awakening Medals) Elder Kai x2,AwakeningItem,20,2,0
230322,2303,(Awakening Medals) Supreme Kai x2,AwakeningItem,19,2,0
230323,2303,(Awakening Medals) North Kai x10,AwakeningItem,18,10,0
230324,2303,(Awakening Medals) East Kai x10,AwakeningItem,17,10,0
230325,2303,(Awakening Medals) South Kai x10,AwakeningItem,16,10,0
230326,2303,(Awakening Medals) West Kai x10,AwakeningItem,15,10,0
230327,2303,(Awakening Medals) Kibito x10,AwakeningItem,14,10,0
230328,2303,(Awakening Medals) Korin x20,AwakeningItem,13,20,0
230329,2303,(Awakening Medals) Bibidi x20,AwakeningItem,12,20,0
230330,2303,(Awakening Medals) Babidi x20,AwakeningItem,11,20,0
230331,2303,(Awakening Medals) Grand Elder Guru x20,AwakeningItem,10,20,0
230332,2303,(Awakening Medals) Kami x20,AwakeningItem,9,20,0
230333,2303,(Awakening Medals) Grandpa Gohan x40,AwakeningItem,8,40,0
230334,2303,(Awakening Medals) Mutaito x40,AwakeningItem,7,40,0
230335,2303,(Awakening Medals) Master Roshi x40,AwakeningItem,6,40,0
230336,2303,(Awakening Medals) Master Shen x40,AwakeningItem,5,40,0
230337,2303,(Awakening Medals) Mr. Popo x40,AwakeningItem,4,40,0
230338,2303,(Awakening Medals) Dr. Gero x100,AwakeningItem,3,100,0
230339,2303,(Awakening Medals) Bubbles x100,AwakeningItem,2,100,0
230340,2303,(Awakening Medals) Gregory x100,AwakeningItem,1,100,0
230341,2303,Platinum Turtle Shell [AGL] x 9,TrainingItem,1000,9,0
230342,2303,Platinum Turtle Shell [TEQ] x 9,TrainingItem,1001,9,0
230343,2303,Platinum Turtle Shell [INT] x 9,TrainingItem,1002,9,0
230344,2303,Platinum Turtle Shell [STR] x 9,TrainingItem,1003,9,0
230345,2303,Platinum Turtle Shell [PHY] x 9,TrainingItem,1004,9,0
230346,2303,Z-Sword [AGL] x18,TrainingItem,900,18,0
230347,2303,Z-Sword [TEQ] x18,TrainingItem,901,18,0
230348,2303,Z-Sword [INT] x18,TrainingItem,902,18,0
230349,2303,Z-Sword [STR] x18,TrainingItem,903,18,0
230350,2303,Z-Sword [PHY] x18,TrainingItem,904,18,0
230351,2303,Friend Points x15000,Point::GashaPoint,12,15000,0
230401,2304,Chi-Chi x12,Card,1013130,12,0
230402,2304,(Gold) SSR Guaranteed Ticket x 9,SpecialItem,4,9,0
230403,2304,(Gold) World Tournament Ticket x8,SpecialItem,2,8,0
230404,2304,[Mysterious Ritual] Elder Kai x8,Card,1003970,8,0
230405,2304,AGL Potential Orb (L) x1250 and more,PotentialItem,11,1250,0
230406,2304,TEQ Potential Orb (L) x1250,PotentialItem,12,1250,0
230407,2304,INT Potential Orb (L) x1250,PotentialItem,13,1250,0
230408,2304,STR Potential Orb (L) x1250,PotentialItem,14,1250,0
230409,2304,PHY Potential Orb (L) x1250,PotentialItem,15,1250,0
230410,2304,AGL Potential Orb (M) x12500,PotentialItem,6,12500,0
230411,2304,TEQ Potential Orb (M) x12500,PotentialItem,7,12500,0
230412,2304,INT Potential Orb (M) x12500,PotentialItem,8,12500,0
230413,2304,STR Potential Orb (M) x12500,PotentialItem,9,12500,0
230414,2304,PHY Potential Orb (M) x12500,PotentialItem,10,12500,0
230415,2304,AGL Potential Orb (S) x22500,PotentialItem,1,22500,0
230416,2304,TEQ Potential Orb (S) x22500,PotentialItem,2,22500,0
230417,2304,INT Potential Orb (S) x22500,PotentialItem,3,22500,0
230418,2304,STR Potential Orb (S) x22500,PotentialItem,4,22500,0
230419,2304,PHY Potential Orb (S) x22500,PotentialItem,5,22500,0
230420,2304,Hercule Statue (Diamond) x2,Card,1011481,2,1500000
230421,2304,(Awakening Medals) Elder Kai x2,AwakeningItem,20,2,0
230422,2304,(Awakening Medals) Supreme Kai x2,AwakeningItem,19,2,0
230423,2304,(Awakening Medals) North Kai x10,AwakeningItem,18,10,0
230424,2304,(Awakening Medals) East Kai x10,AwakeningItem,17,10,0
230425,2304,(Awakening Medals) South Kai x10,AwakeningItem,16,10,0
230426,2304,(Awakening Medals) West Kai x10,AwakeningItem,15,10,0
230427,2304,(Awakening Medals) Kibito x10,AwakeningItem,14,10,0
230428,2304,(Awakening Medals) Korin x20,AwakeningItem,13,20,0
230429,2304,(Awakening Medals) Bibidi x20,AwakeningItem,12,20,0
230430,2304,(Awakening Medals) Babidi x20,AwakeningItem,11,20,0
230431,2304,(Awakening Medals) Grand Elder Guru x20,AwakeningItem,10,20,0
230432,2304,(Awakening Medals) Kami x20,AwakeningItem,9,20,0
230433,2304,(Awakening Medals) Grandpa Gohan x40,AwakeningItem,8,40,0
230434,2304,(Awakening Medals) Mutaito x40,AwakeningItem,7,40,0
230435,2304,(Awakening Medals) Master Roshi x40,AwakeningItem,6,40,0
230436,2304,(Awakening Medals) Master Shen x40,AwakeningItem,5,40,0
230437,2304,(Awakening Medals) Mr. Popo x40,AwakeningItem,4,40,0
230438,2304,(Awakening Medals) Dr. Gero x100,AwakeningItem,3,100,0
230439,2304,(Awakening Medals) Bubbles x100,AwakeningItem,2,100,0
230440,2304,(Awakening Medals) Gregory x100,AwakeningItem,1,100,0
230441,2304,Platinum Turtle Shell [AGL] x 8,TrainingItem,1000,8,0
230442,2304,Platinum Turtle Shell [TEQ] x 8,TrainingItem,1001,8,0
230443,2304,Platinum Turtle Shell [INT] x 8,TrainingItem,1002,8,0
230444,2304,Platinum Turtle Shell [STR] x 8,TrainingItem,1003,8,0
230445,2304,Platinum Turtle Shell [PHY] x 8,TrainingItem,1004,8,0
230446,2304,Z-Sword [AGL] x16,TrainingItem,900,16,0
230447,2304,Z-Sword [TEQ] x16,TrainingItem,901,16,0
230448,2304,Z-Sword [INT] x16,TrainingItem,902,16,0
230449,2304,Z-Sword [STR] x16,TrainingItem,903,16,0
230450,2304,Z-Sword [PHY] x16,TrainingItem,904,16,0
230451,2304,Friend Points x14000,Point::GashaPoint,12,14000,0
230501,2305,Chi-Chi x11,Card,1013130,11,0
230502,2305,(Gold) SSR Guaranteed Ticket x 8,SpecialItem,4,8,0
230503,2305,(Gold) World Tournament Ticket x6,SpecialItem,2,6,0
230504,2305,[Mysterious Ritual] Elder Kai x6,Card,1003970,6,0
230505,2305,AGL Potential Orb (L) x1000 and more,PotentialItem,11,1000,0
230506,2305,TEQ Potential Orb (L) x1000,PotentialItem,12,1000,0
230507,2305,INT Potential Orb (L) x1000,PotentialItem,13,1000,0
230508,2305,STR Potential Orb (L) x1000,PotentialItem,14,1000,0
230509,2305,PHY Potential Orb (L) x1000,PotentialItem,15,1000,0
230510,2305,AGL Potential Orb (M) x10000,PotentialItem,6,10000,0
230511,2305,TEQ Potential Orb (M) x10000,PotentialItem,7,10000,0
230512,2305,INT Potential Orb (M) x10000,PotentialItem,8,10000,0
230513,2305,STR Potential Orb (M) x10000,PotentialItem,9,10000,0
230514,2305,PHY Potential Orb (M) x10000,PotentialItem,10,10000,0
230515,2305,AGL Potential Orb (S) x18000,PotentialItem,1,18000,0
230516,2305,TEQ Potential Orb (S) x18000,PotentialItem,2,18000,0
230517,2305,INT Potential Orb (S) x18000,PotentialItem,3,18000,0
230518,2305,STR Potential Orb (S) x18000,PotentialItem,4,18000,0
230519,2305,PHY Potential Orb (S) x18000,PotentialItem,5,18000,0
230520,2305,Hercule Statue (Platinum) x5,Card,1005480,5,765122
230521,2305,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
230522,2305,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
230523,2305,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
230524,2305,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
230525,2305,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
230526,2305,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
230527,2305,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
230528,2305,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
230529,2305,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
230530,2305,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
230531,2305,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
230532,2305,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
230533,2305,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
230534,2305,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
230535,2305,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
230536,2305,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
230537,2305,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
230538,2305,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
230539,2305,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
230540,2305,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
230541,2305,Platinum Turtle Shell [AGL] x 7,TrainingItem,1000,7,0
230542,2305,Platinum Turtle Shell [TEQ] x 7,TrainingItem,1001,7,0
230543,2305,Platinum Turtle Shell [INT] x 7,TrainingItem,1002,7,0
230544,2305,Platinum Turtle Shell [STR] x 7,TrainingItem,1003,7,0
230545,2305,Platinum Turtle Shell [PHY] x 7,TrainingItem,1004,7,0
230546,2305,Z-Sword [AGL] x16,TrainingItem,900,16,0
230547,2305,Z-Sword [TEQ] x16,TrainingItem,901,16,0
230548,2305,Z-Sword [INT] x16,TrainingItem,902,16,0
230549,2305,Z-Sword [STR] x16,TrainingItem,903,16,0
230550,2305,Z-Sword [PHY] x16,TrainingItem,904,16,0
230551,2305,Friend Points x13000,Point::GashaPoint,12,13000,0
230601,2306,Chi-Chi x10,Card,1013130,10,0
230602,2306,(Gold) SSR Guaranteed Ticket x 7,SpecialItem,4,7,0
230603,2306,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
230604,2306,[Mysterious Ritual] Elder Kai x5,Card,1003970,5,0
230605,2306,AGL Potential Orb (L) x750 and more,PotentialItem,11,750,0
230606,2306,TEQ Potential Orb (L) x750,PotentialItem,12,750,0
230607,2306,INT Potential Orb (L) x750,PotentialItem,13,750,0
230608,2306,STR Potential Orb (L) x750,PotentialItem,14,750,0
230609,2306,PHY Potential Orb (L) x750,PotentialItem,15,750,0
230610,2306,AGL Potential Orb (M) x7500,PotentialItem,6,7500,0
230611,2306,TEQ Potential Orb (M) x7500,PotentialItem,7,7500,0
230612,2306,INT Potential Orb (M) x7500,PotentialItem,8,7500,0
230613,2306,STR Potential Orb (M) x7500,PotentialItem,9,7500,0
230614,2306,PHY Potential Orb (M) x7500,PotentialItem,10,7500,0
230615,2306,AGL Potential Orb (S) x13500,PotentialItem,1,13500,0
230616,2306,TEQ Potential Orb (S) x13500,PotentialItem,2,13500,0
230617,2306,INT Potential Orb (S) x13500,PotentialItem,3,13500,0
230618,2306,STR Potential Orb (S) x13500,PotentialItem,4,13500,0
230619,2306,PHY Potential Orb (S) x13500,PotentialItem,5,13500,0
230620,2306,Hercule Statue (Platinum) x5,Card,1005480,5,765122
230621,2306,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
230622,2306,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
230623,2306,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
230624,2306,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
230625,2306,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
230626,2306,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
230627,2306,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
230628,2306,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
230629,2306,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
230630,2306,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
230631,2306,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
230632,2306,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
230633,2306,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
230634,2306,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
230635,2306,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
230636,2306,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
230637,2306,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
230638,2306,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
230639,2306,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
230640,2306,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
230641,2306,Platinum Turtle Shell [AGL] x 7,TrainingItem,1000,7,0
230642,2306,Platinum Turtle Shell [TEQ] x 7,TrainingItem,1001,7,0
230643,2306,Platinum Turtle Shell [INT] x 7,TrainingItem,1002,7,0
230644,2306,Platinum Turtle Shell [STR] x 7,TrainingItem,1003,7,0
230645,2306,Platinum Turtle Shell [PHY] x 7,TrainingItem,1004,7,0
230646,2306,Z-Sword [AGL] x14,TrainingItem,900,14,0
230647,2306,Z-Sword [TEQ] x14,TrainingItem,901,14,0
230648,2306,Z-Sword [INT] x14,TrainingItem,902,14,0
230649,2306,Z-Sword [STR] x14,TrainingItem,903,14,0
230650,2306,Z-Sword [PHY] x14,TrainingItem,904,14,0
230651,2306,Friend Points x12000,Point::GashaPoint,12,12000,0
230701,2307,Chi-Chi x9,Card,1013130,9,0
230702,2307,(Gold) SSR Guaranteed Ticket x 6,SpecialItem,4,6,0
230703,2307,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
230704,2307,[Mysterious Ritual] Elder Kai x5,Card,1003970,5,0
230705,2307,AGL Potential Orb (L) x500 and more,PotentialItem,11,500,0
230706,2307,TEQ Potential Orb (L) x500,PotentialItem,12,500,0
230707,2307,INT Potential Orb (L) x500,PotentialItem,13,500,0
230708,2307,STR Potential Orb (L) x500,PotentialItem,14,500,0
230709,2307,PHY Potential Orb (L) x500,PotentialItem,15,500,0
230710,2307,AGL Potential Orb (M) x5000,PotentialItem,6,5000,0
230711,2307,TEQ Potential Orb (M) x5000,PotentialItem,7,5000,0
230712,2307,INT Potential Orb (M) x5000,PotentialItem,8,5000,0
230713,2307,STR Potential Orb (M) x5000,PotentialItem,9,5000,0
230714,2307,PHY Potential Orb (M) x5000,PotentialItem,10,5000,0
230715,2307,AGL Potential Orb (S) x9000,PotentialItem,1,9000,0
230716,2307,TEQ Potential Orb (S) x9000,PotentialItem,2,9000,0
230717,2307,INT Potential Orb (S) x9000,PotentialItem,3,9000,0
230718,2307,STR Potential Orb (S) x9000,PotentialItem,4,9000,0
230719,2307,PHY Potential Orb (S) x9000,PotentialItem,5,9000,0
230720,2307,Hercule Statue (Platinum) x5,Card,1005480,5,765122
230721,2307,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
230722,2307,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
230723,2307,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
230724,2307,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
230725,2307,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
230726,2307,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
230727,2307,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
230728,2307,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
230729,2307,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
230730,2307,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
230731,2307,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
230732,2307,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
230733,2307,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
230734,2307,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
230735,2307,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
230736,2307,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
230737,2307,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
230738,2307,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
230739,2307,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
230740,2307,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
230741,2307,Platinum Turtle Shell [AGL] x 6,TrainingItem,1000,6,0
230742,2307,Platinum Turtle Shell [TEQ] x 6,TrainingItem,1001,6,0
230743,2307,Platinum Turtle Shell [INT] x 6,TrainingItem,1002,6,0
