id,sd_arena_id,sd_enemy_table_id,respawn_minutes,position_x,position_y,created_at,updated_at
314,63,296,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
315,63,297,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
316,64,300,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
317,64,303,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
318,64,304,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
319,64,301,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
320,64,302,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
321,65,305,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
322,65,308,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
323,65,309,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
324,65,306,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
325,65,307,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
326,66,310,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
327,66,313,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
328,66,314,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
329,66,311,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
330,66,312,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
331,67,315,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
332,67,318,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
333,67,319,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
334,67,316,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
335,67,317,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
336,68,320,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
337,68,323,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
338,68,324,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
339,68,321,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
340,68,322,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
341,69,325,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
342,69,328,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
343,69,329,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
344,69,326,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
345,69,327,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
346,70,330,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
347,70,333,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
348,70,334,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
349,70,331,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
350,70,332,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
351,71,335,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
352,71,338,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
353,71,339,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
354,71,336,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
355,71,337,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
356,72,340,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
357,72,343,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
358,72,344,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
359,72,341,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
360,72,342,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
361,73,345,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
362,73,348,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
363,73,349,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
364,73,346,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
365,73,347,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
366,74,350,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
367,74,353,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
368,74,354,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
369,74,351,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
370,74,352,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
371,75,355,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
372,75,358,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
373,75,359,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
374,75,356,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
375,75,357,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
376,76,360,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
377,76,363,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
378,76,364,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
379,76,361,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
380,76,362,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
381,77,365,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
382,77,368,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
383,77,369,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
384,77,366,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
385,77,367,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
386,78,370,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
387,78,373,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
388,78,374,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
389,78,371,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
390,78,372,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
391,79,375,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
392,79,378,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
393,79,379,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
394,79,376,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
395,79,377,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
396,80,380,0,0,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
397,80,383,0,-5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
398,80,384,0,5,10,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
399,80,381,0,-7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
400,80,382,0,7,2,2024-05-17 11:39:40.999618,2024-05-17 11:39:40.999618
401,81,385,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
402,81,388,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
403,81,389,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
404,81,386,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
405,81,387,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
406,82,390,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
407,82,393,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
408,82,394,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
409,82,391,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
410,82,392,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
411,83,395,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
412,83,398,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
413,83,399,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
414,83,396,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
415,83,397,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
416,84,400,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
417,84,403,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
418,84,404,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
419,84,401,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
420,84,402,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
421,85,405,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
422,85,408,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
423,85,409,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
424,85,406,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
425,85,407,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
426,86,410,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
427,86,413,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
428,86,414,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
429,86,411,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
430,86,412,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
431,87,415,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
432,87,418,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
433,87,419,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
434,87,416,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
435,87,417,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
436,88,420,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
437,88,423,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
438,88,424,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
439,88,421,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
440,88,422,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
441,89,425,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
442,89,428,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
443,89,429,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
444,89,426,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
445,89,427,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
446,90,430,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
447,90,433,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
448,90,434,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
449,90,431,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
450,90,432,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
451,91,435,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
452,91,438,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
453,91,439,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
454,91,436,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
455,91,437,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
456,92,440,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
457,92,443,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
458,92,444,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
459,92,441,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
460,92,442,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
461,93,445,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
462,93,448,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
463,93,449,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
464,93,446,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
465,93,447,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
466,94,450,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
467,94,453,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
468,94,454,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
469,94,451,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
470,94,452,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
471,95,455,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
472,95,458,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
473,95,459,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
474,95,456,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
475,95,457,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
476,96,460,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
477,96,463,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
478,96,464,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
479,96,461,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
480,96,462,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
481,97,465,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
482,97,468,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
483,97,469,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
484,97,466,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
485,97,467,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
486,98,470,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
487,98,473,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
488,98,474,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
489,98,471,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
490,98,472,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
491,99,475,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
492,99,478,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
493,99,479,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
494,99,476,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
495,99,477,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
496,100,480,0,0,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
497,100,483,0,-5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
498,100,484,0,5,10,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
499,100,481,0,-7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
500,100,482,0,7,2,2024-05-17 11:39:41.009312,2024-05-17 11:39:41.009312
501,101,485,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
502,101,488,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
503,101,489,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
504,101,486,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
505,101,487,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
506,102,490,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
507,102,493,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
508,102,494,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
509,102,491,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
510,102,492,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
511,103,495,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
512,103,498,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
513,103,499,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
514,103,496,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
515,103,497,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
516,104,500,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
517,104,503,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
518,104,504,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
519,104,501,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
520,104,502,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
521,105,505,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
522,105,508,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
523,105,509,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
524,105,506,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
525,105,507,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
526,106,510,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
527,106,513,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
528,106,514,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
529,106,511,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
530,106,512,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
531,107,515,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
532,107,518,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
533,107,519,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
534,107,516,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
535,107,517,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
536,108,520,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
537,108,523,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
538,108,524,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
539,108,521,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
540,108,522,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
541,109,525,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
542,109,528,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
543,109,529,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
544,109,526,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
545,109,527,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
546,110,530,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
547,110,533,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
548,110,534,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
549,110,531,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
550,110,532,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
551,111,535,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
552,111,538,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
553,111,539,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
554,111,536,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
555,111,537,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
556,112,540,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
557,112,543,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
558,112,544,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
559,112,541,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
560,112,542,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
561,113,545,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
562,113,548,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
563,113,549,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
564,113,546,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
565,113,547,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
566,114,550,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
567,114,553,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
568,114,554,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
569,114,551,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
570,114,552,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
571,115,555,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
572,115,558,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
573,115,559,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
574,115,556,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
575,115,557,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
576,116,560,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
577,116,563,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
578,116,564,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
579,116,561,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
580,116,562,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
581,117,565,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
582,117,568,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
583,117,569,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
584,117,566,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
585,117,567,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
586,118,570,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
587,118,573,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
588,118,574,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
589,118,571,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
590,118,572,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
591,119,575,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
592,119,578,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
593,119,579,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
594,119,576,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
595,119,577,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
596,120,580,0,0,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
597,120,583,0,-5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
598,120,584,0,5,10,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
599,120,581,0,-7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
600,120,582,0,7,2,2024-05-17 11:39:41.017002,2024-05-17 11:39:41.017002
601,121,585,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
602,121,588,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
603,121,589,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
604,121,586,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
605,121,587,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
606,122,590,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
607,122,593,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
608,122,594,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
609,122,591,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
610,122,592,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
611,123,595,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
612,123,598,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
613,123,599,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
614,123,596,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
615,123,597,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
616,124,600,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
617,124,603,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
618,124,604,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
619,124,601,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
620,124,602,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
621,125,605,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
622,125,608,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
623,125,609,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
624,125,606,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
625,125,607,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
626,126,610,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
627,126,613,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
