id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option,created_at,updated_at
1622,100366,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1623,100366,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1624,100366,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1625,100366,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1626,100392,1,2,0,,44,"[0,20,20]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1627,100392,1,2,0,,44,"[3,20,20]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1628,100392,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1629,100392,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1630,100392,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1631,100393,1,2,0,,20,"[3,2,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1632,100393,1,2,0,,20,"[4,2,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1633,100393,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1634,100393,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1635,100393,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1636,100394,1,2,0,,16,"[3,40,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1637,100394,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1638,100394,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1639,100394,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1640,100394,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1641,100395,1,2,0,,13,"[90,0,0]",3,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1642,100395,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1643,100395,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1644,100395,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1645,100395,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1646,100396,1,2,0,,20,"[1,1,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1647,100396,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1648,100396,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1649,100396,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1650,100396,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1651,200075,1,4,0,,16,"[4,20,0]",3,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1652,200075,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1653,200075,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1654,200075,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1655,200075,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1656,100367,1,4,0,,18,"[2,40,40]",3,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1657,100367,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1658,100367,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1659,100367,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1660,100367,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1661,100344,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1662,100344,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1663,100344,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1664,100344,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1665,100344,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1666,100368,1,2,0,,20,"[0,1,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1667,100368,1,2,0,,20,"[2,1,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1668,100368,1,2,0,,20,"[4,1,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1669,100368,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1670,100368,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1671,100322,1,2,0,,16,"[2,40,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1672,100322,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1673,100322,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1674,100322,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1675,100322,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1676,100286,1,2,0,,1,"[15,0,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1677,100286,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1678,100286,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1679,100286,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1680,100286,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1681,100225,1,2,0,,1,"[25,0,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1682,100225,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1683,100225,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1684,100225,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1685,100225,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1686,100226,1,2,0,,5,"[2,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1687,100226,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1688,100226,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1689,100226,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1690,100226,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1691,100227,1,2,0,,16,"[1,30,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1692,100227,1,2,0,,16,"[2,30,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1693,100227,1,2,0,,16,"[3,30,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1694,100227,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1695,100227,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1696,100236,1,2,0,"{""source"":""15"",""compiled"":15}",1,"[25,0,0]",2,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1697,100236,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1698,100236,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1699,100236,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1700,100236,1,2,0,"{""source"":""15"",""compiled"":15}",0,"[0,0,0]",0,2024-05-17 11:41:05.618432,2024-05-17 11:41:05.618432
1701,100398,1,2,0,,20,"[4,1,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1702,100398,1,2,0,,20,"[2,1,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1703,100398,1,2,0,,20,"[3,1,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1704,100398,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1705,100398,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1706,100233,1,4,0,,16,"[2,25,0]",3,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1707,100233,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1708,100233,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1709,100233,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1710,100233,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1711,100177,1,2,0,,1,"[15,0,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1712,100177,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1713,100177,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1714,100177,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1715,100177,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1716,100316,1,2,0,,44,"[1,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1717,100316,1,2,0,,44,"[4,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1718,100316,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1719,100316,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1720,100316,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1721,100315,1,2,0,,13,"[90,0,0]",3,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1722,100315,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1723,100315,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1724,100315,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1725,100315,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1726,100238,1,2,0,,50,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1727,100238,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1728,100238,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1729,100238,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1730,100238,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1731,100237,1,2,0,,19,"[0,15,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1732,100237,1,2,0,,19,"[1,15,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1733,100237,1,2,0,,19,"[2,15,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1734,100237,1,2,0,,19,"[3,15,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1735,100237,1,2,0,,19,"[4,15,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1736,100302,1,2,0,,44,"[0,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1737,100302,1,2,0,,44,"[1,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1738,100302,1,2,0,,44,"[2,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1739,100302,1,2,0,,44,"[3,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1740,100302,1,2,0,,44,"[4,20,20]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1741,100299,1,2,0,,58,"[1000,500,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1742,100299,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1743,100299,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1744,100299,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1745,100299,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1746,100400,1,2,0,"{""source"":""50"",""compiled"":50}",5,"[3,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1747,100400,1,2,0,"{""source"":""50"",""compiled"":50}",0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1748,100400,1,2,0,"{""source"":""50"",""compiled"":50}",0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1749,100400,1,2,0,"{""source"":""50"",""compiled"":50}",0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1750,100400,1,2,0,"{""source"":""50"",""compiled"":50}",0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1751,100300,1,2,0,,16,"[3,40,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1752,100300,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1753,100300,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1754,100300,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1755,100300,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1756,100313,1,2,0,,20,"[1,2,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1757,100313,1,2,0,,20,"[4,2,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1758,100313,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1759,100313,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1760,100313,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1761,100306,1,2,0,,13,"[90,0,0]",3,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1762,100306,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1763,100306,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1764,100306,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1765,100306,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1766,100298,1,4,0,,2,"[25,0,0]",3,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1767,100298,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1768,100298,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1769,100298,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1770,100298,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1771,100401,1,2,0,,44,"[0,25,25]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1772,100401,1,2,0,,44,"[1,25,25]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1773,100401,1,2,0,,44,"[4,25,25]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1774,100401,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1775,100401,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1776,100397,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1777,100397,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1778,100397,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1779,100397,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1780,100397,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1781,100230,1,2,0,,20,"[0,1,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1782,100230,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1783,100230,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1784,100230,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1785,100230,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1786,100231,1,2,0,,16,"[0,20,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1787,100231,1,2,0,,16,"[2,20,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1788,100231,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1789,100231,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1790,100231,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1791,100399,1,2,0,,1,"[20,0,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1792,100399,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1793,100399,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1794,100399,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1795,100399,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1796,100239,1,2,0,,1,"[25,0,0]",2,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1797,100239,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1798,100239,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1799,100239,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1800,100239,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.697794,2024-05-17 11:41:05.697794
1801,100320,1,2,0,,44,"[3,30,30]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1802,100320,1,2,0,,44,"[4,30,30]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1803,100320,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1804,100320,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1805,100320,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1806,100323,1,2,0,,20,"[1,2,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1807,100323,1,2,0,,20,"[3,2,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1808,100323,1,2,0,,20,"[4,2,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1809,100323,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1810,100323,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1811,100382,1,4,0,,16,"[4,25,0]",3,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1812,100382,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1813,100382,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1814,100382,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1815,100382,1,4,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1816,200069,1,2,0,,5,"[1,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1817,200069,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1818,200069,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1819,200069,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1820,200069,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1821,100204,1,2,0,,19,"[0,15,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1822,100204,1,2,0,,19,"[1,15,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1823,100204,1,2,0,,19,"[2,15,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1824,100204,1,2,0,,19,"[3,15,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1825,100204,1,2,0,,19,"[4,15,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1826,100420,1,2,0,,18,"[1,20,20]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1827,100420,1,2,0,,19,"[1,20,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1828,100420,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1829,100420,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1830,100420,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1831,100380,1,2,0,,16,"[3,3000,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1832,100380,1,2,0,,20,"[3,3,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1833,100380,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1834,100380,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1835,100380,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1836,200064,1,2,0,,16,"[3,2500,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1837,200064,1,2,0,,20,"[3,2,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1838,200064,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1839,200064,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1840,200064,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1841,100434,1,2,0,,44,"[0,30,30]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1842,100434,1,2,0,,44,"[2,30,30]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1843,100434,1,2,0,,44,"[3,30,30]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1844,100434,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1845,100434,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1846,100435,1,2,0,"{""source"":""42"",""compiled"":42}",1,"[30,0,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1847,100435,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1848,100435,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1849,100435,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1850,100435,1,2,0,"{""source"":""42"",""compiled"":42}",0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1851,100436,1,2,0,,59,"[5,0,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1852,100436,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1853,100436,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1854,100436,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1855,100436,1,2,0,,0,"[0,0,0]",0,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
1856,100444,1,2,0,,16,"[0,25,0]",2,2024-05-17 11:41:05.780442,2024-05-17 11:41:05.780442
