id,card_id,priority,created_at,updated_at
396,1012331,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
397,1013601,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
398,1013591,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
399,1010731,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
400,1012651,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
401,1012681,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
402,1005321,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
403,1005311,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
404,1026311,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
405,1021851,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
406,1007981,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
407,1009961,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
408,1008081,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
409,1010711,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
410,1011071,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
411,1011081,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
412,1026531,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
413,1026561,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
414,1026631,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
415,1011431,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
416,1025251,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
417,1026851,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
418,1026481,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
419,1009971,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
420,1009951,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
421,1010031,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
422,1007971,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
423,1026751,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
424,1013681,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
425,1013791,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
426,1026941,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
427,1021391,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
428,1014491,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
429,1014331,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
430,1014351,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
431,1027001,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
432,1016611,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
433,1011451,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
434,1011461,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
435,1024001,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
436,1011101,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
437,1009981,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
438,1007141,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
439,1013301,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
440,1016251,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
441,1017701,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
442,1017021,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
443,1017061,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
444,1018151,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
445,1012961,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
446,1012991,1,2024-02-27 09:30:35.917772,2024-02-27 09:30:35.917772
447,1019281,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
448,1008531,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
449,1027251,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
450,1027351,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
451,1027431,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
452,1027511,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
453,1027521,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
454,1015791,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
455,1015811,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
456,1015841,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
461,1025231,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
462,1028131,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
463,1027951,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
464,1025461,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
465,1020651,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
466,1020671,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
467,1020551,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
468,1020911,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
469,1020821,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
470,1020831,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
471,1020841,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
472,1020851,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
473,1027651,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
474,1014641,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
479,1018101,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
486,1028281,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
487,1019841,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
488,1019711,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
489,1019721,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
490,1007101,1,2024-02-27 09:30:35.921563,2024-02-27 09:30:35.921563
