id,chain_battle_id,type,name,priority,target_value,conditions,created_at,updated_at
156,8,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
157,8,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
158,8,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 4 times.",0,4,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
159,8,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 5 times.",0,5,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
160,8,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
161,8,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
162,8,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
163,8,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
164,8,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 30 times.,0,30,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
165,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
166,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1.5 billion or more damage 
during the event period.",0,1500000000,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
167,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
168,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
169,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
170,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
171,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
172,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
173,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
174,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
175,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
176,8,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
177,9,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
178,9,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
179,9,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
180,9,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
181,9,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
182,9,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
183,9,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
184,9,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
185,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
186,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
187,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
188,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
189,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
190,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
191,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
192,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
193,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
194,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
195,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
196,9,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
197,10,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
198,10,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
199,10,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
200,10,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.064198,2024-02-27 09:30:45.064198
201,10,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
202,10,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
203,10,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
204,10,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
205,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
206,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
207,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
208,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
209,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
210,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
211,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
212,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
213,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
214,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
215,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
216,10,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
217,11,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
218,11,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
219,11,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
220,11,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
221,11,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
222,11,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
223,11,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
224,11,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
225,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
226,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
227,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
228,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
229,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
230,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
231,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
232,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
233,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
234,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
235,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
236,11,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
237,12,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
238,12,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
239,12,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
240,12,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
241,12,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
242,12,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
243,12,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
244,12,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
245,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
246,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
247,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
248,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
249,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
250,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
251,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
252,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
253,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
254,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
255,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
256,12,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
257,13,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
258,13,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
259,13,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
260,13,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
261,13,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
262,13,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
263,13,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
264,13,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
265,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
266,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
267,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
268,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
269,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
270,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
271,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
272,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
273,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
274,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
275,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
276,13,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
277,14,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
278,14,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
279,14,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
280,14,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
281,14,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
282,14,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
283,14,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
284,14,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
285,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
286,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
287,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
288,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
289,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
290,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
291,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
292,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
293,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
294,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
295,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
296,14,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
297,15,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
298,15,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
299,15,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
300,15,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.077890,2024-02-27 09:30:45.077890
301,15,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
302,15,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
303,15,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
304,15,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
305,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
306,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
307,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
308,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
309,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
310,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
311,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
