id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal,created_at,updated_at
269,Skill Orb (PHY) Type ATK Boost + Lv. 4,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,16,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
270,Skill Orb (PHY) Type ATK Boost + Lv. 5,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,16,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
271,Skill Orb (PHY) Type DEF Boost + Lv. 1,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,15,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
272,Skill Orb (PHY) Type DEF Boost + Lv. 2,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,15,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
273,Skill Orb (PHY) Type DEF Boost + Lv. 3,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,15,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
274,Skill Orb (PHY) Type DEF Boost + Lv. 4,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,15,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
275,Skill Orb (PHY) Type DEF Boost + Lv. 5,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,15,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
276,Skill Orb (PHY) Super Attack Boost + Lv. 1,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,14,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
277,Skill Orb (PHY) Super Attack Boost + Lv. 2,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,14,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
278,Skill Orb (PHY) Super Attack Boost + Lv. 3,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,14,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
279,Skill Orb (PHY) Super Attack Boost + Lv. 4,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,14,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
280,Skill Orb (PHY) Super Attack Boost + Lv. 5,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,14,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
281,Skill Orb (PHY) Recovery Boost + Lv. 1,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,22,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
282,Skill Orb (PHY) Recovery Boost + Lv. 2,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,22,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
283,Skill Orb (PHY) Recovery Boost + Lv. 3,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,22,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
284,Skill Orb (PHY) Recovery Boost + Lv. 4,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,22,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
285,Skill Orb (PHY) Recovery Boost + Lv. 5,"A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,5,22,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
286,Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,24,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
287,Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,24,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
288,Skill Orb Combo Attack + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,24,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
289,Skill Orb Combo Attack + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,24,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
290,Skill Orb Combo Attack + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,24,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
291,Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,29,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
292,Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,29,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
293,Skill Orb Critical Hit + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,29,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
294,Skill Orb Critical Hit + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,29,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
295,Skill Orb Critical Hit + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,29,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
296,Skill Orb Evasion + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,28,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
297,Skill Orb Evasion + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,28,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
298,Skill Orb Evasion + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,28,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
299,Skill Orb Evasion + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,28,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
300,Skill Orb Evasion + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,28,0,2024-05-17 11:41:02.223741,2024-05-17 11:41:02.223741
301,Skill Orb Type ATK Boost + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,27,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
302,Skill Orb Type ATK Boost + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,27,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
303,Skill Orb Type ATK Boost + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,27,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
304,Skill Orb Type ATK Boost + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,27,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
305,Skill Orb Type ATK Boost + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,27,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
306,Skill Orb Type DEF Boost + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,26,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
307,Skill Orb Type DEF Boost + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,26,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
308,Skill Orb Type DEF Boost + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,26,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
309,Skill Orb Type DEF Boost + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,26,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
310,Skill Orb Type DEF Boost + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,26,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
311,Skill Orb Super Attack Boost + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,25,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
312,Skill Orb Super Attack Boost + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,25,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
313,Skill Orb Super Attack Boost + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,25,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
314,Skill Orb Super Attack Boost + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,25,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
315,Skill Orb Super Attack Boost + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,25,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
316,Skill Orb Recovery Boost + Lv. 1,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,33,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
317,Skill Orb Recovery Boost + Lv. 2,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,33,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
318,Skill Orb Recovery Boost + Lv. 3,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,33,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
319,Skill Orb Recovery Boost + Lv. 4,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,33,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
320,Skill Orb Recovery Boost + Lv. 5,"A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,33,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
321,"Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
322,"Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
323,"Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
324,"Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
325,"Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
326,"Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
327,"Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
328,"Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
329,"Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
330,"Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
331,"Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
332,"Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
333,"Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
334,"Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
335,"Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
336,"Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
337,"Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
338,"Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
339,"Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
340,"Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
341,"Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
342,"Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
343,"Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
344,"Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
345,"Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,55,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
346,"Skill Orb Combo Attack + Lv. 1, Evasion + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
347,"Skill Orb Combo Attack + Lv. 1, Evasion + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
348,"Skill Orb Combo Attack + Lv. 1, Evasion + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
349,"Skill Orb Combo Attack + Lv. 1, Evasion + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
350,"Skill Orb Combo Attack + Lv. 1, Evasion + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
351,"Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
352,"Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
353,"Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
354,"Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
355,"Skill Orb Combo Attack + Lv. 2, Evasion + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
356,"Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
357,"Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
358,"Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
359,"Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
360,"Skill Orb Combo Attack + Lv. 3, Evasion + Lv. 5","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
361,"Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 1","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
362,"Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 2","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
363,"Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 3","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
364,"Skill Orb Combo Attack + Lv. 4, Evasion + Lv. 4","A Skill Orb you can equip by unlocking 
two Hidden Potential routes. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",gold,100,0,0,0,6,49,0,2024-05-17 11:41:02.236156,2024-05-17 11:41:02.236156
