id,mission_id,item_id,item_type,quantity,card_exp_init,announcement_priority,announcement_label,created_at,updated_at
14428,11283,12,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14429,11283,13,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14430,11283,14,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14431,11283,15,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14432,11283,6,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14433,11283,7,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14434,11283,8,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14435,11283,9,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14436,11283,10,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14437,11283,1,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14438,11283,2,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14439,11283,3,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14440,11283,4,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14441,11283,5,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14442,11284,1003970,Card,2,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14443,11284,11,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14444,11284,12,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14445,11284,13,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14446,11284,14,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14447,11284,15,PotentialItem,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14448,11284,6,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14449,11284,7,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14450,11284,8,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14451,11284,9,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14452,11284,10,PotentialItem,200,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14453,11284,1,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14454,11284,2,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14455,11284,3,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14456,11284,4,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14457,11284,5,PotentialItem,360,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14458,11285,1003970,Card,2,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14459,11285,11,PotentialItem,30,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14460,11285,12,PotentialItem,30,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14461,11285,13,PotentialItem,30,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14462,11285,14,PotentialItem,30,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14463,11285,15,PotentialItem,30,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14464,11285,6,PotentialItem,300,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14465,11285,7,PotentialItem,300,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14466,11285,8,PotentialItem,300,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14467,11285,9,PotentialItem,300,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14468,11285,10,PotentialItem,300,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14469,11285,1,PotentialItem,540,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14470,11285,2,PotentialItem,540,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14471,11285,3,PotentialItem,540,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14472,11285,4,PotentialItem,540,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14473,11285,5,PotentialItem,540,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14474,11286,1003970,Card,3,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14475,11286,11,PotentialItem,40,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14476,11286,12,PotentialItem,40,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14477,11286,13,PotentialItem,40,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14478,11286,14,PotentialItem,40,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14479,11286,15,PotentialItem,40,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14480,11286,6,PotentialItem,400,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14481,11286,7,PotentialItem,400,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14482,11286,8,PotentialItem,400,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14483,11286,9,PotentialItem,400,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14484,11286,10,PotentialItem,400,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14485,11286,1,PotentialItem,720,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14486,11286,2,PotentialItem,720,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14487,11286,3,PotentialItem,720,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14488,11286,4,PotentialItem,720,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14489,11286,5,PotentialItem,720,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14490,11287,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14491,11288,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14492,11289,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14493,11290,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14494,11291,11,Point::Stone,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14495,11292,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14496,11293,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14497,11294,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14498,11295,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14499,11296,11,Point::Stone,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14500,11297,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14501,11298,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14502,11299,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14503,11300,11,Point::Stone,5,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14504,11301,11,Point::Stone,20,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14555,11340,49,SpecialItem,1,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14556,11341,49,SpecialItem,2,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14557,11342,49,SpecialItem,2,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14558,11343,49,SpecialItem,1,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14559,11344,49,SpecialItem,2,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14560,11345,49,SpecialItem,2,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14561,11346,49,SpecialItem,1,0,,,2024-04-30 09:29:11.875841,2024-04-30 09:29:11.875841
14562,11347,49,SpecialItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14563,11348,49,SpecialItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14565,11349,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14566,11350,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14567,11351,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14568,11352,900000,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14569,11353,3,PotentialItem,250,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14570,11353,8,PotentialItem,120,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14571,11353,13,PotentialItem,30,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14573,11354,20,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14574,11355,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14575,11356,1013400,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14576,11357,3,PotentialItem,400,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14577,11357,8,PotentialItem,200,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14578,11357,13,PotentialItem,50,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14579,11358,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14580,11359,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14581,11360,1015580,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14582,11361,1015580,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14583,11362,1015580,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14584,11363,1015580,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14585,11364,1005480,Card,1,765122,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14586,11365,900,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14587,11365,901,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14588,11365,902,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14589,11365,903,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14590,11365,904,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14591,11366,1000,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14592,11366,1001,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14593,11366,1002,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14594,11366,1003,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14595,11366,1004,TrainingItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14596,11367,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14597,11368,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14598,11369,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14599,11370,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14600,11371,7,TrainingField,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14601,11372,1,SpecialItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14602,11373,3,SpecialItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14603,11374,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14604,11375,3,SpecialItem,4,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14605,11375,1,SpecialItem,5,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14606,11376,1,SpecialItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14607,11377,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14608,11378,40001,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14609,11379,40001,AwakeningItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14610,11380,40001,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14611,11381,40001,AwakeningItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14612,11382,40001,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14613,11383,40001,AwakeningItem,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14614,11384,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14622,11390,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14623,11391,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14624,11392,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14683,11423,20,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14684,11424,19,AwakeningItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14688,11428,1002640,Card,2,93879,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14689,11429,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14690,11430,1000,TrainingItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14691,11430,1001,TrainingItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14692,11430,1002,TrainingItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14693,11430,1003,TrainingItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14694,11430,1004,TrainingItem,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14695,11430,7,TrainingField,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14696,11431,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14697,11432,1002630,Card,1,765122,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14698,11433,900,TrainingItem,5,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14699,11433,901,TrainingItem,5,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14700,11433,902,TrainingItem,5,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14701,11433,903,TrainingItem,5,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14702,11433,904,TrainingItem,5,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14703,11434,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14704,11435,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14705,11436,4,AwakeningItem,20,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14706,11436,5,AwakeningItem,20,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14707,11436,6,AwakeningItem,20,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14708,11436,7,AwakeningItem,20,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14709,11436,8,AwakeningItem,20,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14710,11436,1,AwakeningItem,50,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14711,11436,2,AwakeningItem,50,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14712,11436,3,AwakeningItem,50,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14713,11437,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14714,11438,14,AwakeningItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14715,11438,15,AwakeningItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14716,11438,16,AwakeningItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14717,11438,17,AwakeningItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14718,11438,18,AwakeningItem,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14719,11438,9,AwakeningItem,10,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14720,11438,10,AwakeningItem,10,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14721,11438,11,AwakeningItem,10,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14722,11438,12,AwakeningItem,10,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14723,11438,13,AwakeningItem,10,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14724,11439,11,Point::Stone,2,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14725,11440,1003970,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14726,11441,11,Point::Stone,3,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14748,11457,1016090,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14749,11458,1014530,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14750,11459,1016140,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14751,11460,1016110,Card,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14752,11461,11,Point::Stone,1,0,,,2024-04-30 09:29:11.885188,2024-04-30 09:29:11.885188
14753,11270,204,TrainingItem,50,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14754,11462,1013400,Card,5,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14755,11463,1013400,Card,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14756,11464,1013400,Card,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14757,11465,1005480,Card,1,765122,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14758,11466,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14759,11467,20,AwakeningItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14760,11467,19,AwakeningItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14761,11468,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14762,11469,1005480,Card,1,765122,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14763,11470,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14764,11471,7,TrainingField,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14765,11471,11,TrainingField,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14766,11472,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14767,11473,11,Point::Stone,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14768,11474,11,Point::Stone,5,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14769,11475,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14770,11476,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14771,11477,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14772,11478,1003970,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14773,11479,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14774,11480,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14775,11481,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14900,11524,11,Point::Stone,20,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14901,11525,1003970,Card,7,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14902,11526,11,PotentialItem,230,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14903,11526,6,PotentialItem,2500,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14904,11526,1,PotentialItem,4350,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14905,11527,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14906,11528,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14907,11529,1,PotentialItem,500,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14908,11530,6,PotentialItem,300,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14909,11531,11,PotentialItem,50,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14910,11532,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14911,11533,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14912,11534,1,PotentialItem,500,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14913,11535,6,PotentialItem,300,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14914,11536,11,PotentialItem,50,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14915,11537,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14916,11538,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14917,11539,11,Point::Stone,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14992,11554,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14993,11555,7,TrainingField,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14994,11556,1,SpecialItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14995,11557,3,SpecialItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14996,11558,11,Point::Stone,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14997,11559,1003140,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14998,11559,3,SpecialItem,4,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
14999,11559,1,SpecialItem,5,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15000,11560,1,SpecialItem,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15001,11561,11,Point::Stone,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15002,11562,40001,AwakeningItem,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15003,11563,40001,AwakeningItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15004,11564,40001,AwakeningItem,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15005,11565,40001,AwakeningItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15006,11566,40001,AwakeningItem,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15007,11567,40001,AwakeningItem,2,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15009,11569,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15010,11570,35601,AwakeningItem,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15011,11571,35601,AwakeningItem,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15012,11572,35601,AwakeningItem,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15013,11573,35601,AwakeningItem,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15014,11574,35601,AwakeningItem,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15015,11575,11,Point::Stone,3,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15016,11576,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15017,11577,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15018,11578,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15019,11579,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15020,11580,900000,AwakeningItem,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15021,11581,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15022,11582,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15023,11583,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15024,11584,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15025,11585,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15026,11586,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15027,11587,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15028,11588,1016290,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15029,11589,1003970,Card,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
15030,11590,13502,AwakeningItem,1,0,,,2024-04-30 09:29:11.894628,2024-04-30 09:29:11.894628
