id,num,awakening_item_id,quantity,card_awakening_set_id,created_at,updated_at
1069,1,100131,5,617,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1070,1,100131,7,618,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1071,1,100132,10,619,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1072,1,100132,30,620,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1073,1,100133,30,621,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1074,1,100134,30,622,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1075,1,100081,2,623,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1076,1,100081,4,624,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1077,1,100081,6,625,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1078,1,100082,8,626,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1079,1,100082,12,627,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1080,1,100083,12,628,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1081,1,100084,12,629,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1082,1,100081,2,630,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1083,1,100081,4,631,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1084,1,100081,6,632,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1085,1,100082,8,633,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1086,1,100082,12,634,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1087,1,100083,12,635,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1088,1,100084,12,636,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1089,1,40001,7,637,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1090,1,40001,70,638,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1091,1,40001,7,639,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1092,1,32801,7,640,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1093,2,5181,7,640,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1094,3,5201,7,640,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1095,4,5191,7,640,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1096,5,5241,7,640,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1097,1,5221,14,641,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1098,2,5231,14,641,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1099,3,5182,14,641,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1100,4,5202,14,641,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1101,5,5192,14,641,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1102,1,35501,20,642,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1103,1,35301,30,643,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1104,1,35502,20,644,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1105,1,35503,20,645,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1106,1,35504,20,646,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1107,1,5491,77,647,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1108,1,5491,35,648,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1109,1,5491,35,649,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1110,1,5481,77,650,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1111,1,5481,35,651,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1112,1,5481,35,652,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1113,1,100161,3,653,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1114,1,100161,5,654,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1115,1,100161,7,655,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1116,1,100162,10,656,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1117,1,100162,30,657,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1118,1,100163,30,658,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1119,1,100164,30,659,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1120,1,100141,3,660,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1121,1,100141,5,661,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1122,1,100141,7,662,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1123,1,100142,10,663,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1124,1,100142,30,664,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1125,1,100143,30,665,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1126,1,100144,30,666,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1127,1,100151,3,667,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1128,1,100151,5,668,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1129,1,100151,7,669,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1130,1,100152,10,670,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1131,1,100152,30,671,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1132,1,100153,30,672,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1133,1,100154,30,673,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1134,1,100171,3,674,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1135,1,100171,5,675,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1136,1,100171,7,676,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1137,1,100172,10,677,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1138,1,100172,30,678,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1139,1,100173,30,679,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1140,1,100174,30,680,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1141,1,100101,2,681,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1142,1,100101,4,682,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1143,1,100101,6,683,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1144,1,100102,8,684,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1145,1,100102,12,685,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1146,1,100103,12,686,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1147,1,100104,12,687,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1148,1,16001,20,688,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1149,1,16001,20,689,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1150,1,40001,7,690,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1151,2,1001,7,690,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1152,3,1002,7,690,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1153,1,35601,5,691,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1154,1,100181,3,692,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1155,1,100181,5,693,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1156,1,100181,7,694,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1157,1,100182,10,695,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1158,1,100182,30,696,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1159,1,100183,30,697,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1160,1,100184,30,698,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1161,1,13502,15,699,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1162,1,5252,35,700,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1163,1,5252,35,701,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1164,2,5251,35,701,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1165,1,5262,35,702,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1166,1,5262,35,703,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1167,2,5261,35,703,2024-02-27 09:30:29.328865,2024-02-27 09:30:29.328865
1168,1,5252,35,704,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1169,1,5262,35,705,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1170,1,30008,7,706,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1171,1,30006,7,707,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1172,1,30014,7,708,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1173,1,31001,12,709,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1174,1,35701,5,710,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1175,1,100191,3,711,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1176,1,100191,5,712,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1177,1,100191,7,713,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1178,1,100192,10,714,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1179,1,100192,30,715,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1180,1,100193,30,716,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1181,1,100194,30,717,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1182,1,100201,3,718,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1183,1,100201,5,719,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1184,1,100201,7,720,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1185,1,100202,10,721,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1186,1,100202,30,722,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1187,1,100203,30,723,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1188,1,100204,30,724,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1189,1,32206,1,725,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1190,2,32202,3,725,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1191,3,32201,3,725,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1192,1,32206,1,726,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1193,2,32202,7,726,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1194,3,32201,7,726,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1195,1,32405,1,727,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1196,2,32404,7,727,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1197,1,32401,12,728,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1198,2,32402,12,728,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1199,3,32403,12,728,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1200,1,5511,77,729,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1201,1,5511,35,730,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1202,1,100221,3,731,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1203,1,100221,5,732,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1204,1,100221,7,733,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1205,1,100222,10,734,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1206,1,100222,30,735,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1207,1,100223,30,736,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1208,1,100224,30,737,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1209,1,100231,3,738,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1210,1,100231,5,739,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1211,1,100231,7,740,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1212,1,100232,10,741,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1213,1,100232,30,742,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1214,1,100233,30,743,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1215,1,100234,30,744,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1216,1,35401,50,745,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1217,1,36101,10,746,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1218,2,36102,5,746,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1219,1,5501,77,747,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1220,1,5501,35,748,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1221,1,5501,35,749,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1222,1,100241,3,750,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1223,1,100241,5,751,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1224,1,100241,7,752,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1225,1,100242,10,753,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1226,1,100242,30,754,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1227,1,100243,30,755,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1228,1,100244,30,756,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1229,1,40001,7,757,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1230,1,36301,10,758,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1231,1,5521,35,759,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1232,1,5521,35,760,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1233,2,32601,7,760,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1234,3,32602,7,760,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1235,4,32603,7,760,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1236,1,5521,35,761,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1237,1,100251,3,762,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1238,1,100251,5,763,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1239,1,100251,7,764,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1240,1,100252,10,765,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1241,1,100252,30,766,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1242,1,100253,30,767,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1243,1,100254,30,768,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1244,1,3061,12,769,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1245,2,3062,12,769,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1246,3,3063,12,769,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1247,4,3064,12,769,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1248,5,3066,12,769,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1249,1,5011,35,770,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1250,1,5521,21,771,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1251,2,32601,7,771,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1252,3,32602,7,771,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1253,4,32603,7,771,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1254,1,5471,21,772,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1255,2,32502,3,772,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1256,3,32503,3,772,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1257,1,32502,7,773,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1258,2,36301,7,773,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1259,3,34101,7,773,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1260,4,34102,7,773,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1261,5,34103,7,773,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1262,1,5222,77,774,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1263,1,5232,77,775,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1264,1,5222,35,776,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1265,1,5232,35,777,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1266,1,100261,3,778,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1267,1,100261,5,779,2024-02-27 09:30:29.335775,2024-02-27 09:30:29.335775
1268,1,100261,7,780,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1269,1,100262,10,781,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1270,1,100262,30,782,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1271,1,100263,30,783,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1272,1,100264,30,784,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1275,1,35502,10,786,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1276,2,35501,10,786,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1277,1,100141,2,787,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1278,1,100141,4,788,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1279,1,100141,6,789,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1280,1,100142,8,790,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1281,1,100142,12,791,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1282,1,100143,12,792,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1283,1,100144,12,793,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1284,2,100151,2,787,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1285,2,100151,4,788,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1286,2,100151,6,789,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1287,2,100152,8,790,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1288,2,100152,12,791,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1289,2,100153,12,792,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1290,2,100154,12,793,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1291,3,100161,2,787,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1292,3,100161,4,788,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1293,3,100161,6,789,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1294,3,100162,8,790,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1295,3,100162,12,791,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1296,3,100163,12,792,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1297,3,100164,12,793,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1298,1,36201,5,794,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1299,1,100271,3,795,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1300,1,100271,5,796,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1301,1,100271,7,797,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1302,1,100272,10,798,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1303,1,100272,30,799,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1304,1,100273,30,800,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1305,1,100274,30,801,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1306,1,5531,77,802,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1307,1,5531,35,803,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1308,1,100281,3,804,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1309,1,100281,5,805,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1310,1,100281,7,806,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1311,1,100282,10,807,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1312,1,100282,30,808,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1313,1,100283,30,809,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1314,1,100284,30,810,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1315,1,5451,21,811,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1316,2,5441,21,811,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1317,1,5071,10,812,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1318,2,5531,35,812,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1319,1,18101,10,813,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1320,2,18103,10,813,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1321,1,18102,10,814,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1322,2,18104,10,814,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1323,1,18102,10,815,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1324,2,18104,10,815,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1325,1,18101,10,816,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1326,2,18103,10,816,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1327,1,18103,20,817,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1328,1,18104,20,818,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1329,1,18104,20,819,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1330,1,18103,20,820,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1331,1,18104,20,821,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1332,1,18103,20,822,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1334,1,32602,7,823,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1335,1,32604,5,824,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1336,1,32603,5,825,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1337,1,36602,20,826,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1338,1,36601,20,827,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1339,1,100291,3,828,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1340,1,100291,5,829,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1341,1,100291,7,830,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1342,1,100292,10,831,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1343,1,100292,30,832,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1344,1,100293,30,833,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1345,1,100294,30,834,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1346,1,40001,7,835,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1347,1,40001,7,836,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1348,1,5551,35,837,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1349,1,5551,35,838,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1350,2,5021,35,838,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1351,1,5022,35,839,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1352,1,5022,35,840,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1353,2,5021,35,840,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1354,1,5551,35,841,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1355,1,5022,35,842,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1356,1,31023,15,843,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1357,1,60501,777,844,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1358,1,5541,77,845,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1359,1,5541,35,846,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1360,1,5541,35,847,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1361,1,36801,10,848,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1362,1,100361,3,849,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1363,1,100361,5,850,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1364,1,100361,7,851,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1365,1,100362,10,852,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1366,1,100362,30,853,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1367,1,100363,30,854,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1368,1,100364,30,855,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1369,1,100331,3,856,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1370,1,100331,5,857,2024-02-27 09:30:29.342737,2024-02-27 09:30:29.342737
1371,1,100331,7,858,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1372,1,100332,10,859,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1373,1,100332,30,860,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1374,1,100333,30,861,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1375,1,100334,30,862,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1376,1,100301,3,863,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1377,1,100301,5,864,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1378,1,100301,7,865,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1379,1,100302,10,866,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1380,1,100302,30,867,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1381,1,100303,30,868,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1382,1,100304,30,869,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1383,1,100351,3,870,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1384,1,100351,5,871,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1385,1,100351,7,872,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1386,1,100352,10,873,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1387,1,100352,30,874,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
1388,1,100353,30,875,2024-02-27 09:30:29.349611,2024-02-27 09:30:29.349611
