id,name,description,rarity,selling_exchange_point,created_at,updated_at
9021,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 2020/12/3 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9022,Premium Summon Ticket (B),"Summon Ticket for ""Premium
Dokkan Festival Ticket Summon (B)"".
Valid until 2020/12/3 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9023,Christmas Summon Ticket,"Summon Ticket for ""Merry Christmas! Dokkan Festival 
Ticket Summon"". 
Valid until 1/10/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9024,Premium Christmas Summon Ticket,"Summon Ticket for ""Merry Christmas! Premium Dokkan Festival 
Ticket Summon"". 
Valid until 1/10/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9025,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 1/24/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9026,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 2/28/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9027,Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
Valid until 3/4/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9028,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 3/17/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9029,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 4/27/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9030,Premium Summon Ticket (A),"Summon Ticket for ""Premium
Dokkan Festival Ticket Summon (A)"".
Valid until 4/27/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9031,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 4/27/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9032,Premium Summon Ticket (B),"Summon Ticket for ""Premium
Dokkan Festival Ticket Summon (B)"".
Valid until 4/27/2021 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9033,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 8/09/2021 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9034,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 8/09/2021 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9035,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 10/27/2021 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9036,Legendary Summon Ticket,"Summon Ticket for the Legendary Summon. 
Valid until 11/10/2021 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9037,Premium Legendary Summon Ticket,"Summon Ticket for the Legendary Summon. 
20 tickets are required to perform a Multi-Summon 
that allows you to recruit 20 characters. 
Valid until 11/10/2021 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9038,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 12/2/2021 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9039,Divine Dragon Carnival Ticket,"Summon Ticket for ""Divine Dragon Carnival"". 
Valid until 1/4/2022 04:00 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9040,Winter Night Ticket,"Summon Ticket for ""Glittering Winter Night 
Dokkan Festival Ticket Summon"". 
Valid until 1/11/2022 04:00 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9041,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 2/7/2022 22:29 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9042,Premium Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
20 tickets are required to perform a Multi-Summon
that allows you to recruit 20 characters.
Valid until 2/7/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9043,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 2/28/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9044,Rising Dragon Carnival Ticket,"Summon Ticket for ""Rising Dragon Carnival"". 
Valid until 3/7/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9045,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 3/24/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9046,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 4/1/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9047,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 4/27/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9048,Premium Summon Ticket (A),"Summon Ticket for ""Premium
Dokkan Festival Ticket Summon (A)"".
Valid until 4/27/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9049,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 4/27/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9050,Premium Summon Ticket (B),"Summon Ticket for ""Premium
Dokkan Festival Ticket Summon (B)"".
Valid until 4/27/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9051,Premium Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
20 tickets are required to perform a Multi-Summon
that allows you to recruit 20 characters.
Valid until 6/6/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9052,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 6/26/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9053,Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
Valid until 7/13/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9054,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 8/14/2022 22:29 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9055,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 8/14/2022 22:29 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9056,Top Legendary Summon Ticket,"Summon Ticket for the Top Legendary Summon. 
Valid until 8/14/2022 22:29 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9057,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 8/25/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9058,Epic Confrontation Summon Ticket,"Summon Ticket for ""Dokkan Festival x
Legendary Summon Carnival Ticket Summon (A)"".
Valid until 10/3/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9059,Cosmic Battle Summon Ticket,"Summon Ticket for ""Dokkan Festival x
Legendary Summon Carnival Ticket Summon (B)"".
Valid until 10/3/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9060,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 10/26/2022 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9061,Fantastically Spooky Summon Ticket,"Summon Ticket for ""Fantastically Spooky Dokkan Festival"".
Valid until 11/3/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9062,Justice Incarnate Summon Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"".
Valid until 11/11/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9063,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 12/1/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9064,Premium Summon Ticket,"Summon Ticket for ""Premium Dokkan Festival Ticket Summon"". 
Valid until 12/1/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9065,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 12/23/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9066,Starry Winter Night Ticket,"Summon Ticket for ""Starry Winter Night
Dokkan Festival Ticket Summon"".
Valid until 12/23/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9067,Premium Starry Winter Night Ticket,"Summon Ticket for ""Starry Winter Night
Premium Dokkan Festival Ticket Summon"".
Valid until 12/23/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9068,Divine Dragon Carnival Ticket,"Summon Ticket for ""Divine Dragon Carnival"".
Valid until 12/31/2022 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9069,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 1/21/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9070,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 1/21/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9071,Premium Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
20 tickets are required to perform a Multi-Summon
that allows you to recruit 20 characters.
Valid until 2/7/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9072,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 2/22/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9073,Rising Dragon Carnival Ticket,"Summon Ticket for ""Rising Dragon Carnival"". 
Valid until 3/7/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9074,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 3/24/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9075,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 4/9/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9076,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 4/26/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9077,Supreme Weekend Summon Ticket,"A Summon Ticket for ""Supreme Weekend Summon"". 
1 ticket is required to perform one summon in the 
""Supreme Weekend Summon"".",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9078,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 6/6/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9079,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 6/6/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9080,Premium Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
20 tickets are required to perform a Multi-Summon
that allows you to recruit 20 characters.
Valid until 6/6/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9081,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 6/26/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9082,Legendary Summon Ticket,"Summon Ticket for the Legendary Summon.
Valid until 7/13/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9083,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 8/18/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9084,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 8/18/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9085,Legendary Summon Carnival Ticket (A),"Summon Ticket for ""Legendary Summon Carnival
Ticket Summon (A)"". Valid until 8/18/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9086,Legendary Summon Carnival Ticket (B),"Summon Ticket for ""Legendary Summon Carnival
Ticket Summon (B)"". Valid until 8/18/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9087,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 8/31/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9088,Premium Dokkan Festival Ticket,"Summon Ticket for ""Premium Dokkan Festival
Ticket Summon"". Valid until 8/31/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9089,Dokkan Festival Ticket (A),"Summon Ticket for ""Dokkan Festival Ticket Summon (A)"". 
Valid until 10/11/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9090,Dokkan Festival Ticket (B),"Summon Ticket for ""Dokkan Festival Ticket Summon (B)"". 
Valid until 10/11/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9091,Legendary Summon Carnival Ticket (A),"Summon Ticket for ""Legendary Summon Carnival
Ticket Summon (A)"".
Valid until 10/11/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9092,Legendary Summon Carnival Ticket (B),"Summon Ticket for ""Legendary Summon Carnival
Ticket Summon (B)"".
Valid until 10/11/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9093,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 10/26/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9094,Premium Dokkan Festival Ticket,"Summon Ticket for ""Premium Dokkan Festival
Ticket Summon"". Valid until 10/26/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9095,Fantastical Parade Summon Ticket,"Summon Ticket for ""Fantastical Parade Dokkan Festival"".
Valid until 11/9/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9096,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon
[Super Saiyan 4 Goku]"". Valid until 12/6/2023 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9097,Overflowing Gratitude Ticket,"Summon Ticket for ""Overflowing Gratitude
Dokkan Festival Ticket Summon"".
Valid until 11/29/2023 15:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9098,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon
[Android #21 (Normal)]"". Valid until 12/25/2023 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9099,Divine Dragon Carnival Ticket,"Summon Ticket for ""Divine Dragon Carnival"".
Valid until 1/7/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9100,Frosty Miracle Ticket,"Summon Ticket for ""Frosty Miracle
Dokkan Festival Ticket Summon"".
Valid until 1/11/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9101,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 1/23/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9102,Rising Dragon Carnival Ticket,"Summon Ticket for ""Rising Dragon Carnival"".
Valid until 2/7/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9103,Premium Rising Dragon Carnival Ticket,"Summon Ticket for ""Premium Rising Dragon Carnival
Ticket Summon"". Valid until 2/7/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9104,Dokkan Festival Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 2/21/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9105,Super Dokkan Summon Ticket,"Summon Ticket for ""Super Dokkan Ticket Summon"".
Valid until 3/11/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9106,Magnificent Love Summon Ticket,"Summon Ticket for ""Sweets of Magnificent Love
Ticket Summon"". Valid until 3/7/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9107,Dokkan Festival Ticket 2,"Summon Ticket for ""Dokkan Festival Ticket Summon"". 
Valid until 3/11/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9108,Join Forces Summon Ticket,"Summon Ticket for ""Dokkan Festival Ticket Summon
[Piccolo & Gohan (Kid)]"". Valid until 3/24/2024 21:59 PST.",3,0,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9602,Extreme Z Dokkan Fes Ticket 2,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2018/5/2 21:59 PST.",3,50,2024-02-27 09:32:36.767742,2024-02-27 09:32:36.767742
9603,Extreme Z Dokkan Fes Ticket 3,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2018/10/25 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9604,Extreme Z Dokkan Fes Ticket 4,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2018/11/15 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9605,Extreme Z Dokkan Fes Ticket 5,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2018/12/19 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9606,Extreme Z Dokkan Fes Ticket 6,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/01/07 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9607,Extreme Z Dokkan Fes Ticket 7,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/02/05 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9608,Extreme Z Dokkan Fes Ticket 8,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/03/13 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9609,Extreme Z Dokkan Fes Ticket 9,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/04/25 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9610,Extreme Z Dokkan Fes Ticket 10,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/05/14 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9611,Extreme Z Dokkan Fes Ticket 11,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/06/30 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9612,Extreme Z Dokkan Fes Ticket 12,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/08/29 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9613,Extreme Z Dokkan Fes Ticket 13,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/10/30 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9614,Extreme Z Dokkan Fes Ticket 14,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/11/14 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9615,Extreme Z Dokkan Fes Ticket 15,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2019/12/09 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9616,Extreme Z Dokkan Fes Ticket 16,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/01/05 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9617,Extreme Z Dokkan Fes Ticket 17,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/01/29 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9618,Extreme Z Dokkan Fes Ticket 18,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/02/25 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9619,Extreme Z Dokkan Fes Ticket 19,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/03/10 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9620,Extreme Z Dokkan Fes Ticket 20,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/03/25 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9621,Extreme Z Dokkan Fes Ticket 21,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/04/30 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9622,Extreme Z Dokkan Fes Ticket 22,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/05/14 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9623,Extreme Z Dokkan Fes Ticket 23,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/06/14 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9624,Extreme Z Dokkan Fes Ticket 24,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/06/28 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9625,Extreme Z Dokkan Fes Ticket 25,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/07/08 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9626,Extreme Z Dokkan Fes Ticket 26,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/11/12 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9627,Extreme Z Dokkan Fes Ticket 27,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2020/12/10 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9628,Extreme Z Dokkan Fes Ticket 28,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2021/01/24 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9629,Extreme Z Dokkan Fes Ticket 29,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2021/03/22 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9630,Extreme Z Dokkan Fes Ticket 30,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2021/04/27 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9631,Extreme Z Dokkan Fes Ticket 31,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2021/05/31 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9632,Extreme Z Dokkan Fes Ticket 32,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2021/05/31 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9633,Extreme Z Dokkan Fes Ticket 33,"Summon ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 2021/06/27 21:59 PST.",3,50,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9634,Extreme Z Dokkan Fes Ticket 34,"Summon ticket for ""Extreme Z Dokkan Festival
Ticket Summon"".
Valid until 10/27/2021 21:59 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9635,Extreme Z Dokkan Fes Ticket 35,"Summon ticket for ""Extreme Z Dokkan Festival
Ticket Summon"".
Valid until 12/2/2021 15:59 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9636,Extreme Z Dokkan Fes Ticket 36,"Summon Ticket for ""Extreme Z Dokkan Festival
Ticket Summon"".
Valid until 5/23/2022 21:59 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9637,Extreme Z Dokkan Fes Ticket 37,"Summon Ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 8/14/2022 22:29 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9638,Extreme Z Dokkan Fes Ticket 38,"Summon Ticket for ""Extreme Z Dokkan Festival 
Ticket Summon"". 
Valid until 8/14/2022 22:29 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9639,Extreme Z Dokkan Fes Ticket 39,"Summon Ticket for ""Extreme Z Dokkan Festival
Ticket Summon"".
Valid until 8/28/2022 21:59 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
9640,Extreme Z Dokkan Fes Ticket 40,"Summon Ticket for ""Extreme Z Dokkan Festival
Ticket Summon"".
Valid until 11/24/2022 21:59 PST.",3,0,2024-02-27 09:32:36.774237,2024-02-27 09:32:36.774237
