id,achievement_category_id,name,description,rarity,width,height,text_color,frame_image_name,link_to,priority,open_at,end_at,created_at,updated_at
412,2,"Conqueror of the 
""Revenge"" Path","Clear Stage 42 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710041,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
413,2,"Conqueror of the 
""Team Bardock"" Path","Clear Stage 43 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710042,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
414,2,"Conqueror of the 
""Inhuman Deeds"" Path","Clear Stage 44 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710043,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
415,2,"Conqueror of the 
""Earthlings"" Path","Clear Stage 45 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710044,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
416,2,"Conqueror of the 
""Special Pose"" Path","Clear Stage 46 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710045,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
417,2,"Conqueror of the 
""Majin Power"" Path","Clear Stage 47 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710046,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
418,2,"Conqueror of the 
""Rapid Growth"" Path","Clear Stage 48 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710047,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.864257,2024-02-27 09:30:19.864257
419,2,"Conqueror of the 
""All-Out Struggle"" Path","Clear Stage 49 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710048,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
420,2,"Conqueror of the ""Saviors"" Path","Clear Stage 50 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710049,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
421,2,"Conqueror of the 
""Planet Namek Saga"" Path","Clear Stage 51 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710050,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
422,2,"Conqueror of the 
""Joined Forces"" Path","Clear Stage 52 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710051,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
423,2,"Conqueror of the 
""Siblings' Bond"" Path","Clear Stage 53 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710052,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
424,2,"Conqueror of the 
""Worthy Rivals"" Path","Clear Stage 54 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710053,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
425,2,"Conqueror of the 
""Androids/Cell Saga"" Path","Clear Stage 55 of the Challenge Event ""Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:710,22710054,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
426,2,"Conqueror of the Extreme 
""Super TEQ Type"" Path","Clear Stage 1 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720000,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
427,2,"Conqueror of the Extreme 
""Extreme TEQ Type"" Path","Clear Stage 2 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720001,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
428,2,"Conqueror of the Extreme 
""Super INT Type"" Path","Clear Stage 3 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720002,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
429,2,"Conqueror of the Extreme 
""Extreme INT Type"" Path","Clear Stage 4 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720003,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
430,2,"Conqueror of the Extreme 
""Super PHY Type"" Path","Clear Stage 5 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720004,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
431,2,"Conqueror of the Extreme 
""Extreme PHY Type"" Path","Clear Stage 6 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720005,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
432,2,"Conqueror of the Extreme 
""Super AGL Type"" Path","Clear Stage 7 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720006,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
433,2,"Conqueror of the Extreme 
""Extreme AGL Type"" Path","Clear Stage 8 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720007,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
434,2,"Conqueror of the Extreme 
""Super STR Type"" Path","Clear Stage 9 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720008,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
435,2,"Conqueror of the Extreme 
""Extreme STR Type"" Path","Clear Stage 10 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720009,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
436,2,"Conqueror of the Extreme 
""Super Type"" Path","Clear Stage 11 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720010,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
437,2,"Conqueror of the Extreme 
""Extreme Type"" Path","Clear Stage 12 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720011,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
438,2,"Conqueror of the 
Extreme ""Fusion"" Path","Clear Stage 13 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720012,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
439,2,"Conqueror of the Extreme 
""Shadow Dragon Saga"" Path","Clear Stage 14 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720013,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
440,2,"Conqueror of the 
Extreme ""Peppy Gals"" Path","Clear Stage 15 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720014,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
441,2,"Conqueror of the Extreme 
""Hybrid Saiyans"" Path","Clear Stage 16 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720015,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
442,2,"Conqueror of the Extreme 
""Resurrected Warriors"" Path","Clear Stage 17 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720016,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
443,2,"Conqueror of the Extreme 
""Realm of Gods"" Path","Clear Stage 18 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720017,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
444,2,"Conqueror of the Extreme 
""Majin Buu Saga"" Path","Clear Stage 19 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720018,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
445,2,"Conqueror of the 
Extreme ""Potara"" Path","Clear Stage 20 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720019,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
446,2,"Conqueror of the Extreme 
""Universe Survival Saga"" Path","Clear Stage 21 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720020,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
447,2,"Conqueror of the Extreme 
""Super Saiyan 3"" Path","Clear Stage 22 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720021,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
448,2,"Conqueror of the 
Extreme ""Giant Form"" Path","Clear Stage 23 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720022,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
449,2,"Conqueror of the Extreme 
""Transformation Boost"" Path","Clear Stage 24 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720023,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
450,2,"Conqueror of the Extreme 
""Ginyu Force"" Path","Clear Stage 25 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720024,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
451,2,"Conqueror of the Extreme 
""Movie Bosses"" Path","Clear Stage 26 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720025,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
452,2,"Conqueror of the Extreme 
""Pure Saiyans"" Path","Clear Stage 27 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720026,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
453,2,"Conqueror of the Extreme 
""Future Saga"" Path","Clear Stage 28 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720027,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
454,2,"Conqueror of the 
Extreme ""Full Power"" Path","Clear Stage 29 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720028,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
455,2,"Conqueror of the 
Extreme ""Androids"" Path","Clear Stage 30 of the Challenge Event 
""Extreme Super Battle Road"".",2,0,0,2,normal_gold,internal:EventTopScene:720,22720029,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
456,2,Fierce Battles on Planet Namek!,"Complete all the missions related to Stage 1 of 
the Challenge Event ""Collection of Epic Battles"".",2,0,0,2,normal_gold,internal:EventTopScene:760,22760000,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
457,2,Nightmares of Planet Namek!,"Complete all the missions related to Stage 2 of 
the Challenge Event ""Collection of Epic Battles"".",2,0,0,2,normal_gold,internal:EventTopScene:760,22760001,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
458,2,"Dragon Ball History 
Androids/Cell Saga (vs. Super Warriors)","Complete all the missions related to Stage 1 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713000,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
459,2,"Dragon Ball History 
Androids/Cell Saga (vs. Androids)","Complete all the missions related to Stage 2 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713001,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
460,2,"Dragon Ball History 
Vs. Goku's Family","Complete all the missions related to Stage 3 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713002,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
461,2,"Dragon Ball History 
Vs. Vegeta's Family","Complete all the missions related to Stage 4 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713003,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
462,2,"Dragon Ball History 
Dragon Ball Super: Broly","Complete all the missions related to Stage 5 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713004,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
463,2,"Dragon Ball History 
DB Super: Future Trunks Saga","Complete all the missions related to Stage 6 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713005,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
464,2,"Dragon Ball History 
Vs. Youths","Complete all the missions related to Stage 7 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713006,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
465,2,"Dragon Ball History 
Vs. Warriors of Universe 6","Complete all the missions related to Stage 8 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713007,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
466,2,"Dragon Ball History 
Vs. Babidi's Army","Complete all the missions related to Stage 9 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713008,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
467,2,"Dragon Ball History 
Vs. Majin Buu","Complete all the missions related to Stage 10 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713009,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
468,2,"Dragon Ball History 
Vs. Shadow Dragons","Complete all the missions related to Stage 11 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713010,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
469,2,"Dragon Ball History 
Vs. Warriors of Universe 7","Complete all the missions related to Stage 12 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713011,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
470,2,"Dragon Ball History 
Vs. Formidable Saiyans","Complete all the missions related to Stage 13 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713012,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
471,2,"Dragon Ball History 
Dragon Ball GT: Ultimate DB Saga","Complete all the missions related to Stage 14 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713013,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
472,2,"Dragon Ball History 
Vs. Fused Fighters","Complete all the missions related to Stage 15 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713014,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
473,2,"Dragon Ball History 
Vs. Super Warrior Tag Teams","Complete all the missions related to Stage 16 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713015,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
474,2,"Dragon Ball History 
Vs. Bond of Master and Disciple","Complete all the missions related to Stage 17 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713016,2022-03-18 06:18:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
475,2,"Dragon Ball History Vs. Participants 
of the 25th World Tournament","Complete all the missions related to Stage 18 of 
the Challenge Event ""Infinite Dragon Ball History"".",2,0,0,2,normal_gold,internal:EventTopScene:713,22713017,2022-04-14 06:30:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
476,2,Fighting Legend: Goku,"Clear the Challenge Event ""Fighting Legend Goku"".",0,0,0,0,normal_bronze,internal:EventTopScene:712,22712002,2022-05-09 08:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
477,2,Fighting Legend: Goku,"Clear the Challenge Event ""Fighting Legend Goku"" 
without using any Support Items.",1,0,0,1,normal_silver,internal:EventTopScene:712,22712001,2022-05-09 08:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
478,2,Fighting Legend: Goku,"Complete all the missions related to the 
Challenge Event ""Fighting Legend: Goku"".",2,0,0,2,normal_gold,internal:EventTopScene:712,22712000,2022-05-09 08:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
479,2,Fighting Legend: Goku [GT Edition],"Clear the Challenge Event 
""Fighting Legend: Goku [GT Edition]"".",0,0,0,0,normal_bronze,internal:EventTopScene:741,22741002,2022-05-09 08:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
480,2,Fighting Legend: Goku [GT Edition],"Clear the Challenge Event ""Fighting Legend: Goku 
[GT Edition]"" without using any Support Items.",1,0,0,1,normal_silver,internal:EventTopScene:741,22741001,2022-05-09 08:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
481,2,Fighting Legend: Vegeta,"Clear the Challenge Event ""Fighting Legend: Vegeta"".",0,0,0,0,normal_bronze,internal:EventTopScene:742,22742001,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
482,2,Fighting Legend: Vegeta,"Clear the Challenge Event ""Fighting Legend: Vegeta"" 
without using any Support Items.",1,0,0,1,normal_silver,internal:EventTopScene:742,22742000,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
483,2,Iwne's Seal of Approval,"Clear Stage 1 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750000,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
484,2,Heles' Seal of Approval,"Clear Stage 2 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750001,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
485,2,Mosco's Seal of Approval,"Clear Stage 3 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750002,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
486,2,Quitela's Seal of Approval,"Clear Stage 4 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750003,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
487,2,Arack's Seal of Approval,"Clear Stage 5 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750004,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
488,2,Champa's Seal of Approval,"Clear Stage 6 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750005,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
489,2,Beerus' Seal of Approval,"Clear Stage 7 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750006,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
490,2,Liquiir's Seal of Approval,"Clear Stage 8 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750007,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
491,2,Sidra's Seal of Approval,"Clear Stage 9 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750008,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
492,2,Rumsshi's Seal of Approval,"Clear Stage 10 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750009,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
493,2,Belmod's Seal of Approval,"Clear Stage 11 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750010,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
494,2,Geene's Seal of Approval,"Clear Stage 12 of the Challenge Event ""Epic! 
Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750011,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
495,2,God of Destruction-Level Strength,"Clear all stages of the Challenge Event 
""Epic! Transcendent! Gods of Destruction Assemble"".",2,0,0,2,normal_gold,internal:EventTopScene:750,22750012,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
496,2,I'll Do It Without the Photo Op...,"Deal 10 million or more damage 
with a single attack in any stage between 
1 and 3 of ""Give it a Dokkan! Punch Machine!"".",0,0,0,0,normal_bronze,internal:EventTopScene:711,22711005,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
497,2,Hyaaah!,"Deal 50 million or more damage 
with a single attack in any stage between 
1 and 3 of ""Give it a Dokkan! Punch Machine!"".",1,0,0,1,normal_silver,internal:EventTopScene:711,22711004,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
498,2,"Is There Any Man Here 
Who Can Beat Me?!","Deal 99.99 million or more damage 
with a single attack in any stage between 
1 and 3 of ""Give it a Dokkan! Punch Machine!"".",2,0,0,2,normal_gold,internal:EventTopScene:711,22711003,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
499,2,Rrrg... This Is Stupid...,"Deal 10 million or more damage 
with a single attack in any stage between 
4 and 6 of ""Give it a Dokkan! Punch Machine!"".",0,0,0,0,normal_bronze,internal:EventTopScene:711,22711002,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
500,2,I Told You to Be Careful!,"Deal 50 million or more damage 
with a single attack in any stage between 
4 and 6 of ""Give it a Dokkan! Punch Machine!"".",1,0,0,1,normal_silver,internal:EventTopScene:711,22711001,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
501,2,It's Hard to Control!,"Deal 99.99 million or more damage 
with a single attack in any stage between 
4 and 6 of ""Give it a Dokkan! Punch Machine!"".",2,0,0,2,normal_gold,internal:EventTopScene:711,22711000,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
502,2,Beginner Master,"Clear all stages of the Beginner's Event ""An Epic Showdown"".",0,0,0,0,normal_bronze,internal:EventTopScene:403,29223001,2022-07-07 00:00:00,2038-01-01 00:00:00,2024-02-27 09:30:19.879954,2024-02-27 09:30:19.879954
