id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
2434,241051,1012110,Card,1,0,Tien x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2435,241051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2436,241051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2437,241051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2438,241051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2439,241051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2440,241101,1012110,Card,1,0,Tien x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2441,241101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2442,241101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2443,241101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2444,241101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2445,241101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2446,241151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2447,241151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2448,241151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2449,241151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2450,241151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2451,241201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2452,241201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2453,241201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2454,241201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2455,241201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2456,241251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2457,241251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2458,241251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2459,241251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2460,241251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2501,251001,1012110,Card,2,0,Tien x2,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2502,251001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2503,251001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2504,251001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2505,251001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2506,251001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2507,251001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2508,251002,1012110,Card,1,0,Tien x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2509,251002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2510,251002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.744297,2024-04-30 09:32:02.744297
2511,251002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2512,251002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2513,251002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2514,251002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2515,251004,1012110,Card,1,0,Tien x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2516,251004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2517,251004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2518,251004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2519,251004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2520,251004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2521,251004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2522,251011,1012110,Card,1,0,Tien x1,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2523,251011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2524,251011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2525,251011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2526,251011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2527,251011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2528,251021,1012110,Card,1,0,Tien x1,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2529,251021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2530,251021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2531,251021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2532,251021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2533,251021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2534,251051,1012110,Card,1,0,Tien x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2535,251051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2536,251051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2537,251051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2538,251051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2539,251051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2540,251101,1012110,Card,1,0,Tien x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2541,251101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2542,251101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2543,251101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2544,251101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2545,251101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2546,251151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2547,251151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2548,251151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2549,251151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2550,251151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2551,251201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2552,251201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2553,251201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2554,251201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2555,251201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2556,251251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2557,251251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2558,251251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2559,251251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2560,251251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2601,261001,1012110,Card,2,0,Tien x2,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2602,261001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2603,261001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2604,261001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2605,261001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2606,261001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2607,261001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2608,261002,1012110,Card,1,0,Tien x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2609,261002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2610,261002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2611,261002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2612,261002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2613,261002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2614,261002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2615,261004,1012110,Card,1,0,Tien x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2616,261004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2617,261004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2618,261004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2619,261004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2620,261004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2621,261004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2622,261011,1012110,Card,1,0,Tien x1,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2623,261011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2624,261011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2625,261011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2626,261011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2627,261011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2628,261021,1012110,Card,1,0,Tien x1,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2629,261021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2630,261021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2631,261021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2632,261021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2633,261021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2634,261051,1012110,Card,1,0,Tien x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2635,261051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2636,261051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2637,261051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2638,261051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2639,261051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2640,261101,1012110,Card,1,0,Tien x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2641,261101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2642,261101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2643,261101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2644,261101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2645,261101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2646,261151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2647,261151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2648,261151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2649,261151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2650,261151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-04-30 09:32:02.753132,2024-04-30 09:32:02.753132
2651,261201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2652,261201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2653,261201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2654,261201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2655,261201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2656,261251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2657,261251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2658,261251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2659,261251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2660,261251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2701,271001,1015160,Card,2,0,Yamcha x2,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2702,271001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2703,271001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2704,271001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2705,271001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2706,271001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2707,271001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2708,271002,1015160,Card,1,0,Yamcha x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2709,271002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2710,271002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2711,271002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2712,271002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2713,271002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2714,271002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2715,271004,1015160,Card,1,0,Yamcha x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2716,271004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2717,271004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
2718,271004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-04-30 09:32:02.761949,2024-04-30 09:32:02.761949
