id,name,description,created_at,updated_at
650,Winning is Everything,"ATK +12% and recovers 3000 HP 
per Ki Sphere obtained",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
651,Focused Strength,STR Type ATK +25%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
652,Pleasure in Battle,Ki +2 and ATK +60% when HP is 80% or less,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
653,Full-Power Body,Ki +2 and ATK +70% when HP is 99% or less,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
654,Capricious Combatant,"Changes INT Ki Spheres 
to STR Ki Spheres and ATK +20%",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
655,A Brand-new Ability,ATK +12% per STR Ki Sphere obtained,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
656,Broadened Knowledge,Recovers 30% of damage dealt as HP,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
657,Lowborn and Lethal,"ATK +70% when Ki is 9 or more; 
turns into Giant Ape when conditions are met",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
658,Lowborn and Lethal,"ATK +70% when Ki is 9 or more; 
turns into Giant Ape when conditions are met",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
659,Smoldering Will,ATK & DEF +70% when HP is 80% or less,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
660,Unbelievable Speed,"Ki +3 for all allies when HP is 99% or 
below",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
661,Superior Strength,Ki +2 and ATK +20% for all allies,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
662,Half-Hour of Endurance,"ATK +12% per PHY Ki Sphere obtained; 
recovers HP with sweet treats",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
663,Half-Hour of Tolerance,"ATK & DEF +5% per Ki Sphere obtained; 
recovers HP with sweet treats",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
664,Moment of Vengeance,"Reduces damage received by 50% and 
ATK +50% when HP is 50% or more",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
665,Moment of Counterattack,"Reduces damage received by 70% and 
ATK +70% when HP is 50% or more",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
666,Rampant Malice,"Reduces damage received by 90% 
when HP is 50% or more",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
667,Golden Evolution,ATK & DEF +60% at start of turn,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
668,Fear Incarnate,"ATK +5000 when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
669,Confident Androids,"ATK +8000 when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
670,Brimming Confidence,"ATK +10000 when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
671,Android's True Power,"ATK +15000 when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
672,Justice Approaches,"Ki +2 and ATK +5000 when HP is 50% 
or above",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
673,All in One Punch,"ATK +80% when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
674,Unmissable Chance,ATK +10000 when facing only 1 enemy,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
675,Divergence of Evil,"Recovers 10% HP and 
ATK & DEF +5000 at start of turn",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
676,Emerging Magic,"All allies' ATK +30% 
when HP is 80% or less",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
677,Evil Intimidation,ATK +60%; all enemies' ATK -20%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
678,Evil Domination,ATK +80%; all enemies' ATK -30%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
679,Surging Bloodlust,ATK +60%; all enemies' DEF -20%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
680,Rampant Bloodlust,ATK +80%; all enemies' DEF -30%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
681,Battlefield Concentration,ATK +70% when facing 3 or less enemies,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
682,Straining Ki,"ATK & DEF +70% when HP is 30% or 
above",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
683,Turning the Tables,ATK +20% when HP is 80% or below,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
684,Arctic Blast,Attacked enemy's ATK & DEF -20%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
685,Fair and Square,"Ki +2 and ATK +70% 
when facing only 1 enemy",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
686,Stunning Elasticity,Damage received -10%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
687,Extroadinary Rotation,ATK +1500 as the 1st attacker in a turn,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
688,Cunning Trap,"ATK +30% when facing 2 or more 
enemies",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
689,Adventure Calls,High chance of ATK +25% for all allies,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
690,Hero Worship,"ATK +50% when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
691,Courageous Soul,ATK +80% at start of turn,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
692,Whoop of Victory,ATK +30% for all allies,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
693,Grand Wish,"All allies' Ki +3 when HP is 30% or 
above",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
694,The Feeling's Back,"ATK +90% when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
695,Fruits of Discipline,ATK +70% when Ki is 6 or more,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
696,Power to Survive a Crisis,"All allies' Ki +2 and ATK +20% when HP 
is 50% or above",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
697,Time Traveler's Wisdom,"Ki +3 and ATK +5000 when facing only 
1 enemy",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
698,Decisive Response,"Extreme Class Ki +2; 
ATK +2500 per Ki Sphere obtained",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
699,The Rush of Battle,"Extreme Class Ki +3; 
ATK +3000 per Ki Sphere obtained",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
700,Seasoned Warrior,ATK & DEF +30% when Ki is 7 or more,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
701,Mark of a Good Kid,"When HP is 30% or above, Ki +3 and 
ATK +3000",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
702,Bundle of Energy,ATK +5000 as the 1st attacker in a turn,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
703,Unexpected Action,Attacked enemy's ATK -10% for 3 turns,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
704,Emergency Action,"High chance of ATK +20% and Ki +2 for 
AGL Type",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
705,Merciless,"High chance of ATK +20% and Ki +2 for 
PHY Type",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
706,Heart and Soul,Ki +2 and ATK +7000 at start of turn,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
707,Reliable Power,"DEF +5000, and allies' DEF +2500",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
708,Reliable Intellect,"DEF +8000, and allies' DEF +4000",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
709,Trustworthy Warrior,"DEF +10000, and allies' DEF +5000",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
710,Pumped Up!,ATK +70% when Ki is 9 or more,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
711,Totally Pumped!,ATK +90% when Ki is 7 or more,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
712,Devastating Power,"ATK & DEF +60% when HP is 30% or 
above",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
713,Unbridled Power,"ATK & DEF +70% when HP is 30% or 
above",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
714,Good Aftermornight!,"ATK +80% when performing a Super 
Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
715,A Sincere Heart,"ATK & DEF +60% when facing only 1 
enemy",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
716,The Bravest Finger,"When HP is 50% or above, Ki +5 and all 
enemies' ATK & DEF -20%",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
717,Aces in Hand,"Medium chance that all enemies' ATK 
-20%",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
718,Declaration of War,High chance of ATK +100%,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
719,Miracles Descend,"Disable rampage; when HP is 30% or 
above, Ki +3 and ATK +5000",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
720,Total Resolve,"Disable rampage; ATK +90% when 
performing a Super Attack",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
721,Flooding Memories,"Disable rampage; change PHY Ki to 
Rainbow Ki; ATK +30%",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
722,Father's Teachings,ATK +30% when facing only 1 enemy,2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
723,Never Back Down,"Great chance of ATK & DEF +20% for 
all allies",2024-04-30 09:29:15.663656,2024-04-30 09:29:15.663656
724,Rapid Assessment,ATK & DEF +15% for all allies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
725,Turn the Tables,"High chance of launching up to 
2 additional attacks, each of which has 
a rare chance of becoming a Super Attack; 
damage received from normal attacks -20% 
and counters with enormous power",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
726,Unfathomable Speed,"Great chance of launching up to 
2 additional attacks, each of which has 
a chance of becoming a Super Attack; 
damage received from normal attacks -30% 
and counters with tremendous power",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
727,Physical Adaptation,"ATK +80% and Extreme Class Ki +2 
at start of turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
728,Mastery of Strength,"ATK +100% and Extreme Class Ki +3 
at start of turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
729,Chance for Retaliation,ATK +70% when facing only 1 enemy,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
730,Counter Slash,ATK +80% when facing only 1 enemy,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
731,Mistrust of Humanity,"Recovers 7% HP and ATK +50% 
when HP is 80% or less",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
732,Warped Aesthetics,"Recovers 10% HP and ATK +60% 
when HP is 80% or less",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
733,Survival Strategy,High chance of stunning the attacked enemy,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
734,Almighty Perseverance,"High chance of ATK +20% and Ki +2 for 
TEQ Type",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
735,Demon King's Duress,"High chance of ATK +20% and Ki +2 for 
INT Type",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
736,Master Roshi's Prestige,"High chance of ATK +20% and Ki +2 for 
STR Type",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
737,Revealed Power,ATK +80% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
738,End of the Game,ATK +100% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
739,Powers Combined,Ki +3 and ATK +70% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
740,Assimilated Energy,Recover 30% of damage dealt as health,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
741,N'cha!,"ATK +120% when performing a Super 
Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
742,Unmitigated Panic,"The attacked enemy ATK -15% for 3 
turns",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
743,Now's the Time,"ATK +4000 but DEF reduced to 0 when 
facing 2 or more enemies",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
744,Thirst for Battle,Medium chance of stunning all enemies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
745,A Surprising Idea,"ATK & DEF +60% 
when performing a Super Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
746,Enraged at Evil,ATK +80% when facing only 1 enemy,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
747,True Saiyan Potential,ATK & DEF +60% when facing only 1 enemy,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
748,Mortals' True Power,ATK & DEF +70% when facing only 1 enemy,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
749,Humanity's Final Wish,ATK & DEF +20% for all allies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
750,Humanity's Last Hope,ATK & DEF +25% for all allies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
751,Fighting to the Finish,"ATK & DEF +25% for 7 turns 
from the character's entry turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
752,Furious Resolve,"ATK & DEF +30% for 7 turns 
from the character's entry turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
753,Intense Clash,ATK +70% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
754,Recognized Power,"ATK & DEF +7000 
when HP is 30% or more",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
755,The Nightmare Begins,ATK +5000 & DEF +2000 at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
756,Never-Ending Horror,ATK +8000 & DEF +4000 at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
757,End of Everything,"ATK +13000 & DEF +5000 at start of 
turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
758,Light of Resolution,"Changes STR Ki Spheres to INT Ki Spheres; 
ATK +12% per INT Ki Sphere obtained",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
759,Light of Miracles,"Changes STR Ki Spheres to INT Ki Spheres; 
ATK +15% per INT Ki Sphere obtained",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
760,A God Conflicted,"ATK +100%; ATK -15% for 
Super Class allies",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
761,Discord of Gods & Men,"ATK +120%; ATK -10% for 
Super Class allies",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
762,Radiant Pressure,Attacked enemy's ATK -25%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
763,Duel of Might,"Ki +4 and ATK +60% at start of turn, 
and weaken Regeneration",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
764,Undeniable Power,ATK +70% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
765,Foundations for Victory,"ATK +10000 at start of battle (once 
only)",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
766,Saiyan Pressure,"ATK +80%; Extreme Class 
enemies' ATK & DEF -15%",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
767,Princely Pressure,"ATK +100%; Extreme Class 
enemies' ATK & DEF -20%",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
768,Next Level of Saiyan Power,"ATK & DEF +80% when performing a 
Super Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
769,Overwhelming Force,"Change Rainbow Ki Spheres to PHY Ki 
Spheres; ATK & DEF +20%",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
770,A Supreme New Power,"ATK +100% when performing a Super 
Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
771,Provocative Costume,All Types ATK & DEF +3000,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
772,Incisive Intellect,"Medium chance of stunning all enemies; 
all allies' Ki +2",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
773,Power of the Turtle School,"Ki +3 and ATK & DEF +2000 at start of 
turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
774,Power Level Surge,ATK +7000 & DEF +3000 at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
775,Full of Energy,"ATK +100% when performing a Super 
Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
776,Dedicated to Training,ATK +40% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
777,Battle-Forged Friendships,"Ki +2 and ATK +20% for all allies when 
HP is 50% or above",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
778,World on His Shoulders,"ATK +120%; medium chance of 
nullifying enemy's Super Attack and 
countering with enormous power",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
779,Warrior of the Galaxy,"ATK +150%; medium chance of 
nullifying enemy's Super Attack and 
countering with tremendous power",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
780,Burning Rivalry,"ATK & DEF +100%; medium chance of 
nullifying enemy's Super Attack and 
countering with enormous power",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
781,Another Secret Strategy,"ATK & DEF +120%; medium chance of 
nullifying enemy's Super Attack and 
countering with tremendous power",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
782,"Like Mother, Like Daughter","ATK & DEF +25% for all allies when HP 
is 30% or above",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
783,As Brave as Daddy,"ATK & DEF +30% for all allies when HP 
is 30% or above",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
784,Focused Power,"ATK +80% when performing a Super 
Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
785,Concentrated Power,"ATK +100% when performing a Super 
Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
786,The Tail Returns,"All allies' ATK +33%; 
turns into Giant Ape when conditions are met",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
787,Blutz Waves of Hatred,"ATK +100% when HP is 30% or more; 
turns into Giant Ape when conditions are met",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
788,Power Over Evil,Super Class Ki +2 and ATK +25%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
789,Legend of the Demon King,All enemies' ATK -25%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
790,Terrifying Measures,Extreme Class Ki +3 and ATK +25%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
791,Technical Mastery,"Changes STR Ki Spheres to 
Rainbow Ki Spheres; ATK +40%",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
792,Super Warrior's Rage,"All allies' ATK & DEF +25% 
when HP is 30% or more",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
793,Scintillating Power,"ATK +15000 and Ki +3 when facing 2 or 
more enemies",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
794,The Ultimate Goal,"Ki +3 and ATK +7000 
when facing only 1 enemy",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
795,Pursuit of Knowledge,"ATK +90% when performing a Super 
Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
796,A New Dominator,ATK & DEF +5000 at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
797,Knowledge Acquired on Earth,TEQ Type Ki +2 and DEF +20%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
798,Saiyan and Tuffle Knowledge,TEQ Type Ki +3 and DEF +30%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
799,A Power Fully Explored,INT Type Ki +2 and DEF +20%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
800,Distorted Power,INT Type Ki +3 and DEF +30%,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
801,Vicious Judgment,ATK +18000 when HP is 99% or below,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
802,Malevolent Assault,"All allies' ATK +30% and 
Extreme Class Ki +2",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
803,Power Overdrive,"ATK +10000 and DEF +5000 
when HP is 50% or more",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
804,True Form Revealed,"Ki +3 and ATK +90% when 
facing only 1 enemy",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
805,Desperate Attack,ATK & DEF +90% when HP is 80% or less,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
806,Mobilization Order,Ki +1 and ATK +3000 for all allies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
807,Combat Order,Ki +2 and ATK +5000 for all allies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
808,Finish Sign,Ki +3 and ATK +7777 for all allies,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
809,Preparation for Adventures,"Ki +3 at start of turn; recover 7777 HP 
per Rainbow Ki obtained",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
810,Universal Prestige,"Attacked enemy's ATK -20%; recover 
20% of damage dealt as health",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
811,More than Capable,ATK & DEF +10% per Ki Sphere obtained,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
812,On the Right Track,AGL Type Ki +3 and ATK & DEF +2000,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
813,Act on Principle,"ATK +50% and DEF +100% for 7 turns 
from the character's entry turn",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
814,The Greatest Challenge,ATK +12% per Ki Sphere obtained,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
815,Emotional Release,ATK +15% per Ki Sphere obtained,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
816,Father's Encouragement,"ATK +18% per Ki Sphere obtained, 
and Ki +1 whenever Ki is 
raised with Ki Spheres",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
817,Sheer Terror,"ATK & DEF +80%; 
launches an additional attack that has 
a rare chance of becoming a Super Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
818,Abject Hell,"ATK & DEF +100%; 
launches an additional attack that has 
a chance of becoming a Super Attack",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
819,Declaration of Omnipotence,ATK +90% at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
820,Rapid Conquest,ATK & DEF +7500 at start of turn,2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
821,Armored Squadron Leader,"AGL & TEQ Type Ki +2 and 
ATK & DEF +20%",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
822,Interspecies Friendship,"ATK +200% and fully recover HP when 
HP is 30% or below (once only)",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
823,Wicked Grin,"PHY Type Ki +3, 
plus an additional ATK & DEF +40% 
for Extreme PHY Type",2024-04-30 09:29:15.670063,2024-04-30 09:29:15.670063
824,On Hallowed Ground,"PHY Type Ki +3, 
plus an additional ATK & DEF +40% 
for Super PHY Type",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
825,Genius Power,ATK +50% when performing a Super Attack,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
826,Master of the Bluff,Great chance of ATK -80%,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
827,Rampant Strength,"ATK +100% and ATK +15% per 
Rainbow Ki Sphere obtained",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
828,Earth-Shaking Strength,"ATK +120% and ATK +20% per 
Rainbow Ki Sphere obtained",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
829,For His Friends,Ki +5 and ATK +12000 as the 3rd attacker in a turn,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
830,Time-Bound Transformation,Ki +3 and ATK & DEF +7000 at start of turn,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
831,To Ever Higher Levels,High chance of ATK +180%,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
832,Schemes of the Demon Realm,"ATK +40000 and DEF +15000 
when facing 2 or fewer enemies",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
833,Shadowy Strength,"ATK +50000 and DEF +20000 
when facing 2 or fewer enemies",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
834,Thirsting Strength,Ki +2 and ATK +20% for all allies when HP is 30% or above,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
835,Swift Incisions,Change STR Ki Spheres to TEQ Ki Spheres; ATK +40%,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
836,Roaring Courage,ATK +30% for all allies when HP is 30% or above,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
837,Dangerous Touch,"Medium chance to stun the attacked 
enemy",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
838,Research and Preparation,"Ki +4 at start of turn; recover 8888 HP 
per Rainbow Ki Sphere obtained",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
839,Leave No Friend Behind,ATK +90% at start of turn,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
840,Genius Prince,Attacked enemy's ATK -40%,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
841,Duel Between Rivals,"ATK +80% when performing a Super 
Attack",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
842,Battle to the Death,"ATK +100% when performing a Super 
Attack",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
843,For the Dearly Beloved,"ATK +150% when performing a Super 
Attack",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
844,Concealed Mechanism,"Reduces damage received by 30%; 
ATK +20% with each attack received 
(up to 100%)",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
845,Nightmarish Mechanism,"Reduces damage received by 40%; 
ATK +30% with each attack received 
(up to 120%)",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
846,Limbering Up,ATK +80% when facing only 1 enemy,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
847,Target Confirmed,"ATK +90% and Ki +2 when 
facing only 1 enemy",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
848,Signal Fire of War,"AGL & INT Types 
Ki +1 and ATK & DEF +20%",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
849,Signal Fire of Rebellion,"AGL & INT Types 
Ki +2 and ATK & DEF +25%",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
850,Invasion Plan,"Changes STR Ki Spheres to 
TEQ Ki Spheres",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
851,Invasion Ambitions,"Changes STR Ki Spheres to 
TEQ Ki Spheres; ATK +20%",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
852,Permeating Power,"Changes TEQ Ki Spheres to 
PHY Ki Spheres",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
853,Dark Ambition,"Changes TEQ Ki Spheres to 
PHY Ki Spheres; ATK +20%",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
854,Earth-Defending Faith,"AGL and STR Type Ki +2 and ATK & 
DEF +25%",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
855,Sneaky Strike,"ATK +90% when performing a Super 
Attack",2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
856,Incomparable Tyranny,ATK +90% at start of turn,2024-04-30 09:29:15.676297,2024-04-30 09:29:15.676297
