id,type,z_battle_stage_effect_escalation_type,banner_image_path,listbutton_image_path,announcement_id,priority,danger_line_hp,start_at,end_at,eventkagi_start_at,eventkagi_end_at,enable_battle_auto,cpu_friend_list_id,related_z_battle_stage_id,unlock_conditions
100,ZBattleStage::Normal,100,banners/en/event/eve_banner/zbattle_list_banner_100.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_100.png,103332,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514,,{}
101,ZBattleStage::Normal,101,banners/en/event/eve_banner/zbattle_list_banner_101.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_101.png,103333,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514,,{}
102,ZBattleStage::Normal,102,banners/en/event/eve_banner/zbattle_list_banner_102.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_102.png,103315,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514,,{}
103,ZBattleStage::Normal,103,banners/en/event/eve_banner/zbattle_list_banner_103.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_103.png,103550,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
104,ZBattleStage::Normal,104,banners/en/event/eve_banner/zbattle_list_banner_104.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_104.png,103551,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
105,ZBattleStage::Normal,105,banners/en/event/eve_banner/zbattle_list_banner_105.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_105.png,103562,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
106,ZBattleStage::Normal,106,banners/en/event/eve_banner/zbattle_list_banner_106.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_106.png,103563,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
107,ZBattleStage::Normal,107,banners/en/event/eve_banner/zbattle_list_banner_107.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_107.png,103579,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
108,ZBattleStage::Normal,108,banners/en/event/eve_banner/zbattle_list_banner_108.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_108.png,103580,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
109,ZBattleStage::Normal,109,banners/en/event/eve_banner/zbattle_list_banner_109.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_109.png,103364,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514,,{}
110,ZBattleStage::Normal,110,banners/en/event/eve_banner/zbattle_list_banner_110.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_110.png,103473,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-07-07 00:00:00,2038-01-01 00:00:00,1,514,,{}
111,ZBattleStage::Normal,111,banners/en/event/eve_banner/zbattle_list_banner_111.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_111.png,103599,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514,,{}
112,ZBattleStage::Normal,112,banners/en/event/eve_banner/zbattle_list_banner_112.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_112.png,103419,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2023-07-07 00:00:00,2038-01-01 00:00:00,1,514,,{}
113,ZBattleStage::Normal,113,banners/en/event/eve_banner/zbattle_list_banner_113.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_113.png,103691,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
114,ZBattleStage::Normal,114,banners/en/event/eve_banner/zbattle_list_banner_114.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_114.png,103745,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
115,ZBattleStage::Normal,115,banners/en/event/eve_banner/zbattle_list_banner_115.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_115.png,103842,0,35000,2024-01-17 06:30:00,2038-01-01 00:00:00,,,1,514,,{}
116,ZBattleStage::Normal,116,banners/en/event/eve_banner/zbattle_list_banner_116.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_116.png,103834,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
117,ZBattleStage::Normal,117,banners/en/event/eve_banner/zbattle_list_banner_117.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_117.png,103710,0,35000,2023-10-23 06:30:00,2038-01-01 00:00:00,,,1,514,,{}
118,ZBattleStage::Normal,118,banners/en/event/eve_banner/zbattle_list_banner_118.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_118.png,103855,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
119,ZBattleStage::Normal,119,banners/en/event/eve_banner/zbattle_list_banner_119.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_119.png,103638,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
120,ZBattleStage::Normal,120,banners/en/event/eve_banner/zbattle_list_banner_120.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_120.png,103648,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
121,ZBattleStage::Normal,121,banners/en/event/eve_banner/zbattle_list_banner_121.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_121.png,103656,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
122,ZBattleStage::Normal,122,banners/en/event/eve_banner/zbattle_list_banner_122.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_122.png,103665,0,35000,2023-09-15 08:00:00,2038-01-01 00:00:00,,,1,514,,{}
123,ZBattleStage::Normal,123,banners/en/event/eve_banner/zbattle_list_banner_123.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_123.png,103669,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
124,ZBattleStage::Normal,124,banners/en/event/eve_banner/zbattle_list_banner_124.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_124.png,103676,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
125,ZBattleStage::Normal,125,banners/en/event/eve_banner/zbattle_list_banner_125.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_125.png,103874,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
126,ZBattleStage::Normal,126,banners/en/event/eve_banner/zbattle_list_banner_126.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_126.png,103773,0,35000,2023-11-22 06:00:00,2023-12-07 05:59:59,,,1,514,,{}
127,ZBattleStage::Normal,127,banners/en/event/eve_banner/zbattle_list_banner_127.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_127.png,103914,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
128,ZBattleStage::Normal,128,banners/en/event/eve_banner/zbattle_list_banner_128.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_128.png,103800,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
129,ZBattleStage::Normal,129,banners/en/event/eve_banner/zbattle_list_banner_129.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_129.png,103818,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-01-01 02:00:00,2038-01-01 00:00:00,1,514,,{}
130,ZBattleStage::Normal,130,banners/en/event/eve_banner/zbattle_list_banner_130.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_130.png,103982,0,35000,2024-04-19 06:30:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
132,ZBattleStage::Normal,132,banners/en/event/eve_banner/zbattle_list_banner_132.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_132.png,103895,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
136,ZBattleStage::Normal,136,banners/en/event/eve_banner/zbattle_list_banner_136.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_136.png,103944,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
139,ZBattleStage::Normal,139,banners/en/event/eve_banner/zbattle_list_banner_139.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_139.png,103983,0,35000,2024-04-19 06:30:00,2024-05-30 23:59:59,2024-04-26 08:00:00,2038-01-01 00:00:00,1,514,,{}
140,ZBattleStage::Normal,140,banners/en/event/eve_banner/zbattle_list_banner_140.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_140.png,104009,1,35000,2024-04-26 04:00:00,2024-05-31 05:59:59,,,1,514,,{}
141,ZBattleStage::Normal,141,banners/en/event/eve_banner/zbattle_list_banner_141.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_141.png,104010,1,35000,2024-04-26 04:00:00,2024-05-31 05:59:59,,,1,514,,{}
142,ZBattleStage::Normal,142,banners/en/event/eve_banner/zbattle_list_banner_142.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_142.png,104006,1,35000,2024-05-02 08:00:00,2024-05-31 05:59:59,,,1,514,,{}
144,ZBattleStage::Normal,144,banners/en/event/eve_banner/zbattle_list_banner_144.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_144.png,104024,1,35000,2024-05-08 08:00:00,2024-05-31 05:59:59,,,1,514,,{}
701,ZBattleStage::Super,701,,banners/en/event/eve_listbutton/myp_banner_event_zbattle_701.png,103942,0,35000,2024-04-26 08:00:00,2024-05-30 23:59:59,2024-03-21 08:00:00,2038-01-01 00:00:00,1,514,1.0,{}
