id,causality_type,cau_val1,cau_val2,cau_val3,created_at,updated_at
777,46,2,2,3,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
778,44,1,3,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
779,42,1,3,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
780,42,1,5,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
781,42,31,4,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
782,42,32,2,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
783,41,2,35,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
784,41,2,47,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
785,44,3,5,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
786,3,300,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
787,42,31,3,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
788,17,50,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
789,34,2,22,2,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
790,40,0,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
791,44,3,3,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
792,42,2,1,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
793,42,2,2,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
794,42,2,4,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
795,42,2,5,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
796,42,16,1,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
797,42,16,4,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
798,42,16,5,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
799,3,400,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
800,42,4,6,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
801,34,0,65,3,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
802,34,2,65,2,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
803,44,3,7,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
804,46,1,32,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
805,46,1,64,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
806,5,2,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
807,2,70,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
808,2,50,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
809,44,3,7,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
810,3,300,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
811,3,400,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
812,34,0,22,5,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
813,3,733,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
814,44,1,4,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
815,34,2,22,3,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
816,38,1328,1,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
817,41,2,48,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
818,42,4,5,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
819,41,2,36,2,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
820,41,2,34,2,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
821,41,0,49,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
822,41,0,20,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
823,41,0,36,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
824,41,0,34,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
836,41,0,50,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
837,3,300,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
838,3,400,0,0,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
839,34,0,70,1,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
840,34,0,70,2,2024-05-17 11:40:27.548331,2024-05-17 11:40:27.548331
841,34,0,70,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
842,34,0,70,4,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
843,34,0,70,5,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
844,34,0,70,6,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
845,34,0,70,7,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
846,41,0,51,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
847,41,0,52,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
848,41,0,53,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
849,34,2,4,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
850,34,2,33,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
851,34,0,71,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
852,34,0,35,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
853,34,0,29,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
854,34,0,29,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
855,34,0,29,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
856,34,0,29,4,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
857,34,0,29,5,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
858,34,0,29,6,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
859,34,0,29,7,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
860,41,0,54,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
861,41,2,54,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
862,34,2,72,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
863,34,2,72,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
864,3,400,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
865,34,1,72,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
866,1,88,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
867,5,6,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
868,34,2,21,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
869,34,2,21,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
870,34,2,43,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
871,34,2,43,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
872,34,0,73,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
873,34,0,73,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
874,34,0,73,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
875,34,0,73,4,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
876,34,0,73,5,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
877,34,0,73,6,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
878,34,0,73,7,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
879,34,2,31,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
880,34,2,31,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
881,41,0,55,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
882,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
883,34,2,74,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
884,39,32,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
885,41,0,56,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
886,41,0,37,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
887,2,58,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
888,24,0,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
889,3,400,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
890,44,2,6,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
891,1,59,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
892,34,0,48,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
893,34,0,48,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
894,34,0,48,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
895,34,0,48,4,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
896,34,0,48,5,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
897,34,0,48,6,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
898,34,0,48,7,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
899,34,1,70,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
900,46,2,64,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
901,34,2,48,3,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
902,41,2,55,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
903,41,2,2,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
904,41,2,57,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
905,48,2,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
906,1,70,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
907,34,0,30,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
908,41,0,58,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
909,3,400,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
910,41,0,36,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
911,41,1,13,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
912,41,2,13,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
913,2,30,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
914,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
915,55,0,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
916,38,1040,1,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
917,38,256,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
918,34,2,56,2,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
919,3,240,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
920,44,1,3,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
921,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
922,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
923,24,0,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
924,40,0,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
925,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
926,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
927,34,1,38,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
928,41,1,59,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
929,16,2,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
930,5,4,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
931,1,50,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
932,41,1,8,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
933,44,3,1,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
934,39,32,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
935,41,0,13,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
936,3,300,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
937,41,2,13,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
938,2,58,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
939,3,450,0,0,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
940,41,2,31,1,2024-05-17 11:40:27.554198,2024-05-17 11:40:27.554198
941,39,64,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
942,3,300,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
943,19,1,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
944,19,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
945,19,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
946,34,0,21,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
947,34,0,21,2,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
948,34,0,21,3,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
949,34,0,21,4,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
950,34,0,21,5,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
951,34,0,21,6,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
952,34,0,21,7,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
953,34,2,21,2,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
954,34,0,17,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
955,41,0,17,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
956,3,300,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
957,43,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
958,3,400,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
959,44,5,4,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
960,34,0,14,2,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
961,44,5,4,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
962,16,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
963,39,64,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
964,18,30,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
965,39,32,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
966,46,1,64,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
967,3,400,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
968,16,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
969,15,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
970,39,32,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
971,19,1,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
972,19,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
973,46,1,64,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
974,24,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
975,41,1,31,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
976,46,1,32,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
977,41,1,13,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
978,1,50,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
979,3,240,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
980,3,100,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
981,24,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
982,34,0,15,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
983,34,0,15,2,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
984,34,0,15,3,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
985,34,0,15,4,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
986,34,0,15,5,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
987,3,400,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
988,41,2,31,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
989,3,240,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
990,3,300,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
991,43,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
992,24,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
993,34,0,4,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
994,34,0,4,2,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
995,34,0,4,3,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
996,34,0,4,4,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
997,34,0,4,5,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
998,34,0,4,6,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
999,34,0,4,7,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1000,2,50,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1001,2,18,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1002,19,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1003,19,1,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1004,19,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1005,34,1,14,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1006,1,20,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1007,2,20,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1008,2,30,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1009,3,600,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1010,16,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1011,15,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1012,41,1,31,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1013,19,1,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1014,19,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1015,5,2,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1016,44,1,4,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1017,1,30,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1018,2,29,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1019,47,0,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1020,3,400,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1021,46,1,64,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1022,34,1,14,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1023,3,300,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1024,3,800,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1025,1,30,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1026,3,300,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1027,3,400,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1028,5,4,0,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1029,34,1,6,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1030,42,63,6,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1031,34,0,6,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1032,34,0,6,2,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1033,34,0,6,3,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1034,34,0,6,4,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1035,34,0,6,5,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1036,34,0,6,6,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1037,34,0,6,7,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1038,41,2,17,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1039,42,16,6,0,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1040,41,0,17,1,2024-05-17 11:40:27.560265,2024-05-17 11:40:27.560265
1041,5,5,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1042,16,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1043,3,300,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1044,24,0,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1045,19,0,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1046,19,1,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1047,19,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1048,3,400,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1049,38,256,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1050,34,2,27,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1051,34,2,27,2,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1052,34,2,27,3,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1053,3,400,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1054,2,80,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1055,3,300,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1056,19,0,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1057,19,1,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1058,19,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1059,44,1,3,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1060,2,76,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1061,24,0,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1062,2,80,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1063,34,0,6,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1064,34,0,6,2,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1065,34,0,6,3,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1066,34,0,6,4,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1067,34,0,6,5,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1068,34,0,6,6,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1069,34,0,6,7,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1070,34,2,17,2,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1071,41,0,22,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1072,41,2,22,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1073,3,300,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1074,41,0,23,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1075,41,2,23,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1076,41,2,9,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1077,41,2,10,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1078,34,1,5,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1079,34,1,51,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1080,3,400,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1081,3,300,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1082,16,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1083,15,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1084,25,0,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1085,44,2,3,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1086,3,400,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1087,38,16,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1088,38,32,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1089,38,256,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1090,38,1024,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1091,34,2,38,3,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1092,2,59,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1093,5,5,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1094,44,2,6,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1095,34,0,21,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1096,34,0,21,2,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1097,34,0,21,3,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1098,34,0,21,4,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1099,30,0,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1100,3,400,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1101,1,80,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1102,1,40,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1103,1,60,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1104,3,200,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1105,41,1,13,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1106,41,1,17,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1107,41,1,18,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1108,41,2,19,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1109,41,1,56,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1110,41,2,15,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1111,41,2,16,1,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1112,3,400,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1113,16,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1114,15,2,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1115,38,16,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
1116,3,300,0,0,2024-05-17 11:40:27.566223,2024-05-17 11:40:27.566223
