id,name,description,created_at,updated_at
101019,Razor-Sharp,All Types Ki +2 and ATK & DEF +20%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101020,Obsession with Perfection,"Extreme TEQ Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101021,Risky Super Attack,"Super TEQ Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101022,Advancing Ambition,"Extreme INT Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101023,Unexplored Talent,"Super INT Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101024,Extreme Power Brawl,"Super TEQ Type Ki +2 and HP, ATK & 
DEF +100%; Extreme TEQ Type HP, ATK & 
DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101025,Burgeoning Strength,"STR & PHY Type Ki +3 and HP, ATK & 
DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101026,Astounding Transformation,"Super TEQ Type Ki +3 and HP, ATK & 
DEF +120%; Extreme TEQ Type Ki +1 and 
HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101027,Returning from the Otherworld,TEQ & PHY Types Ki +3 and HP & DEF +70%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101028,Shrouded in Mysteries,"All Types Ki +2 and HP, ATK & DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101029,Dark Intentions,"All Types Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101030,Furious Charge,AGL & TEQ Types Ki +3 and HP & DEF +70%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101031,Courage in the Heat of Battle,"All Types Ki +2 and HP, ATK & DEF +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101032,Chance of a Super Evolution,"All Types Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101033,Searching for a Sweetheart,"AGL & PHY Types 
Ki +3 and HP, ATK & DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101035,Quickening Superpower,INT Type Ki +1 and HP & ATK +25%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101036,Courage Awakened,"INT Type Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101041,Point-Blank Flash,"AGL and STR Type Ki +3 and HP, ATK & 
DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101042,A Destined Return,"STR Type Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101043,Hideous Super Saiyan,"STR Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101044,Indestructible Saiyan Evil,"STR Type Ki +3 and HP, ATK & DEF +90%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101045,Horrific Super Energy,STR Type Ki +2 and ATK & DEF +50%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101046,Tyrannical Maelstrom,"AGL and INT Type Ki +2 and ATK & 
DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101047,Merciless Swift Strike,"When HP is 30% or above, Ki +2 and ATK & 
DEF +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101048,Concentrated Power,"TEQ, INT and STR Type Ki +3 and HP, ATK 
& DEF +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101049,Breathless Struggle,"TEQ, INT and STR Type Ki +2 and HP, ATK 
& DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101050,Fierce Declaration of War,All Types ATK +2500,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101051,Mass-Produced Soldier,All Types ATK & DEF +3181,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101052,Blackened Heart,INT & STR Type enemies' ATK -20%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101053,First Step of the Plan,AGL & INT Type enemies' ATK -20%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101054,Hell and Earth in Unison,"AGL & INT Types 
Ki +2 and HP, ATK & DEF +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101055,Message from Hell,"INT and PHY Type Ki +2 and HP, ATK & 
DEF +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101056,Ruled by Bloodlust,"AGL & INT Types 
Ki +3 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101057,The Hope of the Universe,"AGL & STR Types Ki +3 and HP, ATK & 
DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101058,Trustworthy Rival,"INT & PHY Types Ki +3 and HP, ATK & 
DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101059,Transforming Power,"TEQ & STR Types 
Ki +2 and HP & ATK +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101060,Sluggish Battle Form,"TEQ & STR Types 
Ki +2 and HP & ATK +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101061,キーン！と大疾走,力属性のHP77%UP,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101062,雲のマシンでひとっ飛び,技属性のHP77%UP,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101063,Silent Rivalry,"STR Type Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101064,Rising Star in North Galaxy,All Types HP & ATK +20%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101065,Strongest in the Otherworld,All Types HP & ATK +30%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101066,Burning to the Last,"PHY Type Ki +2 and HP, ATK and 
DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101067,Victory-Sealing Super Attack,"PHY Type Ki +2 and HP, ATK and 
DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101068,Tyrant of the Otherworld,"AGL Type Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101069,Hell Conquering Ambition,"TEQ Type Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101070,Lying in Wait,INT Type enemy ATK -20%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101071,Training and Discovery,"AGL, TEQ & INT Types 
Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101072,Accrued Strength,INT Type Ki +2 and HP & DEF +70%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101073,Accelerated Battle,"INT & STR Types 
Ki +2 and ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101074,Fateful Strike,"STR & PHY Types 
Ki +2, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101075,Immutable Fighter,"AGL, STR & PHY Types 
Ki +2 and HP, ATK & DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101077,Trusted Winner,"Recovers 1500 HP per Ki Sphere of 
character's Type obtained",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101078,Atrocious Crackdown,"When HP is 30% or above, Ki +3 and ATK & 
DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101079,Light Orb of Hatred,TEQ Type enemy ATK -43%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101080,Tragedy Born From Power,"TEQ, STR and PHY Type Ki +2 and ATK & 
DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101081,Outcome of Hardship,"All Types HP, ATK and DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101082,Power Born of Ambition,INT & STR Type enemies' ATK -25%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101083,Destruction Descending,TEQ Type Ki +3 and ATK & DEF +50%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101084,Path to Victory,"Super INT Type Ki +2 and HP, ATK & 
DEF +100%; Extreme INT Type HP, ATK & 
DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101085,Outshining Darkness,"Super INT Type Ki +3 and HP, ATK & 
DEF +120%; Extreme INT Type Ki +1 and 
HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101086,Unpredictable Evil,"Extreme STR Type Ki +2 and HP, ATK & 
DEF +100%; Super STR Type HP, ATK & 
DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101087,Evil Incursion,"Extreme STR Type Ki +3 and HP, ATK & 
DEF +120%; Super STR Type Ki +1 and HP, 
ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101088,A Champion's Roar,All Types HP and DEF +50%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101089,Earth's Final Trump Card,All Types HP and DEF +77%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101090,Extraordinary Friendship,All Types HP and DEF +100%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101091,Little Time Remaining,"""Otherworld Warriors"" Category 
Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101092,Final Wish,"""Youth"" Category 
Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101093,Training at the Sanctuary,"""Hybrid Saiyans"" Category 
Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101094,Clever Strategy,"TEQ & STR Types 
Ki +3 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101095,Max Power Technique,"STR Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101096,Diabolical Strike,"PHY Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101097,Back on the Front Line,"TEQ Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101098,Strike From on High,"INT Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101099,Passion for Peace,"AGL Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101100,Honest Admiration,"Super STR Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101101,Growing Through Battle,"Extreme STR Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101102,Tomboy Troublemaker,"Super AGL Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101103,Heavy-Hitting Tactics,"Extreme AGL Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101104,Blazing Clash,"STR Type Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101105,Special Transformation,"Super PHY Type Ki +2 and HP, ATK & 
DEF +100%; Extreme PHY Type HP, ATK & 
DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101106,Naught but Rampage,"Super PHY Type Ki +3 and HP, ATK & 
DEF +120%; Extreme PHY Type Ki +1 and 
HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101107,Reckless Strength,All Types Ki +3 and ATK & DEF +30%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101108,Victory at Hand,"Ki +3 and ATK & DEF +30% 
when HP is 30% or more",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101110,God-Guided Path,All Types Ki +3 and HP & DEF +40%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101111,Full-On Strike,All Types Ki +3 and ATK & DEF +40%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101112,Dark Doctrines,"TEQ Type Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101113,Distorted Justice,"TEQ Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101114,Merciless Condemnation,"TEQ Type Ki +3 and HP, ATK & DEF +90%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101115,Saiyan's Last Stand,"AGL & STR Types 
Ki +3 and HP, ATK & DEF +30%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101116,Super Evolution of Despair,"Extreme TEQ Type Ki +2 and 
HP, ATK & DEF +100%; 
Super TEQ Type HP, ATK & DEF +40%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101117,Mythic Evolution,"Extreme TEQ Type Ki +3 
and HP, ATK & DEF +120%; 
Super TEQ Type Ki +1 
and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101118,Recurring Nightmare,All Types Ki +2 and ATK & DEF +30%,2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101119,To a New Future,"INT Type HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101120,Eerie Victory Declaration,"""World Tournament"" Category Ki +2 
and HP, ATK & DEF +50%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101121,Domineering Victory Declaration,"""World Tournament"" Category Ki +3 
and HP, ATK & DEF +70%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101122,Forbidden Seduction Tactic,"""Peppy Gals"" Category Ki +2 
and ATK & DEF +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101123,First Step to a Martial Artist,"""World Tournament"" Category Ki +2 
and HP & ATK +20%",2024-05-17 11:41:03.607180,2024-05-17 11:41:03.607180
101126,Unexpected Strategy,INT Type HP & ATK +50%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101127,Overwhelming Combat Strength,AGL Type Ki +2 and HP & ATK +50%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101128,Signs of Awakening,INT Type Ki +2 and ATK & DEF +50%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101129,The Supreme Fusion,"""Fusion"" Category Ki +2 and 
HP, ATK & DEF +120%; or TEQ Type 
Ki +2 and HP, ATK & DEF +40%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101130,Peerless Gleam,"""Fusion"" Category Ki +3 and 
HP, ATK & DEF +150%; or TEQ Type 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101131,The Strongest Shadow Dragon,"""Shadow Dragon Saga"" Category Ki +2 and 
HP, ATK & DEF +120%; or PHY Type Ki +2 
and HP, ATK & DEF +40%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101132,Crashing Maelstrom,"""Shadow Dragon Saga"" Category Ki +3 and 
HP, ATK & DEF +150%; or PHY Type Ki +3 
and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101133,Eternal Bloodline,"PHY Type Ki +1 and HP, ATK & DEF +25%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101134,Young Saiyan Descendant,"PHY Type Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101135,"Low-Class, High-Octane",All Types HP & ATK +50%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101136,Tenacious Battlefield Diva,"Ki +3 and ATK & DEF +30% when HP is 
30% or above",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101137,Vanguard Warrior's True Value,All Types Ki +3 and HP & ATK +40%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101138,Zealous Roar,"AGL, TEQ, & STR Types 
Ki +2 and HP, ATK & DEF +40%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101139,Full-Power Collision,"AGL, TEQ & PHY Types 
Ki +2 and HP & ATK +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101140,Solitary Warrior,"All Types Ki +2 and HP, ATK & DEF +2000",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101141,Optimistic Warrior,"All Types Ki +2 and HP, ATK & DEF +2000",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101142,Branches of Fate,TEQ Type Ki +1 and HP & ATK +25%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101143,Getting Butterflies,"TEQ Type Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101144,Strike of Gratitude and Respect,All Types Ki +2 and ATK & DEF +20%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101145,Ruthless Pressure,"PHY Type Ki +2 and HP, ATK & DEF +60%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101146,Grisly Destruction,"AGL Type Ki +2 and HP, ATK & DEF +60%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101147,Time's Guidance,"AGL Type Ki +2 and HP, ATK & DEF +40%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101148,"Worth 5,000,000 Zeni",A character for selling,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101149,Evil Wandering in the Darkness,"""Shadow Dragon Saga"" Category Ki +1 and 
ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101150,Pinnacle of Chaos,"""Shadow Dragon Saga"" Category Ki +2 and 
ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101158,Limitless Power,"Extreme Class Ki +2 
and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101159,Warrior of Freedom,"Super Class Ki +2 
and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101162,Covert Masked Fighter,"Super AGL Type Ki +2 
and HP, ATK & DEF +70%; 
Extreme AGL Type Ki +1 
and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101163,Plucky Little Fighters,"Super AGL Type Ki +3 
and HP, ATK & DEF +90%; 
Extreme AGL Type Ki +2 
and HP, ATK & DEF +60%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101164,Budding Warriors,"Super AGL Type Ki +4 
and HP, ATK & DEF +100%; 
Extreme AGL Type Ki +2 
and HP, ATK & DEF +70%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101165,Pure Saiyan,"Ki +3 and ATK & DEF +30% when HP is 
50% or above",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101166,Determined Fusion,"Super Class Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101168,All or Nothing,"Super Class Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101170,Mysterious Youth,"PHY Type Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101171,Startling Super Warrior,"PHY Type Ki +3 and HP, ATK & DEF +70%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101172,Second Super Saiyan,"PHY Type Ki +3 and HP, ATK & DEF +90%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101173,Omens of Awakening,"""Shadow Dragon Saga"" Category Ki +1 and 
HP & ATK +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101174,New Possibilities,"""Shadow Dragon Saga"" Category Ki +2 and 
HP & ATK +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101175,Brilliant Battle Intuition,"All Types Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101176,Perilous Potential Strength,"PHY Type Ki +2 and HP, ATK & DEF +70%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101177,Awakening in the Time Rift,"""Super Saiyan 3"" Category Ki +2 
and HP +100%, ATK & DEF +140%; 
or Super INT Type Ki +2 
and HP, ATK & DEF +70%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101178,Mark of Saiyan Strength,"""Super Saiyan 3"" Category Ki +3 
and HP +130%, ATK & DEF +170%; 
or Super INT Type Ki +3 and 
HP, ATK & DEF +90%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101179,Leaps and Bounds,"""Hybrid Saiyans"" Category 
Ki +2 and HP & ATK +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101180,Hidden Power Unleashed,"""Hybrid Saiyans"" Category Ki +3 and HP & 
DEF +170%, ATK +130%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101181,Perfected Strength,"""Hybrid Saiyans"" Category Ki +2 and HP & 
DEF +140%, ATK +100%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101182,Unconventional Fusion,PHY Type Ki +2 and ATK & DEF +60%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101183,Double the Evil,INT Type Ki +2 and ATK & DEF +60%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101185,Father and Son Limit-Breakers,"STR Type Ki +3 and ATK & DEF +70% 
when HP is 30% or above",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101186,Confidence through Transcendent Power,"TEQ Type Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101190,Wise Warrior,INT Type Ki +2 and HP & DEF +70%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101191,Bizarre Finisher,"""Fusion"" Category Ki +2 and HP & 
DEF +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101192,Vengeful Witchcraft,"""Peppy Gals"" Category Ki +1 
and HP, ATK & DEF +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101194,Thirst for the Spotlight,"AGL Type Ki +3 and ATK & DEF +50% 
when HP is 30% or more",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101195,Indomitable Resolve,TEQ Type Ki +2 and HP & DEF +70%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101197,Time in Hell,"STR Type Ki +1; 
Extreme STR Type HP, ATK & DEF +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101198,The 10th Warrior from Universe 7,"STR Type Ki +2; 
Extreme STR Type HP, ATK & DEF +40%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101199,Freaky Strategy,PHY Type Ki +2 and HP & ATK +50%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101200,Love of the Throne,PHY Type Ki +3 and HP & ATK +70%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101201,Renewed Determination,"AGL Type Ki +1; 
Super AGL Type HP, ATK & DEF +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101202,Revived Emperor,"""Resurrected Warriors"" Category Ki +2, 
HP +100% and ATK & DEF +140%; 
or INT Type Ki +2 and HP, ATK & DEF +40%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101203,Emperor's True Splendor,"""Resurrected Warriors"" Category Ki +3, 
HP +130% and ATK & DEF +170%; 
or INT Type Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101204,Defeat Is Not an Option,"TEQ Type Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101205,Strength of a God,"""Realm of Gods"" Category 
Ki +2 and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101206,Engagement Promise,"STR & PHY Types 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101207,Pure at Heart,"INT and PHY Type Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101209,Curiosity Inherited from Mom,"AGL & TEQ Types 
Ki +3 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101210,A New Friend in Space,"Recovers 1500 HP per Ki Sphere of 
character's Type obtained",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101211,Awakened as a Martial Artist,All Types ATK & DEF +50%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101212,Journey of Training,All Types ATK & DEF +70%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101213,Unwavering Bond,All Types ATK & DEF +100%,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101214,Resurrection from the Seal,"Extreme INT Type Ki +2 
and HP, ATK & DEF +70%; 
Super INT Type Ki +1 
and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101215,Incomparable Opponent,"Extreme INT Type Ki +3 
and HP, ATK & DEF +90%; 
Super INT Type Ki +2 
and HP, ATK & DEF +60%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101216,Galaxy-Threatening Invasion,"Extreme INT Type Ki +4 
and HP, ATK & DEF +100%; 
Super INT Type Ki +2 
and HP, ATK & DEF +70%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101217,The Desired Battle,"""Universe Survival Saga"" Category 
Ki +1 and HP, ATK & DEF +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101218,New Form on the Horizon,"""Universe Survival Saga"" Category Ki +2 
and HP, ATK & DEF +30%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101222,Shady Business,"""Resurrected Warriors"" Category 
Ki +2 and ATK & DEF +20%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101223,Big Name in the Otherworld,"Guarantees AGL Type character's 
Super Attack to level up by 1 in Training",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101224,Big Name in the Otherworld,"Guarantees TEQ Type character's 
Super Attack to level up by 1 in Training",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101225,Big Name in the Otherworld,"Guarantees INT Type character's 
Super Attack to level up by 1 in Training",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101226,Big Name in the Otherworld,"Guarantees STR Type character's 
Super Attack to level up by 1 in Training",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101227,Big Name in the Otherworld,"Guarantees PHY Type character's 
Super Attack to level up by 1 in Training",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101229,World's Strongest Candy,ATK & DEF +7% per Ki Sphere obtained,2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
101230,Love's Super Express,"""Peppy Gals"" Category and PHY Type 
Ki +2 and HP, ATK & DEF +50%",2024-05-17 11:41:03.612744,2024-05-17 11:41:03.612744
