id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate,created_at,updated_at
109084,5,超サイヤ人ゴッドSSベジット_ファイナルかめはめ波,sp_effect_a9_00032,ef_010,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109085,5,超サイヤ人ゴッドSSベジット_カウンター,sp_effect_a9_00032,ef_011,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109086,5,超サイヤ人ゴッドSSベジット_ベジットソード,sp_effect_a9_00032,ef_012,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109087,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109088,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109089,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109090,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109091,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_005,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109092,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_006,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109093,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_007,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109094,5,ピッコロ_地球をなめるなよ…！,sp_effect_a9_00033,ef_008,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109095,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109096,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109097,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109098,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109099,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_005,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109100,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_006,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
109101,5,ベジータ_汚い花火,sp_effect_a9_00034,ef_007,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150000,5,狼牙風風拳,sp_effect_b1_00001,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150001,5,狼牙風風拳,sp_effect_b1_00001,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150002,5,狼牙風風拳,sp_effect_b1_00001,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150010,5,マッシブカタパルト　,sp_effect_b1_00002,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150011,5,マッシブカタパルト　,sp_effect_b1_00002,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150012,5,パワータックル_シサミ,sp_effect_b1_00003,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150013,5,パワータックル_シサミ,sp_effect_b1_00003,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150014,5,龍翔拳_超サイヤ人孫悟飯,sp_effect_b1_00004,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150015,5,龍翔拳_超サイヤ人孫悟飯,sp_effect_b1_00004,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150016,5,龍翔拳_超サイヤ人孫悟飯,sp_effect_b1_00004,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150017,5,龍翔拳_超サイヤ人孫悟飯,sp_effect_b1_00004,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150018,5,ゴクア_デビリッシュブレード,sp_effect_b2_00001,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150019,5,ゴクア_デビリッシュブレード,sp_effect_b2_00001,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150020,5,ゴクア_デビリッシュブレード,sp_effect_b2_00001,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150021,5,ゴクア_デビリッシュブレード,sp_effect_b2_00001,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150022,5,パイクーハン_バーニングシュート,sp_effect_b1_00005,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150023,5,パイクーハン_バーニングシュート,sp_effect_b1_00005,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150024,5,パイクーハン_バーニングシュート,sp_effect_b1_00005,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150025,5,パイクーハン_バーニングシュート,sp_effect_b1_00005,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150026,5,サウザー_サウザーブレード,sp_effect_b2_00002,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150027,5,サウザー_サウザーブレード,sp_effect_b2_00002,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150028,5,サウザー_サウザーブレード,sp_effect_b2_00002,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150029,5,サウザー_サウザーブレード,sp_effect_b2_00002,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150030,5,グレートサイヤマン_ジャスティスキック,sp_effect_b1_00006,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150031,5,グレートサイヤマン_ジャスティスキック,sp_effect_b1_00006,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150032,5,グレートサイヤマン_ジャスティスキック,sp_effect_b1_00006,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150033,5,グレートサイヤマン2号_ジャスティスイーグル,sp_effect_b1_00007,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150034,5,グレートサイヤマン2号_ジャスティスイーグル,sp_effect_b1_00007,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150035,5,グレートサイヤマン2号_ジャスティスイーグル,sp_effect_b1_00007,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150036,5,超サイヤ人トランクス_シャイニングソードアタック,sp_effect_b2_00003,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150037,5,超サイヤ人トランクス_シャイニングソードアタック,sp_effect_b2_00003,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150038,5,超サイヤ人トランクス_シャイニングソードアタック,sp_effect_b2_00003,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150039,5,超サイヤ人トランクス_シャイニングソードアタック,sp_effect_b2_00003,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150040,5,超サイヤ人トランクス_シャイニングソードアタック,sp_effect_b2_00003,ef_005,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150041,5,コズミックアタック_カカオ,sp_effect_b1_00008,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150042,5,コズミックアタック_カカオ,sp_effect_b1_00008,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150043,5,天津飯_排球拳,sp_effect_b1_00009,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150045,5,チャパ王_八手拳,sp_effect_b1_00010,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150046,5,ドラキュラマン_吸血,sp_effect_b4_00001,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150047,5,ドラキュラマン_吸血,sp_effect_b4_00001,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150048,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150049,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150050,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150051,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150052,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_005,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150053,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_006,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150054,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_007,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150055,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_008,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150056,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_009,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150057,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_010,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150058,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_011,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150059,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_012,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150060,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_013,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150061,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_014,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150062,5,人造人間17号・18号_サディスティックダンス,sp_effect_b4_00002,ef_015,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150063,5,ミスター・サタン_サタンミラクル....,sp_effect_b4_00003,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150064,5,Dr.ライチー_ダークスピリッツ,sp_effect_b1_00011,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150065,5,Dr.ライチー_ダークスピリッツ,sp_effect_b1_00011,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150066,5,Dr.ライチー_ダークスピリッツ,sp_effect_b1_00011,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150067,5,超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00012,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150068,5,超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00012,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150069,5,超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00012,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150070,5,超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00012,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150071,5,超サイヤ人バーダック_スピリット・オブ・サイヤン,sp_effect_b1_00013,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150072,5,超サイヤ人バーダック_スピリット・オブ・サイヤン,sp_effect_b1_00013,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150073,5,超サイヤ人バーダック_スピリット・オブ・サイヤン,sp_effect_b1_00013,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150074,5,超サイヤ人バーダック_スピリット・オブ・サイヤン,sp_effect_b1_00013,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150075,5,超サイヤ人3孫悟空_龍拳,sp_effect_b1_00014,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150076,5,超サイヤ人3孫悟空_龍拳,sp_effect_b1_00014,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150077,5,超サイヤ人3孫悟空_龍拳,sp_effect_b1_00014,ef_003,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150078,5,超サイヤ人3孫悟空_龍拳,sp_effect_b1_00014,ef_004,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150079,5,超サイヤ人3孫悟空_龍拳,sp_effect_b1_00014,ef_005,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150080,5,孫悟空(少年期)_ジャン拳_筋斗雲の尻尾,sp_effect_b4_00004,ef_001,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150081,5,孫悟空(少年期)_ジャン拳_グー,sp_effect_b4_00004,ef_002,255,255,255,255,70,2024-02-27 09:30:46.753450,2024-02-27 09:30:46.753450
150082,5,孫悟空(少年期)_ジャン拳_チョキ,sp_effect_b4_00004,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150083,5,孫悟空(少年期)_ジャン拳_パー,sp_effect_b4_00004,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150084,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150085,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150086,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150087,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150088,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150089,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150090,5,パイクーハン_ハイパートルネード,sp_effect_b1_00015,ef_007,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150091,5,バクテリアン_激臭攻撃,sp_effect_b4_00005,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150092,5,バクテリアン_激臭攻撃,sp_effect_b4_00005,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150093,5,バクテリアン_激臭攻撃,sp_effect_b4_00005,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150094,5,バクテリアン_激臭攻撃,sp_effect_b4_00005,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150095,5,バクテリアン_激臭攻撃,sp_effect_b4_00005,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150096,5,アルティメット孫悟飯_爆裂ラッシュ,sp_effect_b4_00006,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150097,5,孫悟空（少年期）_伸びろ如意棒,sp_effect_b4_00007,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150098,5,孫悟空（少年期）_伸びろ如意棒,sp_effect_b4_00007,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150099,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150100,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150101,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150102,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150103,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_004_em,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150104,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150105,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150106,5,超サイヤ人3ゴテンクス_突撃ブウブウバレーボール,sp_effect_b4_00008,ef_006_em,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150107,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150108,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150109,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150110,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150111,5,人造人間17号&18号_アクセルダンス,sp_effect_b4_00009,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150112,5,人造人間17号&18号_アクセルダンス,sp_effect_b4_00009,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150113,5,人造人間17号&18号_アクセルダンス,sp_effect_b4_00009,ef_007,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150114,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_008,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150115,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_009,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150116,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_010,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150117,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_011,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150118,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_012,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150119,5,人造人間17号&18号_ノンストップバイオレンス,sp_effect_b4_00009,ef_013,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150120,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150121,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150122,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150123,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150124,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150125,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150126,5,則巻アラレ_キーン,sp_effect_b4_00010,ef_007,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150127,5,則巻アラレ_キーン,sp_effect_b4_00010,ef_008,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150128,5,則巻アラレ_キーン,sp_effect_b4_00010,ef_009,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150129,5,則巻アラレ_キーーーーン,sp_effect_b4_00010,ef_010,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150130,5,則巻アラレ_キーン,sp_effect_b4_00010,ef_011,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150131,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150132,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150133,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150134,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150135,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150136,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150137,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_007,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150138,5,ゴクウブラック(超サイヤ人ロゼ)_神烈演武斬,sp_effect_b4_00011,ef_008,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150139,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150140,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150141,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150142,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150143,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150144,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150145,5,超サイヤ人トランクス(未来)_ファイナルホープスラッシュ,sp_effect_b2_00004,ef_007,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150146,5,クウラ_デスクラッシャー,sp_effect_b4_00012,ef_001,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150147,5,クウラ_デスクラッシャー,sp_effect_b4_00012,ef_002,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150148,5,クウラ_デスクラッシャー,sp_effect_b4_00012,ef_003,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150149,5,クウラ_デスクラッシャー,sp_effect_b4_00012,ef_004,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150150,5,クウラ_デスクラッシャー,sp_effect_b4_00012,ef_005,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150151,5,クウラ_デスチェイサー,sp_effect_b4_00012,ef_006,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150152,5,クウラ_デスチェイサー,sp_effect_b4_00012,ef_007,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150153,5,クウラ_デスチェイサー,sp_effect_b4_00012,ef_008,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150154,5,クウラ_デスチェイサー,sp_effect_b4_00012,ef_009,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
150155,5,クウラ_デスクラッシャー,sp_effect_b4_00012,ef_003_2,255,255,255,255,70,2024-02-27 09:30:46.764581,2024-02-27 09:30:46.764581
