id,z_battle_normal_reward_table_group_id,created_at,updated_at
426,304,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
427,305,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
428,305,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
429,305,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
430,306,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
431,306,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
432,306,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
440,314,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
441,315,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
442,316,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
443,317,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
444,318,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
445,319,2024-04-30 09:31:28.446533,2024-04-30 09:31:28.446533
446,320,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
447,321,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
448,322,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
449,323,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
450,324,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
451,325,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
452,326,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
453,327,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
454,327,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
455,328,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
456,328,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
457,329,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
458,329,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
459,330,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
460,330,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
461,331,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
462,331,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
463,332,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
464,332,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
465,333,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
466,334,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
467,335,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
468,336,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
469,337,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
470,338,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
471,339,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
472,340,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
473,341,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
474,342,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
475,343,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
476,344,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
477,345,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
516,360,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
517,360,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
518,360,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
519,360,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
520,360,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
521,361,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
522,361,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
523,361,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
524,361,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
525,361,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
526,362,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
527,362,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
528,362,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
529,362,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
530,362,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
531,363,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
532,363,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
533,363,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
534,363,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
535,363,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
536,364,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
537,364,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
538,364,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
539,364,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
540,364,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
541,365,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
542,365,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
543,365,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
544,365,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
545,365,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
548,368,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
549,369,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
550,370,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
551,371,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
552,372,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
553,373,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
554,374,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
555,375,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
556,376,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
557,377,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
558,378,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
559,379,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
560,380,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
562,382,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
563,383,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
564,383,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
565,383,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
566,384,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
567,384,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
568,384,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
569,385,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
570,385,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
571,385,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
572,386,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
573,386,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
574,386,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
575,387,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
576,387,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
577,387,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
578,388,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
579,388,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
580,388,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
581,389,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
582,390,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
583,391,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
584,392,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
585,393,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
586,394,2024-04-30 09:31:28.451704,2024-04-30 09:31:28.451704
588,396,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
589,396,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
590,397,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
591,397,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
592,398,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
593,398,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
594,399,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
595,399,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
596,400,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
597,400,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
598,401,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
599,401,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
684,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
685,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
686,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
687,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
688,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
689,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
690,414,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
691,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
692,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
693,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
694,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
695,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
696,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
697,415,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
698,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
699,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
700,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
701,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
702,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
703,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
704,416,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
705,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
706,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
707,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
708,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
709,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
710,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
711,417,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
712,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
713,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
714,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
715,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
716,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
717,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
718,418,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
719,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
720,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
721,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
722,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
723,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
724,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
725,419,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
726,420,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
727,421,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
728,422,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
729,423,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
730,424,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
731,425,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
732,426,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
733,427,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
734,427,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
735,427,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
736,427,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
737,428,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
738,428,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
739,428,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
740,428,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
741,429,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
742,429,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
743,429,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
744,429,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
745,430,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
746,430,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
747,430,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
748,430,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
749,431,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
750,431,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
751,431,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
752,431,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
753,432,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
754,432,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
755,432,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
756,432,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
757,433,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
758,433,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
759,433,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
760,433,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
761,433,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
762,434,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
763,434,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
764,434,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
765,434,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
766,434,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
767,435,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
768,435,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
769,435,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
770,435,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
771,435,2024-04-30 09:31:28.456752,2024-04-30 09:31:28.456752
772,436,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
773,436,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
774,436,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
775,436,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
776,436,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
777,437,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
778,437,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
779,437,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
780,437,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
781,437,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
782,438,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
783,438,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
784,438,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
785,438,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
786,438,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
787,439,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
788,440,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
789,440,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
790,441,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
791,441,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
792,442,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
793,442,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
794,443,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
795,443,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
796,444,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
797,444,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
798,445,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
799,445,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
800,446,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
801,446,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
802,447,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
803,447,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
804,448,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
805,448,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
806,449,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
807,449,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
808,450,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
809,450,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
810,451,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
811,451,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
812,452,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
814,454,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
815,455,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
816,455,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
817,456,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
818,457,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
819,458,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
820,459,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
821,460,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
822,461,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
823,462,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
824,462,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
825,462,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
826,462,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
827,462,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
828,463,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
829,464,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
830,465,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
831,466,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
832,467,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
833,468,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
834,469,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
835,470,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
836,471,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
837,472,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
838,473,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
839,474,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
841,476,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
842,477,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
843,478,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
844,479,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
845,480,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
846,481,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
847,482,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
848,483,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
849,483,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
850,484,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
851,484,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
852,485,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
853,485,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
854,486,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
855,486,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
856,487,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
857,487,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
858,488,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
859,488,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
860,489,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
861,490,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
862,491,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
863,492,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
864,493,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
865,494,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
866,495,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
867,496,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
869,498,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
870,499,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
871,499,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
872,499,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
873,499,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
874,500,2024-04-30 09:31:28.461392,2024-04-30 09:31:28.461392
875,500,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
876,500,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
877,500,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
878,501,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
879,501,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
880,501,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
881,501,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
882,502,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
883,502,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
884,502,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
885,502,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
886,503,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
887,503,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
888,503,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
889,503,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
890,504,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
891,504,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
892,504,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
893,504,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
894,505,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
895,506,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
896,507,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
897,508,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
898,509,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
899,510,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
900,511,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
901,512,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
902,513,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
903,514,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
904,515,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
905,516,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
906,517,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
907,518,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
908,519,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
909,520,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
910,521,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
911,522,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
912,523,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
913,524,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
914,525,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
915,526,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
916,527,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
917,528,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
918,529,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
94000,94000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
94001,94001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
94002,94002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
94003,94003,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
94004,94004,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
94005,94005,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95000,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95001,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95002,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95003,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95004,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95005,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95006,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95007,95000,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95008,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95009,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95010,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95011,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95012,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95013,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95014,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95015,95001,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95016,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95017,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95018,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95019,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95020,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95021,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
95022,95002,2024-04-30 09:31:28.466432,2024-04-30 09:31:28.466432
