id,link_skill_lv_id,link_check_type,efficacy_type,target_type,sub_target_type_set_id,calc_option,turn,lnk_value1,lnk_value2,lnk_value3,eff_value1,eff_value2,eff_value3,created_at,updated_at
341001,3410,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-02-27 09:30:58.975621,2024-02-27 09:30:58.975621
341002,3410,0,3,1,0,2,1,0,0,0,5.0,5.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350101,3501,0,2,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350201,3502,0,2,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350301,3503,0,2,1,0,2,1,0,0,0,12.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350401,3504,0,2,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350501,3505,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350502,3505,0,2,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350601,3506,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350602,3506,0,2,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350701,3507,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350702,3507,0,2,1,0,2,1,0,0,0,17.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350801,3508,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350802,3508,0,2,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350901,3509,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
350902,3509,0,2,1,0,2,1,0,0,0,19.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
351001,3510,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
351002,3510,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360101,3601,0,3,1,0,2,1,0,0,0,10.0,10.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360201,3602,0,3,1,0,2,1,0,0,0,11.0,11.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360301,3603,0,3,1,0,2,1,0,0,0,12.0,12.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360401,3604,0,3,1,0,2,1,0,0,0,13.0,13.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360501,3605,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360502,3605,0,3,1,0,2,1,0,0,0,15.0,15.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360601,3606,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360602,3606,0,3,1,0,2,1,0,0,0,16.0,16.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360701,3607,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360702,3607,0,3,1,0,2,1,0,0,0,17.0,17.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360801,3608,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360802,3608,0,3,1,0,2,1,0,0,0,18.0,18.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360901,3609,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
360902,3609,0,3,1,0,2,1,0,0,0,19.0,19.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
361001,3610,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
361002,3610,0,3,1,0,2,1,0,0,0,20.0,20.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370101,3701,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370102,3701,0,2,4,0,3,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370201,3702,0,1,1,0,2,1,0,0,0,10.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370202,3702,0,2,4,0,3,1,0,0,0,15.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370301,3703,0,1,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370302,3703,0,2,4,0,3,1,0,0,0,16.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370401,3704,0,1,1,0,2,1,0,0,0,11.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370402,3704,0,2,4,0,3,1,0,0,0,16.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370501,3705,0,1,1,0,2,1,0,0,0,12.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370502,3705,0,2,4,0,3,1,0,0,0,17.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370601,3706,0,1,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370602,3706,0,2,4,0,3,1,0,0,0,18.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370701,3707,0,1,1,0,2,1,0,0,0,13.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370702,3707,0,2,4,0,3,1,0,0,0,18.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370801,3708,0,1,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370802,3708,0,2,4,0,3,1,0,0,0,19.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370901,3709,0,1,1,0,2,1,0,0,0,14.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
370902,3709,0,2,4,0,3,1,0,0,0,19.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
371001,3710,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
371002,3710,0,2,4,0,3,1,0,0,0,20.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380101,3801,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380201,3802,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380202,3802,0,13,1,0,2,1,0,0,0,99.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380301,3803,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380302,3803,0,13,1,0,2,1,0,0,0,99.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380401,3804,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380402,3804,0,13,1,0,2,1,0,0,0,98.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380501,3805,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380502,3805,0,13,1,0,2,1,0,0,0,97.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380601,3806,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380602,3806,0,13,1,0,2,1,0,0,0,97.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380701,3807,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380702,3807,0,13,1,0,2,1,0,0,0,96.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380801,3808,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380802,3808,0,13,1,0,2,1,0,0,0,96.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380901,3809,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
380902,3809,0,13,1,0,2,1,0,0,0,95.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
381001,3810,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
381002,3810,0,13,1,0,2,1,0,0,0,95.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390101,3901,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390201,3902,0,2,1,0,2,1,0,0,0,20.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390301,3903,0,2,1,0,2,1,0,0,0,21.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390401,3904,0,2,1,0,2,1,0,0,0,21.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390501,3905,0,2,1,0,2,1,0,0,0,22.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390601,3906,0,2,1,0,2,1,0,0,0,23.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390701,3907,0,2,1,0,2,1,0,0,0,23.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390801,3908,0,2,1,0,2,1,0,0,0,24.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
390901,3909,0,2,1,0,2,1,0,0,0,24.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
391001,3910,0,2,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400101,4001,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400201,4002,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400202,4002,0,1,1,0,2,1,0,0,0,0.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400301,4003,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400302,4003,0,1,1,0,2,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400401,4004,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400402,4004,0,1,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400501,4005,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400502,4005,0,1,1,0,2,1,0,0,0,2.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400601,4006,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400602,4006,0,1,1,0,2,1,0,0,0,3.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400701,4007,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400702,4007,0,1,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400801,4008,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400802,4008,0,1,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400901,4009,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
400902,4009,0,1,1,0,2,1,0,0,0,4.5,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
401001,4010,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-02-27 09:30:58.990836,2024-02-27 09:30:58.990836
401002,4010,0,1,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410101,4101,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410201,4102,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410202,4102,0,90,1,0,2,1,0,0,0,0.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410301,4103,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410302,4103,0,90,1,0,2,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410401,4104,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410402,4104,0,90,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410501,4105,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410502,4105,0,90,1,0,2,1,0,0,0,2.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410601,4106,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410602,4106,0,90,1,0,2,1,0,0,0,3.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410701,4107,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410702,4107,0,90,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410801,4108,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410802,4108,0,90,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410901,4109,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
410902,4109,0,90,1,0,2,1,0,0,0,4.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
411001,4110,0,1,1,0,2,1,0,0,0,25.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
411002,4110,0,90,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420101,4201,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420102,4201,0,2,4,0,3,1,0,0,0,10.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420201,4202,0,1,1,0,2,1,0,0,0,10.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420202,4202,0,2,4,0,3,1,0,0,0,10.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420301,4203,0,1,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420302,4203,0,2,4,0,3,1,0,0,0,11.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420401,4204,0,1,1,0,2,1,0,0,0,11.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420402,4204,0,2,4,0,3,1,0,0,0,11.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420501,4205,0,1,1,0,2,1,0,0,0,12.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420502,4205,0,2,4,0,3,1,0,0,0,12.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420601,4206,0,1,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420602,4206,0,2,4,0,3,1,0,0,0,13.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420701,4207,0,1,1,0,2,1,0,0,0,13.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420702,4207,0,2,4,0,3,1,0,0,0,13.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420801,4208,0,1,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420802,4208,0,2,4,0,3,1,0,0,0,14.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420901,4209,0,1,1,0,2,1,0,0,0,14.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
420902,4209,0,2,4,0,3,1,0,0,0,14.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
421001,4210,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
421002,4210,0,2,4,0,3,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430101,4301,0,1,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430201,4302,0,3,1,0,2,1,0,0,0,20.0,1.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430301,4303,0,3,1,0,2,1,0,0,0,20.0,2.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430401,4304,0,3,1,0,2,1,0,0,0,20.0,3.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430501,4305,0,3,1,0,2,1,0,0,0,20.0,5.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430601,4306,0,3,1,0,2,1,0,0,0,20.0,6.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430701,4307,0,3,1,0,2,1,0,0,0,20.0,7.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430801,4308,0,3,1,0,2,1,0,0,0,20.0,8.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
430901,4309,0,3,1,0,2,1,0,0,0,20.0,9.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
431001,4310,0,3,1,0,2,1,0,0,0,20.0,10.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440101,4401,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440201,4402,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440202,4402,0,13,1,0,2,1,0,0,0,99.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440301,4403,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440302,4403,0,13,1,0,2,1,0,0,0,99.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440401,4404,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440402,4404,0,13,1,0,2,1,0,0,0,98.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440501,4405,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440502,4405,0,13,1,0,2,1,0,0,0,97.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440601,4406,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440602,4406,0,13,1,0,2,1,0,0,0,97.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440701,4407,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440702,4407,0,13,1,0,2,1,0,0,0,96.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440801,4408,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440802,4408,0,13,1,0,2,1,0,0,0,96.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440901,4409,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
440902,4409,0,13,1,0,2,1,0,0,0,95.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
441001,4410,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
441002,4410,0,13,1,0,2,1,0,0,0,95.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450101,4501,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450201,4502,0,1,1,0,2,1,0,0,0,15.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450301,4503,0,1,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450401,4504,0,1,1,0,2,1,0,0,0,16.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450501,4505,0,1,1,0,2,1,0,0,0,17.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450601,4506,0,1,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450701,4507,0,1,1,0,2,1,0,0,0,18.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450801,4508,0,1,1,0,2,1,0,0,0,19.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
450901,4509,0,1,1,0,2,1,0,0,0,19.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
451001,4510,0,1,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460101,4601,5,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460201,4602,5,1,1,0,2,1,0,0,0,10.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460301,4603,5,1,1,0,2,1,0,0,0,11.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460401,4604,5,1,1,0,2,1,0,0,0,11.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460501,4605,5,1,1,0,2,1,0,0,0,12.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460601,4606,5,1,1,0,2,1,0,0,0,13.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460701,4607,5,1,1,0,2,1,0,0,0,13.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460801,4608,5,1,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
460901,4609,5,1,1,0,2,1,0,0,0,14.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
461001,4610,5,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470101,4701,5,1,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470201,4702,5,1,1,0,2,1,0,0,0,5.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470301,4703,5,1,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470401,4704,5,1,1,0,2,1,0,0,0,6.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470501,4705,5,1,1,0,2,1,0,0,0,7.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470601,4706,5,1,1,0,2,1,0,0,0,8.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470701,4707,5,1,1,0,2,1,0,0,0,8.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470801,4708,5,1,1,0,2,1,0,0,0,9.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
470901,4709,5,1,1,0,2,1,0,0,0,9.5,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
471001,4710,5,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
480101,4801,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-02-27 09:30:59.005771,2024-02-27 09:30:59.005771
480102,4801,0,13,1,0,2,1,0,0,0,100.0,0.0,0.0,2024-02-27 09:30:59.020333,2024-02-27 09:30:59.020333
480201,4802,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-02-27 09:30:59.020333,2024-02-27 09:30:59.020333
480202,4802,0,3,1,0,2,1,0,0,0,0.7,0.7,0.0,2024-02-27 09:30:59.020333,2024-02-27 09:30:59.020333
