id,script_name,cut_in_card_id,special_name_no,special_motion,lite_flicker_rate,energy_color,special_category_id,created_at,updated_at
2380,sp0371,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2381,sp1112,1004800,2,2,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2382,sp1113,1004810,0,1,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2383,sp1111,1002400,3,3,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2384,sp1114,1011050,4,4,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2385,sp1112,1004800,2,2,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2386,sp1113,1004810,0,1,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2387,sp1111,1002400,3,3,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2388,sp1114,1011050,4,4,70,,2.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2389,sp0173,0,0,2,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2390,sp0173,0,0,2,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2391,sp0095,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2392,sp0095,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2393,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2394,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2395,sp1110,0,0,0,70,,,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2396,sp1110,0,0,0,70,,,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2397,sp1110,0,0,0,70,,,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2398,sp1110,0,0,0,70,,,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2399,sp0163,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2400,sp0163,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2401,sp0001,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2402,sp0001,0,0,0,70,,1.0,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2403,sp0188,0,0,0,70,,,2024-04-30 09:31:37.195182,2024-04-30 09:31:37.195182
2404,sp0188,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2405,sp1115,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2406,sp1115,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2407,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2408,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2409,sp1118,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2410,sp1118,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2411,sp0373,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2412,sp0373,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2413,sp0374,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2414,sp0374,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2415,sp0375,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2416,sp0375,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2417,sp0376,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2418,sp0376,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2419,sp0382,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2420,sp0382,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2421,sp0372,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2422,sp0372,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2423,sp1117,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2424,sp1117,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2425,sp0375,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2426,sp0375,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2427,sp0380,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2428,sp0380,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2429,sp0377,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2430,sp0377,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2431,sp0381,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2432,sp0381,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2433,sp0378,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2434,sp0378,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2435,sp0379,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2436,sp0379,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2437,sp0381,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2438,sp0381,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2439,sp0380,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2440,sp0380,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2441,sp0376,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2442,sp0376,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2443,sp0001,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2444,sp0001,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2445,sp0001,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2446,sp0001,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2447,sp0379,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2448,sp0379,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2449,sp0380,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2450,sp0380,0,0,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2451,sp0383,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2452,sp0383,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2453,sp0384,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2454,sp0384,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2455,sp0337,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2456,sp0337,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2457,sp0381,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2458,sp0381,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2459,sp0088,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2460,sp0088,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2461,sp0385,0,0,3,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2462,sp0385,0,0,3,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2463,sp0385,1012150,0,3,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2464,sp1119,0,2,2,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2465,sp0385,1012151,0,3,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2466,sp1119,0,2,2,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2467,sp1017,0,0,0,70,,3.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2468,sp1017,0,0,0,70,,3.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2469,sp1116,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2470,sp1116,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2471,sp0144,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2472,sp0386,0,2,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2473,sp0144,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2474,sp0386,0,2,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2475,sp1120,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2476,sp0387,4002840,2,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2477,sp1120,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2478,sp0387,4002841,2,2,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2479,sp0098,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2480,sp0098,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2481,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2482,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2483,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2484,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2485,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2486,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2487,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2488,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2489,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
2490,sp1001,0,0,0,70,,,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3221,sp1121,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3222,sp1121,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3223,sp0388,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3224,sp0388,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3225,sp1122,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3226,sp1122,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3227,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3228,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3229,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3230,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3231,sp0388,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3232,sp0388,0,0,0,70,,1.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3233,sp1122,0,0,0,70,,2.0,2024-04-30 09:31:37.203650,2024-04-30 09:31:37.203650
3234,sp1122,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3235,sp0390,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3236,sp0390,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3237,sp1039,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3238,sp1039,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3239,sp0391,7012550,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3240,sp0391,7012551,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3241,sp0392,7012570,0,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3242,sp0392,7012571,0,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3243,sp1124,7008180,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3244,sp1124,7008181,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3245,sp0025,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3246,sp0025,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3247,sp0393,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3248,sp0393,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3249,sp0054,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3250,sp0054,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3251,sp0002,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3252,sp0002,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3253,sp0037,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3254,sp0037,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3255,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3256,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3257,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3258,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3259,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3260,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3261,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3262,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3263,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3264,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3265,sp0396,0,2,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3266,sp0396,0,2,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3267,sp1125,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3268,sp1125,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3269,sp1126,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3270,sp1127,0,2,2,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3271,sp1126,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3272,sp1127,0,2,2,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3273,sp1128,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3274,sp1128,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3275,sp0394,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3276,sp0394,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3277,sp1129,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3278,sp1129,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3279,sp1130,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3280,sp1130,0,0,0,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3281,sp0395,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3282,sp0395,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3283,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3284,sp0118,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3285,sp0389,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3286,sp0389,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3287,sp1144,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3288,sp1123,0,2,2,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3289,sp1144,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3290,sp1123,0,2,2,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3291,sp1135,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3292,sp1135,0,0,0,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3293,sp0398,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3294,sp0399,0,2,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3295,sp1137,0,3,3,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3296,sp0398,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3297,sp0399,0,2,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3298,sp1137,0,3,3,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3299,sp1135,0,0,3,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3300,sp1135,0,0,3,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3301,sp0398,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3302,sp0399,0,2,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3303,sp1137,0,3,3,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3304,sp0398,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3305,sp0399,0,2,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3306,sp1137,0,3,3,70,,,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3307,sp0400,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3308,sp0400,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3309,sp0397,0,0,3,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3310,sp0397,0,0,3,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3311,sp0207,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3312,sp0207,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3313,sp0208,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3314,sp0208,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3315,sp0207,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3316,sp0207,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3317,sp0208,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3318,sp0208,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3319,sp1131,0,0,3,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3320,sp1131,0,0,3,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3321,sp1132,0,0,3,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3322,sp1132,0,0,3,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3323,sp1133,0,0,2,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3324,sp1133,0,0,2,70,,2.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3325,sp0370,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3326,sp0370,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3327,sp0152,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3328,sp0152,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3329,sp0314,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3330,sp0314,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3331,sp0059,0,0,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3332,sp0059,0,0,2,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3333,sp0350,0,0,0,70,,1.0,2024-04-30 09:31:37.212134,2024-04-30 09:31:37.212134
3334,sp0350,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3335,sp0401,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3336,sp0401,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3337,sp0402,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3338,sp0402,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3339,sp0403,1011880,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3340,sp1136,0,2,4,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3341,sp0403,1011881,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3342,sp1136,0,2,4,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3343,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3344,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3345,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3346,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3347,sp0404,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3348,sp0404,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3349,sp0405,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3350,sp0405,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3351,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3352,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3353,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3354,sp1138,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3355,sp1141,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3356,sp1141,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3357,sp0406,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3358,sp0406,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3359,sp1139,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3360,sp1139,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3361,sp0408,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3362,sp0408,0,0,0,70,,1.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3363,sp1142,0,0,0,70,,2.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3364,sp1142,0,0,0,70,,2.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3365,sp1140,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3366,sp1140,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3367,sp1140,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3368,sp1140,0,0,0,70,,3.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3369,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3370,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3371,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3372,sp1001,0,0,0,70,,2.0,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3373,sp0404,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3374,sp0404,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
3375,sp0405,0,0,0,70,,,2024-04-30 09:31:37.220936,2024-04-30 09:31:37.220936
