id,budokai_id,order,ranking,created_at,updated_at
286,16,12,"30,001 - 50,000th place",2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
287,16,13,"50,001 - 75,000th place",2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
288,16,14,"75,001 - 100,000th place",2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
289,16,15,"100,001 - 200,000th place",2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
290,16,16,"200,001 - 300,000th place",2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
291,16,17,"300,001 - 600,000th place",2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
292,16,18,A rank of 3 repeated digits,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
293,16,19,A rank of 4 repeated digits,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
294,16,20,A rank of 5 repeated digits,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
295,17,1,No.1,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
296,17,2,No.2,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
297,17,3,No.3,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
298,17,4,4 - 10th place,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
299,17,5,11 - 100th place,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
300,17,6,101 - 1000th place,2024-04-30 09:31:39.444802,2024-04-30 09:31:39.444802
301,17,7,1001 - 2500th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
302,17,8,"2,501 - 5,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
303,17,9,"5,001 - 10,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
304,17,10,"10,001 - 20,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
305,17,11,"20,001 - 30,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
306,17,12,"30,001 - 50,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
307,17,13,"50,001 - 75,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
308,17,14,"75,001 - 100,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
309,17,15,"100,001 - 200,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
310,17,16,"200,001 - 300,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
311,17,17,"300,001 - 600,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
312,17,18,A rank of 3 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
313,17,19,A rank of 4 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
314,17,20,A rank of 5 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1801,18,1,No.1,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1802,18,2,No.2,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1803,18,3,No.3,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1804,18,4,4 - 10th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1805,18,5,11 - 100th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1806,18,6,101 - 1000th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1807,18,7,1001 - 2500th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1808,18,8,"2,501 - 5,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1809,18,9,"5,001 - 10,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1810,18,10,"10,001 - 20,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1811,18,11,"20,001 - 30,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1812,18,12,"30,001 - 50,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1813,18,13,"50,001 - 75,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1814,18,14,"75,001 - 100,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1815,18,15,"100,001 - 200,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1816,18,16,"200,001 - 500,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1817,18,17,"500,001 – 1,000,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1818,18,18,A rank of 3 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1819,18,19,A rank of 4 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1820,18,20,A rank of 5 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1901,19,1,No.1,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1902,19,2,No.2,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1903,19,3,No.3,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1904,19,4,4 - 10th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1905,19,5,11 - 100th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1906,19,6,101 - 1000th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1907,19,7,1001 - 2500th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1908,19,8,"2,501 - 5,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1909,19,9,"5,001 - 10,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1910,19,10,"10,001 - 20,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1911,19,11,"20,001 - 30,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1912,19,12,"30,001 - 50,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1913,19,13,"50,001 - 75,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1914,19,14,"75,001 - 100,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1915,19,15,"100,001 - 200,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1916,19,16,"200,001 - 500,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1917,19,17,"500,001 – 1,000,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1918,19,18,A rank of 3 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1919,19,19,A rank of 4 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
1920,19,20,A rank of 5 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2001,20,1,No.1,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2002,20,2,No.2,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2003,20,3,No.3,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2004,20,4,4 - 10th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2005,20,5,11 - 100th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2006,20,6,101 - 1000th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2007,20,7,1001 - 2500th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2008,20,8,"2,501 - 5,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2009,20,9,"5,001 - 10,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2010,20,10,"10,001 - 20,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2011,20,11,"20,001 - 30,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2012,20,12,"30,001 - 50,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2013,20,13,"50,001 - 75,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2014,20,14,"75,001 - 100,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2015,20,15,"100,001 - 200,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2016,20,16,"200,001 - 500,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2017,20,17,"500,001 – 1,000,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2018,20,18,A rank of 3 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2019,20,19,A rank of 4 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2020,20,20,A rank of 5 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2101,21,1,No.1,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2102,21,2,No.2,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2103,21,3,No.3,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2104,21,4,4 - 10th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2105,21,5,11 - 100th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2106,21,6,101 - 1000th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2107,21,7,1001 - 2500th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2108,21,8,"2,501 - 5,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2109,21,9,"5,001 - 10,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2110,21,10,"10,001 - 20,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2111,21,11,"20,001 - 30,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2112,21,12,"30,001 - 50,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2113,21,13,"50,001 - 75,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2114,21,14,"75,001 - 100,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2115,21,15,"100,001 - 200,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2116,21,16,"200,001 - 500,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2117,21,17,"500,001 – 1,000,000th place",2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2118,21,18,A rank of 3 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2119,21,19,A rank of 4 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2120,21,20,A rank of 5 repeated digits,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2201,22,1,No.1,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2202,22,2,No.2,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2203,22,3,No.3,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2204,22,4,4 - 10th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2205,22,5,11 - 100th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2206,22,6,101 - 1000th place,2024-04-30 09:31:39.450677,2024-04-30 09:31:39.450677
2207,22,7,1001 - 2500th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2208,22,8,"2,501 - 5,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2209,22,9,"5,001 - 10,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2210,22,10,"10,001 - 20,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2211,22,11,"20,001 - 30,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2212,22,12,"30,001 - 50,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2213,22,13,"50,001 - 75,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2214,22,14,"75,001 - 100,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2215,22,15,"100,001 - 200,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2216,22,16,"200,001 - 500,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2217,22,17,"500,001 – 1,000,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2218,22,18,A rank of 3 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2219,22,19,A rank of 4 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2220,22,20,A rank of 5 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2301,23,1,No.1,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2302,23,2,2nd & 3rd place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2303,23,3,4 - 10th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2304,23,4,11 – 20th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2305,23,5,21 – 30th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2306,23,6,31 – 50th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2307,23,7,51 – 70th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2308,23,8,71 – 100th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2309,23,9,101 – 200th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2310,23,10,201 – 500th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2311,23,11,501 - 1000th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2312,23,12,1001 - 2000th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2313,23,13,"2,001 - 5,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2314,23,14,"5,001 - 10,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2315,23,15,"10,001 - 20,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2316,23,16,"20,001 - 50,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2317,23,17,"50,001 - 100,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2318,23,18,"100,001 - 200,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2319,23,19,"200,001 - 300,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2320,23,20,"300,001 - 400,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2321,23,21,"400,001 - 500,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2322,23,22,"500,001 - 700,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2323,23,23,"700,001 – 1,000,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2324,23,24,A rank of 3 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2325,23,25,A rank of 4 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2326,23,26,A rank of 5 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2401,24,1,No.1,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2402,24,2,2nd & 3rd place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2403,24,3,4 - 10th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2404,24,4,11 – 20th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2405,24,5,21 – 30th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2406,24,6,31 – 50th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2407,24,7,51 – 70th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2408,24,8,71 – 100th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2409,24,9,101 – 200th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2410,24,10,201 – 500th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2411,24,11,501 - 1000th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2412,24,12,1001 - 2000th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2413,24,13,"2,001 - 5,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2414,24,14,"5,001 - 10,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2415,24,15,"10,001 - 20,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2416,24,16,"20,001 - 50,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2417,24,17,"50,001 - 100,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2418,24,18,"100,001 - 200,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2419,24,19,"200,001 - 300,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2420,24,20,"300,001 - 400,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2421,24,21,"400,001 - 500,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2422,24,22,"500,001 - 700,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2423,24,23,"700,001 – 1,000,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2424,24,24,A rank of 3 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2425,24,25,A rank of 4 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2426,24,26,A rank of 5 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2501,25,1,No.1,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2502,25,2,2nd & 3rd place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2503,25,3,4 - 10th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2504,25,4,11 – 20th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2505,25,5,21 – 30th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2506,25,6,31 – 50th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2507,25,7,51 – 70th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2508,25,8,71 – 100th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2509,25,9,101 – 200th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2510,25,10,201 – 500th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2511,25,11,501 - 1000th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2512,25,12,1001 - 2000th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2513,25,13,"2,001 - 5,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2514,25,14,"5,001 - 10,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2515,25,15,"10,001 - 20,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2516,25,16,"20,001 - 50,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2517,25,17,"50,001 - 100,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2518,25,18,"100,001 - 200,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2519,25,19,"200,001 - 300,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2520,25,20,"300,001 - 400,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2521,25,21,"400,001 - 500,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2522,25,22,"500,001 - 700,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2523,25,23,"700,001 – 1,000,000th place",2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2524,25,24,A rank of 3 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2525,25,25,A rank of 4 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2526,25,26,A rank of 5 repeated digits,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2601,26,1,No.1,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2602,26,2,2nd & 3rd place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2603,26,3,4 - 10th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2604,26,4,11 – 20th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2605,26,5,21 – 30th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2606,26,6,31 – 50th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2607,26,7,51 – 70th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2608,26,8,71 – 100th place,2024-04-30 09:31:39.456377,2024-04-30 09:31:39.456377
2609,26,9,101 – 200th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2610,26,10,201 – 500th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2611,26,11,501 - 1000th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2612,26,12,1001 - 2000th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2613,26,13,"2,001 - 5,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2614,26,14,"5,001 - 10,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2615,26,15,"10,001 - 20,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2616,26,16,"20,001 - 50,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2617,26,17,"50,001 - 100,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2618,26,18,"100,001 - 200,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2619,26,19,"200,001 - 300,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2620,26,20,"300,001 - 400,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2621,26,21,"400,001 - 500,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2622,26,22,"500,001 - 700,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2623,26,23,"700,001 – 1,000,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2624,26,24,A rank of 3 repeated digits,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2625,26,25,A rank of 4 repeated digits,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2626,26,26,A rank of 5 repeated digits,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2701,27,1,No.1,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2702,27,2,2nd & 3rd place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2703,27,3,4 - 10th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2704,27,4,11 – 20th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2705,27,5,21 – 30th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2706,27,6,31 – 50th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2707,27,7,51 – 70th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2708,27,8,71 – 100th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2709,27,9,101 – 200th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2710,27,10,201 – 500th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2711,27,11,501 - 1000th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2712,27,12,1001 - 2000th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2713,27,13,"2,001 - 5,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2714,27,14,"5,001 - 10,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2715,27,15,"10,001 - 20,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2716,27,16,"20,001 - 50,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2717,27,17,"50,001 - 100,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2718,27,18,"100,001 - 200,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2719,27,19,"200,001 - 300,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2720,27,20,"300,001 - 400,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2721,27,21,"400,001 - 500,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2722,27,22,"500,001 - 700,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2723,27,23,"700,001 – 1,000,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2724,27,24,A rank of 3 repeated digits,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2725,27,25,A rank of 4 repeated digits,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2726,27,26,A rank of 5 repeated digits,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2801,28,1,No.1,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2802,28,2,2nd & 3rd place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2803,28,3,4 - 10th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2804,28,4,11 – 20th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2805,28,5,21 – 30th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2806,28,6,31 – 50th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2807,28,7,51 – 70th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2808,28,8,71 – 100th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2809,28,9,101 – 200th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2810,28,10,201 – 500th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2811,28,11,501 - 1000th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2812,28,12,1001 - 2000th place,2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2813,28,13,"2,001 - 5,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2814,28,14,"5,001 - 10,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2815,28,15,"10,001 - 20,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2816,28,16,"20,001 - 50,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2817,28,17,"50,001 - 100,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2818,28,18,"100,001 - 200,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2819,28,19,"200,001 - 300,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2820,28,20,"300,001 - 400,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
2821,28,21,"400,001 - 500,000th place",2024-04-30 09:31:39.462061,2024-04-30 09:31:39.462061
