id,equipment_skill_item_id,potential_skill_id,status_type,level,created_at,updated_at
63500,635,5.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63501,635,3.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63600,636,3.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63601,636,5.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63700,637,3.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63701,637,5.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63800,638,3.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63801,638,5.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63900,639,3.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
63901,639,5.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64000,640,5.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64001,640,3.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64100,641,3.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64101,641,5.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64200,642,3.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64201,642,5.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64300,643,3.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64301,643,5.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64400,644,3.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64401,644,5.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64500,645,3.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64501,645,5.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64600,646,3.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64601,646,6.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64700,647,3.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64701,647,6.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64800,648,3.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64801,648,6.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64900,649,3.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
64901,649,6.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65000,650,6.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65001,650,3.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65100,651,3.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65101,651,6.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65200,652,3.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65201,652,6.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65300,653,3.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65301,653,6.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65400,654,3.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65401,654,6.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65500,655,6.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65501,655,3.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65600,656,3.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65601,656,6.0,,1,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65700,657,3.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65701,657,6.0,,2,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65800,658,3.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65801,658,6.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65900,659,3.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
65901,659,6.0,,4,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
66000,660,6.0,,5,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
66001,660,3.0,,3,2024-02-27 09:30:52.116440,2024-02-27 09:30:52.116440
66100,661,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66101,661,6.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66200,662,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66201,662,6.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66300,663,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66301,663,6.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66400,664,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66401,664,6.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66500,665,6.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66501,665,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66600,666,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66601,666,6.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66700,667,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66701,667,6.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66800,668,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66801,668,6.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66900,669,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
66901,669,6.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67000,670,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67001,670,6.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67100,671,3.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67101,671,7.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67200,672,3.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67201,672,7.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67300,673,3.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67301,673,7.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67400,674,3.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67401,674,7.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67500,675,7.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67501,675,3.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67600,676,3.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67601,676,7.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67700,677,3.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67701,677,7.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67800,678,3.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67801,678,7.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67900,679,3.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
67901,679,7.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68000,680,7.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68001,680,3.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68100,681,3.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68101,681,7.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68200,682,3.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68201,682,7.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68300,683,3.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68301,683,7.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68400,684,3.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68401,684,7.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68500,685,7.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68501,685,3.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68600,686,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68601,686,7.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68700,687,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68701,687,7.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68800,688,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68801,688,7.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68900,689,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
68901,689,7.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69000,690,7.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69001,690,3.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69100,691,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69101,691,7.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69200,692,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69201,692,7.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69300,693,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69301,693,7.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69400,694,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69401,694,7.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69500,695,3.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69501,695,7.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69600,696,4.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69601,696,5.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69700,697,4.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69701,697,5.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69800,698,4.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69801,698,5.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69900,699,4.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
69901,699,5.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70000,700,5.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70001,700,4.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70100,701,4.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70101,701,5.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70200,702,4.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70201,702,5.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70300,703,4.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70301,703,5.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70400,704,4.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70401,704,5.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70500,705,5.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70501,705,4.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70600,706,4.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70601,706,5.0,,1,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70700,707,4.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70701,707,5.0,,2,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70800,708,4.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70801,708,5.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70900,709,4.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
70901,709,5.0,,4,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
71000,710,5.0,,5,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
71001,710,4.0,,3,2024-02-27 09:30:52.123876,2024-02-27 09:30:52.123876
71100,711,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71101,711,5.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71200,712,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71201,712,5.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71300,713,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71301,713,5.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71400,714,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71401,714,5.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71500,715,5.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71501,715,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71600,716,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71601,716,5.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71700,717,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71701,717,5.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71800,718,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71801,718,5.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71900,719,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
71901,719,5.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72000,720,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72001,720,5.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72100,721,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72101,721,6.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72200,722,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72201,722,6.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72300,723,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72301,723,6.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72400,724,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72401,724,6.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72500,725,6.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72501,725,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72600,726,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72601,726,6.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72700,727,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72701,727,6.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72800,728,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72801,728,6.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72900,729,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
72901,729,6.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73000,730,6.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73001,730,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73100,731,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73101,731,6.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73200,732,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73201,732,6.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73300,733,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73301,733,6.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73400,734,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73401,734,6.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73500,735,6.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73501,735,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73600,736,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73601,736,6.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73700,737,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73701,737,6.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73800,738,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73801,738,6.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73900,739,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
73901,739,6.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74000,740,6.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74001,740,4.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74100,741,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74101,741,6.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74200,742,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74201,742,6.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74300,743,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74301,743,6.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74400,744,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74401,744,6.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74500,745,4.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74501,745,6.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74600,746,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74601,746,7.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74700,747,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74701,747,7.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74800,748,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74801,748,7.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74900,749,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
74901,749,7.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75000,750,7.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75001,750,4.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75100,751,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75101,751,7.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75200,752,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75201,752,7.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75300,753,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75301,753,7.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75400,754,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75401,754,7.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75500,755,7.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75501,755,4.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75600,756,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75601,756,7.0,,1,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75700,757,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75701,757,7.0,,2,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75800,758,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75801,758,7.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75900,759,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
75901,759,7.0,,4,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
76000,760,7.0,,5,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
76001,760,4.0,,3,2024-02-27 09:30:52.130795,2024-02-27 09:30:52.130795
76100,761,4.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76101,761,7.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76200,762,4.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76201,762,7.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76300,763,4.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76301,763,7.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76400,764,4.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76401,764,7.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76500,765,7.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76501,765,4.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76600,766,4.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76601,766,7.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76700,767,4.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76701,767,7.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76800,768,4.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76801,768,7.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76900,769,4.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
76901,769,7.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77000,770,4.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77001,770,7.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77100,771,5.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77101,771,6.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77200,772,5.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77201,772,6.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77300,773,5.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77301,773,6.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77400,774,5.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77401,774,6.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77500,775,6.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77501,775,5.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77600,776,5.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77601,776,6.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77700,777,5.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77701,777,6.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77800,778,5.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77801,778,6.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77900,779,5.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
77901,779,6.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78000,780,6.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78001,780,5.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78100,781,5.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78101,781,6.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78200,782,5.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78201,782,6.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78300,783,5.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78301,783,6.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78400,784,5.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78401,784,6.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78500,785,6.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78501,785,5.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78600,786,5.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78601,786,6.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78700,787,5.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78701,787,6.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78800,788,5.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78801,788,6.0,,3,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78900,789,5.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
78901,789,6.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79000,790,6.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79001,790,5.0,,4,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79100,791,5.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79101,791,6.0,,1,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79200,792,5.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79201,792,6.0,,2,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
79300,793,5.0,,5,2024-02-27 09:30:52.137852,2024-02-27 09:30:52.137852
