id,chain_battle_ranking_gift_set_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
1831,36,6,PotentialItem,250,0,AGL Potential Orb (M) x250,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1832,36,7,PotentialItem,250,0,TEQ Potential Orb (M) x250,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1833,36,8,PotentialItem,250,0,INT Potential Orb (M) x250,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1834,36,9,PotentialItem,250,0,STR Potential Orb (M) x250,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1835,36,10,PotentialItem,250,0,PHY Potential Orb (M) x250,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1836,36,1,PotentialItem,450,0,AGL Potential Orb (S) x450,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1837,36,2,PotentialItem,450,0,TEQ Potential Orb (S) x450,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1838,36,3,PotentialItem,450,0,INT Potential Orb (S) x450,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1839,36,4,PotentialItem,450,0,STR Potential Orb (S) x450,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1840,36,5,PotentialItem,450,0,PHY Potential Orb (S) x450,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1841,36,1001,TrainingItem,1,0,Platinum Turtle Shell [TEQ] x1,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1842,36,1002,TrainingItem,1,0,Platinum Turtle Shell [INT] x1,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1843,36,1003,TrainingItem,1,0,Platinum Turtle Shell [STR] x1,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1844,36,1004,TrainingItem,1,0,Platinum Turtle Shell [PHY] x1,Chain Battle Ranking Reward: Top 76-100%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1845,37,2001,TreasureItem,5000,0,Emblem of Cooperation x5000,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1846,37,1,CardStickerItem,3,0,Special Sticker x3,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1847,37,1003970,Card,10,0,[Mysterious Ritual] Elder Kai x10,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1848,37,1011481,Card,3,1500000,Hercule Statue (Diamond) x3,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1849,37,11,PotentialItem,250,0,AGL Potential Orb (L) x250,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1850,37,12,PotentialItem,250,0,TEQ Potential Orb (L) x250,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1851,37,13,PotentialItem,250,0,INT Potential Orb (L) x250,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1852,37,14,PotentialItem,250,0,STR Potential Orb (L) x250,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1853,37,15,PotentialItem,250,0,PHY Potential Orb (L) x250,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1854,37,6,PotentialItem,2500,0,AGL Potential Orb (M) x2500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1855,37,7,PotentialItem,2500,0,TEQ Potential Orb (M) x2500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1856,37,8,PotentialItem,2500,0,INT Potential Orb (M) x2500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1857,37,9,PotentialItem,2500,0,STR Potential Orb (M) x2500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1858,37,10,PotentialItem,2500,0,PHY Potential Orb (M) x2500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1859,37,1,PotentialItem,4500,0,AGL Potential Orb (S) x4500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1860,37,2,PotentialItem,4500,0,TEQ Potential Orb (S) x4500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1861,37,3,PotentialItem,4500,0,INT Potential Orb (S) x4500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1862,37,4,PotentialItem,4500,0,STR Potential Orb (S) x4500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1863,37,5,PotentialItem,4500,0,PHY Potential Orb (S) x4500,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1864,37,1000,TrainingItem,10,0,Platinum Turtle Shell [AGL] x10,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1865,37,1001,TrainingItem,10,0,Platinum Turtle Shell [TEQ] x10,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1866,37,1002,TrainingItem,10,0,Platinum Turtle Shell [INT] x10,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1867,37,1003,TrainingItem,10,0,Platinum Turtle Shell [STR] x10,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1868,37,1004,TrainingItem,10,0,Platinum Turtle Shell [PHY] x10,Chain Battle Ranking Reward: Top 1%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1869,38,2001,TreasureItem,4500,0,Emblem of Cooperation x4500,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1870,38,1,CardStickerItem,2,0,Special Sticker x2,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1871,38,1003970,Card,7,0,[Mysterious Ritual] Elder Kai x7,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1872,38,1011481,Card,2,1500000,Hercule Statue (Diamond) x2,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1873,38,11,PotentialItem,200,0,AGL Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1874,38,12,PotentialItem,200,0,TEQ Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1875,38,13,PotentialItem,200,0,INT Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1876,38,14,PotentialItem,200,0,STR Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1877,38,15,PotentialItem,200,0,PHY Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1878,38,6,PotentialItem,2000,0,AGL Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1879,38,7,PotentialItem,2000,0,TEQ Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1880,38,8,PotentialItem,2000,0,INT Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1881,38,9,PotentialItem,2000,0,STR Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1882,38,10,PotentialItem,2000,0,PHY Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1883,38,1,PotentialItem,3600,0,AGL Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1884,38,2,PotentialItem,3600,0,TEQ Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1885,38,3,PotentialItem,3600,0,INT Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1886,38,4,PotentialItem,3600,0,STR Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1887,38,5,PotentialItem,3600,0,PHY Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1888,38,1000,TrainingItem,8,0,Platinum Turtle Shell [AGL] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1889,38,1001,TrainingItem,8,0,Platinum Turtle Shell [TEQ] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1890,38,1002,TrainingItem,8,0,Platinum Turtle Shell [INT] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1891,38,1003,TrainingItem,8,0,Platinum Turtle Shell [STR] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1892,38,1004,TrainingItem,8,0,Platinum Turtle Shell [PHY] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1893,39,2001,TreasureItem,4000,0,Emblem of Cooperation x4000,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1894,39,1,CardStickerItem,1,0,Special Sticker x1,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1895,39,1003970,Card,5,0,[Mysterious Ritual] Elder Kai x5,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1896,39,1011481,Card,1,1500000,Hercule Statue (Diamond) x1,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1897,39,11,PotentialItem,175,0,AGL Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1898,39,12,PotentialItem,175,0,TEQ Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1899,39,13,PotentialItem,175,0,INT Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1900,39,14,PotentialItem,175,0,STR Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.267385,2024-02-27 09:30:45.267385
1901,39,15,PotentialItem,175,0,PHY Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1902,39,6,PotentialItem,1750,0,AGL Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1903,39,7,PotentialItem,1750,0,TEQ Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1904,39,8,PotentialItem,1750,0,INT Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1905,39,9,PotentialItem,1750,0,STR Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1906,39,10,PotentialItem,1750,0,PHY Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1907,39,1,PotentialItem,3150,0,AGL Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1908,39,2,PotentialItem,3150,0,TEQ Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1909,39,3,PotentialItem,3150,0,INT Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1910,39,4,PotentialItem,3150,0,STR Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1911,39,5,PotentialItem,3150,0,PHY Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1912,39,1000,TrainingItem,7,0,Platinum Turtle Shell [AGL] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1913,39,1001,TrainingItem,7,0,Platinum Turtle Shell [TEQ] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1914,39,1002,TrainingItem,7,0,Platinum Turtle Shell [INT] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1915,39,1003,TrainingItem,7,0,Platinum Turtle Shell [STR] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1916,39,1004,TrainingItem,7,0,Platinum Turtle Shell [PHY] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1917,40,2001,TreasureItem,3000,0,Emblem of Cooperation x3000,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1918,40,1,CardStickerItem,1,0,Special Sticker x1,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1919,40,1003970,Card,3,0,[Mysterious Ritual] Elder Kai x3,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1920,40,1005480,Card,3,765122,Hercule Statue (Platinum) x3,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1921,40,11,PotentialItem,150,0,AGL Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1922,40,12,PotentialItem,150,0,TEQ Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1923,40,13,PotentialItem,150,0,INT Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1924,40,14,PotentialItem,150,0,STR Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1925,40,15,PotentialItem,150,0,PHY Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1926,40,6,PotentialItem,1500,0,AGL Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1927,40,7,PotentialItem,1500,0,TEQ Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1928,40,8,PotentialItem,1500,0,INT Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1929,40,9,PotentialItem,1500,0,STR Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1930,40,10,PotentialItem,1500,0,PHY Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1931,40,1,PotentialItem,2700,0,AGL Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1932,40,2,PotentialItem,2700,0,TEQ Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1933,40,3,PotentialItem,2700,0,INT Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1934,40,4,PotentialItem,2700,0,STR Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1935,40,5,PotentialItem,2700,0,PHY Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1936,40,1000,TrainingItem,6,0,Platinum Turtle Shell [AGL] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1937,40,1001,TrainingItem,6,0,Platinum Turtle Shell [TEQ] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1938,40,1002,TrainingItem,6,0,Platinum Turtle Shell [INT] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1939,40,1003,TrainingItem,6,0,Platinum Turtle Shell [STR] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1940,40,1004,TrainingItem,6,0,Platinum Turtle Shell [PHY] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1941,41,2001,TreasureItem,2500,0,Emblem of Cooperation x2500,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1942,41,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1943,41,1005480,Card,2,765122,Hercule Statue (Platinum) x2,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1944,41,11,PotentialItem,125,0,AGL Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1945,41,1000,TrainingItem,5,0,Platinum Turtle Shell [AGL] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1946,41,12,PotentialItem,125,0,TEQ Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1947,41,13,PotentialItem,125,0,INT Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1948,41,14,PotentialItem,125,0,STR Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1949,41,15,PotentialItem,125,0,PHY Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1950,41,6,PotentialItem,1250,0,AGL Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1951,41,7,PotentialItem,1250,0,TEQ Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1952,41,8,PotentialItem,1250,0,INT Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1953,41,9,PotentialItem,1250,0,STR Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1954,41,10,PotentialItem,1250,0,PHY Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1955,41,1,PotentialItem,2250,0,AGL Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1956,41,2,PotentialItem,2250,0,TEQ Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1957,41,3,PotentialItem,2250,0,INT Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1958,41,4,PotentialItem,2250,0,STR Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1959,41,5,PotentialItem,2250,0,PHY Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1960,41,1001,TrainingItem,5,0,Platinum Turtle Shell [TEQ] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1961,41,1002,TrainingItem,5,0,Platinum Turtle Shell [INT] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1962,41,1003,TrainingItem,5,0,Platinum Turtle Shell [STR] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1963,41,1004,TrainingItem,5,0,Platinum Turtle Shell [PHY] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1964,42,2001,TreasureItem,2000,0,Emblem of Cooperation x2000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1965,42,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1966,42,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1967,42,11,PotentialItem,100,0,AGL Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1968,42,1000,TrainingItem,4,0,Platinum Turtle Shell [AGL] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1969,42,12,PotentialItem,100,0,TEQ Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1970,42,13,PotentialItem,100,0,INT Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1971,42,14,PotentialItem,100,0,STR Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1972,42,15,PotentialItem,100,0,PHY Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1973,42,6,PotentialItem,1000,0,AGL Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1974,42,7,PotentialItem,1000,0,TEQ Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1975,42,8,PotentialItem,1000,0,INT Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1976,42,9,PotentialItem,1000,0,STR Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1977,42,10,PotentialItem,1000,0,PHY Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1978,42,1,PotentialItem,1800,0,AGL Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1979,42,2,PotentialItem,1800,0,TEQ Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1980,42,3,PotentialItem,1800,0,INT Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1981,42,4,PotentialItem,1800,0,STR Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1982,42,5,PotentialItem,1800,0,PHY Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1983,42,1001,TrainingItem,4,0,Platinum Turtle Shell [TEQ] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1984,42,1002,TrainingItem,4,0,Platinum Turtle Shell [INT] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1985,42,1003,TrainingItem,4,0,Platinum Turtle Shell [STR] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1986,42,1004,TrainingItem,4,0,Platinum Turtle Shell [PHY] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
1987,43,2001,TreasureItem,1500,0,Emblem of Cooperation x1500,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.277093,2024-02-27 09:30:45.277093
