id,quest_id,difficulty,sugoroku_bgm_id,battle_bgm_id,boss_bgm_id,battle_background_id,act,eventkagi_num,user_exp,zeni,start_script_id,finish_script_id,first_focus_step,dice_id,sugoroku_map_puzzle_color_id,is_cpu_only,danger_line_hp,link_skill_lv_up_prob_rate,sugoroku_map_reward_group_id,cpu_friend_list_id,created_at,updated_at
130022,13002.0,2,4,6,7,28,16,0,9929,9279,0,0,25,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130030,13003.0,0,4,6,7,28,10,0,1861,5096,1013030,1013031,33,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130031,13003.0,1,4,6,7,28,11,0,4792,7093,0,0,33,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130032,13003.0,2,4,6,7,28,16,0,9945,9309,0,1013036,58,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130040,13004.0,0,4,6,7,28,10,0,1877,5116,1013040,1013041,36,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130041,13004.0,1,4,6,7,28,11,0,4680,6883,0,0,36,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130042,13004.0,2,4,6,7,28,16,0,9961,9339,0,0,36,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130050,13005.0,0,4,6,7,28,10,0,1893,5136,1013050,1013051,19,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130051,13005.0,1,4,6,7,28,11,0,4696,6913,0,0,19,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130052,13005.0,2,4,6,7,28,16,0,9977,9369,0,0,19,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130060,13006.0,0,5,6,7,28,10,0,1909,5156,1013060,1013061,54,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130061,13006.0,1,5,6,7,28,11,0,4712,6943,0,0,54,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130062,13006.0,2,5,6,7,28,16,0,9993,9399,0,0,54,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130070,13007.0,0,5,6,7,28,10,0,1925,5176,1013070,1013071,26,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130071,13007.0,1,5,6,7,28,11,0,4728,6973,0,0,26,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130072,13007.0,2,5,6,7,28,16,0,10009,9429,0,0,26,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130080,13008.0,0,3,6,8,28,10,0,1941,5196,1013080,1013081,19,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130081,13008.0,1,3,6,8,28,11,0,4744,7003,0,0,19,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
130082,13008.0,2,3,6,8,28,16,0,10025,9459,0,0,19,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140010,14001.0,0,4,6,7,23,10,0,1957,5216,1014010,1014011,25,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140011,14001.0,1,4,6,7,23,11,0,4760,7033,0,0,23,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140012,14001.0,2,4,6,7,23,16,0,10041,9489,0,0,23,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140020,14002.0,0,4,6,7,23,10,0,1957,5236,1014020,1014021,26,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140021,14002.0,1,4,6,7,23,11,0,4760,7063,0,0,25,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140022,14002.0,2,4,6,7,23,16,0,10041,9519,0,0,25,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140030,14003.0,0,4,6,7,23,10,0,1957,5256,1014030,1014031,17,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140031,14003.0,1,4,6,7,23,11,0,4760,7093,0,0,17,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140032,14003.0,2,4,6,7,23,16,0,10041,9549,0,0,17,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140040,14004.0,0,4,6,7,23,10,0,1957,5276,1014040,1014041,31,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140041,14004.0,1,4,6,7,23,11,0,4760,7123,0,0,33,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140042,14004.0,2,4,6,7,23,16,0,10041,9579,0,0,33,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140050,14005.0,0,4,6,7,23,10,0,1957,5296,1014050,1014051,34,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140051,14005.0,1,4,6,7,23,11,0,4760,7153,0,0,33,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140052,14005.0,2,4,6,7,23,16,0,10041,9609,0,0,33,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140060,14006.0,0,5,6,7,23,10,0,1957,5316,1014060,1014061,16,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140061,14006.0,1,5,6,7,23,11,0,4760,7183,0,0,21,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140062,14006.0,2,5,6,7,23,16,0,10041,9639,0,0,21,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140070,14007.0,0,5,6,7,23,10,0,1957,5336,1014070,1014071,32,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140071,14007.0,1,5,6,7,23,11,0,4760,7213,0,0,44,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140072,14007.0,2,5,6,7,23,16,0,10041,9669,0,0,44,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140080,14008.0,0,3,6,8,23,10,0,1957,5356,1014080,1014081,5,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140081,14008.0,1,3,6,8,23,11,0,4760,7243,0,0,17,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
140082,14008.0,2,3,6,8,23,16,0,10041,9699,0,1014086,29,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150010,15001.0,0,5,6,7,1,10,0,1957,5376,1015010,1015011,19,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150011,15001.0,1,5,6,7,1,11,0,4760,7273,0,0,17,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150012,15001.0,2,5,6,7,1,16,0,10041,9729,0,0,17,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150020,15002.0,0,5,6,7,1,10,0,1957,5396,1015020,1015021,41,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150021,15002.0,1,5,6,7,1,11,0,4760,7303,0,0,40,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150022,15002.0,2,5,6,7,1,16,0,10041,9759,0,0,40,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150030,15003.0,0,3,6,8,1,10,0,1957,5416,1015030,1015031,28,2,1,0,0,0.5,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150031,15003.0,1,3,6,8,1,11,0,4760,7333,0,0,28,2,1,0,0,0.55,4.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
150032,15003.0,2,3,6,8,1,16,0,10041,9789,0,0,28,2,1,0,0,0.8,7.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160010,16001.0,0,1,6,6,21,12,0,2400,6600,1016010,1016011,8,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160011,16001.0,1,1,6,6,21,13,0,5750,9706,1016010,1016011,8,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160012,16001.0,2,1,6,6,21,18,0,11565,11375,1016014,1016016,15,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160020,16002.0,0,3,6,7,21,12,0,2416,6600,1016020,1016021,35,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160021,16002.0,1,3,6,7,21,13,0,5756,9736,1016020,1016021,35,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160022,16002.0,2,3,6,7,21,18,0,11601,11405,1016020,1016021,35,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160030,16003.0,0,3,6,7,21,12,0,2432,6640,1016030,1016031,15,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160031,16003.0,1,3,6,7,21,13,0,5762,9766,1016030,1016031,15,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160032,16003.0,2,3,6,7,21,18,0,11637,11425,1016030,1016031,15,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160040,16004.0,0,3,6,7,21,12,0,2448,6660,1016040,1016041,25,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160041,16004.0,1,3,6,7,21,13,0,5768,9796,1016040,1016041,25,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160042,16004.0,2,3,6,7,21,18,0,11673,11465,1016040,1016041,25,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160050,16005.0,0,3,6,7,21,12,0,2464,6680,1016050,1016051,35,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160051,16005.0,1,3,6,7,21,13,0,5774,9826,1016050,1016051,35,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.424755,2024-02-27 09:32:39.424755
160052,16005.0,2,3,6,7,21,18,0,11709,11495,1016050,1016051,35,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160060,16006.0,0,3,6,7,21,12,0,2480,6700,1016060,1016061,31,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160061,16006.0,1,3,6,7,21,13,0,5780,9856,1016060,1016061,31,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160062,16006.0,2,3,6,7,21,18,0,11745,11525,1016060,1016061,31,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160070,16007.0,0,3,6,7,21,12,0,2496,5720,1016070,1016071,26,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160071,16007.0,1,3,6,7,21,13,0,5786,9886,1016070,1016071,26,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160072,16007.0,2,3,6,7,21,18,0,11781,11555,1016070,1016071,26,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160080,16008.0,0,3,6,8,21,12,0,2512,6740,1016080,1016081,46,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160081,16008.0,1,3,6,8,21,13,0,5792,9916,1016080,1016081,46,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
160082,16008.0,2,3,6,8,21,18,0,11817,11585,1016080,1016081,46,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170010,17001.0,0,3,6,7,8,12,0,2528,6760,1017010,1017011,40,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170011,17001.0,1,3,6,7,8,13,0,5798,9946,1017010,1017011,40,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170012,17001.0,2,3,6,7,8,18,0,11853,11615,1017010,1017011,40,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170020,17002.0,0,3,6,7,8,12,0,2544,6780,1017020,1017021,28,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170021,17002.0,1,3,6,7,8,13,0,5804,9976,1017020,1017021,28,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170022,17002.0,2,3,6,7,8,18,0,11889,11645,1017020,1017021,28,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170030,17003.0,0,3,6,7,8,12,0,2560,6800,1017030,1017031,60,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170031,17003.0,1,3,6,7,8,13,0,5810,10006,1017030,1017031,60,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170032,17003.0,2,3,6,7,8,18,0,11925,11675,1017030,1017031,60,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170040,17004.0,0,3,6,8,8,12,0,2576,6820,1017040,1017041,60,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170041,17004.0,1,3,6,8,8,13,0,5816,10036,1017040,1017041,60,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170042,17004.0,2,3,6,8,8,18,0,11961,11705,1017040,1017041,60,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170050,17005.0,0,3,6,7,8,12,0,2592,6840,1017050,1017051,16,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170051,17005.0,1,3,6,7,8,13,0,5822,10066,1017050,1017051,16,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170052,17005.0,2,3,6,7,8,18,0,11997,11735,1017050,1017051,16,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170060,17006.0,0,3,6,7,8,12,0,2608,6860,1017060,1017061,28,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170061,17006.0,1,3,6,7,8,13,0,5828,10096,1017060,1017061,28,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170062,17006.0,2,3,6,8,8,18,0,12033,11765,1017064,1017066,21,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170070,17007.0,0,3,6,7,8,12,0,2624,6880,1017070,1017071,55,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170071,17007.0,1,3,6,7,8,13,0,5834,10126,1017070,1017071,55,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170072,17007.0,2,3,6,7,8,18,0,12069,11795,1017070,1017071,55,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170080,17008.0,0,3,6,7,8,12,0,2640,6900,1017080,1017081,58,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170081,17008.0,1,3,6,7,8,13,0,5840,10156,1017080,1017081,58,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
170082,17008.0,2,3,6,7,8,18,0,12105,11825,1017080,1017081,58,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180010,18001.0,0,3,6,7,26,12,0,2656,6920,1018010,1018011,45,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180011,18001.0,1,3,6,7,26,13,0,5846,10186,1018010,1018011,45,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180012,18001.0,2,3,6,7,26,18,0,12141,11855,1018010,1018011,45,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180020,18002.0,0,3,6,7,26,12,0,2672,8940,1018020,1018021,28,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180021,18002.0,1,3,6,7,26,13,0,5852,10216,1018020,1018021,28,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180022,18002.0,2,3,6,7,26,18,0,12177,11885,1018020,1018021,28,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180030,18003.0,0,3,6,7,26,12,0,2688,6960,1018030,1018031,32,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180031,18003.0,1,3,6,7,26,13,0,5858,10246,1018030,1018031,32,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180032,18003.0,2,3,6,7,26,18,0,12213,11915,1018030,1018031,32,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180040,18004.0,0,3,6,8,26,12,0,2704,6980,1018040,1018041,29,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180041,18004.0,1,3,6,8,26,13,0,5864,10276,1018040,1018041,29,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180042,18004.0,2,3,6,8,26,18,0,12249,11945,1018040,1018041,29,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180050,18005.0,0,3,6,7,26,12,0,2720,7000,1018050,1018051,40,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180051,18005.0,1,3,6,7,26,13,0,5870,10306,1018050,1018051,40,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180052,18005.0,2,3,6,8,26,18,0,12285,11975,1018054,1018056,35,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180060,18006.0,0,4,6,7,26,12,0,2736,7020,1018060,1018061,21,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180061,18006.0,1,4,6,7,26,13,0,5876,10336,1018060,1018061,21,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180062,18006.0,2,4,6,7,26,18,0,12321,12005,1018060,1018061,21,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180070,18007.0,0,4,6,7,26,12,0,2752,7040,1018070,1018071,39,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180071,18007.0,1,4,6,7,26,13,0,5882,10366,1018070,1018071,39,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180072,18007.0,2,4,6,7,26,18,0,12357,12035,1018070,1018071,39,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180080,18008.0,0,4,6,7,26,12,0,2768,7060,1018080,1018081,29,2,1,0,0,0.6,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180081,18008.0,1,4,6,7,26,13,0,5888,10396,1018080,1018081,26,2,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
180082,18008.0,2,4,6,7,26,18,0,12393,12065,1018080,1018081,26,2,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190011,19001.0,1,3,6,7,34,13,0,6000,10396,1019010,1019011,17,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190012,19001.0,2,3,6,7,34,18,0,13000,12065,1019010,1019011,17,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190013,19001.0,3,3,6,7,34,23,0,17500,25000,1019014,1019016,17,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190021,19002.0,1,3,6,7,34,13,0,6012,10396,1019020,1019021,12,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190022,19002.0,2,3,6,7,34,18,0,13015,12065,1019020,1019021,12,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190023,19002.0,3,3,6,7,34,23,0,17520,25000,1019020,1019021,12,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190031,19003.0,1,3,6,7,34,13,0,6024,10396,1019030,1019031,17,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190032,19003.0,2,3,6,7,34,18,0,13030,12065,1019030,1019031,17,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190033,19003.0,3,3,6,7,34,23,0,17540,25000,1019030,1019031,17,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190041,19004.0,1,3,6,7,34,13,0,6036,10396,1019040,1019041,81,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190042,19004.0,2,3,6,7,34,18,0,13045,12065,1019040,1019041,81,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190043,19004.0,3,3,6,7,34,23,0,17560,25000,1019040,1019041,81,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190051,19005.0,1,3,6,7,34,13,0,6048,10396,1019050,1019051,23,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190052,19005.0,2,3,6,7,34,18,0,13060,12065,1019050,1019051,23,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190053,19005.0,3,3,6,7,34,23,0,17580,25000,1019050,1019051,23,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190061,19006.0,1,3,6,7,34,13,0,6060,10396,1019060,1019061,29,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190062,19006.0,2,3,6,7,34,18,0,13075,12065,1019060,1019061,29,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190063,19006.0,3,3,6,7,34,23,0,17600,25000,1019060,1019061,29,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190071,19007.0,1,3,6,7,34,13,0,6072,10396,1019070,1019071,11,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190072,19007.0,2,3,6,7,34,18,0,13090,12065,1019070,1019071,11,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190073,19007.0,3,3,6,8,34,23,0,17620,25000,1019070,1019071,11,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190081,19008.0,1,3,6,7,34,13,0,6084,10396,1019080,1019081,124,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190082,19008.0,2,3,6,7,34,18,0,13105,12065,1019080,1019081,124,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
190083,19008.0,3,3,6,7,34,23,0,17640,25000,1019080,1019081,124,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200011,20001.0,1,3,6,7,15,13,0,6096,10500,1020010,1020011,27,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200012,20001.0,2,3,6,7,15,18,0,13120,13000,1020010,1020011,27,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200013,20001.0,3,3,6,7,15,23,0,17660,27500,1020010,1020011,27,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200021,20002.0,1,3,6,7,15,13,0,6108,10500,1020020,1020021,9,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200022,20002.0,2,3,6,7,15,18,0,13135,13000,1020020,1020021,9,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200023,20002.0,3,3,6,7,15,23,0,17680,27500,1020020,1020021,9,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200031,20003.0,1,3,6,7,15,13,0,6200,10500,1020030,1020031,22,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200032,20003.0,2,3,6,7,15,18,0,13150,13000,1020030,1020031,22,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200033,20003.0,3,3,6,7,15,23,0,17700,27500,1020030,1020031,22,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200041,20004.0,1,3,6,7,15,13,0,6212,10500,1020040,1020041,69,1,1,0,0,0.65,5.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200042,20004.0,2,3,6,7,15,18,0,13165,13000,1020040,1020041,69,1,1,0,0,0.9,8.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
200043,20004.0,3,3,6,7,15,23,0,17720,27500,1020040,1020041,69,1,1,0,0,1.0375,10.0,,2024-02-27 09:32:39.444775,2024-02-27 09:32:39.444775
