id,link_skill_id,skill_lv,description,created_at,updated_at
2801,28,1,Recovers 5% HP,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2802,28,2,Recovers 5% HP and ATK & DEF +1%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2803,28,3,Recovers 5% HP and ATK & DEF +2%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2804,28,4,Recovers 5% HP and ATK & DEF +3%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2805,28,5,Recovers 5% HP and ATK & DEF +5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2806,28,6,Recovers 5% HP and ATK & DEF +6%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2807,28,7,Recovers 5% HP and ATK & DEF +7%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2808,28,8,Recovers 5% HP and ATK & DEF +8%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2809,28,9,Recovers 5% HP and ATK & DEF +9%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2810,28,10,Recovers 5% HP and ATK & DEF +10%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2901,29,1,ATK +10%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2902,29,2,ATK +10.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2903,29,3,ATK +11%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2904,29,4,ATK +11.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2905,29,5,ATK +12.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2906,29,6,ATK +13%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2907,29,7,ATK +13.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2908,29,8,ATK +14%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2909,29,9,ATK +14.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
2910,29,10,ATK +15%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3001,30,1,ATK +10%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3002,30,2,ATK +10.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3003,30,3,ATK +11%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3004,30,4,ATK +11.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3005,30,5,ATK +12.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3006,30,6,ATK +13%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3007,30,7,ATK +13.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3008,30,8,ATK +14%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3009,30,9,ATK +14.5%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3010,30,10,ATK +15%,2024-04-30 09:29:10.833734,2024-04-30 09:29:10.833734
3101,31,1,Ki +2,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3102,31,2,Ki +2 and ATK & DEF +0.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3103,31,3,Ki +2 and ATK & DEF +1%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3104,31,4,Ki +2 and ATK & DEF +1.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3105,31,5,Ki +2 and ATK & DEF +2.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3106,31,6,"Ki +2, ATK & DEF +3% and chance of evading 
enemy's attack (including Super Attack) +1%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3107,31,7,"Ki +2, ATK & DEF +3.5% and chance of evading 
enemy's attack (including Super Attack) +2%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3108,31,8,"Ki +2, ATK & DEF +4% and chance of evading 
enemy's attack (including Super Attack) +3%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3109,31,9,"Ki +2, ATK & DEF +4.5% and chance of evading 
enemy's attack (including Super Attack) +4%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3110,31,10,"Ki +2 and ATK, DEF & chance of evading 
enemy's attack (including Super Attack) +5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3201,32,1,Ki +1,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3202,32,2,"Ki +1 and chance of 
performing a critical hit +0.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3203,32,3,"Ki +1 and chance of 
performing a critical hit +1%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3204,32,4,"Ki +1 and chance of 
performing a critical hit +1.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3205,32,5,"Ki +1 and chance of 
performing a critical hit +2.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3206,32,6,"Ki +1 and chance of 
performing a critical hit +3%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3207,32,7,"Ki +1 and chance of 
performing a critical hit +3.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3208,32,8,"Ki +1 and chance of 
performing a critical hit +4%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3209,32,9,"Ki +1 and chance of 
performing a critical hit +4.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3210,32,10,"Ki +2 and chance of 
performing a critical hit +5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3301,33,1,Ki +1,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3302,33,2,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +0.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3303,33,3,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +1%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3304,33,4,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +1.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3305,33,5,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +2.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3306,33,6,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +3%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3307,33,7,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +3.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3308,33,8,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +4%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3309,33,9,"Ki +1 and chance of evading enemy's attack 
(including Super Attack) +4.5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3310,33,10,"Ki +2 and chance of evading enemy's attack 
(including Super Attack) +5%",2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3401,34,1,Ki +1,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3402,34,2,Ki +1 and ATK & DEF +0.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3403,34,3,Ki +1 and ATK & DEF +1%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3404,34,4,Ki +1 and ATK & DEF +1.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3405,34,5,Ki +1 and ATK & DEF +2.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3406,34,6,Ki +1 and ATK & DEF +3%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3407,34,7,Ki +1 and ATK & DEF +3.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3408,34,8,Ki +1 and ATK & DEF +4%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3409,34,9,Ki +1 and ATK & DEF +4.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3410,34,10,Ki +2 and ATK & DEF +5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3501,35,1,DEF +10%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3502,35,2,DEF +11%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3503,35,3,DEF +12%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3504,35,4,DEF +13%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3505,35,5,Ki +1 and DEF +15%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3506,35,6,Ki +1 and DEF +16%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3507,35,7,Ki +1 and DEF +17%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3508,35,8,Ki +1 and DEF +18%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3509,35,9,Ki +1 and DEF +19%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3510,35,10,Ki +2 and DEF +20%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3601,36,1,ATK & DEF +10%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3602,36,2,ATK & DEF +11%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3603,36,3,ATK & DEF +12%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3604,36,4,ATK & DEF +13%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3605,36,5,Ki +1 and ATK & DEF +15%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3606,36,6,Ki +1 and ATK & DEF +16%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3607,36,7,Ki +1 and ATK & DEF +17%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3608,36,8,Ki +1 and ATK & DEF +18%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3609,36,9,Ki +1 and ATK & DEF +19%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3610,36,10,Ki +2 and ATK & DEF +20%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3701,37,1,ATK +10% and all enemies' DEF -15%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3702,37,2,ATK +10.5% and all enemies' DEF -15.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3703,37,3,ATK +11% and all enemies' DEF -16%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3704,37,4,ATK +11.5% and all enemies' DEF -16.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3705,37,5,ATK +12.5% and all enemies' DEF -17.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3706,37,6,ATK +13% and all enemies' DEF -18%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3707,37,7,ATK +13.5% and all enemies' DEF -18.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3708,37,8,ATK +14% and all enemies' DEF -19%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3709,37,9,ATK +14.5% and all enemies' DEF -19.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3710,37,10,ATK +15% and all enemies' DEF -20%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3801,38,1,Ki +1,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3802,38,2,Ki +1 and reduces damage received by 0.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3803,38,3,Ki +1 and reduces damage received by 1%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3804,38,4,Ki +1 and reduces damage received by 1.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3805,38,5,Ki +1 and reduces damage received by 2.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3806,38,6,Ki +1 and reduces damage received by 3%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3807,38,7,Ki +1 and reduces damage received by 3.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3808,38,8,Ki +1 and reduces damage received by 4%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3809,38,9,Ki +1 and reduces damage received by 4.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3810,38,10,Ki +2 and reduces damage received by 5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3901,39,1,DEF +20%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3902,39,2,DEF +20.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3903,39,3,DEF +21%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3904,39,4,DEF +21.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3905,39,5,DEF +22.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3906,39,6,DEF +23%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3907,39,7,DEF +23.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3908,39,8,DEF +24%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3909,39,9,DEF +24.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
3910,39,10,DEF +25%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4001,40,1,Ki +1,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4002,40,2,Ki +1 and ATK +0.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4003,40,3,Ki +1 and ATK +1%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4004,40,4,Ki +1 and ATK +1.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4005,40,5,Ki +1 and ATK +2.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4006,40,6,Ki +1 and ATK +3%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4007,40,7,Ki +1 and ATK +3.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4008,40,8,Ki +1 and ATK +4%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4009,40,9,Ki +1 and ATK +4.5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4010,40,10,Ki +2 and ATK +5%,2024-04-30 09:29:10.839464,2024-04-30 09:29:10.839464
4101,41,1,ATK +25%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4102,41,2,"ATK +25% and chance of 
performing a critical hit +0.5%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4103,41,3,"ATK +25% and chance of 
performing a critical hit +1%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4104,41,4,"ATK +25% and chance of 
performing a critical hit +1.5%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4105,41,5,"ATK +25% and chance of 
performing a critical hit +2.5%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4106,41,6,"ATK +25% and chance of 
performing a critical hit +3%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4107,41,7,"ATK +25% and chance of 
performing a critical hit +3.5%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4108,41,8,"ATK +25% and chance of 
performing a critical hit +4%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4109,41,9,"ATK +25% and chance of 
performing a critical hit +4.5%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4110,41,10,"ATK +25% and chance of 
performing a critical hit +5%",2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4201,42,1,ATK +10% and all enemies' DEF -10%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4202,42,2,ATK +10.5% and all enemies' DEF -10.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4203,42,3,ATK +11% and all enemies' DEF -11%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4204,42,4,ATK +11.5% and all enemies' DEF -11.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4205,42,5,ATK +12.5% and all enemies' DEF -12.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4206,42,6,ATK +13% and all enemies' DEF -13%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4207,42,7,ATK +13.5% and all enemies' DEF -13.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4208,42,8,ATK +14% and all enemies' DEF -14%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4209,42,9,ATK +14.5% and all enemies' DEF -14.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4210,42,10,ATK +15% and all enemies' DEF -15%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4301,43,1,ATK +20%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4302,43,2,ATK +20% and DEF +1%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4303,43,3,ATK +20% and DEF +2%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4304,43,4,ATK +20% and DEF +3%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4305,43,5,ATK +20% and DEF +5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4306,43,6,ATK +20% and DEF +6%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4307,43,7,ATK +20% and DEF +7%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4308,43,8,ATK +20% and DEF +8%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4309,43,9,ATK +20% and DEF +9%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4310,43,10,ATK +20% and DEF +10%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4401,44,1,Ki +1,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4402,44,2,Ki +1 and reduces damage received by 0.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4403,44,3,Ki +1 and reduces damage received by 1%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4404,44,4,Ki +1 and reduces damage received by 1.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4405,44,5,Ki +1 and reduces damage received by 2.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4406,44,6,Ki +1 and reduces damage received by 3%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4407,44,7,Ki +1 and reduces damage received by 3.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4408,44,8,Ki +1 and reduces damage received by 4%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4409,44,9,Ki +1 and reduces damage received by 4.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4410,44,10,Ki +2 and reduces damage received by 5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4501,45,1,ATK +15%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4502,45,2,ATK +15.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4503,45,3,ATK +16%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4504,45,4,ATK +16.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4505,45,5,ATK +17.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4506,45,6,ATK +18%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4507,45,7,ATK +18.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4508,45,8,ATK +19%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4509,45,9,ATK +19.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4510,45,10,ATK +20%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4601,46,1,ATK +10% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4602,46,2,ATK +10.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4603,46,3,ATK +11% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4604,46,4,ATK +11.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4605,46,5,ATK +12.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4606,46,6,ATK +13% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4607,46,7,ATK +13.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4608,46,8,ATK +14% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4609,46,9,ATK +14.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4610,46,10,ATK +15% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4701,47,1,ATK +5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4702,47,2,ATK +5.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4703,47,3,ATK +6% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4704,47,4,ATK +6.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4705,47,5,ATK +7.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4706,47,6,ATK +8% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4707,47,7,ATK +8.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4708,47,8,ATK +9% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4709,47,9,ATK +9.5% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4710,47,10,ATK +10% when performing a Super Attack,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4801,48,1,Recovers 5% HP,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4802,48,2,Recovers 5% HP and ATK & DEF +0.7%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4803,48,3,Recovers 5% HP and ATK & DEF +1.4%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4804,48,4,Recovers 5% HP and ATK & DEF +2.1%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4805,48,5,Recovers 6% HP and ATK & DEF +3.5%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4806,48,6,Recovers 6% HP and ATK & DEF +4.2%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4807,48,7,Recovers 6% HP and ATK & DEF +4.9%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4808,48,8,Recovers 6% HP and ATK & DEF +5.6%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4809,48,9,Recovers 6% HP and ATK & DEF +6.3%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4810,48,10,Recovers 7% HP and ATK & DEF +7%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4901,49,1,ATK +20% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4902,49,2,ATK +21% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4903,49,3,ATK +22% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4904,49,4,ATK +23% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4905,49,5,ATK +25% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4906,49,6,ATK +26% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4907,49,7,ATK +27% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4908,49,8,ATK +28% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4909,49,9,ATK +29% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
4910,49,10,ATK +30% when HP is 50% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5001,50,1,ATK & DEF +25% when HP is 80% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5002,50,2,ATK & DEF +25% when HP is 82% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5003,50,3,ATK & DEF +25% when HP is 84% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5004,50,4,ATK & DEF +25% when HP is 86% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5005,50,5,ATK & DEF +25% when HP is 90% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5006,50,6,ATK & DEF +25% when HP is 92% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5007,50,7,ATK & DEF +25% when HP is 94% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5008,50,8,ATK & DEF +25% when HP is 96% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5009,50,9,ATK & DEF +25% when HP is 98% or less,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5010,50,10,ATK & DEF +25%,2024-04-30 09:29:10.845111,2024-04-30 09:29:10.845111
5101,51,1,DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5102,51,2,ATK +1% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5103,51,3,ATK +2% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5104,51,4,ATK +3% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5105,51,5,ATK +5% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5106,51,6,ATK +6% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5107,51,7,ATK +7% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5108,51,8,ATK +8% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5109,51,9,ATK +9% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5110,51,10,ATK +10% and DEF +20%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5201,52,1,DEF +15%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5202,52,2,DEF +15.5%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5203,52,3,DEF +16%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5204,52,4,DEF +16.5%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5205,52,5,DEF +17.5%,2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5206,52,6,"DEF +18% and 
reduces damage received by 1%",2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5207,52,7,"DEF +18.5% and 
reduces damage received by 2%",2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5208,52,8,"DEF +19% and 
reduces damage received by 3%",2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
5209,52,9,"DEF +19.5% and 
reduces damage received by 4%",2024-04-30 09:29:10.850661,2024-04-30 09:29:10.850661
