id,escalation_type,level,escalation_value,created_at,updated_at
805,207,16,110,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
806,207,20,110,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
807,207,21,115,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
808,207,25,115,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
809,207,26,120,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
810,207,30,120,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
811,211,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
812,211,7,189,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
813,211,15,300,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
814,211,18,356,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
815,211,28,408,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
816,211,30,436,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
817,211,31,439,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
818,212,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
819,212,2,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
820,212,28,162,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
821,212,30,169,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
822,212,31,171,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
823,213,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
824,213,3,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
825,213,28,1125,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
826,213,30,1125,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
827,213,31,1175,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
828,214,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
829,214,17,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
830,214,18,115,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
831,214,25,115,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
832,214,26,125,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
833,214,30,125,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
834,204,31,266,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
835,205,31,215,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
836,206,31,740,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
837,218,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
838,218,10,158,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
839,218,11,175,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
840,218,20,233,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
841,218,21,250,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
842,218,30,308,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
843,218,31,325,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
844,218,40,350,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
845,218,41,367,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
846,218,998,500,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
847,218,999,1000,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
848,219,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
849,219,10,117,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
850,219,11,121,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
851,219,20,138,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
852,219,21,142,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
853,219,30,158,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
854,219,31,163,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
855,219,40,179,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
856,219,41,183,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
857,219,998,275,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
858,219,999,290,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
859,220,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
860,220,10,350,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
861,220,11,500,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
862,220,20,750,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
863,220,21,900,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
864,220,30,1150,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
865,220,31,1300,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
866,220,40,1550,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
867,220,41,1700,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
868,220,998,2500,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
869,220,999,2750,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
870,221,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
871,221,10,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
872,221,11,105,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
873,221,20,105,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
874,221,21,110,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
875,221,30,110,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
876,221,31,115,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
877,221,40,115,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
878,221,41,120,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
879,221,998,120,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
880,221,999,125,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
881,225,1,100,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
882,225,7,202,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
883,225,15,304,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
884,225,18,355,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
885,225,28,381,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
886,225,30,406,2024-02-27 09:33:19.798863,2024-02-27 09:33:19.798863
887,225,31,409,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
888,226,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
889,226,2,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
890,226,28,167,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
891,226,30,174,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
892,226,31,176,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
893,227,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
894,227,3,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
895,227,28,1303,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
896,227,30,1303,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
897,227,31,1334,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
898,228,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
899,228,17,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
900,228,18,115,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
901,228,25,115,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
902,228,26,125,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
903,228,30,125,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
904,232,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
905,232,7,210,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
906,232,15,315,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
907,232,18,367,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
908,232,28,393,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
909,232,30,425,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
910,232,31,427,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
911,233,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
912,233,2,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
913,233,28,159,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
914,233,30,166,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
915,233,31,167,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
916,234,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
917,234,3,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
918,234,28,1313,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
919,234,30,1313,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
920,234,31,1346,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
921,235,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
922,235,17,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
923,235,18,115,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
924,235,25,115,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
925,235,26,125,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
926,235,30,125,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
950,246,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
951,246,7,210,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
952,246,15,320,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
953,246,18,375,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
954,246,28,397,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
955,246,30,424,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
956,246,31,424,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
957,247,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
958,247,2,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
959,247,28,152,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
960,247,30,159,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
961,247,31,160,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
962,248,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
963,248,3,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
964,248,28,1161,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
965,248,30,1161,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
966,248,31,1194,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
967,249,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
968,249,17,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
969,249,18,115,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
970,249,25,115,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
971,249,26,125,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
972,249,30,125,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
973,253,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
974,253,7,202,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
975,253,15,303,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
976,253,18,354,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
977,253,28,377,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
978,253,30,405,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
979,253,31,408,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
980,254,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
981,254,2,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
982,254,28,156,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
983,254,30,164,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
984,254,31,165,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
985,255,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
986,255,3,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
987,255,28,1011,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
988,255,30,1011,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
989,255,31,1044,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
990,256,1,105,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
991,256,17,105,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
992,256,18,120,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
993,256,25,120,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
994,256,26,130,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
995,256,30,130,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
996,260,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
997,260,5,109,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
998,260,6,118,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
999,260,10,127,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1000,260,11,141,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1001,260,15,150,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1002,260,16,164,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1003,260,20,173,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1004,260,21,186,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1005,260,30,236,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1006,260,31,241,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1007,261,1,100,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1008,261,30,134,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1009,261,31,136,2024-02-27 09:33:19.807258,2024-02-27 09:33:19.807258
1010,262,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1011,262,3,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1012,262,30,712,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1013,262,31,746,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1014,263,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1015,263,5,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1016,263,6,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1017,263,10,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1018,263,11,110,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1019,263,20,110,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1020,263,21,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1021,263,30,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1022,267,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1023,267,21,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1024,267,30,116,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1025,267,31,119,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1026,268,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1027,268,21,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1028,268,30,126,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1029,268,31,128,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1030,269,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1031,269,21,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1032,269,30,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1033,269,31,111,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1034,270,1,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1035,270,21,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1036,270,30,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1037,274,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1038,274,7,178,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1039,274,15,256,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1040,274,18,308,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1041,274,28,379,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1042,274,30,407,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1043,274,31,410,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1044,275,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1045,275,2,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1046,275,28,153,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1047,275,30,159,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1048,275,31,161,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1049,276,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1050,276,3,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1051,276,28,1161,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1052,276,30,1161,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1053,276,31,1194,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1054,277,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1055,277,17,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1056,277,18,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1057,277,25,115,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1058,277,26,125,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1059,277,30,125,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1060,281,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1061,281,7,220,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1062,281,15,322,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1063,281,18,384,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1064,281,28,410,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1065,281,30,435,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1066,281,31,438,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1067,282,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1068,282,2,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1069,282,28,159,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1070,282,30,165,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1071,282,31,167,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1072,283,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1073,283,3,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1074,283,28,1000,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1075,283,30,1000,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1076,283,31,1033,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1077,284,1,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1078,284,17,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1079,284,18,120,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1080,284,25,120,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1081,284,26,130,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1082,284,30,130,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1083,288,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1084,288,7,205,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1085,288,15,316,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1086,288,18,368,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1087,288,28,450,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1088,288,30,479,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1089,288,31,482,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1090,289,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1091,289,2,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1092,289,28,135,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1093,289,30,142,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1094,289,31,143,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1095,290,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1096,290,3,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1097,290,28,954,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1098,290,30,954,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1099,290,31,985,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1100,291,1,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1101,291,17,105,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1102,291,18,120,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1103,291,25,120,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1104,291,26,130,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1105,291,30,130,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1106,295,1,100,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1107,295,7,200,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1108,295,15,325,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1109,295,18,375,2024-02-27 09:33:19.815232,2024-02-27 09:33:19.815232
1110,295,28,453,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1111,295,30,475,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1112,295,31,478,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1113,296,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1114,296,2,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1115,296,28,213,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1116,296,30,217,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1117,296,31,218,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1118,297,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1119,297,3,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1120,297,28,1000,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1121,297,30,1000,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1122,297,31,1030,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1123,298,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1124,298,17,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1125,298,18,115,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1126,298,25,115,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1127,298,26,125,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1128,298,30,125,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1129,302,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1130,302,5,115,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1131,302,6,120,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1132,302,10,125,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1133,302,11,133,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1134,302,15,138,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1135,302,16,148,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1136,302,20,153,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1137,302,21,158,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1138,302,30,177,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1139,302,31,179,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1140,303,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1141,303,30,112,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1142,303,31,114,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1143,304,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1144,304,3,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1145,304,30,767,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1146,304,31,800,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1147,305,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1148,305,5,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1149,305,6,105,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1150,305,10,105,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1151,305,11,110,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1152,305,20,110,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1153,305,21,115,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1154,305,30,115,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1155,309,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1156,309,21,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1157,309,30,112,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1158,309,31,113,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1159,310,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1160,310,21,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1161,310,30,115,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1162,310,31,117,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1163,311,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1164,311,21,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1165,311,30,104,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1166,311,31,109,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1167,312,1,120,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1168,312,21,120,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1169,312,30,120,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1170,316,1,100,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
1171,316,7,202,2024-02-27 09:33:19.822582,2024-02-27 09:33:19.822582
