id,z_battle_stage_id,level,z_battle_first_reward_set_id,main_reward_id,created_at,updated_at
1132,33,16,1066,3939,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1133,33,17,1067,3942,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1134,33,18,1068,3945,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1135,33,19,1069,3948,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1136,33,20,1070,3954,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1137,33,21,1071,3956,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1138,33,22,1072,3960,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1139,33,23,1073,3963,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1140,33,24,1074,3966,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1141,33,25,1075,3970,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1142,33,26,1076,3972,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1143,33,27,1077,3976,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1144,33,28,1078,3979,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1145,33,29,1079,3982,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1146,33,30,1080,3988,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1147,33,31,1081,3989,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1148,34,1,1082,3991,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1149,34,2,1083,3997,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1150,34,3,1084,4001,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1151,34,4,1085,4005,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1152,34,5,1086,4010,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1153,34,6,1087,4014,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1154,34,7,1088,4018,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1155,34,8,1089,4022,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1156,34,9,1090,4026,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1157,34,10,1091,4033,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1158,34,11,1092,4035,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1159,34,12,1093,4041,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1160,34,13,1094,4045,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1161,34,14,1095,4049,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1162,34,15,1096,4054,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1163,34,16,1097,4058,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1164,34,17,1098,4062,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1165,34,18,1099,4066,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1166,34,19,1100,4070,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1167,34,20,1101,4077,2024-02-27 09:33:20.122630,2024-02-27 09:33:20.122630
1168,34,21,1102,4079,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1169,34,22,1103,4086,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1170,34,23,1104,4091,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1171,34,24,1105,4096,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1172,34,25,1106,4103,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1173,34,26,1107,4106,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1174,34,27,1108,4113,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1175,34,28,1109,4118,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1176,34,29,1110,4123,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1177,34,30,1111,4134,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1178,34,31,1112,4136,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1179,35,1,1113,4138,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1180,35,2,1114,4142,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1181,35,3,1115,4145,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1182,35,4,1116,4148,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1183,35,5,1117,4152,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1184,35,6,1118,4155,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1185,35,7,1119,4158,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1186,35,8,1120,4161,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1187,35,9,1121,4164,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1188,35,10,1122,4170,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1189,35,11,1123,4172,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1190,35,12,1124,4176,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1191,35,13,1125,4179,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1192,35,14,1126,4182,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1193,35,15,1127,4186,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1194,35,16,1128,4189,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1195,35,17,1129,4192,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1196,35,18,1130,4195,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1197,35,19,1131,4198,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1198,35,20,1132,4204,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1199,35,21,1133,4206,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1200,35,22,1134,4210,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1201,35,23,1135,4213,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1202,35,24,1136,4216,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1203,35,25,1137,4220,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1204,35,26,1138,4222,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1205,35,27,1139,4226,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1206,35,28,1140,4229,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1207,35,29,1141,4232,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1208,35,30,1142,4238,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1209,35,31,1143,4239,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1210,36,1,1144,4241,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1211,36,2,1145,4245,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1212,36,3,1146,4248,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1213,36,4,1147,4251,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1214,36,5,1148,4255,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1215,36,6,1149,4258,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1216,36,7,1150,4261,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1217,36,8,1151,4264,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1218,36,9,1152,4267,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1219,36,10,1153,4273,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1220,36,11,1154,4275,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1221,36,12,1155,4279,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1222,36,13,1156,4282,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1223,36,14,1157,4285,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1224,36,15,1158,4289,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1225,36,16,1159,4292,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1226,36,17,1160,4295,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1227,36,18,1161,4298,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1228,36,19,1162,4301,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1229,36,20,1163,4307,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1230,36,21,1164,4309,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1231,36,22,1165,4313,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1232,36,23,1166,4316,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1233,36,24,1167,4319,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1234,36,25,1168,4323,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1235,36,26,1169,4325,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1236,36,27,1170,4329,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1237,36,28,1171,4332,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1238,36,29,1172,4335,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1239,36,30,1173,4341,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1240,36,31,1174,4342,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1241,37,1,1175,4344,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1242,37,2,1176,4348,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1243,37,3,1177,4351,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1244,37,4,1178,4354,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1245,37,5,1179,4358,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1246,37,6,1180,4361,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1247,37,7,1181,4364,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1248,37,8,1182,4367,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1249,37,9,1183,4370,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1250,37,10,1184,4376,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1251,37,11,1185,4378,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1252,37,12,1186,4382,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1253,37,13,1187,4385,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1254,37,14,1188,4388,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1255,37,15,1189,4392,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1256,37,16,1190,4395,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1257,37,17,1191,4398,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1258,37,18,1192,4401,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1259,37,19,1193,4404,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1260,37,20,1194,4410,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1261,37,21,1195,4412,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1262,37,22,1196,4416,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1263,37,23,1197,4419,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1264,37,24,1198,4422,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1265,37,25,1199,4426,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1266,37,26,1200,4428,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1267,37,27,1201,4432,2024-02-27 09:33:20.130060,2024-02-27 09:33:20.130060
1268,37,28,1202,4435,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1269,37,29,1203,4438,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1270,37,30,1204,4444,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1271,37,31,1205,4445,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1272,38,1,1206,4447,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1273,38,2,1207,4451,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1274,38,3,1208,4454,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1275,38,4,1209,4457,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1276,38,5,1210,4461,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1277,38,6,1211,4464,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1278,38,7,1212,4467,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1279,38,8,1213,4470,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1280,38,9,1214,4473,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1281,38,10,1215,4479,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1282,38,11,1216,4481,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1283,38,12,1217,4485,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1284,38,13,1218,4488,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1285,38,14,1219,4491,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1286,38,15,1220,4495,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1287,38,16,1221,4498,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1288,38,17,1222,4501,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1289,38,18,1223,4504,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1290,38,19,1224,4507,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1291,38,20,1225,4513,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1292,38,21,1226,4515,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1293,38,22,1227,4519,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1294,38,23,1228,4522,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1295,38,24,1229,4525,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1296,38,25,1230,4529,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1297,38,26,1231,4531,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1298,38,27,1232,4535,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1299,38,28,1233,4538,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1300,38,29,1234,4541,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1301,38,30,1235,4547,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1302,38,31,1236,4548,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1303,39,1,1237,4550,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1304,39,2,1238,4556,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1305,39,3,1239,4560,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1306,39,4,1240,4564,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1307,39,5,1241,4569,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1308,39,6,1242,4573,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1309,39,7,1243,4577,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1310,39,8,1244,4581,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1311,39,9,1245,4585,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1312,39,10,1246,4592,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1313,39,11,1247,4594,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1314,39,12,1248,4600,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1315,39,13,1249,4604,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1316,39,14,1250,4608,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1317,39,15,1251,4613,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1318,39,16,1252,4617,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1319,39,17,1253,4621,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1320,39,18,1254,4625,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1321,39,19,1255,4629,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1322,39,20,1256,4636,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1323,39,21,1257,4638,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1324,39,22,1258,4645,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1325,39,23,1259,4650,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1326,39,24,1260,4655,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1327,39,25,1261,4663,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1328,39,26,1262,4665,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1329,39,27,1263,4672,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1330,39,28,1264,4677,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1331,39,29,1265,4682,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1332,39,30,1266,4694,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1333,39,31,1267,4695,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1334,40,1,1268,4697,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1335,40,2,1269,4701,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1336,40,3,1270,4704,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1337,40,4,1271,4707,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1338,40,5,1272,4711,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1339,40,6,1273,4714,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1340,40,7,1274,4717,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1341,40,8,1275,4720,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1342,40,9,1276,4723,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1343,40,10,1277,4729,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1344,40,11,1278,4731,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1345,40,12,1279,4735,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1346,40,13,1280,4738,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1347,40,14,1281,4741,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1348,40,15,1282,4745,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1349,40,16,1283,4748,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1350,40,17,1284,4751,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1351,40,18,1285,4754,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1352,40,19,1286,4757,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1353,40,20,1287,4763,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1354,40,21,1288,4765,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1355,40,22,1289,4769,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1356,40,23,1290,4772,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1357,40,24,1291,4775,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1358,40,25,1292,4779,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1359,40,26,1293,4781,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1360,40,27,1294,4785,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1361,40,28,1295,4788,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1362,40,29,1296,4791,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1363,40,30,1297,4797,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1364,40,31,1298,4798,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1365,41,1,1299,4800,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1366,41,2,1300,4806,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1367,41,3,1301,4810,2024-02-27 09:33:20.137736,2024-02-27 09:33:20.137736
1368,41,4,1302,4814,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1369,41,5,1303,4819,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1370,41,6,1304,4823,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1371,41,7,1305,4827,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1372,41,8,1306,4831,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1373,41,9,1307,4835,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1374,41,10,1308,4842,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1375,41,11,1309,4844,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1376,41,12,1310,4850,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1377,41,13,1311,4854,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1378,41,14,1312,4858,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1379,41,15,1313,4863,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1380,41,16,1314,4867,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1381,41,17,1315,4871,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1382,41,18,1316,4875,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1383,41,19,1317,4879,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1384,41,20,1318,4886,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1385,41,21,1319,4888,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1386,41,22,1320,4895,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1387,41,23,1321,4900,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1388,41,24,1322,4905,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1389,41,25,1323,4912,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1390,41,26,1324,4915,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1391,41,27,1325,4922,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1392,41,28,1326,4927,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1393,41,29,1327,4932,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1394,41,30,1328,4943,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1395,41,31,1329,4945,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1396,42,1,1330,4947,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1397,42,2,1331,4951,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1398,42,3,1332,4954,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1399,42,4,1333,4957,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1400,42,5,1334,4961,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1401,42,6,1335,4964,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1402,42,7,1336,4967,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1403,42,8,1337,4970,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1404,42,9,1338,4973,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1405,42,10,1339,4979,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1406,42,11,1340,4981,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1407,42,12,1341,4985,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1408,42,13,1342,4988,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1409,42,14,1343,4991,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1410,42,15,1344,4995,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1411,42,16,1345,4998,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1412,42,17,1346,5001,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1413,42,18,1347,5004,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1414,42,19,1348,5007,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1415,42,20,1349,5013,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1416,42,21,1350,5015,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1417,42,22,1351,5019,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1418,42,23,1352,5022,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1419,42,24,1353,5025,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1420,42,25,1354,5029,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1421,42,26,1355,5031,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1422,42,27,1356,5035,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1423,42,28,1357,5038,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1424,42,29,1358,5041,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1425,42,30,1359,5047,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1426,42,31,1360,5048,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1427,43,1,1361,5050,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1428,43,2,1362,5054,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1429,43,3,1363,5057,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1430,43,4,1364,5060,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1431,43,5,1365,5064,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1432,43,6,1366,5067,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1433,43,7,1367,5070,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1434,43,8,1368,5073,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1435,43,9,1369,5076,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1436,43,10,1370,5082,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1437,43,11,1371,5084,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1438,43,12,1372,5088,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1439,43,13,1373,5091,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1440,43,14,1374,5094,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
1441,43,15,1375,5098,2024-02-27 09:33:20.145566,2024-02-27 09:33:20.145566
