id,type,mission_id,wday,wday_start_at,wday_hours_to_end,dot_character_point,created_at,updated_at
1136,MissionPeriod::DailyMissionPeriod,12463,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1137,MissionPeriod::DailyMissionPeriod,12498,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1214,MissionPeriod::DailyMissionPeriod,13023,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1215,MissionPeriod::DailyMissionPeriod,13024,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1216,MissionPeriod::DailyMissionPeriod,13025,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1217,MissionPeriod::WeekdayMissionPeriod,13177,2.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1218,MissionPeriod::WeekdayMissionPeriod,13178,4.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1219,MissionPeriod::WeekdayMissionPeriod,13179,8.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1220,MissionPeriod::WeekdayMissionPeriod,13180,16.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1221,MissionPeriod::WeekdayMissionPeriod,13181,32.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1222,MissionPeriod::DailyMissionPeriod,13182,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1223,MissionPeriod::DailyMissionPeriod,13183,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1224,MissionPeriod::DailyMissionPeriod,13184,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1225,MissionPeriod::DailyMissionPeriod,13185,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1226,MissionPeriod::DailyMissionPeriod,13186,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1227,MissionPeriod::DailyMissionPeriod,13187,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1228,MissionPeriod::DailyMissionPeriod,13188,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1229,MissionPeriod::DailyMissionPeriod,13189,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1230,MissionPeriod::DailyMissionPeriod,13190,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1231,MissionPeriod::DailyMissionPeriod,13191,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1232,MissionPeriod::DailyMissionPeriod,13192,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1233,MissionPeriod::DailyMissionPeriod,13193,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1234,MissionPeriod::DailyMissionPeriod,13194,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1235,MissionPeriod::DailyMissionPeriod,13195,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1236,MissionPeriod::DailyMissionPeriod,13196,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1237,MissionPeriod::DailyMissionPeriod,13197,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1238,MissionPeriod::DailyMissionPeriod,13198,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1300,MissionPeriod::DailyMissionPeriod,13721,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1301,MissionPeriod::DailyMissionPeriod,13722,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1302,MissionPeriod::DailyMissionPeriod,13723,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1303,MissionPeriod::DailyMissionPeriod,13724,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1361,MissionPeriod::DailyMissionPeriod,14266,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1362,MissionPeriod::DailyMissionPeriod,14267,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1363,MissionPeriod::DailyMissionPeriod,14268,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1364,MissionPeriod::DailyMissionPeriod,14488,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1365,MissionPeriod::DailyMissionPeriod,14489,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1366,MissionPeriod::DailyMissionPeriod,14490,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1367,MissionPeriod::DailyMissionPeriod,14491,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1390,MissionPeriod::DailyMissionPeriod,14754,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1391,MissionPeriod::DailyMissionPeriod,14755,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1392,MissionPeriod::DailyMissionPeriod,14756,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1393,MissionPeriod::WeekdayMissionPeriod,14757,64.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1394,MissionPeriod::WeekdayMissionPeriod,14758,1.0,00:00:00,24.0,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1395,MissionPeriod::DailyMissionPeriod,14759,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1431,MissionPeriod::DailyMissionPeriod,15133,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1432,MissionPeriod::DailyMissionPeriod,15134,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1433,MissionPeriod::DailyMissionPeriod,15135,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1434,MissionPeriod::DailyMissionPeriod,15136,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1435,MissionPeriod::DailyMissionPeriod,15137,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1436,MissionPeriod::DailyMissionPeriod,15138,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1437,MissionPeriod::DailyMissionPeriod,15139,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1438,MissionPeriod::DailyMissionPeriod,15140,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1439,MissionPeriod::DailyMissionPeriod,15141,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1440,MissionPeriod::DailyMissionPeriod,15354,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1441,MissionPeriod::DailyMissionPeriod,15355,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1442,MissionPeriod::DailyMissionPeriod,15356,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1458,MissionPeriod::DailyMissionPeriod,15744,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1459,MissionPeriod::DailyMissionPeriod,15745,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1460,MissionPeriod::DailyMissionPeriod,15746,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1481,MissionPeriod::DailyMissionPeriod,15853,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1482,MissionPeriod::DailyMissionPeriod,15854,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1497,MissionPeriod::DailyMissionPeriod,16539,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1498,MissionPeriod::DailyMissionPeriod,16540,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1499,MissionPeriod::DailyMissionPeriod,16541,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1500,MissionPeriod::DailyMissionPeriod,16542,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1501,MissionPeriod::DailyMissionPeriod,16543,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1505,MissionPeriod::DailyMissionPeriod,17398,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1506,MissionPeriod::DailyMissionPeriod,17399,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1507,MissionPeriod::DailyMissionPeriod,17400,,,,0,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1526,MissionPeriod::DailyMissionPeriod,17666,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1527,MissionPeriod::DailyMissionPeriod,17667,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1571,MissionPeriod::DailyMissionPeriod,18462,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1572,MissionPeriod::DailyMissionPeriod,18463,,,,1,2024-02-27 09:30:59.673434,2024-02-27 09:30:59.673434
1619,MissionPeriod::DailyMissionPeriod,19498,,,,1,2024-02-27 09:30:59.680368,2024-02-27 09:30:59.680368
1631,MissionPeriod::DailyMissionPeriod,19668,,,,1,2024-02-27 09:30:59.681322,2024-02-27 09:30:59.681322
1632,MissionPeriod::DailyMissionPeriod,19669,,,,1,2024-02-27 09:30:59.681917,2024-02-27 09:30:59.681917
1633,MissionPeriod::DailyMissionPeriod,19670,,,,1,2024-02-27 09:30:59.682510,2024-02-27 09:30:59.682510
1634,MissionPeriod::DailyMissionPeriod,19671,,,,1,2024-02-27 09:30:59.683253,2024-02-27 09:30:59.683253
1635,MissionPeriod::DailyMissionPeriod,19672,,,,1,2024-02-27 09:30:59.683916,2024-02-27 09:30:59.683916
1636,MissionPeriod::DailyMissionPeriod,19815,,,,1,2024-02-27 09:30:59.684472,2024-02-27 09:30:59.684472
1637,MissionPeriod::DailyMissionPeriod,19906,,,,1,2024-02-27 09:30:59.685039,2024-02-27 09:30:59.685039
1638,MissionPeriod::DailyMissionPeriod,19907,,,,1,2024-02-27 09:30:59.685582,2024-02-27 09:30:59.685582
1639,MissionPeriod::DailyMissionPeriod,19908,,,,1,2024-02-27 09:30:59.686124,2024-02-27 09:30:59.686124
1640,MissionPeriod::DailyMissionPeriod,19909,,,,1,2024-02-27 09:30:59.686664,2024-02-27 09:30:59.686664
1641,MissionPeriod::DailyMissionPeriod,19910,,,,1,2024-02-27 09:30:59.687527,2024-02-27 09:30:59.687527
1667,MissionPeriod::DailyMissionPeriod,20332,,,,1,2024-02-27 09:30:59.688106,2024-02-27 09:30:59.688106
1668,MissionPeriod::DailyMissionPeriod,20333,,,,1,2024-02-27 09:30:59.688681,2024-02-27 09:30:59.688681
1669,MissionPeriod::DailyMissionPeriod,20500,,,,1,2024-02-27 09:30:59.689233,2024-02-27 09:30:59.689233
1670,MissionPeriod::DailyMissionPeriod,20501,,,,1,2024-02-27 09:30:59.689775,2024-02-27 09:30:59.689775
1711,MissionPeriod::DailyMissionPeriod,21444,,,,1,2024-02-27 09:30:59.690321,2024-02-27 09:30:59.690321
1712,MissionPeriod::DailyMissionPeriod,21445,,,,1,2024-02-27 09:30:59.691099,2024-02-27 09:30:59.691099
1713,MissionPeriod::DailyMissionPeriod,21446,,,,1,2024-02-27 09:30:59.691653,2024-02-27 09:30:59.691653
1714,MissionPeriod::DailyMissionPeriod,21454,,,,1,2024-02-27 09:30:59.692218,2024-02-27 09:30:59.692218
1715,MissionPeriod::DailyMissionPeriod,21455,,,,1,2024-02-27 09:30:59.692785,2024-02-27 09:30:59.692785
1716,MissionPeriod::DailyMissionPeriod,21500,,,,1,2024-02-27 09:30:59.693329,2024-02-27 09:30:59.693329
1750,MissionPeriod::DailyMissionPeriod,22204,,,,1,2024-02-27 09:30:59.693869,2024-02-27 09:30:59.693869
1751,MissionPeriod::DailyMissionPeriod,22205,,,,1,2024-02-27 09:30:59.694587,2024-02-27 09:30:59.694587
1752,MissionPeriod::DailyMissionPeriod,22478,,,,1,2024-02-27 09:30:59.695314,2024-02-27 09:30:59.695314
1753,MissionPeriod::DailyMissionPeriod,22479,,,,1,2024-02-27 09:30:59.695897,2024-02-27 09:30:59.695897
12302,MissionPeriod::DailyMissionPeriod,12302,,,,0,2024-02-27 09:30:59.696449,2024-02-27 09:30:59.696449
12303,MissionPeriod::DailyMissionPeriod,12303,,,,0,2024-02-27 09:30:59.697082,2024-02-27 09:30:59.697082
12304,MissionPeriod::DailyMissionPeriod,12304,,,,0,2024-02-27 09:30:59.697906,2024-02-27 09:30:59.697906
12305,MissionPeriod::DailyMissionPeriod,12305,,,,0,2024-02-27 09:30:59.698549,2024-02-27 09:30:59.698549
12306,MissionPeriod::DailyMissionPeriod,12306,,,,0,2024-02-27 09:30:59.699448,2024-02-27 09:30:59.699448
12307,MissionPeriod::DailyMissionPeriod,12307,,,,0,2024-02-27 09:30:59.700017,2024-02-27 09:30:59.700017
12308,MissionPeriod::DailyMissionPeriod,12308,,,,0,2024-02-27 09:30:59.700580,2024-02-27 09:30:59.700580
14819,MissionPeriod::DailyMissionPeriod,14819,,,,0,2024-02-27 09:30:59.701128,2024-02-27 09:30:59.701128
80001,MissionPeriod::DailyMissionPeriod,80001,,,,0,2024-02-27 09:30:59.701669,2024-02-27 09:30:59.701669
80002,MissionPeriod::DailyMissionPeriod,80002,,,,0,2024-02-27 09:30:59.702208,2024-02-27 09:30:59.702208
80003,MissionPeriod::DailyMissionPeriod,80003,,,,0,2024-02-27 09:30:59.702868,2024-02-27 09:30:59.702868
80004,MissionPeriod::DailyMissionPeriod,80004,,,,0,2024-02-27 09:30:59.703516,2024-02-27 09:30:59.703516
80005,MissionPeriod::DailyMissionPeriod,80005,,,,0,2024-02-27 09:30:59.704096,2024-02-27 09:30:59.704096
80006,MissionPeriod::DailyMissionPeriod,80006,,,,0,2024-02-27 09:30:59.704657,2024-02-27 09:30:59.704657
80007,MissionPeriod::DailyMissionPeriod,80007,,,,0,2024-02-27 09:30:59.705201,2024-02-27 09:30:59.705201
80008,MissionPeriod::DailyMissionPeriod,80008,,,,0,2024-02-27 09:30:59.705738,2024-02-27 09:30:59.705738
80009,MissionPeriod::DailyMissionPeriod,80009,,,,0,2024-02-27 09:30:59.706278,2024-02-27 09:30:59.706278
80010,MissionPeriod::DailyMissionPeriod,80010,,,,0,2024-02-27 09:30:59.706938,2024-02-27 09:30:59.706938
80011,MissionPeriod::DailyMissionPeriod,80011,,,,0,2024-02-27 09:30:59.707521,2024-02-27 09:30:59.707521
80012,MissionPeriod::DailyMissionPeriod,80012,,,,0,2024-02-27 09:30:59.708074,2024-02-27 09:30:59.708074
80013,MissionPeriod::DailyMissionPeriod,80013,,,,0,2024-02-27 09:30:59.708625,2024-02-27 09:30:59.708625
80014,MissionPeriod::DailyMissionPeriod,80014,,,,0,2024-02-27 09:30:59.709165,2024-02-27 09:30:59.709165
80015,MissionPeriod::DailyMissionPeriod,80015,,,,0,2024-02-27 09:30:59.709701,2024-02-27 09:30:59.709701
80016,MissionPeriod::DailyMissionPeriod,80016,,,,0,2024-02-27 09:30:59.710237,2024-02-27 09:30:59.710237
80017,MissionPeriod::DailyMissionPeriod,80017,,,,0,2024-02-27 09:30:59.711109,2024-02-27 09:30:59.711109
80018,MissionPeriod::DailyMissionPeriod,80018,,,,0,2024-02-27 09:30:59.711814,2024-02-27 09:30:59.711814
80019,MissionPeriod::DailyMissionPeriod,80019,,,,0,2024-02-27 09:30:59.712368,2024-02-27 09:30:59.712368
80020,MissionPeriod::DailyMissionPeriod,80020,,,,0,2024-02-27 09:30:59.712931,2024-02-27 09:30:59.712931
80021,MissionPeriod::DailyMissionPeriod,80021,,,,0,2024-02-27 09:30:59.713469,2024-02-27 09:30:59.713469
80022,MissionPeriod::DailyMissionPeriod,80022,,,,0,2024-02-27 09:30:59.714010,2024-02-27 09:30:59.714010
80023,MissionPeriod::DailyMissionPeriod,80023,,,,0,2024-02-27 09:30:59.714545,2024-02-27 09:30:59.714545
80024,MissionPeriod::DailyMissionPeriod,80024,,,,0,2024-02-27 09:30:59.715307,2024-02-27 09:30:59.715307
80025,MissionPeriod::DailyMissionPeriod,80025,,,,0,2024-02-27 09:30:59.715882,2024-02-27 09:30:59.715882
80026,MissionPeriod::DailyMissionPeriod,80026,,,,0,2024-02-27 09:30:59.716429,2024-02-27 09:30:59.716429
80027,MissionPeriod::DailyMissionPeriod,80027,,,,0,2024-02-27 09:30:59.717000,2024-02-27 09:30:59.717000
80028,MissionPeriod::DailyMissionPeriod,80028,,,,0,2024-02-27 09:30:59.717539,2024-02-27 09:30:59.717539
80029,MissionPeriod::DailyMissionPeriod,80029,,,,0,2024-02-27 09:30:59.718074,2024-02-27 09:30:59.718074
80030,MissionPeriod::DailyMissionPeriod,80030,,,,0,2024-02-27 09:30:59.718773,2024-02-27 09:30:59.718773
80031,MissionPeriod::DailyMissionPeriod,80031,,,,0,2024-02-27 09:30:59.719400,2024-02-27 09:30:59.719400
80032,MissionPeriod::DailyMissionPeriod,80032,,,,0,2024-02-27 09:30:59.719956,2024-02-27 09:30:59.719956
80033,MissionPeriod::DailyMissionPeriod,80033,,,,0,2024-02-27 09:30:59.720491,2024-02-27 09:30:59.720491
80034,MissionPeriod::DailyMissionPeriod,80034,,,,0,2024-02-27 09:30:59.721049,2024-02-27 09:30:59.721049
80035,MissionPeriod::DailyMissionPeriod,80035,,,,0,2024-02-27 09:30:59.721583,2024-02-27 09:30:59.721583
80036,MissionPeriod::DailyMissionPeriod,80036,,,,0,2024-02-27 09:30:59.722118,2024-02-27 09:30:59.722118
80037,MissionPeriod::DailyMissionPeriod,80037,,,,0,2024-02-27 09:30:59.722865,2024-02-27 09:30:59.722865
80038,MissionPeriod::DailyMissionPeriod,80038,,,,0,2024-02-27 09:30:59.723471,2024-02-27 09:30:59.723471
80039,MissionPeriod::DailyMissionPeriod,80039,,,,0,2024-02-27 09:30:59.724087,2024-02-27 09:30:59.724087
80040,MissionPeriod::DailyMissionPeriod,80040,,,,0,2024-02-27 09:30:59.724809,2024-02-27 09:30:59.724809
80041,MissionPeriod::DailyMissionPeriod,80041,,,,0,2024-02-27 09:30:59.725429,2024-02-27 09:30:59.725429
80042,MissionPeriod::DailyMissionPeriod,80042,,,,0,2024-02-27 09:30:59.726071,2024-02-27 09:30:59.726071
80043,MissionPeriod::DailyMissionPeriod,80043,,,,0,2024-02-27 09:30:59.726619,2024-02-27 09:30:59.726619
80044,MissionPeriod::DailyMissionPeriod,80044,,,,0,2024-02-27 09:30:59.727372,2024-02-27 09:30:59.727372
80045,MissionPeriod::DailyMissionPeriod,80045,,,,0,2024-02-27 09:30:59.728004,2024-02-27 09:30:59.728004
80046,MissionPeriod::DailyMissionPeriod,80046,,,,0,2024-02-27 09:30:59.728561,2024-02-27 09:30:59.728561
80047,MissionPeriod::DailyMissionPeriod,80047,,,,0,2024-02-27 09:30:59.729108,2024-02-27 09:30:59.729108
80048,MissionPeriod::DailyMissionPeriod,80048,,,,0,2024-02-27 09:30:59.729644,2024-02-27 09:30:59.729644
80049,MissionPeriod::DailyMissionPeriod,80049,,,,0,2024-02-27 09:30:59.730246,2024-02-27 09:30:59.730246
80050,MissionPeriod::DailyMissionPeriod,80050,,,,0,2024-02-27 09:30:59.730852,2024-02-27 09:30:59.730852
80051,MissionPeriod::DailyMissionPeriod,80051,,,,0,2024-02-27 09:30:59.731622,2024-02-27 09:30:59.731622
80052,MissionPeriod::DailyMissionPeriod,80052,,,,0,2024-02-27 09:30:59.732244,2024-02-27 09:30:59.732244
80053,MissionPeriod::DailyMissionPeriod,80053,,,,0,2024-02-27 09:30:59.732862,2024-02-27 09:30:59.732862
80054,MissionPeriod::DailyMissionPeriod,80054,,,,0,2024-02-27 09:30:59.733458,2024-02-27 09:30:59.733458
80055,MissionPeriod::DailyMissionPeriod,80055,,,,0,2024-02-27 09:30:59.734042,2024-02-27 09:30:59.734042
80056,MissionPeriod::DailyMissionPeriod,80056,,,,0,2024-02-27 09:30:59.734637,2024-02-27 09:30:59.734637
80057,MissionPeriod::DailyMissionPeriod,80057,,,,0,2024-02-27 09:30:59.735460,2024-02-27 09:30:59.735460
80058,MissionPeriod::DailyMissionPeriod,80058,,,,0,2024-02-27 09:30:59.736219,2024-02-27 09:30:59.736219
80059,MissionPeriod::DailyMissionPeriod,80059,,,,0,2024-02-27 09:30:59.736843,2024-02-27 09:30:59.736843
80060,MissionPeriod::DailyMissionPeriod,80060,,,,0,2024-02-27 09:30:59.737447,2024-02-27 09:30:59.737447
80061,MissionPeriod::DailyMissionPeriod,80061,,,,0,2024-02-27 09:30:59.738038,2024-02-27 09:30:59.738038
80062,MissionPeriod::DailyMissionPeriod,80062,,,,0,2024-02-27 09:30:59.738634,2024-02-27 09:30:59.738634
80063,MissionPeriod::DailyMissionPeriod,80063,,,,0,2024-02-27 09:30:59.739225,2024-02-27 09:30:59.739225
80064,MissionPeriod::DailyMissionPeriod,80064,,,,0,2024-02-27 09:30:59.740044,2024-02-27 09:30:59.740044
80065,MissionPeriod::DailyMissionPeriod,80065,,,,0,2024-02-27 09:30:59.740771,2024-02-27 09:30:59.740771
80066,MissionPeriod::DailyMissionPeriod,80066,,,,0,2024-02-27 09:30:59.741365,2024-02-27 09:30:59.741365
80067,MissionPeriod::DailyMissionPeriod,80067,,,,0,2024-02-27 09:30:59.742988,2024-02-27 09:30:59.742988
80068,MissionPeriod::DailyMissionPeriod,80068,,,,0,2024-02-27 09:30:59.743647,2024-02-27 09:30:59.743647
80069,MissionPeriod::DailyMissionPeriod,80069,,,,0,2024-02-27 09:30:59.744536,2024-02-27 09:30:59.744536
80070,MissionPeriod::DailyMissionPeriod,80070,,,,0,2024-02-27 09:30:59.745140,2024-02-27 09:30:59.745140
80071,MissionPeriod::DailyMissionPeriod,80071,,,,0,2024-02-27 09:30:59.745737,2024-02-27 09:30:59.745737
80072,MissionPeriod::DailyMissionPeriod,80072,,,,0,2024-02-27 09:30:59.746331,2024-02-27 09:30:59.746331
80073,MissionPeriod::DailyMissionPeriod,80073,,,,0,2024-02-27 09:30:59.746942,2024-02-27 09:30:59.746942
80074,MissionPeriod::DailyMissionPeriod,80074,,,,0,2024-02-27 09:30:59.747548,2024-02-27 09:30:59.747548
80075,MissionPeriod::DailyMissionPeriod,80075,,,,0,2024-02-27 09:30:59.748165,2024-02-27 09:30:59.748165
80076,MissionPeriod::DailyMissionPeriod,80076,,,,0,2024-02-27 09:30:59.748984,2024-02-27 09:30:59.748984
80077,MissionPeriod::DailyMissionPeriod,80077,,,,0,2024-02-27 09:30:59.749688,2024-02-27 09:30:59.749688
80078,MissionPeriod::DailyMissionPeriod,80078,,,,0,2024-02-27 09:30:59.750279,2024-02-27 09:30:59.750279
80079,MissionPeriod::DailyMissionPeriod,80079,,,,0,2024-02-27 09:30:59.750871,2024-02-27 09:30:59.750871
80080,MissionPeriod::DailyMissionPeriod,80080,,,,0,2024-02-27 09:30:59.751462,2024-02-27 09:30:59.751462
80081,MissionPeriod::DailyMissionPeriod,80081,,,,0,2024-02-27 09:30:59.752066,2024-02-27 09:30:59.752066
80082,MissionPeriod::DailyMissionPeriod,80082,,,,0,2024-02-27 09:30:59.752683,2024-02-27 09:30:59.752683
80083,MissionPeriod::DailyMissionPeriod,80083,,,,0,2024-02-27 09:30:59.753534,2024-02-27 09:30:59.753534
80084,MissionPeriod::DailyMissionPeriod,80084,,,,0,2024-02-27 09:30:59.754259,2024-02-27 09:30:59.754259
80085,MissionPeriod::DailyMissionPeriod,80085,,,,0,2024-02-27 09:30:59.754919,2024-02-27 09:30:59.754919
80086,MissionPeriod::DailyMissionPeriod,80086,,,,0,2024-02-27 09:30:59.755477,2024-02-27 09:30:59.755477
80087,MissionPeriod::DailyMissionPeriod,80087,,,,0,2024-02-27 09:30:59.756037,2024-02-27 09:30:59.756037
80088,MissionPeriod::DailyMissionPeriod,80088,,,,0,2024-02-27 09:30:59.756718,2024-02-27 09:30:59.756718
80089,MissionPeriod::DailyMissionPeriod,80089,,,,0,2024-02-27 09:30:59.757422,2024-02-27 09:30:59.757422
80090,MissionPeriod::DailyMissionPeriod,80090,,,,0,2024-02-27 09:30:59.758118,2024-02-27 09:30:59.758118
80091,MissionPeriod::DailyMissionPeriod,80091,,,,0,2024-02-27 09:30:59.758705,2024-02-27 09:30:59.758705
80092,MissionPeriod::DailyMissionPeriod,80092,,,,0,2024-02-27 09:30:59.759246,2024-02-27 09:30:59.759246
80093,MissionPeriod::DailyMissionPeriod,80093,,,,0,2024-02-27 09:30:59.759797,2024-02-27 09:30:59.759797
80094,MissionPeriod::DailyMissionPeriod,80094,,,,0,2024-02-27 09:30:59.760339,2024-02-27 09:30:59.760339
80095,MissionPeriod::DailyMissionPeriod,80095,,,,0,2024-02-27 09:30:59.760907,2024-02-27 09:30:59.760907
80096,MissionPeriod::DailyMissionPeriod,80096,,,,0,2024-02-27 09:30:59.761450,2024-02-27 09:30:59.761450
80097,MissionPeriod::DailyMissionPeriod,80097,,,,0,2024-02-27 09:30:59.762250,2024-02-27 09:30:59.762250
80098,MissionPeriod::DailyMissionPeriod,80098,,,,0,2024-02-27 09:30:59.762856,2024-02-27 09:30:59.762856
80099,MissionPeriod::DailyMissionPeriod,80099,,,,0,2024-02-27 09:30:59.763400,2024-02-27 09:30:59.763400
80100,MissionPeriod::DailyMissionPeriod,80100,,,,0,2024-02-27 09:30:59.763958,2024-02-27 09:30:59.763958
80101,MissionPeriod::DailyMissionPeriod,80101,,,,0,2024-02-27 09:30:59.764518,2024-02-27 09:30:59.764518
80102,MissionPeriod::DailyMissionPeriod,80102,,,,0,2024-02-27 09:30:59.765065,2024-02-27 09:30:59.765065
80103,MissionPeriod::DailyMissionPeriod,80103,,,,0,2024-02-27 09:30:59.765609,2024-02-27 09:30:59.765609
80104,MissionPeriod::DailyMissionPeriod,80104,,,,0,2024-02-27 09:30:59.766355,2024-02-27 09:30:59.766355
80105,MissionPeriod::DailyMissionPeriod,80105,,,,0,2024-02-27 09:30:59.766997,2024-02-27 09:30:59.766997
80106,MissionPeriod::DailyMissionPeriod,80106,,,,0,2024-02-27 09:30:59.767536,2024-02-27 09:30:59.767536
80107,MissionPeriod::DailyMissionPeriod,80107,,,,0,2024-02-27 09:30:59.768088,2024-02-27 09:30:59.768088
80108,MissionPeriod::DailyMissionPeriod,80108,,,,0,2024-02-27 09:30:59.768644,2024-02-27 09:30:59.768644
80109,MissionPeriod::DailyMissionPeriod,80109,,,,0,2024-02-27 09:30:59.769185,2024-02-27 09:30:59.769185
80110,MissionPeriod::DailyMissionPeriod,80110,,,,0,2024-02-27 09:30:59.769720,2024-02-27 09:30:59.769720
80111,MissionPeriod::DailyMissionPeriod,80111,,,,0,2024-02-27 09:30:59.770437,2024-02-27 09:30:59.770437
80112,MissionPeriod::DailyMissionPeriod,80112,,,,0,2024-02-27 09:30:59.771073,2024-02-27 09:30:59.771073
80113,MissionPeriod::DailyMissionPeriod,80113,,,,0,2024-02-27 09:30:59.771621,2024-02-27 09:30:59.771621
80114,MissionPeriod::DailyMissionPeriod,80114,,,,0,2024-02-27 09:30:59.772181,2024-02-27 09:30:59.772181
80115,MissionPeriod::DailyMissionPeriod,80115,,,,0,2024-02-27 09:30:59.772740,2024-02-27 09:30:59.772740
80116,MissionPeriod::DailyMissionPeriod,80116,,,,0,2024-02-27 09:30:59.773298,2024-02-27 09:30:59.773298
