id,quest_id,type,card_category_id,quest_category_bonus_rarity_table_id,created_at,updated_at
229,366005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
230,366006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
231,366007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
232,366008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,21,39,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
233,368001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
234,368002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
235,368003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
236,368004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
237,368005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
238,368006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
239,368007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
240,368008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,31,40,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
241,369001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
242,369002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
243,369003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
244,369004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
245,369005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
246,369006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
247,369007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
248,369008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
249,369009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
250,369010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,41,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
251,188001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,33,42,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
252,188002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,33,42,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
253,188003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,33,42,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
254,371001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
255,371002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
256,371003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
257,371004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
258,371005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
259,371006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
260,371007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
261,371008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
262,371009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
263,371010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
264,371011,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
265,371012,QuestCategoryBonus::SugorokuStart::AdditionalDrop,19,43,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
266,373001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
267,373002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
268,373003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
269,373004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
270,373005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
271,373006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
272,373007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,24,44,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
273,189001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,45,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
274,189002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,45,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
275,181001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
276,181002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
277,181003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
278,181004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
279,181005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
280,181006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
281,181007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
282,181008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,46,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
283,372001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
284,372002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
285,372003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
286,372004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
287,372005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
288,372006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,36,47,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
289,374001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
290,374002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
291,374003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
292,374004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
293,374005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
294,374006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
295,374007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
296,374008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
297,374009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
298,374010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,48,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
299,605001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,38,49,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
300,605002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,38,49,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
301,605003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,38,49,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
302,376001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
303,376002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
304,376003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
305,375001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
306,375002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
307,375003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
308,375004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
309,375005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,17,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
310,376004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
311,376005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
312,376006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,26,50,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
313,377001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
314,377002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
315,377003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
316,377004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
317,377005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
318,377006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
319,377007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
320,377008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
321,377009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,8,51,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
322,378001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
323,378002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
324,378003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
325,378004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
326,378005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
327,378006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.688474,2024-04-30 09:29:08.688474
328,378007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
329,378008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
330,363005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,32,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
331,323001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
332,323002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
333,323003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
334,323004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
335,323005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
336,323006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
337,323007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
338,323008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
339,323009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
340,323010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
341,160005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,4,12,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
342,160005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,6,12,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
343,379001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,56,52,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
344,379002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,56,52,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
345,379003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,56,52,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
346,381001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
347,381002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
348,381003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
349,381004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
350,381005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
351,381006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,29,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
352,382001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
353,382002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
354,382003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
355,382004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
356,382005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
357,382006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
358,382007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
359,382008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
360,209001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,3,7,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
361,382009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
362,382010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
363,384001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,41,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
364,384002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,41,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
365,384003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,41,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
366,211001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,53,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
367,211001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,39,53,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
368,211002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,30,53,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
369,211002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,39,53,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
370,212001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
371,212002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,42,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
372,383001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
373,383002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
374,383003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
375,383004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
376,383005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,60,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
377,357013,QuestCategoryBonus::SugorokuStart::AdditionalDrop,2,29,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
378,387001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
379,387002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
380,387003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
381,387004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
382,387005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
383,387006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
384,387007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,44,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
385,606001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
386,606002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
387,606003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,50,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
388,325001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
389,325002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
390,325003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
391,325004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
392,325005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
393,325006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
394,325007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
395,325008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,27,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
398,337001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
399,337002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
400,337003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
401,337004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,47,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
402,386001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
403,386002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
404,386003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
405,386004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
406,386005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
407,386006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
408,386007,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
409,386008,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
410,386009,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
411,386010,QuestCategoryBonus::SugorokuStart::AdditionalDrop,22,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
412,385001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
413,385002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
414,385003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
415,385004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
416,385005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
417,385006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,40,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
418,215001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,48,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
419,351001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
420,351002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
421,351003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
422,351004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
423,351005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,70,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
424,338001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
425,338002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
426,338003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
427,338004,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
428,338005,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
429,338006,QuestCategoryBonus::SugorokuStart::AdditionalDrop,71,100,2024-04-30 09:29:08.698295,2024-04-30 09:29:08.698295
430,607001,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.708440,2024-04-30 09:29:08.708440
431,607002,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.708440,2024-04-30 09:29:08.708440
432,607003,QuestCategoryBonus::SugorokuStart::AdditionalDrop,9,100,2024-04-30 09:29:08.708440,2024-04-30 09:29:08.708440
