id,card_id,category,filename,created_at,updated_at
694,1005890,20004,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
695,1005891,20002,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
696,1005891,20004,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
697,1005880,20002,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
698,1005880,20004,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
699,1005881,20002,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
700,1005881,20004,,2024-04-30 09:31:50.462239,2024-04-30 09:31:50.462239
701,1005910,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
702,1005910,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
703,1005911,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
704,1005911,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
705,1003100,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
706,1003100,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
707,1003101,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
708,1003101,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
709,1005850,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
710,1005850,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
711,1005851,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
712,1005851,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
713,1005860,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
714,1005860,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
715,1005861,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
716,1005861,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
717,1005970,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
718,1005970,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
719,1005971,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
720,1005971,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
721,1005980,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
722,1005980,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
723,1005981,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
724,1005981,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
725,1006920,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
726,1006920,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
727,1006921,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
728,1006921,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
729,1006930,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
730,1006930,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
731,1006931,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
732,1006931,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
733,1005950,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
734,1005950,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
735,1005951,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
736,1005951,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
737,1003110,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
738,1003110,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
739,1003111,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
740,1003111,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
741,1005960,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
742,1005960,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
743,1005961,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
744,1005961,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
745,3000611,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
746,3000611,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
747,3000621,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
748,3000621,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
749,3000631,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
750,3000631,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
751,3000641,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
752,3000641,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
753,3000651,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
754,3000651,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
755,3000661,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
756,3000661,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
757,3000671,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
758,3000671,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
759,3000681,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
760,3000681,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
761,3000691,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
762,3000691,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
763,3000701,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
764,3000701,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
765,3000711,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
766,3000711,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
767,3000721,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
768,3000721,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
769,3000731,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
770,3000731,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
771,3000741,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
772,3000741,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
773,3000751,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
774,3000751,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
775,3000761,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
776,3000761,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
777,3000771,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
778,3000771,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
779,3000781,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
780,3000781,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
781,3000791,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
782,3000791,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
783,3000801,20002,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
784,3000801,20004,,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
785,9000060,10002,ak1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
786,9000060,10002,ak1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
787,9000060,10004,bk1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
788,9000060,10004,bk1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
789,9000061,10002,ak1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
790,9000061,10002,ak1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
791,9000061,10004,bk1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
792,9000061,10004,bk1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
793,9000070,10002,ak1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
794,9000070,10002,ak1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
795,9000070,10004,bk1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
796,9000070,10004,bk1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
797,9000071,10002,ak1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
798,9000071,10002,ak1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
799,9000071,10004,bk1000,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
800,9000071,10004,bk1001,2024-04-30 09:31:50.467826,2024-04-30 09:31:50.467826
801,9000080,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
802,9000080,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
803,9000080,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
804,9000080,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
805,9000081,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
806,9000081,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
807,9000081,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
808,9000081,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
809,9000090,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
810,9000090,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
811,9000090,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
812,9000090,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
813,9000091,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
814,9000091,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
815,9000091,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
816,9000091,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
817,9000100,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
818,9000100,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
819,9000100,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
820,9000100,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
821,9000101,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
822,9000101,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
823,9000101,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
824,9000101,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
825,1005900,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
826,1005900,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
827,1005900,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
828,1005900,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
829,1005901,10002,ak1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
830,1005901,10002,ak1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
831,1005901,10004,bk1000,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
832,1005901,10004,bk1001,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
833,4005130,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
834,4005130,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
835,4005131,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
836,4005131,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
837,4002820,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
838,4002820,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
839,4002821,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
840,4002821,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
841,4002830,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
842,4002830,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
843,4002831,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
844,4002831,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
845,4005140,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
846,4005140,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
847,4005141,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
848,4005141,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
849,4002840,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
850,4002840,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
851,4002841,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
852,4002841,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
853,1007580,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
854,1007580,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
855,1007581,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
856,1007581,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
857,1007590,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
858,1007590,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
859,1007591,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
860,1007591,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
861,1007600,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
862,1007600,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
863,1007601,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
864,1007601,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
865,9000140,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
866,9000140,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
867,9000141,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
868,9000141,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
869,3001061,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
870,3001061,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
871,3001071,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
872,3001071,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
873,3001081,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
874,3001081,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
875,3001091,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
876,3001091,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
877,3001101,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
878,3001101,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
879,4002810,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
880,4002810,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
881,4002811,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
882,4002811,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
883,4006480,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
884,4006480,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
885,4006481,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
886,4006481,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
887,4006490,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
888,4006490,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
889,4006491,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
890,4006491,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
891,4006500,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
892,4006500,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
893,4006501,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
894,4006501,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
895,4006510,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
896,4006510,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
897,4006511,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
898,4006511,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
899,1008360,20002,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
900,1008360,20004,,2024-04-30 09:31:50.473324,2024-04-30 09:31:50.473324
901,1008361,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
902,1008361,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
903,1007670,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
904,1007670,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
905,1007671,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
906,1007671,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
907,4007670,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
908,4007670,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
909,4007671,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
910,4007671,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
911,4005170,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
912,4005170,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
913,4005171,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
914,4005171,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
915,1003700,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
916,1003700,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
917,1003701,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
918,1003701,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
919,1007020,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
920,1007020,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
921,1007021,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
922,1007021,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
923,1007080,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
924,1007080,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
925,1007081,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
926,1007081,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
927,4005150,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
928,4005150,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
929,4005151,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
930,4005151,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
931,1006370,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
932,1006370,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
933,1006371,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
934,1006371,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
935,1009010,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
936,1009010,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
937,1009011,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
938,1009011,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
939,1009020,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
940,1009020,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
941,1009021,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
942,1009021,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
943,1009040,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
944,1009040,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
945,1009041,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
946,1009041,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
947,1008990,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
948,1008990,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
949,1008991,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
950,1008991,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
951,1009000,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
952,1009000,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
953,1009001,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
954,1009001,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
955,1008970,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
956,1008970,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
957,1008971,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
958,1008971,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
959,1008980,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
960,1008980,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
961,1008981,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
962,1008981,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
963,1008950,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
964,1008950,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
965,1008951,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
966,1008951,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
967,1009050,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
968,1009050,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
969,1009051,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
970,1009051,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
971,1009030,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
972,1009030,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
973,1009031,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
974,1009031,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
975,9009030,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
976,9009030,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
977,9009031,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
978,9009031,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
979,1009060,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
980,1009060,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
981,1009061,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
982,1009061,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
983,1004520,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
984,1004520,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
985,1004521,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
986,1004521,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
987,1009670,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
988,1009670,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
989,1009671,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
990,1009671,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
991,1004240,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
992,1004240,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
993,1004241,20002,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
994,1004241,20004,,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
995,1008880,10002,ak1000,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
996,1008880,10002,ak1001,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
997,1008880,10004,bk1000,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
998,1008880,10004,bk1001,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
999,1008881,10002,ak1000,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
1000,1008881,10002,ak1001,2024-04-30 09:31:50.478989,2024-04-30 09:31:50.478989
1001,1008881,10004,bk1000,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1002,1008881,10004,bk1001,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1003,9207080,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1004,9207080,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1005,9207081,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1006,9207081,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1007,9207020,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1008,9207020,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1009,9207021,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1010,9207021,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1011,1009520,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1012,1009520,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1013,1009521,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1014,1009521,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1015,1008960,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1016,1008960,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1017,1008961,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1018,1008961,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1019,9008960,20002,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
1020,9008960,20004,,2024-04-30 09:31:50.484568,2024-04-30 09:31:50.484568
