id,sub_target_type_set_id,target_value_type,target_value,created_at,updated_at
359,259,2,38,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
360,260,1,76,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
361,261,1,39,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
362,261,2,30,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
363,262,1,76,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
364,262,2,8,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
365,263,1,8,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
366,263,1,17,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
367,264,1,76,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
368,264,1,17,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
369,264,2,8,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
370,265,1,69,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
371,265,2,7,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
372,267,1,87,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
373,268,2,87,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
374,268,1,19,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
375,269,1,87,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
376,269,1,83,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
377,270,1,19,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
378,270,1,83,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
379,270,2,87,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
380,271,1,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
381,272,1,24,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
382,273,1,10,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
383,273,2,82,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
384,274,2,87,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
385,275,1,79,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
386,276,1,25,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
387,276,2,79,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
388,277,1,79,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
389,277,1,72,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
390,278,1,25,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
391,278,1,72,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
392,278,2,79,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
393,279,4,64,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
394,280,1,11,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
396,281,1,4,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
397,281,2,11,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
398,282,2,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
399,282,1,16,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
400,283,1,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
401,283,1,23,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
402,284,2,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
403,284,1,16,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
404,284,1,23,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
405,285,1,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
406,285,1,23,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
407,286,2,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
408,286,1,16,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
409,286,1,23,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
410,287,1,41,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
411,288,2,28,2024-02-27 09:32:39.261183,2024-02-27 09:32:39.261183
412,288,1,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
413,289,1,28,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
414,289,1,17,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
415,290,2,28,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
416,290,1,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
417,290,1,17,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
418,291,2,48,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
419,292,2,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
420,292,2,33,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
421,292,1,47,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
422,293,1,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
423,293,1,25,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
424,294,1,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
425,294,2,25,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
426,294,1,79,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
427,295,2,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
428,295,1,33,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
429,295,1,25,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
430,296,2,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
431,296,1,33,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
432,296,2,25,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
433,296,1,79,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
434,297,2,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
435,297,2,33,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
436,297,1,47,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
437,297,1,25,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
438,298,2,34,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
439,298,2,33,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
440,298,1,47,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
441,298,2,25,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
442,298,1,79,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
443,299,1,21,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
444,299,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
445,300,1,52,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
446,300,2,21,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
447,300,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
448,301,1,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
449,301,1,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
450,302,1,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
451,302,1,37,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
452,302,2,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
453,303,1,21,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
454,303,1,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
455,303,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
456,304,1,21,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
457,304,1,37,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
458,304,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
459,304,2,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
460,305,1,52,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
461,305,1,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
462,305,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
463,305,2,21,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
464,306,1,52,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
465,306,1,37,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
466,306,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
467,306,2,21,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
468,306,2,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
469,307,1,32,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
470,307,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
471,308,1,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
472,308,1,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
473,309,1,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
474,309,1,37,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
475,309,2,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
476,310,1,32,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
477,310,1,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
478,310,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
479,311,1,32,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
480,311,1,37,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
481,311,2,29,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
482,311,2,80,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
483,312,2,30,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
484,312,1,71,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
485,313,1,30,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
486,313,1,17,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
487,314,2,30,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
488,314,1,71,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
489,314,1,17,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
490,315,2,61,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
491,315,1,20,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
492,316,1,61,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
493,316,1,42,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
494,317,2,61,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
495,317,1,20,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
496,317,1,42,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
497,318,2,61,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
498,318,1,60,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
499,319,2,61,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
500,319,1,60,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
501,319,1,42,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
502,320,2,42,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
503,320,1,26,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
504,321,2,42,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
505,321,1,26,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
506,321,1,61,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
507,322,1,89,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
508,323,2,89,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
509,324,2,89,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
510,324,1,86,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
511,325,1,89,2024-02-27 09:32:39.268329,2024-02-27 09:32:39.268329
512,325,1,51,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
513,326,1,89,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
514,326,1,65,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
515,327,2,89,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
516,327,1,86,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
517,327,1,51,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
518,328,2,89,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
519,328,1,86,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
520,328,1,65,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
521,329,1,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
522,330,1,5,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
523,330,2,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
524,331,1,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
525,331,1,87,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
526,332,1,5,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
527,332,1,87,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
528,332,2,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
529,333,1,58,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
530,333,2,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
531,334,1,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
532,334,1,40,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
533,335,1,58,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
534,335,1,40,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
535,335,2,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
536,326,2,51,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
537,328,2,51,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
538,336,1,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
539,336,1,40,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
540,336,2,87,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
541,337,1,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
542,337,1,29,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
543,337,2,87,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
544,338,1,5,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
545,338,1,29,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
546,338,2,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
547,338,2,87,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
548,339,1,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
549,339,1,29,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
550,339,2,40,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
551,340,1,58,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
552,340,1,29,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
553,340,2,88,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
554,340,2,40,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
555,341,1,77,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
556,342,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
557,343,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
558,343,1,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
559,344,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
560,344,1,63,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
561,345,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
562,345,2,63,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
563,345,1,9,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
564,346,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
565,346,1,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
566,346,1,63,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
567,347,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
568,347,1,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
569,347,2,63,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
570,347,1,9,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
571,348,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
572,348,1,83,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
573,349,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
574,349,1,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
575,350,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
576,350,2,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
577,350,1,2,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
578,351,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
579,351,1,83,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
580,351,1,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
581,352,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
582,352,1,83,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
583,352,2,46,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
584,352,1,2,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
585,353,1,17,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
586,353,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
587,354,1,17,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
588,354,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
589,354,1,47,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
590,355,2,17,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
591,355,1,5,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
592,355,1,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
593,356,2,17,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
594,356,1,5,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
595,356,2,90,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
596,356,1,47,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
597,357,2,28,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
598,357,1,43,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
599,358,1,28,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
600,358,1,21,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
601,359,2,28,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
602,359,1,43,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
603,359,1,21,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
605,361,2,9,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
606,361,1,74,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
607,362,1,27,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
608,363,2,27,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
609,363,1,23,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
610,364,1,27,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
611,364,1,6,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
612,365,1,27,2024-02-27 09:32:39.275427,2024-02-27 09:32:39.275427
613,365,2,6,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
614,365,1,20,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
615,366,2,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
616,366,1,23,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
617,366,1,6,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
618,366,2,20,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
619,367,1,23,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
620,367,2,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
621,367,1,20,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
622,368,1,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
623,369,2,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
624,369,1,23,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
625,370,1,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
626,370,1,6,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
627,371,1,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
628,371,2,6,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
629,371,1,20,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
630,372,2,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
631,372,1,23,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
632,372,1,6,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
633,372,2,20,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
634,373,1,23,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
635,373,2,27,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
636,373,1,20,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
637,374,1,23,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
638,374,1,6,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
639,375,2,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
640,375,1,41,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
641,376,2,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
642,376,2,41,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
643,376,1,13,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
644,377,1,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
645,377,1,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
646,378,1,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
647,378,2,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
648,378,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
649,379,2,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
650,379,1,41,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
651,379,1,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
652,380,2,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
653,380,1,41,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
654,380,2,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
655,380,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
656,381,2,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
657,381,2,41,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
658,381,1,13,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
659,381,1,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
660,382,2,68,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
661,382,2,41,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
662,382,1,13,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
663,382,2,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
664,382,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
665,383,2,37,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
666,383,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
667,384,2,39,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
668,384,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
669,385,2,89,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
670,385,1,67,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
671,386,1,89,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
672,386,1,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
673,387,1,89,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
674,387,2,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
675,387,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
676,388,2,89,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
677,388,1,67,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
678,388,1,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
679,389,2,89,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
680,389,1,67,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
681,389,2,83,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
682,389,1,3,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
683,390,2,25,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
684,390,1,34,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
685,391,1,17,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
686,391,2,62,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
687,392,1,17,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
688,392,1,69,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
689,393,1,17,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
690,393,2,69,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
691,393,1,11,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
692,394,2,17,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
693,394,1,62,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
694,394,1,69,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
695,395,2,17,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
696,395,1,62,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
697,395,2,69,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
698,395,1,11,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
699,396,1,69,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
700,396,1,62,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
701,397,1,17,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
702,397,2,51,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
703,398,2,29,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
704,398,1,46,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
705,399,1,47,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
707,400,1,8,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
708,400,2,47,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
709,401,2,48,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
710,401,1,50,2024-02-27 09:32:39.282529,2024-02-27 09:32:39.282529
