id,type,conditions,comment,created_at,updated_at
180,PotentialSquareCondition::PotentialItem,"{""item_id"": 26, ""quantity"": 50}",素材ID=26:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
181,PotentialSquareCondition::PotentialItem,"{""item_id"": 27, ""quantity"": 5}",素材ID=27:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
182,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 20}",素材ID=28:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
183,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 10}",素材ID=29:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
184,PotentialSquareCondition::PotentialItem,"{""item_id"": 30, ""quantity"": 1}",素材ID=30:1個,2018-02-20 02:15:41,2018-02-20 02:15:41
185,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 5}",素材ID=28:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
186,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 40}",素材ID=28:40個,2018-02-20 02:15:41,2018-02-20 02:15:41
187,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 20}",素材ID=29:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
188,PotentialSquareCondition::PotentialItem,"{""item_id"": 30, ""quantity"": 2}",素材ID=30:2個,2018-02-20 02:15:41,2018-02-20 02:15:41
189,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 10}",素材ID=28:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
190,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 5}",素材ID=29:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
191,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 100}",素材ID=28:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
192,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 50}",素材ID=29:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
193,PotentialSquareCondition::PotentialItem,"{""item_id"": 30, ""quantity"": 5}",素材ID=30:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
194,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 50}",素材ID=28:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
195,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 30}",素材ID=29:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
196,PotentialSquareCondition::PotentialItem,"{""item_id"": 30, ""quantity"": 3}",素材ID=30:3個,2018-02-20 02:15:41,2018-02-20 02:15:41
197,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 15}",素材ID=29:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
198,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 30}",素材ID=28:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
199,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 75}",素材ID=28:75個,2018-02-20 02:15:41,2018-02-20 02:15:41
200,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 15}",素材ID=28:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
201,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 500}",素材ID=28:500個,2018-02-20 02:15:41,2018-02-20 02:15:41
202,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 250}",素材ID=29:250個,2018-02-20 02:15:41,2018-02-20 02:15:41
203,PotentialSquareCondition::PotentialItem,"{""item_id"": 30, ""quantity"": 30}",素材ID=30:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
204,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 20}",素材ID=31:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
205,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 10}",素材ID=32:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
206,PotentialSquareCondition::PotentialItem,"{""item_id"": 33, ""quantity"": 1}",素材ID=33:1個,2018-02-20 02:15:41,2018-02-20 02:15:41
207,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 5}",素材ID=31:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
208,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 40}",素材ID=31:40個,2018-02-20 02:15:41,2018-02-20 02:15:41
209,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 20}",素材ID=32:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
210,PotentialSquareCondition::PotentialItem,"{""item_id"": 33, ""quantity"": 2}",素材ID=33:2個,2018-02-20 02:15:41,2018-02-20 02:15:41
211,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 10}",素材ID=31:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
212,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 5}",素材ID=32:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
213,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 250}",素材ID=31:250個,2018-02-20 02:15:41,2018-02-20 02:15:41
214,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 100}",素材ID=32:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
215,PotentialSquareCondition::PotentialItem,"{""item_id"": 33, ""quantity"": 15}",素材ID=33:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
216,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 100}",素材ID=31:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
217,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 50}",素材ID=32:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
218,PotentialSquareCondition::PotentialItem,"{""item_id"": 33, ""quantity"": 5}",素材ID=33:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
219,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 15}",素材ID=32:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
220,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 30}",素材ID=31:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
221,PotentialSquareCondition::PotentialItem,"{""item_id"": 33, ""quantity"": 3}",素材ID=33:3個,2018-02-20 02:15:41,2018-02-20 02:15:41
222,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 75}",素材ID=31:75個,2018-02-20 02:15:41,2018-02-20 02:15:41
223,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 30}",素材ID=32:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
224,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 15}",素材ID=31:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
225,PotentialSquareCondition::PotentialItem,"{""item_id"": 31, ""quantity"": 600}",素材ID=31:600個,2018-02-20 02:15:41,2018-02-20 02:15:41
226,PotentialSquareCondition::PotentialItem,"{""item_id"": 32, ""quantity"": 300}",素材ID=32:300個,2018-02-20 02:15:41,2018-02-20 02:15:41
227,PotentialSquareCondition::PotentialItem,"{""item_id"": 33, ""quantity"": 40}",素材ID=33:40個,2018-02-20 02:15:41,2018-02-20 02:15:41
228,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 20}",素材ID=34:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
229,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 10}",素材ID=35:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
230,PotentialSquareCondition::PotentialItem,"{""item_id"": 36, ""quantity"": 1}",素材ID=36:1個,2018-02-20 02:15:41,2018-02-20 02:15:41
231,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 5}",素材ID=34:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
232,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 40}",素材ID=34:40個,2018-02-20 02:15:41,2018-02-20 02:15:41
233,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 20}",素材ID=35:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
234,PotentialSquareCondition::PotentialItem,"{""item_id"": 36, ""quantity"": 2}",素材ID=36:2個,2018-02-20 02:15:41,2018-02-20 02:15:41
235,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 10}",素材ID=34:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
236,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 5}",素材ID=35:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
237,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 250}",素材ID=34:250個,2018-02-20 02:15:41,2018-02-20 02:15:41
238,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 100}",素材ID=35:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
239,PotentialSquareCondition::PotentialItem,"{""item_id"": 36, ""quantity"": 15}",素材ID=36:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
240,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 50}",素材ID=34:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
241,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 30}",素材ID=35:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
242,PotentialSquareCondition::PotentialItem,"{""item_id"": 36, ""quantity"": 3}",素材ID=36:3個,2018-02-20 02:15:41,2018-02-20 02:15:41
243,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 15}",素材ID=35:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
244,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 30}",素材ID=34:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
245,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 15}",素材ID=34:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
246,PotentialSquareCondition::PotentialItem,"{""item_id"": 34, ""quantity"": 100}",素材ID=34:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
247,PotentialSquareCondition::PotentialItem,"{""item_id"": 35, ""quantity"": 50}",素材ID=35:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
248,PotentialSquareCondition::PotentialItem,"{""item_id"": 36, ""quantity"": 5}",素材ID=36:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
249,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 20}",素材ID=37:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
250,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 10}",素材ID=38:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
251,PotentialSquareCondition::PotentialItem,"{""item_id"": 39, ""quantity"": 1}",素材ID=39:1個,2018-02-20 02:15:41,2018-02-20 02:15:41
252,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 5}",素材ID=37:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
253,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 40}",素材ID=37:40個,2018-02-20 02:15:41,2018-02-20 02:15:41
254,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 20}",素材ID=38:20個,2018-02-20 02:15:41,2018-02-20 02:15:41
255,PotentialSquareCondition::PotentialItem,"{""item_id"": 39, ""quantity"": 2}",素材ID=39:2個,2018-02-20 02:15:41,2018-02-20 02:15:41
256,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 10}",素材ID=37:10個,2018-02-20 02:15:41,2018-02-20 02:15:41
257,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 5}",素材ID=38:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
258,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 250}",素材ID=37:250個,2018-02-20 02:15:41,2018-02-20 02:15:41
259,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 100}",素材ID=38:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
260,PotentialSquareCondition::PotentialItem,"{""item_id"": 39, ""quantity"": 15}",素材ID=39:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
261,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 50}",素材ID=37:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
262,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 30}",素材ID=38:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
263,PotentialSquareCondition::PotentialItem,"{""item_id"": 39, ""quantity"": 3}",素材ID=39:3個,2018-02-20 02:15:41,2018-02-20 02:15:41
264,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 15}",素材ID=38:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
265,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 30}",素材ID=37:30個,2018-02-20 02:15:41,2018-02-20 02:15:41
266,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 75}",素材ID=37:75個,2018-02-20 02:15:41,2018-02-20 02:15:41
267,PotentialSquareCondition::PotentialItem,"{""item_id"": 39, ""quantity"": 5}",素材ID=39:5個,2018-02-20 02:15:41,2018-02-20 02:15:41
268,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 15}",素材ID=37:15個,2018-02-20 02:15:41,2018-02-20 02:15:41
269,PotentialSquareCondition::PotentialItem,"{""item_id"": 37, ""quantity"": 100}",素材ID=37:100個,2018-02-20 02:15:41,2018-02-20 02:15:41
270,PotentialSquareCondition::PotentialItem,"{""item_id"": 38, ""quantity"": 50}",素材ID=38:50個,2018-02-20 02:15:41,2018-02-20 02:15:41
271,PotentialSquareCondition::PotentialItem,"{""item_id"": 28, ""quantity"": 80}",素材ID=28:80個,2018-02-20 02:15:41,2018-02-20 02:15:41
272,PotentialSquareCondition::PotentialItem,"{""item_id"": 29, ""quantity"": 40}",素材ID=29:40個,2018-02-20 02:15:41,2018-02-20 02:15:41
273,PotentialSquareCondition::PotentialItem,"{""item_id"": 30, ""quantity"": 4}",素材ID=30:4個,2018-02-20 02:15:41,2018-02-20 02:15:41
274,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 20}",素材ID=40:20個,2018-08-27 02:07:27,2018-08-27 02:07:27
275,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 10}",素材ID=41:10個,2018-08-27 02:07:27,2018-08-27 02:07:27
276,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 1}",素材ID=42:1個,2018-08-27 02:07:27,2018-08-27 02:07:27
277,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 5}",素材ID=40:5個,2018-08-27 02:07:27,2018-08-27 02:07:27
278,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 40}",素材ID=40:40個,2018-08-27 02:07:27,2018-08-27 02:07:27
279,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 20}",素材ID=41:20個,2018-08-27 02:07:27,2018-08-27 02:07:27
280,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 2}",素材ID=42:2個,2018-08-27 02:07:27,2018-08-27 02:07:27
281,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 10}",素材ID=40:10個,2018-08-27 02:07:27,2018-08-27 02:07:27
282,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 5}",素材ID=41:5個,2018-08-27 02:07:27,2018-08-27 02:07:27
283,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 250}",素材ID=40:250個,2018-08-27 02:07:27,2018-08-27 02:07:27
284,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 100}",素材ID=41:100個,2018-08-27 02:07:27,2018-08-27 02:07:27
285,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 15}",素材ID=42:15個,2018-08-27 02:07:27,2018-08-27 02:07:27
286,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 100}",素材ID=40:100個,2018-08-27 02:07:27,2018-08-27 02:07:27
287,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 50}",素材ID=41:50個,2018-08-27 02:07:27,2018-08-27 02:07:27
288,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 5}",素材ID=42:5個,2018-08-27 02:07:27,2018-08-27 02:07:27
289,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 80}",素材ID=40:80個,2018-08-27 02:07:27,2018-08-27 02:07:27
290,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 40}",素材ID=41:40個,2018-08-27 02:07:27,2018-08-27 02:07:27
291,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 4}",素材ID=42:4個,2018-08-27 02:07:27,2018-08-27 02:07:27
292,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 15}",素材ID=41:15個,2018-08-27 02:07:27,2018-08-27 02:07:27
293,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 30}",素材ID=40:30個,2018-08-27 02:07:27,2018-08-27 02:07:27
294,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 3}",素材ID=42:3個,2018-08-27 02:07:27,2018-08-27 02:07:27
295,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 75}",素材ID=40:75個,2018-08-27 02:07:27,2018-08-27 02:07:27
296,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 30}",素材ID=41:30個,2018-08-27 02:07:27,2018-08-27 02:07:27
297,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 15}",素材ID=40:15個,2018-08-27 02:07:27,2018-08-27 02:07:27
298,PotentialSquareCondition::PotentialItem,"{""item_id"": 40, ""quantity"": 500}",素材ID=40:500個,2018-08-27 02:07:27,2018-08-27 02:07:27
299,PotentialSquareCondition::PotentialItem,"{""item_id"": 41, ""quantity"": 250}",素材ID=41:250個,2018-08-27 02:07:27,2018-08-27 02:07:27
300,PotentialSquareCondition::PotentialItem,"{""item_id"": 42, ""quantity"": 30}",素材ID=42:30個,2018-08-27 02:07:27,2018-08-27 02:07:27
301,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 20}",素材ID=43:20個,2018-09-12 02:09:20,2018-09-12 02:09:20
302,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 10}",素材ID=44:10個,2018-09-12 02:09:20,2018-09-12 02:09:20
303,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 1}",素材ID=45:1個,2018-09-12 02:09:20,2018-09-12 02:09:20
304,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 5}",素材ID=43:5個,2018-09-12 02:09:20,2018-09-12 02:09:20
305,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 40}",素材ID=43:40個,2018-09-12 02:09:20,2018-09-12 02:09:20
306,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 20}",素材ID=44:20個,2018-09-12 02:09:20,2018-09-12 02:09:20
307,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 2}",素材ID=45:2個,2018-09-12 02:09:20,2018-09-12 02:09:20
308,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 10}",素材ID=43:10個,2018-09-12 02:09:20,2018-09-12 02:09:20
309,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 5}",素材ID=44:5個,2018-09-12 02:09:20,2018-09-12 02:09:20
310,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 250}",素材ID=43:250個,2018-09-12 02:09:20,2018-09-12 02:09:20
311,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 100}",素材ID=44:100個,2018-09-12 02:09:20,2018-09-12 02:09:20
312,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 15}",素材ID=45:15個,2018-09-12 02:09:20,2018-09-12 02:09:20
313,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 100}",素材ID=43:100個,2018-09-12 02:09:20,2018-09-12 02:09:20
314,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 50}",素材ID=44:50個,2018-09-12 02:09:20,2018-09-12 02:09:20
315,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 5}",素材ID=45:5個,2018-09-12 02:09:20,2018-09-12 02:09:20
316,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 80}",素材ID=43:80個,2018-09-12 02:09:20,2018-09-12 02:09:20
317,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 40}",素材ID=44:40個,2018-09-12 02:09:20,2018-09-12 02:09:20
318,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 4}",素材ID=45:4個,2018-09-12 02:09:20,2018-09-12 02:09:20
319,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 15}",素材ID=44:15個,2018-09-12 02:09:20,2018-09-12 02:09:20
320,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 30}",素材ID=43:30個,2018-09-12 02:09:20,2018-09-12 02:09:20
321,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 3}",素材ID=45:3個,2018-09-12 02:09:20,2018-09-12 02:09:20
322,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 75}",素材ID=43:75個,2018-09-12 02:09:20,2018-09-12 02:09:20
323,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 30}",素材ID=44:30個,2018-09-12 02:09:20,2018-09-12 02:09:20
324,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 15}",素材ID=43:15個,2018-09-12 02:09:20,2018-09-12 02:09:20
325,PotentialSquareCondition::PotentialItem,"{""item_id"": 43, ""quantity"": 500}",素材ID=43:500個,2018-09-12 02:09:20,2018-09-12 02:09:20
326,PotentialSquareCondition::PotentialItem,"{""item_id"": 44, ""quantity"": 250}",素材ID=44:250個,2018-09-12 02:09:20,2018-09-12 02:09:20
327,PotentialSquareCondition::PotentialItem,"{""item_id"": 45, ""quantity"": 30}",素材ID=45:30個,2018-09-12 02:09:20,2018-09-12 02:09:20
328,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 20}",素材ID=46:20個,2019-01-28 02:04:13,2019-01-28 02:04:13
329,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 10}",素材ID=47:10個,2019-01-28 02:04:13,2019-01-28 02:04:13
330,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 1}",素材ID=48:1個,2019-01-28 02:04:13,2019-01-28 02:04:13
331,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 5}",素材ID=46:5個,2019-01-28 02:04:13,2019-01-28 02:04:13
332,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 40}",素材ID=46:40個,2019-01-28 02:04:13,2019-01-28 02:04:13
333,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 20}",素材ID=47:20個,2019-01-28 02:04:13,2019-01-28 02:04:13
334,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 2}",素材ID=48:2個,2019-01-28 02:04:13,2019-01-28 02:04:13
335,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 10}",素材ID=46:10個,2019-01-28 02:04:13,2019-01-28 02:04:13
336,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 5}",素材ID=47:5個,2019-01-28 02:04:13,2019-01-28 02:04:13
337,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 250}",素材ID=46:250個,2019-01-28 02:04:13,2019-01-28 02:04:13
338,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 100}",素材ID=47:100個,2019-01-28 02:04:13,2019-01-28 02:04:13
339,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 15}",素材ID=48:15個,2019-01-28 02:04:13,2019-01-28 02:04:13
340,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 100}",素材ID=46:100個,2019-01-28 02:04:13,2019-01-28 02:04:13
341,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 50}",素材ID=47:50個,2019-01-28 02:04:13,2019-01-28 02:04:13
342,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 5}",素材ID=48:5個,2019-01-28 02:04:13,2019-01-28 02:04:13
343,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 80}",素材ID=46:80個,2019-01-28 02:04:13,2019-01-28 02:04:13
344,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 40}",素材ID=47:40個,2019-01-28 02:04:13,2019-01-28 02:04:13
345,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 4}",素材ID=48:4個,2019-01-28 02:04:13,2019-01-28 02:04:13
346,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 15}",素材ID=47:15個,2019-01-28 02:04:13,2019-01-28 02:04:13
347,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 30}",素材ID=46:30個,2019-01-28 02:04:13,2019-01-28 02:04:13
348,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 3}",素材ID=48:3個,2019-01-28 02:04:13,2019-01-28 02:04:13
349,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 75}",素材ID=46:75個,2019-01-28 02:04:13,2019-01-28 02:04:13
350,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 30}",素材ID=47:30個,2019-01-28 02:04:13,2019-01-28 02:04:13
351,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 15}",素材ID=46:15個,2019-01-28 02:04:13,2019-01-28 02:04:13
352,PotentialSquareCondition::PotentialItem,"{""item_id"": 46, ""quantity"": 500}",素材ID=46:500個,2019-01-28 02:04:13,2019-01-28 02:04:13
353,PotentialSquareCondition::PotentialItem,"{""item_id"": 47, ""quantity"": 250}",素材ID=47:250個,2019-01-28 02:04:13,2019-01-28 02:04:13
354,PotentialSquareCondition::PotentialItem,"{""item_id"": 48, ""quantity"": 30}",素材ID=48:30個,2019-01-28 02:04:13,2019-01-28 02:04:13
355,PotentialSquareCondition::PotentialItem,"{""item_id"": 49, ""quantity"": 20}",素材ID=49:20個,2019-02-14 03:06:24,2019-02-14 03:06:24
356,PotentialSquareCondition::PotentialItem,"{""item_id"": 50, ""quantity"": 10}",素材ID=50:10個,2019-02-14 03:06:24,2019-02-14 03:06:24
357,PotentialSquareCondition::PotentialItem,"{""item_id"": 51, ""quantity"": 1}",素材ID=51:1個,2019-02-14 03:06:24,2019-02-14 03:06:24
358,PotentialSquareCondition::PotentialItem,"{""item_id"": 49, ""quantity"": 5}",素材ID=49:5個,2019-02-14 03:06:24,2019-02-14 03:06:24
