id,link_skill_id,skill_lv,description,created_at,updated_at
3106,31,6,"気力+2、ATK,DEF3%UP、回避率1%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3107,31,7,"気力+2、ATK,DEF3.5%UP、回避率2%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3108,31,8,"気力+2、ATK,DEF4%UP、回避率3%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3109,31,9,"気力+2、ATK,DEF4.5%UP、回避率4%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3110,31,10,"気力+2、ATK,DEF,回避率5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3201,32,1,気力+1,2023-02-08 01:01:41,2023-02-08 01:01:41
3202,32,2,気力+1、会心率0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3203,32,3,気力+1、会心率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3204,32,4,気力+1、会心率1.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3205,32,5,気力+1、会心率2.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3206,32,6,気力+1、会心率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3207,32,7,気力+1、会心率3.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3208,32,8,気力+1、会心率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3209,32,9,気力+1、会心率4.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3210,32,10,気力+2、会心率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3301,33,1,気力+1,2023-02-08 01:01:41,2023-02-08 01:01:41
3302,33,2,気力+1、回避率0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3303,33,3,気力+1、回避率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3304,33,4,気力+1、回避率1.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3305,33,5,気力+1、回避率2.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3306,33,6,気力+1、回避率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3307,33,7,気力+1、回避率3.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3308,33,8,気力+1、回避率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3309,33,9,気力+1、回避率4.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3310,33,10,気力+2、回避率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3401,34,1,気力+1,2023-02-08 01:01:41,2023-02-08 01:01:41
3402,34,2,"気力+1、ATK,DEF0.5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3403,34,3,"気力+1、ATK,DEF1%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3404,34,4,"気力+1、ATK,DEF1.5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3405,34,5,"気力+1、ATK,DEF2.5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3406,34,6,"気力+1、ATK,DEF3%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3407,34,7,"気力+1、ATK,DEF3.5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3408,34,8,"気力+1、ATK,DEF4%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3409,34,9,"気力+1、ATK,DEF4.5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3410,34,10,"気力+2、ATK,DEF5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3501,35,1,DEF10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3502,35,2,DEF11%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3503,35,3,DEF12%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3504,35,4,DEF13%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3505,35,5,気力+1、DEF15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3506,35,6,気力+1、DEF16%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3507,35,7,気力+1、DEF17%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3508,35,8,気力+1、DEF18%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3509,35,9,気力+1、DEF19%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3510,35,10,気力+2、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3601,36,1,"ATK,DEF10%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3602,36,2,"ATK,DEF11%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3603,36,3,"ATK,DEF12%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3604,36,4,"ATK,DEF13%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3605,36,5,"気力+1、ATK,DEF15%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3606,36,6,"気力+1、ATK,DEF16%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3607,36,7,"気力+1、ATK,DEF17%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3608,36,8,"気力+1、ATK,DEF18%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3609,36,9,"気力+1、ATK,DEF19%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3610,36,10,"気力+2、ATK,DEF20%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
3701,37,1,ATK10%UP、敵全体のDEFを15%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3702,37,2,ATK10.5%UP、敵全体のDEFを15.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3703,37,3,ATK11%UP、敵全体のDEFを16%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3704,37,4,ATK11.5%UP、敵全体のDEFを16.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3705,37,5,ATK12.5%UP、敵全体のDEFを17.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3706,37,6,ATK13%UP、敵全体のDEFを18%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3707,37,7,ATK13.5%UP、敵全体のDEFを18.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3708,37,8,ATK14%UP、敵全体のDEFを19%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3709,37,9,ATK14.5%UP、敵全体のDEFを19.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3710,37,10,ATK15%UP、敵全体のDEFを20%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
3801,38,1,気力+1,2023-02-08 01:01:41,2023-02-08 01:01:41
3802,38,2,気力+1、ダメージ軽減率0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3803,38,3,気力+1、ダメージ軽減率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3804,38,4,気力+1、ダメージ軽減率1.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3805,38,5,気力+1、ダメージ軽減率2.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3806,38,6,気力+1、ダメージ軽減率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3807,38,7,気力+1、ダメージ軽減率3.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3808,38,8,気力+1、ダメージ軽減率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3809,38,9,気力+1、ダメージ軽減率4.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3810,38,10,気力+2、ダメージ軽減率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3901,39,1,DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3902,39,2,DEF20.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3903,39,3,DEF21%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3904,39,4,DEF21.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3905,39,5,DEF22.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3906,39,6,DEF23%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3907,39,7,DEF23.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3908,39,8,DEF24%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3909,39,9,DEF24.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
3910,39,10,DEF25%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4001,40,1,気力+1,2023-02-08 01:01:41,2023-02-08 01:01:41
4002,40,2,気力+1、ATK0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4003,40,3,気力+1、ATK1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4004,40,4,気力+1、ATK1.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4005,40,5,気力+1、ATK2.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4006,40,6,気力+1、ATK3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4007,40,7,気力+1、ATK3.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4008,40,8,気力+1、ATK4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4009,40,9,気力+1、ATK4.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4010,40,10,気力+2、ATK5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4101,41,1,ATK25%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4102,41,2,ATK25%UP、会心率0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4103,41,3,ATK25%UP、会心率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4104,41,4,ATK25%UP、会心率1.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4105,41,5,ATK25%UP、会心率2.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4106,41,6,ATK25%UP、会心率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4107,41,7,ATK25%UP、会心率3.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4108,41,8,ATK25%UP、会心率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4109,41,9,ATK25%UP、会心率4.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4110,41,10,ATK25%UP、会心率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4201,42,1,ATK10%UP、敵全体のDEFを10%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4202,42,2,ATK10.5%UP、敵全体のDEFを10.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4203,42,3,ATK11%UP、敵全体のDEFを11%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4204,42,4,ATK11.5%UP、敵全体のDEFを11.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4205,42,5,ATK12.5%UP、敵全体のDEFを12.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4206,42,6,ATK13%UP、敵全体のDEFを13%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4207,42,7,ATK13.5%UP、敵全体のDEFを13.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4208,42,8,ATK14%UP、敵全体のDEFを14%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4209,42,9,ATK14.5%UP、敵全体のDEFを14.5%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4210,42,10,ATK15%UP、敵全体のDEFを15%DOWN,2023-02-08 01:01:41,2023-02-08 01:01:41
4301,43,1,ATK20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4302,43,2,ATK20%UP、DEF1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4303,43,3,ATK20%UP、DEF2%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4304,43,4,ATK20%UP、DEF3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4305,43,5,ATK20%UP、DEF5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4306,43,6,ATK20%UP、DEF6%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4307,43,7,ATK20%UP、DEF7%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4308,43,8,ATK20%UP、DEF8%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4309,43,9,ATK20%UP、DEF9%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4310,43,10,ATK20%UP、DEF10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4401,44,1,気力+1,2023-02-08 01:01:41,2023-02-08 01:01:41
4402,44,2,気力+1、ダメージ軽減率0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4403,44,3,気力+1、ダメージ軽減率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4404,44,4,気力+1、ダメージ軽減率1.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4405,44,5,気力+1、ダメージ軽減率2.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4406,44,6,気力+1、ダメージ軽減率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4407,44,7,気力+1、ダメージ軽減率3.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4408,44,8,気力+1、ダメージ軽減率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4409,44,9,気力+1、ダメージ軽減率4.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4410,44,10,気力+2、ダメージ軽減率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4501,45,1,ATK15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4502,45,2,ATK15.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4503,45,3,ATK16%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4504,45,4,ATK16.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4505,45,5,ATK17.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4506,45,6,ATK18%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4507,45,7,ATK18.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4508,45,8,ATK19%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4509,45,9,ATK19.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4510,45,10,ATK20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4601,46,1,必殺技発動時、ATK10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4602,46,2,必殺技発動時、ATK10.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4603,46,3,必殺技発動時、ATK11%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4604,46,4,必殺技発動時、ATK11.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4605,46,5,必殺技発動時、ATK12.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4606,46,6,必殺技発動時、ATK13%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4607,46,7,必殺技発動時、ATK13.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4608,46,8,必殺技発動時、ATK14%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4609,46,9,必殺技発動時、ATK14.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4610,46,10,必殺技発動時、ATK15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4701,47,1,必殺技発動時、ATK5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4702,47,2,必殺技発動時、ATK5.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4703,47,3,必殺技発動時、ATK6%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4704,47,4,必殺技発動時、ATK6.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4705,47,5,必殺技発動時、ATK7.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4706,47,6,必殺技発動時、ATK8%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4707,47,7,必殺技発動時、ATK8.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4708,47,8,必殺技発動時、ATK9%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4709,47,9,必殺技発動時、ATK9.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4710,47,10,必殺技発動時、ATK10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4801,48,1,HP5%回復,2023-02-08 01:01:41,2023-02-08 01:01:41
4802,48,2,"HP5%回復、ATK,DEF0.7%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4803,48,3,"HP5%回復、ATK,DEF1.4%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4804,48,4,"HP5%回復、ATK,DEF2.1%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4805,48,5,"HP6%回復、ATK,DEF3.5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4806,48,6,"HP6%回復、ATK,DEF4.2%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4807,48,7,"HP6%回復、ATK,DEF4.9%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4808,48,8,"HP6%回復、ATK,DEF5.6%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4809,48,9,"HP6%回復、ATK,DEF6.3%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4810,48,10,"HP7%回復、ATK,DEF7%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
4901,49,1,HP50%以下でATK20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4902,49,2,HP50%以下でATK21%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4903,49,3,HP50%以下でATK22%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4904,49,4,HP50%以下でATK23%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4905,49,5,HP50%以下でATK25%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4906,49,6,HP50%以下でATK26%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4907,49,7,HP50%以下でATK27%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4908,49,8,HP50%以下でATK28%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4909,49,9,HP50%以下でATK29%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
4910,49,10,HP50%以下でATK30%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5001,50,1,"HP80%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5002,50,2,"HP82%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5003,50,3,"HP84%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5004,50,4,"HP86%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5005,50,5,"HP90%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5006,50,6,"HP92%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5007,50,7,"HP94%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5008,50,8,"HP96%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5009,50,9,"HP98%以下でATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5010,50,10,"ATK,DEF25%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5101,51,1,DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5102,51,2,ATK1%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5103,51,3,ATK2%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5104,51,4,ATK3%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5105,51,5,ATK5%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5106,51,6,ATK6%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5107,51,7,ATK7%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5108,51,8,ATK8%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5109,51,9,ATK9%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5110,51,10,ATK10%UP、DEF20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5201,52,1,DEF15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5202,52,2,DEF15.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5203,52,3,DEF16%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5204,52,4,DEF16.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5205,52,5,DEF17.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5206,52,6,DEF18%UP、ダメージ軽減率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5207,52,7,DEF18.5%UP、ダメージ軽減率2%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5208,52,8,DEF19%UP、ダメージ軽減率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5209,52,9,DEF19.5%UP、ダメージ軽減率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5210,52,10,DEF20%UP、ダメージ軽減率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5301,53,1,ATK10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5302,53,2,ATK10.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5303,53,3,ATK11%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5304,53,4,ATK11.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5305,53,5,ATK12.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5306,53,6,ATK13%UP、回避率1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5307,53,7,ATK13.5%UP、回避率2%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5308,53,8,ATK14%UP、回避率3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5309,53,9,ATK14.5%UP、回避率4%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5310,53,10,ATK15%UP、回避率5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5401,54,1,ATK15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5402,54,2,ATK15.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5403,54,3,ATK16%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5404,54,4,ATK16.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5405,54,5,ATK17.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5406,54,6,ATK18%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5407,54,7,ATK18.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5408,54,8,ATK19%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5409,54,9,ATK19.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5410,54,10,ATK20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5501,55,1,ATK10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5502,55,2,ATK10%UP、DEF1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5503,55,3,ATK10%UP、DEF2%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5504,55,4,ATK10%UP、DEF3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5505,55,5,ATK10%UP、DEF5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5506,55,6,ATK10%UP、DEF6%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5507,55,7,ATK10%UP、DEF7%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5508,55,8,ATK10%UP、DEF8%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5509,55,9,ATK10%UP、DEF9%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5510,55,10,"ATK,DEF10%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5601,56,1,気力+2,2023-02-08 01:01:41,2023-02-08 01:01:41
5602,56,2,"気力+2、ATK,DEF1%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5603,56,3,"気力+2、ATK,DEF2%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5604,56,4,"気力+2、ATK,DEF3%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5605,56,5,"気力+2、ATK,DEF5%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5606,56,6,"気力+2、ATK,DEF6%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5607,56,7,"気力+2、ATK,DEF7%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5608,56,8,"気力+2、ATK,DEF8%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5609,56,9,"気力+2、ATK,DEF9%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5610,56,10,"気力+2、ATK,DEF10%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5701,57,1,ATK15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5702,57,2,ATK15.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5703,57,3,ATK16%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5704,57,4,ATK16.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5705,57,5,ATK17.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5706,57,6,ATK18%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5707,57,7,ATK18.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5708,57,8,ATK19%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5709,57,9,ATK19.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5710,57,10,ATK20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5801,58,1,ATK10%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5802,58,2,ATK10%UP、DEF1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5803,58,3,ATK10%UP、DEF2%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5804,58,4,ATK10%UP、DEF3%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5805,58,5,ATK10%UP、DEF5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5806,58,6,ATK10%UP、DEF6%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5807,58,7,ATK10%UP、DEF7%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5808,58,8,ATK10%UP、DEF8%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5809,58,9,ATK10%UP、DEF9%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5810,58,10,"ATK,DEF10%UP",2023-02-08 01:01:41,2023-02-08 01:01:41
5901,59,1,ATK15%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5902,59,2,ATK15.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5903,59,3,ATK16%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5904,59,4,ATK16.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5905,59,5,ATK17.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5906,59,6,ATK18%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5907,59,7,ATK18.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5908,59,8,ATK19%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5909,59,9,ATK19.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
5910,59,10,ATK20%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
6001,60,1,気力+2,2023-02-08 01:01:41,2023-02-08 01:01:41
6002,60,2,気力+2、DEF0.5%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
6003,60,3,気力+2、DEF1%UP,2023-02-08 01:01:41,2023-02-08 01:01:41
