id,name,description,rarity,selling_exchange_point,created_at,updated_at
136,30連ガシャチケット,"「30連ガシャ」のガシャチケット。
GWキャンペーン記念！30連ガシャを1回
引くことができる。使用期限は6/7(水) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
137,七夕超感謝ガシャチケット,"「天まで届け！七夕超感謝」のガシャチケット。
1枚で七夕超感謝チケットを使用するガシャを1回
引くことができる。使用期限は8/3(木) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
138,レッドゾーンチケット,"「究極のレッドゾーン 絶望の未来編」の
ガシャチケット。1枚で究極のレッドゾーン
チケットガシャを1回引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
139,記念ガシャチケット,"「世界同時CP記念！」のガシャチケット。
1枚で記念ガシャチケットを使用するガシャを1回
引くことができる。使用期限は10/11(水) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
140,50連ガシャチケット,"「50連ガシャ」のガシャチケット。
世界同時CP記念！50連ガシャ[チケット]を1回
引くことができる。使用期限は10/11(水) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
141,超感謝ガシャチケット,"「世界同時CP記念！超感謝」のガシャチケット。1枚で
超感謝チケットを使用するガシャを1回引くことができる。
使用期限は10/11(水) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
142,オリジナルアクリルクロック,"地球まるごと！ドッカンバトルプレゼントCP2023で
オリジナルアクリルクロック
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
143,オリジナルマウスパッドA,"地球まるごと！ドッカンバトルプレゼントCP2023で
オリジナルマウスパッドA
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
144,オリジナルマウスパッドB,"地球まるごと！ドッカンバトルプレゼントCP2023で
オリジナルマウスパッドB
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
145,オリジナルマウスパッドC,"地球まるごと！ドッカンバトルプレゼントCP2023で
オリジナルマウスパッドC
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
146,オリジナルマウスパッドD,"地球まるごと！ドッカンバトルプレゼントCP2023で
オリジナルマウスパッドD
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
147,オリジナルワイヤレス充電器,"地球まるごと！ドッカンバトルプレゼントCP2023で
オリジナルワイヤレス充電器
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
148,9周年記念ファンミーティング応募証明書（東京会場）,"ドッカンバトル9周年記念ファンミーティングの
東京会場に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
149,9周年記念ファンミーティング応募証明書（大阪会場）,"ドッカンバトル9周年記念ファンミーティングの
大阪会場に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
150,記念ガシャチケット,"「9周年記念！」のガシャチケット。
1枚で9周年記念！チケットガシャを1回引くことができる。
使用期限は3/12(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
151,レッドゾーンチケット,"「究極のレッドゾーン 劇場版2」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
152,レッドゾーンチケット,"「究極のレッドゾーン 劇場版2」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
153,超感謝ガシャチケット,"「9周年記念！超感謝」のガシャチケット。
超感謝チケットを使用するガシャを引くことができる。
使用期限は3/12(火) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
154,オリジナルポスターA　超サイヤ人ゴッドSSゴジータ,"ドッカンバトル9周年の超感謝キャンペーンで
オリジナルポスターA　超サイヤ人ゴッドSSゴジータ
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
155,オリジナルポスターB　超サイヤ人ブロリー(フルパワー),"ドッカンバトル9周年の超感謝キャンペーンで
オリジナルポスターB　超サイヤ人ブロリー(フルパワー)
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
156,オリジナルポスターC　孫悟飯(ビースト),"ドッカンバトル9周年の超感謝キャンペーンで
オリジナルポスターC　孫悟飯(ビースト)
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
157,オリジナルポスターD　ガンマ1号&ガンマ2号/ガンマ1号,"ドッカンバトル9周年の超感謝キャンペーンで
オリジナルポスターD　ガンマ1号&ガンマ2号/ガンマ1号
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
158,オリジナルモバイルバッテリー,"ドッカンバトル9周年の超感謝キャンペーンで
オリジナルモバイルバッテリー
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
159,オリジナルスマホリング,"ドッカンバトル9周年の超感謝キャンペーンで
オリジナルスマホリング
に応募していることを証明するもの。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
160,スペクタクルチケット,"「至上のバトルスペクタクル DB超編」のガシャチケット。
1枚で至上のバトルスペクタクルチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
161,スペクタクルチケット,"「至上のバトルスペクタクル DB超編」のガシャチケット。
1枚で至上のバトルスペクタクルチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
162,30連ガシャチケット,"「30連ガシャ」のガシャチケット。
GWキャンペーン記念！30連ガシャを1回
引くことができる。使用期限は6/6(木) 16:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
163,レッドゾーンチケット,"「究極のレッドゾーン 魔人ブウ編」のガシャチケット。
1枚で究極のレッドゾーンチケットガシャを1回
引くことができる。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
164,W/Eガシャチケット,"「ウィークエンドDOKKANフェス」のガシャ
チケット。W/Eチケットを使用するガシャを
引くことができる。使用期限は7/1(月) 3:59まで。",3,0,2024-05-20 01:35:58,2024-05-20 01:35:58
