id,skill_type,skill_id,description,created_at,updated_at
220,PassiveSkill,3001320,HP50%以下でコアが登場(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
221,PassiveSkill,3001321,HP50%以下でコアが登場(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
222,PassiveSkill,3001947,HP50%以下のとき高確率で大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
223,PassiveSkill,3001948,HP50%以下のとき高確率で大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
224,PassiveSkill,3002304,HP60%以下のとき高確率で巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
225,PassiveSkill,3002305,HP60%以下のとき高確率で巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
226,PassiveSkill,4001238,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
227,PassiveSkill,4001239,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
228,PassiveSkill,4001240,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
229,PassiveSkill,4001241,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
230,PassiveSkill,5001242,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
231,PassiveSkill,5001243,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
232,PassiveSkill,5002269,ときどき大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
233,PassiveSkill,5002270,ときどき大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
234,PassiveSkill,5002273,ときどき大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
235,PassiveSkill,5002274,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
236,PassiveSkill,5002297,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
237,PassiveSkill,5002298,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
238,PassiveSkill,6001449,HP40%以下のとき高確率で大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
239,PassiveSkill,6001450,HP40%以下のとき高確率で大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
240,ActiveSkill,19,"バトル開始から5ターン目以降
&HP50%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
241,ActiveSkill,20,"バトル開始から5ターン目以降
&HP50%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
242,ActiveSkill,41,"バトル開始から6ターン目以降、
HP66%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
243,ActiveSkill,42,"バトル開始から6ターン目以降、
HP66%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
244,ActiveSkill,89,バトル中自身が5回以上攻撃を受けると発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
245,ActiveSkill,90,バトル中自身が5回以上攻撃を受けると発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
246,PassiveSkill,1002375,HP50%以下のとき覚醒する,2024-05-02 02:07:09,2024-05-02 02:07:09
247,PassiveSkill,2410,攻撃参加ターンになると変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
248,PassiveSkill,2411,攻撃参加ターンになると変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
249,PassiveSkill,3002416,HP50%以下で幻魔人の封印が解ける(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
250,ActiveSkill,114,"バトル開始から4ターン目以降、
HP70%以上のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
251,ActiveSkill,115,"バトル開始から4ターン目以降、
HP70%以上のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
252,ActiveSkill,116,"バトル開始から6ターン目以降、
HP66%以上のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
253,ActiveSkill,117,"バトル開始から6ターン目以降、
HP66%以上のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
254,PassiveSkill,4002497,バトル開始から3ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
255,PassiveSkill,4002498,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
256,PassiveSkill,4002499,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
257,PassiveSkill,4002500,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
258,PassiveSkill,4002505,バトル開始から3ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
259,PassiveSkill,4002506,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
260,PassiveSkill,4002507,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
261,PassiveSkill,4002508,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
262,ActiveSkill,121,"バトル中自身が4回以上敵の攻撃を回避すると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
263,ActiveSkill,122,"バトル中自身が4回以上敵の攻撃を回避すると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
264,PassiveSkill,5002575,"バトル中必殺技を4回発動すると
次の攻撃参加ターンに戦闘服へ着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
265,PassiveSkill,5002576,"バトル中必殺技を4回発動すると
次の攻撃参加ターンに戦闘服へ着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
266,ActiveSkill,123,"バトル中自身が4回以上敵の攻撃を回避すると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
267,ActiveSkill,124,"バトル中自身が4回以上敵の攻撃を回避すると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
268,PassiveSkill,6002580,"攻撃参加ターン開始時に
HP29%以下の場合
攻撃参加中の自身を含む味方が
KOされても1度だけHPが70%回復し、
孫悟空に交代し復活する",2024-05-02 02:07:09,2024-05-02 02:07:09
269,PassiveSkill,6002581,"攻撃参加ターン開始時に
HP29%以下の場合
攻撃参加中の自身を含む味方が
KOされても1度だけHPが70%回復し、
孫悟空に交代し復活する",2024-05-02 02:07:09,2024-05-02 02:07:09
270,ActiveSkill,127,"バトル開始から6ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
271,ActiveSkill,128,"バトル開始から6ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
272,PassiveSkill,3002599,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
273,PassiveSkill,3002600,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
274,PassiveSkill,3002602,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
275,PassiveSkill,3002603,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
276,PassiveSkill,3002605,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
277,PassiveSkill,3002606,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
278,ActiveSkill,132,バトル中6回攻撃すると発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
279,ActiveSkill,135,バトル中6回攻撃すると発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
280,PassiveSkill,5002630,"バトル開始から4ターン目以降
&HP40%以上のとき40%の確率でセルを捕食し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
281,PassiveSkill,5002631,"バトル開始から4ターン目以降
&HP40%以上のとき40%の確率でセルを捕食し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
282,ActiveSkill,137,"バトル開始から3ターン目以降、
HP58%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
283,ActiveSkill,138,"バトル開始から3ターン目以降、
HP58%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
284,ActiveSkill,139,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
285,ActiveSkill,140,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
286,ActiveSkill,141,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
287,ActiveSkill,142,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
288,ActiveSkill,143,"バトル開始から3ターン目以降、
HP77%以下で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
289,ActiveSkill,144,"バトル開始から3ターン目以降、
HP77%以下で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
290,PassiveSkill,2743,"バトル開始から4ターン目以降
戦闘服を着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
291,PassiveSkill,2744,"バトル開始から4ターン目以降
戦闘服を着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
292,ActiveSkill,148,HP40%以下のとき発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
293,ActiveSkill,149,HP40%以下のとき発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
294,PassiveSkill,3002761,"バトル開始から4ターン目以降
戦闘服を着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
295,PassiveSkill,3002762,"バトル開始から4ターン目以降
戦闘服を着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
296,PassiveSkill,2002765,バトル開始から6ターン目以降&HP50%以下のときポタラで合体する,2024-05-02 02:07:09,2024-05-02 02:07:09
297,PassiveSkill,2002767,バトル開始から6ターン目以降&HP50%以下のときフュージョンする,2024-05-02 02:07:09,2024-05-02 02:07:09
298,ActiveSkill,152,"バトル開始から4ターン目以降、
HP70%以下のとき発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
299,ActiveSkill,153,"バトル開始から4ターン目以降、
HP70%以下のとき発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
300,PassiveSkill,3002769,"バトル開始から4ターン目以降
戦闘服を着替える",2024-05-02 02:07:09,2024-05-02 02:07:09
301,PassiveSkill,3002802,バトル開始から4ターン目以降&40%の確率で進化する,2024-05-02 02:07:09,2024-05-02 02:07:09
302,PassiveSkill,2811,HP60%以下のとき高確率で巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
303,PassiveSkill,2812,HP60%以下のとき高確率で巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
304,ActiveSkill,158,"バトル中自身が7回以上攻撃を受けると発動可能、
またはバトル開始から4ターン目以降、
HP50%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
305,ActiveSkill,159,"バトル中自身が7回以上攻撃を受けると発動可能、
またはバトル開始から4ターン目以降、
HP50%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
306,PassiveSkill,5002814,HP80%以下のとき30%の確率で、3ターン神精樹の実で強化する,2024-05-02 02:07:09,2024-05-02 02:07:09
307,ActiveSkill,163,"バトル中必殺技の発動が3回以上で発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
308,ActiveSkill,164,"バトル中必殺技の発動が3回以上で発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
309,ActiveSkill,165,"敵が1体で自身のHP50%以下のとき発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
310,ActiveSkill,166,"敵が1体で自身のHP50%以下のとき発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
311,PassiveSkill,9002844,バトル開始から3ターン目以降17号を吸収する,2024-05-02 02:07:09,2024-05-02 02:07:09
312,PassiveSkill,9002845,バトル開始から3ターン目以降17号を吸収する,2024-05-02 02:07:09,2024-05-02 02:07:09
313,PassiveSkill,8002846,次の攻撃参加ターンになると18号を吸収する,2024-05-02 02:07:09,2024-05-02 02:07:09
314,PassiveSkill,8002847,次の攻撃参加ターンになると18号を吸収する,2024-05-02 02:07:09,2024-05-02 02:07:09
315,ActiveSkill,170,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
316,ActiveSkill,171,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
317,ActiveSkill,174,"バトル中自身が6回以上敵の攻撃を回避すると
発動可能、
またはバトル開始から5ターン目以降、
HP59%以下で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
318,ActiveSkill,175,"バトル中自身が6回以上敵の攻撃を回避すると
発動可能、
またはバトル開始から5ターン目以降、
HP59%以下で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
319,PassiveSkill,9002923,HP50%以下のときミスター・ブウと合体する,2024-05-02 02:07:09,2024-05-02 02:07:09
321,PassiveSkill,2963,攻撃参加ターンになると変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
322,PassiveSkill,4002948,"バトル開始から3ターン目以降
&HP77%以下のとき変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
325,PassiveSkill,9002965,HP50%以下でコアが登場(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
326,PassiveSkill,8002975,"バトル中必殺技を3回発動し
自身が7回以上攻撃を受けると
次の攻撃参加ターンに奮起する",2024-05-02 02:07:09,2024-05-02 02:07:09
327,PassiveSkill,8002987,"バトル中必殺技を3回発動し
自身が7回以上攻撃を受けると
次の攻撃参加ターンに奮起する",2024-05-02 02:07:09,2024-05-02 02:07:09
328,ActiveSkill,189,"バトル開始から3ターン目以降、
チーム全員が極系のとき発動可能、
またはバトル開始から5ターン目以降、
バトル中自身が5回以上攻撃を受けると発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
329,ActiveSkill,190,"バトル開始から3ターン目以降、
チーム全員が極系のとき発動可能、
またはバトル開始から5ターン目以降、
バトル中自身が5回以上攻撃を受けると発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
330,PassiveSkill,8003052,"バトル開始から5ターン目以降
アムズ(第三形態)と融合する",2024-05-02 02:07:09,2024-05-02 02:07:09
331,PassiveSkill,6003059,HP50%以下で大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
332,ActiveSkill,209,"「純粋サイヤ人」または
「混血サイヤ人」カテゴリの
敵がいるとき発動可能、
またはバトル開始から5ターン目以降、
HP80%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
333,ActiveSkill,210,"「純粋サイヤ人」または
「混血サイヤ人」カテゴリの
敵がいるとき発動可能、
またはバトル開始から5ターン目以降、
HP80%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
334,ActiveSkill,211,"バトル開始から3ターン目以降、
攻撃参加中の味方全員が「超HERO」
カテゴリのとき発動可能、
またはバトル開始から6ターン目以降、
敵が1体のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
335,ActiveSkill,212,"バトル開始から3ターン目以降、
攻撃参加中の味方全員が「超HERO」
カテゴリのとき発動可能、
またはバトル開始から6ターン目以降、
敵が1体のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
336,PassiveSkill,5003111,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
337,PassiveSkill,6003113,"バトル開始から4ターン目以降
フルパワー状態に変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
338,PassiveSkill,18003117,HP40%以下のとき進化する,2024-05-02 02:07:09,2024-05-02 02:07:09
339,StandbySkill,3,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
340,PassiveSkill,5003347,"バトル開始から5ターン目以降
&HP80~100%のとき
アルティメット孫悟飯を吸収する",2024-05-02 02:07:09,2024-05-02 02:07:09
341,PassiveSkill,6003347,"バトル開始から5ターン目以降
&HP50~79%のとき
超サイヤ人3ゴテンクスを吸収する",2024-05-02 02:07:09,2024-05-02 02:07:09
342,PassiveSkill,7003347,"バトル開始から5ターン目以降
&HP49%以下のときピッコロを吸収する",2024-05-02 02:07:09,2024-05-02 02:07:09
343,StandbySkill,6,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
345,StandbySkill,9,"自身のHP50%以下で発動可能、
またはバトル開始から4ターン目以降、
バトル中自身が4回以上攻撃すると発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
346,StandbySkill,12,"自身のHP50%以下で発動可能、
またはバトル開始から4ターン目以降、
バトル中自身が4回以上攻撃すると発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
347,StandbySkill,14,"自身のHP50%以下で発動可能、
またはバトル開始から4ターン目以降、
バトル中自身が4回以上攻撃を受けると発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
348,StandbySkill,16,"自身のHP50%以下で発動可能、
またはバトル開始から4ターン目以降、
バトル中自身が4回以上攻撃を受けると発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
349,ActiveSkill,221,"バトル開始から5ターン目以降、
バトル中必殺技の発動が4回以上で
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
350,ActiveSkill,223,"バトル開始から5ターン目以降、
バトル中必殺技の発動が4回以上で
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
351,ActiveSkill,224,"バトル開始から5ターン目以降、
バトル中自身が6回以上攻撃を
受けると発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
352,ActiveSkill,225,"バトル開始から5ターン目以降、
バトル中自身が6回以上攻撃を
受けると発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
353,PassiveSkill,6003372,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
354,PassiveSkill,6003374,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
355,ActiveSkill,228,"バトル開始から5ターン目以降、
HP70%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
356,ActiveSkill,229,"バトル開始から5ターン目以降、
HP70%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
357,PassiveSkill,8003402,HP40%以下で激怒(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
358,ActiveSkill,230,"バトル開始から4ターン目以降、
名称に「カリフラ」を含むキャラが
チームにいるとき発動可能、
またはバトル中自身が必殺技を
6回以上発動で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
359,ActiveSkill,231,"バトル開始から4ターン目以降、
名称に「カリフラ」を含むキャラが
チームにいるとき発動可能、
またはバトル中自身が必殺技を
6回以上発動で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
360,PassiveSkill,4003406,"バトル開始から3ターン目以降
&HP77%以下のとき変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
361,PassiveSkill,4003407,"バトル開始から3ターン目以降
&HP77%以下のとき変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
362,PassiveSkill,1003408,HP50%以下のとき覚醒する,2024-05-02 02:07:09,2024-05-02 02:07:09
363,PassiveSkill,1003409,HP50%以下のとき覚醒する,2024-05-02 02:07:09,2024-05-02 02:07:09
364,PassiveSkill,3003404,バトル開始から4ターン目以降&40%の確率で進化する,2024-05-02 02:07:09,2024-05-02 02:07:09
365,PassiveSkill,3003405,バトル開始から4ターン目以降&40%の確率で進化する,2024-05-02 02:07:09,2024-05-02 02:07:09
366,ActiveSkill,226,"バトル開始から5ターン目以降
&HP50%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
367,ActiveSkill,227,"バトル開始から5ターン目以降
&HP50%以下のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
368,PassiveSkill,2003423,バトル開始から6ターン目以降&HP50%以下のときポタラで合体する,2024-05-02 02:07:09,2024-05-02 02:07:09
369,PassiveSkill,2003424,バトル開始から6ターン目以降&HP50%以下のときポタラで合体する,2024-05-02 02:07:09,2024-05-02 02:07:09
370,PassiveSkill,6003425,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
371,PassiveSkill,6003426,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
372,PassiveSkill,2003387,バトル開始から6ターン目以降&HP50%以下のときフュージョンする,2024-05-02 02:07:09,2024-05-02 02:07:09
373,PassiveSkill,2003388,バトル開始から6ターン目以降&HP50%以下のときフュージョンする,2024-05-02 02:07:09,2024-05-02 02:07:09
374,PassiveSkill,5003389,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
375,PassiveSkill,5003390,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
376,PassiveSkill,6003391,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
377,PassiveSkill,6003392,バトル開始から4ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
378,StandbySkill,18,"自身の登場から6ターン目以降、
HP59%以下のとき発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
379,StandbySkill,20,"自身の登場から6ターン目以降、
HP59%以下のとき発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
380,PassiveSkill,14003449,バトル開始から4ターン目以降、HP60%以下のとき巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
381,PassiveSkill,14003450,バトル開始から4ターン目以降、HP60%以下のとき巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
382,ActiveSkill,240,"バトル開始から4ターン目以降、
HP70%以上の時に自身の他に
チームに「ナメック星人」カテゴリの
味方がいれば発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
383,ActiveSkill,241,"バトル開始から4ターン目以降、
HP70%以上の時に自身の他に
チームに「ナメック星人」カテゴリの
味方がいれば発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
384,PassiveSkill,5003481,"バトル開始から4ターン目以降
&HP40%以上のとき40%の確率でセルを捕食し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
385,PassiveSkill,5003482,"バトル開始から4ターン目以降
&HP40%以上のとき40%の確率でセルを捕食し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
386,PassiveSkill,5003494,ときどき大猿化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
387,StandbySkill,23,"バトル中自身が5回以上攻撃を受けると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
388,StandbySkill,26,"バトル中自身が5回以上攻撃を受けると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
389,FinishSkill,28,"チャージカウント30以上で発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
390,FinishSkill,31,"チャージカウント30以上で発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
391,ActiveSkill,245,"登場から5ターン目以降、
HP70%以下のとき発動可能、
または登場から7ターン目以降、
敵か自身を除く攻撃参加中の味方に
「未来編」カテゴリのキャラがいるとき
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
392,ActiveSkill,246,"登場から5ターン目以降、
HP70%以下のとき発動可能、
または登場から7ターン目以降、
敵か自身を除く攻撃参加中の味方に
「未来編」カテゴリのキャラがいるとき
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
393,ActiveSkill,249,"登場から5ターン目以降、
HP70%以下のとき発動可能、
または登場から7ターン目以降、
敵か自身を除く攻撃参加中の味方に
「未来編」カテゴリのキャラがいるとき
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
394,ActiveSkill,251,"登場から5ターン目以降、
HP70%以下のとき発動可能、
または登場から7ターン目以降、
敵か自身を除く攻撃参加中の味方に
「未来編」カテゴリのキャラがいるとき
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
395,PassiveSkill,5003535,"バトル開始から4ターン目以降、
HP50%以下のとき大猿化する(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
396,PassiveSkill,5003536,"バトル開始から4ターン目以降、
HP50%以下のとき大猿化する(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
397,PassiveSkill,7003546,"バトル中5回以上攻撃すると
次の攻撃参加ターン開始時に変身する、
またはバトル開始から5ターン目以降、
名称に「セル」(セルジュニア等を除く)
を含むキャラが敵にいるとき変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
398,PassiveSkill,7003547,"バトル中5回以上攻撃すると
次の攻撃参加ターン開始時に変身する、
またはバトル開始から5ターン目以降、
名称に「セル」(セルジュニア等を除く)
を含むキャラが敵にいるとき変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
399,PassiveSkill,5003560,バトル開始から3ターン目以降ポタラで合体する,2024-05-02 02:07:09,2024-05-02 02:07:09
400,StandbySkill,29,"自身の登場から5ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
401,StandbySkill,32,"自身の登場から5ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
402,PassiveSkill,7003578,"バトル開始から4ターン目以降、
HP58%以上の時に
名称に「トランクス」を含むキャラクター
(幼年期、GTを除く)がチームにいれば変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
403,PassiveSkill,6003854,"バトル開始から4ターン目以降
&HP60%以上のとき変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
404,PassiveSkill,5003858,バトル開始から3ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
405,PassiveSkill,5003859,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
406,PassiveSkill,5003860,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
407,PassiveSkill,5003861,次の攻撃参加ターンになるとさらに変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
408,PassiveSkill,9003863,HP40%以下のとき大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
409,PassiveSkill,4003556,バトル開始から3ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
410,PassiveSkill,3876,攻撃参加ターンになると変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
411,StandbySkill,35,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
412,StandbySkill,38,"バトル開始から4ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
413,ActiveSkill,259,"自身の他に攻撃参加中の
「願いの力」カテゴリの味方がいるとき
HP66%以下で発動可能、
またはバトル開始から6ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
