id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
10004,10004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10005,10005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10006,10005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10007,10005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10008,10005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10009,10005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10010,10006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10011,10007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10012,10008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10013,10009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10014,10010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10015,10010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10016,10011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10017,10011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10018,10012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10019,10012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10020,10013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10021,10013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10022,10014,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10023,10014,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10024,10014,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10025,10015,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10026,10015,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10027,10015,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10028,10015,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10029,10015,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10030,10016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10031,10016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10032,10016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10033,10016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10034,10016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10035,10017,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10036,10017,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10037,10017,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10038,10017,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10039,10017,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10040,10018,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10041,10018,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10042,10018,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10043,10018,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10044,10018,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10045,10019,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10046,10019,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10047,10019,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10048,10019,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10049,10019,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10050,10020,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10051,10021,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10052,10021,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
10053,10022,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11001,11001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう,2024-04-25 02:05:34,2024-04-25 02:05:34
11002,11002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11003,11003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11004,11004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11005,11005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11006,11005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11007,11005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11008,11005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11009,11005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11010,11006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11011,11007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11012,11008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11013,11009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11014,11010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11015,11010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11016,11011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11017,11011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11018,11012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11019,11012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11020,11013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11021,11013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11022,11014,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11023,11014,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11024,11014,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11025,11015,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11026,11015,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11027,11015,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11028,11015,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11029,11015,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11030,11016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11031,11016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11032,11016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11033,11016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11034,11016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11035,11017,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11036,11017,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11037,11017,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11038,11017,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11039,11017,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11040,11018,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11041,11018,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11042,11018,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11043,11018,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11044,11018,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11045,11019,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11046,11019,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11047,11019,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11048,11019,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11049,11019,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11050,11020,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11051,11021,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11052,11021,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
11053,11022,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12001,12001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう,2024-04-25 02:05:34,2024-04-25 02:05:34
12002,12002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12003,12003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12004,12004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12005,12005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12006,12005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12007,12005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12008,12005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12009,12005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12010,12006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12011,12007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12012,12008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12013,12009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12014,12010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12015,12010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12016,12011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12017,12011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12018,12012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12019,12012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12020,12013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12021,12013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12022,12014,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12023,12014,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12024,12014,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12025,12015,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12026,12015,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12027,12015,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12028,12015,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12029,12015,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12030,12016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12031,12016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12032,12016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12033,12016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12034,12016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12035,12017,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12036,12017,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12037,12017,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12038,12017,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12039,12017,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12040,12018,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12041,12018,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12042,12018,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12043,12018,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12044,12018,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12045,12019,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12046,12019,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12047,12019,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12048,12019,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12049,12019,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12050,12020,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12051,12021,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12052,12021,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
12053,12022,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13001,13001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう,2024-04-25 02:05:34,2024-04-25 02:05:34
13002,13002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13003,13003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13004,13004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13005,13005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13006,13005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13007,13005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13008,13005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13009,13005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13010,13006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13011,13007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13012,13008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13013,13009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13014,13010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13015,13010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13016,13011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13017,13011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13018,13012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13019,13012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13020,13013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13021,13013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13022,13014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13023,13014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13024,13015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13025,13015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13026,13015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13027,13016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13028,13016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13029,13016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13030,13016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13031,13016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13032,13017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
13033,13017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア,2024-04-25 02:05:34,2024-04-25 02:05:34
