id,sub_target_type_set_id,target_value_type,target_value,created_at,updated_at
421,292,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
422,293,1,34,2024-05-13 02:06:58,2024-05-13 02:06:58
423,293,1,25,2024-05-13 02:06:58,2024-05-13 02:06:58
424,294,1,34,2024-05-13 02:06:58,2024-05-13 02:06:58
425,294,2,25,2024-05-13 02:06:58,2024-05-13 02:06:58
426,294,1,79,2024-05-13 02:06:58,2024-05-13 02:06:58
427,295,2,34,2024-05-13 02:06:58,2024-05-13 02:06:58
428,295,1,33,2024-05-13 02:06:58,2024-05-13 02:06:58
429,295,1,25,2024-05-13 02:06:58,2024-05-13 02:06:58
430,296,2,34,2024-05-13 02:06:58,2024-05-13 02:06:58
431,296,1,33,2024-05-13 02:06:58,2024-05-13 02:06:58
432,296,2,25,2024-05-13 02:06:58,2024-05-13 02:06:58
433,296,1,79,2024-05-13 02:06:58,2024-05-13 02:06:58
434,297,2,34,2024-05-13 02:06:58,2024-05-13 02:06:58
435,297,2,33,2024-05-13 02:06:58,2024-05-13 02:06:58
436,297,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
437,297,1,25,2024-05-13 02:06:58,2024-05-13 02:06:58
438,298,2,34,2024-05-13 02:06:58,2024-05-13 02:06:58
439,298,2,33,2024-05-13 02:06:58,2024-05-13 02:06:58
440,298,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
441,298,2,25,2024-05-13 02:06:58,2024-05-13 02:06:58
442,298,1,79,2024-05-13 02:06:58,2024-05-13 02:06:58
443,299,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
444,299,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
445,300,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
446,300,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
447,300,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
448,301,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
449,301,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
450,302,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
451,302,1,37,2024-05-13 02:06:58,2024-05-13 02:06:58
452,302,2,80,2024-05-13 02:06:58,2024-05-13 02:06:58
453,303,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
454,303,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
455,303,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
456,304,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
457,304,1,37,2024-05-13 02:06:58,2024-05-13 02:06:58
458,304,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
459,304,2,80,2024-05-13 02:06:58,2024-05-13 02:06:58
460,305,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
461,305,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
462,305,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
463,305,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
464,306,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
465,306,1,37,2024-05-13 02:06:58,2024-05-13 02:06:58
466,306,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
467,306,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
468,306,2,80,2024-05-13 02:06:58,2024-05-13 02:06:58
469,307,1,32,2024-05-13 02:06:58,2024-05-13 02:06:58
470,307,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
471,308,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
472,308,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
473,309,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
474,309,1,37,2024-05-13 02:06:58,2024-05-13 02:06:58
475,309,2,80,2024-05-13 02:06:58,2024-05-13 02:06:58
476,310,1,32,2024-05-13 02:06:58,2024-05-13 02:06:58
477,310,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
478,310,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
479,311,1,32,2024-05-13 02:06:58,2024-05-13 02:06:58
480,311,1,37,2024-05-13 02:06:58,2024-05-13 02:06:58
481,311,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
482,311,2,80,2024-05-13 02:06:58,2024-05-13 02:06:58
483,312,2,30,2024-05-13 02:06:58,2024-05-13 02:06:58
484,312,1,71,2024-05-13 02:06:58,2024-05-13 02:06:58
485,313,1,30,2024-05-13 02:06:58,2024-05-13 02:06:58
486,313,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
487,314,2,30,2024-05-13 02:06:58,2024-05-13 02:06:58
488,314,1,71,2024-05-13 02:06:58,2024-05-13 02:06:58
489,314,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
490,315,2,61,2024-05-13 02:06:58,2024-05-13 02:06:58
491,315,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
492,316,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
493,316,1,42,2024-05-13 02:06:58,2024-05-13 02:06:58
494,317,2,61,2024-05-13 02:06:58,2024-05-13 02:06:58
495,317,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
496,317,1,42,2024-05-13 02:06:58,2024-05-13 02:06:58
497,318,2,61,2024-05-13 02:06:58,2024-05-13 02:06:58
498,318,1,60,2024-05-13 02:06:58,2024-05-13 02:06:58
499,319,2,61,2024-05-13 02:06:58,2024-05-13 02:06:58
500,319,1,60,2024-05-13 02:06:58,2024-05-13 02:06:58
501,319,1,42,2024-05-13 02:06:58,2024-05-13 02:06:58
502,320,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
503,320,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
504,321,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
505,321,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
506,321,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
507,322,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
508,323,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
509,324,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
510,324,1,86,2024-05-13 02:06:58,2024-05-13 02:06:58
511,325,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
512,325,1,51,2024-05-13 02:06:58,2024-05-13 02:06:58
513,326,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
514,326,1,65,2024-05-13 02:06:58,2024-05-13 02:06:58
515,327,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
516,327,1,86,2024-05-13 02:06:58,2024-05-13 02:06:58
517,327,1,51,2024-05-13 02:06:58,2024-05-13 02:06:58
518,328,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
519,328,1,86,2024-05-13 02:06:58,2024-05-13 02:06:58
520,328,1,65,2024-05-13 02:06:58,2024-05-13 02:06:58
521,329,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
522,330,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
523,330,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
524,331,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
525,331,1,87,2024-05-13 02:06:58,2024-05-13 02:06:58
526,332,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
527,332,1,87,2024-05-13 02:06:58,2024-05-13 02:06:58
528,332,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
529,333,1,58,2024-05-13 02:06:58,2024-05-13 02:06:58
530,333,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
531,334,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
532,334,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
533,335,1,58,2024-05-13 02:06:58,2024-05-13 02:06:58
534,335,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
535,335,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
536,326,2,51,2024-05-13 02:06:58,2024-05-13 02:06:58
537,328,2,51,2024-05-13 02:06:58,2024-05-13 02:06:58
538,336,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
539,336,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
540,336,2,87,2024-05-13 02:06:58,2024-05-13 02:06:58
541,337,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
542,337,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
543,337,2,87,2024-05-13 02:06:58,2024-05-13 02:06:58
544,338,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
545,338,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
546,338,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
547,338,2,87,2024-05-13 02:06:58,2024-05-13 02:06:58
548,339,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
549,339,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
550,339,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
551,340,1,58,2024-05-13 02:06:58,2024-05-13 02:06:58
552,340,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
553,340,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
554,340,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
555,341,1,77,2024-05-13 02:06:58,2024-05-13 02:06:58
556,342,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
557,343,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
558,343,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
559,344,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
560,344,1,63,2024-05-13 02:06:58,2024-05-13 02:06:58
561,345,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
562,345,2,63,2024-05-13 02:06:58,2024-05-13 02:06:58
563,345,1,9,2024-05-13 02:06:58,2024-05-13 02:06:58
564,346,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
565,346,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
566,346,1,63,2024-05-13 02:06:58,2024-05-13 02:06:58
567,347,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
568,347,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
569,347,2,63,2024-05-13 02:06:58,2024-05-13 02:06:58
570,347,1,9,2024-05-13 02:06:58,2024-05-13 02:06:58
571,348,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
572,348,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
573,349,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
574,349,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
575,350,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
576,350,2,46,2024-05-13 02:06:58,2024-05-13 02:06:58
577,350,1,2,2024-05-13 02:06:58,2024-05-13 02:06:58
578,351,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
579,351,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
580,351,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
581,352,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
582,352,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
583,352,2,46,2024-05-13 02:06:58,2024-05-13 02:06:58
584,352,1,2,2024-05-13 02:06:58,2024-05-13 02:06:58
585,353,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
586,353,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
587,354,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
588,354,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
589,354,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
590,355,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
591,355,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
592,355,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
593,356,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
594,356,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
595,356,2,90,2024-05-13 02:06:58,2024-05-13 02:06:58
596,356,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
597,357,2,28,2024-05-13 02:06:58,2024-05-13 02:06:58
598,357,1,43,2024-05-13 02:06:58,2024-05-13 02:06:58
599,358,1,28,2024-05-13 02:06:58,2024-05-13 02:06:58
600,358,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
601,359,2,28,2024-05-13 02:06:58,2024-05-13 02:06:58
602,359,1,43,2024-05-13 02:06:58,2024-05-13 02:06:58
603,359,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
605,361,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
606,361,1,74,2024-05-13 02:06:58,2024-05-13 02:06:58
607,362,1,27,2024-05-13 02:06:58,2024-05-13 02:06:58
608,363,2,27,2024-05-13 02:06:58,2024-05-13 02:06:58
609,363,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
610,364,1,27,2024-05-13 02:06:58,2024-05-13 02:06:58
611,364,1,6,2024-05-13 02:06:58,2024-05-13 02:06:58
612,365,1,27,2024-05-13 02:06:58,2024-05-13 02:06:58
613,365,2,6,2024-05-13 02:06:58,2024-05-13 02:06:58
614,365,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
615,366,2,27,2024-05-13 02:06:58,2024-05-13 02:06:58
616,366,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
617,366,1,6,2024-05-13 02:06:58,2024-05-13 02:06:58
618,366,2,20,2024-05-13 02:06:58,2024-05-13 02:06:58
619,367,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
620,367,2,27,2024-05-13 02:06:58,2024-05-13 02:06:58
621,367,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
622,368,1,27,2024-05-13 02:06:58,2024-05-13 02:06:58
623,369,2,27,2024-05-13 02:06:58,2024-05-13 02:06:58
624,369,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
625,370,1,27,2024-05-13 02:06:58,2024-05-13 02:06:58
626,370,1,6,2024-05-13 02:06:58,2024-05-13 02:06:58
627,371,1,27,2024-05-13 02:06:58,2024-05-13 02:06:58
628,371,2,6,2024-05-13 02:06:58,2024-05-13 02:06:58
629,371,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
630,372,2,27,2024-05-13 02:06:58,2024-05-13 02:06:58
631,372,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
632,372,1,6,2024-05-13 02:06:58,2024-05-13 02:06:58
633,372,2,20,2024-05-13 02:06:58,2024-05-13 02:06:58
634,373,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
635,373,2,27,2024-05-13 02:06:58,2024-05-13 02:06:58
636,373,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
637,374,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
638,374,1,6,2024-05-13 02:06:58,2024-05-13 02:06:58
639,375,2,68,2024-05-13 02:06:58,2024-05-13 02:06:58
640,375,1,41,2024-05-13 02:06:58,2024-05-13 02:06:58
641,376,2,68,2024-05-13 02:06:58,2024-05-13 02:06:58
642,376,2,41,2024-05-13 02:06:58,2024-05-13 02:06:58
643,376,1,13,2024-05-13 02:06:58,2024-05-13 02:06:58
644,377,1,68,2024-05-13 02:06:58,2024-05-13 02:06:58
645,377,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
646,378,1,68,2024-05-13 02:06:58,2024-05-13 02:06:58
647,378,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
648,378,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
649,379,2,68,2024-05-13 02:06:58,2024-05-13 02:06:58
650,379,1,41,2024-05-13 02:06:58,2024-05-13 02:06:58
651,379,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
652,380,2,68,2024-05-13 02:06:58,2024-05-13 02:06:58
653,380,1,41,2024-05-13 02:06:58,2024-05-13 02:06:58
654,380,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
655,380,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
656,381,2,68,2024-05-13 02:06:58,2024-05-13 02:06:58
657,381,2,41,2024-05-13 02:06:58,2024-05-13 02:06:58
658,381,1,13,2024-05-13 02:06:58,2024-05-13 02:06:58
659,381,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
660,382,2,68,2024-05-13 02:06:58,2024-05-13 02:06:58
661,382,2,41,2024-05-13 02:06:58,2024-05-13 02:06:58
662,382,1,13,2024-05-13 02:06:58,2024-05-13 02:06:58
663,382,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
664,382,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
665,383,2,37,2024-05-13 02:06:58,2024-05-13 02:06:58
666,383,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
667,384,2,39,2024-05-13 02:06:58,2024-05-13 02:06:58
668,384,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
669,385,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
670,385,1,67,2024-05-13 02:06:58,2024-05-13 02:06:58
671,386,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
672,386,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
673,387,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
674,387,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
675,387,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
676,388,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
677,388,1,67,2024-05-13 02:06:58,2024-05-13 02:06:58
678,388,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
679,389,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
680,389,1,67,2024-05-13 02:06:58,2024-05-13 02:06:58
681,389,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
682,389,1,3,2024-05-13 02:06:58,2024-05-13 02:06:58
683,390,2,25,2024-05-13 02:06:58,2024-05-13 02:06:58
684,390,1,34,2024-05-13 02:06:58,2024-05-13 02:06:58
685,391,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
686,391,2,62,2024-05-13 02:06:58,2024-05-13 02:06:58
687,392,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
688,392,1,69,2024-05-13 02:06:58,2024-05-13 02:06:58
689,393,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
690,393,2,69,2024-05-13 02:06:58,2024-05-13 02:06:58
691,393,1,11,2024-05-13 02:06:58,2024-05-13 02:06:58
692,394,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
693,394,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
694,394,1,69,2024-05-13 02:06:58,2024-05-13 02:06:58
695,395,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
696,395,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
697,395,2,69,2024-05-13 02:06:58,2024-05-13 02:06:58
698,395,1,11,2024-05-13 02:06:58,2024-05-13 02:06:58
699,396,1,69,2024-05-13 02:06:58,2024-05-13 02:06:58
700,396,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
701,397,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
702,397,2,51,2024-05-13 02:06:58,2024-05-13 02:06:58
703,398,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
704,398,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
705,399,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
707,400,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
708,400,2,47,2024-05-13 02:06:58,2024-05-13 02:06:58
709,401,2,48,2024-05-13 02:06:58,2024-05-13 02:06:58
710,401,1,50,2024-05-13 02:06:58,2024-05-13 02:06:58
711,402,2,72,2024-05-13 02:06:58,2024-05-13 02:06:58
712,402,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
713,403,1,72,2024-05-13 02:06:58,2024-05-13 02:06:58
714,403,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
715,404,1,72,2024-05-13 02:06:58,2024-05-13 02:06:58
716,404,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
717,404,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
718,405,2,72,2024-05-13 02:06:58,2024-05-13 02:06:58
719,405,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
720,405,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
721,406,2,72,2024-05-13 02:06:58,2024-05-13 02:06:58
722,406,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
723,406,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
724,406,1,5,2024-05-13 02:06:58,2024-05-13 02:06:58
725,407,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
726,408,1,19,2024-05-13 02:06:58,2024-05-13 02:06:58
727,408,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
728,409,1,84,2024-05-13 02:06:58,2024-05-13 02:06:58
729,409,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
730,409,2,19,2024-05-13 02:06:58,2024-05-13 02:06:58
731,410,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
732,410,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
733,411,1,83,2024-05-13 02:06:58,2024-05-13 02:06:58
734,411,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
735,411,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
736,412,1,19,2024-05-13 02:06:58,2024-05-13 02:06:58
737,412,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
738,412,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
739,413,1,19,2024-05-13 02:06:58,2024-05-13 02:06:58
740,413,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
741,413,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
742,413,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
743,414,1,84,2024-05-13 02:06:58,2024-05-13 02:06:58
744,414,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
745,414,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
746,414,2,19,2024-05-13 02:06:58,2024-05-13 02:06:58
747,415,1,84,2024-05-13 02:06:58,2024-05-13 02:06:58
748,415,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
749,415,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
750,415,2,19,2024-05-13 02:06:58,2024-05-13 02:06:58
751,415,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
752,416,2,83,2024-05-13 02:06:58,2024-05-13 02:06:58
753,416,2,19,2024-05-13 02:06:58,2024-05-13 02:06:58
754,416,2,84,2024-05-13 02:06:58,2024-05-13 02:06:58
755,417,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
756,418,1,82,2024-05-13 02:06:58,2024-05-13 02:06:58
757,418,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
758,419,1,85,2024-05-13 02:06:58,2024-05-13 02:06:58
759,419,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
760,419,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
761,420,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
762,420,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
763,421,1,8,2024-05-13 02:06:58,2024-05-13 02:06:58
764,421,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
765,421,2,26,2024-05-13 02:06:58,2024-05-13 02:06:58
766,422,1,82,2024-05-13 02:06:58,2024-05-13 02:06:58
767,422,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
768,422,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
769,423,1,82,2024-05-13 02:06:58,2024-05-13 02:06:58
770,423,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
771,423,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
772,423,2,26,2024-05-13 02:06:58,2024-05-13 02:06:58
773,424,1,85,2024-05-13 02:06:58,2024-05-13 02:06:58
774,424,1,26,2024-05-13 02:06:58,2024-05-13 02:06:58
775,424,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
776,424,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
777,425,1,85,2024-05-13 02:06:58,2024-05-13 02:06:58
778,425,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
779,425,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
780,425,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
781,425,2,26,2024-05-13 02:06:58,2024-05-13 02:06:58
782,426,2,8,2024-05-13 02:06:58,2024-05-13 02:06:58
783,426,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
784,426,2,85,2024-05-13 02:06:58,2024-05-13 02:06:58
785,427,1,63,2024-05-13 02:06:58,2024-05-13 02:06:58
786,428,1,19,2024-05-13 02:06:58,2024-05-13 02:06:58
787,428,2,63,2024-05-13 02:06:58,2024-05-13 02:06:58
788,429,1,10,2024-05-13 02:06:58,2024-05-13 02:06:58
789,430,1,19,2024-05-13 02:06:58,2024-05-13 02:06:58
790,430,2,10,2024-05-13 02:06:58,2024-05-13 02:06:58
791,431,2,76,2024-05-13 02:06:58,2024-05-13 02:06:58
792,431,1,38,2024-05-13 02:06:58,2024-05-13 02:06:58
793,432,1,76,2024-05-13 02:06:58,2024-05-13 02:06:58
794,432,1,54,2024-05-13 02:06:58,2024-05-13 02:06:58
795,433,1,76,2024-05-13 02:06:58,2024-05-13 02:06:58
796,433,2,54,2024-05-13 02:06:58,2024-05-13 02:06:58
797,433,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
798,434,2,76,2024-05-13 02:06:58,2024-05-13 02:06:58
799,434,1,38,2024-05-13 02:06:58,2024-05-13 02:06:58
800,434,1,54,2024-05-13 02:06:58,2024-05-13 02:06:58
801,435,2,76,2024-05-13 02:06:58,2024-05-13 02:06:58
802,435,1,38,2024-05-13 02:06:58,2024-05-13 02:06:58
803,435,2,54,2024-05-13 02:06:58,2024-05-13 02:06:58
804,435,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
805,436,2,74,2024-05-13 02:06:58,2024-05-13 02:06:58
806,436,1,76,2024-05-13 02:06:58,2024-05-13 02:06:58
807,437,1,51,2024-05-13 02:06:58,2024-05-13 02:06:58
808,437,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
809,438,2,89,2024-05-13 02:06:58,2024-05-13 02:06:58
810,438,1,68,2024-05-13 02:06:58,2024-05-13 02:06:58
811,439,4,28,2024-05-13 02:06:58,2024-05-13 02:06:58
812,440,4,29,2024-05-13 02:06:58,2024-05-13 02:06:58
813,440,5,28,2024-05-13 02:06:58,2024-05-13 02:06:58
814,441,1,31,2024-05-13 02:06:58,2024-05-13 02:06:58
815,441,2,87,2024-05-13 02:06:58,2024-05-13 02:06:58
816,442,4,12,2024-05-13 02:06:58,2024-05-13 02:06:58
817,443,4,26,2024-05-13 02:06:58,2024-05-13 02:06:58
818,443,5,12,2024-05-13 02:06:58,2024-05-13 02:06:58
819,444,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
820,445,2,91,2024-05-13 02:06:58,2024-05-13 02:06:58
821,445,1,35,2024-05-13 02:06:58,2024-05-13 02:06:58
822,446,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
823,446,1,22,2024-05-13 02:06:58,2024-05-13 02:06:58
824,447,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
825,447,1,28,2024-05-13 02:06:58,2024-05-13 02:06:58
826,447,2,22,2024-05-13 02:06:58,2024-05-13 02:06:58
827,448,1,35,2024-05-13 02:06:58,2024-05-13 02:06:58
828,448,1,22,2024-05-13 02:06:58,2024-05-13 02:06:58
829,448,2,91,2024-05-13 02:06:58,2024-05-13 02:06:58
830,463,1,35,2024-05-13 02:06:58,2024-05-13 02:06:58
831,463,1,28,2024-05-13 02:06:58,2024-05-13 02:06:58
832,463,2,22,2024-05-13 02:06:58,2024-05-13 02:06:58
