id,chain_battle_ranking_gift_set_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
2314,56,1004,TrainingItem,8,0,亀の甲羅(プラチナ)[体]×8,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2315,57,2001,TreasureItem,4000,0,結束の印×4000,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2316,57,1,CardStickerItem,1,0,スペシャルステッカー×1,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2317,57,1003970,Card,5,0,[不思議な儀式]老界王神×5,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2318,57,1011481,Card,1,1500000,ミスター・サタン像(ダイヤ)×1,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2319,57,11,PotentialItem,175,0,速の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2320,57,12,PotentialItem,175,0,技の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2321,57,13,PotentialItem,175,0,知の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2322,57,14,PotentialItem,175,0,力の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2323,57,15,PotentialItem,175,0,体の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2324,57,6,PotentialItem,1750,0,速の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2325,57,7,PotentialItem,1750,0,技の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2326,57,8,PotentialItem,1750,0,知の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2327,57,9,PotentialItem,1750,0,力の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2328,57,10,PotentialItem,1750,0,体の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2329,57,1,PotentialItem,3150,0,速の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2330,57,2,PotentialItem,3150,0,技の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2331,57,3,PotentialItem,3150,0,知の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2332,57,4,PotentialItem,3150,0,力の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2333,57,5,PotentialItem,3150,0,体の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2334,57,1000,TrainingItem,7,0,亀の甲羅(プラチナ)[速]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2335,57,1001,TrainingItem,7,0,亀の甲羅(プラチナ)[技]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2336,57,1002,TrainingItem,7,0,亀の甲羅(プラチナ)[知]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2337,57,1003,TrainingItem,7,0,亀の甲羅(プラチナ)[力]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2338,57,1004,TrainingItem,7,0,亀の甲羅(プラチナ)[体]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2339,58,2001,TreasureItem,3000,0,結束の印×3000,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2340,58,1,CardStickerItem,1,0,スペシャルステッカー×1,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2341,58,1003970,Card,3,0,[不思議な儀式]老界王神×3,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2342,58,1005480,Card,3,765122,ミスター・サタン像(プラチナ)×3,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2343,58,11,PotentialItem,150,0,速の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2344,58,12,PotentialItem,150,0,技の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2345,58,13,PotentialItem,150,0,知の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2346,58,14,PotentialItem,150,0,力の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2347,58,15,PotentialItem,150,0,体の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2348,58,6,PotentialItem,1500,0,速の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2349,58,7,PotentialItem,1500,0,技の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2350,58,8,PotentialItem,1500,0,知の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2351,58,9,PotentialItem,1500,0,力の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2352,58,10,PotentialItem,1500,0,体の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2353,58,1,PotentialItem,2700,0,速の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2354,58,2,PotentialItem,2700,0,技の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2355,58,3,PotentialItem,2700,0,知の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2356,58,4,PotentialItem,2700,0,力の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2357,58,5,PotentialItem,2700,0,体の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2358,58,1000,TrainingItem,6,0,亀の甲羅(プラチナ)[速]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2359,58,1001,TrainingItem,6,0,亀の甲羅(プラチナ)[技]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2360,58,1002,TrainingItem,6,0,亀の甲羅(プラチナ)[知]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2361,58,1003,TrainingItem,6,0,亀の甲羅(プラチナ)[力]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2362,58,1004,TrainingItem,6,0,亀の甲羅(プラチナ)[体]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2363,59,2001,TreasureItem,2500,0,結束の印×2500,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2364,59,1003970,Card,2,0,[不思議な儀式]老界王神×2,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2365,59,1005480,Card,2,765122,ミスター・サタン像(プラチナ)×2,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2366,59,11,PotentialItem,125,0,速の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2367,59,1000,TrainingItem,5,0,亀の甲羅(プラチナ)[速]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2368,59,12,PotentialItem,125,0,技の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2369,59,13,PotentialItem,125,0,知の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2370,59,14,PotentialItem,125,0,力の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2371,59,15,PotentialItem,125,0,体の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2372,59,6,PotentialItem,1250,0,速の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2373,59,7,PotentialItem,1250,0,技の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2374,59,8,PotentialItem,1250,0,知の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2375,59,9,PotentialItem,1250,0,力の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2376,59,10,PotentialItem,1250,0,体の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2377,59,1,PotentialItem,2250,0,速の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2378,59,2,PotentialItem,2250,0,技の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2379,59,3,PotentialItem,2250,0,知の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2380,59,4,PotentialItem,2250,0,力の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2381,59,5,PotentialItem,2250,0,体の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2382,59,1001,TrainingItem,5,0,亀の甲羅(プラチナ)[技]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2383,59,1002,TrainingItem,5,0,亀の甲羅(プラチナ)[知]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2384,59,1003,TrainingItem,5,0,亀の甲羅(プラチナ)[力]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2385,59,1004,TrainingItem,5,0,亀の甲羅(プラチナ)[体]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2386,60,2001,TreasureItem,2000,0,結束の印×2000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2387,60,1003970,Card,1,0,[不思議な儀式]老界王神×1,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2388,60,1005480,Card,1,765122,ミスター・サタン像(プラチナ)×1,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2389,60,11,PotentialItem,100,0,速の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2390,60,1000,TrainingItem,4,0,亀の甲羅(プラチナ)[速]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2391,60,12,PotentialItem,100,0,技の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2392,60,13,PotentialItem,100,0,知の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2393,60,14,PotentialItem,100,0,力の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2394,60,15,PotentialItem,100,0,体の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2395,60,6,PotentialItem,1000,0,速の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2396,60,7,PotentialItem,1000,0,技の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2397,60,8,PotentialItem,1000,0,知の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2398,60,9,PotentialItem,1000,0,力の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2399,60,10,PotentialItem,1000,0,体の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2400,60,1,PotentialItem,1800,0,速の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2401,60,2,PotentialItem,1800,0,技の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2402,60,3,PotentialItem,1800,0,知の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2403,60,4,PotentialItem,1800,0,力の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2404,60,5,PotentialItem,1800,0,体の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2405,60,1001,TrainingItem,4,0,亀の甲羅(プラチナ)[技]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2406,60,1002,TrainingItem,4,0,亀の甲羅(プラチナ)[知]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2407,60,1003,TrainingItem,4,0,亀の甲羅(プラチナ)[力]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2408,60,1004,TrainingItem,4,0,亀の甲羅(プラチナ)[体]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2409,61,2001,TreasureItem,1500,0,結束の印×1500,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2410,61,1013400,Card,3,0,老界王神(居眠り)×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2411,61,1002630,Card,1,765122,ミスター・サタン像(金)×1,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2412,61,11,PotentialItem,75,0,速の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2413,61,1000,TrainingItem,3,0,亀の甲羅(プラチナ)[速]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2414,61,12,PotentialItem,75,0,技の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2415,61,13,PotentialItem,75,0,知の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2416,61,14,PotentialItem,75,0,力の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2417,61,15,PotentialItem,75,0,体の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2418,61,6,PotentialItem,750,0,速の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2419,61,7,PotentialItem,750,0,技の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2420,61,8,PotentialItem,750,0,知の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2421,61,9,PotentialItem,750,0,力の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2422,61,10,PotentialItem,750,0,体の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2423,61,1,PotentialItem,1350,0,速の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2424,61,2,PotentialItem,1350,0,技の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2425,61,3,PotentialItem,1350,0,知の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2426,61,4,PotentialItem,1350,0,力の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2427,61,5,PotentialItem,1350,0,体の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2428,61,1001,TrainingItem,3,0,亀の甲羅(プラチナ)[技]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2429,61,1002,TrainingItem,3,0,亀の甲羅(プラチナ)[知]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2430,61,1003,TrainingItem,3,0,亀の甲羅(プラチナ)[力]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2431,61,1004,TrainingItem,3,0,亀の甲羅(プラチナ)[体]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2432,62,2001,TreasureItem,1000,0,結束の印×1000,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2433,62,1013400,Card,2,0,老界王神(居眠り)×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2434,62,1002640,Card,1,93879,ミスター・サタン像(銀)×1,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2435,62,11,PotentialItem,50,0,速の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2436,62,1000,TrainingItem,2,0,亀の甲羅(プラチナ)[速]×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2437,62,12,PotentialItem,50,0,技の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2438,62,13,PotentialItem,50,0,知の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2439,62,14,PotentialItem,50,0,力の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2440,62,15,PotentialItem,50,0,体の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2441,62,6,PotentialItem,500,0,速の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2442,62,7,PotentialItem,500,0,技の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2443,62,8,PotentialItem,500,0,知の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2444,62,9,PotentialItem,500,0,力の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2445,62,10,PotentialItem,500,0,体の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2446,62,1,PotentialItem,900,0,速の潜在能力玉(小)×900,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2447,62,2,PotentialItem,900,0,技の潜在能力玉(小)×900,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2448,62,3,PotentialItem,900,0,知の潜在能力玉(小)×900,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2449,62,4,PotentialItem,900,0,力の潜在能力玉(小)×900,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2450,62,5,PotentialItem,900,0,体の潜在能力玉(小)×900,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2451,62,1001,TrainingItem,2,0,亀の甲羅(プラチナ)[技]×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2452,62,1002,TrainingItem,2,0,亀の甲羅(プラチナ)[知]×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2453,62,1003,TrainingItem,2,0,亀の甲羅(プラチナ)[力]×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2454,62,1004,TrainingItem,2,0,亀の甲羅(プラチナ)[体]×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2455,63,2001,TreasureItem,500,0,結束の印×500,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2456,63,1013400,Card,1,0,老界王神(居眠り)×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2457,63,1002650,Card,1,11333,ミスター・サタン像(銅)×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2458,63,11,PotentialItem,25,0,速の潜在能力玉(大)×25,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2459,63,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速]×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2460,63,12,PotentialItem,25,0,技の潜在能力玉(大)×25,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2461,63,13,PotentialItem,25,0,知の潜在能力玉(大)×25,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2462,63,14,PotentialItem,25,0,力の潜在能力玉(大)×25,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2463,63,15,PotentialItem,25,0,体の潜在能力玉(大)×25,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2464,63,6,PotentialItem,250,0,速の潜在能力玉(中)×250,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2465,63,7,PotentialItem,250,0,技の潜在能力玉(中)×250,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2466,63,8,PotentialItem,250,0,知の潜在能力玉(中)×250,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2467,63,9,PotentialItem,250,0,力の潜在能力玉(中)×250,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2468,63,10,PotentialItem,250,0,体の潜在能力玉(中)×250,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2469,63,1,PotentialItem,450,0,速の潜在能力玉(小)×450,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2470,63,2,PotentialItem,450,0,技の潜在能力玉(小)×450,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2471,63,3,PotentialItem,450,0,知の潜在能力玉(小)×450,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2472,63,4,PotentialItem,450,0,力の潜在能力玉(小)×450,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2473,63,5,PotentialItem,450,0,体の潜在能力玉(小)×450,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2474,63,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技]×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2475,63,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知]×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2476,63,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力]×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2477,63,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体]×1,チェインバトルランキング上位76~100%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2478,64,2001,TreasureItem,5000,0,結束の印×5000,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2479,64,1,CardStickerItem,3,0,スペシャルステッカー×3,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2480,64,1003970,Card,10,0,[不思議な儀式]老界王神×10,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2481,64,1011481,Card,3,1500000,ミスター・サタン像(ダイヤ)×3,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2482,64,11,PotentialItem,250,0,速の潜在能力玉(大)×250,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2483,64,12,PotentialItem,250,0,技の潜在能力玉(大)×250,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2484,64,13,PotentialItem,250,0,知の潜在能力玉(大)×250,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2485,64,14,PotentialItem,250,0,力の潜在能力玉(大)×250,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
2486,64,15,PotentialItem,250,0,体の潜在能力玉(大)×250,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:51,2024-01-11 00:34:51
