id,budokai_ranking_gift_set_id,description,item_type,item_id,quantity,card_exp_init,created_at,updated_at
240942,2409,亀の甲羅(プラチナ)[技] ×6,TrainingItem,1001,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240943,2409,亀の甲羅(プラチナ)[知] ×6,TrainingItem,1002,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240944,2409,亀の甲羅(プラチナ)[力] ×6,TrainingItem,1003,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240945,2409,亀の甲羅(プラチナ)[体] ×6,TrainingItem,1004,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240946,2409,ゼットソード[速] ×12,TrainingItem,900,12,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240947,2409,ゼットソード[技] ×12,TrainingItem,901,12,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240948,2409,ゼットソード[知] ×12,TrainingItem,902,12,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240949,2409,ゼットソード[力] ×12,TrainingItem,903,12,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240950,2409,ゼットソード[体] ×12,TrainingItem,904,12,0,2024-03-22 02:20:09,2024-03-22 02:20:09
240951,2409,友情pt ×9000,Point::GashaPoint,12,9000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241001,2410,【超絶パワーの余裕】セル(完全体) ×6,Card,1011860,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241002,2410,【金】SSR確定ガシャチケット ×3,SpecialItem,4,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241003,2410,【金】天下一ガシャチケット ×5,SpecialItem,2,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241004,2410,【不思議な儀式】老界王神 ×4,Card,1003970,4,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241005,2410,速の潜在能力玉(大) ×150など,PotentialItem,11,150,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241006,2410,技の潜在能力玉(大) ×150,PotentialItem,12,150,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241007,2410,知の潜在能力玉(大) ×150,PotentialItem,13,150,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241008,2410,力の潜在能力玉(大) ×150,PotentialItem,14,150,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241009,2410,体の潜在能力玉(大) ×150,PotentialItem,15,150,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241010,2410,速の潜在能力玉(中) ×1500,PotentialItem,6,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241011,2410,技の潜在能力玉(中) ×1500,PotentialItem,7,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241012,2410,知の潜在能力玉(中) ×1500,PotentialItem,8,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241013,2410,力の潜在能力玉(中) ×1500,PotentialItem,9,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241014,2410,体の潜在能力玉(中) ×1500,PotentialItem,10,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241015,2410,速の潜在能力玉(小) ×2500,PotentialItem,1,2500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241016,2410,技の潜在能力玉(小) ×2500,PotentialItem,2,2500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241017,2410,知の潜在能力玉(小) ×2500,PotentialItem,3,2500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241018,2410,力の潜在能力玉(小) ×2500,PotentialItem,4,2500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241019,2410,体の潜在能力玉(小) ×2500,PotentialItem,5,2500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241020,2410,【150万ゼニー】サタン像(プラチナ) ×4,Card,1005480,4,765122,2024-03-22 02:20:09,2024-03-22 02:20:09
241021,2410,【覚醒メダル】老界王神 ×1,AwakeningItem,20,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241022,2410,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241023,2410,【覚醒メダル】北の界王 ×8,AwakeningItem,18,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241024,2410,【覚醒メダル】東の界王 ×8,AwakeningItem,17,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241025,2410,【覚醒メダル】南の界王 ×8,AwakeningItem,16,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241026,2410,【覚醒メダル】西の界王 ×8,AwakeningItem,15,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241027,2410,【覚醒メダル】キビト ×8,AwakeningItem,14,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241028,2410,【覚醒メダル】カリン ×15,AwakeningItem,13,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241029,2410,【覚醒メダル】ビビディ ×15,AwakeningItem,12,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241030,2410,【覚醒メダル】バビディ ×15,AwakeningItem,11,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241031,2410,【覚醒メダル】最長老 ×15,AwakeningItem,10,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241032,2410,【覚醒メダル】神様 ×15,AwakeningItem,9,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241033,2410,【覚醒メダル】孫悟飯(じいちゃん) ×30,AwakeningItem,8,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241034,2410,【覚醒メダル】武泰斗 ×30,AwakeningItem,7,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241035,2410,【覚醒メダル】亀仙人 ×30,AwakeningItem,6,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241036,2410,【覚醒メダル】鶴仙人 ×30,AwakeningItem,5,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241037,2410,【覚醒メダル】ミスター・ポポ ×30,AwakeningItem,4,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241038,2410,【覚醒メダル】ドクターゲロ ×75,AwakeningItem,3,75,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241039,2410,【覚醒メダル】バブルス ×75,AwakeningItem,2,75,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241040,2410,【覚醒メダル】グレゴリー ×75,AwakeningItem,1,75,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241041,2410,亀の甲羅(プラチナ)[速] ×6,TrainingItem,1000,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241042,2410,亀の甲羅(プラチナ)[技] ×6,TrainingItem,1001,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241043,2410,亀の甲羅(プラチナ)[知] ×6,TrainingItem,1002,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241044,2410,亀の甲羅(プラチナ)[力] ×6,TrainingItem,1003,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241045,2410,亀の甲羅(プラチナ)[体] ×6,TrainingItem,1004,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241046,2410,ゼットソード[速] ×10,TrainingItem,900,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241047,2410,ゼットソード[技] ×10,TrainingItem,901,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241048,2410,ゼットソード[知] ×10,TrainingItem,902,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241049,2410,ゼットソード[力] ×10,TrainingItem,903,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241050,2410,ゼットソード[体] ×10,TrainingItem,904,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241051,2410,友情pt ×8000,Point::GashaPoint,12,8000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241101,2411,【超絶パワーの余裕】セル(完全体) ×5,Card,1011860,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241102,2411,【金】SSR確定ガシャチケット ×2,SpecialItem,4,2,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241103,2411,【金】天下一ガシャチケット ×5,SpecialItem,2,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241104,2411,【不思議な儀式】老界王神 ×4,Card,1003970,4,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241105,2411,速の潜在能力玉(大) ×100など,PotentialItem,11,100,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241106,2411,技の潜在能力玉(大) ×100,PotentialItem,12,100,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241107,2411,知の潜在能力玉(大) ×100,PotentialItem,13,100,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241108,2411,力の潜在能力玉(大) ×100,PotentialItem,14,100,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241109,2411,体の潜在能力玉(大) ×100,PotentialItem,15,100,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241110,2411,速の潜在能力玉(中) ×1000,PotentialItem,6,1000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241111,2411,技の潜在能力玉(中) ×1000,PotentialItem,7,1000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241112,2411,知の潜在能力玉(中) ×1000,PotentialItem,8,1000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241113,2411,力の潜在能力玉(中) ×1000,PotentialItem,9,1000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241114,2411,体の潜在能力玉(中) ×1000,PotentialItem,10,1000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241115,2411,速の潜在能力玉(小) ×1500,PotentialItem,1,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241116,2411,技の潜在能力玉(小) ×1500,PotentialItem,2,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241117,2411,知の潜在能力玉(小) ×1500,PotentialItem,3,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241118,2411,力の潜在能力玉(小) ×1500,PotentialItem,4,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241119,2411,体の潜在能力玉(小) ×1500,PotentialItem,5,1500,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241120,2411,【150万ゼニー】サタン像(プラチナ) ×4,Card,1005480,4,765122,2024-03-22 02:20:09,2024-03-22 02:20:09
241121,2411,【覚醒メダル】老界王神 ×1,AwakeningItem,20,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241122,2411,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241123,2411,【覚醒メダル】北の界王 ×8,AwakeningItem,18,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241124,2411,【覚醒メダル】東の界王 ×8,AwakeningItem,17,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241125,2411,【覚醒メダル】南の界王 ×8,AwakeningItem,16,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241126,2411,【覚醒メダル】西の界王 ×8,AwakeningItem,15,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241127,2411,【覚醒メダル】キビト ×8,AwakeningItem,14,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241128,2411,【覚醒メダル】カリン ×15,AwakeningItem,13,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241129,2411,【覚醒メダル】ビビディ ×15,AwakeningItem,12,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241130,2411,【覚醒メダル】バビディ ×15,AwakeningItem,11,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241131,2411,【覚醒メダル】最長老 ×15,AwakeningItem,10,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241132,2411,【覚醒メダル】神様 ×15,AwakeningItem,9,15,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241133,2411,【覚醒メダル】孫悟飯(じいちゃん) ×30,AwakeningItem,8,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241134,2411,【覚醒メダル】武泰斗 ×30,AwakeningItem,7,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241135,2411,【覚醒メダル】亀仙人 ×30,AwakeningItem,6,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241136,2411,【覚醒メダル】鶴仙人 ×30,AwakeningItem,5,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241137,2411,【覚醒メダル】ミスター・ポポ ×30,AwakeningItem,4,30,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241138,2411,【覚醒メダル】ドクターゲロ ×75,AwakeningItem,3,75,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241139,2411,【覚醒メダル】バブルス ×75,AwakeningItem,2,75,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241140,2411,【覚醒メダル】グレゴリー ×75,AwakeningItem,1,75,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241141,2411,亀の甲羅(プラチナ)[速] ×6,TrainingItem,1000,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241142,2411,亀の甲羅(プラチナ)[技] ×6,TrainingItem,1001,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241143,2411,亀の甲羅(プラチナ)[知] ×6,TrainingItem,1002,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241144,2411,亀の甲羅(プラチナ)[力] ×6,TrainingItem,1003,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241145,2411,亀の甲羅(プラチナ)[体] ×6,TrainingItem,1004,6,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241146,2411,ゼットソード[速] ×10,TrainingItem,900,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241147,2411,ゼットソード[技] ×10,TrainingItem,901,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241148,2411,ゼットソード[知] ×10,TrainingItem,902,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241149,2411,ゼットソード[力] ×10,TrainingItem,903,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241150,2411,ゼットソード[体] ×10,TrainingItem,904,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241151,2411,友情pt ×7000,Point::GashaPoint,12,7000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241201,2412,【超絶パワーの余裕】セル(完全体) ×4,Card,1011860,4,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241202,2412,【金】SSR確定ガシャチケット ×2,SpecialItem,4,2,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241203,2412,【金】天下一ガシャチケット ×3,SpecialItem,2,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241204,2412,【不思議な儀式】老界王神 ×3,Card,1003970,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241205,2412,【150万ゼニー】サタン像(プラチナ) ×3など,Card,1005480,3,765122,2024-03-22 02:20:09,2024-03-22 02:20:09
241206,2412,【覚醒メダル】老界王神 ×1,AwakeningItem,20,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241207,2412,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241208,2412,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241209,2412,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241210,2412,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241211,2412,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241212,2412,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241213,2412,【覚醒メダル】カリン ×10,AwakeningItem,13,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241214,2412,【覚醒メダル】ビビディ ×10,AwakeningItem,12,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241215,2412,【覚醒メダル】バビディ ×10,AwakeningItem,11,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241216,2412,【覚醒メダル】最長老 ×10,AwakeningItem,10,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241217,2412,【覚醒メダル】神様 ×10,AwakeningItem,9,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241218,2412,【覚醒メダル】孫悟飯(じいちゃん) ×20,AwakeningItem,8,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241219,2412,【覚醒メダル】武泰斗 ×20,AwakeningItem,7,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241220,2412,【覚醒メダル】亀仙人 ×20,AwakeningItem,6,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241221,2412,【覚醒メダル】鶴仙人 ×20,AwakeningItem,5,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241222,2412,【覚醒メダル】ミスター・ポポ ×20,AwakeningItem,4,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241223,2412,【覚醒メダル】ドクターゲロ ×50,AwakeningItem,3,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241224,2412,【覚醒メダル】バブルス ×50,AwakeningItem,2,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241225,2412,【覚醒メダル】グレゴリー ×50,AwakeningItem,1,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241226,2412,亀の甲羅(プラチナ)[速] ×5,TrainingItem,1000,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241227,2412,亀の甲羅(プラチナ)[技] ×5,TrainingItem,1001,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241228,2412,亀の甲羅(プラチナ)[知] ×5,TrainingItem,1002,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241229,2412,亀の甲羅(プラチナ)[力] ×5,TrainingItem,1003,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241230,2412,亀の甲羅(プラチナ)[体] ×5,TrainingItem,1004,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241231,2412,ゼットソード[速] ×8,TrainingItem,900,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241232,2412,ゼットソード[技] ×8,TrainingItem,901,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241233,2412,ゼットソード[知] ×8,TrainingItem,902,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241234,2412,ゼットソード[力] ×8,TrainingItem,903,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241235,2412,ゼットソード[体] ×8,TrainingItem,904,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241236,2412,友情pt ×6000,Point::GashaPoint,12,6000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241301,2413,【超絶パワーの余裕】セル(完全体) ×3,Card,1011860,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241302,2413,【金】SSR確定ガシャチケット ×2,SpecialItem,4,2,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241303,2413,【金】天下一ガシャチケット ×3,SpecialItem,2,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241304,2413,【不思議な儀式】老界王神 ×3,Card,1003970,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241305,2413,【150万ゼニー】サタン像(プラチナ) ×3など,Card,1005480,3,765122,2024-03-22 02:20:09,2024-03-22 02:20:09
241306,2413,【覚醒メダル】老界王神 ×1,AwakeningItem,20,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241307,2413,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241308,2413,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241309,2413,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241310,2413,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241311,2413,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241312,2413,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241313,2413,【覚醒メダル】カリン ×10,AwakeningItem,13,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241314,2413,【覚醒メダル】ビビディ ×10,AwakeningItem,12,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241315,2413,【覚醒メダル】バビディ ×10,AwakeningItem,11,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241316,2413,【覚醒メダル】最長老 ×10,AwakeningItem,10,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241317,2413,【覚醒メダル】神様 ×10,AwakeningItem,9,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241318,2413,【覚醒メダル】孫悟飯(じいちゃん) ×20,AwakeningItem,8,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241319,2413,【覚醒メダル】武泰斗 ×20,AwakeningItem,7,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241320,2413,【覚醒メダル】亀仙人 ×20,AwakeningItem,6,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241321,2413,【覚醒メダル】鶴仙人 ×20,AwakeningItem,5,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241322,2413,【覚醒メダル】ミスター・ポポ ×20,AwakeningItem,4,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241323,2413,【覚醒メダル】ドクターゲロ ×50,AwakeningItem,3,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241324,2413,【覚醒メダル】バブルス ×50,AwakeningItem,2,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241325,2413,【覚醒メダル】グレゴリー ×50,AwakeningItem,1,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241326,2413,亀の甲羅(プラチナ)[速] ×5,TrainingItem,1000,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241327,2413,亀の甲羅(プラチナ)[技] ×5,TrainingItem,1001,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241328,2413,亀の甲羅(プラチナ)[知] ×5,TrainingItem,1002,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241329,2413,亀の甲羅(プラチナ)[力] ×5,TrainingItem,1003,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241330,2413,亀の甲羅(プラチナ)[体] ×5,TrainingItem,1004,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241331,2413,ゼットソード[速] ×8,TrainingItem,900,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241332,2413,ゼットソード[技] ×8,TrainingItem,901,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241333,2413,ゼットソード[知] ×8,TrainingItem,902,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241334,2413,ゼットソード[力] ×8,TrainingItem,903,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241335,2413,ゼットソード[体] ×8,TrainingItem,904,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241336,2413,友情pt ×5000,Point::GashaPoint,12,5000,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241401,2414,【超絶パワーの余裕】セル(完全体) ×2,Card,1011860,2,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241402,2414,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241403,2414,【金】天下一ガシャチケット ×3,SpecialItem,2,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241404,2414,【不思議な儀式】老界王神 ×3,Card,1003970,3,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241405,2414,【150万ゼニー】サタン像(プラチナ) ×3など,Card,1005480,3,765122,2024-03-22 02:20:09,2024-03-22 02:20:09
241406,2414,【覚醒メダル】老界王神 ×1,AwakeningItem,20,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241407,2414,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241408,2414,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241409,2414,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241410,2414,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241411,2414,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241412,2414,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241413,2414,【覚醒メダル】カリン ×10,AwakeningItem,13,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241414,2414,【覚醒メダル】ビビディ ×10,AwakeningItem,12,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241415,2414,【覚醒メダル】バビディ ×10,AwakeningItem,11,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241416,2414,【覚醒メダル】最長老 ×10,AwakeningItem,10,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241417,2414,【覚醒メダル】神様 ×10,AwakeningItem,9,10,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241418,2414,【覚醒メダル】孫悟飯(じいちゃん) ×20,AwakeningItem,8,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241419,2414,【覚醒メダル】武泰斗 ×20,AwakeningItem,7,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241420,2414,【覚醒メダル】亀仙人 ×20,AwakeningItem,6,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241421,2414,【覚醒メダル】鶴仙人 ×20,AwakeningItem,5,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241422,2414,【覚醒メダル】ミスター・ポポ ×20,AwakeningItem,4,20,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241423,2414,【覚醒メダル】ドクターゲロ ×50,AwakeningItem,3,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241424,2414,【覚醒メダル】バブルス ×50,AwakeningItem,2,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241425,2414,【覚醒メダル】グレゴリー ×50,AwakeningItem,1,50,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241426,2414,亀の甲羅(プラチナ)[速] ×5,TrainingItem,1000,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241427,2414,亀の甲羅(プラチナ)[技] ×5,TrainingItem,1001,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241428,2414,亀の甲羅(プラチナ)[知] ×5,TrainingItem,1002,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241429,2414,亀の甲羅(プラチナ)[力] ×5,TrainingItem,1003,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241430,2414,亀の甲羅(プラチナ)[体] ×5,TrainingItem,1004,5,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241431,2414,ゼットソード[速] ×8,TrainingItem,900,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241432,2414,ゼットソード[技] ×8,TrainingItem,901,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241433,2414,ゼットソード[知] ×8,TrainingItem,902,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241434,2414,ゼットソード[力] ×8,TrainingItem,903,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
241435,2414,ゼットソード[体] ×8,TrainingItem,904,8,0,2024-03-22 02:20:09,2024-03-22 02:20:09
