id,type,card_id,awaked_card_id,num,card_awakening_set_id,optimal_awakening_step,optimal_awakening_type,description,priority,open_at
1091,CardAwakeningRoute::Unawake,1005321,1003371,1,174,,0,,0,2010-04-01 00:00:00
1092,CardAwakeningRoute::Dokkan,1002671,1005311,1,274,,0,"物語イベント『神と神』で
覚醒メダルを入手することができます",0,2017-05-08 08:00:00
1093,CardAwakeningRoute::Unawake,1005311,1002671,1,174,,0,,0,2010-04-01 00:00:00
1094,CardAwakeningRoute::Dokkan,1002531,1010801,1,275,,0,秘宝交換所で「大乱戦メダル」の覚醒メダルが入手できます,0,2017-05-15 08:00:00
1095,CardAwakeningRoute::Unawake,1010801,1002531,1,174,,0,,0,2010-04-01 00:00:00
1096,CardAwakeningRoute::Dokkan,1004911,1010791,1,275,,0,秘宝交換所で「大乱戦メダル」の覚醒メダルが入手できます,0,2017-05-15 08:00:00
1097,CardAwakeningRoute::Unawake,1010791,1004911,1,174,,0,,0,2010-04-01 00:00:00
1098,CardAwakeningRoute::Zet,1010200,1010201,1,2,,0,,0,2010-04-01 00:00:00
1099,CardAwakeningRoute::Zet,1010210,1010211,1,2,,0,,0,2010-04-01 00:00:00
1100,CardAwakeningRoute::Zet,1005760,1005761,1,2,,0,,0,2010-04-01 00:00:00
1101,CardAwakeningRoute::Dokkan,1004041,1010031,1,276,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-05-26 08:00:00
1102,CardAwakeningRoute::Unawake,1010031,1004041,1,174,,0,,0,2010-04-01 00:00:00
1103,CardAwakeningRoute::Dokkan,1004751,1010711,1,277,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-05-26 08:00:00
1104,CardAwakeningRoute::Unawake,1010711,1004751,1,174,,0,,0,2010-04-01 00:00:00
1105,CardAwakeningRoute::Dokkan,1005161,1009951,1,278,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-05-26 08:00:00
1106,CardAwakeningRoute::Unawake,1009951,1005161,1,174,,0,,0,2010-04-01 00:00:00
1107,CardAwakeningRoute::Dokkan,1005121,1009981,1,279,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-05-26 08:00:00
1108,CardAwakeningRoute::Unawake,1009981,1005121,1,174,,0,,0,2010-04-01 00:00:00
1109,CardAwakeningRoute::Dokkan,1001511,1011151,1,280,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-05-26 08:00:00
1110,CardAwakeningRoute::Unawake,1011151,1001511,1,174,,0,,0,2010-04-01 00:00:00
1111,CardAwakeningRoute::Zet,1010220,1010221,1,38,,0,,0,2010-04-01 00:00:00
1112,CardAwakeningRoute::Zet,1010230,1010231,1,38,,0,,0,2010-04-01 00:00:00
1113,CardAwakeningRoute::Zet,1011050,1011051,1,4,,0,,0,2010-04-01 00:00:00
1114,CardAwakeningRoute::Dokkan,1011051,1011061,1,281,,0,"超激戦イベント『天下無敵!!希望の英雄』で
覚醒メダルを入手することができます",0,2017-06-01 08:00:00
1115,CardAwakeningRoute::Unawake,1011061,1011051,1,174,,0,,0,2010-04-01 00:00:00
1116,CardAwakeningRoute::Dokkan,1002401,1011071,1,282,,0,"超激戦イベント『天下無敵!!希望の英雄』で
覚醒メダルを入手することができます",0,2017-06-01 08:00:00
1117,CardAwakeningRoute::Unawake,1011071,1002401,1,174,,0,,0,2010-04-01 00:00:00
1118,CardAwakeningRoute::Dokkan,1005411,1011081,1,283,,0,"超激戦イベント『天下無敵!!希望の英雄』で
覚醒メダルを入手することができます",0,2017-06-01 08:00:00
1119,CardAwakeningRoute::Unawake,1011081,1005411,1,174,,0,,0,2010-04-01 00:00:00
1120,CardAwakeningRoute::Dokkan,1007441,1007741,1,284,,0,"超激戦イベント『天下無敵!!希望の英雄』で
覚醒メダルを入手することができます",0,2017-06-06 08:00:00
1121,CardAwakeningRoute::Unawake,1007741,1007441,1,174,,0,,0,2010-04-01 00:00:00
1122,CardAwakeningRoute::Dokkan,1006761,1010721,1,285,,0,"頂上決戦イベント『限界を超越せし戦士』で
覚醒メダルを入手することができます",0,2017-06-01 08:00:00
1123,CardAwakeningRoute::Unawake,1010721,1006761,1,174,,0,,0,2010-04-01 00:00:00
1124,CardAwakeningRoute::Zet,1008010,1008011,1,2,,0,,0,2010-04-01 00:00:00
1125,CardAwakeningRoute::Dokkan,1008011,1005441,1,286,,0,"物語イベント『超戦士撃破!!勝つのはオレだ』で
各覚醒メダルを入手することができます",0,2017-06-13 10:00:00
1126,CardAwakeningRoute::Unawake,1005441,1008011,1,174,,0,,0,2010-04-01 00:00:00
1127,CardAwakeningRoute::Zet,1007900,1007901,1,13,,0,,0,2010-04-01 00:00:00
1128,CardAwakeningRoute::Zet,1004480,1004481,1,3,,0,,0,2010-04-01 00:00:00
1129,CardAwakeningRoute::Dokkan,1004481,1008071,1,287,,0,"物語イベント『超戦士撃破!!勝つのはオレだ』で
覚醒メダルを入手することができます",0,2017-06-13 10:00:00
1130,CardAwakeningRoute::Unawake,1008071,1004481,1,174,,0,,0,2010-04-01 00:00:00
1131,CardAwakeningRoute::Dokkan,1007781,1005661,1,288,,0,"物語イベント『超戦士撃破!!勝つのはオレだ』で
覚醒メダルを入手することができます",0,2017-06-13 10:00:00
1132,CardAwakeningRoute::Unawake,1005661,1007781,1,174,,0,,0,2010-04-01 00:00:00
1133,CardAwakeningRoute::Dokkan,1002621,1005671,1,289,,0,"物語イベント『超戦士撃破!!勝つのはオレだ』で
覚醒メダルを入手することができます",0,2017-06-13 10:00:00
1134,CardAwakeningRoute::Unawake,1005671,1002621,1,174,,0,,0,2010-04-01 00:00:00
1135,CardAwakeningRoute::Zet,1007880,1007881,1,38,,0,,0,2010-04-01 00:00:00
1136,CardAwakeningRoute::Zet,1007890,1007891,1,2,,0,,0,2010-04-01 00:00:00
1137,CardAwakeningRoute::Dokkan,1003731,1010880,1,290,,0,"ゼニー交換所で「ミスター・サタンのチャンピオンベルト」の
覚醒メダルが入手できます",0,2017-06-13 08:00:00
1138,CardAwakeningRoute::Zet,1010880,1010881,1,2,,0,,0,2010-04-01 00:00:00
1139,CardAwakeningRoute::Dokkan,1010881,1010891,1,291,,0,"ゼニー交換所で「ミスター・サタンのチャンピオンベルト」の
覚醒メダルが入手できます",0,2017-06-13 08:00:00
1140,CardAwakeningRoute::Unawake,1010891,1010881,1,174,,0,,0,2010-04-01 00:00:00
1141,CardAwakeningRoute::Dokkan,1010891,1010901,1,292,,0,"ゼニー交換所で「ミスター・サタンのチャンピオンベルト」の
覚醒メダルが入手できます",0,2017-06-13 08:00:00
1142,CardAwakeningRoute::Unawake,1010901,1010891,1,174,,0,,0,2010-04-01 00:00:00
1143,CardAwakeningRoute::Zet,1011120,1011121,1,2,,0,,0,2010-04-01 00:00:00
1144,CardAwakeningRoute::Dokkan,1011121,1011131,1,293,,0,"超激戦イベント『未来を覆う漆黒の闇』で
覚醒メダルを入手することができます",0,2017-06-20 08:00:00
1145,CardAwakeningRoute::Unawake,1011131,1011121,1,174,,0,,0,2010-04-01 00:00:00
1146,CardAwakeningRoute::Dokkan,1011131,1011141,1,294,,0,"超激戦イベント『蒼炎に燃える合体』
『美しき薔薇色の戦慄』『奇跡を起こす光の剣』
『世界を歪める永遠の神』『神をも凌ぐサイヤの境地』で
各覚醒メダルを入手することができます",0,2017-06-20 08:00:00
1147,CardAwakeningRoute::Unawake,1011141,1011131,1,174,,0,,0,2010-04-01 00:00:00
1148,CardAwakeningRoute::Zet,1009490,1009491,1,3,,0,,0,2010-04-01 00:00:00
1149,CardAwakeningRoute::Dokkan,1002811,1011351,1,295,,0,"物語イベント『たったひとりの最終決戦』で
覚醒メダルを入手することができます",0,2017-06-20 08:00:00
1150,CardAwakeningRoute::Unawake,1011351,1002811,1,174,,0,,0,2010-04-01 00:00:00
1151,CardAwakeningRoute::Dokkan,1006481,1011361,1,296,,0,"物語イベント『たったひとりの最終決戦』で
覚醒メダルを入手することができます",0,2017-06-20 08:00:00
1152,CardAwakeningRoute::Unawake,1011361,1006481,1,174,,0,,0,2010-04-01 00:00:00
1153,CardAwakeningRoute::Dokkan,1005621,1011191,1,297,,0,"超激戦イベント『奇跡を起こす光の剣』で
覚醒メダルを入手することができます",0,2017-06-20 08:00:00
1154,CardAwakeningRoute::Unawake,1011191,1005621,1,174,,0,,0,2010-04-01 00:00:00
1155,CardAwakeningRoute::Zet,1011160,1011161,1,2,,0,,0,2010-04-01 00:00:00
1156,CardAwakeningRoute::Dokkan,1011161,1011171,1,298,,0,"超激戦イベント『狂瀾怒濤!!臨界点の悪魔』で
覚醒メダルを入手することができます",0,2017-06-30 08:00:00
1157,CardAwakeningRoute::Unawake,1011171,1011161,1,174,,0,,0,2010-04-01 00:00:00
1158,CardAwakeningRoute::Dokkan,2000631,1011181,1,299,,0,"超激戦イベント『狂瀾怒濤!!臨界点の悪魔』で
覚醒メダルを入手することができます",0,2017-06-30 08:00:00
1159,CardAwakeningRoute::Unawake,1011181,2000631,1,174,,0,,0,2010-04-01 00:00:00
1160,CardAwakeningRoute::Dokkan,1002821,1010811,1,300,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-06-30 08:00:00
1161,CardAwakeningRoute::Unawake,1010811,1002821,1,174,,0,,0,2010-04-01 00:00:00
1162,CardAwakeningRoute::Dokkan,1005141,1010781,1,301,,0,"物語イベント『襲い来る脅威! 戦闘民族サイヤ人』で
覚醒メダルを入手することができます",0,2017-06-30 08:00:00
1163,CardAwakeningRoute::Unawake,1010781,1005141,1,174,,0,,0,2010-04-01 00:00:00
1164,CardAwakeningRoute::Dokkan,1002831,1007681,1,302,,0,"物語イベント『襲い来る脅威! 戦闘民族サイヤ人』で
覚醒メダルを入手することができます",0,2017-06-30 08:00:00
1165,CardAwakeningRoute::Unawake,1007681,1002831,1,174,,0,,0,2010-04-01 00:00:00
1166,CardAwakeningRoute::Zet,1007620,1007621,1,2,,0,,0,2010-04-01 00:00:00
1167,CardAwakeningRoute::Zet,1011020,1011021,1,1,,0,,0,2010-04-01 00:00:00
1168,CardAwakeningRoute::Zet,1011030,1011031,1,1,,0,,0,2010-04-01 00:00:00
1169,CardAwakeningRoute::Zet,1011400,1011401,1,3,,0,,0,2010-04-01 00:00:00
1170,CardAwakeningRoute::Zet,1011410,1011411,1,3,,0,,0,2010-04-01 00:00:00
1171,CardAwakeningRoute::Zet,1011420,1011421,1,2,,0,,0,2010-04-01 00:00:00
1172,CardAwakeningRoute::Dokkan,1011421,1011431,1,303,,0,"特別編イベント『レッツゴー！ステキな恋人さがし』の
ミッションで覚醒メダルが入手できます",0,2017-07-28 05:00:00
1173,CardAwakeningRoute::Unawake,1011431,1011421,1,174,,0,,0,2010-04-01 00:00:00
1174,CardAwakeningRoute::Dokkan,1005531,1011441,1,304,,0,"『龍石2億個Wチャレンジ！
地球まるごとカムバックキャンペーン！』で
覚醒メダルが入手できます。",0,2017-07-28 05:00:00
1175,CardAwakeningRoute::Unawake,1011441,1005531,1,174,,0,,0,2010-04-01 00:00:00
1176,CardAwakeningRoute::Zet,1010630,1010631,1,38,,0,,0,2010-04-01 00:00:00
1177,CardAwakeningRoute::Dokkan,1010631,1011041,1,305,,0,"物語イベント『大熱戦！あの世のスゲエ奴』と
超強襲イベント『西の銀河最強の戦士』で
各覚醒メダルを入手することができます",0,2018-06-12 08:00:00
1178,CardAwakeningRoute::Unawake,1011041,1010631,1,174,,0,,0,2010-04-01 00:00:00
1179,CardAwakeningRoute::Zet,1010640,1010641,1,32,,0,,0,2010-04-01 00:00:00
1180,CardAwakeningRoute::Dokkan,1010641,1010650,1,306,,0,"物語イベント『大熱戦！あの世のスゲエ奴』で
各覚醒メダルを入手することができます",0,2018-06-12 08:00:00
1181,CardAwakeningRoute::Zet,1010650,1010651,1,3,,0,,0,2010-04-01 00:00:00
1182,CardAwakeningRoute::Zet,1010670,1010671,1,4,,0,,0,2010-04-01 00:00:00
1183,CardAwakeningRoute::Dokkan,1010671,1010661,1,307,,0,"物語イベント『大熱戦！あの世のスゲエ奴』と
制限イベント『ヒーロー絶滅計画 〜修羅の逆襲〜』で
各覚醒メダルを入手することができます",0,2018-06-12 08:00:00
1184,CardAwakeningRoute::Unawake,1010661,1010671,1,174,,0,,0,2010-04-01 00:00:00
1185,CardAwakeningRoute::Zet,1010680,1010681,1,1,,0,,0,2010-04-01 00:00:00
1186,CardAwakeningRoute::Zet,1010690,1010691,1,2,,0,,0,2010-04-01 00:00:00
1187,CardAwakeningRoute::Zet,1010700,1010701,1,6,,0,,0,2010-04-01 00:00:00
1188,CardAwakeningRoute::Zet,1011750,1011751,1,1,,0,,0,2010-04-01 00:00:00
1189,CardAwakeningRoute::Zet,1011760,1011761,1,4,,0,,0,2010-04-01 00:00:00
1190,CardAwakeningRoute::Dokkan,1007091,1007101,1,308,,0,"物語イベント『ドラゴンボール超〜破壊神シャンパ編〜』で
覚醒メダルを入手することができます",0,2017-07-25 08:00:00
1191,CardAwakeningRoute::Unawake,1007101,1007091,1,174,,0,,0,2010-04-01 00:00:00
1192,CardAwakeningRoute::Dokkan,1007011,1011901,1,309,,0,"制限イベント『ヒーロー絶滅計画 〜修羅の逆襲〜』で
覚醒メダルを入手することができます",0,2017-07-25 08:00:00
1193,CardAwakeningRoute::Unawake,1011901,1007011,1,174,,0,,0,2010-04-01 00:00:00
1194,CardAwakeningRoute::Zet,1011290,1011291,1,2,,0,,0,2010-04-01 00:00:00
1195,CardAwakeningRoute::Dokkan,1011291,1011301,1,310,,0,"超激戦イベント『最強無敵の究極フュージョン!!』で
覚醒メダルを入手することができます",0,2017-08-03 02:00:00
1196,CardAwakeningRoute::Unawake,1011301,1011291,1,174,,0,,0,2010-04-01 00:00:00
1197,CardAwakeningRoute::Zet,1011310,1011311,1,4,,0,,0,2010-04-01 00:00:00
1198,CardAwakeningRoute::Dokkan,1011311,1011321,1,311,,0,"超激戦イベント『絶望を呼ぶ邪悪龍』で
覚醒メダルを入手することができます",0,2017-08-03 02:00:00
1199,CardAwakeningRoute::Unawake,1011321,1011311,1,174,,0,,0,2010-04-01 00:00:00
1200,CardAwakeningRoute::Zet,1011490,1011491,1,8,,0,,0,2010-04-01 00:00:00
1201,CardAwakeningRoute::Dokkan,1011491,1011500,1,312,,0,"超激戦イベント『絶望を呼ぶ邪悪龍』で
覚醒メダルを入手することができます",0,2017-08-03 02:00:00
1202,CardAwakeningRoute::Zet,1011500,1011501,1,1,,0,,0,2010-04-01 00:00:00
1203,CardAwakeningRoute::Zet,1011730,1011731,1,14,,0,,0,2010-04-01 00:00:00
1204,CardAwakeningRoute::Dokkan,1011731,1011740,1,313,,0,"超激戦イベント『最強無敵の究極フュージョン!!』で
覚醒メダルを入手することができます",0,2017-08-03 02:00:00
1205,CardAwakeningRoute::Zet,1011740,1011741,1,4,,0,,0,2010-04-01 00:00:00
1206,CardAwakeningRoute::Zet,1011000,1011001,1,3,,0,,0,2010-04-01 00:00:00
1207,CardAwakeningRoute::Zet,1011010,1011011,1,3,,0,,0,2010-04-01 00:00:00
1208,CardAwakeningRoute::Dokkan,1009291,1010961,1,314,,0,"ゼニー交換所で「整列指示オバケ」の
覚醒メダルが入手できます",0,2017-08-10 08:00:00
1209,CardAwakeningRoute::Unawake,1010961,1009291,1,174,,0,,0,2010-04-01 00:00:00
1210,CardAwakeningRoute::Dokkan,1009311,1010951,1,315,,0,"ゼニー交換所で「整列指示オバケ」の
覚醒メダルが入手できます",0,2017-08-10 08:00:00
1211,CardAwakeningRoute::Unawake,1010951,1009311,1,174,,0,,0,2010-04-01 00:00:00
1212,CardAwakeningRoute::Dokkan,1004531,1010971,1,316,,0,"ゼニー交換所で「整列指示オバケ」の
覚醒メダルが入手できます",0,2017-08-10 08:00:00
1213,CardAwakeningRoute::Unawake,1010971,1004531,1,174,,0,,0,2010-04-01 00:00:00
1214,CardAwakeningRoute::Dokkan,1009301,1010981,1,317,,0,"ゼニー交換所で「整列指示オバケ」の
覚醒メダルが入手できます",0,2017-08-10 08:00:00
1215,CardAwakeningRoute::Unawake,1010981,1009301,1,174,,0,,0,2010-04-01 00:00:00
1216,CardAwakeningRoute::Dokkan,1009281,1010991,1,318,,0,"ゼニー交換所で「整列指示オバケ」の
覚醒メダルが入手できます",0,2017-08-10 08:00:00
1217,CardAwakeningRoute::Unawake,1010991,1009281,1,174,,0,,0,2010-04-01 00:00:00
1218,CardAwakeningRoute::Zet,1011700,1011701,1,4,,0,,0,2010-04-01 00:00:00
1219,CardAwakeningRoute::Dokkan,1011701,1011711,1,319,,0,"制限イベント『ヒーロー絶滅計画 〜修羅の逆襲〜』で
覚醒メダルを入手することができます",0,2017-08-17 08:00:00
1220,CardAwakeningRoute::Unawake,1011711,1011701,1,174,,0,,0,2010-04-01 00:00:00
1221,CardAwakeningRoute::Dokkan,1011711,1011721,1,320,,0,"超強襲イベント『禍々しき機皇帝』
『最頂に君臨せし王』『太古の宇宙海賊』
『時を越えた戦士』『時空の旅人』で
各覚醒メダルを入手することができます",0,2017-08-17 08:00:00
1222,CardAwakeningRoute::Unawake,1011721,1011711,1,174,,0,,0,2010-04-01 00:00:00
1223,CardAwakeningRoute::Dokkan,1004991,1011471,1,321,,0,"超強襲イベント『時空の旅人』で
覚醒メダルを入手することができます",0,2017-08-17 08:00:00
1224,CardAwakeningRoute::Unawake,1011471,1004991,1,174,,0,,0,2010-04-01 00:00:00
1225,CardAwakeningRoute::Dokkan,1002991,1010771,1,322,,0,"物語イベント『ドラゴンボールGT
〜究極のドラゴンボール編〜』で
覚醒メダルを入手することができます",0,2017-08-17 08:00:00
1226,CardAwakeningRoute::Unawake,1010771,1002991,1,174,,0,,0,2010-04-01 00:00:00
1227,CardAwakeningRoute::Zet,1011820,1011821,1,4,,0,,0,2010-04-01 00:00:00
1228,CardAwakeningRoute::Zet,1011830,1011831,1,38,,0,,0,2010-04-01 00:00:00
1229,CardAwakeningRoute::Dokkan,1008671,1011851,1,323,,0,"特別編イベント『ドラゴンボールフュージョンズ
〜融合した世界〜』で覚醒メダルを入手することができます",0,2017-08-24 08:00:00
1230,CardAwakeningRoute::Unawake,1011851,1008671,1,174,,0,,0,2010-04-01 00:00:00
1231,CardAwakeningRoute::Zet,1009440,1009441,1,8,,0,,0,2010-04-01 00:00:00
1232,CardAwakeningRoute::Dokkan,1009441,1011650,1,324,,0,"物語イベント『オッス! 帰ってきた孫悟空と仲間たち!!』で
覚醒メダルを入手することができます",0,2017-08-24 08:00:00
1233,CardAwakeningRoute::Zet,1011650,1011651,1,1,,0,,0,2010-04-01 00:00:00
1234,CardAwakeningRoute::Zet,1011910,1011911,1,38,,0,,0,2010-04-01 00:00:00
1235,CardAwakeningRoute::Zet,1011810,1011811,1,3,,0,,0,2010-04-01 00:00:00
1236,CardAwakeningRoute::Dokkan,1011811,1011801,1,325,,0,"超激戦イベント『目覚めし究極の力』で
覚醒メダルを入手することができます",0,2017-09-01 08:00:00
1237,CardAwakeningRoute::Unawake,1011801,1011811,1,174,,0,,0,2010-04-01 00:00:00
1238,CardAwakeningRoute::Zet,1011790,1011791,1,9,,0,,0,2010-04-01 00:00:00
1239,CardAwakeningRoute::Zet,1011990,1011991,1,4,,0,,0,2010-04-01 00:00:00
1240,CardAwakeningRoute::Dokkan,1011991,1012001,1,326,,0,"超激戦イベント『姿を変える最恐の魔人』で
覚醒メダルを入手することができます",0,2017-09-01 08:00:00
1241,CardAwakeningRoute::Unawake,1012001,1011991,1,174,,0,,0,2010-04-01 00:00:00
1242,CardAwakeningRoute::Dokkan,1003271,1011371,1,327,,0,"制限イベント『ヒーロー絶滅計画 〜修羅の逆襲〜』で
覚醒メダルを入手することができます",0,2017-09-04 08:00:00
1243,CardAwakeningRoute::Unawake,1011371,1003271,1,174,,0,,0,2010-04-01 00:00:00
1244,CardAwakeningRoute::Zet,1011620,1011621,1,1,,0,,0,2010-04-01 00:00:00
1245,CardAwakeningRoute::Dokkan,1011621,1011631,1,328,,0,"超強襲イベント『謎の！？覆面強戦士』で
覚醒メダルを入手することができます",0,2017-09-14 08:00:00
1246,CardAwakeningRoute::Unawake,1011631,1011621,1,174,,0,,0,2010-04-01 00:00:00
1247,CardAwakeningRoute::Dokkan,1011631,1011641,1,329,,0,"タイムアタックミッションと
超激戦イベント『天下無敵!!希望の英雄』で
各覚醒メダルを入手することができます",0,2017-09-14 08:00:00
1248,CardAwakeningRoute::Unawake,1011641,1011631,1,174,,0,,0,2010-04-01 00:00:00
1249,CardAwakeningRoute::Dokkan,1005641,1011381,1,330,,0,"タイムアタックミッションと
超激戦イベント『極悪非道の宇宙皇帝』で
各覚醒メダルを入手することができます",0,2017-09-14 08:00:00
1250,CardAwakeningRoute::Unawake,1011381,1005641,1,174,,0,,0,2010-04-01 00:00:00
1251,CardAwakeningRoute::Dokkan,1004371,1010751,1,331,,0,"タイムアタックミッションと
物語イベント『絶望への反抗!!』で
各覚醒メダルを入手することができます",0,2017-09-14 08:00:00
1252,CardAwakeningRoute::Unawake,1010751,1004371,1,174,,0,,0,2010-04-01 00:00:00
1253,CardAwakeningRoute::Zet,1011270,1011271,1,1,,0,,0,2010-04-01 00:00:00
1254,CardAwakeningRoute::Zet,1011200,1011201,1,38,,0,,0,2010-04-01 00:00:00
1255,CardAwakeningRoute::Dokkan,1011201,1011211,1,332,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-09-22 08:00:00
1256,CardAwakeningRoute::Unawake,1011211,1011201,1,174,,0,,0,2010-04-01 00:00:00
1257,CardAwakeningRoute::Dokkan,1004951,1011101,1,333,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-09-22 08:00:00
1258,CardAwakeningRoute::Unawake,1011101,1004951,1,174,,0,,0,2010-04-01 00:00:00
1259,CardAwakeningRoute::Dokkan,1007671,1011111,1,334,,0,"イベント『天下一武道会』で
「達人の証」の覚醒メダルが入手できます",0,2017-09-22 08:00:00
1260,CardAwakeningRoute::Unawake,1011111,1007671,1,174,,0,,0,2010-04-01 00:00:00
1261,CardAwakeningRoute::Zet,1011220,1011221,1,14,,0,,0,2010-04-01 00:00:00
1262,CardAwakeningRoute::Zet,1011230,1011231,1,7,,0,,0,2010-04-01 00:00:00
1263,CardAwakeningRoute::Zet,1011580,1011581,1,4,,0,,0,2010-04-01 00:00:00
1264,CardAwakeningRoute::Zet,1011940,1011941,1,1,,0,,0,2010-04-01 00:00:00
1265,CardAwakeningRoute::Zet,1011590,1011591,1,3,,0,,0,2010-04-01 00:00:00
1266,CardAwakeningRoute::Zet,1011950,1011951,1,2,,0,,0,2010-04-01 00:00:00
1267,CardAwakeningRoute::Zet,1012170,1012171,1,14,,0,,0,2010-04-01 00:00:00
1268,CardAwakeningRoute::Zet,1012020,1012021,1,38,,0,,0,2010-04-01 00:00:00
1269,CardAwakeningRoute::Dokkan,1012021,1012031,1,335,,0,"超激戦イベント『地獄より舞い戻る最凶最悪』で
覚醒メダルを入手することができます",0,2017-09-29 08:00:00
1270,CardAwakeningRoute::Unawake,1012031,1012021,1,174,,0,,0,2010-04-01 00:00:00
1271,CardAwakeningRoute::Zet,1012220,1012221,1,1,,0,,0,2010-04-01 00:00:00
1272,CardAwakeningRoute::Zet,1011920,1011921,1,2,,0,,0,2010-04-01 00:00:00
1273,CardAwakeningRoute::Zet,1012010,1012011,1,8,,0,,0,2010-04-01 00:00:00
1274,CardAwakeningRoute::Zet,1011970,1011971,1,7,,0,,0,2010-04-01 00:00:00
1275,CardAwakeningRoute::Dokkan,1011971,1011980,1,336,,0,"物語イベント『ドラゴンボール超 宇宙サバイバル編』で
覚醒メダルを入手することができます",0,2017-09-29 08:00:00
1276,CardAwakeningRoute::Zet,1011980,1011981,1,3,,0,,0,2010-04-01 00:00:00
1277,CardAwakeningRoute::Zet,1012370,1012371,1,38,,0,,0,2010-04-01 00:00:00
1278,CardAwakeningRoute::Dokkan,1012171,1012180,1,337,,0,"物語イベント『ドラゴンボール超 宇宙サバイバル編』で
覚醒メダルを入手することができます",0,2017-10-08 05:50:00
1279,CardAwakeningRoute::Zet,1012180,1012181,1,4,,0,,0,2010-04-01 00:00:00
1280,CardAwakeningRoute::Zet,1012140,1012141,1,38,,0,,0,2010-04-01 00:00:00
1281,CardAwakeningRoute::Dokkan,1012141,1012151,1,338,,0,"タイムアタックミッションと
物語イベント『銀河ギリギリ!! ぶっちぎりの凄い奴』で
各覚醒メダルを入手することができます",0,2017-10-17 08:00:00
1282,CardAwakeningRoute::Unawake,1012151,1012141,1,174,,0,,0,2010-04-01 00:00:00
1283,CardAwakeningRoute::Dokkan,1012151,1012161,1,339,,0,"物語イベント『銀河ギリギリ!! ぶっちぎりの凄い奴』で
各覚醒メダルを入手することができます",0,2017-10-17 08:00:00
1284,CardAwakeningRoute::Unawake,1012161,1012151,1,174,,0,,0,2010-04-01 00:00:00
1285,CardAwakeningRoute::Zet,1012340,1012341,1,7,,0,,0,2010-04-01 00:00:00
1286,CardAwakeningRoute::Dokkan,1012341,1012350,1,340,,0,"物語イベント『銀河ギリギリ!! ぶっちぎりの凄い奴』で
覚醒メダルを入手することができます",0,2017-10-17 08:00:00
1287,CardAwakeningRoute::Zet,1012350,1012351,1,3,,0,,0,2010-04-01 00:00:00
1288,CardAwakeningRoute::Dokkan,1007361,1012101,1,341,,0,"回数制限イベント『パンのひみつの冒険』で
覚醒メダルを入手することができます",0,2017-10-24 08:00:00
1289,CardAwakeningRoute::Unawake,1012101,1007361,1,174,,0,,0,2010-04-01 00:00:00
1290,CardAwakeningRoute::Zet,1012290,1012291,1,2,,0,,0,2010-04-01 00:00:00
1291,CardAwakeningRoute::Zet,1012580,1012581,1,4,,0,,0,2010-04-01 00:00:00
1292,CardAwakeningRoute::Dokkan,1012581,1012381,1,342,,0,"超激戦イベント『究極合体!!閃光のポタラ』で
覚醒メダルを入手することができます",0,2017-10-31 08:00:00
1293,CardAwakeningRoute::Unawake,1012381,1012581,1,174,,0,,0,2010-04-01 00:00:00
1294,CardAwakeningRoute::Zet,1012590,1012591,1,7,,0,,0,2010-04-01 00:00:00
1295,CardAwakeningRoute::Zet,1012690,1012691,1,4,,0,,0,2010-04-01 00:00:00
1296,CardAwakeningRoute::Optimal,1003211,1003211,1,343,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1297,CardAwakeningRoute::Optimal,1003211,1003211,1,344,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1298,CardAwakeningRoute::Optimal,1003211,1003211,1,345,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1299,CardAwakeningRoute::Optimal,1003211,1003211,1,346,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1300,CardAwakeningRoute::Optimal,1003211,1003211,1,347,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1301,CardAwakeningRoute::Optimal,1003211,1003211,1,348,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1302,CardAwakeningRoute::Optimal,1003211,1003211,1,349,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2017-11-16 08:00:00
1303,CardAwakeningRoute::Zet,1012550,1012551,1,1,,0,,0,2010-04-01 00:00:00
1304,CardAwakeningRoute::Zet,1012570,1012571,1,1,,0,,0,2010-04-01 00:00:00
1305,CardAwakeningRoute::Zet,1008180,1008181,1,38,,0,,0,2010-04-01 00:00:00
1306,CardAwakeningRoute::Zet,1009140,1009141,1,38,,0,,0,2010-04-01 00:00:00
