id,quest_id,difficulty,sugoroku_bgm_id,battle_bgm_id,boss_bgm_id,battle_background_id,act,eventkagi_num,user_exp,zeni,start_script_id,finish_script_id,first_focus_step,dice_id,sugoroku_map_puzzle_color_id,is_cpu_only,danger_line_hp,link_skill_lv_up_prob_rate,sugoroku_map_reward_group_id,cpu_friend_list_id,created_at,updated_at
1470140,147014.0,0,2,6,7,1,7,0,120,2341,2136140,2136141,22,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470150,147015.0,0,1,6,7,6,7,0,120,2341,2136150,2136151,22,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470160,147016.0,0,1,6,7,44,7,0,120,2341,2136160,2136161,12,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470170,147017.0,0,2,6,8,16,7,0,120,2341,2136170,2136171,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470180,147018.0,0,2,6,8,15,7,0,120,2341,2136180,2136181,19,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470190,147019.0,0,3,6,8,26,7,0,120,2341,2136310,2136311,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470200,147020.0,0,3,6,8,3,7,0,120,2341,2136190,2136191,26,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470210,147021.0,0,1,6,7,44,7,0,120,2341,2136200,2136201,13,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470220,147022.0,0,1,6,7,10,7,0,120,2341,2136210,2136211,21,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470230,147023.0,0,5,6,8,57,7,0,120,2341,2136220,2136221,17,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470240,147024.0,0,3,6,8,62,7,0,120,2341,2136230,2136231,21,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470250,147025.0,0,3,6,8,78,7,0,120,2341,2136240,2136241,20,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470260,147026.0,0,2,6,7,69,7,0,120,2341,2136320,2136321,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470270,147027.0,0,3,6,7,69,7,0,120,2341,2136330,2136331,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470280,147028.0,0,2,6,7,39,7,0,120,2341,2136250,2136251,19,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470290,147029.0,0,3,6,8,53,7,0,120,2341,2136260,2136261,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470300,147030.0,0,2,6,8,68,7,0,120,2341,2136270,2136271,21,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470310,147031.0,0,1,6,7,68,7,0,120,2341,2136280,2136281,19,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470320,147032.0,0,3,6,8,68,7,0,120,2341,2136290,2136291,24,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470330,147033.0,0,3,6,8,8,7,0,120,2341,2136300,2136301,23,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470340,147034.0,0,2,6,7,77,7,0,120,2341,2136340,2136341,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470350,147035.0,0,3,6,7,73,7,0,120,2341,2136350,2136351,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1470360,147036.0,0,3,6,7,73,7,0,120,2341,2136360,2136361,18,2,1,0,0,0.35,2.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1490012,149001.0,2,4,18,7,33,15,0,1000,7500,0,0,15,9,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1490022,149002.0,2,4,18,7,19,15,0,1000,7500,0,0,15,9,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1490032,149003.0,2,4,18,7,68,15,0,1000,7500,0,0,15,9,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1490042,149004.0,2,4,18,7,8,15,0,1000,7500,0,0,15,9,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1490052,149005.0,2,4,18,7,15,15,0,1000,7500,0,0,15,9,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1500011,150001.0,1,18,18,18,92,12,1,7777,7777,2150010,0,36,9,1,1,0,0.6,5.0,65.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1520011,152001.0,1,18,6,29,6,12,1,5160,5000,0,0,8,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1520021,152002.0,1,18,29,29,6,12,1,5160,5000,0,0,5,2,1,0,0,0.6,5.0,539.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1530012,153001.0,2,2,6,8,40,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1540012,154001.0,2,2,6,8,40,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1550012,155001.0,2,2,6,8,40,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1560012,156001.0,2,2,6,8,40,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1570012,157001.0,2,2,6,8,40,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1580012,158001.0,2,2,6,8,40,12,0,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1580022,158002.0,2,2,6,8,40,12,0,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1580032,158003.0,2,2,6,8,40,12,0,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1580042,158004.0,2,2,6,8,40,12,0,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1580052,158005.0,2,2,6,8,40,12,0,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1590011,159001.0,1,1,6,7,26,10,0,100000,33333,2159010,2159011,8,7,1,0,0,0.5,4.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600010,160001.0,0,71,71,71,106,8,1,1600,2500,2160010,2160011,9,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600012,160001.0,2,71,71,71,106,15,2,9900,6000,2160010,2160011,9,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600020,160002.0,0,71,71,71,106,8,1,1600,2500,2160020,2160021,11,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600022,160002.0,2,71,71,71,106,15,2,9900,6000,2160020,2160021,11,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600030,160003.0,0,71,71,71,106,8,1,1600,2500,2160030,2160031,20,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600032,160003.0,2,71,71,71,106,15,2,9900,6000,2160030,2160031,20,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600040,160004.0,0,71,71,71,98,8,1,1600,2500,2160040,2160041,13,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600042,160004.0,2,71,71,71,98,15,2,9900,6000,2160040,2160041,13,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600050,160005.0,0,71,71,71,106,8,1,1600,2500,0,0,7,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1600052,160005.0,2,71,71,71,106,15,2,9900,6000,0,0,7,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1610011,161001.0,1,18,6,6,120,12,1,7777,7777,2161010,2161011,40,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620010,162001.0,0,4,6,7,5,8,1,1600,2500,2162010,2162011,11,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620012,162001.0,2,4,6,7,5,15,2,9900,6000,2162010,2162011,11,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620020,162002.0,0,5,6,8,33,8,1,1600,2500,2162020,2162021,13,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620022,162002.0,2,5,6,8,33,15,2,9900,6000,2162020,2162021,13,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620030,162003.0,0,1,6,7,26,8,1,1600,2500,2162030,2162031,34,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620032,162003.0,2,1,6,7,26,15,2,9900,6000,2162030,2162031,34,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620040,162004.0,0,2,6,8,25,8,1,1600,2500,2162040,2162041,30,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620042,162004.0,2,2,6,8,25,15,2,9900,6000,2162040,2162041,30,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620050,162005.0,0,2,6,7,33,8,1,1600,2500,2162050,2162051,28,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620052,162005.0,2,2,6,7,33,15,2,9900,6000,2162050,2162051,28,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620060,162006.0,0,13,6,27,26,8,1,1600,2500,2162060,2162061,14,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620062,162006.0,2,13,6,27,26,15,2,9900,6000,2162060,2162061,14,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620070,162007.0,0,2,6,32,33,8,1,1600,2500,2162070,2162071,18,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620072,162007.0,2,2,6,32,33,15,2,9900,6000,2162070,2162071,18,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620080,162008.0,0,2,6,31,47,8,1,1600,2500,2162080,2162081,15,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620082,162008.0,2,2,6,31,47,15,2,9900,6000,2162080,2162081,15,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620090,162009.0,0,64,6,48,3,8,1,1600,2500,2162090,2162091,9,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1620092,162009.0,2,64,6,48,3,15,2,9900,6000,2162090,2162091,9,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1630011,163001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1640011,164001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1650011,165001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1660011,166001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1670011,167001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1680011,168001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1690011,169001.0,1,18,6,18,9,20,0,100000,25000,2163010,2163011,2,9,1,0,0,1.0,9.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1710011,171001.0,1,72,72,72,101,13,1,5590,4700,2171010,2171011,15,7,1,0,0,0.65,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1710021,171002.0,1,72,72,72,101,13,1,5590,5000,0,0,3,7,1,0,0,0.65,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1720011,172001.0,1,63,6,6,130,12,1,5160,4600,2172010,0,8,2,1,0,0,0.6,5.0,129.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1720021,172002.0,1,62,6,6,69,12,1,5160,4600,0,0,9,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1720031,172003.0,1,5,7,7,131,12,1,5160,4600,0,0,6,7,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1720041,172004.0,1,2,8,8,69,12,1,5160,4600,0,0,7,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1720051,172005.0,1,2,36,36,69,12,1,5160,4600,0,0,8,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1720061,172006.0,1,2,43,43,69,12,1,5160,4600,0,0,9,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1720071,172007.0,1,3,41,41,69,12,1,5160,4600,0,2172071,8,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730011,173001.0,1,1,29,29,28,12,1,5160,4600,2173010,2173011,8,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730021,173002.0,1,2,31,31,2,12,1,5160,4600,2173020,2173021,12,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730031,173003.0,1,3,45,45,33,12,1,5160,4600,2173030,2173031,12,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730041,173004.0,1,2,32,32,19,12,1,5160,4600,2173040,2173041,13,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730051,173005.0,1,3,61,61,42,12,1,5160,4600,2173050,2173051,11,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730061,173006.0,1,64,38,38,16,12,1,5160,4600,2173060,2173061,12,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1730071,173007.0,1,22,66,66,3,12,1,5160,4600,2173070,2173071,15,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1770011,177001.0,1,18,6,6,67,12,1,50000,11111,0,0,6,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1780011,178001.0,1,29,29,29,44,12,1,50000,33333,2178010,0,7,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1790011,179001.0,1,84,83,83,136,12,1,5160,4600,2179010,2179011,2,5,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1790021,179002.0,1,84,83,83,136,12,1,5160,4600,2179020,2179021,2,5,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1790031,179003.0,1,84,83,83,136,12,1,5160,4600,0,0,2,8,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1790041,179004.0,1,84,83,83,136,12,1,5160,4600,0,0,2,8,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810010,181001.0,0,63,27,27,140,8,1,1600,2500,2181010,2181011,10,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810012,181001.0,2,63,27,27,140,15,2,9900,6000,2181010,2181011,10,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810020,181002.0,0,2,17,17,26,8,1,1600,2500,2181020,2181021,9,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810022,181002.0,2,2,17,17,26,15,2,9900,6000,2181020,2181021,9,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810030,181003.0,0,63,27,27,142,8,1,1600,2500,2181030,2181031,13,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810032,181003.0,2,63,27,27,142,15,2,9900,6000,2181030,2181031,13,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810040,181004.0,0,32,8,8,142,8,1,1600,2500,2181040,2181041,13,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810042,181004.0,2,32,8,8,142,15,2,9900,6000,2181040,2181041,13,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810050,181005.0,0,1,31,31,8,8,1,1600,2500,2181050,2181051,10,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810052,181005.0,2,1,31,31,8,15,2,9900,6000,2181050,2181051,10,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810060,181006.0,0,3,66,66,73,8,1,1600,2500,2181060,2181061,11,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810062,181006.0,2,3,66,66,73,15,2,9900,6000,2181060,2181061,11,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810070,181007.0,0,43,28,28,73,8,1,1600,2500,2181070,2181071,11,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810072,181007.0,2,43,28,28,73,15,2,9900,6000,2181070,2181071,11,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810080,181008.0,0,64,30,30,142,8,1,1600,2500,2181080,2181081,14,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1810082,181008.0,2,64,30,30,142,15,2,9900,6000,2181080,2181081,14,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1820011,182001.0,1,5,32,32,20,12,2,5160,4600,2182010,0,12,2,1,0,0,0.6,5.0,172.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1820021,182002.0,1,2,27,27,25,12,2,5160,4600,0,0,12,2,1,0,0,0.6,5.0,173.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1820031,182003.0,1,3,66,66,25,12,2,5160,4600,0,0,7,2,1,0,0,0.6,5.0,174.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1820041,182004.0,1,48,6,38,145,12,2,5160,4600,0,0,13,2,1,0,0,0.6,5.0,175.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1820051,182005.0,1,65,61,61,145,12,2,5160,4600,0,2182051,11,2,1,0,0,0.6,5.0,176.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1830011,183001.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,143.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1830021,183002.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,144.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1830031,183003.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,145.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1830041,183004.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,146.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1830051,183005.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,147.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1840011,184001.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,148.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1840021,184002.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,149.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1840031,184003.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,150.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1840041,184004.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,151.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1840051,184005.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,152.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1850011,185001.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,153.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1850021,185002.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,154.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1850031,185003.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,155.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1850041,185004.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,156.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1850051,185005.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,157.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1860011,186001.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,158.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1860021,186002.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,159.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1860031,186003.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,160.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1860041,186004.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,161.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1860051,186005.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,162.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1870011,187001.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,163.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1870021,187002.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,164.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1870031,187003.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,165.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1870041,187004.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,166.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1870051,187005.0,1,57,57,57,1,0,0,0,0,0,0,2,8,1,0,0,0.0,,167.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1880011,188001.0,1,12,6,6,90,12,1,5160,5000,2188010,2188011,12,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1880021,188002.0,1,72,72,72,148,12,1,5160,5000,2188020,2188021,9,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1880031,188003.0,1,78,78,78,148,12,1,5160,5000,2188030,2188031,6,2,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1890010,189001.0,0,63,28,28,147,8,1,1600,2500,2189010,0,17,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1890012,189001.0,2,63,28,28,147,15,2,9900,6000,2189010,0,17,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1890020,189002.0,0,3,75,75,147,8,1,1600,2500,0,0,15,2,1,0,0,0.4,3.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1890022,189002.0,2,3,75,75,147,15,2,9900,6000,0,0,15,2,1,0,0,0.75,6.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1910011,191001.0,1,111,111,111,43,10,0,5555,5555,0,0,6,11,1,0,0,0.5,4.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1920011,192001.0,1,63,57,57,999,0,0,0,0,2192010,0,2,8,1,0,0,0.0,,195.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1920021,192002.0,1,63,57,57,999,0,0,0,0,2192010,0,2,8,1,0,0,0.0,,196.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1920031,192003.0,1,63,57,57,999,0,0,0,0,2192010,0,2,8,1,0,0,0.0,,197.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1920041,192004.0,1,63,57,57,999,0,0,0,0,2192010,0,2,8,1,0,0,0.0,,198.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1920051,192005.0,1,63,57,57,999,0,0,0,0,2192010,0,2,8,1,0,0,0.0,,199.0,2024-06-10 02:06:43,2024-06-10 02:06:43
1930012,193001.0,2,80,56,56,41,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1940012,194001.0,2,80,56,56,41,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1950012,195001.0,2,80,56,56,41,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1960012,196001.0,2,80,106,106,41,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1970012,197001.0,2,80,56,56,41,12,2,7777,7777,0,0,46,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1980012,198001.0,2,80,56,56,41,12,2,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1980022,198002.0,2,80,56,56,41,12,2,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1980032,198003.0,2,80,56,56,41,12,2,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1980042,198004.0,2,80,106,106,41,12,2,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1980052,198005.0,2,80,56,56,41,12,2,7777,7777,0,0,19,9,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
1990011,199001.0,1,111,111,111,43,10,0,5555,5555,0,0,6,5,1,0,0,0.5,4.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
2010011,201001.0,1,62,29,29,79,12,1,5160,4600,2201010,2201011,5,11,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
2020012,202001.0,2,39,7,7,8,12,0,6000,6000,0,0,3,5,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
2020022,202002.0,2,2,93,93,25,12,0,6000,6000,0,0,3,5,1,0,0,0.6,5.0,,2024-06-10 02:06:43,2024-06-10 02:06:43
