id,script_name,cut_in_card_id,special_name_no,special_motion,lite_flicker_rate,energy_color,special_category_id,created_at,updated_at
1347,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1348,sp0151,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1349,sp0151,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1350,sp0151,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1351,sp0212,7000010,2,4,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1352,sp0151,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1353,sp0212,7000010,2,4,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1354,sp1055,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1355,sp1055,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1356,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1357,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1358,sp0118,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1359,sp0118,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1360,sp0118,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1361,sp0118,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1362,sp0401,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1363,sp0401,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1364,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1365,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1366,sp0188,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1367,sp0188,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1368,sp0081,7000020,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1369,sp0081,7000020,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1370,sp0213,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1371,sp0213,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1372,sp0094,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1373,sp0094,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1374,sp0003,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1375,sp0003,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1376,sp0098,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1377,sp0098,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1378,sp0219,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1379,sp0219,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1380,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1381,sp0001,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1382,sp1047,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1383,sp1047,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1384,sp1056,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1385,sp1056,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1386,sp0214,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1387,sp0214,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1388,sp0215,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1389,sp0215,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1390,sp0216,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1391,sp0216,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1392,sp0217,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1393,sp0217,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1394,sp0218,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1395,sp0218,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1396,sp0218,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1397,sp0218,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1398,sp0218,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1399,sp0218,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1400,sp1057,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1401,sp1057,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1402,sp1105,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1403,sp1105,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1404,sp0139,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1405,sp0139,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1406,sp0140,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1407,sp0140,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1408,sp0220,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1409,sp0220,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1410,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1411,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1412,sp0221,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1413,sp1058,0,2,2,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1414,sp0223,0,3,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1415,sp0221,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1416,sp1058,0,2,2,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1417,sp0223,0,3,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1418,sp0222,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1419,sp1058,0,2,2,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1420,sp0223,0,3,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1421,sp0222,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1422,sp1058,0,2,2,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1423,sp0223,0,3,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1424,sp0224,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1425,sp0224,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1426,sp0224,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1427,sp0224,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1428,sp0162,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1429,sp0162,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1430,sp0162,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1431,sp0162,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1432,sp0225,7008350,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1433,sp0225,7008351,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1434,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1435,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1436,sp0226,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1437,sp0226,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1438,sp0226,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1439,sp0226,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1440,sp0227,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1441,sp0227,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1442,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1443,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1444,sp0139,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1445,sp0139,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1446,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1447,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1448,sp0226,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1449,sp0226,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1450,sp0228,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1451,sp0228,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1452,sp0053,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1453,sp0053,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1454,sp0229,7008340,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1455,sp0229,7008341,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1456,sp0230,7008650,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1457,sp0230,7008651,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1458,sp0231,7008660,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1459,sp0231,7008661,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1460,sp0232,7008670,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1461,sp0232,7008671,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1462,sp0233,7008680,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1463,sp0233,7008681,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1464,sp0234,7008690,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1465,sp0234,7008691,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1466,sp0235,7008700,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1467,sp0235,7008701,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1468,sp0133,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1469,sp0133,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1470,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1471,sp0238,0,2,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1472,sp0236,0,3,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1473,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1474,sp0238,0,2,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1475,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1476,sp0238,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1477,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1478,sp0238,0,2,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1479,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1480,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1481,sp0237,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1482,sp0143,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1483,sp0143,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1484,sp1059,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1485,sp1059,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1486,sp0075,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1487,sp0075,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1488,sp0184,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1489,sp0184,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1490,sp0012,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1491,sp0012,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1492,sp0236,0,3,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1493,sp0236,0,3,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1494,sp0237,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1495,sp0237,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1496,sp0093,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1497,sp0093,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1498,sp0188,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1499,sp0188,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1500,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1501,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1502,sp0187,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1503,sp0187,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1504,sp0187,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1505,sp0187,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1506,sp1025,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1507,sp1025,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1508,sp1035,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1509,sp1035,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1510,sp0240,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1511,sp0240,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1512,sp0240,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1513,sp0240,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1514,sp0239,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1515,sp0239,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1516,sp0067,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1517,sp0067,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1518,sp0240,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1519,sp0240,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1520,sp0070,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1521,sp0067,0,2,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1522,sp0070,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1523,sp0067,0,2,3,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1524,sp1060,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1525,sp1060,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1526,sp1060,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1527,sp1060,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1528,sp1062,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1529,sp1062,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1530,sp1062,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1531,sp1061,0,2,1,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1532,sp1062,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1533,sp1061,0,2,1,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1534,sp0001,7007430,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1535,sp0001,7007431,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1536,sp0008,7007440,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1537,sp0008,7007441,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1538,sp0241,7007420,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1539,sp0241,7007421,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1540,sp0242,7007710,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1541,sp0242,7007711,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1542,sp0243,7007720,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1543,sp0243,7007721,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1544,sp0244,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1545,sp0244,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1546,sp0244,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1547,sp0244,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1548,sp0245,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1549,sp0245,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1550,sp0245,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1551,sp0245,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1552,sp0370,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1553,sp0370,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1554,sp0152,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1555,sp0152,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1556,sp0248,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1557,sp0248,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1558,sp0246,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1559,sp0246,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1560,sp0249,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1561,sp0249,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1562,sp0250,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1563,sp0250,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1564,sp1063,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1565,sp1063,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1566,sp0247,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1567,sp0247,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1568,sp0248,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1569,sp0248,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1570,sp0065,7008900,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1571,sp0065,7008901,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1572,sp0251,7008910,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1573,sp0251,7008911,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1574,sp0229,7009240,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1575,sp0229,7009241,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1576,sp0231,7009250,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1577,sp0231,7009251,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1578,sp0234,7009260,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1579,sp0234,7009261,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1580,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1581,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1582,sp0119,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1583,sp0119,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1584,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1585,sp0008,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1586,sp0049,7008440,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1587,sp0049,7008440,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1588,sp0252,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1589,sp0253,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1590,sp0252,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1591,sp0253,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1592,sp0252,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1593,sp0253,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1594,sp0252,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1595,sp0253,0,2,2,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1596,sp0252,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1597,sp0252,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1598,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1599,sp0065,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1600,sp0253,0,2,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1601,sp0253,0,2,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1602,sp1020,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1603,sp1020,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1604,sp0013,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1605,sp0013,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1606,sp0254,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1607,sp0254,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1608,sp1064,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1609,sp1064,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1610,sp0256,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1611,sp0256,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1612,sp0024,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1613,sp0024,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1614,sp0134,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1615,sp0134,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1616,sp0279,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1617,sp0272,7000050,2,4,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1618,sp0279,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1619,sp0272,7000050,2,4,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1620,sp1067,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1621,sp1067,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1622,sp1068,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1623,sp1068,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1624,sp1065,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1625,sp1065,0,0,0,70,,2.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1626,sp1066,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1627,sp1066,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1628,sp0255,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1629,sp0255,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1630,sp0257,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1631,sp0257,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1632,sp0258,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1633,sp0258,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1634,sp1069,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1635,sp1069,0,0,0,70,,,2024-07-30 02:08:18,2024-07-30 02:08:18
1636,sp0259,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1637,sp0259,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1638,sp0258,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1639,sp0258,0,0,0,70,,3.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1640,sp0262,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1641,sp0262,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1642,sp0122,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1643,sp0122,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1644,sp0123,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
1645,sp0123,0,0,0,70,,1.0,2024-07-30 02:08:18,2024-07-30 02:08:18
