id,name,description,zeni,rarity,selling_exchange_point,event_jumpable
90004,超戦士の証 [孫悟空(少年期)],特定のキャラクターの覚醒に必要,20000,3,12,1
90005,孫悟空,"特定のキャラクターの覚醒に必要
「龍石2億個Wチャレンジ！
地球まるごとカムバックキャンペーン！」で入手可能",20000,3,12,1
90006,孫悟空,特定のキャラクターの覚醒に必要,20000,3,12,1
90101,孫悟空,特定のキャラクターの覚醒に必要,20000,3,12,1
90102,孫悟空,特定のキャラクターの覚醒に必要,20000,3,12,1
90201,超サイヤ人孫悟空(GT),"特定のキャラクターの覚醒に必要
ババの交換所で「ドラゴンボールGT ~究極のDB編~」で
獲得できる秘宝「金属果実」と交換することができる",20000,3,12,1
90202,ハイパーメガリルド,"特定のキャラクターの覚醒に必要
ババの交換所で「ドラゴンボールGT ~究極のDB編~」で
獲得できる秘宝「金属果実」と交換することができる",20000,3,12,1
91101,ターレス,特定のキャラクターの覚醒に必要,20000,3,12,1
91301,孫悟空(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1
91302,クリリン(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1
91501,ブヨン,特定のキャラクターの覚醒に必要,20000,3,12,1
91701,孫悟空(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1
91702,クリリン(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1
91703,ブルマ(少女期),特定のキャラクターの覚醒に必要,20000,3,12,1
91801,クリリン,特定のキャラクターの覚醒に必要,20000,3,12,1
100001,超サイヤ人3孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100002,超サイヤ人3孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100003,超サイヤ人3孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100004,超サイヤ人3孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100005,超サイヤ人3孫悟空[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1
100011,伝説の超サイヤ人ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100012,伝説の超サイヤ人ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100013,伝説の超サイヤ人ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100014,伝説の超サイヤ人ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100021,孫悟飯(幼年期)[銅],特定のキャラクターの覚醒に必要,10000,0,20,1
100022,孫悟飯(幼年期)[銀],特定のキャラクターの覚醒に必要,20000,1,20,1
100023,孫悟飯(幼年期)[金],特定のキャラクターの覚醒に必要,30000,2,20,1
100024,孫悟飯(幼年期)[虹],特定のキャラクターの覚醒に必要,40000,3,20,1
100031,フリーザ(フルパワー)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100032,フリーザ(フルパワー)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100033,フリーザ(フルパワー)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100034,フリーザ(フルパワー)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100041,超サイヤ人孫悟空[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100042,超サイヤ人孫悟空[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100043,超サイヤ人孫悟空[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100044,超サイヤ人孫悟空[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100051,超サイヤ人孫悟飯(青年期)[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100052,超サイヤ人孫悟飯(青年期)[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100053,超サイヤ人孫悟飯(青年期)[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100054,超サイヤ人孫悟飯(青年期)[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100061,超サイヤ人孫悟天(幼年期)[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100062,超サイヤ人孫悟天(幼年期)[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100063,超サイヤ人孫悟天(幼年期)[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100064,超サイヤ人孫悟天(幼年期)[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100071,パーフェクトセル[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100072,パーフェクトセル[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100073,パーフェクトセル[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100074,パーフェクトセル[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100081,アルティメット孫悟飯[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100082,アルティメット孫悟飯[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100083,アルティメット孫悟飯[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100084,アルティメット孫悟飯[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100091,ピッコロ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100092,ピッコロ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100093,ピッコロ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100094,ピッコロ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100101,魔人ブウ(純粋)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100102,魔人ブウ(純粋)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100103,魔人ブウ(純粋)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100104,魔人ブウ(純粋)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100105,魔人ブウ(純粋)[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1
100111,ビルス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100112,ビルス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100113,ビルス[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100114,ビルス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100121,超サイヤ人3ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100122,超サイヤ人3ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100123,超サイヤ人3ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100124,超サイヤ人3ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100131,スーパージャネンバ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100132,スーパージャネンバ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100133,スーパージャネンバ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100134,スーパージャネンバ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100141,超サイヤ人ゴッドSS孫悟空[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100142,超サイヤ人ゴッドSS孫悟空[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100143,超サイヤ人ゴッドSS孫悟空[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100144,超サイヤ人ゴッドSS孫悟空[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100151,超サイヤ人ゴッドSSベジータ[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100152,超サイヤ人ゴッドSSベジータ[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100153,超サイヤ人ゴッドSSベジータ[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100154,超サイヤ人ゴッドSSベジータ[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100161,ブロリー(怒り)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100162,ブロリー(怒り)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100163,ブロリー(怒り)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100164,ブロリー(怒り)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100171,超ゴジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100172,超ゴジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100173,超ゴジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100174,超ゴジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100181,超サイヤ人孫悟空Jr.[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100182,超サイヤ人孫悟空Jr.[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100183,超サイヤ人孫悟空Jr.[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100184,超サイヤ人孫悟空Jr.[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100191,超サイヤ人ベジータJr.[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100192,超サイヤ人ベジータJr.[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100193,超サイヤ人ベジータJr.[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100194,超サイヤ人ベジータJr.[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100201,孫悟空(GT)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100202,孫悟空(GT)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100203,孫悟空(GT)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100204,孫悟空(GT)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100221,超サイヤ人トランクス(未来)[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100222,超サイヤ人トランクス(未来)[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100223,超サイヤ人トランクス(未来)[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100224,超サイヤ人トランクス(未来)[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100231,超サイヤ人ゴッドSSベジータ[銅],特定のキャラクターの覚醒に必要,30000,0,20,1
100232,超サイヤ人ゴッドSSベジータ[銀],特定のキャラクターの覚醒に必要,60000,1,20,1
100233,超サイヤ人ゴッドSSベジータ[金],特定のキャラクターの覚醒に必要,90000,2,20,1
100234,超サイヤ人ゴッドSSベジータ[虹],特定のキャラクターの覚醒に必要,120000,3,20,1
100241,超サイヤ人3ゴテンクス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100242,超サイヤ人3ゴテンクス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100243,超サイヤ人3ゴテンクス[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100244,超サイヤ人3ゴテンクス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100245,超サイヤ人3ゴテンクス[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1
100251,ゴールデンフリーザ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100252,ゴールデンフリーザ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100253,ゴールデンフリーザ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100254,ゴールデンフリーザ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100261,ゴクウブラック[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100262,ゴクウブラック[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100263,ゴクウブラック[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100264,ゴクウブラック[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100265,ゴクウブラック[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1
100271,フリーザ(第二形態)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100272,フリーザ(第二形態)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100273,フリーザ(第二形態)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100274,フリーザ(第二形態)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100281,魔人ブウ(アルティメット悟飯吸収)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100282,魔人ブウ(アルティメット悟飯吸収)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100283,魔人ブウ(アルティメット悟飯吸収)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100284,魔人ブウ(アルティメット悟飯吸収)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100291,伝説の超サイヤ人ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100292,伝説の超サイヤ人ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100293,伝説の超サイヤ人ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100294,伝説の超サイヤ人ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100301,合体13号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100302,合体13号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100303,合体13号[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100304,合体13号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100311,合体13号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100312,合体13号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100313,合体13号[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100314,合体13号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100321,メタルクウラ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100322,メタルクウラ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100323,メタルクウラ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100324,メタルクウラ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100331,魔人ブウ(純粋悪)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100332,魔人ブウ(純粋悪)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100333,魔人ブウ(純粋悪)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100334,魔人ブウ(純粋悪)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100341,四星龍[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100342,四星龍[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100343,四星龍[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100344,四星龍[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100351,超サイヤ人孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100352,超サイヤ人孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100353,超サイヤ人孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100354,超サイヤ人孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100361,超サイヤ人2ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100362,超サイヤ人2ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100363,超サイヤ人2ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100364,超サイヤ人2ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100371,パーフェクトセル[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100372,パーフェクトセル[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100373,パーフェクトセル[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100374,パーフェクトセル[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100381,超サイヤ人2孫悟飯(少年期)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100382,超サイヤ人2孫悟飯(少年期)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100383,超サイヤ人2孫悟飯(少年期)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100384,超サイヤ人2孫悟飯(少年期)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100391,超サイヤ人ゴッドSS孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100392,超サイヤ人ゴッドSS孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100393,超サイヤ人ゴッドSS孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100394,超サイヤ人ゴッドSS孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100401,超一星龍[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100402,超一星龍[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100403,超一星龍[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100404,超一星龍[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100411,超ベジット[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100412,超ベジット[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100413,超ベジット[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100414,超ベジット[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100421,合体ザマス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100422,合体ザマス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100423,合体ザマス[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100424,合体ザマス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100431,超サイヤ人2孫悟空(天使)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100432,超サイヤ人2孫悟空(天使)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100433,超サイヤ人2孫悟空(天使)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100434,超サイヤ人2孫悟空(天使)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100441,魔人ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100442,魔人ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100443,魔人ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100444,魔人ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100451,超サイヤ人ゴッドSSベジット[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100452,超サイヤ人ゴッドSSベジット[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100453,超サイヤ人ゴッドSSベジット[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100454,超サイヤ人ゴッドSSベジット[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100461,ゴクウブラック(超サイヤ人ロゼ)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100462,ゴクウブラック(超サイヤ人ロゼ)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100463,ゴクウブラック(超サイヤ人ロゼ)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100464,ゴクウブラック(超サイヤ人ロゼ)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100471,超サイヤ人ゴッドSSベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100472,超サイヤ人ゴッドSSベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100473,超サイヤ人ゴッドSSベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100474,超サイヤ人ゴッドSSベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100481,超サイヤ人トランクス(未来)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100482,超サイヤ人トランクス(未来)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100483,超サイヤ人トランクス(未来)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100484,超サイヤ人トランクス(未来)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100491,超サイヤ人2カリフラ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100492,超サイヤ人2カリフラ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100493,超サイヤ人2カリフラ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100494,超サイヤ人2カリフラ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100501,ケール(暴走)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100502,ケール(暴走)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100503,ケール(暴走)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100504,ケール(暴走)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100511,超サイヤ人3ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100512,超サイヤ人3ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100513,超サイヤ人3ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100514,超サイヤ人3ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100521,トッポ(破壊神モード)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100522,トッポ(破壊神モード)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100523,トッポ(破壊神モード)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100524,トッポ(破壊神モード)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100531,ディスポ(超最高速モード)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100532,ディスポ(超最高速モード)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100533,ディスポ(超最高速モード)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100534,ディスポ(超最高速モード)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100541,超17号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100542,超17号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100543,超17号[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100544,超17号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100551,魔人ブウ(純粋)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100552,魔人ブウ(純粋)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100553,魔人ブウ(純粋)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100554,魔人ブウ(純粋)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100561,仮面のサイヤ人[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100562,仮面のサイヤ人[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100563,仮面のサイヤ人[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100564,仮面のサイヤ人[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100571,超ゴジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100572,超ゴジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100573,超ゴジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100574,超ゴジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100581,スーパージャネンバ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100582,スーパージャネンバ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100583,スーパージャネンバ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100584,スーパージャネンバ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100591,孫悟空(界王拳)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100592,孫悟空(界王拳)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100593,孫悟空(界王拳)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100594,孫悟空(界王拳)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100601,ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100602,ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100603,ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100604,ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100611,孫悟空(身勝手の極意“兆”)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100612,孫悟空(身勝手の極意“兆”)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100613,孫悟空(身勝手の極意“兆”)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100614,孫悟空(身勝手の極意“兆”)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100624,孫悟空&フリーザ(最終形態)(天使)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1
100631,人造人間18号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100632,人造人間18号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100633,人造人間18号[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100634,人造人間18号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100641,超サイヤ人孫悟天(幼年期)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100642,超サイヤ人孫悟天(幼年期)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100643,超サイヤ人孫悟天(幼年期)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100644,超サイヤ人孫悟天(幼年期)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100651,超サイヤ人トランクス(幼年期)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100652,超サイヤ人トランクス(幼年期)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100653,超サイヤ人トランクス(幼年期)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100654,超サイヤ人トランクス(幼年期)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100661,超サイヤ人3ゴテンクス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100662,超サイヤ人3ゴテンクス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100663,超サイヤ人3ゴテンクス[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100664,超サイヤ人3ゴテンクス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100674,伝説の超サイヤ人ブロリー[虹],特定のキャラクターの覚醒に必要,777777,3,20,1
100681,タピオン(ヒルデガーン)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100682,タピオン(ヒルデガーン)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100683,タピオン(ヒルデガーン)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100684,タピオン(ヒルデガーン)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100691,超サイヤ人4孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100692,超サイヤ人4孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100693,超サイヤ人4孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100694,超サイヤ人4孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100701,超サイヤ人4ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100702,超サイヤ人4ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100703,超サイヤ人4ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100704,超サイヤ人4ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100711,クウラ(最終形態)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100712,クウラ(最終形態)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100713,クウラ(最終形態)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100714,クウラ(最終形態)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100724,超サイヤ人2孫悟飯(少年期)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1
100731,超サイヤ人3孫悟空(天使)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100732,超サイヤ人3孫悟空(天使)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100733,超サイヤ人3孫悟空(天使)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100734,超サイヤ人3孫悟空(天使)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100741,フリーザ(第一形態)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100742,フリーザ(第一形態)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100743,フリーザ(第一形態)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100744,フリーザ(第一形態)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
100751,ブルマ(少女期)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1
100752,ブルマ(少女期)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1
100753,ブルマ(少女期)[金],特定のキャラクターの覚醒に必要,300000,2,20,1
100754,ブルマ(少女期)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1
