id,escalation_type,level,card_id,created_at,updated_at
466,761,267,1011401,2022-02-25 13:22:25,2022-02-25 13:22:25
467,761,269,1011411,2022-02-25 13:22:25,2022-02-25 13:22:25
468,761,271,1017721,2022-02-25 13:22:25,2022-02-25 13:22:25
469,761,273,1000391,2022-02-25 13:22:25,2022-02-25 13:22:25
470,761,275,1000971,2022-02-25 13:22:25,2022-02-25 13:22:25
471,761,277,1003521,2022-02-25 13:22:25,2022-02-25 13:22:25
472,761,279,1023061,2022-02-25 13:22:25,2022-02-25 13:22:25
473,761,281,1015031,2022-02-25 13:22:25,2022-02-25 13:22:25
474,761,283,1000411,2022-02-25 13:22:25,2022-02-25 13:22:25
475,761,285,1000401,2022-02-25 13:22:26,2022-02-25 13:22:26
476,761,287,1017341,2022-02-25 13:22:26,2022-02-25 13:22:26
477,761,289,4017501,2022-02-25 13:22:26,2022-02-25 13:22:26
478,761,291,4018041,2022-02-25 13:22:26,2022-02-25 13:22:26
479,761,293,1022691,2022-02-25 13:22:26,2022-02-25 13:22:26
480,761,295,1015141,2022-02-25 13:22:26,2022-02-25 13:22:26
481,761,297,9022641,2022-02-25 13:22:26,2022-03-02 02:24:42
482,761,299,4017671,2022-02-25 13:22:26,2022-02-25 13:22:26
483,761,301,1014921,2022-02-25 13:22:26,2022-02-25 13:22:26
484,761,303,1010711,2022-02-25 13:22:26,2022-02-25 13:22:26
485,761,305,4017751,2022-02-25 13:22:26,2022-02-25 13:22:26
486,761,307,1022281,2022-02-25 13:22:26,2022-02-25 13:22:26
487,761,309,1017861,2022-02-25 13:22:26,2022-02-25 13:22:26
488,761,311,1017881,2022-02-25 13:22:26,2022-02-25 13:22:26
489,761,313,1017621,2022-02-25 13:22:26,2022-02-25 13:22:26
490,761,315,1017581,2022-02-25 13:22:26,2022-02-25 13:22:26
491,761,317,1017571,2022-02-25 13:22:26,2022-02-25 13:22:26
492,761,319,4017641,2022-02-25 13:22:26,2022-02-25 13:22:26
493,761,321,1003991,2022-02-25 13:22:26,2022-02-25 13:22:26
494,761,323,4017911,2022-02-25 13:22:26,2022-02-25 13:22:26
495,761,325,9010071,2022-02-25 13:22:26,2022-02-25 13:22:26
496,761,327,1018111,2022-02-25 13:22:26,2022-02-25 13:22:26
497,761,329,1023421,2022-02-25 13:22:26,2022-02-25 13:22:26
498,761,331,1023351,2022-02-25 13:22:26,2022-02-25 13:22:26
499,761,333,1014051,2022-02-25 13:22:26,2022-02-25 13:22:26
500,761,335,1008831,2022-02-25 13:22:26,2022-02-25 13:22:26
501,761,337,1018141,2022-02-25 13:22:26,2022-02-25 13:22:26
502,761,339,1018151,2022-02-25 13:22:26,2022-02-25 13:22:26
503,761,341,1010701,2022-02-25 13:22:26,2022-02-25 13:22:26
504,761,343,1020591,2022-02-25 13:22:26,2022-02-25 13:22:26
505,761,345,1020601,2022-02-25 13:22:26,2022-02-25 13:22:26
506,761,347,1010641,2022-02-25 13:22:26,2022-02-25 13:22:26
507,761,349,1010651,2022-02-25 13:22:26,2022-02-25 13:22:26
508,761,351,1010661,2022-02-25 13:22:26,2022-02-25 13:22:26
509,761,353,1011041,2022-02-25 13:22:26,2022-02-25 13:22:26
510,761,355,1023891,2022-02-25 13:22:26,2022-02-25 13:22:26
511,761,357,1009491,2022-02-25 13:22:26,2022-02-25 13:22:26
512,761,359,1021801,2022-02-25 13:22:26,2022-02-25 13:22:26
513,761,361,4018731,2022-02-25 13:22:26,2022-02-25 13:22:26
514,761,363,1003251,2022-02-25 13:22:26,2022-02-25 13:22:26
515,761,365,1003261,2022-02-25 13:22:26,2022-02-25 13:22:26
516,761,367,1015591,2022-02-25 13:22:26,2022-02-25 13:22:26
517,761,369,1002001,2022-02-25 13:22:26,2022-02-25 13:22:26
518,761,371,1001761,2022-02-25 13:22:26,2022-02-25 13:22:26
519,761,373,1002581,2022-02-25 13:22:26,2022-02-25 13:22:26
520,761,375,1002571,2022-02-25 13:22:26,2022-02-25 13:22:26
521,761,377,1004461,2022-02-25 13:22:26,2022-02-25 13:22:26
522,761,379,1000741,2022-02-25 13:22:26,2022-02-25 13:22:26
523,761,381,1003481,2022-02-25 13:22:26,2022-02-25 13:22:26
524,761,383,1001991,2022-02-25 13:22:26,2022-02-25 13:22:26
525,761,385,1018691,2022-02-25 13:22:26,2022-02-25 13:22:26
526,761,387,1003461,2022-02-25 13:22:26,2022-02-25 13:22:26
527,761,389,1014271,2022-02-25 13:22:26,2022-02-25 13:22:26
528,761,391,1018701,2022-02-25 13:22:26,2022-02-25 13:22:26
529,761,393,1002071,2022-02-25 13:22:26,2022-02-25 13:22:26
530,761,395,1002461,2022-02-25 13:22:26,2022-02-25 13:22:26
531,761,397,1000631,2022-02-25 13:22:26,2022-02-25 13:22:26
532,761,399,1010271,2022-02-25 13:22:26,2022-02-25 13:22:26
533,761,401,1000751,2022-02-25 13:22:26,2022-02-25 13:22:26
534,761,403,1000761,2022-02-25 13:22:26,2022-02-25 13:22:26
535,761,405,1011621,2022-02-25 13:22:26,2022-02-25 13:22:26
536,761,407,1004481,2022-02-25 13:22:26,2022-02-25 13:22:26
537,761,409,1010881,2022-02-25 13:22:26,2022-02-25 13:22:26
538,761,411,1010981,2022-02-25 13:22:26,2022-02-25 13:22:26
539,761,413,1018571,2022-02-25 13:22:26,2022-02-25 13:22:26
540,761,415,4018781,2022-02-25 13:22:26,2022-02-25 13:22:26
541,761,417,1017411,2022-02-25 13:22:26,2022-02-25 13:22:26
542,761,419,1018581,2022-02-25 13:22:26,2022-02-25 13:22:26
543,761,421,1001941,2022-02-25 13:22:26,2022-02-25 13:22:26
544,761,423,9010161,2022-02-25 13:22:26,2022-02-25 13:22:26
545,761,425,1021011,2022-02-25 13:22:26,2022-02-25 13:22:26
546,761,427,4018761,2022-02-25 13:22:26,2022-02-25 13:22:26
547,761,429,1010931,2022-02-25 13:22:26,2022-02-25 13:22:26
548,761,431,1011641,2022-02-25 13:22:26,2022-02-25 13:22:26
549,761,433,1004801,2022-02-25 13:22:26,2022-02-25 13:22:26
550,761,435,1004811,2022-02-25 13:22:26,2022-02-25 13:22:26
551,761,437,1019621,2022-02-25 13:22:26,2022-02-25 13:22:26
552,761,439,1010901,2022-02-25 13:22:26,2022-02-25 13:22:26
553,761,441,4019601,2022-02-25 13:22:26,2022-02-25 13:22:26
554,761,443,4019611,2022-02-25 13:22:26,2022-02-25 13:22:26
555,761,445,4019641,2022-02-25 13:22:26,2022-02-25 13:22:26
556,761,447,4019651,2022-02-25 13:22:26,2022-02-25 13:22:26
557,761,449,4020101,2022-02-25 13:22:26,2022-02-25 13:22:26
558,761,451,1020371,2022-02-25 13:22:26,2022-02-25 13:22:26
559,761,453,1020281,2022-02-25 13:22:26,2022-02-25 13:22:26
560,761,455,1020611,2022-02-25 13:22:26,2022-02-25 13:22:26
561,761,457,1020531,2022-02-25 13:22:26,2022-02-25 13:22:26
562,761,459,4020381,2022-02-25 13:22:26,2022-02-25 13:22:26
563,761,461,1020451,2022-02-25 13:22:26,2022-02-25 13:22:26
564,761,463,1002391,2022-02-25 13:22:26,2022-02-25 13:22:26
565,761,465,4020471,2022-02-25 13:22:26,2022-02-25 13:22:26
566,761,467,1012291,2022-02-25 13:22:26,2022-02-25 13:22:26
567,761,469,1010591,2022-02-25 13:22:26,2022-02-25 13:22:26
568,761,471,1001971,2022-02-25 13:22:26,2022-02-25 13:22:26
569,761,473,1015201,2022-02-25 13:22:26,2022-02-25 13:22:26
570,761,475,1020111,2022-02-25 13:22:26,2022-02-25 13:22:26
571,761,477,9008171,2022-02-25 13:22:26,2022-02-25 13:22:26
572,761,479,9008161,2022-02-25 13:22:26,2022-02-25 13:22:26
573,761,481,1004471,2022-02-25 13:22:26,2022-02-25 13:22:26
574,761,483,1003471,2022-02-25 13:22:26,2022-02-25 13:22:26
575,761,485,1023461,2022-02-25 13:22:26,2022-02-25 13:22:26
576,761,487,4023471,2022-02-25 13:22:26,2022-02-25 13:22:26
577,761,489,1020221,2022-02-25 13:22:26,2022-02-25 13:22:26
578,761,491,1020771,2022-02-25 13:22:26,2022-02-25 13:22:26
579,761,493,4020781,2022-02-25 13:22:26,2022-02-25 13:22:26
580,761,495,1023491,2022-02-25 13:22:26,2022-02-25 13:22:26
581,761,497,59012361,2022-02-25 13:22:26,2022-02-25 13:22:26
582,761,499,1013361,2022-02-25 13:22:26,2022-02-25 13:22:26
583,761,501,1002041,2022-02-25 13:22:26,2022-02-25 13:22:26
584,761,503,9020701,2022-02-25 13:22:26,2022-02-25 13:22:26
585,761,505,1020811,2022-02-25 13:22:26,2022-02-25 13:22:26
586,761,507,1003141,2022-02-25 13:22:26,2022-02-25 13:22:26
587,761,509,1005251,2022-02-25 13:22:26,2022-02-25 13:22:26
588,761,511,1008381,2022-02-25 13:22:26,2022-02-25 13:22:26
589,761,513,1002981,2022-02-25 13:22:26,2022-02-25 13:22:26
590,761,515,1022661,2022-02-25 13:22:26,2022-02-25 13:22:26
591,761,517,1016371,2022-02-25 13:22:26,2022-02-25 13:22:26
592,761,519,1016291,2022-02-25 13:22:26,2022-02-25 13:22:26
593,761,521,1003091,2022-02-25 13:22:26,2022-02-25 13:22:26
594,761,523,1009951,2022-02-25 13:22:26,2022-02-25 13:22:26
595,761,525,1015911,2022-02-25 13:22:26,2022-02-25 13:22:26
596,761,527,1005891,2022-02-25 13:22:26,2022-02-25 13:22:26
597,761,529,1005881,2022-02-25 13:22:26,2022-02-25 13:22:26
598,761,531,1005911,2022-02-25 13:22:26,2022-02-25 13:22:26
599,761,533,1003101,2022-02-25 13:22:26,2022-02-25 13:22:26
600,761,535,1010771,2022-02-25 13:22:26,2022-03-01 08:11:22
601,761,537,1005851,2022-02-25 13:22:26,2022-02-25 13:22:26
602,761,539,1005861,2022-02-25 13:22:26,2022-02-25 13:22:26
603,761,541,9016421,2022-02-25 13:22:26,2022-02-25 13:22:26
604,761,543,1005971,2022-02-25 13:22:26,2022-02-25 13:22:26
605,761,545,1005981,2022-02-25 13:22:26,2022-02-25 13:22:26
606,761,547,1006921,2022-02-25 13:22:26,2022-02-25 13:22:26
607,761,549,1006931,2022-02-25 13:22:26,2022-02-25 13:22:26
608,761,551,9005951,2022-02-25 13:22:26,2022-02-25 13:22:26
609,761,553,1003111,2022-02-25 13:22:26,2022-02-25 13:22:26
610,761,555,9005961,2022-02-25 13:22:26,2022-02-25 13:22:26
611,761,557,1005921,2022-02-25 13:22:26,2022-02-25 13:22:26
612,761,559,1011031,2022-02-25 13:22:26,2022-02-25 13:22:26
613,761,561,1022001,2022-02-25 13:22:26,2022-02-25 13:22:26
614,761,563,1003011,2022-02-25 13:22:26,2022-02-25 13:22:26
615,761,565,1006291,2022-02-25 13:22:26,2022-02-25 13:22:26
616,761,567,1007771,2022-02-25 13:22:26,2022-02-25 13:22:26
617,761,569,1022031,2022-02-25 13:22:26,2022-02-25 13:22:26
618,761,571,1006281,2022-02-25 13:22:26,2022-02-25 13:22:26
619,761,573,1006311,2022-02-25 13:22:26,2022-02-25 13:22:26
620,761,575,1006251,2022-02-25 13:22:26,2022-02-25 13:22:26
621,761,577,1003131,2022-02-25 13:22:26,2022-02-25 13:22:26
622,761,579,1006271,2022-02-25 13:22:26,2022-02-25 13:22:26
623,761,581,1006301,2022-02-25 13:22:26,2022-02-25 13:22:26
624,761,583,1012091,2022-02-25 13:22:26,2022-02-25 13:22:26
625,761,585,1003001,2022-02-25 13:22:26,2022-02-25 13:22:26
626,761,587,1021931,2022-02-25 13:22:26,2022-02-25 13:22:26
627,761,589,1006011,2022-02-25 13:22:26,2022-02-25 13:22:26
628,761,591,1003041,2022-02-25 13:22:26,2022-02-25 13:22:26
629,761,593,1016391,2022-02-25 13:22:26,2022-02-25 13:22:26
630,761,595,1006031,2022-02-25 13:22:26,2022-02-25 13:22:26
631,761,597,9010081,2022-02-25 13:22:26,2022-02-25 13:22:26
632,761,599,1016311,2022-02-25 13:22:26,2022-02-25 13:22:26
633,761,601,4016321,2022-02-25 13:22:26,2022-02-25 13:22:26
634,761,603,1011741,2022-02-25 13:22:26,2022-02-25 13:22:26
635,761,605,4008291,2022-02-25 13:22:26,2022-02-25 13:22:26
636,761,607,1009421,2022-02-25 13:22:26,2022-02-25 13:22:26
637,761,609,4016401,2022-02-25 13:22:26,2022-02-25 13:22:26
638,761,611,1009431,2022-02-25 13:22:26,2022-02-25 13:22:26
639,761,613,9016411,2022-02-25 13:22:26,2022-02-25 13:22:26
640,761,615,1010541,2022-02-25 13:22:26,2022-02-25 13:22:26
641,761,617,1014331,2022-02-25 13:22:26,2022-02-25 13:22:26
642,761,619,1014351,2022-02-25 13:22:26,2022-02-25 13:22:26
643,761,621,1010551,2022-02-25 13:22:26,2022-02-25 13:22:26
644,761,623,1022021,2022-02-25 13:22:26,2022-02-25 13:22:26
645,761,625,1022041,2022-02-25 13:22:26,2022-02-25 13:22:26
646,761,627,1005811,2022-02-25 13:22:26,2022-02-25 13:22:26
647,761,629,1022091,2022-02-25 13:22:26,2022-02-25 13:22:26
648,761,631,1014491,2022-02-25 13:22:26,2022-02-25 13:22:26
649,761,633,1006341,2022-02-25 13:22:26,2022-02-25 13:22:26
650,761,635,1006371,2022-02-25 13:22:26,2022-02-25 13:22:26
651,761,637,1017691,2022-02-25 13:22:26,2022-02-25 13:22:26
652,761,639,1006381,2022-02-25 13:22:26,2022-02-25 13:22:26
653,761,641,1006401,2022-02-25 13:22:26,2022-02-25 13:22:26
654,761,643,9016601,2022-02-25 13:22:26,2022-02-25 13:22:26
655,761,645,1006361,2022-02-25 13:22:26,2022-02-25 13:22:26
656,761,647,1006351,2022-02-25 13:22:26,2022-02-25 13:22:26
657,761,649,1008721,2022-02-25 13:22:26,2022-02-25 13:22:26
658,761,651,1014131,2022-02-25 13:22:26,2022-02-25 13:22:26
659,761,653,1006411,2022-02-25 13:22:26,2022-02-25 13:22:26
660,761,655,1021391,2022-02-25 13:22:26,2022-02-25 13:22:26
661,761,657,4021391,2022-02-25 13:22:27,2022-02-25 13:22:27
662,761,659,1022401,2022-02-25 13:22:27,2022-02-25 13:22:27
663,761,661,9022431,2022-02-25 13:22:27,2022-02-25 13:22:27
664,761,663,1020971,2022-02-25 13:22:27,2022-03-02 02:24:42
665,761,665,1008711,2022-02-25 13:22:27,2022-02-25 13:22:27
666,761,667,1016581,2022-02-25 13:22:27,2022-02-25 13:22:27
667,761,669,1010351,2022-02-25 13:22:27,2022-02-25 13:22:27
668,761,671,9010381,2022-02-25 13:22:27,2022-02-25 13:22:27
669,761,673,9010391,2022-02-25 13:22:27,2022-02-25 13:22:27
670,761,675,9010371,2022-02-25 13:22:27,2022-02-25 13:22:27
671,761,677,9010401,2022-02-25 13:22:27,2022-02-25 13:22:27
672,761,679,1010361,2022-02-25 13:22:27,2022-02-25 13:22:27
673,761,681,9010341,2022-02-25 13:22:27,2022-02-25 13:22:27
674,761,683,1011331,2022-02-25 13:22:27,2022-02-25 13:22:27
675,761,685,1011341,2022-02-25 13:22:27,2022-02-25 13:22:27
676,761,687,1023861,2022-02-25 13:22:27,2022-02-25 13:22:27
677,761,689,1003841,2022-02-25 13:22:27,2022-02-25 13:22:27
678,761,691,9003861,2022-02-25 13:22:27,2022-02-25 13:22:27
679,761,693,9003851,2022-02-25 13:22:27,2022-02-25 13:22:27
680,761,695,1002671,2022-02-25 13:22:27,2022-02-25 13:22:27
681,761,697,1012671,2022-02-25 13:22:27,2022-02-25 13:22:27
682,761,699,1012651,2022-02-25 13:22:27,2022-02-25 13:22:27
683,761,701,1018231,2022-02-25 13:22:27,2022-02-25 13:22:27
684,761,703,1018241,2022-02-25 13:22:27,2022-02-25 13:22:27
685,761,705,1018251,2022-02-25 13:22:27,2022-02-25 13:22:27
686,761,707,1013761,2022-02-25 13:22:27,2022-02-25 13:22:27
687,761,709,1004101,2022-02-25 13:22:27,2022-02-25 13:22:27
688,761,711,4023961,2022-02-25 13:22:27,2022-02-25 13:22:27
689,761,713,1002161,2022-02-25 13:22:27,2022-02-25 13:22:27
690,761,715,1021071,2022-02-25 13:22:27,2022-02-25 13:22:27
691,761,717,1004871,2022-02-25 13:22:27,2022-02-25 13:22:27
692,761,719,1002181,2022-02-25 13:22:27,2022-02-25 13:22:27
693,761,721,1004831,2022-02-25 13:22:27,2022-02-25 13:22:27
694,761,723,1002601,2022-02-25 13:22:27,2022-02-25 13:22:27
695,761,725,1002611,2022-02-25 13:22:27,2022-02-25 13:22:27
696,761,727,1002191,2022-02-25 13:22:27,2022-02-25 13:22:27
697,761,729,1002201,2022-02-25 13:22:27,2022-02-25 13:22:27
698,761,731,1002591,2022-02-25 13:22:27,2022-02-25 13:22:27
699,761,733,1002171,2022-02-25 13:22:27,2022-02-25 13:22:27
700,761,735,1002131,2022-02-25 13:22:27,2022-02-25 13:22:27
701,761,737,1008611,2022-02-25 13:22:27,2022-02-25 13:22:27
702,761,739,1008731,2022-02-25 13:22:27,2022-02-25 13:22:27
703,761,741,1021081,2022-02-25 13:22:27,2022-02-25 13:22:27
704,761,743,1002141,2022-02-25 13:22:27,2022-02-25 13:22:27
705,761,745,1003601,2022-02-25 13:22:27,2022-02-25 13:22:27
706,761,747,1016931,2022-02-25 13:22:27,2022-02-25 13:22:27
707,761,749,1017031,2022-02-25 13:22:27,2022-02-25 13:22:27
708,761,751,1007021,2022-02-25 13:22:27,2022-02-25 13:22:27
709,761,753,1007031,2022-02-25 13:22:27,2022-02-25 13:22:27
710,761,755,1007041,2022-02-25 13:22:27,2022-02-25 13:22:27
711,761,757,1007051,2022-02-25 13:22:27,2022-02-25 13:22:27
712,761,759,1015651,2022-02-25 13:22:27,2022-02-25 13:22:27
713,761,761,1011901,2022-02-25 13:22:27,2022-02-25 13:22:27
714,761,763,1007081,2022-02-25 13:22:27,2022-02-25 13:22:27
715,761,765,1007061,2022-02-25 13:22:27,2022-02-25 13:22:27
716,761,767,1007071,2022-02-25 13:22:27,2022-02-25 13:22:27
717,761,769,1009741,2022-02-25 13:22:27,2022-02-25 13:22:27
718,761,771,1007101,2022-02-25 13:22:27,2022-02-25 13:22:27
719,761,773,9008631,2022-02-25 13:22:27,2022-02-25 13:22:27
720,761,775,9015391,2022-02-25 13:22:27,2022-02-25 13:22:27
721,761,777,9015381,2022-02-25 13:22:27,2022-02-25 13:22:27
722,761,779,9015411,2022-02-25 13:22:27,2022-02-25 13:22:27
723,761,781,9016171,2022-02-25 13:22:27,2022-02-25 13:22:27
724,761,783,9016181,2022-02-25 13:22:27,2022-02-25 13:22:27
725,761,785,1016211,2022-02-25 13:22:27,2022-02-25 13:22:27
726,761,787,1016191,2022-02-25 13:22:27,2022-02-25 13:22:27
727,761,789,1016201,2022-02-25 13:22:27,2022-02-25 13:22:27
728,761,791,1008861,2022-02-25 13:22:27,2022-02-25 13:22:27
729,761,793,1017061,2022-02-25 13:22:27,2022-02-25 13:22:27
730,761,795,1014261,2022-02-25 13:22:27,2022-02-25 13:22:27
731,761,797,1008871,2022-02-25 13:22:27,2022-02-25 13:22:27
732,761,799,1017021,2022-02-25 13:22:27,2022-02-25 13:22:27
733,761,801,9018851,2022-02-25 13:22:27,2022-02-25 13:22:27
734,761,803,1019071,2022-02-25 13:22:27,2022-02-25 13:22:27
735,761,805,1015611,2022-02-25 13:22:27,2022-02-25 13:22:27
736,761,807,1015461,2022-02-25 13:22:27,2022-02-25 13:22:27
737,761,809,4015481,2022-02-25 13:22:27,2022-02-25 13:22:27
738,761,811,1012991,2022-02-25 13:22:27,2022-02-25 13:22:27
739,761,813,1011141,2022-02-25 13:22:27,2022-02-25 13:22:27
740,761,815,1012961,2022-02-25 13:22:27,2022-02-25 13:22:27
741,761,817,1009591,2022-02-25 13:22:27,2022-02-25 13:22:27
742,761,819,1009531,2022-02-25 13:22:27,2022-02-25 13:22:27
743,761,821,1019281,2022-02-25 13:22:27,2022-02-25 13:22:27
744,761,823,4017131,2022-02-25 13:22:27,2022-02-25 13:22:27
745,761,825,1009701,2022-02-25 13:22:27,2022-02-25 13:22:27
746,761,827,1009711,2022-02-25 13:22:27,2022-02-25 13:22:27
747,761,829,4017141,2022-02-25 13:22:27,2022-02-25 13:22:27
748,761,831,1018631,2022-02-25 13:22:27,2022-02-25 13:22:27
749,761,833,4017981,2022-02-25 13:22:27,2022-02-25 13:22:27
750,761,835,4017101,2022-02-25 13:22:27,2022-02-25 13:22:27
751,761,837,1010501,2022-02-25 13:22:27,2022-02-25 13:22:27
752,761,839,1011941,2022-02-25 13:22:27,2022-02-25 13:22:27
753,761,841,1011921,2022-02-25 13:22:27,2022-02-25 13:22:27
754,761,843,9011931,2022-02-25 13:22:27,2022-02-25 13:22:27
755,761,845,1011971,2022-02-25 13:22:27,2022-02-25 13:22:27
756,761,847,1014101,2022-02-25 13:22:27,2022-02-25 13:22:27
757,761,849,9021231,2022-02-25 13:22:27,2022-02-25 13:22:27
758,761,851,9021241,2022-02-25 13:22:27,2022-02-25 13:22:27
759,761,853,9021251,2022-02-25 13:22:27,2022-02-25 13:22:27
760,761,855,9021161,2022-02-25 13:22:27,2022-02-25 13:22:27
761,761,857,9021151,2022-02-25 13:22:27,2022-02-25 13:22:27
762,761,859,9021191,2022-02-25 13:22:27,2022-02-25 13:22:27
763,761,861,9021261,2022-02-25 13:22:27,2022-02-25 13:22:27
764,761,863,9021221,2022-02-25 13:22:27,2022-02-25 13:22:27
765,761,865,9021181,2022-02-25 13:22:27,2022-02-25 13:22:27
766,761,867,9021211,2022-02-25 13:22:27,2022-02-25 13:22:27
767,761,869,9021201,2022-02-25 13:22:27,2022-02-25 13:22:27
768,761,871,9021171,2022-02-25 13:22:27,2022-02-25 13:22:27
769,761,873,1012171,2022-02-25 13:22:27,2022-02-25 13:22:27
770,761,875,9011561,2022-02-25 13:22:27,2022-02-25 13:22:27
771,761,877,9011571,2022-02-25 13:22:27,2022-02-25 13:22:27
772,761,879,1018801,2022-02-25 13:22:27,2022-02-25 13:22:27
773,761,881,1015811,2022-02-25 13:22:27,2022-02-25 13:22:27
774,761,883,1021641,2022-02-25 13:22:27,2022-02-25 13:22:27
775,761,885,1017001,2022-02-25 13:22:27,2022-02-25 13:22:27
776,761,887,1020391,2022-02-25 13:22:27,2022-02-25 13:22:27
777,761,889,1013651,2022-02-25 13:22:27,2022-02-25 13:22:27
778,761,891,1013421,2022-02-25 13:22:27,2022-02-25 13:22:27
779,761,893,9021731,2022-02-25 13:22:27,2022-02-25 13:22:27
780,761,895,1021541,2022-02-25 13:22:27,2022-02-25 13:22:27
781,761,897,1020171,2022-02-25 13:22:27,2022-02-25 13:22:27
782,761,899,1020401,2022-02-25 13:22:27,2022-02-25 13:22:27
783,761,901,1020181,2022-02-25 13:22:27,2022-02-25 13:22:27
784,761,903,1020191,2022-02-25 13:22:27,2022-02-25 13:22:27
785,761,905,1014201,2022-02-25 13:22:27,2022-02-25 13:22:27
786,761,907,1015421,2022-02-25 13:22:27,2022-02-25 13:22:27
787,761,909,1023091,2022-02-25 13:22:27,2022-02-25 13:22:27
788,761,911,1022711,2022-02-25 13:22:27,2022-02-25 13:22:27
789,761,913,9021591,2022-02-25 13:22:27,2022-02-25 13:22:27
790,761,915,9013491,2022-02-25 13:22:27,2022-02-25 13:22:27
791,761,917,1021601,2022-02-25 13:22:27,2022-02-25 13:22:27
792,761,919,9021621,2022-02-25 13:22:27,2022-02-25 13:22:27
793,761,921,1015791,2022-02-25 13:22:27,2022-02-25 13:22:27
794,761,923,1012711,2022-02-25 13:22:27,2022-02-25 13:22:27
795,761,925,1018541,2022-02-25 13:22:27,2022-02-25 13:22:27
796,761,927,1012181,2022-02-25 13:22:27,2022-02-25 13:22:27
797,761,929,1015671,2022-02-25 13:22:27,2022-02-25 13:22:27
798,761,931,4013521,2022-02-25 13:22:27,2022-02-25 13:22:27
799,761,933,1013531,2022-02-25 13:22:27,2022-02-25 13:22:27
800,761,935,1022831,2022-02-25 13:22:27,2022-02-25 13:22:27
801,761,937,9016841,2022-02-25 13:22:27,2022-02-25 13:22:27
802,761,939,1019801,2022-02-25 13:22:27,2022-02-25 13:22:27
803,761,941,1019731,2022-02-25 13:22:27,2022-02-25 13:22:27
804,761,943,4019751,2022-02-25 13:22:27,2022-02-25 13:22:27
805,761,945,4022841,2022-02-25 13:22:27,2022-02-25 13:22:27
806,761,947,1019821,2022-02-25 13:22:27,2022-02-25 13:22:27
807,761,949,4013951,2022-02-25 13:22:27,2022-02-25 13:22:27
808,761,951,1013901,2022-02-25 13:22:27,2022-02-25 13:22:27
809,761,953,1016921,2022-02-25 13:22:27,2022-02-25 13:22:27
810,761,955,1021341,2022-02-25 13:22:27,2022-02-25 13:22:27
811,761,957,9021351,2022-02-25 13:22:27,2022-03-02 02:24:42
812,761,959,9013991,2022-02-25 13:22:27,2022-02-25 13:22:27
813,761,961,9021481,2022-02-25 13:22:27,2022-02-25 13:22:27
814,761,963,1013481,2022-02-25 13:22:27,2022-02-25 13:22:27
815,761,965,1019971,2022-02-25 13:22:27,2022-02-25 13:22:27
816,761,967,9119991,2022-02-25 13:22:27,2022-02-25 13:22:27
817,761,969,1012611,2022-02-25 13:22:27,2022-02-25 13:22:27
818,761,971,1013911,2022-02-25 13:22:27,2022-02-25 13:22:27
819,761,973,1021361,2022-02-25 13:22:27,2022-02-25 13:22:27
820,761,975,1021371,2022-02-25 13:22:27,2022-02-25 13:22:27
821,761,977,1013811,2022-02-25 13:22:27,2022-02-25 13:22:27
822,761,979,1011591,2022-02-25 13:22:27,2022-02-25 13:22:27
823,761,981,1013881,2022-02-25 13:22:27,2022-02-25 13:22:27
824,761,983,9020341,2022-02-25 13:22:27,2022-02-25 13:22:27
825,761,985,1013941,2022-02-25 13:22:27,2022-02-25 13:22:27
826,761,987,1013541,2022-02-25 13:22:27,2022-02-25 13:22:27
827,761,989,9020311,2022-02-25 13:22:27,2022-02-25 13:22:27
828,761,991,1019911,2022-02-25 13:22:27,2022-02-25 13:22:27
829,761,993,1021431,2022-02-25 13:22:27,2022-02-25 13:22:27
830,761,995,1014951,2022-02-25 13:22:27,2022-02-25 13:22:27
831,761,997,1014961,2022-02-25 13:22:27,2022-02-25 13:22:27
832,761,999,9014971,2022-02-25 13:22:27,2022-02-25 13:22:27
833,768,1,9013561,2022-03-16 09:56:26,2022-03-16 09:56:26
834,768,15,9013571,2022-03-16 09:56:26,2022-03-16 09:56:26
835,768,25,9013581,2022-03-16 09:56:26,2022-03-16 09:56:26
836,775,1,80011811,2022-03-30 10:25:26,2022-04-07 06:00:39
837,775,15,9011801,2022-03-30 10:25:26,2022-04-07 06:00:39
841,789,1,9014921,2022-04-13 10:18:48,2022-05-09 01:59:59
842,789,4,9014931,2022-04-13 10:18:48,2022-04-13 10:18:48
843,789,7,9114941,2022-04-13 10:18:48,2022-05-09 01:59:59
844,796,1,9012021,2022-05-25 12:01:32,2022-05-25 12:01:32
845,796,15,9012031,2022-05-25 12:01:32,2022-05-25 12:01:32
846,803,1,9012751,2022-06-10 01:28:37,2022-06-10 01:28:37
847,803,8,9012761,2022-06-10 01:28:37,2022-06-10 01:28:37
848,803,16,9012731,2022-06-10 01:28:37,2022-06-10 01:28:37
849,803,23,9012741,2022-06-10 01:28:37,2022-06-10 01:28:37
850,810,1,9015601,2022-06-29 19:46:57,2022-06-29 19:46:57
851,810,4,9015611,2022-06-29 19:46:57,2022-06-29 19:46:57
852,810,7,9014081,2022-06-29 19:46:57,2022-06-29 19:46:57
853,817,1,1011121,2022-07-04 20:48:24,2022-07-04 20:48:24
854,817,4,9011131,2022-07-04 20:48:24,2022-07-04 20:48:24
855,817,7,9011141,2022-07-04 20:48:24,2022-07-04 20:48:24
856,824,1,9014121,2022-07-08 14:12:25,2022-07-08 14:12:25
