id,budokai_ranking_gift_set_id,description,item_type,item_id,quantity,card_exp_init
3216,135,ゼットソード[技] ×5,TrainingItem,901,5,0
3217,135,ゼットソード[知] ×5,TrainingItem,902,5,0
3218,135,ゼットソード[力] ×5,TrainingItem,903,5,0
3219,135,ゼットソード[体] ×5,TrainingItem,904,5,0
3220,135,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3221,135,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3222,135,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3223,135,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3224,135,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3225,136,【壊滅させる力】ターレス×10,Card,1005120,10,0
3226,136,【金】SSR確定ガシャチケット ×2,SpecialItem,4,2,0
3227,136,【金】少年編ガシャチケット ×8,SpecialItem,2,8,0
3228,136,【不思議な儀式】老界王神 ×8,Card,1003970,8,0
3229,136,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3230,136,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3231,136,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3232,136,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3233,136,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3234,136,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3235,136,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3236,136,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3237,136,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3238,136,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3239,136,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3240,136,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3241,136,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3242,136,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3243,136,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3244,136,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3245,136,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3246,136,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3247,136,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3248,136,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3249,136,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3250,136,ゼットソード[速] ×5,TrainingItem,900,5,0
3251,136,ゼットソード[技] ×5,TrainingItem,901,5,0
3252,136,ゼットソード[知] ×5,TrainingItem,902,5,0
3253,136,ゼットソード[力] ×5,TrainingItem,903,5,0
3254,136,ゼットソード[体] ×5,TrainingItem,904,5,0
3255,136,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3256,136,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3257,136,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3258,136,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3259,136,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3260,137,【壊滅させる力】ターレス×10,Card,1005120,10,0
3261,137,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3262,137,【金】少年編ガシャチケット ×6,SpecialItem,2,6,0
3263,137,【不思議な儀式】老界王神 ×6,Card,1003970,6,0
3264,137,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3265,137,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3266,137,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3267,137,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3268,137,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3269,137,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3270,137,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3271,137,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3272,137,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3273,137,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3274,137,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3275,137,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3276,137,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3277,137,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3278,137,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3279,137,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3280,137,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3281,137,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3282,137,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3283,137,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3284,137,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3285,137,ゼットソード[速] ×5,TrainingItem,900,5,0
3286,137,ゼットソード[技] ×5,TrainingItem,901,5,0
3287,137,ゼットソード[知] ×5,TrainingItem,902,5,0
3288,137,ゼットソード[力] ×5,TrainingItem,903,5,0
3289,137,ゼットソード[体] ×5,TrainingItem,904,5,0
3290,137,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3291,137,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3292,137,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3293,137,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3294,137,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3295,138,【壊滅させる力】ターレス ×10,Card,1005120,10,0
3296,138,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3297,138,【金】少年編ガシャチケット ×5,SpecialItem,2,5,0
3298,138,【不思議な儀式】老界王神 ×5,Card,1003970,5,0
3299,138,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3300,138,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3301,138,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3302,138,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3303,138,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3304,138,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3305,138,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3306,138,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3307,138,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3308,138,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3309,138,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3310,138,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3311,138,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3312,138,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3313,138,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3314,138,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3315,138,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3316,138,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3317,138,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3318,138,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3319,138,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3320,138,ゼットソード[速] ×5,TrainingItem,900,5,0
3321,138,ゼットソード[技] ×5,TrainingItem,901,5,0
3322,138,ゼットソード[知] ×5,TrainingItem,902,5,0
3323,138,ゼットソード[力] ×5,TrainingItem,903,5,0
3324,138,ゼットソード[体] ×5,TrainingItem,904,5,0
3325,138,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3326,138,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3327,138,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3328,138,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3329,138,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3330,139,【壊滅させる力】ターレス×7,Card,1005120,7,0
3331,139,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3332,139,【金】少年編ガシャチケット ×5,SpecialItem,2,5,0
3333,139,【不思議な儀式】老界王神 ×5,Card,1003970,5,0
3334,139,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3335,139,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3336,139,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3337,139,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3338,139,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3339,139,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3340,139,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3341,139,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3342,139,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3343,139,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3344,139,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3345,139,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3346,139,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3347,139,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3348,139,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3349,139,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3350,139,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3351,139,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3352,139,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3353,139,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3354,139,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3355,139,ゼットソード[速] ×5,TrainingItem,900,5,0
3356,139,ゼットソード[技] ×5,TrainingItem,901,5,0
3357,139,ゼットソード[知] ×5,TrainingItem,902,5,0
3358,139,ゼットソード[力] ×5,TrainingItem,903,5,0
3359,139,ゼットソード[体] ×5,TrainingItem,904,5,0
3360,139,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3361,139,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3362,139,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3363,139,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3364,139,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3365,140,【壊滅させる力】ターレス ×5,Card,1005120,5,0
3366,140,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3367,140,【金】少年編ガシャチケット ×5,SpecialItem,2,5,0
3368,140,【不思議な儀式】老界王神 ×4,Card,1003970,4,0
3369,140,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3370,140,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3371,140,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3372,140,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3373,140,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3374,140,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3375,140,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3376,140,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3377,140,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3378,140,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3379,140,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3380,140,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3381,140,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3382,140,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3383,140,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3384,140,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3385,140,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3386,140,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3387,140,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3388,140,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3389,140,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3390,140,ゼットソード[速] ×5,TrainingItem,900,5,0
3391,140,ゼットソード[技] ×5,TrainingItem,901,5,0
3392,140,ゼットソード[知] ×5,TrainingItem,902,5,0
3393,140,ゼットソード[力] ×5,TrainingItem,903,5,0
3394,140,ゼットソード[体] ×5,TrainingItem,904,5,0
3395,140,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3396,140,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3397,140,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3398,140,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3399,140,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3400,141,【壊滅させる力】ターレス×3,Card,1005120,3,0
3401,141,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3402,141,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3403,141,【不思議な儀式】老界王神 ×3,Card,1003970,3,0
3404,141,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3405,141,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3406,141,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3407,141,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3408,141,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3409,141,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3410,141,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3411,141,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3412,141,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3413,141,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3414,141,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3415,141,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3416,141,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3417,141,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3418,141,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3419,141,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3420,141,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3421,141,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3422,141,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3423,141,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3424,141,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3425,141,ゼットソード[速] ×5,TrainingItem,900,5,0
3426,141,ゼットソード[技] ×5,TrainingItem,901,5,0
3427,141,ゼットソード[知] ×5,TrainingItem,902,5,0
3428,141,ゼットソード[力] ×5,TrainingItem,903,5,0
3429,141,ゼットソード[体] ×5,TrainingItem,904,5,0
3430,141,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3431,141,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3432,141,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3433,141,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3434,141,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3435,142,【壊滅させる力】ターレス×2,Card,1005120,2,0
3436,142,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3437,142,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3438,142,【不思議な儀式】老界王神 ×3,Card,1003970,3,0
3439,142,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3440,142,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3441,142,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3442,142,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3443,142,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3444,142,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3445,142,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3446,142,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3447,142,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3448,142,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3449,142,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3450,142,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3451,142,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3452,142,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3453,142,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3454,142,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3455,142,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3456,142,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3457,142,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3458,142,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3459,142,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3460,142,ゼットソード[速] ×5,TrainingItem,900,5,0
3461,142,ゼットソード[技] ×5,TrainingItem,901,5,0
3462,142,ゼットソード[知] ×5,TrainingItem,902,5,0
3463,142,ゼットソード[力] ×5,TrainingItem,903,5,0
3464,142,ゼットソード[体] ×5,TrainingItem,904,5,0
3465,142,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3466,142,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3467,142,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3468,142,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3469,142,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3470,143,【壊滅させる力】ターレス×1,Card,1005120,1,0
3471,143,【金】SSR確定ガシャチケット ×1,SpecialItem,4,1,0
3472,143,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3473,143,【不思議な儀式】老界王神 ×2,Card,1003970,2,0
3474,143,【100万ゼニー】サタン像(金) ×3 など,Card,1002630,3,765122
3475,143,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3476,143,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3477,143,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3478,143,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3479,143,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3480,143,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3481,143,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3482,143,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3483,143,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3484,143,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3485,143,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3486,143,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3487,143,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3488,143,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3489,143,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3490,143,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3491,143,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3492,143,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3493,143,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3494,143,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3495,143,ゼットソード[速] ×5,TrainingItem,900,5,0
3496,143,ゼットソード[技] ×5,TrainingItem,901,5,0
3497,143,ゼットソード[知] ×5,TrainingItem,902,5,0
3498,143,ゼットソード[力] ×5,TrainingItem,903,5,0
3499,143,ゼットソード[体] ×5,TrainingItem,904,5,0
3500,143,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3501,143,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3502,143,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3503,143,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3504,143,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3505,144,【銀】SSR確定ガシャチケット ×3,SpecialItem,3,3,0
3506,144,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3507,144,【不思議な儀式】老界王神 ×2,Card,1003970,2,0
3508,144,【100万ゼニー】サタン像(金) ×3,Card,1002630,3,765122
3509,144,【覚醒メダル】全137個 など,AwakeningItem,20,1,0
3510,144,【覚醒メダル】東の界王神 ×1,AwakeningItem,19,1,0
3511,144,【覚醒メダル】北の界王 ×5,AwakeningItem,18,5,0
3512,144,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3513,144,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3514,144,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3515,144,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3516,144,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3517,144,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3518,144,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3519,144,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3520,144,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3521,144,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3522,144,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3523,144,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3524,144,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3525,144,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3526,144,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3527,144,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3528,144,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3529,144,ゼットソード[速] ×5,TrainingItem,900,5,0
3530,144,ゼットソード[技] ×5,TrainingItem,901,5,0
3531,144,ゼットソード[知] ×5,TrainingItem,902,5,0
3532,144,ゼットソード[力] ×5,TrainingItem,903,5,0
3533,144,ゼットソード[体] ×5,TrainingItem,904,5,0
3534,144,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3535,144,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3536,144,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3537,144,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3538,144,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3539,145,【銀】SSR確定ガシャチケット ×3,SpecialItem,3,3,0
3540,145,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3541,145,【不思議な儀式】老界王神 ×1,Card,1003970,1,0
3542,145,【100万ゼニー】サタン像(金) ×3,Card,1002630,3,765122
3543,145,【覚醒メダル】全135個 など,AwakeningItem,18,5,0
3544,145,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3545,145,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3546,145,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3547,145,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3548,145,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3549,145,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3550,145,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3551,145,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3552,145,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3553,145,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3554,145,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3555,145,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3556,145,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3557,145,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3558,145,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3559,145,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3560,145,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3561,145,ゼットソード[速] ×5,TrainingItem,900,5,0
3562,145,ゼットソード[技] ×5,TrainingItem,901,5,0
3563,145,ゼットソード[知] ×5,TrainingItem,902,5,0
3564,145,ゼットソード[力] ×5,TrainingItem,903,5,0
3565,145,ゼットソード[体] ×5,TrainingItem,904,5,0
3566,145,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3567,145,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3568,145,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3569,145,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3570,145,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3571,146,【銀】SSR確定ガシャチケット ×2,SpecialItem,3,2,0
3572,146,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3573,146,【不思議な儀式】老界王神 ×1,Card,1003970,1,0
3574,146,【50万ゼニー】サタン像(銀) ×3,Card,1002640,3,93879
3575,146,【覚醒メダル】全135個 など,AwakeningItem,18,5,0
3576,146,【覚醒メダル】東の界王 ×5,AwakeningItem,17,5,0
3577,146,【覚醒メダル】南の界王 ×5,AwakeningItem,16,5,0
3578,146,【覚醒メダル】西の界王 ×5,AwakeningItem,15,5,0
3579,146,【覚醒メダル】キビト ×5,AwakeningItem,14,5,0
3580,146,【覚醒メダル】カリン ×5,AwakeningItem,13,5,0
3581,146,【覚醒メダル】ビビディ ×5,AwakeningItem,12,5,0
3582,146,【覚醒メダル】バビディ  ×5,AwakeningItem,11,5,0
3583,146,【覚醒メダル】最長老 ×5,AwakeningItem,10,5,0
3584,146,【覚醒メダル】神様 ×5,AwakeningItem,9,5,0
3585,146,【覚醒メダル】孫悟飯(じいちゃん) ×5,AwakeningItem,8,5,0
3586,146,【覚醒メダル】武泰斗 ×5,AwakeningItem,7,5,0
3587,146,【覚醒メダル】亀仙人 ×5,AwakeningItem,6,5,0
3588,146,【覚醒メダル】鶴仙人 ×5,AwakeningItem,5,5,0
3589,146,【覚醒メダル】ミスター・ポポ ×5,AwakeningItem,4,5,0
3590,146,【覚醒メダル】ドクターゲロ  ×20,AwakeningItem,3,20,0
3591,146,【覚醒メダル】バブルス ×20,AwakeningItem,2,20,0
3592,146,【覚醒メダル】グレゴリー  ×20,AwakeningItem,1,20,0
3593,146,ゼットソード[速] ×5,TrainingItem,900,5,0
3594,146,ゼットソード[技] ×5,TrainingItem,901,5,0
3595,146,ゼットソード[知] ×5,TrainingItem,902,5,0
3596,146,ゼットソード[力] ×5,TrainingItem,903,5,0
3597,146,ゼットソード[体] ×5,TrainingItem,904,5,0
3598,146,オモリ(10t)[速] ×5,TrainingItem,800,5,0
3599,146,オモリ(10t)[技] ×5,TrainingItem,801,5,0
3600,146,オモリ(10t)[知] ×5,TrainingItem,802,5,0
3601,146,オモリ(10t)[力] ×5,TrainingItem,803,5,0
3602,146,オモリ(10t)[体] ×5,TrainingItem,804,5,0
3603,147,【銀】SSR確定ガシャチケット ×2,SpecialItem,3,2,0
3604,147,【金】少年編ガシャチケット ×3,SpecialItem,2,3,0
3605,147,【50万ゼニー】サタン像(銀) ×3,Card,1002640,3,93879
3606,147,【覚醒メダル】全110個,AwakeningItem,13,5,0
