id,card_id,category,filename,created_at,updated_at
968,1009050,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
969,1009051,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
970,1009051,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
971,1009030,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
972,1009030,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
973,1009031,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
974,1009031,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
975,9009030,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
976,9009030,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
977,9009031,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
978,9009031,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
979,1009060,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
980,1009060,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
981,1009061,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
982,1009061,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
983,1004520,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
984,1004520,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
985,1004521,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
986,1004521,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
987,1009670,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
988,1009670,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
989,1009671,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
990,1009671,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
991,1004240,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
992,1004240,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
993,1004241,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
994,1004241,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
995,1008880,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
996,1008880,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
997,1008880,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
998,1008880,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
999,1008881,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1000,1008881,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1001,1008881,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1002,1008881,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1003,9207080,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1004,9207080,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1005,9207081,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1006,9207081,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1007,9207020,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1008,9207020,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1009,9207021,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1010,9207021,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1011,1009520,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1012,1009520,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1013,1009521,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1014,1009521,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1015,1008960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1016,1008960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1017,1008961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1018,1008961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1019,9008960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1020,9008960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1021,9008961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1022,9008961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1023,9009800,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1024,9009800,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1025,9009801,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1026,9009801,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1027,9008460,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1028,9008460,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1029,9008460,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1030,9008460,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1031,9008461,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1032,9008461,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1033,9008461,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1034,9008461,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1035,9008470,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1036,9008470,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1037,9008470,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1038,9008470,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1039,9008471,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1040,9008471,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1041,9008471,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1042,9008471,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1043,1008490,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1044,1008490,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1045,1008490,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1046,1008490,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1047,1008491,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1048,1008491,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1049,1008491,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1050,1008491,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1051,1008480,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1052,1008480,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1053,1008481,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1054,1008481,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1055,1009870,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1056,1009870,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1057,1009871,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1058,1009871,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1059,4008290,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1060,4008290,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1061,4008291,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1062,4008291,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1063,4006520,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1064,4006520,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1065,4006521,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1066,4006521,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1067,9010080,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1068,9010080,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1069,9010081,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1070,9010081,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1071,1010100,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1072,1010100,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1073,1010100,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1074,1010100,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1075,1010101,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1076,1010101,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1077,1010101,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1078,1010101,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1079,1010090,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1080,1010090,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1081,1010091,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1082,1010091,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1083,1010120,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1084,1010120,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1085,1010120,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1086,1010120,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1087,1010121,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1088,1010121,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1089,1010121,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1090,1010121,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1091,1004100,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1092,1004100,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1093,1004100,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1094,1004100,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1095,1004101,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1096,1004101,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1097,1004101,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1098,1004101,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1099,1009800,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1100,1009800,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1101,1009801,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1102,1009801,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1103,1010330,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1104,1010330,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1105,1010330,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1106,1010330,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1107,1010331,10002,ak1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1108,1010331,10002,ak1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1109,1010331,10004,bk1000,2024-07-30 02:05:12,2024-07-30 02:05:12
1110,1010331,10004,bk1001,2024-07-30 02:05:12,2024-07-30 02:05:12
1111,1000780,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1112,1000780,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1113,1000781,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1114,1000781,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1115,3000261,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1116,3000261,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1117,3000271,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1118,3000271,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1119,3000281,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1120,3000281,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1121,3000291,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1122,3000291,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1123,1010510,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1124,1010510,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1125,1010511,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1126,1010511,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1127,1010620,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1128,1010620,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1129,1010621,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1130,1010621,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1131,1010610,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1132,1010610,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1133,1010611,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1134,1010611,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1135,9002790,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1136,9002790,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1137,9002791,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1138,9002791,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1139,1010350,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1140,1010350,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1141,1010351,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1142,1010351,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1143,1010360,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1144,1010360,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1145,1010361,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1146,1010361,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1147,9010370,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1148,9010370,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1149,9010371,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1150,9010371,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1151,9010380,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1152,9010380,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1153,9010381,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1154,9010381,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1155,9010390,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1156,9010390,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1157,9010391,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1158,9010391,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1159,9010400,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1160,9010400,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1161,9010401,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1162,9010401,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1163,9008300,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1164,9008300,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1165,9008301,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1166,9008301,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1167,9008310,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1168,9008310,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1169,9008311,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1170,9008311,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1171,9008320,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1172,9008320,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1173,9008321,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1174,9008321,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1175,1010880,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1176,1010880,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1177,1010881,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1178,1010881,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1179,1010890,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1180,1010890,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1181,1010891,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1182,1010891,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1183,1010900,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1184,1010900,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1185,1010901,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1186,1010901,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1187,9011240,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1188,9011240,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1189,9011241,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1190,9011241,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1191,4008300,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1192,4008300,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1193,4008301,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1194,4008301,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1195,4008310,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1196,4008310,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1197,4008311,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1198,4008311,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1199,1010810,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1200,1010810,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1201,1010811,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1202,1010811,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1203,4008320,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1204,4008320,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1205,4008321,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1206,4008321,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1207,4008330,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1208,4008330,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1209,4008331,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1210,4008331,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1211,4008340,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1212,4008340,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1213,4008341,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1214,4008341,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1215,9006960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1216,9006960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1217,9006961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1218,9006961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1219,9106960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1220,9106960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1221,9106961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1222,9106961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1223,9206960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1224,9206960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1225,9206961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1226,9206961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1227,9306960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1228,9306960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1229,9306961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1230,9306961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1231,9406960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1232,9406960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1233,9406961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1234,9406961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1235,9007000,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1236,9007000,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1237,9007001,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1238,9007001,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1239,1011030,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1240,1011030,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1241,1011031,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1242,1011031,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1243,1011420,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1244,1011420,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1245,1011421,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1246,1011421,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1247,1011430,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1248,1011430,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1249,1011431,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1250,1011431,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1251,1011220,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1252,1011220,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1253,1011221,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1254,1011221,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1255,1011230,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1256,1011230,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1257,1011231,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1258,1011231,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1259,1011110,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1260,1011110,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1261,1011111,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1262,1011111,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1263,4011110,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1264,4011110,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1265,4011111,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1266,4011111,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1267,4011580,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1268,4011580,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1269,4011581,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1270,4011581,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1271,1011920,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1272,1011920,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1273,1011921,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1274,1011921,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1275,9011960,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1276,9011960,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1277,9011961,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1278,9011961,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1279,9000640,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1280,9000641,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1281,9100640,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1282,9100641,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1283,9200640,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1284,9200641,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1285,9300640,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1286,9300641,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1287,9400640,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1288,9400641,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1289,9001990,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1290,9001991,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1291,9101990,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1292,9101991,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1293,9201990,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1294,9201991,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1295,9301990,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1296,9301991,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1297,9401990,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1298,9401991,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1299,9002950,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1300,9002951,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1301,9102950,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1302,9102951,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1303,9202950,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1304,9202951,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1305,9302950,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1306,9302951,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1307,9402950,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1308,9402951,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1309,1012290,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1310,1012290,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1311,1012291,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1312,1012291,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1313,1012580,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1314,1012580,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1315,1012581,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1316,1012581,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1317,1012380,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1318,1012380,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1319,1012381,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1320,1012381,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1321,9012580,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1322,9012580,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1323,9012581,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1324,9012581,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1325,9012380,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1326,9012380,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1327,9012381,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1328,9012381,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1329,1006140,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1330,1006140,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1331,1006141,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1332,1006141,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1333,1006150,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1334,1006150,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1335,1006151,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1336,1006151,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
1337,1012410,20002,,2024-07-30 02:05:12,2024-07-30 02:05:12
1338,1012410,20004,,2024-07-30 02:05:12,2024-07-30 02:05:12
