id,type,category,chapter_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,event_image_path,banner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at,created_at,updated_at
205,Area::EventArea,2,,,ランチさんのトレジャーハント,,,,images/event/eve_header/quest_top_banner_204.png,images/event/eve_banner/quest_list_banner_204.png,images/home/myp_banner_event_204.png,1,1101,200566.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
206,Area::EventArea,2,,,ランチさんのトレジャーハント,,,,images/event/eve_header/quest_top_banner_204.png,images/event/eve_banner/quest_list_banner_204.png,images/home/myp_banner_event_204.png,1,1101,200566.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
207,Area::EventArea,2,,,ランチさんのトレジャーハント,,,,images/event/eve_header/quest_top_banner_204.png,images/event/eve_banner/quest_list_banner_204.png,images/home/myp_banner_event_204.png,1,1101,200566.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
208,Area::EventArea,2,,,ランチさんのトレジャーハント,,,,images/event/eve_header/quest_top_banner_204.png,images/event/eve_banner/quest_list_banner_204.png,images/home/myp_banner_event_204.png,1,1101,200566.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
209,Area::EventArea,6,,,賞金ガッポリ! サタンの武道会,,,,images/event/eve_header/quest_top_banner_209.png,images/event/eve_banner/quest_list_banner_131_3.png,images/home/myp_banner_event_131_30th.png,1,1110,200563.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
211,Area::EventArea,2,,,パンと悟飯と満月の怪物,,,,images/event/eve_header/quest_top_banner_211.png,images/event/eve_banner/quest_list_banner_211.png,images/home/myp_banner_event_211.png,1,1111,200585.0,1,2020-10-22 05:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
212,Area::EventArea,2,,,SDBH 暗黒帝国編,,,,images/event/eve_header/quest_top_banner_212_2.png,images/event/eve_banner/quest_list_banner_212_1.png,images/home/myp_banner_event_212_2.png,1,1105,200601.0,1,2021-11-25 08:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
213,Area::EventArea,4,,,魔人ブウのシェイプアップ修業,,,,images/event/eve_header/quest_top_banner_213.png,images/event/eve_banner/quest_list_banner_213.png,images/home/myp_banner_event_213.png,1,1100,200635.0,1,2021-01-29 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
214,Area::EventArea,4,,,一番くじコラボ！パンのひみつの冒険,,,,images/event/eve_header/quest_top_banner_214.png,images/event/eve_banner/quest_list_banner_214.png,images/home/myp_banner_event_214.png,1,1160,200636.0,1,2021-02-05 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
215,Area::EventArea,2,,,大復活で大混乱！？死者の大行進,,,,images/event/eve_header/quest_top_banner_215.png,images/event/eve_banner/quest_list_banner_215.png,images/home/myp_banner_event_215.png,1,1200,200658.0,1,2021-04-01 08:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
216,Area::EventArea,4,,,食前方丈！悟空のフードバトル,,,,images/event/eve_header/quest_top_banner_216.png,images/event/eve_banner/quest_list_banner_216.png,images/home/myp_banner_event_216.png,1,1200,200674.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
217,Area::EventArea,4,,,驚異のパワーアップ！最長老の導き,,,,images/event/eve_header/quest_top_banner_217.png,images/event/eve_banner/quest_list_banner_217.png,images/home/myp_banner_event_217.png,1,1290,200733.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
218,Area::EventArea,4,,,秘技！目覚める融合戦士,,,,images/event/eve_header/quest_top_banner_218.png,images/event/eve_banner/quest_list_banner_218_1.png,images/home/myp_banner_event_218.png,1,1100,200687.0,1,2021-06-30 08:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
219,Area::EventArea,4,,,ブルマの危険なおるすばん,,,,images/event/eve_header/quest_top_banner_219_B.png,images/event/eve_banner/quest_list_banner_219.png,images/home/myp_banner_event_219.png,1,1201,200732.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
221,Area::EventArea,2,,,飛び出せ宇宙へ！ナメック星への旅路,,,,images/event/eve_header/quest_top_banner_221.png,images/event/eve_banner/quest_list_banner_221.png,images/home/myp_banner_event_221.png,1,1200,200699.0,1,2021-08-19 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
222,Area::EventArea,4,,,勇気100倍！界王のもとに集結する戦士たち,,,,images/event/eve_header/quest_top_banner_222.png,images/event/eve_banner/quest_list_banner_222.png,images/home/myp_banner_event_222.png,1,1200,200728.0,0,2021-08-26 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
223,Area::EventArea,4,,,よく学びよく遊べ！亀仙流の猛修業,,,,images/event/eve_header/quest_top_banner_223_B.png,images/event/eve_banner/quest_list_banner_223.png,images/home/myp_banner_event_223.png,1,1201,200744.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
224,Area::EventArea,2,,,一触即発！？ふたりの人造人間,,,,images/event/eve_header/quest_top_banner_224.png,images/event/eve_banner/quest_list_banner_224.png,images/home/myp_banner_event_224.png,1,1111,200757.0,1,2021-10-26 05:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
225,Area::EventArea,5,,,解放せよ 潜在能力,,,,images/event/eve_header/quest_top_banner_225.png,images/event/eve_banner/quest_list_banner_225.png,,1,1030,200772.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
226,Area::EventArea,5,,,解放せよ 潜在能力,,,,images/event/eve_header/quest_top_banner_226.png,images/event/eve_banner/quest_list_banner_226.png,,1,1030,200773.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
227,Area::EventArea,5,,,解放せよ 潜在能力,,,,images/event/eve_header/quest_top_banner_227.png,images/event/eve_banner/quest_list_banner_227.png,,1,1030,200774.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
228,Area::EventArea,5,,,解放せよ 潜在能力,,,,images/event/eve_header/quest_top_banner_228.png,images/event/eve_banner/quest_list_banner_228.png,,1,1030,200775.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
229,Area::EventArea,5,,,解放せよ 潜在能力,,,,images/event/eve_header/quest_top_banner_229.png,images/event/eve_banner/quest_list_banner_229.png,,1,1030,200776.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
231,Area::EventArea,5,,,解放せよ 潜在能力,,,,images/event/eve_header/quest_top_banner_231.png,images/event/eve_banner/quest_list_banner_231.png,images/home/myp_banner_event_231.png,1,1030,200777.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
232,Area::EventArea,2,,,ドラゴンボールフュージョンズ~融合した世界~,,,,images/event/eve_header/quest_top_banner_232.png,images/event/eve_banner/quest_list_banner_232.png,images/home/myp_banner_event_232_R.png,1,1050,200799.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
233,Area::EventArea,4,,,高まる気迫！ライバル競演,,,,images/event/eve_header/quest_top_banner_233.png,images/event/eve_banner/quest_list_banner_233.png,images/home/myp_banner_event_233.png,1,1200,200823.0,0,2022-01-29 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
234,Area::EventArea,2,,,踊ってアタック！パラパラブラザーズ,,,,images/event/eve_header/quest_top_banner_234.png,images/event/eve_banner/quest_list_banner_234.png,images/home/myp_banner_event_234.png,1,1250,200872.0,1,2022-04-02 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
235,Area::EventArea,2,,,究極への軌跡〜悟飯とピッコロ〜,,,,images/event/eve_header/quest_top_banner_235_2.png,images/event/eve_banner/quest_list_banner_235.png,images/home/myp_banner_event_235.png,1,411,200916.0,1,2022-06-11 04:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
236,Area::EventArea,4,,,衝突する知恵と力,,,,images/event/eve_header/quest_top_banner_236.png,images/event/eve_banner/quest_list_banner_236.png,images/home/myp_banner_event_236.png,1,1270,200990.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
237,Area::EventArea,4,,,悟飯奮戦！希望の仙豆を守りぬけ,,,,images/event/eve_header/quest_top_banner_237.png,images/event/eve_banner/quest_list_banner_237.png,images/home/myp_banner_event_237.png,1,1270,200989.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
238,Area::EventArea,4,,,死力を尽くせ！迫り来る大軍団,,,,images/event/eve_header/quest_top_banner_238.png,images/event/eve_banner/quest_list_banner_238.png,images/home/myp_banner_event_238.png,1,1200,200991.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
239,Area::EventArea,2,,,ダーブラの天国奮闘記,,,,images/event/eve_header/quest_top_banner_239.png,images/event/eve_banner/quest_list_banner_239.png,images/home/myp_banner_event_239.png,1,1200,201040.0,1,2022-10-27 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
241,Area::EventArea,4,,,生きのびろ！猛烈サバイバル,,,,images/event/eve_header/quest_top_banner_241_2.png,images/event/eve_banner/quest_list_banner_241.png,images/home/myp_banner_event_241.png,1,1200,201011.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
242,Area::EventArea,2,,,SDBH 宇宙争乱編,,,,images/event/eve_header/quest_top_banner_242_nologo.png,images/event/eve_banner/quest_list_banner_242.png,images/home/myp_banner_event_242_nologo.png,1,1200,201057.0,1,2022-11-22 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
243,Area::EventArea,4,,,目覚めよ！期待のスーパールーキー,,,,images/event/eve_header/quest_top_banner_243_02.png,images/event/eve_banner/quest_list_banner_243.png,images/home/myp_banner_event_243_02.png,1,1320,201087.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
244,Area::EventArea,2,,,ドラゴンボールオープニングメドレー,,,,images/event/eve_header/quest_top_banner_244.png,images/event/eve_banner/quest_list_banner_244.png,images/home/myp_banner_event_244.png,1,1305,201137.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
245,Area::EventArea,6,,,大富豪!!サタンへの挑戦,,,,images/event/eve_header/quest_top_banner_116_1.png,images/event/eve_banner/quest_list_banner_116.png,images/home/myp_banner_event_116.png,1,920,201064.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
247,Area::EventArea,2,,,悟空と学べ！攻めと守りの猛特訓,,,,images/event/eve_header/quest_top_banner_247.png,images/event/eve_banner/quest_list_banner_247.png,images/home/myp_banner_event_247.png,1,1300,201116.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
248,Area::EventArea,4,,,ピラフの執念！？いでよ究極の神龍！,,,,images/event/eve_header/quest_top_banner_248.png,images/event/eve_banner/quest_list_banner_248_1.png,images/home/myp_banner_event_248.png,1,1280,201117.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
249,Area::EventArea,4,,,習得せよ！夢の必殺技！,,,,images/event/eve_header/quest_top_banner_249.png,images/event/eve_banner/quest_list_banner_249.png,images/home/myp_banner_event_249.png,1,1300,201129.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
251,Area::EventArea,2,,,束の間の休息〜戦士たちのリフレッシュ〜,,,,images/event/eve_header/quest_top_banner_251_B.png,images/event/eve_banner/quest_list_banner_251.png,images/home/myp_banner_event_251_B.png,1,1302,201130.0,1,2024-04-02 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
252,Area::EventArea,4,,,さらなる力を求めて！神レベルの猛特訓,,,,images/event/eve_header/quest_top_banner_199.png,images/event/eve_banner/quest_list_banner_199.png,images/home/myp_banner_event_199.png,1,1100,200490.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
253,Area::EventArea,6,,,天才ブルマの戦闘準備,,,,images/event/eve_header/quest_top_banner_253_1.png,images/event/eve_banner/quest_list_banner_253.png,images/home/myp_banner_event_253.png,1,930,201182.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
254,Area::EventArea,4,,,もっと強く!! 孫親子の超修業,,,,images/event/eve_header/quest_top_banner_254.png,images/event/eve_banner/quest_list_banner_802_R.png,images/home/myp_banner_event_802_R.png,1,1300,201195.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
255,Area::EventArea,2,,,レッツゴー！ステキな恋人さがし,,,,images/event/eve_header/quest_top_banner_150.png,images/event/eve_banner/quest_list_banner_150.png,images/home/myp_banner_event_150.png,1,1309,201202.0,0,2023-05-15 08:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
256,Area::EventArea,4,,,善と悪の行く末,,,,images/event/eve_header/quest_top_banner_256.png,images/event/eve_banner/quest_list_banner_256.png,images/home/myp_banner_event_256.png,1,1301,201308.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
257,Area::EventArea,4,,,希望の光を求めて,,,,images/event/eve_header/quest_top_banner_257.png,images/event/eve_banner/quest_list_banner_257.png,images/home/myp_banner_event_257.png,1,1310,201296.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
258,Area::EventArea,2,,,ドン・キアーの用心棒採用試験！,,,,images/event/eve_header/quest_top_banner_258.png,images/event/eve_banner/quest_list_banner_258.png,images/home/myp_banner_event_258.png,1,1310,201225.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
259,Area::EventArea,4,,,制止不能！歩く超破壊兵器,,,,images/event/eve_header/quest_top_banner_259.png,images/event/eve_banner/quest_list_banner_259.png,images/home/myp_banner_event_259.png,1,1300,201272.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
261,Area::EventArea,6,,,大富豪!!サタンへの挑戦,,,,images/event/eve_header/quest_top_banner_261.png,images/event/eve_banner/quest_list_banner_116.png,images/home/myp_banner_event_116.png,1,1260,201218.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
262,Area::EventArea,4,,,よく学びよく遊べ！亀仙流の猛修業,,,,images/event/eve_header/quest_top_banner_223_B.png,images/event/eve_banner/quest_list_banner_223.png,images/home/myp_banner_event_223.png,1,1300,201219.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
263,Area::EventArea,4,,,悲劇を断て！未来戦士の超修業,,,,images/event/eve_header/quest_top_banner_263.png,images/event/eve_banner/quest_list_banner_263.png,images/home/myp_banner_event_263.png,1,1300,201295.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
264,Area::EventArea,2,,,華麗に欺け!?カメハウス攻防戦,,,,images/event/eve_header/quest_top_banner_264.png,images/event/eve_banner/quest_list_banner_264.png,images/home/myp_banner_event_264.png,1,1309,201325.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
265,Area::EventArea,4,,,紡がれた希望,,,,images/event/eve_header/quest_top_banner_265.png,images/event/eve_banner/quest_list_banner_265.png,images/home/myp_banner_event_265.png,1,1310,201328.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
266,Area::EventArea,2,,,SDBH 宇宙創成編,,,,images/event/eve_header/quest_top_banner_266_nologo.png,images/event/eve_banner/quest_list_banner_266.png,images/home/myp_banner_event_266_nologo.png,1,1309,201376.0,1,2023-11-22 06:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
267,Area::EventArea,4,,,完成させろ！希望の必殺技,,,,images/event/eve_header/quest_top_banner_267.png,images/event/eve_banner/quest_list_banner_267.png,images/home/myp_banner_event_267.png,1,1310,201337.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
268,Area::EventArea,2,,,SDBHのカリスマからの要請,,,,images/event/eve_header/quest_top_banner_268_1.png,images/event/eve_banner/quest_list_banner_268.png,images/home/myp_banner_event_268_1.png,1,1310,201377.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
269,Area::EventArea,2,,,がんばれ！明日のスーパーヒーロー！,,,,images/event/eve_header/quest_top_banner_269.png,images/event/eve_banner/quest_list_banner_269.png,images/home/myp_banner_event_269.png,1,1309,201465.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
270,Area::EventArea,4,,,スーパーヒーローの新たなる決意,,,,images/event/eve_header/quest_top_banner_270.png,images/event/eve_banner/quest_list_banner_270.png,images/home/myp_banner_event_270.png,1,1360,201484.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
271,Area::EventArea,4,,,過酷な生存競争！小惑星バンパ,,,,images/event/eve_header/quest_top_banner_271.png,images/event/eve_banner/quest_list_banner_271.png,images/home/myp_banner_event_271.png,1,1310,201446.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
272,Area::EventArea,4,,,激アツ！サイヤ人バトル,,,,images/event/eve_header/quest_top_banner_272.png,images/event/eve_banner/quest_list_banner_272.png,images/home/myp_banner_event_272.png,1,1350,201463.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
273,Area::EventArea,2,,,救世主ミスター・サタン栄光の記録,,,,images/event/eve_header/quest_top_banner_273.png,images/event/eve_banner/quest_list_banner_273.png,images/home/myp_banner_event_273.png,1,1503,201527.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
274,Area::EventArea,6,,,さらなる力を求めて！神レベルの猛特訓,,,,images/event/eve_header/quest_top_banner_274.png,images/event/eve_banner/quest_list_banner_274.png,images/home/myp_banner_event_274.png,1,990,201492.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
275,Area::EventArea,1,,,歴戦の猛者！バーダックチーム,,,,images/event/eve_header/quest_top_banner_275.png,images/event/eve_banner/quest_list_banner_275.png,images/home/myp_banner_event_275.png,1,1010,201494.0,1,2024-03-05 08:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
276,Area::EventArea,1,,,ギニュー特戦隊のスペシャルトレーニング,,,,images/event/eve_header/quest_top_banner_276.png,images/event/eve_banner/quest_list_banner_276.png,images/home/myp_banner_event_276.png,1,1000,201493.0,1,2024-03-05 08:00:00,2024-07-30 02:05:01,2024-07-30 02:05:01
301,Area::EventArea,7,,,謎の異星人戦士,,1.0,,images/event/eve_header/quest_top_banner_301.png,images/event/eve_banner/quest_list_banner_301.png,,0,0,,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
302,Area::EventArea,7,,,戦闘民族サイヤ人,,1.0,,images/event/eve_header/quest_top_banner_302_2.png,images/event/eve_banner/quest_list_banner_302.png,,0,0,,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
303,Area::EventArea,7,,,たったひとりの最終決戦,,,,images/event/eve_header/quest_top_banner_303_5.png,images/event/eve_banner/quest_list_banner_303_2.png,,0,0,200003.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
304,Area::EventArea,2,,,復活へのカウントダウン,,1.0,,images/event/eve_header/quest_top_banner_304_B.png,images/event/eve_banner/quest_list_banner_304.png,images/home/myp_banner_event_304_B_3.png,0,0,200051.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
305,Area::EventArea,7,,,復活の「F」,,,,images/event/eve_header/quest_top_banner_305_A_3.png,images/event/eve_banner/quest_list_banner_305_2.png,images/home/myp_banner_event_305_A.png,0,218,200052.0,0,,2024-07-30 02:05:01,2024-07-30 02:05:01
306,Area::EventArea,7,,,銀河ギリギリ!! ぶっちぎりの凄い奴,,,,images/event/eve_header/quest_top_banner_306_B.png,images/event/eve_banner/quest_list_banner_306.png,images/home/myp_banner_event_306.png,0,0,200005.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
307,Area::EventArea,7,,,とびっきりの最強対最強,,,,images/event/eve_header/quest_top_banner_307.png,images/event/eve_banner/quest_list_banner_307.png,images/home/myp_banner_event_307.png,0,0,200013.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
308,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_308_2.png,images/event/eve_banner/quest_list_banner_308_2.png,,0,0,200043.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
309,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_309_2.png,images/event/eve_banner/quest_list_banner_309_2.png,,0,0,200043.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
310,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_310_2.png,images/event/eve_banner/quest_list_banner_310_2.png,,0,0,200043.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
311,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_311_2.png,images/event/eve_banner/quest_list_banner_311_2.png,,0,0,200043.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
312,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_312_2.png,images/event/eve_banner/quest_list_banner_312_2.png,,0,0,200043.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
313,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_313_2.png,images/event/eve_banner/quest_list_banner_313_2.png,,0,0,200043.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
314,Area::EventArea,7,,,神と神,,,,images/event/eve_header/quest_top_banner_314_3.png,images/event/eve_banner/quest_list_banner_314_5.png,images/home/myp_banner_event_314_3.png,0,0,200017.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
315,Area::EventArea,7,,,地球まるごと超決戦,,,,images/event/eve_header/quest_top_banner_315_4.png,images/event/eve_banner/quest_list_banner_315_4.png,images/home/myp_banner_event_315_4.png,0,205,200022.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
316,Area::EventArea,2,,,トレクルコラボ,,,,images/event/eve_header/quest_top_banner_316_1.png,images/event/eve_banner/quest_list_banner_316.png,images/home/myp_banner_event_317.png,0,0,200034.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
317,Area::EventArea,2,,,トレクルコラボ,,,,images/event/eve_header/quest_top_banner_317.png,images/event/eve_banner/quest_list_banner_317.png,images/home/myp_banner_event_317.png,0,0,200036.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
318,Area::EventArea,7,,,激突!!100億パワーの戦士たち,,,,images/event/eve_header/quest_top_banner_318_bf7f.png,images/event/eve_banner/quest_list_banner_318_bf7f.png,images/home/myp_banner_event_318.png,0,0,200046.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
319,Area::EventArea,8,,,ヒーロー絶滅計画,,,,images/event/eve_header/quest_top_banner_319_5.png,images/event/eve_banner/quest_list_banner_319_2.png,images/home/myp_banner_event_319_5.png,1,414,200061.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
320,Area::EventArea,8,,,修羅の逆襲,,,,images/event/eve_header/quest_top_banner_320_7.png,images/event/eve_banner/quest_list_banner_320.png,images/home/myp_banner_event_320_7.png,1,413,200087.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
321,Area::EventArea,7,,,絶望への反抗!!,,,,images/event/eve_header/quest_top_banner_321_2.png,images/event/eve_banner/quest_list_banner_321.png,images/home/myp_banner_event_321_new.png,0,0,200098.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
322,Area::EventArea,7,,,ドラゴンボールGT ~究極のDB編~,,,,images/event/eve_header/quest_top_banner_322_2.png,images/event/eve_banner/quest_list_banner_322.png,images/home/myp_banner_event_322_2.png,0,340,200105.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
323,Area::EventArea,7,,,襲い来る脅威！戦闘民族サイヤ人,,,,images/event/eve_header/quest_top_banner_323_3.png,images/event/eve_banner/quest_list_banner_323.png,images/home/myp_banner_event_323.png,0,260,200112.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
324,Area::EventArea,7,,,ドラゴンボールGT ~復讐鬼ベビー編~,,,,images/event/eve_header/quest_top_banner_324_2.png,images/event/eve_banner/quest_list_banner_324.png,images/home/myp_banner_event_324_2.png,0,344,200116.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
325,Area::EventArea,7,,,ドラゴンボール超 ~破壊神シャンパ編~,,,,images/event/eve_header/quest_top_banner_325.png,images/event/eve_banner/quest_list_banner_325.png,images/home/myp_banner_event_325.png,1,360,200137.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
326,Area::EventArea,7,,,うちやぶれ!!伝説の超サイヤ人,,,,images/event/eve_header/quest_top_banner_326.png,images/event/eve_banner/quest_list_banner_326.png,images/home/myp_banner_event_326.png,0,0,200159.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
327,Area::EventArea,2,,,キーン！ペンギン村の大冒険,,,,images/event/eve_header/quest_top_banner_327.png,images/event/eve_banner/quest_list_banner_327.png,images/home/myp_banner_event_327.png,1,400,200158.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
328,Area::EventArea,7,,,ドラゴンボール超 ~“未来”トランクス編~,,,,images/event/eve_header/quest_top_banner_328_D.png,images/event/eve_banner/quest_list_banner_328.png,images/home/myp_banner_event_328.png,1,368,200172.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
329,Area::EventArea,8,,,奇奇怪怪　ウサギ団あらわる！,,,,images/event/eve_header/quest_top_banner_329.png,images/event/eve_banner/quest_list_banner_329.png,images/home/myp_banner_event_329.png,1,411,200180.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
330,Area::EventArea,7,,,ドラゴンボールGT ~復讐鬼ベビー 完結編~,,,,images/event/eve_header/quest_top_banner_330.png,images/event/eve_banner/quest_list_banner_330.png,images/home/myp_banner_event_330.png,1,346,200195.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
331,Area::EventArea,7,,,とびだせ!! 正義のヒーロー,,,,images/event/eve_header/quest_top_banner_331_1.png,images/event/eve_banner/quest_list_banner_331.png,images/home/myp_banner_event_331.png,0,0,200197.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
332,Area::EventArea,7,,,悟空外伝！勇気の証しは四星球,,,,images/event/eve_header/quest_top_banner_332.png,images/event/eve_banner/quest_list_banner_332.png,images/home/myp_banner_event_332.png,1,358,200208.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
333,Area::EventArea,7,,,超戦士撃破!!勝つのはオレだ,,,,images/event/eve_header/quest_top_banner_333_1.png,images/event/eve_banner/quest_list_banner_333.png,images/home/myp_banner_event_333.png,1,213,200211.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
334,Area::EventArea,7,,,オッス!帰ってきた孫悟空と仲間たち!!,,,,images/event/eve_header/quest_top_banner_334_2.png,images/event/eve_banner/quest_list_banner_334_1.png,images/home/myp_banner_event_334.png,1,224,200232.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
335,Area::EventArea,7,,,ドラゴンボール超 宇宙サバイバル編,,,,images/event/eve_header/quest_top_banner_335_3.png,images/event/eve_banner/quest_list_banner_335A.png,images/home/myp_banner_event_335_3.png,1,380,200235.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
336,Area::EventArea,7,,,下級戦士ラディッツの意地,,,,images/event/eve_header/quest_top_banner_336.png,images/event/eve_banner/quest_list_banner_336.png,images/home/myp_banner_event_336.png,1,222,200243.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
337,Area::EventArea,7,,,不屈の戦士 ベジータ,,,,images/event/eve_header/quest_top_banner_337.png,images/event/eve_banner/quest_list_banner_337.png,images/home/myp_banner_event_337.png,1,226,200246.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
338,Area::EventArea,7,,,龍拳爆発!!悟空がやらねば誰がやる,,,,images/event/eve_header/quest_top_banner_338_1.png,images/event/eve_banner/quest_list_banner_338.png,images/home/myp_banner_event_338_1.png,0,215,200253.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
339,Area::EventArea,7,,,大激闘!!ナメック星,,,,images/event/eve_header/quest_top_banner_339.png,images/event/eve_banner/quest_list_banner_339.png,images/home/myp_banner_event_339.png,0,280,200264.0,1,,2024-07-30 02:05:01,2024-07-30 02:05:01
