id,card_id,card_category_id,num
1022651011,1022651,84,11
1022660001,1022660,72,1
1022660002,1022660,5,2
1022660003,1022660,35,3
1022660004,1022660,79,4
1022660005,1022660,87,5
1022660006,1022660,89,6
1022661001,1022661,72,1
1022661002,1022661,5,2
1022661003,1022661,35,3
1022661004,1022661,79,4
1022661005,1022661,87,5
1022661006,1022661,89,6
1022670001,1022670,6,1
1022670002,1022670,8,2
1022670003,1022670,35,3
1022670004,1022670,40,4
1022670005,1022670,62,5
1022670006,1022670,56,6
1022671001,1022671,6,1
1022671002,1022671,8,2
1022671003,1022671,35,3
1022671004,1022671,40,4
1022671005,1022671,62,5
1022671006,1022671,56,6
1022680001,1022680,6,1
1022680002,1022680,8,2
1022680003,1022680,35,3
1022680004,1022680,40,4
1022680005,1022680,62,5
1022680006,1022680,56,6
1022681001,1022681,6,1
1022681002,1022681,8,2
1022681003,1022681,35,3
1022681004,1022681,40,4
1022681005,1022681,62,5
1022681006,1022681,56,6
1022690001,1022690,38,1
1022690002,1022690,21,2
1022690003,1022690,23,3
1022690004,1022690,26,4
1022690005,1022690,32,5
1022690006,1022690,43,6
1022690007,1022690,59,7
1022690008,1022690,78,8
1022690009,1022690,80,9
1022690010,1022690,82,10
1022691001,1022691,38,1
1022691002,1022691,21,2
1022691003,1022691,23,3
1022691004,1022691,26,4
1022691005,1022691,32,5
1022691006,1022691,43,6
1022691007,1022691,59,7
1022691008,1022691,78,8
1022691009,1022691,80,9
1022691010,1022691,82,10
1022700001,1022700,38,1
1022700002,1022700,21,2
1022700003,1022700,23,3
1022700004,1022700,26,4
1022700005,1022700,32,5
1022700006,1022700,43,6
1022700007,1022700,59,7
1022700008,1022700,78,8
1022700009,1022700,80,9
1022700010,1022700,82,10
1022701001,1022701,38,1
1022701002,1022701,21,2
1022701003,1022701,23,3
1022701004,1022701,26,4
1022701005,1022701,32,5
1022701006,1022701,43,6
1022701007,1022701,59,7
1022701008,1022701,78,8
1022701009,1022701,80,9
1022701010,1022701,82,10
1022710001,1022710,4,1
1022710002,1022710,6,2
1022710003,1022710,91,3
1022711001,1022711,4,1
1022711002,1022711,6,2
1022711003,1022711,91,3
1022720001,1022720,4,1
1022720002,1022720,6,2
1022720003,1022720,91,3
1022721001,1022721,4,1
1022721002,1022721,6,2
1022721003,1022721,91,3
1022730001,1022730,78,1
1022730002,1022730,14,2
1022730003,1022730,20,3
1022730004,1022730,23,4
1022730005,1022730,24,5
1022730006,1022730,41,6
1022730007,1022730,46,7
1022730008,1022730,47,8
1022730009,1022730,50,9
1022730010,1022730,62,10
1022730011,1022730,68,11
1022730012,1022730,69,12
1022730013,1022730,83,13
1022731001,1022731,78,1
1022731002,1022731,14,2
1022731003,1022731,20,3
1022731004,1022731,23,4
1022731005,1022731,24,5
1022731006,1022731,41,6
1022731007,1022731,46,7
1022731008,1022731,47,8
1022731009,1022731,50,9
1022731010,1022731,62,10
1022731011,1022731,68,11
1022731012,1022731,69,12
1022731013,1022731,83,13
1022740001,1022740,78,1
1022740002,1022740,14,2
1022740003,1022740,20,3
1022740004,1022740,23,4
1022740005,1022740,24,5
1022740006,1022740,41,6
1022740007,1022740,46,7
1022740008,1022740,47,8
1022740009,1022740,50,9
1022740010,1022740,62,10
1022740011,1022740,68,11
1022740012,1022740,69,12
1022740013,1022740,83,13
1022741001,1022741,78,1
1022741002,1022741,14,2
1022741003,1022741,20,3
1022741004,1022741,23,4
1022741005,1022741,24,5
1022741006,1022741,41,6
1022741007,1022741,46,7
1022741008,1022741,47,8
1022741009,1022741,50,9
1022741010,1022741,62,10
1022741011,1022741,68,11
1022741012,1022741,69,12
1022741013,1022741,83,13
1022750001,1022750,78,1
1022750002,1022750,14,2
1022750003,1022750,20,3
1022750004,1022750,23,4
1022750005,1022750,24,5
1022750006,1022750,41,6
1022750007,1022750,46,7
1022750008,1022750,47,8
1022750009,1022750,50,9
1022750010,1022750,62,10
1022750011,1022750,68,11
1022750012,1022750,69,12
1022750013,1022750,83,13
1022751001,1022751,78,1
1022751002,1022751,14,2
1022751003,1022751,20,3
1022751004,1022751,23,4
1022751005,1022751,24,5
1022751006,1022751,41,6
1022751007,1022751,46,7
1022751008,1022751,47,8
1022751009,1022751,50,9
1022751010,1022751,62,10
1022751011,1022751,68,11
1022751012,1022751,69,12
1022751013,1022751,83,13
1022760001,1022760,17,1
1022760002,1022760,11,2
1022760003,1022760,30,3
1022760004,1022760,39,4
1022760005,1022760,65,5
1022760006,1022760,79,6
1022760007,1022760,86,7
1022760008,1022760,87,8
1022760009,1022760,89,9
1022761001,1022761,17,1
1022761002,1022761,11,2
1022761003,1022761,30,3
1022761004,1022761,39,4
1022761005,1022761,65,5
1022761006,1022761,79,6
1022761007,1022761,86,7
1022761008,1022761,87,8
1022761009,1022761,89,9
1022770001,1022770,17,1
1022770002,1022770,11,2
1022770003,1022770,30,3
1022770004,1022770,39,4
1022770005,1022770,65,5
1022770006,1022770,20,6
1022770007,1022770,79,7
1022770008,1022770,86,8
1022770009,1022770,87,9
1022770010,1022770,89,10
1022770011,1022770,90,11
1022771001,1022771,17,1
1022771002,1022771,11,2
1022771003,1022771,30,3
1022771004,1022771,39,4
1022771005,1022771,65,5
1022771006,1022771,20,6
1022771007,1022771,79,7
1022771008,1022771,86,8
1022771009,1022771,87,9
1022771010,1022771,89,10
1022771011,1022771,90,11
1022780001,1022780,17,1
1022780002,1022780,11,2
1022780003,1022780,30,3
1022780004,1022780,39,4
1022780005,1022780,65,5
1022780006,1022780,20,6
1022780007,1022780,79,7
1022780008,1022780,80,8
1022780009,1022780,86,9
1022780010,1022780,87,10
1022780011,1022780,89,11
1022780012,1022780,90,12
1022781001,1022781,17,1
1022781002,1022781,11,2
1022781003,1022781,30,3
1022781004,1022781,39,4
1022781005,1022781,65,5
1022781006,1022781,20,6
1022781007,1022781,79,7
1022781008,1022781,80,8
1022781009,1022781,86,9
1022781010,1022781,87,10
1022781011,1022781,89,11
1022781012,1022781,90,12
1022790001,1022790,5,1
1022790002,1022790,30,2
1022790003,1022790,33,3
1022790004,1022790,47,4
1022790005,1022790,86,5
1022790006,1022790,87,6
1022790007,1022790,89,7
1022791001,1022791,5,1
1022791002,1022791,30,2
1022791003,1022791,33,3
1022791004,1022791,47,4
1022791005,1022791,86,5
1022791006,1022791,87,6
1022791007,1022791,89,7
1022800001,1022800,5,1
1022800002,1022800,30,2
1022800003,1022800,33,3
1022800004,1022800,47,4
1022800005,1022800,86,5
1022800006,1022800,87,6
1022800007,1022800,89,7
1022801001,1022801,5,1
1022801002,1022801,30,2
1022801003,1022801,33,3
1022801004,1022801,47,4
1022801005,1022801,86,5
1022801006,1022801,87,6
1022801007,1022801,89,7
1022810001,1022810,5,1
1022810002,1022810,30,2
1022810003,1022810,33,3
1022810004,1022810,47,4
1022810005,1022810,86,5
1022810006,1022810,87,6
1022810007,1022810,89,7
1022811001,1022811,5,1
1022811002,1022811,30,2
1022811003,1022811,33,3
1022811004,1022811,47,4
1022811005,1022811,86,5
1022811006,1022811,87,6
1022811007,1022811,89,7
1022820001,1022820,79,1
1022820002,1022820,54,2
1022820003,1022820,4,3
1022820004,1022820,6,4
1022820005,1022820,17,5
1022820006,1022820,27,6
1022820007,1022820,28,7
1022820008,1022820,91,8
1022820009,1022820,92,9
1022821001,1022821,79,1
1022821002,1022821,54,2
1022821003,1022821,4,3
1022821004,1022821,6,4
1022821005,1022821,17,5
1022821006,1022821,27,6
1022821007,1022821,28,7
1022821008,1022821,91,8
1022821009,1022821,92,9
1022830001,1022830,79,1
1022830002,1022830,54,2
1022830003,1022830,4,3
1022830004,1022830,6,4
1022830005,1022830,10,5
1022830006,1022830,17,6
1022830007,1022830,20,7
1022830008,1022830,27,8
1022830009,1022830,28,9
1022830010,1022830,45,10
1022830011,1022830,46,11
1022830012,1022830,75,12
1022830013,1022830,80,13
1022830014,1022830,85,14
1022830015,1022830,84,15
1022830016,1022830,91,16
1022830017,1022830,92,17
1022831001,1022831,79,1
1022831002,1022831,54,2
1022831003,1022831,4,3
1022831004,1022831,6,4
1022831005,1022831,10,5
1022831006,1022831,17,6
1022831007,1022831,20,7
1022831008,1022831,27,8
1022831009,1022831,28,9
1022831010,1022831,45,10
1022831011,1022831,46,11
1022831012,1022831,75,12
1022831013,1022831,80,13
1022831014,1022831,85,14
1022831015,1022831,84,15
1022831016,1022831,91,16
1022831017,1022831,92,17
1022850001,1022850,6,1
1022850002,1022850,17,2
1022850003,1022850,27,3
1022850004,1022850,40,4
1022850005,1022850,70,5
1022850006,1022850,91,6
1022851001,1022851,6,1
1022851002,1022851,17,2
1022851003,1022851,27,3
1022851004,1022851,40,4
1022851005,1022851,70,5
1022851006,1022851,91,6
1022860001,1022860,6,1
1022860002,1022860,17,2
1022860003,1022860,27,3
1022860004,1022860,36,4
1022860005,1022860,40,5
1022860006,1022860,70,6
1022860007,1022860,91,7
1022861001,1022861,6,1
1022861002,1022861,17,2
1022861003,1022861,27,3
1022861004,1022861,36,4
1022861005,1022861,40,5
1022861006,1022861,70,6
1022861007,1022861,91,7
1022870001,1022870,14,1
1022870002,1022870,25,2
1022870003,1022870,65,3
1022870004,1022870,58,4
1022870005,1022870,51,5
1022870006,1022870,54,6
1022870007,1022870,79,7
1022870008,1022870,89,8
1022871001,1022871,14,1
1022871002,1022871,25,2
1022871003,1022871,65,3
1022871004,1022871,58,4
1022871005,1022871,51,5
1022871006,1022871,54,6
1022871007,1022871,79,7
1022871008,1022871,89,8
1022880001,1022880,14,1
1022880002,1022880,25,2
1022880003,1022880,65,3
1022880004,1022880,58,4
1022880005,1022880,51,5
1022880006,1022880,54,6
1022880007,1022880,79,7
1022880008,1022880,89,8
1022881001,1022881,14,1
1022881002,1022881,25,2
1022881003,1022881,65,3
1022881004,1022881,58,4
1022881005,1022881,51,5
1022881006,1022881,54,6
1022881007,1022881,79,7
1022881008,1022881,89,8
1022920001,1022920,54,1
1022920002,1022920,14,2
1022920003,1022920,25,3
1022920004,1022920,28,4
1022920005,1022920,89,5
1022921001,1022921,54,1
1022921002,1022921,14,2
1022921003,1022921,25,3
1022921004,1022921,28,4
1022921005,1022921,89,5
1022930001,1022930,54,1
1022930002,1022930,14,2
1022930003,1022930,25,3
1022930004,1022930,28,4
1022930005,1022930,89,5
1022931001,1022931,54,1
1022931002,1022931,14,2
1022931003,1022931,25,3
1022931004,1022931,28,4
1022931005,1022931,89,5
1022940001,1022940,54,1
1022940002,1022940,14,2
1022940003,1022940,25,3
1022940004,1022940,28,4
1022940005,1022940,39,5
1022940006,1022940,89,6
1022941001,1022941,54,1
1022941002,1022941,14,2
1022941003,1022941,25,3
1022941004,1022941,28,4
1022941005,1022941,39,5
1022941006,1022941,89,6
1022960001,1022960,17,1
1022960002,1022960,30,2
1022960003,1022960,36,3
1022960004,1022960,39,4
1022960005,1022960,65,5
1022960006,1022960,79,6
1022960007,1022960,87,7
1022960008,1022960,89,8
1022961001,1022961,17,1
1022961002,1022961,30,2
1022961003,1022961,36,3
1022961004,1022961,39,4
1022961005,1022961,65,5
1022961006,1022961,79,6
1022961007,1022961,87,7
1022961008,1022961,89,8
1022970001,1022970,62,1
1022970002,1022970,11,2
1022970003,1022970,17,3
1022970004,1022970,30,4
1022970005,1022970,49,5
1022970006,1022970,55,6
1022970007,1022970,71,7
1022970008,1022970,81,8
1022970009,1022970,87,9
1022971001,1022971,62,1
1022971002,1022971,11,2
1022971003,1022971,17,3
1022971004,1022971,30,4
1022971005,1022971,49,5
1022971006,1022971,55,6
1022971007,1022971,71,7
1022971008,1022971,81,8
1022971009,1022971,87,9
1022980001,1022980,62,1
1022980002,1022980,23,2
1022980003,1022980,24,3
1022980004,1022980,41,4
1022980005,1022980,50,5
1022980006,1022980,68,6
1022980007,1022980,69,7
1022981001,1022981,62,1
1022981002,1022981,23,2
1022981003,1022981,24,3
1022981004,1022981,41,4
1022981005,1022981,50,5
1022981006,1022981,68,6
1022981007,1022981,69,7
1022990001,1022990,14,1
1022990002,1022990,25,2
1022990003,1022990,41,3
1022990004,1022990,62,4
1022991001,1022991,14,1
1022991002,1022991,25,2
1022991003,1022991,41,3
1022991004,1022991,62,4
1023000001,1023000,14,1
1023000002,1023000,25,2
1023000003,1023000,41,3
1023000004,1023000,62,4
1023000005,1023000,28,5
1023001001,1023001,14,1
1023001002,1023001,25,2
1023001003,1023001,41,3
1023001004,1023001,62,4
1023001005,1023001,28,5
1023020001,1023020,14,1
1023020002,1023020,17,2
1023020003,1023020,25,3
1023020004,1023020,31,4
1023020005,1023020,50,5
1023020006,1023020,68,6
1023020007,1023020,69,7
1023021001,1023021,14,1
1023021002,1023021,17,2
1023021003,1023021,25,3
1023021004,1023021,31,4
1023021005,1023021,50,5
1023021006,1023021,68,6
1023021007,1023021,69,7
1023030001,1023030,14,1
1023030002,1023030,17,2
1023030003,1023030,25,3
1023030004,1023030,31,4
1023030005,1023030,50,5
1023030006,1023030,68,6
1023030007,1023030,69,7
1023031001,1023031,14,1
1023031002,1023031,17,2
1023031003,1023031,25,3
1023031004,1023031,31,4
1023031005,1023031,50,5
1023031006,1023031,68,6
1023031007,1023031,69,7
1023040001,1023040,14,1
1023040002,1023040,17,2
1023040003,1023040,25,3
1023040004,1023040,31,4
1023040005,1023040,50,5
1023040006,1023040,68,6
1023040007,1023040,69,7
1023040008,1023040,67,8
1023040009,1023040,81,9
1023041001,1023041,14,1
1023041002,1023041,17,2
1023041003,1023041,25,3
1023041004,1023041,31,4
1023041005,1023041,50,5
1023041006,1023041,68,6
1023041007,1023041,69,7
1023041008,1023041,67,8
1023041009,1023041,81,9
1023050001,1023050,65,1
1023050002,1023050,17,2
1023050003,1023050,30,3
1023050004,1023050,36,4
1023050005,1023050,38,5
1023050006,1023050,79,6
1023050007,1023050,80,7
1023050008,1023050,87,8
1023050009,1023050,89,9
1023051001,1023051,65,1
1023051002,1023051,17,2
1023051003,1023051,30,3
1023051004,1023051,36,4
1023051005,1023051,38,5
1023051006,1023051,79,6
1023051007,1023051,80,7
1023051008,1023051,87,8
1023051009,1023051,89,9
1023060001,1023060,65,1
1023060002,1023060,17,2
1023060003,1023060,30,3
1023060004,1023060,36,4
1023060005,1023060,38,5
1023060006,1023060,79,6
1023060007,1023060,80,7
1023060008,1023060,87,8
1023060009,1023060,89,9
1023061001,1023061,65,1
1023061002,1023061,17,2
1023061003,1023061,30,3
1023061004,1023061,36,4
1023061005,1023061,38,5
1023061006,1023061,79,6
1023061007,1023061,80,7
1023061008,1023061,87,8
1023061009,1023061,89,9
1023070001,1023070,80,1
1023070002,1023070,6,2
1023070003,1023070,28,3
1023070004,1023070,77,4
1023070005,1023070,91,5
1023071001,1023071,80,1
1023071002,1023071,6,2
1023071003,1023071,28,3
1023071004,1023071,77,4
1023071005,1023071,91,5
1023080001,1023080,80,1
1023080002,1023080,6,2
1023080003,1023080,28,3
1023080004,1023080,77,4
1023080005,1023080,91,5
1023081001,1023081,80,1
1023081002,1023081,6,2
1023081003,1023081,28,3
1023081004,1023081,77,4
1023081005,1023081,91,5
1023090001,1023090,80,1
1023090002,1023090,6,2
1023090003,1023090,28,3
1023090004,1023090,77,4
1023090005,1023090,91,5
1023091001,1023091,80,1
1023091002,1023091,6,2
1023091003,1023091,28,3
1023091004,1023091,77,4
1023091005,1023091,91,5
1023100001,1023100,81,1
1023100002,1023100,5,2
1023100003,1023100,19,3
1023100004,1023100,26,4
1023100005,1023100,31,5
1023100006,1023100,38,6
1023100007,1023100,40,7
1023100008,1023100,57,8
1023100009,1023100,58,9
1023100010,1023100,89,10
1023101001,1023101,81,1
1023101002,1023101,5,2
1023101003,1023101,19,3
1023101004,1023101,26,4
1023101005,1023101,31,5
1023101006,1023101,38,6
1023101007,1023101,40,7
1023101008,1023101,57,8
1023101009,1023101,58,9
1023101010,1023101,89,10
1023110001,1023110,81,1
1023110002,1023110,5,2
1023110003,1023110,19,3
1023110004,1023110,26,4
1023110005,1023110,31,5
1023110006,1023110,38,6
1023110007,1023110,40,7
1023110008,1023110,57,8
1023110009,1023110,58,9
1023110010,1023110,36,10
1023110011,1023110,23,11
1023110012,1023110,89,12
1023111001,1023111,81,1
1023111002,1023111,5,2
1023111003,1023111,19,3
1023111004,1023111,26,4
1023111005,1023111,31,5
1023111006,1023111,38,6
1023111007,1023111,40,7
1023111008,1023111,57,8
1023111009,1023111,58,9
1023111010,1023111,36,10
1023111011,1023111,23,11
1023111012,1023111,89,12
1023130001,1023130,17,1
1023130002,1023130,41,2
1023130003,1023130,62,3
1023131001,1023131,17,1
1023131002,1023131,41,2
1023131003,1023131,62,3
1023150001,1023150,21,1
1023151001,1023151,21,1
1023160001,1023160,21,1
1023160002,1023160,28,2
1023161001,1023161,21,1
1023161002,1023161,28,2
1023170001,1023170,6,1
1023170002,1023170,27,2
1023170003,1023170,43,3
1023170004,1023170,54,4
1023170005,1023170,62,5
1023170006,1023170,77,6
1023170007,1023170,80,7
1023170008,1023170,91,8
1023170009,1023170,92,9
1023171001,1023171,6,1
1023171002,1023171,27,2
1023171003,1023171,43,3
1023171004,1023171,54,4
1023171005,1023171,62,5
1023171006,1023171,77,6
1023171007,1023171,80,7
1023171008,1023171,91,8
1023171009,1023171,92,9
1023180001,1023180,42,1
1023180002,1023180,7,2
1023180003,1023180,8,3
1023180004,1023180,26,4
1023180005,1023180,61,5
1023180006,1023180,71,6
1023180007,1023180,41,7
1023180008,1023180,90,8
1023181001,1023181,42,1
1023181002,1023181,7,2
1023181003,1023181,8,3
1023181004,1023181,26,4
1023181005,1023181,61,5
1023181006,1023181,71,6
1023181007,1023181,41,7
1023181008,1023181,90,8
1023190001,1023190,42,1
1023190002,1023190,7,2
1023190003,1023190,8,3
1023190004,1023190,26,4
1023190005,1023190,61,5
1023190006,1023190,71,6
1023190007,1023190,41,7
1023190008,1023190,90,8
1023191001,1023191,42,1
1023191002,1023191,7,2
1023191003,1023191,8,3
1023191004,1023191,26,4
1023191005,1023191,61,5
1023191006,1023191,71,6
1023191007,1023191,41,7
1023191008,1023191,90,8
1023200001,1023200,42,1
1023200002,1023200,26,2
1023200003,1023200,61,3
1023200004,1023200,4,4
1023201001,1023201,42,1
1023201002,1023201,26,2
1023201003,1023201,61,3
1023201004,1023201,4,4
1023210001,1023210,42,1
1023210002,1023210,8,2
1023210003,1023210,10,3
1023210004,1023210,26,4
1023210005,1023210,61,5
1023210006,1023210,64,6
1023211001,1023211,42,1
1023211002,1023211,8,2
1023211003,1023211,10,3
1023211004,1023211,26,4
1023211005,1023211,61,5
1023211006,1023211,64,6
1023230001,1023230,42,1
1023230002,1023230,5,2
1023230003,1023230,8,3
1023230004,1023230,26,4
1023230005,1023230,31,5
1023230006,1023230,40,6
1023230007,1023230,58,7
1023230008,1023230,61,8
1023230009,1023230,70,9
1023230010,1023230,77,10
1023230011,1023230,66,11
1023230012,1023230,81,12
1023230013,1023230,84,13
1023230014,1023230,87,14
1023230015,1023230,89,15
1023230016,1023230,90,16
1023231001,1023231,42,1
1023231002,1023231,5,2
1023231003,1023231,8,3
1023231004,1023231,26,4
1023231005,1023231,31,5
1023231006,1023231,40,6
1023231007,1023231,58,7
1023231008,1023231,61,8
1023231009,1023231,70,9
1023231010,1023231,77,10
1023231011,1023231,66,11
1023231012,1023231,81,12
1023231013,1023231,84,13
1023231014,1023231,87,14
1023231015,1023231,89,15
1023231016,1023231,90,16
1023240001,1023240,42,1
1023240002,1023240,5,2
1023240003,1023240,8,3
1023240004,1023240,26,4
1023240005,1023240,31,5
1023240006,1023240,40,6
1023240007,1023240,58,7
1023240008,1023240,61,8
1023240009,1023240,70,9
1023240010,1023240,77,10
1023240011,1023240,66,11
1023240012,1023240,81,12
1023240013,1023240,84,13
1023240014,1023240,87,14
1023240015,1023240,89,15
1023240016,1023240,90,16
1023241001,1023241,42,1
1023241002,1023241,5,2
1023241003,1023241,8,3
1023241004,1023241,26,4
1023241005,1023241,31,5
1023241006,1023241,40,6
1023241007,1023241,58,7
1023241008,1023241,61,8
1023241009,1023241,70,9
1023241010,1023241,77,10
1023241011,1023241,66,11
1023241012,1023241,81,12
1023241013,1023241,84,13
1023241014,1023241,87,14
1023241015,1023241,89,15
1023241016,1023241,90,16
1023250001,1023250,42,1
1023250002,1023250,5,2
1023250003,1023250,30,3
1023250004,1023250,33,4
1023250005,1023250,26,5
1023250006,1023250,61,6
1023250007,1023250,70,7
1023250008,1023250,87,8
1023250009,1023250,89,9
1023251001,1023251,42,1
1023251002,1023251,5,2
1023251003,1023251,30,3
1023251004,1023251,33,4
1023251005,1023251,26,5
1023251006,1023251,61,6
1023251007,1023251,70,7
1023251008,1023251,87,8
1023251009,1023251,89,9
1023260001,1023260,42,1
1023260002,1023260,5,2
1023260003,1023260,30,3
1023260004,1023260,33,4
1023260005,1023260,26,5
1023260006,1023260,61,6
1023260007,1023260,70,7
1023260008,1023260,87,8
1023260009,1023260,89,9
1023261001,1023261,42,1
1023261002,1023261,5,2
1023261003,1023261,30,3
1023261004,1023261,33,4
1023261005,1023261,26,5
1023261006,1023261,61,6
1023261007,1023261,70,7
1023261008,1023261,87,8
1023261009,1023261,89,9
1023270001,1023270,10,1
1023270002,1023270,26,2
1023270003,1023270,42,3
1023270004,1023270,61,4
1023270005,1023270,70,5
1023270006,1023270,75,6
1023270007,1023270,36,7
1023270008,1023270,85,8
1023271001,1023271,10,1
1023271002,1023271,26,2
1023271003,1023271,42,3
1023271004,1023271,61,4
1023271005,1023271,70,5
1023271006,1023271,75,6
1023271007,1023271,36,7
1023271008,1023271,85,8
1023280001,1023280,1,1
1023280002,1023280,5,2
1023280003,1023280,39,3
1023280004,1023280,26,4
1023280005,1023280,42,5
1023280006,1023280,61,6
1023280007,1023280,70,7
1023280008,1023280,75,8
1023280009,1023280,12,9
1023280010,1023280,85,10
1023280011,1023280,84,11
1023280012,1023280,89,12
1023281001,1023281,1,1
1023281002,1023281,5,2
1023281003,1023281,39,3
1023281004,1023281,26,4
1023281005,1023281,42,5
1023281006,1023281,61,6
1023281007,1023281,70,7
1023281008,1023281,75,8
1023281009,1023281,12,9
1023281010,1023281,85,10
1023281011,1023281,84,11
1023281012,1023281,89,12
1023290001,1023290,1,1
1023290002,1023290,5,2
1023290003,1023290,26,3
1023290004,1023290,42,4
1023290005,1023290,61,5
1023290006,1023290,70,6
1023290007,1023290,75,7
1023290008,1023290,12,8
1023290009,1023290,85,9
1023290010,1023290,84,10
1023290011,1023290,89,11
1023291001,1023291,1,1
1023291002,1023291,5,2
1023291003,1023291,26,3
1023291004,1023291,42,4
1023291005,1023291,61,5
1023291006,1023291,70,6
1023291007,1023291,75,7
1023291008,1023291,12,8
1023291009,1023291,85,9
1023291010,1023291,84,10
1023291011,1023291,89,11
1023300001,1023300,17,1
1023300002,1023300,26,2
1023300003,1023300,30,3
1023300004,1023300,39,4
1023300005,1023300,42,5
1023300006,1023300,61,6
1023300007,1023300,65,7
1023300008,1023300,70,8
1023300009,1023300,36,9
1023300010,1023300,87,10
1023300011,1023300,89,11
1023301001,1023301,17,1
1023301002,1023301,26,2
1023301003,1023301,30,3
1023301004,1023301,39,4
1023301005,1023301,42,5
1023301006,1023301,61,6
1023301007,1023301,65,7
1023301008,1023301,70,8
1023301009,1023301,36,9
1023301010,1023301,87,10
1023301011,1023301,89,11
1023310001,1023310,31,1
1023310002,1023310,17,2
1023310003,1023310,26,3
1023310004,1023310,37,4
1023310005,1023310,42,5
1023310006,1023310,61,6
1023310007,1023310,70,7
1023310008,1023310,68,8
1023310009,1023310,36,9
1023310010,1023310,87,10
1023311001,1023311,31,1
1023311002,1023311,17,2
1023311003,1023311,26,3
1023311004,1023311,37,4
1023311005,1023311,42,5
1023311006,1023311,61,6
1023311007,1023311,70,7
1023311008,1023311,68,8
1023311009,1023311,36,9
1023311010,1023311,87,10
1023320001,1023320,61,1
1023320002,1023320,4,2
1023320003,1023320,26,3
1023320004,1023320,41,4
1023320005,1023320,42,5
1023321001,1023321,61,1
1023321002,1023321,4,2
1023321003,1023321,26,3
1023321004,1023321,41,4
1023321005,1023321,42,5
1023330001,1023330,61,1
1023330002,1023330,4,2
1023330003,1023330,26,3
1023330004,1023330,41,4
1023330005,1023330,42,5
1023331001,1023331,61,1
1023331002,1023331,4,2
1023331003,1023331,26,3
1023331004,1023331,41,4
1023331005,1023331,42,5
1023350001,1023350,82,1
1023350002,1023350,21,2
1023350003,1023350,19,3
1023350004,1023350,35,4
1023350005,1023350,38,5
1023350006,1023350,28,6
1023351001,1023351,82,1
1023351002,1023351,21,2
1023351003,1023351,19,3
1023351004,1023351,35,4
1023351005,1023351,38,5
1023351006,1023351,28,6
1023360001,1023360,82,1
1023360002,1023360,21,2
1023360003,1023360,19,3
1023360004,1023360,35,4
1023360005,1023360,38,5
1023360006,1023360,28,6
1023361001,1023361,82,1
1023361002,1023361,21,2
1023361003,1023361,19,3
1023361004,1023361,35,4
1023361005,1023361,38,5
1023361006,1023361,28,6
1023370001,1023370,21,1
1023370002,1023370,38,2
1023370003,1023370,43,3
1023370004,1023370,59,4
1023370005,1023370,28,5
1023371001,1023371,21,1
1023371002,1023371,38,2
1023371003,1023371,43,3
1023371004,1023371,59,4
1023371005,1023371,28,5
1023380001,1023380,21,1
1023380002,1023380,38,2
1023380003,1023380,43,3
1023380004,1023380,59,4
1023380005,1023380,28,5
1023381001,1023381,21,1
1023381002,1023381,38,2
1023381003,1023381,43,3
1023381004,1023381,59,4
1023381005,1023381,28,5
1023390001,1023390,5,1
1023390002,1023390,26,2
1023390003,1023390,31,3
1023390004,1023390,40,4
1023390005,1023390,45,5
1023390006,1023390,58,6
1023390007,1023390,61,7
1023390008,1023390,81,8
1023390009,1023390,84,9
1023390010,1023390,89,10
1023391001,1023391,5,1
1023391002,1023391,26,2
1023391003,1023391,31,3
1023391004,1023391,40,4
1023391005,1023391,45,5
1023391006,1023391,58,6
1023391007,1023391,61,7
1023391008,1023391,81,8
1023391009,1023391,84,9
1023391010,1023391,89,10
1023400001,1023400,40,1
1023400002,1023400,5,2
1023400003,1023400,19,3
1023400004,1023400,38,4
1023400005,1023400,28,5
1023400006,1023400,89,6
1023401001,1023401,40,1
1023401002,1023401,5,2
1023401003,1023401,19,3
1023401004,1023401,38,4
1023401005,1023401,28,5
1023401006,1023401,89,6
1023410001,1023410,40,1
1023410002,1023410,5,2
1023410003,1023410,19,3
1023410004,1023410,38,4
1023410005,1023410,28,5
1023410006,1023410,89,6
1023411001,1023411,40,1
1023411002,1023411,5,2
1023411003,1023411,19,3
1023411004,1023411,38,4
1023411005,1023411,28,5
1023411006,1023411,89,6
1023420001,1023420,63,1
1023420002,1023420,40,2
1023420003,1023420,5,3
1023420004,1023420,19,4
1023420005,1023420,38,5
1023420006,1023420,28,6
1023420007,1023420,55,7
1023420008,1023420,67,8
1023420009,1023420,89,9
1023421001,1023421,63,1
1023421002,1023421,40,2
1023421003,1023421,5,3
1023421004,1023421,19,4
1023421005,1023421,38,5
1023421006,1023421,28,6
1023421007,1023421,55,7
1023421008,1023421,67,8
1023421009,1023421,89,9
1023450001,1023450,83,1
1023450002,1023450,9,2
1023450003,1023450,17,3
1023450004,1023450,30,4
1023450005,1023450,39,5
1023450006,1023450,65,6
1023450007,1023450,79,7
1023450008,1023450,80,8
1023450009,1023450,87,9
1023450010,1023450,89,10
1023451001,1023451,83,1
1023451002,1023451,9,2
1023451003,1023451,17,3
1023451004,1023451,30,4
1023451005,1023451,39,5
1023451006,1023451,65,6
1023451007,1023451,79,7
1023451008,1023451,80,8
1023451009,1023451,87,9
1023451010,1023451,89,10
1023460001,1023460,83,1
1023460002,1023460,9,2
1023460003,1023460,17,3
1023460004,1023460,12,4
1023460005,1023460,23,5
1023460006,1023460,30,6
